Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214)
1.874931268974671e-12,0.876627969987715,154.0,0.0,0.0,0.0,0.99999480881418013,0.9999999999990965,18.999999997259724,3.0846643616588012e-07,9.5177108247444895e-07,9.5035417783739154e-07,2.0713543820375617e-09,1.6970071465593179e-13,7.5921989856188496e-07,8.478037737525914e-07,2.5614748627545023e-09,1.3682542771360809e-06,6.6520931294667289e-10,2.2654614593356187e-17,8.5110163731767252e-12,5.0477102285531628e-18,8.8215526101816834e-12,4.9804057565557867e-14,4.9813694743867702e-14,7.0693613695475588e-18,2.5677921704017297e-18,2.9898193094087912e-13,1.8971306016958501e-32,1.7738205865192566e-32,1.7738239992271467e-32,7.2619950219402553e-18,3.5565787969936681e-12,8.12193318464656e-21,1.6325446788376001e-20,1.7341231975814471e-13,1.0744816877194618e-13,2.4769904123208093e-23,6.1303321002408832e-20,1.5232455973671506e-30,3.9512509907454922e-25,2.0238013945957453e-24,1.6282925905848778e-24,3.3612740305318133e-28,5.1053388693443154e-32,1.4144298206632957e-32,1.428212280664257e-29,5.9258138313181869e-37,7.344133278746729e-41,7.7808327075340967e-39,6.599708980098608e-38,5.2396806080911715e-35,6.1424998891288406e-20,8.9677388793494457e-23,2.6546709827621164e-23,2.4008889381130362e-24,3.0880611888711445e-21,5.3374655301590301e-21,1.3207054624430464e-16,6.0142773033229726e-19,5.0667597961636744e-19,1.0712404666558925e-22,7.4361078207810906e-23,2.3108519872161069e-23,1.3830643351945927e-30,3.1013925563707682e-30,4.5078078820571674e-22,2.3355627360823402e-31,1.2187135200557268e-25,1.3688209601653814e-39,7.9400260964378442e-31,7.7788551173608884e-27,1.5850175864746855e-31,1.6717676946923206e-34,3.8941494769752061e-14,8.646315889170305e-13,1.324447263001718e-16,4.7885896529034357e-24,5.7768194487386579e-18,5.7768391860910667e-18,1.9737352407237908e-23,3.0976994437140431e-15,2.3037306921792404e-18
1.8982967966334103e-12,0.8766279699873959,154.0,0.0,0.0,0.0,0.99999474430303981,0.99999999999908529,18.999999997195989,3.1231054735478927e-07,9.636280645110528e-07,9.6217179394793229e-07,2.1227555041080714e-09,1.7182403772054739e-13,7.5996908743958513e-07,8.616423329660169e-07,2.5682552031294824e-09,1.3905880743750651e-06,6.7749044339414312e-10,2.321680022294661e-17,8.693548971762939e-12,5.1409017658041161e-18,9.0419925180111875e-12,5.1685873488975252e-14,5.1695909108659103e-14,7.3527744982371355e-18,2.6828191525361754e-18,3.0647910315878724e-13,2.068697842518885e-32,1.9342379609445001e-32,1.9342417287095881e-32,7.5380646442617066e-18,3.6084565573924507e-12,8.3437296895124302e-21,1.6628915214907568e-20,1.7870827629409167e-13,1.1072956793850751e-13,2.603309647134615e-23,6.3621276841485634e-20,1.6208136812836122e-30,4.1096092310422776e-25,2.126852796402346e-24,1.7154840604038416e-24,3.586974461082434e-28,5.5180838269919669e-32,1.5288285870339052e-32,1.519610549922022e-29,6.4872898508072176e-37,8.0430833798336541e-41,8.4137210417154967e-39,7.1577791880888295e-38,5.663505842898557e-35,6.2963598282744293e-20,9.3053065052452013e-23,2.729423907868511e-23,2.4759094773041332e-24,3.2069382518968668e-21,5.4733800575216392e-21,1.3536913264644419e-16,6.2315452894227976e-19,5.2581357342973568e-19,1.1155716899135573e-22,7.7385074281836199e-23,2.426627016836003e-23,1.4351267610123633e-30,3.2567690909040024e-30,4.6779177223569474e-22,2.4236991908171058e-31,1.2650064274216572e-25,1.5112249884693218e-39,8.2389108156591922e-31,8.1808509642576522e-27,1.6678204625428572e-31,1.7805249224936735e-34,3.9426872658896359e-14,8.7540491907181829e-13,1.3576585109645485e-16,4.9700108707996393e-24,5.9216905937521942e-18,5.9217110782214242e-18,2.0484469228715653e-23,3.2143332181192587e-15,2.3940643387634113e-18
1.9216623242921497e-12,0.8766279699870737,154.0,0.0,0.0,0.0,0.99999467979275303,0.99999999999907407,18.999999997131596,3.161546580611374e-07,9.7548500665566623e-07,9.739887892018416e-07,2.1747731079089792e-09,1.739296891067564e-13,7.6068281167316089e-07,8.7549421518872424e-07,2.5748233676705977e-09,1.412943373750846e-06,6.8980985924714789e-10,2.3785728528049799e-17,8.877570556599545e-12,5.2343838226892356e-18,9.2651330200847101e-12,5.3614417975085877e-14,5.3624863058333586e-14,7.6436807132190215e-18,2.8013751903746712e-18,3.140690985741117e-13,2.2533895981500397e-32,2.1069270825725022e-32,2.1069312372957233e-32,7.8210724890524929e-18,3.6605204200282617e-12,8.5689648311919066e-21,1.6933380261905093e-20,1.8408992461182597e-13,1.1406406061998557e-13,2.7344129216746535e-23,6.599687428357824e-20,1.7233251650052047e-30,4.2721731179507171e-25,2.2337971642375476e-24,1.8061467105352424e-24,3.8246801162367716e-28,5.9583415202663682e-32,1.6508574236048865e-32,1.6156333365514134e-29,7.0938717146743298e-37,8.7985121207515018e-41,9.089060089656847e-39,7.7553269456608794e-38,6.1156028297940375e-35,6.452118704132342e-20,9.6511938661373442e-23,2.8052343372678054e-23,2.5523991359087407e-24,3.3288227399146007e-21,5.6109911698370105e-21,1.387080942716367e-16,6.4537390600065383e-19,5.4542612131541527e-19,1.1611201951591574e-22,8.0490349825929942e-23,2.5466594253388534e-23,1.4884723363238308e-30,3.4178590471307587e-30,4.8522416352362944e-22,2.5140190196458667e-31,1.3124536544163343e-25,1.6664227431081715e-39,8.5451619524621894e-31,8.5982225396148206e-27,1.7538249090749088e-31,1.8948714228321097e-34,3.9912252787065649e-14,8.8617820621180595e-13,1.3912808858476623e-16,5.1559612805299767e-24,6.0683556475663379e-18,6.0683768977715866e-18,2.1250205247587425e-23,3.3338428884403494e-15,2.4867212199462523e-18
1.945027851950889e-12,0.876627969986748,154.0,0.0,0.0,0.0,0.99999461528328304,0.99999999999906286,18.999999997066549,3.19998768284928e-07,9.8734190995733563e-07,9.8580516408088237e-07,2.2274067118036693e-09,1.7604645092023877e-13,7.613627499236636e-07,8.893587897446792e-07,2.581185995711343e-09,1.4353191574284239e-06,7.0216648269783633e-10,2.436139424094248e-17,9.0630747045871995e-12,5.3281482206678721e-18,9.4909734019901665e-12,5.5590259910451618e-14,5.5601125634807222e-14,7.9421775706772904e-18,2.9235180807292663e-18,3.2175191694943138e-13,2.4520314348571533e-32,2.2926598915770598e-32,2.292664467584026e-32,8.1111060462368664e-18,3.7127703890605921e-12,8.7976564703767963e-21,1.7238815586844332e-20,1.8955734211323038e-13,1.1745169472457347e-13,2.8704203313214377e-23,6.8430818189158067e-20,1.8309660521237188e-30,4.4389988108983335e-25,2.3447317329751393e-24,1.9003721131258929e-24,4.0748657678847061e-28,6.427564345422397e-32,1.7809194755772255e-32,1.7164542521908236e-29,7.7485476844641222e-37,9.6141915414522841e-41,9.8091054367487588e-39,8.394615870880252e-38,6.5974656474167244e-35,6.6097763696810373e-20,1.0005499978311082e-22,2.8821022242345053e-23,2.6303709277841678e-24,3.4537519499688015e-21,5.7502984284456276e-21,1.4208742073565626e-16,6.680902865180582e-19,5.6551939993676419e-19,1.2079025910200626e-22,8.3677983753596794e-23,2.6710499673770264e-23,1.5431163325174784e-30,3.5847976320263061e-30,5.0308305924829444e-22,2.606548631814226e-31,1.3610692551471299e-25,1.8353865383043766e-39,8.8588671781562637e-31,9.0313563604000276e-27,1.8431122845195117e-31,2.0150199456523819e-34,4.0397635158465034e-14,8.9695145035751738e-13,1.4253143829985278e-16,5.3464969128692738e-24,6.2168146027910116e-18,6.216836637580615e-18,2.2034789601339429e-23,3.4562627248511492e-15,2.5817302799422173e-18
1.9917589072683683e-12,0.8766279699860873,154.0,0.0,0.0,0.0,0.9999944862666551,0.99999999999904032,18.999999996934509,3.2768698728484847e-07,1.0110556042326262e-06,1.009436054639527e-06,2.3345199952075198e-09,1.8027481261869825e-13,7.6262759761797053e-07,9.1712363798588246e-07,2.5933201812958279e-09,1.4801283400930658e-06,7.2698719017649406e-10,2.5532916839184847e-17,9.438505982668426e-12,5.5164924556841922e-18,9.9507509489988489e-12,5.9686110922595171e-14,5.9697852083371158e-14,8.5623333086137787e-18,3.1787958910225287e-18,3.3739602167074478e-13,2.8946772276487277e-32,2.7065403338825564e-32,2.7065458659142678e-32,8.7126005008868645e-18,3.8178286629760846e-12,9.2654808538698848e-21,1.785249534251817e-20,2.0074977573055247e-13,1.2438656734529798e-13,3.1576355805913173e-23,7.3476564289742133e-20,2.0624034284045876e-30,4.7856604105682439e-25,2.5789665085310057e-24,2.099883538269936e-24,4.6146388763775994e-28,7.4590045496856283e-32,2.0668363052391834e-32,1.9332066364300257e-29,9.2149387286388221e-37,1.1442417752624116e-40,1.1392790328895271e-38,9.8079842950123622e-38,7.6567635253903926e-35,6.9307874830189779e-20,1.0739764122064802e-22,3.0390101687285013e-23,2.7908129500972903e-24,3.712893676019115e-21,6.0339996378632861e-21,1.4896712683005683e-16,7.1503159683734224e-19,6.0717124858822961e-19,1.3052354677311895e-22,9.0304640992042799e-23,2.9333138020402741e-23,1.6563606114893037e-30,3.9367686696833602e-30,5.4010074280018614e-22,2.7983427917456485e-31,1.4618617668512771e-25,2.2188149423873337e-39,9.5089902275845242e-31,9.9464806185272464e-27,2.0318663231432485e-31,2.2736009232039959e-34,4.1368406647758297e-14,9.1849780974812855e-13,1.4946147254974737e-16,5.7415480027558814e-24,6.5191141879287191e-18,6.5191378493485776e-18,2.3661419858597087e-23,3.7099698426206794e-15,2.7789206000430649e-18
2.0338168570540994e-12,0.8766279699854812,154.0,0.0,0.0,0.0,0.99999437015414683,0.99999999999902001,18.99999999681345,3.3460638273445942e-07,1.0323978064815411e-06,1.0307017392855882e-06,2.4330238465088304e-09,1.8407974394543246e-13,7.6366568637156914e-07,9.4214967075388359e-07,2.6036004711152498e-09,1.520517399671932e-06,7.4944287164389885e-10,2.6610276349411273e-17,9.7814040749906791e-12,5.686890433411225e-18,1.0373777168877534e-11,6.3539838098369419e-14,6.3552406938264989e-14,9.1474116248655503e-18,3.4213939293515795e-18,3.5179316822583832e-13,3.3499139326027512e-32,3.1321942738761228e-32,3.1322008112780672e-32,9.2788521418199155e-18,3.9130176351987788e-12,9.6985238944103646e-21,1.8407876048414426e-20,2.1111699773871057e-13,1.3081013029559927e-13,3.4341375465912514e-23,7.8224349622708765e-20,2.2902015532176135e-30,5.1127952649066356e-25,2.8044247181846092e-24,2.2925719607617488e-24,5.1481366264462074e-28,8.5021231455848351e-32,2.3560105546472515e-32,2.1465241865401468e-29,1.0732465166087221e-36,1.3335956240896528e-40,1.2995493726034313e-38,1.1247590474541619e-37,8.7281470553539639e-35,7.2261898759665561e-20,1.1430385676225476e-22,3.1838432934074899e-23,2.9404101527209852e-24,3.9569081449329443e-21,6.2951271785689894e-21,1.5529680665293153e-16,7.590222606424331e-19,6.4635993248260496e-19,1.3972214929445738e-22,9.6561116020833234e-23,3.1852886591344635e-23,1.7628740122564106e-30,4.2749305874350298e-30,5.7492639745587505e-22,2.9787797218494633e-31,1.5567117442433946e-25,2.6220297116436963e-39,1.0120472025970386e-30,1.0827974372953457e-26,2.2138095113883765e-31,2.5284112714903219e-34,4.2242108702088292e-14,9.3788938636482406e-13,1.558391025244767e-16,6.1133376860878817e-24,6.7973188833093314e-18,6.7973440754564154e-18,2.5192147082896907e-23,3.9486022663173266e-15,2.9647262446050619e-18
2.0758748068398305e-12,0.8766279699848649,154.0,0.0,0.0,0.0,0.9999942540437835,0.99999999999899969,18.999999996690299,3.4152577662062802e-07,1.0537398983366141e-06,1.0519654213922394e-06,2.5335160648733577e-09,1.8789009604504174e-13,7.6461700451668704e-07,9.6720829976156241e-07,2.6133089699742922e-09,1.5609590669688351e-06,7.7200367928051083e-10,2.7709383323316083e-17,1.0129014589863063e-11,5.8580861361677356e-18,1.080553990120275e-11,6.7555649455868176e-14,6.756908460752219e-14,9.7585996363103058e-18,3.6765147330393755e-18,3.6649105784082043e-13,3.8651553300451503e-32,3.6139544725268163e-32,3.6139621716260166e-32,9.8692299568064641e-18,4.0088096570404197e-12,1.0143045308858262e-20,1.8966023419588661e-20,2.2176315159592486e-13,1.3740651486740636e-13,3.7284665460303763e-23,8.3172134526975279e-20,2.5377272767572746e-30,5.4546132045042668e-25,3.0443791206584205e-24,2.4982833760115419e-24,5.7300319570663467e-28,9.6643725551164517e-32,2.678231673981489e-32,2.3782879703154901e-29,1.245984445322425e-36,1.5493029908626862e-40,1.4782342410503797e-38,1.2862435785100175e-37,9.9219866139503433e-35,7.5277420723558822e-20,1.214982023552649e-22,3.3321017233818362e-23,3.0950117065410518e-24,4.2113671160625285e-21,6.5617434835198648e-21,1.6175710875475801e-16,8.0469056783993142e-19,6.8719595468524445e-19,1.4934634258820107e-22,1.0310119851140734e-22,3.4529994237523987e-23,1.8738312343639245e-30,4.6342100402382978e-30,6.1121310729069461e-22,3.1667865975764611e-31,1.6555655721059138e-25,3.0879363201065547e-39,1.0757465304302283e-30,1.1766766546496612e-26,2.4077009872761076e-31,2.8055765766805935e-34,4.3115818089733287e-14,9.5728082399852178e-13,1.6234992888207297e-16,6.5008551946444858e-24,7.0813357044855978e-18,7.0813624919920115e-18,2.6787506414240446e-23,4.1971953735070647e-15,3.158602054851667e-18
2.1179327566255616e-12,0.8766279699842381,154.0,0.0,0.0,0.0,0.99999413793540326,0.99999999999897937,18.999999996565062,3.4844516894336878e-07,1.075081885077506e-06,1.0732271037555213e-06,2.635993854967845e-09,1.916926738867167e-13,7.654888014234729e-07,9.9229680140726694e-07,2.6224774748267725e-09,1.6014489464194371e-06,7.9466434671069186e-10,2.8830207187308786e-17,1.0481306765163947e-11,6.0300396012278434e-18,1.1246034989254168e-11,7.1736857303243859e-14,7.1751198306237731e-14,1.039646535740326e-17,3.9444972227072349e-18,3.8148968940731218e-13,4.4468456538782834e-32,4.1578466198681971e-32,4.1578556573623581e-32,1.0484245942043134e-17,4.1052047529118925e-12,1.0599150488979038e-20,1.9526808741425803e-20,2.3268856649922073e-13,1.4417592473510199e-13,4.0413783486065782e-23,8.8324025827999674e-20,2.8062386520157159e-30,5.8114428899657418e-25,3.2994409217951484e-24,2.7175958058007449e-24,6.3635591713808455e-28,1.0956426321986263e-31,3.0364633597024356e-32,2.6296714267501077e-29,1.4420779208906219e-36,1.7943669442207374e-40,1.6769938704666432e-38,1.4669669294783121e-37,1.124926669101585e-34,7.8354432235129043e-20,1.2898642378447394e-22,3.4837850948046115e-23,3.2546933885451404e-24,4.4764877586078231e-21,6.8338460509873099e-21,1.6834797390172693e-16,8.5206117609607986e-19,7.297129511899557e-19,1.5940579737232406e-22,1.0993117047615388e-22,3.7370719949955087e-23,1.9893208956838858e-30,5.0154469457207023e-30,6.4899052770081274e-22,3.3625170679749519e-31,1.7585050170072025e-25,3.6247031855614352e-39,1.1420478807572481e-30,1.276528342143321e-26,2.6140518588093497e-31,3.1065366159378623e-34,4.398953483510015e-14,9.7667212276833995e-13,1.6899394891212947e-16,6.9044275477922065e-24,7.3711646084818908e-18,7.3711930573160373e-18,2.8448834147536891e-23,4.4559480601836181e-15,3.3607160161709834e-18
2.1599907064112927e-12,0.8766279699836008,154.0,0.0,0.0,0.0,0.99999402182885688,0.99999999999895905,18.99999999643774,3.5536455970269477e-07,1.0964237716998205e-06,1.0944867891675356e-06,2.7404544253867944e-09,1.9549489907262197e-13,7.662877224581649e-07,1.0174126790147226e-06,2.6311360172792798e-09,1.6419830086895707e-06,8.1741987099053565e-10,2.9972717410846503e-17,1.0838251546445591e-11,6.2027128649865731e-18,1.1695258279117685e-11,7.6086772372294001e-14,7.6102059673304168e-14,1.1061576532095094e-17,4.2256807416109445e-18,3.9678906188838519e-13,5.1019713029906675e-32,4.770403374591473e-32,4.7704139497166678e-32,1.1124412600160212e-17,4.2022029472596275e-12,1.1066945183110773e-20,2.0090109737804189e-20,2.438935425911856e-13,1.5111854556989745e-13,4.3736448591894433e-23,9.3684129216006408e-20,3.0970465170993665e-30,6.1836133105347497e-25,3.5702341683927673e-24,2.9511000662215466e-24,7.0520946228472834e-28,1.2389662927514451e-31,3.4338653605727736e-32,2.9018969875903914e-29,1.6641076824233747e-36,2.0720607335297714e-40,1.8975988968900821e-38,1.6687731781340537e-37,1.2721698682121021e-34,8.1492924831298563e-20,1.3677425849022238e-22,3.6388930267140098e-23,3.4195309413910738e-24,4.7524871423961195e-21,7.1114323950712517e-21,1.7506934323166792e-16,9.0115841892504821e-19,7.739445426763452e-19,1.6991017990358444e-22,1.1705731100379535e-22,4.0381432410802362e-23,2.109431485389082e-30,5.4194959405368772e-30,6.8828829360339709e-22,3.5661246759877347e-31,1.8656117889785017e-25,4.241367818343757e-39,1.2110020541947462e-30,1.3826001197530692e-26,2.8333838562251755e-31,3.4327917257819674e-34,4.4863258962561852e-14,9.9606328279322759e-13,1.7577115990509324e-16,7.3243818368491568e-24,7.6668055523582771e-18,7.6668357298248444e-18,3.0177466567578528e-23,4.7250589422878636e-15,3.5712358774228437e-18
2.202048656197024e-12,0.8766279699829531,154.0,0.0,0.0,0.0,0.9999939057240067,0.99999999999893874,18.99999999630835,3.6228394889861875e-07,1.1177655629491785e-06,1.1157444804164587e-06,2.8468949886470286e-09,1.9930368920426444e-13,7.6701985837466815e-07,1.0425536442765264e-06,2.6393129598898386e-09,1.6825575607272771e-06,8.4026549965834571e-10,3.1136883506283081e-17,1.1199821493786917e-11,6.376069864558675e-18,1.2153205619678034e-11,8.0608703819550545e-14,8.0624978772457674e-14,1.1754500634020178e-17,4.5204050125481625e-18,4.1238917431507663e-13,5.8380937481484628e-32,5.4586951363668628e-32,5.4587074732430369e-32,1.1790242938873116e-17,4.2998042645620986e-12,1.1546535496160436e-20,2.0655810254598884e-20,2.5537835333596531e-13,1.5823454651208849e-13,4.7260541438044032e-23,9.9256549247236839e-20,3.4115155911818156e-30,6.5714537832218595e-25,3.8573957606706532e-24,3.1993997799338217e-24,7.7991597740538664e-28,1.3976195834304707e-31,3.8738018598720661e-32,3.1962370799069913e-29,1.914878507428803e-36,2.3859455728988129e-40,2.1419351049316749e-38,1.8936424319037128e-37,1.4351751990157949e-34,8.469289007195961e-20,1.4486743558139614e-22,3.7974251238894335e-23,3.5896000736042438e-24,5.0395822384873401e-21,7.3945000454544892e-21,1.8192115824832023e-16,9.5200630974232401e-19,8.1992433460386681e-19,1.8086915199289249e-22,1.2448589627736287e-22,4.3568609341300054e-23,2.2342513641554168e-30,5.8472262928683565e-30,7.291360195376702e-22,3.7777628589764539e-31,1.976967541793648e-25,4.9479080977781342e-39,1.2826597775907082e-30,1.4951445969627964e-26,3.0662293272108266e-31,3.7859040275274518e-34,4.5736990496457325e-14,1.0154543041919679e-12,1.826815591522638e-16,7.7610452250780678e-24,7.9682584932104518e-18,7.9682904679504012e-18,3.197473994904885e-23,5.0047263560950969e-15,3.7903291512658931e-18
2.244106605982755e-12,0.8766279699822952,154.0,0.0,0.0,0.0,0.99999378962072516,0.99999999999891842,18.999999996176903,3.6920333653115189e-07,1.1391072633503131e-06,1.1370001802865414e-06,2.9553127611821682e-09,2.0310891804745223e-13,7.6769079155853937e-07,1.0677175998801974e-06,2.6470350890195745e-09,1.7231692177233489e-06,8.6319671817722537e-10,3.2322675028739226e-17,1.1565990691980197e-11,6.5500763423870104e-18,1.2619872862611629e-11,8.5305959227384202e-14,8.5323264093342139e-14,1.2475804866687877e-17,4.8290100971522403e-18,4.2829002578301001e-13,6.6633843516273515e-32,6.2303626069759568e-32,6.2303769571445354e-32,1.2482250469610969e-17,4.3980087293264323e-12,1.203802788960058e-20,2.122379995276861e-20,2.671432477438443e-13,1.6552408154948827e-13,5.099410456113674e-23,1.0504538934517733e-19,3.7510655938430659e-30,6.9752939519170008e-25,4.1615754649485094e-24,3.4631113886302318e-24,8.6084243189095824e-28,1.572890476629591e-31,4.3598502042474874e-32,3.5140151494782229e-29,2.1974336217288251e-36,2.73988956617876e-40,2.4120083692785215e-38,2.1436980479275521e-37,1.6152686414526052e-34,8.7954319539304481e-20,1.5327167584859916e-22,3.9593809793015244e-23,3.7649764597763828e-24,5.337989919781755e-21,7.6830465471578823e-21,1.8890336081562297e-16,1.0046285459464221e-18,8.6768591730626866e-19,1.9229237102309107e-22,1.3222319959238843e-22,4.6938836840717687e-23,2.3638687643664857e-30,6.2995218137218388e-30,7.7156329976656297e-22,3.9975849492488567e-31,2.0926538732504417e-25,5.75531927877734e-39,1.3570717041401956e-30,1.6144193704910546e-26,3.3131312320546984e-31,4.1674986768834851e-34,4.6610729461091658e-14,1.0348451870831769e-12,1.8972514394579226e-16,8.2147449476792574e-24,8.2755233881697042e-18,8.2755572301602597e-18,3.3841990556530735e-23,5.2951483586094153e-15,4.0181631144906822e-18
