Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669)
2.5763043544840216e-08,0.6211855693131934,154.0,0.0,0.0,0.0,0.90708116871617517,1.0,18.99815281956942,0.0043683955622261916,0.018714505110427878,0.014896479711015433,0.0014965462212881383,4.5527133226049195e-09,8.8253684254753199e-07,0.018444679362618271,3.4334824666728211e-09,0.030662425116094062,2.9317780572978034e-05,1.589071926174598e-11,0.0016322771736977119,2.167116617776565e-13,1.7658722137979679e-05,0.0023385838259446234,0.00235556054335275,5.5080236611170839e-07,3.3302314040627566e-07,0.00021908593157414451,4.3417463296399724e-07,1.0650765148681564e-06,1.1118136675223546e-06,7.559113156956205e-05,0.00023591306133716316,8.5391497160106672e-06,2.13585366837151e-13,3.1463005750001913e-06,1.8478180754055805e-06,1.0869767546674541e-05,1.1823499556510175e-08,9.9472422479030491e-10,5.7379349574169905e-12,3.224607157788984e-07,7.6636617714462074e-08,2.3216828473992401e-07,1.437022426535676e-08,3.1589438665854724e-08,4.3845665903149479e-08,3.9320939566138593e-09,3.317905383867701e-10,1.8512399446408856e-14,5.3381112030142233e-09,1.2237966415735672e-09,7.3769997562263316e-11,7.3936027035354849e-12,4.4067856709765233e-14,1.4483007066674014e-13,3.991033698127211e-10,2.4336922160088437e-14,5.4972356803159482e-10,1.517693091196695e-11,4.5695427270904827e-08,1.7847227788596001e-11,1.1521520217913068e-11,4.7538665678076043e-11,1.1054398479934639e-19,5.9231824077155402e-18,2.1910227748306961e-11,1.1305409519363744e-20
2.6178144989786736e-08,0.6211857416069717,154.0,0.0,0.0,0.0,0.90567036272280532,1.0,18.998123657393698,0.0044327646698091253,0.018979734374603634,0.015074894776651939,0.0015144927455116924,4.6172277832512245e-09,8.8129607341924645e-07,0.01872518062280959,3.4281422824061935e-09,0.031134663238578438,2.9733244362979556e-05,1.6081280150805902e-11,0.0016815323126430821,2.1978269398428173e-13,1.7871381931065484e-05,0.0024079442451354215,0.0024260118199602391,5.6713775532736732e-07,3.4289992759931433e-07,0.00022743179607945298,4.6294247029804919e-07,1.1477421561509818e-06,1.1989601313644283e-06,7.8915649467683531e-05,0.00024281644409367877,9.0612577136852448e-06,2.2169448172823618e-13,3.1958992624757545e-06,1.8765732425519988e-06,1.1537190472997509e-05,1.2276377027280681e-08,1.057153265838148e-09,5.9912187891348236e-12,3.4167095840222736e-07,8.0263931300433611e-08,2.4716971189141887e-07,1.530221532252542e-08,3.3727318805156456e-08,4.7324609231134049e-08,4.2051365454227241e-09,3.6439215575966236e-10,1.9765264687897512e-14,5.8605720874488515e-09,1.3297692669529742e-09,7.7373109963290731e-11,7.75486226254863e-12,4.6220248690323694e-14,1.5113137656121409e-13,4.1644134005627696e-10,2.4701921387785425e-14,5.5786341399681519e-10,1.5401689196889852e-11,4.7131904613194412e-08,1.8408242807744431e-11,1.1883690378805718e-11,4.9033139571901128e-11,1.1594528546570989e-19,6.1093896001344416e-18,2.2592403751765145e-11,1.1657403992993908e-20
2.6593246434733255e-08,0.6211859171708585,154.0,0.0,0.0,0.0,0.9042622550584577,1.0,18.998094492993122,0.0044969520776109379,0.019243821986510205,0.015251562535734802,0.001532263383268668,4.6814642539146684e-09,8.800576896125596e-07,0.019005173524590375,3.4228123118409263e-09,0.031606237202469203,3.0146917949609946e-05,1.6269973431351641e-11,0.0017314016287249142,2.2284049333562254e-13,1.8081961078737669e-05,0.0024780922997537148,0.0024973023086698226,5.8365859407300191e-07,3.5288884483208765e-07,0.00023596405002025201,4.9303589781717468e-07,1.2352484034269103e-06,1.291291234452038e-06,8.2324094666627381e-05,0.00024979230413379181,9.6055190524382462e-06,2.2998423783940665e-13,3.2454281449467951e-06,1.9052762901511835e-06,1.2233188087449256e-05,1.2739424170471442e-08,1.1223183609784246e-09,6.250930264559975e-12,3.6165994413946777e-07,8.3992091341394685e-08,2.6284889535487342e-07,1.6276476029619064e-08,3.5966895821391563e-08,5.10145761221294e-08,4.4915333910802939e-09,3.9954526142099078e-10,2.1077727538727803e-14,6.4237415057402228e-09,1.4429105814095851e-09,8.1130816605255384e-11,8.1316209118748988e-12,4.8464990653214556e-14,1.5767031774046436e-13,4.3443190942479726e-10,2.5066109291828446e-14,5.6597878863486644e-10,1.5625771783218112e-11,4.858874661210481e-08,1.897720960419221e-11,1.2250993896811736e-11,5.0548797926678614e-11,1.2157831770774195e-19,6.2982363160731218e-18,2.3284147245728689e-11,1.2014335174698291e-20
2.7008347879679775e-08,0.621186095969406,154.0,0.0,0.0,0.0,0.90285684315901171,1.0,18.998065325726532,0.0045609582004350925,0.019506768901342401,0.015426492492225339,0.0015498590926872882,4.7454229675542231e-09,8.7882168906664928e-07,0.019284659034165926,3.41749254527152e-09,0.03207714828543673,3.0558802832993961e-05,1.6456809277039738e-11,0.0017818801529665732,2.258850709203281e-13,1.829047088877703e-05,0.0025490182222168917,0.0025694237807162941,6.0036258053464307e-07,3.6298850035064576e-07,0.00024468397403083742,5.2448771588556154e-07,1.327785194855388e-06,1.38901681650785e-06,8.5816834726899505e-05,0.00025683942368663187,1.0172442875135855e-05,2.3845587540909505e-13,3.2948873565031086e-06,1.9339273171508766e-06,1.2958437677781847e-05,1.3212711398077336e-08,1.1902862367819087e-09,6.5170982581386163e-12,3.8244361868078179e-07,8.7821740130301606e-08,2.7922282247931281e-07,1.7294070559616783e-08,3.8310892605443967e-08,5.4924408920825095e-08,4.7916544585858923e-09,4.3739852083967123e-10,2.2451383700641074e-14,7.0299784975052155e-09,1.563570986674124e-09,8.5049767301709199e-11,8.5245454798692708e-12,5.0806055006493963e-14,1.6445693777807232e-13,4.5310265204414066e-10,2.5429499082807872e-14,5.7406973788521468e-10,1.5849179938759316e-11,5.0065868883810579e-08,1.9554095167764492e-11,1.2623409461846102e-11,5.2085552800191178e-11,1.2745305147737642e-19,6.4897115981817238e-18,2.3985418471410474e-11,1.2376182549429009e-20
2.7838550769572817e-08,0.6211864631297608,154.0,0.0,0.0,0.0,0.90005409620163901,1.0,18.998006980131191,0.0046884282469949294,0.020029244604553437,0.015771176952768654,0.001584529552832488,4.8725080907105338e-09,8.7635682932211846e-07,0.019842111736322981,3.4068835845544672e-09,0.033016986913629101,3.1377212716632762e-05,1.6824949292740457e-11,0.0018846450615732108,2.3193460681578632e-13,1.8701327655581038e-05,0.0026931647439530047,0.0027161269837717695,6.3431082323757642e-07,3.8351447971855903e-07,0.0002626918613455646,5.9159730471240176e-07,1.5287275013477149e-06,1.6015119709711403e-06,9.3056560518652324e-05,0.00027114258629573043,1.1376312420583433e-05,2.5594966521940442e-13,3.393597302652839e-06,1.9910737046194007e-06,1.4499406063958089e-05,1.4190282644351829e-08,1.334897787192065e-09,7.068910917318641e-12,4.2645837149045425e-07,9.5787936292426614e-08,3.141229471916878e-07,1.9463523734261305e-08,4.3323067329066412e-08,6.3440019591650125e-08,5.4345543374850226e-09,5.2182820585968614e-10,2.5388676514815677e-14,8.3815326612135542e-09,1.8289028967106496e-09,9.3399300516997271e-11,9.361690234486493e-12,5.5793817348164103e-14,1.7881564318345259e-13,4.9260115590347346e-10,2.6153940363048848e-14,5.9017855939829013e-10,1.6293978454349584e-11,5.3080617748041435e-08,2.0731490961159945e-11,1.3383491754485683e-11,5.5222001414814219e-11,1.3996945528772523e-19,6.8805041661065983e-18,2.5416385582771972e-11,1.3114544075768648e-20
2.8585733370476554e-08,0.6211868042853724,154.0,0.0,0.0,0.0,0.89754081693118115,1.0,18.997954453269863,0.0048025354417622571,0.020495581723742159,0.016075544774327655,0.0016151442982370514,4.9859372529063444e-09,8.7414658484787249e-07,0.020342093558471691,3.3973703171764384e-09,0.033860587420458658,3.2107680219080325e-05,1.7150024668341286e-11,0.001979167579205477,2.3733408874393307e-13,1.9064134753060424e-05,0.0028254595249247901,0.0028509201952534708,6.6546765470460023e-07,4.0235270844332612e-07,0.00027955325606074968,6.5696877798387551e-07,1.7287560241570054e-06,1.8133983034406064e-06,9.9863846144990529e-05,0.0002842469915330965,1.2542397685138185e-05,2.7232818132884219e-13,3.482199322458231e-06,2.0423285333779482e-06,1.5993128449259114e-05,1.5105803293566512e-08,1.4753051086777378e-09,7.5878792294283382e-12,4.6894756553894418e-07,1.0331049153638587e-07,3.4807979867157308e-07,2.1574929023048733e-08,4.8218568367745546e-08,7.1948714987885248e-08,6.063832262224401e-09,6.0865655625304897e-10,2.8257594969401545e-14,9.7707087059647449e-09,2.0971469116999468e-09,1.0153743185288224e-10,1.0177638281719531e-11,6.0655294609115167e-14,1.9269567002206613e-13,5.3077841386751279e-10,2.6803353768798916e-14,6.0459348860393741e-10,1.6692005045218655e-11,5.5862408056597595e-08,2.1817899895489873e-11,1.4084836330016376e-11,5.8116077539840879e-11,1.5216894073050214e-19,7.2410978118518995e-18,2.6736444054198863e-11,1.3795678100500248e-20
2.933291597138029e-08,0.6211871553797192,154.0,0.0,0.0,0.0,0.89503623028234436,1.0,18.997901908054718,0.004916061693312922,0.02095823914707428,0.016374429349071948,0.0016452071181575489,5.0984704241570469e-09,8.7194402835242512e-07,0.020840446408158336,3.3878899530705986e-09,0.03470206001070391,3.283237770617985e-05,1.7469239554769224e-11,0.0020755876732574006,2.426909197759234e-13,1.9420412379064853e-05,0.0029601240225881589,0.0029882798637606693,6.9718240088438029e-07,4.2152827446275186e-07,0.00029704176333547936,7.2724684891580207e-07,1.9481936250330376e-06,2.046218306359386e-06,0.000106948982488076,0.00029756349627783782,1.3789798657086274e-05,2.893144522346105e-13,3.5705776884720999e-06,2.0934163493819793e-06,1.7592187101455955e-05,1.605555011445774e-08,1.6258350897205187e-09,8.1281403972300366e-12,5.1425517979207071e-07,1.1117062726425019e-07,3.8455230430938316e-07,2.3843319831672332e-08,5.3494957362216487e-08,8.1316197044335913e-08,6.7433703188386581e-09,7.0680577530453953e-10,3.1349725917523891e-14,1.1340206425778542e-08,2.395683874443045e-09,1.1031358446064301e-10,1.1057556502345154e-11,6.5897906958729379e-14,2.0755565079191597e-13,5.7164680830672183e-10,2.7450416834998271e-14,6.1893013811583906e-10,1.7087870175816594e-11,5.8708604013700354e-08,2.2929456131139936e-11,1.4802415021859351e-11,6.1077149016331634e-11,1.6532486353684606e-19,7.6100388876453175e-18,2.8086758816605424e-11,1.4492424001291804e-20
3.008009857228403e-08,0.6211875162137166,154.0,0.0,0.0,0.0,0.89254031991108573,1.0,18.997849341446489,0.0050290093962209875,0.021417223471201615,0.016667885633903954,0.0016747235523660931,5.210109213268097e-09,8.6974914646037944e-07,0.02133717588163626,3.3784424303737496e-09,0.035541412093064842,3.3551315537824755e-05,1.7782652774771423e-11,0.0021738771709494025,2.4800517649018108e-13,1.9770225924597802e-05,0.0030971023415925039,0.0031281596138523792,7.2944188990136246e-07,4.4103321361682166e-07,0.00031516417509731961,8.0261830720079972e-07,2.1882692867200124e-06,2.30134609083915e-06,0.00011431335287757204,0.00031108513289875706,1.5121453043610691e-05,3.0691505452862194e-13,3.6587331783378866e-06,2.1443377258007556e-06,1.9300542907882403e-05,1.7039896740952204e-08,1.7868789534011663e-09,8.6898044322214165e-12,5.6247050335616545e-07,1.1937113226026895e-07,4.2363962826439024e-07,2.6274910399544035e-08,5.9168238504084547e-08,9.1601039759600324e-08,7.4753506227182194e-09,8.1735240474900956e-10,3.4674448331388078e-14,1.3107077979628478e-08,2.7269421457474198e-09,1.1977643660687244e-10,1.2006327463089227e-11,7.15507334584285e-14,2.2347162710587091e-13,6.1541521921677735e-10,2.8095231259669368e-14,6.3318889288425997e-10,1.7481584470922848e-11,6.1618721732203203e-08,2.4065970373140797e-11,1.5536105628554129e-11,6.4104711542920721e-11,1.7951022443506491e-19,7.9872645589723711e-18,2.9467101962954998e-11,1.5204664180901563e-20
3.0827281173187767e-08,0.6211878865904602,154.0,0.0,0.0,0.0,0.89005306908505744,1.0,18.997796750596617,0.0051413809378425147,0.021872541583275982,0.016955968434219999,0.0017036991251883264,5.3208552998882003e-09,8.675619254166515e-07,0.02183228756345313,3.3690276857516245e-09,0.036378651063034881,3.4264504530148877e-05,1.8090322987084387e-11,0.002274008133295874,2.5327693883759205e-13,2.0113640601370925e-05,0.0032363389115161586,0.0032705135362248198,7.6223302655505046e-07,4.6085960810518441e-07,0.00033392708661385636,8.8326798255122319e-07,2.4502450907398669e-06,2.5801978357914377e-06,0.00012195813330023152,0.00032480498095401505,1.654028211630386e-05,3.2513637403601656e-13,3.7466665683440329e-06,2.1950932346229764e-06,2.1122151428168343e-05,1.805920605023529e-08,1.9588276658185434e-09,9.2729654166991658e-12,6.1368153979547246e-07,1.2791453242639121e-07,4.6544071203667833e-07,2.8875901559288564e-08,6.5254409500275338e-08,1.0286381109746381e-07,8.2619564330096275e-09,9.4143671759010263e-10,3.8241137383117171e-14,1.5089376118273448e-08,3.0934647993956818e-09,1.29977765908604e-10,1.3029144950599446e-11,7.7644704653777547e-14,2.4052526036634181e-13,6.6230799699969261e-10,2.8737906628267446e-14,6.4737017444966502e-10,1.7873159565483453e-11,6.4592280078408209e-08,2.5227254402800454e-11,1.6285786643446185e-11,6.7198263685022215e-11,1.9480267729642968e-19,8.3727123485113574e-18,3.0877246909956261e-11,1.5932281725121415e-20
3.1574463774091506e-08,0.6211882663152166,154.0,0.0,0.0,0.0,0.88757446069058521,1.0,18.997744132841749,0.0052531786982774392,0.02232420065751296,0.017238732397277433,0.0017321393448391678,5.4307104336735966e-09,8.6538235109342418e-07,0.02232578702623814,3.3596456544266752e-09,0.037213784302540097,3.4971955950125409e-05,1.8392308679376664e-11,0.0023759528549155006,2.5850629010156548e-13,2.0450721433895532e-05,0.0033777784935123574,0.0034152961864044686,7.9554279388792374e-07,4.8099958743516838e-07,0.00035333689654316977,9.6937846691869449e-07,2.7354151683678394e-06,2.8842309675219892e-06,0.00012988429833272929,0.0003387161706500423,1.8049187626030072e-05,3.4398460586778227e-13,3.8343786333856481e-06,2.2456834466347058e-06,2.3060959233603131e-05,1.911383016466528e-08,2.1420715660507444e-09,9.8777019564549206e-12,6.6797492181984952e-07,1.3680309744667003e-07,5.1005416755060749e-07,3.1652474009858785e-08,7.1769443307347656e-08,1.1516705024468856e-07,9.1053695903377263e-09,1.0802638842542388e-09,4.2059153740464415e-14,1.7306171836343512e-08,3.4979107637330537e-09,1.4097254866486601e-10,1.4131523964128791e-11,8.4212661913977686e-14,2.5880408094713219e-13,7.1256565096994145e-10,2.9378560745401621e-14,6.6147444213200191e-10,1.8262608137450712e-11,6.7628800846044875e-08,2.6413121145743005e-11,1.7051337298609821e-11,7.0357307056060957e-11,2.112846785387954e-19,8.7663201587140921e-18,3.231696848093707e-11,1.6675160445542041e-20
3.2321646374995246e-08,0.621188655195402,154.0,0.0,0.0,0.0,0.88510447723965957,1.0,18.997691485698276,0.005364405050332503,0.022772208151706635,0.017516232005674408,0.0017600497027698086,5.5396764334407802e-09,8.6321040899706017e-07,0.022817679830493313,3.3502962702058634e-09,0.038046819179584801,3.5673681510089162e-05,1.8688668161310054e-11,0.0024796838638088702,2.6369331685751866e-13,2.0781533251708025e-05,0.0035213661869640559,0.0035624625833842985,8.2935825475533414e-07,5.0144532937101015e-07,0.00037339980706316007,1.0611298478418845e-06,3.0451046035993221e-06,3.2149432830456546e-06,0.00013809262698226478,0.0003528118861513652,1.9651048843757816e-05,3.6346575454994123e-13,3.9218701469268484e-06,2.2961089313977233e-06,2.512090036713328e-05,2.0204110458006192e-08,2.3370000081240738e-09,1.0504077626489531e-11,7.2543583159538489e-07,1.4603884736342394e-07,5.5757817418379354e-07,3.4610781837718547e-08,7.8729270507240138e-08,1.2857524236091693e-07,1.0007768042432438e-08,1.2351050467417026e-09,4.6137833238426783e-14,1.9777570559693155e-08,3.9430558357113786e-09,1.5281905675571031e-10,1.5319310465406119e-11,9.1289415318346591e-14,2.7840173622560644e-13,7.6644553481595535e-10,3.0017319965133608e-14,6.7550219421569045e-10,1.8649943940505786e-11,7.0727808935745555e-08,2.7623384742092452e-11,1.7832637610156177e-11,7.3581346504417769e-11,2.2904363289984857e-19,9.1680262950984098e-18,3.3786042991301198e-11,1.7433184923650165e-20
3.3068828975898986e-08,0.6211890530405716,154.0,0.0,0.0,0.0,0.88264310087693809,1.0,18.997638806857047,0.0054750623594852091,0.023216571803697843,0.017788521570940425,0.0017874356730257135,5.6477551863034087e-09,8.6104608427411541e-07,0.023307971524388842,3.3409794655041469e-09,0.038877763047903753,3.6369693362223746e-05,1.8979459557732725e-11,0.0025851739211045816,2.6883810893217137e-13,2.1106140681726899e-05,0.0036670474361367601,0.0037119682082054333,8.6366655339490444e-07,5.2218906088274033e-07,0.00039412182407731723,1.1586994528984444e-06,3.3806682924872373e-06,3.5738720213762629e-06,0.00014658370843721977,0.00036708536874588741,2.1348719723697767e-05,3.8358563422667924e-13,4.0091418809637725e-06,2.346370257228292e-06,2.7305892919855599e-05,2.1330377565848619e-08,2.5440010145815727e-09,1.115214140991859e-11,7.86147926395239e-07,1.5562355906724e-07,6.0811037963007775e-07,3.7756946279037185e-08,8.6149762307165643e-08,1.4315479098792784e-07,1.0971323455305618e-08,1.4072983015269299e-09,5.0486476916632035e-14,2.2524726882664189e-08,4.4317935704792656e-09,1.6557895191646722e-10,1.6598690863329597e-11,9.8911799974691887e-14,2.9941823687134338e-13,8.2422252737304092e-10,3.065431951903911e-14,6.8945396912743409e-10,1.903518183657656e-11,7.3888832539852896e-08,2.8857860618723398e-11,1.8629568424876198e-11,7.6869890305924028e-11,2.4817203524563647e-19,9.57776949023293e-18,3.5284248336488294e-11,1.8206240556208048e-20
3.3816011576802726e-08,0.6211894596624039,154.0,0.0,0.0,0.0,0.88019031338675435,1.0,18.997586094178125,0.0055851529838488578,0.02365729962779603,0.018055655227240387,0.0018143027116160285,5.754948646801177e-09,8.588893617183229e-07,0.023796667643562499,3.331695171372297e-09,0.039706623246620575,3.7060004092934461e-05,1.9264740801979847e-11,0.002692396020773528,2.7394075936193816e-13,2.1424608140744966e-05,0.0038147680368223269,0.003863769002483823,8.9845491699365223e-07,5.4322305909371461e-07,0.00041550875749802468,1.262261605284748e-06,3.7434897603569417e-06,3.9625928838479245e-06,0.00015535794772606669,0.00038152991986358247,2.3145026190595875e-05,4.0434986893893298e-13,4.0961946059882914e-06,2.3964679911763318e-06,2.9619835725486013e-05,2.2492951400279342e-08,2.7634609417952916e-09,1.1821928129930462e-11,8.5019326957005261e-07,1.655587726989822e-07,6.6174780465161539e-07,4.1097049726373931e-08,9.4046714174029103e-08,1.5897398816471923e-07,1.1998198911472419e-08,1.5982495886440739e-09,5.5114341428573936e-14,2.5569857816443753e-08,4.9671360445610288e-09,1.7931737726785433e-10,1.7976201222857049e-11,1.0711873069840508e-13,3.2196020085352411e-13,8.8618970721583979e-10,3.1289703841342958e-14,7.0333034660416344e-10,1.9418337828088571e-11,7.7111403332630369e-08,3.0116365563633603e-11,1.9442011468252095e-11,8.0222450361967568e-11,2.6876760825546209e-19,9.9954889284204436e-18,3.6811364082468639e-11,1.8994213601951106e-20
3.4563194177706466e-08,0.6211898748746859,154.0,0.0,0.0,0.0,0.87774609620013155,1.0,18.997533345685657,0.0056946792741385853,0.024094399911156996,0.018317686925191198,0.0018406562558942712,5.8612588360196163e-09,8.5674022577775921e-07,0.024283773710923141,3.3224433175258571e-09,0.040533407099912974,3.7744626717141931e-05,1.9544569629288978e-11,0.0028013233893122878,2.7900136435070848e-13,2.1736999828055695e-05,0.0039644741429638933,0.0040178213668837972,9.3371065725052076e-07,5.6453965222540384e-07,0.00043756622160548653,1.3719873902908482e-06,4.134979940830935e-06,4.3827190072024642e-06,0.00016441557128609751,0.00039613890395222273,2.5042763548276389e-05,4.2576389297647079e-13,4.1830290909523664e-06,2.4464026990050231e-06,3.2066605169619834e-05,2.369214116869573e-08,2.9957641567091628e-09,1.2513458874916422e-11,9.1765226658685924e-07,1.7584579796516644e-07,7.1858675162930694e-07,4.4637129974167573e-08,1.0243583008980422e-07,1.7610298240509577e-07,1.3090546693466399e-08,1.8094334874796978e-09,6.0030629814749141e-14,2.8936254559370675e-08,5.5522144952621547e-09,1.9410304596164513e-10,1.9458736186157686e-11,1.159512549686328e-13,3.4614109457306632e-13,9.5265901942257528e-10,3.1923626890320227e-14,7.1713194884813278e-10,1.9799429089864881e-11,8.0395056665735237e-08,3.1398717802372967e-11,2.0269849393796936e-11,8.3638542403065641e-11,2.9093343580470067e-19,1.0421124271061948e-17,3.8367171558703597e-11,1.9796991229559248e-20
