Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436)
7.976714093921715e-07,0.7506610842649926,154.0,0.0,0.0,0.0,0.022204942111355614,1.0,18.981567641517383,0.007344838658745757,0.016255035185178578,4.2456990093865633e-05,2.792845935914608e-06,2.9114847770181038e-09,1.5456677897378182e-07,0.15699217330842172,2.465093889707286e-10,0.61949308435771,1.8607145768126678e-05,2.679442689932299e-14,0.046666815979779938,1.2575102571535803e-13,6.6236789167822984e-08,0.031082477361238176,0.07392060427996644,5.5396694221376631e-06,3.2924815153218719e-06,0.054503105475058079,5.8537560928118047e-05,0.0016219845045062687,0.011190566415367836,0.0010116485882378514,0.003912398382788341,0.012048013742497766,5.1438930879454926e-11,7.5360192481549562e-05,1.8645664982637713e-05,0.017085146370926684,3.8747160926149831e-06,1.9714352597609109e-06,1.2688920562287343e-10,0.00038020177034971261,4.6838295288408135e-06,0.00034637191046090821,1.3850143911244761e-05,6.1731238715500501e-05,0.0010766951751950387,4.8454380725568253e-06,3.1240441921385966e-05,4.0100475558168461e-11,0.00065921574365162823,0.00018070887869901613,2.4450258432473283e-06,1.6081694973463242e-07,1.8672469265522214e-09,7.1727829812924049e-09,1.8184827444205541e-05,1.3855740084146422e-11,9.8885662770895029e-08,2.5458620873501589e-09,0.00012204808566366852,3.4828295176939747e-08,2.1967769382348324e-08,9.3912238196073877e-08,2.1615732033050629e-15,9.0528250038912798e-15,4.2745461009188112e-08
8.036185531488268e-07,0.7506611744315597,154.0,0.0,0.0,0.0,0.021740115242067263,1.0,18.981517492118151,0.007234700604624441,0.016069983489823286,4.0632932814286561e-05,2.6728519754067692e-06,2.8783317004096335e-09,1.5313177009745189e-07,0.15629142371505289,2.4134909017439095e-10,0.62076414162633853,1.8395266164651702e-05,2.5643210728795365e-14,0.046679758937489026,1.2431909855161195e-13,6.3403542976294499e-08,0.031053192391001006,0.073925084703682836,5.5344348239463896e-06,3.2893703472096469e-06,0.054675392618332354,5.8426471332510408e-05,0.0016180504755612534,0.011186738763237752,0.0010040924817324918,0.0039139589052566079,0.012095534688498085,5.1601386783873901e-11,7.5514947179754818e-05,1.856246907968667e-05,0.017134659932467967,3.8869684574014704e-06,1.9771547797479448e-06,1.2604329884002638e-10,0.0003820077814673514,4.6758651805527998e-06,0.00034723552362854828,1.3884668028469437e-05,6.1885609144671209e-05,0.0010846314490009603,4.8575582213622521e-06,3.147736003350952e-05,4.0200754249443212e-11,0.00066351713937635841,0.00018272516606541238,2.4595897967151503e-06,1.6177447141204838e-07,1.8783693078727913e-09,7.2160961593658964e-09,1.829465248357412e-05,1.3966484519623632e-11,1.0000756164969363e-07,2.5747460546252995e-09,0.00012393822599947489,3.5367578210055556e-08,2.2307919375188633e-08,9.5366385184176146e-08,2.1744434461679252e-15,9.1929998997883416e-15,4.3407132129212251e-08
8.095656969054822e-07,0.7506612642168731,154.0,0.0,0.0,0.0,0.021286521359858552,1.0,18.981467894110267,0.0071260041419385599,0.015887317701716981,3.8893591208422559e-05,2.5584313088638529e-06,2.8456062351658571e-09,1.5171960990520449e-07,0.15559029265778329,2.3631349499293427e-10,0.62202324998537395,1.8186119404062458e-05,2.4545464467157233e-14,0.046692208789154706,1.2290564051796552e-13,6.0701874642770968e-08,0.031024645268531666,0.073929373004115118,5.529331920156925e-06,3.2863374512909603e-06,0.054845537049261386,5.8318284044468237e-05,0.0016142211168039455,0.011182644404955845,0.00099659005608065216,0.0039155002733932418,0.012142516094797069,5.1761821149122462e-11,7.5668246354397217e-05,1.8479226910570934e-05,0.017183561650997808,3.8990684320261482e-06,1.9828036057484092e-06,1.2520314313620457e-10,0.00038380127886849944,4.6678888314437441e-06,0.00034808426669230287,1.3918597485445672e-05,6.2037323515566362e-05,0.0010925316174665912,4.8694697526585496e-06,3.171291717978468e-05,4.029930757111822e-11,0.00066777987162386018,0.00018474295948893454,2.4740383500028468e-06,1.6272440192738717e-07,1.8894035589382891e-09,7.2590669368691179e-09,1.8403609351211047e-05,1.4076968711576318e-11,1.0113251853406132e-07,2.6037087523813156e-09,0.00012583882399392428,3.5909843563953856e-08,2.264995045127798e-08,9.682857387648059e-08,2.1872116546833031e-15,9.3339499890177563e-15,4.4072460844220017e-08
8.155128406621375e-07,0.7506613536191709,154.0,0.0,0.0,0.0,0.02084385316451224,1.0,18.981418840353228,0.0070187386056027078,0.015707001919211625,3.7234754014094844e-05,2.4493068654803649e-06,2.8133019434388323e-09,1.5032974195444272e-07,0.15488889111066931,2.3139919191513064e-10,0.62327059865540391,1.7979664342386159e-05,2.3498529910692461e-14,0.046704182266814116,1.2151037355475231e-13,5.8125243622826047e-08,0.030996815632149843,0.073933478088815952,5.5243570782458856e-06,3.283380668586054e-06,0.055013571204277398,5.8212914218378509e-05,0.0016104934720243146,0.011178296195877704,0.00098914107582875042,0.0039170231104798713,0.012188964665151606,5.1920264597311674e-11,7.5820113069656139e-05,1.8395951683005146e-05,0.017231861171825853,3.911018323586262e-06,1.9883828527033079e-06,1.2436871674690856e-10,0.0003855823371117699,4.6599014523156145e-06,0.00034891832067013848,1.395193952511097e-05,6.2186414221290166e-05,0.0011003959154743731,4.8811752148065609e-06,3.1947119601059387e-05,4.0396156565683031e-11,0.00067200417036727511,0.00018676220308869797,2.4883727229996172e-06,1.6366682161001438e-07,1.9003506113693201e-09,7.3016989698691684e-09,1.8511707318165701e-05,1.4187196050641412e-11,1.0226051262395058e-07,2.6327496451084682e-09,0.00012774979446375653,3.6455066940465081e-08,2.29938472846728e-08,9.829873875393303e-08,2.1998789085744893e-15,9.4756689557621759e-15,4.4741417356349733e-08
8.214599844187928e-07,0.7506614426363936,154.0,0.0,0.0,0.0,0.020411812706903325,1.0,18.981370323817622,0.0069128930522975463,0.015529000839532812,3.5652432432682561e-05,2.3452162099529496e-06,2.7814124948551142e-09,1.4896162656848627e-07,0.15418732642442845,2.2660287324148338e-10,0.62450637226513417,1.7775860522513769e-05,2.2499889267974219e-14,0.046715695482031042,1.2013302424427536e-13,5.5667454785309343e-08,0.030969683648321662,0.073937408423252582,5.5195067599214676e-06,3.2804978961213952e-06,0.055179526897530258,5.8110279473919292e-05,0.0016068646603797975,0.011173706533990465,0.00098174529790074553,0.0039185280176432559,0.012234887007817894,5.2076747162726355e-11,7.5970569829755965e-05,1.831265617352557e-05,0.017279567928975469,3.9228203949077839e-06,1.993893611117574e-06,1.2353999689621619e-10,0.0003873510293702305,4.6519039639948186e-06,0.00034973786217284069,1.3984701214030853e-05,6.2332912865120503e-05,0.0011082245786794536,4.8926770939612905e-06,3.2179973675573272e-05,4.0491321762557645e-11,0.00067619026805917134,0.00018878284204526646,2.5025941092399755e-06,1.6460180905323846e-07,1.9112113766595994e-09,7.3439958353114683e-09,1.8618955454847453e-05,1.4297169830245591e-11,1.0339152310744424e-07,2.661868196991393e-09,0.00012967105310099101,3.7003224291391903e-08,2.3339594707098567e-08,9.9776814971524127e-08,2.2124462642300778e-15,9.6181505491799675e-15,4.5413972174168208e-08
8.274071281754481e-07,0.7506615312662238,154.0,0.0,0.0,0.0,0.019990111077239477,1.0,18.98132233758308,0.0068084562808712655,0.015353279750594475,3.4142847710582251e-05,2.2459107345881155e-06,2.7499316650430023e-09,1.4761474027125536e-07,0.15348570243801962,2.2192133162320107e-10,0.6257307509894583,1.7574668164789347e-05,2.1547157408988557e-14,0.046726763950645844,1.1877332374720501e-13,5.3322638763393206e-08,0.030943230001752132,0.073941172054124343,5.51477751935374e-06,3.2776870858780102e-06,0.055343435335392883,5.8010299832777355e-05,0.001603331875343226,0.011168887374573885,0.00097440247221065282,0.0039200155747530756,0.012280289637003382,5.2231298305531467e-11,7.6119638595808402e-05,1.8229352740770286e-05,0.017326691151319504,3.9344768655830513e-06,1.9993369477698932e-06,1.2271695987196298e-10,0.00038910742749432848,4.6438972397317903e-06,0.00035054306355401728,1.4016889448314091e-05,6.2476850287385887e-05,0.001116017843374549,4.9039778161894829e-06,3.2411485910156321e-05,4.0584823195551903e-11,0.00068033839943526346,0.00019080482256319801,2.5167036765246058e-06,1.6552944115451235e-07,1.9219867466501349e-09,7.3859610328380544e-09,1.8725362635635101e-05,1.4406893248873424e-11,1.0452552916170155e-07,2.6910638719334496e-09,0.00013160251645376447,3.7554291813028581e-08,2.3687177704492925e-08,1.0126273834349085e-07,2.224914755244283e-15,9.7613885819789381e-15,4.6090096105971606e-08
8.333542719321034e-07,0.7506616195061289,154.0,0.0,0.0,0.0,0.019578468104609659,1.0,18.981274874836263,0.0067054168518410747,0.015179804522684189,3.2702419467242733e-05,2.1511548792092965e-06,2.7188533341376349e-09,1.4628857524271619e-07,0.1527841195865626,2.1735145672672386e-10,0.62694391068288369,1.7376048157453852e-05,2.0638074380956983e-14,0.046737402616475313,1.1743100773800524e-13,5.1085234872242811e-08,0.030917435885369746,0.073944776631380368,5.5101660013865875e-06,3.274946243728508e-06,0.055505327130604527,5.7912897656268291e-05,0.0015998923835823524,0.011163850244436157,0.00096711234223588775,0.0039214863412781369,0.012325178974303899,5.238394692514393e-11,7.6267340802087079e-05,1.8146053338323482e-05,0.0173732398685096,3.945989912985454e-06,2.0047139063987233e-06,1.2189958109625019e-10,0.00039085160207170353,4.6358821074791754e-06,0.00035133409305444107,1.4048510959541259e-05,6.2618256591373043e-05,0.0011237759463626541,4.9150797495103448e-06,3.2641662931830648e-05,4.0676680419694878e-11,0.00068444880132746265,0.00019282809183514683,2.5307025675365838e-06,1.6644979315703533e-07,1.9326775939997692e-09,7.4275979866081672e-09,1.8830937543493396e-05,1.4516369412351789e-11,1.0566250995415521e-07,2.7203361335875941e-09,0.00013354410190762696,3.8108245940819123e-08,2.403658141363514e-08,1.0275644532894724e-07,2.2372853929762055e-15,9.905376929030474e-15,4.6769760253236505e-08
8.393014156887587e-07,0.7506617073533947,154.0,0.0,0.0,0.0,0.019176612067393475,1.0,18.981227928868869,0.0066037631060305215,0.015008541600044662,3.1327754693548581e-05,2.0607254077004395e-06,2.6881714852673217e-09,1.4498263879429096e-07,0.1520826750057275,2.1289023201881423e-10,0.62814602300847799,1.7179962046971813e-05,1.9770498467532135e-14,0.046747625874009262,1.1610581633955375e-13,4.8949973471881552e-08,0.030892282990235581,0.07394822942901623,5.5056689397353268e-06,3.272273428365904e-06,0.055665232316058806,5.7817997583890141e-05,0.0015965435237809845,0.011158606255734291,0.00095987464555410441,0.0039229408571031235,0.012369561350125263,5.2534721373257849e-11,7.6413697371755288e-05,1.8062769527139501e-05,0.017419222916705925,3.9573616732358053e-06,2.0100255083652012e-06,1.2108783519155677e-10,0.00039258362248403595,4.6278593520556265e-06,0.00035211111494135326,1.4079572320299058e-05,6.2757161168289512e-05,0.0011314991248371569,4.9259852058618234e-06,3.287051147979589e-05,4.0766912527450573e-11,0.00068852171248581036,0.00019485259800745424,2.5445919004568049e-06,1.6736293869019781e-07,1.9432847726551872e-09,7.468910047115364e-09,1.893568867458002e-05,1.4625601336144849e-11,1.0680244464400746e-07,2.7496844453948367e-09,0.00013549572766729579,3.8665063344138058e-08,2.4387791118855216e-08,1.0425787301780095e-07,2.2495591670934242e-15,1.0050109526012423e-14,4.7452936004201218e-08
8.45248559445414e-07,0.7506617948051598,154.0,0.0,0.0,0.0,0.018784279414105119,1.0,18.98118149307567,0.0065034831823769035,0.014839457992375044,3.0015637378433656e-05,1.9744107396068985e-06,2.6578802030250702e-09,1.4369645286340079e-07,0.15138146263271818,2.0853473166747985e-10,0.62933725556250408,1.6986372028265378e-05,1.8942399776213483e-14,0.046757447590148424,1.1479749405713628e-13,4.6911859132699611e-08,0.030867753495401936,0.073951537364719433,5.501283155175563e-06,3.2696667502274208e-06,0.055823180358243803,5.7725526472884508e-05,0.001593282705410708,0.01115316611938867,0.00095268911434550057,0.0039243796433079689,0.012413443005088894,5.2683649466541684e-11,7.6558728732069108e-05,1.7979512487561576e-05,0.017464648944114338,3.9685942421615398e-06,2.0152727532936745e-06,1.2028169604272237e-10,0.00039430355696108059,4.6198297172023472e-06,0.00035287428964282116,1.4110079949412961e-05,6.2893592721323393e-05,0.0011391876162689402,4.9366964429961727e-06,3.3098038397785095e-05,4.0855538164347014e-11,0.00069255737340886828,0.00019687829014716288,2.5583727695777732e-06,1.6826894980891438e-07,1.9538091183197246e-09,7.5099004929962655e-09,1.9039624342831004e-05,1.4734591947640516e-11,1.0794531238375571e-07,2.7791082706235166e-09,0.00013745731273886631,3.9224720921200527e-08,2.4740792248823862e-08,1.0576695911699556e-07,2.2617370461006011e-15,1.0195580368083234e-14,4.8139595027646864e-08
8.511957032020693e-07,0.7506618818584444,154.0,0.0,0.0,0.0,0.018401214494263924,1.0,18.981135560952662,0.0064045650349416356,0.014672521266273126,2.8763018764240377e-05,1.8920102946109311e-06,2.6279736719307768e-09,1.4242955352638085e-07,0.15068057330396978,2.0428211755422232e-10,0.63051777199489734,1.6795240934883461e-05,1.8151853949272319e-14,0.046766881125026319,1.1350578971201888e-13,4.4966156819460778e-08,0.030843830057742817,0.073954707018427573,5.4970055537283138e-06,3.2671243704155045e-06,0.055979200170341588,5.7635413338857864e-05,0.0015901074074614119,0.011147540158101455,0.00094555547586308033,0.0039258032029117138,0.012456830091420883,5.2830758499025997e-11,7.6702454829072746e-05,1.7896293030949267e-05,0.017509526416337556,3.9796896762424746e-06,2.0204566196908192e-06,1.1948113685511093e-10,0.00039601147263201917,4.6117939075377724e-06,0.00035362377387691493,1.4140040117300071e-05,6.3027579288838366e-05,0.0011468416583000898,4.9472156663070483e-06,3.3324250626769617e-05,4.0942575544043781e-11,0.00069655602618216405,0.00019890511821039339,2.5720462459082705e-06,1.691678970346682e-07,1.9642514489150833e-09,7.5505725328272932e-09,1.9142752684517006e-05,1.4843344088429881e-11,1.0909109232085285e-07,2.8086070724121164e-09,0.00013942877691247501,3.9787195794113634e-08,2.5095570373429401e-08,1.0728364193721107e-07,2.2738199778912927e-15,1.0341783508599047e-14,4.8829709266836975e-08
8.571428469587246e-07,0.7506619685101794,154.0,0.0,0.0,0.0,0.018027169298899023,1.0,18.981090126095165,0.006306996449155361,0.014507699536637626,2.7567008156896652e-05,1.8133338845417116e-06,2.5984461748861695e-09,1.411814905290905e-07,0.14998009484967739,2.0012963639323663e-10,0.63168773212573592,1.6606532229127107e-05,1.7397036330725846e-14,0.046775939351955759,1.1223045637470941e-13,4.3108377241476847e-08,0.030820495801782061,0.073957744649866819,5.4928331248436114e-06,3.2646444996182678e-06,0.056133320124995292,5.7547589297472598e-05,0.0015870151771380789,0.011141738318988466,0.00093847345287320291,0.0039272120215826933,0.01249972867432415,5.2976075254163544e-11,7.6844895141803954e-05,1.7813121610928674e-05,0.017553863621546796,3.990649993502825e-06,2.0255780655440078e-06,1.1868613020917103e-10,0.00039770743557425892,4.6037525904152317e-06,0.00035435972077638378,1.416945895095625e-05,6.3159148266723073e-05,0.0011544614886438308,4.9575450305899022e-06,3.3549155197995372e-05,4.1028042462850062e-11,0.00070051791432431927,0.00020093303301202297,2.5856133777723395e-06,1.7005984939514927e-07,1.9746125650387512e-09,7.5909293069058933e-09,1.9245081662759921e-05,1.4951860516581416e-11,1.1023976359964651e-07,2.8381803138191166e-09,0.00014141004074541322,4.0352465304046714e-08,2.5452111200732688e-08,1.0880786037983719e-07,2.2858088902807033e-15,1.0488713057858406e-14,4.9523250933569817e-08
8.630899907153799e-07,0.7506620547572319,154.0,0.0,0.0,0.0,0.017661903210312541,1.0,18.981045182195988,0.0062107650573283088,0.014344961458048821,2.6424864245024012e-05,1.7382011627430193e-06,2.5692920916250029e-09,1.3995182683447503e-07,0.14928011218526549,1.9607461695337826e-10,0.63284729205785228,1.6420209992148601e-05,1.6676216683603795e-14,0.046784634676538699,1.1097125129803404e-13,4.1334262164525088e-08,0.030797734309538905,0.073960656215128345,5.4887629395870787e-06,3.262225397032064e-06,0.056285568066750093,5.7461987507228778e-05,0.0015840036285306096,0.011135770185834058,0.00093144276406775849,0.0039286065683167811,0.012542144733333371,5.3119626016578784e-11,7.6986068696029765e-05,1.7730008334278639e-05,0.017597668675480196,4.0014771743947488e-06,2.0306380288994981e-06,1.1789664811158804e-10,0.00039939151085980934,4.5957063976893774e-06,0.00035508228000903191,1.4198342438556356e-05,6.3288326429928357e-05,0.0011620473449903566,4.9676866417388186e-06,3.3772759226341587e-05,4.1111956313715167e-11,0.00070444328264047907,0.0002029619861966105,2.5990751914043389e-06,1.7094487446182459e-07,1.9848932504185451e-09,7.6309738890123851e-09,1.934661907199919e-05,1.5060143908889413e-11,1.1139130536327936e-07,2.8678274578719131e-09,0.00014340102554568455,4.0920507006523608e-08,2.5810400573998636e-08,1.1033955392422842e-07,2.2977046915105603e-15,1.0636363181874336e-14,5.0220192502427232e-08
8.690371344720352e-07,0.7506621405964252,154.0,0.0,0.0,0.0,0.017305182760741729,1.0,18.981000723043678,0.0061158583534552053,0.014184276216143394,2.5333986952313752e-05,1.6664410719975294e-06,2.5405058971637531e-09,1.387401381863953e-07,0.14858070739990761,1.9211446737894343e-10,0.63399660428572302,1.623623891404646e-05,1.5987753893355021e-14,0.046792979054976952,1.0972793585021337e-13,3.9639773320134269e-08,0.030775529610405344,0.073963447382335165,5.4847921488341084e-06,3.2598653692878201e-06,0.05643597132417618,5.7378543113378237e-05,0.0015810704412627828,0.011129644990978512,0.00092446312445005837,0.0039299872960852486,0.012584084163652295,5.3261436583535514e-11,7.7125994077528794e-05,1.764696297146568e-05,0.017640949526274013,4.0121731626808029e-06,2.035637428421364e-06,1.1711266204330991e-10,0.00040106376259935352,4.5876559273966901e-06,0.00035579159789333081,1.4226696434287978e-05,6.3415139953234753e-05,0.0011695994649182086,4.9776425583823346e-06,3.399506990398288e-05,4.119433409971914e-11,0.00070833237708270739,0.00020499193021051256,2.6124326915321132e-06,1.7182303838973126e-07,1.9950942723578934e-09,7.6707092881495935e-09,1.944737254240367e-05,1.5168196863097351e-11,1.1254569675560698e-07,2.8975479676162839e-09,0.00014540165335600249,4.1491298666857948e-08,2.6170424468814679e-08,1.1187866261544892e-07,2.3095082707841225e-15,1.0784728101191825e-14,5.0920506705193414e-08
8.749842782286906e-07,0.7506622260245637,154.0,0.0,0.0,0.0,0.016956781399576185,1.0,18.980956742520789,0.0060222637073428344,0.014025613518997533,2.4291909752322624e-05,1.5978913293897395e-06,2.5120821602538745e-09,1.3754601268916196e-07,0.14788195984219707,1.8824667260542405e-10,0.63513581780077022,1.6054584283972674e-05,1.5330091025646356e-14,0.046800984011618529,1.0850027544800229e-13,3.8021080433723888e-08,0.030753866171076449,0.073966123546455806,5.4809179814720923e-06,3.2575627693824594e-06,0.056584556721681618,5.729719319298543e-05,0.0015782133591258369,0.011123371626847215,0.00091753424569661899,0.0039313546424538269,0.012625552777473322,5.340153227609618e-11,7.7264689444933975e-05,1.7563994966839751e-05,0.017683713959132579,4.0227398662578106e-06,2.0405771639318365e-06,1.1633414300462693e-10,0.00040272425398412163,4.5796017453539971e-06,0.00035648781750998647,1.4254526662878694e-05,6.3539614431265499e-05,0.0011771180858109137,4.9874147934597988e-06,3.4216094494336366e-05,4.12751924470731e-11,0.00071218544461702793,0.00020702281827514012,2.6256868619508273e-06,1.7269440595592953e-07,2.0052163821740203e-09,7.710138450258735e-09,1.954734954422296e-05,1.5276021900105642e-11,1.1370291692339558e-07,2.9273413061728882e-09,0.00014741184693822118,4.206481825570193e-08,2.6532168990284383e-08,1.1342512705227956e-07,2.3212204987830418e-15,1.0933802089732074e-14,5.162416652536474e-08
