Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344)
9.646094978494827e-07,0.9409786288989732,154.0,0.0,0.0,0.0,0.76044387244979794,1.0,18.980078232657796,0.017923679293355758,0.035257141395445647,0.016057796042812052,0.0027219416642592746,9.1061192986868828e-09,3.7592209776573981e-08,0.02739012454646881,4.0806916423279786e-11,0.03712525384479623,5.9980305448970958e-05,4.4092609075975997e-11,0.042823177162131097,6.4591187549639257e-13,6.6488293756702234e-06,0.013892019776409664,0.025401416919972643,3.0891531231045521e-06,1.9981554555930549e-06,0.023414161789978145,8.5885887753170761e-05,0.0013871930995648669,0.0018889520481740231,0.011084074408247685,0.0013930752025648838,0.0043463856151949353,7.937199407356144e-12,2.1549306154269488e-06,1.5492195094192308e-06,0.0047799936666801752,4.5017829172341677e-07,2.540973199706547e-07,1.6756630390038665e-10,4.6018331899324402e-05,1.93524056835967e-06,8.3623188744083278e-05,9.746642057253575e-06,8.9789113008105661e-06,0.00023665374286198885,3.4404105198014404e-06,1.599508874871214e-05,3.5332352740286542e-12,0.00013532815030553987,2.2093810427985568e-05,7.1944651995968253e-07,1.2196869074505112e-07,1.6221713480483306e-10,7.7686154130497324e-10,3.0184287596233832e-06,6.8002269412297142e-13,2.3605353848566626e-09,8.6089701195653882e-11,1.5226586969267184e-06,6.4623277975132772e-10,4.5848685995191662e-10,1.6201366218721132e-09,2.8399344420772916e-15
9.702545517158574e-07,0.9409788836940981,154.0,0.0,0.0,0.0,0.7593508646245174,1.0,18.979957902955544,0.017958141010243012,0.035257325072965827,0.016021467951595727,0.0027157668704856888,9.1061065392683563e-09,3.7549227551671656e-08,0.027524980923846264,4.0748262134755761e-11,0.037319711500708438,5.9980221914743748e-05,4.3992583602651922e-11,0.04313193693492335,6.4591097714391349e-13,6.6337897097372344e-06,0.013918267917330446,0.025564384213197625,3.0949694347573117e-06,2.0019176277692515e-06,0.023629842099866148,8.6233235139773794e-05,0.0014027156709915123,0.0019146783231369213,0.011163805017363288,0.0013937715053439197,0.0043877278655464549,8.0102531583685999e-12,2.1662374031383492e-06,1.5568608479609377e-06,0.0048335080011449195,4.5432684387721321e-07,2.5694912330856264e-07,1.6877283398336087e-10,4.6427646862413766e-05,1.9495486861653649e-06,8.446726452418362e-05,9.845009314280026e-06,9.070096133636785e-06,0.00024055261022324622,3.4754771870544256e-06,1.6290105927294881e-05,3.5691168485057461e-12,0.00013782213797434347,2.2503040109411314e-05,7.3481444649826081e-07,1.2457355162365559e-07,1.6568221890914779e-10,7.9371011999945361e-10,3.0839022152526491e-06,6.9474346540054457e-13,2.4104625912306311e-09,8.7910584235076883e-11,1.5631965798482555e-06,6.6343311460916024e-10,4.7069009008544222e-10,1.6632592280854282e-09,2.9005863526728847e-15
9.758996055822322e-07,0.9409791377748612,154.0,0.0,0.0,0.0,0.7582606908233841,1.0,18.979837849132412,0.017992121986534503,0.035256734807997119,0.015985118784727807,0.0027095886284957027,9.1058940336517669e-09,3.750636073012642e-08,0.027659584524512126,4.0689762397050968e-11,0.037513946754006551,5.9978822300292976e-05,4.38925027798811e-11,0.043440249491066077,6.458959040075209e-13,6.6187412368697986e-06,0.013943999083454625,0.025726982335550447,3.1006707640092314e-06,2.0056054253206735e-06,0.023845505110640174,8.6574456135568947e-05,0.0014182082261841272,0.0019404837728229784,0.011243258506024085,0.0013944495092803213,0.0044290609916119708,8.0833001803641893e-12,2.1775312536271102e-06,1.5644878612412713e-06,0.0048870842613541431,4.5847507010055607e-07,2.5980426698354507e-07,1.6997518474907765e-10,4.683668614049207e-05,1.9638117294422607e-06,8.53117738121487e-05,9.9434265135049692e-06,9.1613298211602895e-06,0.00024448263897576522,3.5105627969726001e-06,1.6587879803928776e-05,3.6050176473098683e-12,0.00014033938960479476,2.2916375296098965e-05,7.5037257014943384e-07,1.2721063363885155e-07,1.6919018775483948e-10,8.1077146808053144e-10,3.1502026516412928e-06,7.0965094038329175e-13,2.4610533698214769e-09,8.9755668539883986e-11,1.60457206987659e-06,6.8098871755518666e-10,4.8314537444484404e-10,1.7072725349665205e-09,2.9619885042931661e-15
9.814035797107185e-07,0.9409793848347439,154.0,0.0,0.0,0.0,0.75720047998083684,1.0,18.979721062032212,0.018024794716464378,0.035255428090206549,0.015949662912477045,0.002703562345381032,9.1054981237978053e-09,3.7464678745116939e-08,0.027790581360979217,4.063286965203016e-11,0.037703114174845828,5.9976214758324537e-05,4.3794883345557033e-11,0.043740420876132106,6.4586782385701018e-13,6.6040625100389997e-06,0.013968598540354576,0.025885161220781938,3.1061209216567709e-06,2.0091307574273099e-06,0.024055754200401409,8.6901330972047905e-05,0.0014332831908097626,0.0019657187061587812,0.011320458536909515,0.001395093515988742,0.0044693512044500956,8.1545126240911955e-12,2.1885304285710774e-06,1.5719105031290868e-06,0.0049393783817452235,4.6251916727444379e-07,2.625911218531073e-07,1.7114344810679883e-10,4.7235227344085686e-05,1.9776747161308004e-06,8.6135567768282775e-05,1.0039429037611859e-05,9.2503274957739684e-06,0.00024834436033704596,3.5447886424987589e-06,1.6880859089157188e-05,3.6400385667004125e-12,0.00014281607055778567,2.3323332001063214e-05,7.6572513278244556e-07,1.2981285649516514e-07,1.7265180775518574e-10,8.2761147413680514e-10,3.2156431065352707e-06,7.2436580660841606e-13,2.5110203282481484e-09,9.1578001956711537e-11,1.645729994661632e-06,6.984518791963838e-10,4.9553507390032294e-10,1.7510540990730295e-09,3.0225789908434734e-15
9.869075538392047e-07,0.9409796312484473,154.0,0.0,0.0,0.0,0.7561429416157236,1.0,18.979604538614009,0.018057018008476731,0.035253412850153092,0.015914196974282563,0.0026975344727737517,9.1049193593286131e-09,3.7423108288744266e-08,0.027921339063561475,4.0576119557987878e-11,0.037892071308507767,5.9972402900717198e-05,4.3697238010067276e-11,0.044040156812522845,6.4582677543534393e-13,6.5893795433262999e-06,0.013992724332119287,0.026042988852994345,3.111465727260378e-06,2.0125879446704578e-06,0.024265972311802126,8.7222539503952959e-05,0.0014483266995583711,0.00199102534452951,0.011397393305101748,0.0013957212223021337,0.0045096305299365952,8.2257137538072081e-12,2.1995173710786045e-06,1.5793195929408312e-06,0.0049917259191593092,4.6656267478996503e-07,2.6538086013386345e-07,1.723077106874297e-10,4.7633487022697042e-05,1.9914944725318429e-06,8.6959721470628932e-05,1.0135472934721459e-05,9.339365860454247e-06,0.00025223552330931484,3.5790302579540716e-06,1.7176445288414085e-05,3.6750754978421115e-12,0.00014531474968150176,2.3734188670606272e-05,7.812587564464836e-07,1.3244575192206735e-07,1.7615425253928863e-10,8.4465410301822896e-10,3.2818711078041119e-06,7.3925852106628361e-13,2.5616212516196602e-09,9.3423456870181419e-11,1.6877038790739197e-06,7.162611204578123e-10,5.0817030865579361e-10,1.7957033278120432e-09,3.0838836614121703e-15
9.92411527967691e-07,0.9409798770318456,154.0,0.0,0.0,0.0,0.75508806514195115,1.0,18.979488279511077,0.018088795558802075,0.03525070216766156,0.015878725639961098,0.0026915058021006223,9.1041611250729959e-09,3.7381647313455699e-08,0.028051858204641542,4.0519513320685913e-11,0.038080818713208384,5.9967408747866056e-05,4.3599579959757941e-11,0.044339452414590648,6.4577299423978563e-13,6.574694272684923e-06,0.014016385051789211,0.026200465153528345,3.1167070974917653e-06,2.015978226497118e-06,0.024476152499375053,8.7538159540170071e-05,0.0014633373643283781,0.0020164019681927045,0.011474062003931029,0.0013963331436104166,0.0045498979200601303,8.2969012185629599e-12,2.2104921136346859e-06,1.58671516312614e-06,0.0050441242589508682,4.7060545892055572e-07,2.6817334176324762e-07,1.7346796022147209e-10,4.8031455986446398e-05,2.0052708274643666e-06,8.7784210028447974e-05,1.0231555303445072e-05,9.4284421803205422e-06,0.00025615603730164854,3.6132865796303762e-06,1.7474631473163868e-05,3.7101273644177445e-12,0.00014783536763131899,2.4148943654747689e-05,7.9697353926757739e-07,1.3510933613151531e-07,1.7969754423131308e-10,8.6189950017544556e-10,3.3488872220982408e-06,7.5432923543880257e-13,2.6128576118747609e-09,9.5292086945759593e-11,1.7305034588346185e-06,7.3442056734308924e-10,5.2105400597166873e-10,1.8412305657994823e-09,3.1459028934801612e-15
9.979155020961771e-07,0.9409801222005337,154.0,0.0,0.0,0.0,0.75403584004404067,1.0,18.979372285312021,0.018120131035579433,0.035247308888581852,0.015843253416146862,0.002685477097624644,9.1032267403775146e-09,3.7340296261986355e-08,0.028182139354455654,4.0463049384445978e-11,0.038269356944842611,5.9961254314255741e-05,4.3501921359311441e-11,0.044638302928354176,6.457067183050145e-13,6.5600085666570916e-06,0.014039589166868751,0.026357590089792229,3.1218469153486789e-06,2.0193028211159536e-06,0.024686287967055576,8.7848268814312379e-05,0.0014783138324019434,0.0020418468827809602,0.01155046388631392,0.0013969297789423886,0.0045901523557988376,8.3680727191308909e-12,2.2214546885892205e-06,1.5940972460129334e-06,0.0050965708367632038,4.7464738881822068e-07,2.7096842936893951e-07,1.7462418531278668e-10,4.842912531223515e-05,2.0190036205585501e-06,8.8609009175147124e-05,1.0327673315214882e-05,9.5175537889643223e-06,0.0002601058111509189,3.6475565704780483e-06,1.7775410613762709e-05,3.7451931172629652e-12,0.00015037786420377805,2.4567595161298534e-05,8.1286956223372752e-07,1.378036224322531e-07,1.8328170109301021e-10,8.7934779139770564e-10,3.4166919396317145e-06,7.6957808431363479e-13,2.6647308277664733e-09,9.7183943936993843e-11,1.774138477195146e-06,7.5293434890481757e-10,5.3418909533648848e-10,1.8876461653963634e-09,3.2086369969301562e-15
9.999999999999997e-07,0.9409803667699015,154.0,0.0,0.0,0.0,0.75363802513578848,1.0,18.979328424572905,0.018131883932287405,0.03524584817300478,0.015829819837612294,0.0026831940152841124,9.1028275519739484e-09,3.7324664450983235e-08,0.028231418191415173,4.0441701723126976e-11,0.038340706772080749,5.9958625054262517e-05,4.3464937783676526e-11,0.044751368211775826,6.4567840463650356e-13,6.5544469702991121e-06,0.014048259688496611,0.026417005649483589,3.123767369229641e-06,2.0205450306966537e-06,0.024765858667606538,8.7964292566594039e-05,0.0014839766077028107,0.0020515010155983857,0.011579329457787025,0.001397151849943428,0.0046053941675547163,8.3950225790290124e-12,2.2256033303093588e-06,1.5968895178773295e-06,0.0051164457891974494,4.7617792299190496e-07,2.7202765400560884e-07,1.7506102486472782e-10,4.8579652979149908e-05,2.0241931813544022e-06,8.8921458197044445e-05,1.0364084434262473e-05,9.5513113415739994e-06,0.00026160931324558024,3.6605388643438914e-06,1.7889998979615631e-05,3.75847684108719e-12,0.00015134647312584906,2.4727166264287486e-05,8.1893713078733684e-07,1.3883203655525583e-07,1.8464978653575591e-10,8.8600890647853003e-10,3.4425773232258612e-06,7.7539975151939756e-13,2.6845431160302314e-09,9.7906513756288505e-11,1.7908843256319364e-06,7.6003936344311948e-10,5.3922993481543194e-10,1.9054590353787169e-09,3.2325827216159323e-15
1.0034194762246633e-06,0.9409803667699015,154.0,0.0,0.0,0.0,0.75298625587568846,1.0,18.979256556564291,0.018151028079160511,0.035243245630847242,0.015807784654491008,0.0026794490960609782,9.102119464492006e-09,3.7299056236305999e-08,0.028312183081114078,4.040672543559425e-11,0.038457686557007743,5.9953961341238284e-05,4.3404273785994403e-11,0.044936703727635252,6.4562818334884661e-13,6.5453242289531129e-06,0.014062345019532206,0.026514363672979307,3.1268870344766033e-06,2.0225629278102321e-06,0.024896372064337511,8.8152944915712752e-05,0.001493254785911497,0.002067358419159874,0.011626598262193595,0.0013975116116718385,0.0046303928460381394,8.4392260059161261e-12,2.2324051281583253e-06,1.6014658738085393e-06,0.0051490631375224194,4.7868833643472103e-07,2.7376598821522223e-07,1.7577637542141791e-10,4.8826486334292191e-05,2.0326927018004039e-06,8.9434095247900412e-05,1.0423824211937028e-05,9.6066980862115269e-06,0.00026408475316309216,3.6818392192339705e-06,1.8078775584950032e-05,3.7802717333274354e-12,0.00015294217838320644,2.4990141261634924e-05,8.2894688953191738e-07,1.4052862128345611e-07,1.8690673759838566e-10,8.9699908318065332e-10,3.4852856756108684e-06,7.850051855213088e-13,2.7172422657395467e-09,9.9099077704507275e-11,1.8186186835617105e-06,7.7180659671493688e-10,5.4757850804270007e-10,1.9349604852543974e-09,3.2720862152952582e-15
1.0089234503531496e-06,0.9409806107551058,154.0,0.0,0.0,0.0,0.75193930225906525,1.0,18.979141093774828,0.018181490302253349,0.035238524787943579,0.015772323553875412,0.0026734225079959287,9.1008425058690062e-09,3.7257924631834742e-08,0.028441989950612274,4.0350543300915032e-11,0.038645808101016345,5.9945550597010553e-05,4.3306649256678236e-11,0.045234650312271335,6.4553761075352762e-13,6.530642999896988e-06,0.014084660826919846,0.02667078595701004,3.1318292891217484e-06,2.0257597325368581e-06,0.025106398284431425,8.8452265240606306e-05,0.0015081589415532485,0.0020929349333251844,0.011702464497348167,0.0013980791098503391,0.0046706184270626097,8.5103588765255548e-12,2.2433434644249504e-06,1.6088210786002175e-06,0.0052015986949442688,4.8272817648625862e-07,2.765658861766988e-07,1.7692452089535939e-10,4.9223530639903511e-05,2.0463379313202092e-06,9.0259445178259251e-05,1.0520005304897962e-05,9.6958725370994074e-06,0.00026809277113223694,3.7161335400225878e-06,1.8384719168384714e-05,3.8153622149119614e-12,0.00015552824836324533,2.5416579893373919e-05,8.452055687051787e-07,1.4328434032247711e-07,1.9057266446596956e-10,9.1485346290431448e-10,3.5546687709252031e-06,8.0061064033724437e-13,2.7703932404089787e-09,1.0103753617414683e-10,1.8639538328491184e-06,7.9104144471545681e-10,5.6122517696762936e-10,1.9831838898436814e-09,3.336250726404047e-15
1.0144274244816358e-06,0.9409808541709919,154.0,0.0,0.0,0.0,0.75089496888377183,1.0,18.979025897408576,0.018211521290144687,0.03523315853235947,0.015736874163181411,0.0026673980206997692,9.0993990133225485e-09,3.7216899948069809e-08,0.028571560526843114,4.0294503633247897e-11,0.038833722125909943,5.9936042630141682e-05,4.3209059135302875e-11,0.045532138305338012,6.454352207768423e-13,6.5159665586459354e-06,0.014106544681450752,0.026826857036910113,3.1366754830979992e-06,2.0288944019281936e-06,0.025316360261472635,8.8746306943462692e-05,0.0015230250501766186,0.0021185748062767708,0.011778062011561808,0.0013986327267105053,0.0047108281617823811,8.581469176849912e-12,2.2542697293398232e-06,1.6161628923559727e-06,0.0052541750907869195,4.8676678640650207e-07,2.7936799369851686e-07,1.7806861288693589e-10,4.9620250062755119e-05,2.0599391790680891e-06,9.108503647774407e-05,1.0616213973032309e-05,9.7850746702877705e-06,0.0002721297723697674,3.7504385717350247e-06,1.8693234056537415e-05,3.8504635894521598e-12,0.00015813601157989909,2.5846908864514505e-05,8.6164563089166255e-07,1.460707844106381e-07,1.9427948871618555e-10,9.329109991071902e-10,3.6248414932141973e-06,8.1639453366271824e-13,2.8241850151634506e-09,1.0299936540498327e-10,1.9101536844829893e-06,8.1064302865520291e-10,5.7513203630016189e-10,2.0323267482873349e-09,3.4011306434479599e-15
1.019931398610122e-06,0.9409810970321916,154.0,0.0,0.0,0.0,0.74985324550536814,1.0,18.978910967893146,0.018241124601016716,0.035227158821007458,0.015701440391363265,0.0026613762958203812,9.0977920719559879e-09,3.7175984879395333e-08,0.028700895371615735,4.0238602361243114e-11,0.039021429178480289,5.9925458308429137e-05,4.3111513415973286e-11,0.045829163449254376,6.4532124136945259e-13,6.5012965254256924e-06,0.014128004551469057,0.026982577046561457,3.1414273831398862e-06,2.0319680793755529e-06,0.025526251766560499,8.9035146868026723e-05,0.0015378518961661669,0.002144276443803684,0.011853390276079425,0.0013991729013672185,0.0047510211386530684,8.6525548009556168e-12,2.2651839547227999e-06,1.6234913469257026e-06,0.0053067899537703831,4.908040462645216e-07,2.8217218373872271e-07,1.7920864328011912e-10,5.0016636673525312e-05,2.0734963243613315e-06,9.1910847217314457e-05,1.0712447660565176e-05,9.8743020758237621e-06,0.00027619566374511022,3.7847533771626442e-06,1.9004312858134761e-05,3.8855749088822424e-12,0.00016076540475776338,2.6281125859218705e-05,8.7826709117873885e-07,1.4888795568666182e-07,1.9802721375341937e-10,9.5117174188002585e-10,3.6958040383982608e-06,8.3235693432965688e-13,2.8786188030391192e-09,1.049846096821666e-10,1.9572280009884756e-06,8.3061548540588679e-10,5.8930202113398772e-10,2.0823994325803679e-09,3.466726016225987e-15
1.0254353727386082e-06,0.9409813393531038,154.0,0.0,0.0,0.0,0.74881412194477881,1.0,18.978796305619202,0.018270303766079653,0.035220537399097168,0.015666026008325788,0.0026553579715405977,9.0960247211378301e-09,3.7135177482728472e-08,0.028829995044667624,4.0182840602415667e-11,0.039208929803283644,5.991381739609972e-05,4.3014022787969392e-11,0.046125721604224679,6.4519588379543484e-13,6.4866344629299614e-06,0.014149048281705351,0.027137946157835244,3.1460867390001352e-06,2.0349818963397135e-06,0.025736066706127395,8.9318861521385496e-05,0.001552638297148761,0.0021700382763571034,0.011928448812609174,0.00139970005909096,0.0047911964712513558,8.7236136868825831e-12,2.2760861722634073e-06,1.6308064740416673e-06,0.0053594409591082954,4.9483983873263765e-07,2.84978331743276e-07,1.8034460477612807e-10,5.0412682776051156e-05,2.0870092557064635e-06,9.2736856018943122e-05,1.0808703876039877e-05,9.9635524042332359e-06,0.00028029035170151328,3.8190770426470467e-06,1.9317948100311308e-05,3.9206952485490761e-12,0.00016341636392830014,2.6719228440099298e-05,8.9506994874971982e-07,1.5173585359368476e-07,2.0181583939273777e-10,9.6963572303387012e-10,3.7675565313300897e-06,8.4849789534425923e-13,2.9336957672371848e-09,1.0699331141520349e-10,2.0051865474113314e-06,8.5096295296966839e-10,6.0373806724415774e-10,2.133412317413936e-09,3.5330368317716977e-15
1.0309393468670944e-06,0.940981581147861,154.0,0.0,0.0,0.0,0.747777588087435,1.0,18.978681910940164,0.018299062289763229,0.035213305802907033,0.015630634648127209,0.0026493436637735754,9.0940999458315886e-09,3.7094475935439844e-08,0.028958860103674548,4.0127219366298069e-11,0.039396224542651667,5.9901139312929487e-05,4.2916597545016522e-11,0.046421808745981487,6.4505935576909728e-13,6.4719818779199678e-06,0.014169683593963145,0.027292964579333799,3.1506552727230537e-06,2.0379369664338308e-06,0.025945799119589469,8.9597527036289098e-05,0.0015673831035787947,0.0021958587588749891,0.012003237191878681,0.0014002146117030774,0.0048313532976609549,8.794643817832778e-12,2.2869764135216374e-06,1.6381083053191709e-06,0.0054121258278357317,4.9887404904446604e-07,2.877863156102255e-07,1.8147649081677973e-10,5.0808380901884129e-05,2.1004778705420821e-06,9.356304204366858e-05,1.0904980190895812e-05,1.0052823365204214e-05,0.00028441374227887483,3.8534086775670592e-06,1.9634132231705334e-05,3.9558237070926688e-12,0.000166088824456131,2.7161214051530969e-05,9.1205418709925782e-07,1.5461447491779472e-07,2.0564536191188327e-10,9.8830295634218494e-10,3.840099026736875e-06,8.6481745404151722e-13,2.9894170216470322e-09,1.0902551121199486e-10,2.0540390904825423e-06,8.7168956998696628e-10,6.1844311086199921e-10,2.1853757791177858e-09,3.6000630152516512e-15
