Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984)
9.8025254730995e-06,0.6846646204949697,154.0,0.0,0.0,0.0,0.885328848041677,0.99997767808682447,18.965855000798587,0.0057157521290512317,0.0062464379609719657,0.0018190287292807288,0.0025069553023067221,5.6068608469006366e-09,1.479313337394908e-10,0.0009033231925451126,1.811503758857506e-14,0.00075414932417627791,3.7987996136457399e-05,9.4018152611988576e-11,0.036357806863602689,8.720222122283137e-13,1.0474668351304372e-07,0.00046509632939549322,0.0010718816309119327,2.8342938886867972e-07,2.0751989518794013e-07,0.031221282710687106,3.6127703216458158e-06,3.5161352846864476e-05,3.8771640242487646e-05,0.027925619225631148,0.00033018372873698125,0.0031647860504391175,4.7137070740858314e-12,1.4651670981981404e-08,1.7052769947272259e-08,0.0004511926885371483,8.415984289206948e-08,7.6541647587636103e-09,2.0932901116878956e-11,1.5515263971308905e-06,1.1174886576404868e-07,6.7857737536569133e-06,7.5888155027408504e-06,3.290602414482792e-07,0.00010743297322365965,2.7134774719567454e-06,3.6444304506793673e-05,6.4216084086936828e-14,3.2487806494114543e-05,2.2417138503182971e-05,6.0542669954640786e-08,8.3484941058069502e-08,2.1817874175129349e-12,1.2787162944764941e-11,9.4329398765915671e-08,5.7395731977395914e-15,1.1724112202641352e-11,7.1827880840289462e-13,3.2734702329051626e-08,4.9738002378698016e-11,4.2557599495785515e-11,1.0669028680665842e-10,4.684146595892025e-15,2.7419541720615566e-16,4.6093979302589133e-11,2.9899080889609817e-20,6.6288623852917939e-15,1.2413542399229869e-09,2.6196021576211732e-15,3.6919577920462896e-07,2.4465371024981805e-12,1.1817188548175764e-06,5.7959064606881442e-07,8.3041263776882774e-08,3.4709028937323391e-06,1.8152072495009841e-05,1.6064240691756898e-09,3.6305878159024336e-08,3.469945408984864e-08
9.956617467492836e-06,0.68466297502532,154.0,0.0,0.0,0.0,0.88376633575394925,0.99997698417600789,18.965358448503551,0.005719524806882011,0.0062346464907075657,0.0018155758996421714,0.0025021401221026942,5.596143644530535e-09,1.4769677231924448e-10,0.00091661662010784916,1.808306645261442e-14,0.00076536851218350101,3.7915384202643751e-05,9.3837569277746591e-11,0.036936834661079533,8.7035539045306983e-13,1.0454788591589519e-07,0.0004666945747457669,0.0010885732537774036,2.8439659602282491e-07,2.0822806039517135e-07,0.031738520290704002,3.6416431652538157e-06,3.6153691397480823e-05,3.9944159352668338e-05,0.028363212731088303,0.00033025664559606247,0.0032225353051446607,4.7916824863276293e-12,1.4869859378391513e-08,1.7303970940503507e-08,0.00046189667269822606,8.5554222475270436e-08,7.8359666811069656e-09,2.1260926077735759e-11,1.5773847280976909e-06,1.1350303368620833e-07,6.9133231870641991e-06,7.7313416616868127e-06,3.3534115673546489e-07,0.00011112778408250404,2.7654699484513693e-06,3.7787703228436199e-05,6.5441804286597092e-14,3.368543070945893e-05,2.3262711733043075e-05,6.2551963321021531e-08,8.6253792894537069e-08,2.2541967082451723e-12,1.3212936424014724e-11,9.7470391930352045e-08,5.93068193695608e-15,1.2113328619860871e-11,7.4212426789769157e-13,3.4379504203330485e-08,5.2235917478687741e-11,4.4694904343007511e-11,1.1204842033483458e-10,4.8395004566058587e-15,2.8796588968659273e-16,4.8407950698782306e-11,3.1400049541000228e-20,6.9616389911430171e-15,1.2789397529614156e-09,2.7064835778313937e-15,3.8330503621688422e-07,2.5400344361374576e-12,1.2482593328147422e-06,5.8929838679552941e-07,8.4498834813283503e-08,3.5346085828491848e-06,1.8769879257294732e-05,1.6390905007772194e-09,3.7538931467679995e-08,3.5899840966902773e-08
9.999999999999997e-06,0.6846613358488002,154.0,0.0,0.0,0.0,0.88332754297054139,0.99997678697388492,18.965218955640513,0.0057204666317714915,0.0062313227167467957,0.0018146094275379319,0.0025007923017356542,5.5931229017149988e-09,1.4763091019446371e-10,0.00092035459126460441,1.8074088152830755e-14,0.00076852391400391966,3.7894917855983668e-05,9.3787022073794521e-11,0.037099470071617707,8.6988558128423158e-13,1.044922411126614e-07,0.00046713262952389388,0.0010932668493746373,2.846616383830828e-07,2.0842211786970152e-07,0.031883837628013001,3.64957378268266e-06,3.6433547726845374e-05,4.0275643058868263e-05,0.028486099333117836,0.00033027719106382971,0.0032387764578998613,4.8135889275303508e-12,1.4931224956012307e-08,1.7374605991774703e-08,0.00046491314062614014,8.5945971907832014e-08,7.8872001849389128e-09,2.1353043258368825e-11,1.5846544062590352e-06,1.1399565261152093e-07,6.9492173971302235e-06,7.7714496117145844e-06,3.3710869805802305e-07,0.00011217844589271787,2.780100985227153e-06,3.8169967239251935e-05,6.5786739857884672e-14,3.402621658418848e-05,2.3503569395427826e-05,6.3122569486099715e-08,8.7040084010410767e-08,2.2747597521899414e-12,1.3333854176297428e-11,9.8362420266176523e-08,5.9849564338487269e-15,1.2223927566769796e-11,7.4890014550050174e-13,3.4852141109550181e-08,5.2953684174907369e-11,4.5309051012765146e-11,1.1358806020053723e-10,4.8836174291672579e-15,2.9192278405830145e-16,4.9072856032496953e-11,3.1831343576738888e-20,7.0572602855723436e-15,1.289565686452973e-09,2.7311559304455998e-15,3.8732361604268087e-07,2.5666642224136771e-12,1.2674222273174548e-06,5.9202773954945274e-07,8.4909497770544733e-08,3.5525668978723124e-06,1.8945632028333392e-05,1.6483185636099621e-09,3.7889952671957115e-08,3.6241634108347151e-08
1.0110709461886171e-05,0.6846613358488002,154.0,0.0,0.0,0.0,0.88220997118361844,0.99997628006585138,18.96486358349647,0.0057226385610674195,0.0062228340324968308,0.001812153849625318,0.0024973677798845874,5.5854085523738045e-09,1.4746318143111242e-10,0.00092988448921087826,1.8051221107357154e-14,0.00077656992425948054,3.7842651059924913e-05,9.3658592493208487e-11,0.037513745837561022,8.6868578630264344e-13,1.0435086094323535e-07,0.00046822753532677443,0.0011052333101490774,2.8532399698191443e-07,2.0890708048714363e-07,0.032254074232365523,3.6694278040444883e-06,3.7148596093383574e-05,4.1124235959539567e-05,0.02879907961901048,0.00033032966242751852,0.0032801882576434399,4.8694003990922069e-12,1.5087702017715357e-08,1.7554688911032408e-08,0.00047261637245764868,8.6944063273710946e-08,8.0180370314953167e-09,2.1587656837457447e-11,1.6031855398624872e-06,1.1525031944566903e-07,7.0407859215255946e-06,7.8737658375333626e-06,3.4161782040463001e-07,0.00011488039741009048,2.8174249857678741e-06,3.9153515369267874e-05,6.66666947832844e-14,3.4903047360115668e-05,2.4123789726872637e-05,6.4588448669467809e-08,8.9060020426162536e-08,2.3275859219029726e-12,1.3644500260187499e-11,1.0065410367888662e-07,6.1243923325862715e-15,1.2508191307206441e-11,7.6631564916619399e-13,3.6077499488172897e-08,5.4814537790070012e-11,4.6901263436725184e-11,1.1757966966095304e-10,4.996951380970212e-15,3.0218127200723811e-16,5.0796651782951014e-11,3.294949196313991e-20,7.305162614878861e-15,1.3167681091599464e-09,2.7945377778321687e-15,3.9767080261515189e-07,2.6352315718115224e-12,1.3171882243915684e-06,5.9898546398826002e-07,8.5958081152357428e-08,3.598440468610726e-06,1.9397756684127765e-05,1.6719301816694302e-09,3.8793451893721235e-08,3.7121521712051798e-08
1.0418893450672843e-05,0.6846580762472674,154.0,0.0,0.0,0.0,0.87911545452056539,0.99997484132979508,18.963878879843445,0.0057270194083539963,0.0061991685352962506,0.0018053956835712961,0.0024879427571860672,5.5639047739079736e-09,1.4699887381256847e-10,0.0009563439371093759,1.7987903069034754e-14,0.00079891971355001241,3.7696957162990638e-05,9.3305126589112814e-11,0.038661243258554509,8.6534135313338338e-13,1.0396175991761098e-07,0.00047110946133999354,0.0011384598092403671,2.8706661830103281e-07,2.1018298480052106e-07,0.033280153447731733,3.7218986464915758e-06,3.9144863720206491e-05,4.3505861513659292e-05,0.029665678672342988,0.0003304761057156126,0.0033952055157408954,5.0240672231955601e-12,1.5522355724863786e-08,1.80546830637212e-08,0.00049409668143021105,8.9710188477224035e-08,8.3828767704951873e-09,2.223726958039612e-11,1.6546156389895276e-06,1.1872442403460208e-07,7.2954494163612809e-06,8.1583062467316064e-06,3.5415830400420534e-07,0.0001225581223823618,2.9212220708026271e-06,4.1951941409869309e-05,6.9113969321898233e-14,3.739786882931611e-05,2.5892384534842769e-05,6.8741968733143515e-08,9.4783178764119611e-08,2.4772671229531512e-12,1.4524781445178879e-11,1.0714807796828561e-07,6.5195207420874551e-15,1.3314698784197232e-11,8.1572657621410862e-13,3.9635927449671301e-08,6.0218214303758844e-11,5.1524840928974489e-11,1.2917078280526201e-10,5.3180645339274657e-15,3.3197058273153126e-16,5.5802241243323383e-11,3.6196391589517997e-20,8.025025908758632e-15,1.3931147878521188e-09,2.9741198406719623e-15,4.2716874404908278e-07,2.8307045772425632e-12,1.4623540905291204e-06,6.1829795946873827e-07,8.8881494261991703e-08,3.7264767409461707e-06,2.0683647019731959e-05,1.7381280994382148e-09,4.136699156046792e-08,3.9628863461029693e-08
1.0696259040580848e-05,0.6846551638078486,154.0,0.0,0.0,0.0,0.87635084634401172,0.99997351179168126,18.962998328162946,0.005729022868086164,0.0061778500596206863,0.0017994035027574531,0.0024795858749963691,5.5445370474468217e-09,1.4658422394625472e-10,0.00098007098912053004,1.793133540905366e-14,0.00081897445932773458,3.7565735592295555e-05,9.2991719076676732e-11,0.039686817990010628,8.6232913516962565e-13,1.0361676166963567e-07,0.00047350855771870974,0.0011682583153280633,2.8851631782805674e-07,2.1124441900322849e-07,0.034197924445523525,3.765807293647777e-06,4.0947276097043421e-05,4.5672254795591898e-05,0.030439824317547642,0.00033060849057626313,0.003498392586658411,5.1623957790679384e-12,1.5912375758529377e-08,1.8503043990066783e-08,0.00051346768347807566,9.2184334161550406e-08,8.7118946539589088e-09,2.2817578476907505e-11,1.7007085545650675e-06,1.2182802488390821e-07,7.5243452410004093e-06,8.4140387189562598e-06,3.654299691378228e-07,0.00012966349099115121,3.0145096596012508e-06,4.4546085286031204e-05,7.1313634021450532e-14,3.9710611890793111e-05,2.7536956929179487e-05,7.2570579162371958e-08,1.0005830380190996e-07,2.6152394938581652e-12,1.5336296222819244e-11,1.1313475906145511e-07,6.8837917545658672e-15,1.4059475775602006e-11,8.6135557057000742e-13,4.3027546856816172e-08,6.5368289166586528e-11,5.5931427851805602e-11,1.4021790874216368e-10,5.6140395765706348e-15,3.6036183929595285e-16,6.0572799860469033e-11,3.9290837331473174e-20,8.7110889723415738e-15,1.4625636131964843e-09,3.1396434519518884e-15,4.545863339803349e-07,3.0123917881432041e-12,1.6015272753124967e-06,6.3560935460128608e-07,9.1518040126763575e-08,3.8421261830909e-06,2.1875197905947764e-05,1.7982958868400855e-09,4.3756836269620242e-08,4.1958540382780149e-08
1.0973624630488852e-05,0.6846522712619325,154.0,0.0,0.0,0.0,0.87360529307763501,0.99997214952666746,18.962123105747132,0.0057293582881926411,0.0061565383371831499,0.0017934892005054741,0.0024713375889053265,5.5251783860883859e-09,1.4617257848421747e-10,0.0010037167062457431,1.7875157638585077e-14,0.00083897273180128418,3.7434575438525458e-05,9.2682384235407954e-11,0.040705642310511374,8.593183270439262e-13,1.0327624820838974e-07,0.00047573867950142482,0.0011979584223240983,2.8986301238767957e-07,2.1223043550706873e-07,0.035110333031995053,3.8068025089289232e-06,4.2753523649525375e-05,4.7858771890398368e-05,0.031208545853144302,0.00033074153096182633,0.0036012694011329531,5.2999045419856032e-12,1.6301297345327187e-08,1.8949867798234534e-08,0.00053286734655581282,9.4644023710216799e-08,9.0414031141725759e-09,2.3393821682069431e-11,1.7466189682244721e-06,1.2491000435553661e-07,7.7529525938762247e-06,8.6694327141919294e-06,3.7668749509439074e-07,0.00013695264334647784,3.1076731641607812e-06,4.7211164323923472e-05,7.3510539461545367e-14,4.2086635649680336e-05,2.92314714871228e-05,7.6483367444579872e-08,1.0544908414803087e-07,2.7562453990029722e-12,1.616574009870926e-11,1.1925371309369654e-07,7.2561199889392488e-15,1.4821947403981408e-11,9.0806863634863841e-13,4.660244715032693e-08,7.0796379361174715e-11,6.057589457152931e-11,1.5186138823736551e-10,5.9165037705744666e-15,3.9028573221989463e-16,6.5600780948438592e-11,4.2552261394554398e-20,9.4341724487386528e-15,1.5326590729423995e-09,3.3087961116737877e-15,4.8282290596968251e-07,3.1995061196278409e-12,1.7489853413567842e-06,6.528550468935591e-07,9.4159633332096892e-08,3.9581623773573495e-06,2.3099079672346899e-05,1.8590208168829897e-09,4.6216603792300959e-08,4.4357582975417968e-08
1.1250990220396857e-05,0.6846493984243502,154.0,0.0,0.0,0.0,0.87087849386333072,0.99997075465362473,18.961253161524741,0.0057281747145758654,0.0061352537241924519,0.0017876465059513292,0.0024631892282647155,5.5058470292434823e-09,1.4576388865923536e-10,0.0010272816256500737,1.7819363601660096e-14,0.00085891493856192567,3.730360027886516e-05,9.2376796890650808e-11,0.041717762810545303,8.5631176549581152e-13,1.029398583051291e-07,0.00047781341283693527,0.0012275613649879084,2.911149928198305e-07,2.1314710466086898e-07,0.036017417554434397,3.8450898121819941e-06,4.4562159726839229e-05,5.0063983690240143e-05,0.031971903525734029,0.0003308752985577348,0.003703837075970415,5.4365994931712292e-12,1.6689128415691258e-08,1.9395164642915175e-08,0.00055228864560199218,9.7089360489049016e-08,9.3712824880834995e-09,2.3966044353105716e-11,1.792348226678312e-06,1.2797060209328036e-07,7.9812685816578096e-06,8.9244851496342567e-06,3.8793073943166349e-07,0.00014442429524714838,3.200711481683693e-06,4.9946561196266276e-05,7.5704657844588055e-14,4.4525392185832941e-05,3.097581830055667e-05,8.0478909489449931e-08,1.1095354538348954e-07,2.9002335181674006e-12,1.7012811243546163e-11,1.2550271342120775e-07,7.6363703835280855e-15,1.5601896033731552e-11,9.5585243998030026e-13,5.0364604465469123e-08,7.6508493896201925e-11,6.5463382609687623e-11,1.6411411081968434e-10,6.2253463358642547e-15,4.2177538775916725e-16,7.0891745610828311e-11,4.598427101529847e-20,1.0195076090787043e-14,1.6033552448092773e-09,3.4815158662423315e-15,5.1187394663892951e-07,3.3920176630464972e-12,1.9049268156642457e-06,6.7003547665683391e-07,9.6806151266009988e-08,4.0745780919383983e-06,2.4355180230418233e-05,1.920301627875888e-09,4.8746426212393785e-08,4.6826124584517881e-08
1.1528355810304862e-05,0.6846465451114712,154.0,0.0,0.0,0.0,0.8681701596578757,0.99996932729096499,18.960388444819817,0.0057256086306977805,0.0061140132662002135,0.0017818699864138039,0.0024551332798494296,5.4865582426482565e-09,1.4535810764218767e-10,0.0010507662763060226,1.776394738405834e-14,0.00087880148063570248,3.7172913543013558e-05,9.2074675274499591e-11,0.04272322856352874,8.5331182477514821e-13,1.0260727901593904e-07,0.00047974520629618961,0.0012570682813038856,2.9227985537142958e-07,2.1399998824955218e-07,0.036919217777229542,3.880861883380108e-06,4.6371853321380096e-05,5.2286564000479248e-05,0.032729955865394698,0.00033100984665315779,0.0038060969128113761,5.5724868242810322e-12,1.7075876772209369e-08,1.9838944523801163e-08,0.00057172518611071639,9.9520451686207664e-08,9.7014238535129821e-09,2.4534290360620797e-11,1.8378976305030991e-06,1.3101005090583522e-07,8.209290383326443e-06,9.1791930228774935e-06,3.9915956192085301e-07,0.00015207717665747348,3.2936235231975946e-06,5.2751665975705203e-05,7.7895961804939824e-14,4.702634011473599e-05,3.2769887480269616e-05,8.455580637932706e-08,1.1656974824685959e-07,3.0471534382833311e-12,1.7877213155369465e-11,1.3187957270022212e-07,8.0244102600378082e-15,1.639910780870093e-11,1.0046938794457957e-12,5.4317928195998409e-08,8.2510539761006385e-11,7.0598946196446703e-11,1.7698874718297138e-10,6.5404584649749332e-15,4.5486336976088694e-16,7.6451160536808606e-11,4.959041218787151e-20,1.0994586073406611e-14,1.6746095129459582e-09,3.6577418652412335e-15,5.4173496711908853e-07,3.5898966721635423e-12,2.0695467906552524e-06,6.8715107182847756e-07,9.945748140956281e-08,4.191366633730293e-06,2.5643387416863938e-05,1.9821372131928246e-09,5.1346432499526763e-08,4.9364295286333925e-08
1.1805721400212866e-05,0.6846437111405743,154.0,0.0,0.0,0.0,0.86548001265030838,0.99996786755661549,18.959528905407815,0.0057217850112601379,0.0060928311932504755,0.0017761549282373217,0.002447163223277554,5.4673247634286638e-09,1.4495519044632816e-10,0.0010741711793106009,1.7708903301386959e-14,0.0008986327527467612,3.7042601528620733e-05,9.1775774853570591e-11,0.043722090601838105,8.5032048586212426e-13,1.0227823881744038e-07,0.00048154546947623545,0.001286480225413653,2.9336456193882406e-07,2.1479418360216452e-07,0.037815774571496,3.914298989146316e-06,4.8181381128975078e-05,5.4525282632756307e-05,0.033482759821356664,0.0003311452150244753,0.0039080503634417382,5.7075728905785761e-12,1.7461550094752781e-08,2.0281217291587861e-08,0.00059117114719736946,1.0193740747515597e-07,1.0031728059255215e-08,2.5098602390308613e-11,1.8832684392244606e-06,1.3402857731275417e-07,8.4370153000760414e-06,9.4335534677714874e-06,4.1037382725283833e-07,0.00015991003130983909,3.3864082366863823e-06,5.5625875854516521e-05,8.0084424937034678e-14,4.9588944338340551e-05,3.4613569160551685e-05,8.8712683714921281e-08,1.2229578771788667e-07,3.1969556298556278e-12,1.8758654521480194e-11,1.3838214186841289e-07,8.4201092618376779e-15,1.7213372561614053e-11,1.0545800787271912e-12,5.8466262143366573e-08,8.8808323700946992e-11,7.5987553789658424e-11,1.9049775299432061e-10,6.8617332716342506e-15,4.8958168945062095e-16,8.2284399644020555e-11,5.3374170729741868e-20,1.1833475229867947e-14,1.7463823461547223e-09,3.8374143326784898e-15,5.7240150820375725e-07,3.7931135973073751e-12,2.2430369800611967e-06,7.0420224938549695e-07,1.0211352070587359e-07,4.3085218172908112e-06,2.6963589049564753e-05,2.0445266120723862e-09,5.4016748768417833e-08,5.1972222156345442e-08
1.208308699012087e-05,0.6846408963306024,154.0,0.0,0.0,0.0,0.86280778568724925,0.99996637556799817,18.958674493559659,0.0057168182869120681,0.0060717193421391024,0.0017704972349334611,0.0024392733903582172,5.4481571795444172e-09,1.4455509383284222e-10,0.0010974968481862234,1.7654225887321934e-14,0.00091840914356673112,3.6912735972127698e-05,9.1479883054136251e-11,0.044714401475515003,8.4733939548140288e-13,1.019525017390587e-07,0.00048322466277840641,0.0013157981787113692,2.9437549490777414e-07,2.155343637443622e-07,0.038707129652996497,3.945569480934358e-06,4.9989620024188023e-05,5.6778998840455155e-05,0.034230370881700049,0.00033128143352837054,0.0040096990009155778,5.8418641714179867e-12,1.7846155945334456e-08,2.0721992653668699e-08,0.0006106212300041352,1.0434034030786701e-07,1.0362104846140602e-08,2.5659022032681253e-11,1.9284618754335031e-06,1.3702640202526972e-07,8.6644407906546637e-06,9.6875637939452545e-06,4.2157340708831209e-07,0.00016792161633876729,3.4790646249327902e-06,5.856859489459747e-05,8.2270022195465389e-14,5.2212675822844675e-05,3.6506753514058318e-05,9.2948190947101731e-08,1.2812979208295405e-07,3.3495914228818894e-12,1.9656849077889091e-11,1.4500830910810526e-07,8.8233392911139541e-15,1.8044483718584861e-11,1.1054983819577869e-12,6.2813385638658781e-08,9.5407553950191365e-11,8.1634089557495766e-11,2.046533726109573e-10,7.1890657383281543e-15,5.2596181498484385e-16,8.8396745682050819e-11,5.7338973321782223e-20,1.2712503282391078e-14,1.8186370870517237e-09,4.0204745376624265e-15,6.0386914430839828e-07,4.0016391116072683e-12,2.4255857743200997e-06,7.2118941645201597e-07,1.0477417492250213e-07,4.4260379329290999e-06,2.8315672980205545e-05,2.1074690006498245e-09,5.6757498521370223e-08,5.4650029520720395e-08
