Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237)
3.106768316846096e-12,0.8751453800152723,154.0,0.0,0.0,0.0,0.99979337826947889,1.0,18.999999954026869,2.9466750533037631e-06,1.0794504615933425e-05,1.0759548321540155e-05,3.9672462636113506e-08,1.174711196262427e-12,2.1488696343419658e-05,5.1207200082772873e-05,3.1228552579732611e-07,0.00010906204484892695,6.1442909110188113e-09,2.8268283688110817e-16,3.499003732919222e-09,3.2006917476821752e-17,1.2723686963338204e-09,2.9008395984259312e-11,2.9012962680538175e-11,3.1327792280678826e-15,1.4339170507395074e-15,1.3648495888049806e-11,1.0710398407821347e-26,9.8675851040568184e-27,9.8678732829834071e-27,5.0337192407459258e-16,1.5521145230121848e-10,1.738116681721276e-18,5.3320992019753363e-19,1.4376528087846036e-10
3.163803305958735e-12,0.8751453800076249,154.0,0.0,0.0,0.0,0.999789597105744,1.0,18.999999952492612,3.0007647869989175e-06,1.0992610872042547e-05,1.0956340070265438e-05,4.1069909079228031e-08,1.196270378127779e-12,2.1489211251135648e-05,5.2271117400499636e-05,3.1238953003551789e-07,0.00011132801856856231,6.277718108775691e-09,2.9264024697145182e-16,3.5795726961943442e-09,3.2701968723374197e-17,1.31890841830104e-09,3.0624930178728e-11,3.0629763430233058e-11,3.3120744212944192e-15,1.5211770836958184e-15,1.4154172531043129e-11,1.2157362214812838e-26,1.1200856006403935e-26,1.1201189150749723e-26,5.3233453783356065e-16,1.5857591321783088e-10,1.8137171292742457e-18,5.4508274250818571e-19,1.4968598328577057e-10
3.220838295071374e-12,0.875145379999869,154.0,0.0,0.0,0.0,0.99978581596943605,1.0,18.999999950936644,3.054854296803902e-06,1.1190715597214971e-05,1.1153107773208814e-05,4.2489019707260726e-08,1.2178294092322367e-12,2.1489639799684847e-05,5.3335057521775859e-05,3.1248310274630896e-07,0.00011359404180281681,6.4111676015051006e-09,3.0275202410941984e-16,3.6602983067989355e-09,3.3397136109861981e-17,1.3662622514301768e-09,3.2300041321096345e-11,3.2305151286261989e-11,3.498044902684456e-15,1.611920262876637e-15,1.4669046456637452e-11,1.3768448033245408e-26,1.2685379135262407e-26,1.2685763260894129e-26,5.6241108478086707e-16,1.6195902316157333e-10,1.8913406844450339e-18,5.5696982843208859e-19,1.5572760634379967e-10
3.277873284184013e-12,0.8751453799920057,154.0,0.0,0.0,0.0,0.99978203485933148,1.0,18.999999949359101,3.1089435827202443e-06,1.1388818794050074e-05,1.1349851550971878e-05,4.3929674038454223e-08,1.2393882628241928e-12,2.1489994568139089e-05,5.4399016488778894e-05,3.1256727843954554e-07,0.00011586010612238481,6.5446368061395348e-09,3.1301730980838741e-16,3.7411782402805616e-09,3.4092406180461043e-17,1.4144290729134675e-09,3.4034744490031259e-11,3.404014151365829e-11,3.6908096393156196e-15,1.7062139876272987e-15,1.5193117639438399e-11,1.5558840549589752e-26,1.4335151821720236e-26,1.4335593620400621e-26,5.9362414748981602e-16,1.6536078601498615e-10,1.9710131332659655e-18,5.6887096000299297e-19,1.6189011864758166e-10
3.334908273296652e-12,0.8751453799840353,154.0,0.0,0.0,0.0,0.99977825377433793,1.0,18.999999947760092,3.1630326447494135e-06,1.1586920464856319e-05,1.1546571523486698e-05,4.5391752259612979e-08,1.2609469496461269e-12,2.1490286267581037e-05,5.5462990931425022e-05,3.1264298769366769e-07,0.00011812620434972186,6.6781234300144619e-09,3.2343525034552281e-16,3.822210405508311e-09,3.4787766992126741e-17,1.4634077618792759e-09,3.583005336416238e-11,3.583574797716125e-11,3.8904874340968043e-15,1.8041255646850414e-15,1.5726386054234085e-11,1.7544815444403102e-26,1.6165177443508651e-26,1.6165684344293468e-26,6.2599638156928088e-16,1.6878120563818802e-10,2.0527604009229395e-18,5.8078594375675633e-19,1.6817348837062266e-10
3.391943262409291e-12,0.8751453799759586,154.0,0.0,0.0,0.0,0.99977447271347752,1.0,18.999999946139742,3.2171214828928196e-06,1.1785020611692222e-05,1.1743267810020545e-05,4.6875135221410198e-08,1.2825054862697023e-12,2.1490524086770766e-05,5.6526977958609778e-05,3.1271107024252895e-07,0.00012039233032740919,6.8116254300053007e-09,3.3400499672835652e-16,3.9033929152934328e-09,3.548320790172844e-17,1.5131971993852171e-09,3.7686980225125452e-11,3.7692983144259954e-11,4.0971969261256258e-15,1.9057222082698333e-15,1.6268851675978826e-11,1.9743812371001883e-26,1.8191532763121564e-26,1.8192112999344209e-26,6.5955051474674227e-16,1.7222028586901827e-10,2.1366085517813737e-18,5.9271460728349555e-19,1.7457768334467801e-10
3.44897825152193e-12,0.8751453799677762,154.0,0.0,0.0,0.0,0.99977069167587473,1.0,18.999999944498178,3.2712100971518249e-06,1.198311923639107e-05,1.1939940529179229e-05,4.8379704435124192e-08,1.3040638355116404e-12,2.1490715889976161e-05,5.7590975095963157e-05,3.1277228298968842e-07,0.0001226584787855855,6.9451409879158704e-09,3.4472570467154023e-16,3.9847240683975783e-09,3.6178719437842052e-17,1.5637962684133644e-09,3.9606535959693747e-11,3.9612858087324974e-11,4.3110565909387706e-15,2.0110710401641943e-15,1.6820514479783308e-11,2.2174488329272795e-26,2.0431417178523531e-26,2.0432079858943672e-26,6.9430934623378344e-16,1.7567803052313693e-10,2.2225837894030921e-18,6.0465679715118377e-19,1.8110267110540969e-10
3.5060132406345688e-12,0.8751453799594892,154.0,0.0,0.0,0.0,0.99976691066074641,1.0,18.999999942835519,3.3252984875277476e-06,1.2181216340585653e-05,1.2136589798910878e-05,4.9905342068874763e-08,1.325622007518197e-12,2.1490868406381577e-05,5.8654980226254581e-05,3.1282730822298233e-07,0.00012492464521502174,7.0786684856604976e-09,3.5559653457000453e-16,4.0662023310914401e-09,3.6874293171467487e-17,1.6152038538647315e-09,4.1589730062244922e-11,4.1596382486075674e-11,4.5321847408017029e-15,2.1202390898199134e-15,1.7381374440904518e-11,2.4856781356779868e-26,2.2903211498054379e-26,2.2903966683114099e-26,7.3029574599456125e-16,1.7915444339414245e-10,2.3107124565655797e-18,6.1661237681156493e-19,1.8774841893609988e-10
3.6200832188598467e-12,0.8751453799426012,154.0,0.0,0.0,0.0,0.99975934869518923,1.0,18.999999939447363,3.4334745966354128e-06,1.257740599309895e-05,1.2529818458616857e-05,5.3019354533727444e-08,1.3687379605018193e-12,2.1491077596384574e-05,6.0783007538181949e-05,3.1292118862501465e-07,0.00012945701723373018,7.3457537209943363e-09,3.7778522507537018e-16,4.2295948061501569e-09,3.8265598165466439e-17,1.7204401232073323e-09,4.5751064399637731e-11,4.5758411419066991e-11,4.9967189298871644e-15,2.3503004991943129e-15,1.8530685736812602e-11,3.1062729076055798e-26,2.8622286009323636e-26,2.8623260601786678e-26,8.0604308020930542e-16,1.8616328885151049e-10,2.4935361467987711e-18,6.4056323463443952e-19,2.014020628577351e-10
3.719565664374316e-12,0.8751453799275356,154.0,0.0,0.0,0.0,0.99975275383870155,1.0,18.999999936424718,3.527816163591095e-06,1.2922925043513529e-05,1.2872684665544636e-05,5.5802828058192412e-08,1.4063395150734305e-12,2.1491178477399741e-05,6.2638909191707021e-05,3.129881253927142e-07,0.00013340980640300963,7.5787102959058413e-09,3.9761868317382293e-16,4.372560804200239e-09,3.9479119556325079e-17,1.8148480992775942e-09,4.9597624684185519e-11,4.960561543779045e-11,5.4267049580413888e-15,2.5640486466693261e-15,1.9563052737654592e-11,3.7513239703468707e-26,3.456692996778639e-26,3.4568139459236419e-26,8.7633120604669029e-16,1.923368220763003e-10,2.660265175148497e-18,6.6149389740183116e-19,2.1370366361333876e-10
3.819048109888785e-12,0.8751453799121589,154.0,0.0,0.0,0.0,0.99974615904231012,1.0,18.999999933339581,3.6221570494320395e-06,1.3268439485007815e-05,1.3215481206100386e-05,5.8648725727467523e-08,1.4439408644666448e-12,2.1491222571910045e-05,6.4494815423204473e-05,3.1304357462587529e-07,0.00013736260820691265,7.8116864007666343e-09,4.1789694134071832e-16,4.5159578614963269e-09,4.0692742683495056e-17,1.9116998560710196e-09,5.3652308079967529e-11,5.366097896496615e-11,5.8805051645851797e-15,2.7903798337858285e-15,2.0623400423034929e-11,4.5076939473154191e-26,4.1537675659102681e-26,4.1539168097826908e-26,9.5068703504904665e-16,1.9856720452218889e-10,2.833931772658333e-18,6.8246387925294139e-19,2.2637217986130736e-10
3.918530555403255e-12,0.8751453798964738,154.0,0.0,0.0,0.0,0.99973956430389366,1.0,18.999999930192548,3.7164972541642413e-06,1.3613949321852931e-05,1.3558208685257291e-05,6.155644316189983e-08,1.4815406354228735e-12,2.1491223587435558e-05,6.6350721919886162e-05,3.1308945214285537e-07,0.0001413154134602598,8.0446778366315678e-09,4.3861569309995184e-16,4.6597816663743487e-09,4.190644567365546e-17,2.010989537893855e-09,5.7920426636460822e-11,5.7929815025352947e-11,6.3587421165844114e-15,3.029646775245884e-15,2.1711728665536523e-11,5.390896561419554e-26,4.9677565159411501e-26,4.9679396764607799e-26,1.0292341454238331e-15,2.0485445561728748e-10,3.0146802501975822e-18,7.034728257678385e-19,2.3940743322082436e-10
4.018013000917724e-12,0.8751453798804836,154.0,0.0,0.0,0.0,0.99973296962171254,1.0,18.999999926984223,3.8108367777935076e-06,1.395945455750849e-05,1.3900867702148086e-05,6.4525381816443209e-08,1.519142683799467e-12,2.1491191693557811e-05,6.8206625482129853e-05,3.1312734634656359e-07,0.00014526821534868208,8.2776812094400969e-09,4.5977067354823694e-16,4.804028642203321e-09,4.3120210846320108e-17,2.1127113064539078e-09,6.2407279677643219e-11,6.2417423915872541e-11,6.8620368889527622e-15,3.2822013400137003e-15,2.2828037338660927e-11,6.418119483864812e-26,5.9145081784289529e-26,5.9147318070220524e-26,1.112096723266836e-15,2.1119859459335245e-10,3.2026562084612746e-18,7.2452045043491867e-19,2.5280924458318144e-10
4.1174954464321935e-12,0.8751453798641913,154.0,0.0,0.0,0.0,0.99972637499432893,1.0,18.999999923715201,3.9051756203254948e-06,1.4304955194813637e-05,1.4243458850122708e-05,6.7554948923297433e-08,1.5567369709052647e-12,2.1491134587596626e-05,7.006252368817748e-05,3.1315857958140184e-07,0.00014922100871449901,8.5106937583986626e-09,4.8135765895141988e-16,4.94869580964169e-09,4.4334023819855082e-17,2.2168593407759931e-09,6.7118153840431642e-11,6.7129093244054617e-11,7.3910090689658479e-15,3.5483945535883054e-15,2.3972326316754447e-11,7.6083550213514001e-26,7.0115356503968391e-26,7.0118073523774328e-26,1.1993995516689863e-15,2.1759964048765079e-10,3.3980065382607163e-18,7.4560652017196443e-19,2.6657743435769583e-10
4.216977891946663e-12,0.8751453798476003,154.0,0.0,0.0,0.0,0.99971978042053933,1.0,18.999999920386081,3.9995137817657384e-06,1.4650451236090252e-05,1.4585982716805783e-05,7.064455743473339e-08,1.5943504750368278e-12,2.149105841826102e-05,7.1918414603520337e-05,3.1318426372424796e-07,0.00015317378943776919,8.7437132020996755e-09,5.03372466323651e-16,5.0937806618379922e-09,4.5547872709834015e-17,2.3234278371175746e-09,7.2058323113120583e-11,7.2070097966482184e-11,7.9462767607753572e-15,3.8285766003217119e-15,2.514459547494109e-11,8.9825359910546595e-26,8.2781422322248883e-26,8.2784708038784771e-26,1.2912679998877511e-15,2.2405761214482644e-10,3.6008794208137339e-18,7.6673084234369938e-19,2.8071182268484639e-10
4.316460337461132e-12,0.8751453798307127,154.0,0.0,0.0,0.0,0.99971318589933866,1.0,18.999999916997435,4.0938512621196835e-06,1.499594268335733e-05,1.4928439884151365e-05,7.379362596851184e-08,1.6319102827212037e-12,2.1490968029124771e-05,7.377429670429281e-05,3.1320533194992896e-07,0.00015712655427313498,8.97673766117341e-09,5.2581095307465774e-16,5.2392810931188012e-09,4.6761747726224095e-17,2.432411008888096e-09,7.7233048872373396e-11,7.7245700425789557e-11,8.5284565897530672e-15,4.1230968258645403e-15,2.6344844689085124e-11,1.0563677778914058e-25,9.7355525857523887e-26,9.7359481651216925e-26,1.3878280130957636e-15,2.3057252821870844e-10,3.811424328020887e-18,7.8789325823424191e-19,2.9521222949242545e-10
4.415942782975602e-12,0.8751453798135318,154.0,0.0,0.0,0.0,0.99970659142990692,1.0,18.999999913549843,4.1881880613926741e-06,1.5341429537987201e-05,1.5270830928495702e-05,7.7001578755223385e-08,1.669612718790654e-12,2.1490866818731616e-05,7.5630168921288543e-05,3.1322255342452623e-07,0.00016107930094356825,9.209765633011444e-09,5.4866901653677015e-16,5.3851953660029911e-09,4.7975641041414547e-17,2.5438030865709155e-09,8.2647579919229916e-11,8.2661150386676984e-11,9.1381637067192556e-15,4.432303739657516e-15,2.7573073835773767e-11,1.2377028479618698e-25,1.1407051367397347e-25,1.1407525600026758e-25,1.489206102585091e-15,2.3714440717407498e-10,4.0297920227291118e-18,8.0909364091532059e-19,3.100784744632088e-10
4.515425228490071e-12,0.8751453797960604,154.0,0.0,0.0,0.0,0.99969999701157819,1.0,18.999999910043872,4.2825241795899794e-06,1.5686911801526652e-05,1.5613156420611521e-05,8.026784558412404e-08,1.7071708208345036e-12,2.1490757128928857e-05,7.7486030517776521e-05,3.1323655965488361e-07,0.00016503202788014363,9.442795923259136e-09,5.719425937784913e-16,5.5315220520482565e-09,4.9189546433956625e-17,2.6575983176427739e-09,8.8307152516249625e-11,8.8321685073060012e-11,9.7760117923044463e-15,4.7565450173021806e-15,2.8829282792283353e-11,1.4450228452703333e-25,1.331813056742029e-25,1.3318696788412713e-25,1.5955293357151689e-15,2.4377326728845161e-10,4.2561345589993109e-18,8.3033188946418692e-19,3.2531037712453989e-10
4.614907674004541e-12,0.8751453797783016,154.0,0.0,0.0,0.0,0.99969340264379147,1.0,18.999999906480102,4.376859616716819e-06,1.6032389474937888e-05,1.5955416925763989e-05,8.3591861747451503e-08,1.7446787157489046e-12,2.1490640916340747e-05,7.9341880878230437e-05,3.1324788244993863e-07,0.00016898473377207628,9.6758275406627229e-09,5.956276609783805e-16,5.6782599466295845e-09,5.0403458740092655e-17,2.7737909664910434e-09,9.4216990425598054e-11,9.4232529206163316e-11,1.0442613061422012e-14,5.0961675029133523e-15,3.0113471436531004e-11,1.681347153895481e-25,1.549663838473458e-25,1.5497311817374501e-25,1.7069253255344773e-15,2.5045912665394496e-10,4.4906052823846352e-18,8.5160792009655644e-19,3.4090775700326352e-10
4.71439011951901e-12,0.875145379760258,154.0,0.0,0.0,0.0,0.99968680832606927,1.0,18.999999902859084,4.4711943727783682e-06,1.6377862558893579e-05,1.6297613003764299e-05,8.6973067986878059e-08,1.7823638866260325e-12,2.1490519898038282e-05,8.119771946249555e-05,3.1325697384678013e-07,0.00017293741746910718,9.9088596498402767e-09,6.1972023310922455e-16,5.8254080242061579e-09,5.1617373607930317e-17,2.8923753143339668e-09,1.0038230494598118e-10,1.0039889504146141e-10,1.113857826760535e-14,5.4515172115711352e-15,3.1425639647048933e-11,1.9499673982826004e-25,1.7972935232333047e-25,1.7973733204583915e-25,1.8235222208808327e-15,2.5720200317902954e-10,4.7333588301976529e-18,8.7292166217884982e-19,3.5687043365930308e-10
4.8138725650334796e-12,0.8751453797419325,154.0,0.0,0.0,0.0,0.99968021405801355,1.0,18.999999899181368,4.5655284477797592e-06,1.6723331054518714e-05,1.6639745209021479e-05,9.0410910441824316e-08,1.8198505537892187e-12,2.149039538657821e-05,8.3053545857691993e-05,3.1326421220683334e-07,0.00017689007809204595,1.0141891566036627e-08,6.442163637657861e-16,5.9729654246357561e-09,5.2831287470721701e-17,3.0133456591434068e-09,1.0680829494862823e-10,1.0682598240466852e-10,1.1864516707233213e-14,5.8229393318007462e-15,3.276578730297517e-11,2.2544652146167712e-25,2.0780057876857191e-25,2.0781000057198971e-25,1.9454486969194922e-15,2.6400191459028542e-10,4.9845511317650344e-18,8.9427305778503469e-19,3.7319822664754419e-10
4.913355010547949e-12,0.8751453797233277,154.0,0.0,0.0,0.0,0.99967361983930736,1.0,18.999999895447512,4.6598618417260843e-06,1.7068794962091001e-05,1.6981814090592944e-05,9.3904840598938355e-08,1.8574533845366423e-12,2.1490268140239659e-05,8.4909359825335756e-05,3.1326990333195096e-07,0.000180842715133129,1.0374922761052074e-08,6.6911214445994597e-16,6.120931450669225e-09,5.4045197576688108e-17,3.1366963155689617e-09,1.1350014691283062e-10,1.1351897872728377e-10,1.2621036223702773e-14,6.210778227999507e-15,3.4133914284048433e-11,2.5987313450237794e-25,2.3953895818262525e-25,2.3955004473098855e-25,2.0728339459983069e-15,2.708588784341028e-10,5.2443394086728973e-18,9.1566206219657571e-19,3.8989095548322692e-10
5.002889211510971e-12,0.8751453797063473,154.0,0.0,0.0,0.0,0.99966768508445036,1.0,18.999999892039494,4.7447613139798837e-06,1.7379708556533014e-05,1.7289622391780881e-05,9.7096883646970712e-08,1.891385089965254e-12,2.1490151703448383e-05,8.6579581637573661e-05,3.1327391125579537e-07,0.00018440006802430601,1.0584649870826663e-08,6.9185684798215291e-16,6.2544497713758554e-09,5.5137711641280778e-17,3.2497423872190292e-09,1.1975440232596292e-10,1.1977430503132185e-10,1.3328551824328116e-14,6.5741535329582228e-15,3.5389150791082587e-11,2.9460525810737321e-25,2.7155991825100163e-25,2.7157271716354034e-25,2.1922551078037828e-15,2.7707894008164668e-10,5.4856294020006577e-18,9.3494429211463971e-19,4.0522628243839215e-10
5.092423412473994e-12,0.875145379689145,154.0,0.0,0.0,0.0,0.99966175036918969,1.0,18.999999888586821,4.8296602345868635e-06,1.7690618435583202e-05,1.7597380234061303e-05,1.003335252837065e-07,1.925189310896488e-12,2.1490033890212169e-05,8.8249793119725333e-05,3.1327703001008052e-07,0.00018795740125265007,1.0794375785370339e-08,7.149193365136039e-16,6.3882982449290584e-09,5.6230219479792974e-17,3.3647077982991121e-09,1.2623196053164398e-10,1.2625297365658436e-10,1.4061770356906662e-14,6.9513545815948436e-15,3.6667050367659524e-11,3.3323152873808892e-25,3.0717202929860116e-25,3.0718676725607156e-25,2.3162978225644884e-15,2.8334524080873216e-10,5.7341269672870808e-18,9.5425693337527005e-19,4.2085692978394183e-10
5.181957613437016e-12,0.8751453796717226,154.0,0.0,0.0,0.0,0.99965581569338302,1.0,18.999999885089899,4.9145586035506928e-06,1.8001524599263135e-05,1.7905088006782291e-05,1.0361437654896889e-07,1.9591195542079174e-12,2.1489915074961532e-05,8.9919994154052257e-05,3.1327939644094485e-07,0.0001915147145675174,1.1004100276040819e-08,7.3829683847051858e-16,6.5224765562877408e-09,5.7322719900963275e-17,3.4815884385335418e-09,1.3293657686993424e-10,1.3295874063258621e-10,1.4821131937252292e-14,7.3426307125785842e-15,3.7967612927263518e-11,3.7610739270736828e-25,3.4670320689396677e-25,3.4672013573304372e-25,2.44505730898352e-15,2.8965779303909827e-10,5.9899494049262192e-18,9.7359996657681544e-19,4.3678276608857127e-10
5.271491814400038e-12,0.8751453796540819,154.0,0.0,0.0,0.0,0.99964988105691266,1.0,18.999999881549105,4.9994564208750249e-06,1.8312427048088789e-05,1.8212746095915621e-05,1.0693905185619051e-07,1.992889302381293e-12,2.1489795478138107e-05,9.1590184671266501e-05,3.1328112480534231e-07,0.00019507200782145357,1.1213823159717673e-08,7.6198660645217825e-16,6.6569844411226179e-09,5.8415211951108962e-17,3.6003802083860803e-09,1.3987199864567075e-10,1.3989535395214243e-10,1.5607075739047806e-14,7.7482307301842794e-15,3.9290838383732085e-11,4.2361392572740903e-25,3.9050502504838808e-25,3.9052442407764276e-25,2.5786291007404572e-15,2.9601660908277692e-10,6.2532148638174547e-18,9.9297337615869004e-19,4.5300365994324327e-10
5.361026015363061e-12,0.8751453796362255,154.0,0.0,0.0,0.0,0.99964394645968024,1.0,18.999999877964832,5.0843536865635055e-06,1.8623325782089956e-05,1.8520354884077961e-05,1.103071689712737e-07,2.0266637123967162e-12,2.1489675245200565e-05,9.3260364625672278e-05,3.1328231086819096e-07,0.00019862928091725067,1.142354428773492e-08,7.8598591682475846e-16,6.791821676618275e-09,5.9507694855657005e-17,3.7210790190278646e-09,1.4704196514360639e-10,1.4706655358651002e-10,1.642003999562256e-14,8.1684029052793146e-15,4.063672665124871e-11,4.7615878813123658e-25,4.3895359889427002e-25,4.389757773289947e-25,2.7171090427245992e-15,3.0242170113679974e-10,6.5240423414672717e-18,1.0123771494680098e-18,4.6951947997940383e-10
