Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32)
9.07018925455803e-12,0.5047129271081969,154.0,0.0,0.0,0.0,0.99999072576532644,0.99999999999993827,18.999999941097933,6.334568328406936e-07,3.0911433309096966e-06,3.046482453660245e-06,5.1745700120557289e-08,1.237344546297182e-12,1.5078579871530759e-07,9.5051052193645569e-07,2.7525235392205509e-10,1.3425631048007962e-06,7.1394461771129367e-09,7.1015340890806119e-16,7.4212274493760822e-11,6.6291433995668519e-17,4.9913386619496798e-11,8.9267394665304532e-13,8.9314420829217017e-13,3.0723953690674206e-16,1.6301976697940698e-16,5.2906197176033398e-12,5.141771680422046e-29,4.8444703054462022e-29,4.8444856069668537e-29,8.3113626748714148e-16,1.5695241086044805e-11,1.8417683150672195e-19,1.6841174143515132e-19,4.0003648468238153e-13,2.8319869926667258e-13,2.3352380978867204e-21,2.2102557073220042e-18,2.9106889663521558e-28,2.1257082661171713e-23,3.0852550294907571e-22,2.8704420796562632e-22,2.3856634012511177e-25,3.0189004411858776e-28,2.4119428997414525e-29,1.6044268397522623e-26,8.6442084328264329e-33,2.0538409387652295e-36,1.0962999443139692e-35,5.0110461331087883e-34,3.1808337018087338e-31,1.7183678137486502e-19,1.9674597754921586e-21,5.2365059309689103e-23,7.7806478275706906e-24,1.8388640453669934e-20,1.1508982166197734e-20,3.9164939224364424e-16,5.1485464011822259e-18,5.0133975485229833e-18,3.0022393059558306e-21,2.0785456176575385e-21,1.6527905208815157e-21,3.8500489774425867e-29,3.8814663281248551e-28,1.0782870894080978e-20,5.7788414960904325e-30,2.5926862650328136e-24,7.6961721938251911e-36,2.1995203366233914e-29,3.7992159148937218e-25,6.3375439013231028e-30,8.3261998787175797e-33,6.1781641155467159e-14
9.493204316989963e-12,0.5047129270933493,154.0,0.0,0.0,0.0,0.9999902933830731,0.99999999999993539,18.999999935948392,6.629995795192852e-07,3.2352621479538351e-06,3.1862022175911726e-06,5.6516845032441279e-08,1.2950340853016489e-12,1.5078574508163787e-07,9.9769885332920101e-07,2.752546656236595e-10,1.4092150552882564e-06,7.5165361034023045e-09,7.7563246412233978e-16,8.1219489830161798e-11,6.9792808020659829e-17,5.4604705081337529e-11,1.022453817120898e-12,1.0229949611808775e-12,3.5265778873654287e-16,1.884834575183975e-16,5.7955235916588201e-12,7.0618160223664048e-29,6.6535365394397393e-29,6.6535585395842393e-29,9.5817453691620735e-16,1.6942306583581236e-11,2.0968383280008594e-19,1.7749378788365918e-19,4.4051483429723353e-13,3.1185353737430707e-13,2.8137239043563625e-21,2.5328018477703748e-18,3.6681797429061213e-28,2.4563862762607337e-23,3.7194141400328977e-22,3.470938056416738e-22,3.019278880761984e-25,3.9983064089430504e-28,3.1953987217418695e-29,2.0231294119260557e-26,1.1989239486675045e-32,2.873172147650661e-36,1.4528675147556026e-35,6.8560088576223387e-34,4.2143675483352537e-31,1.8813080604740867e-19,2.2506012127542163e-21,5.7520132293072529e-23,8.7958707864607735e-24,2.1084715641255395e-20,1.2602509709638869e-20,4.2860502225985258e-16,5.8049871301282721e-18,5.743312647119231e-18,3.4524041632161247e-21,2.3889322563813679e-21,1.9672509002861127e-21,4.4041199385239237e-29,4.6199454882469784e-28,1.2348053643958304e-20,6.6176666221038043e-30,2.9696101227970944e-24,1.1064749617986306e-35,2.5160592453096221e-29,4.5612883899560849e-25,7.6122280221587021e-30,1.0506349419755813e-32,6.4668527426320663e-14
9.916219379421895e-12,0.5047129270779382,154.0,0.0,0.0,0.0,0.99998986100086151,0.9999999999999325,18.999999930603472,6.9254229202322684e-07,3.3793807974190491e-06,3.3257263063009831e-06,6.148330137701753e-08,1.3527235571846508e-12,1.5078568933111698e-07,1.0448871609611727e-06,2.7525603404737952e-10,1.4758669789628031e-06,7.8936456416714458e-09,8.4379197973651798e-16,8.8541979689475459e-11,7.3294364149985938e-17,5.9500098992679917e-11,1.1641412868904863e-12,1.1647600668227136e-12,4.0231171299329712e-16,2.1646485591529096e-16,6.3234360943514083e-12,9.564852266874223e-29,9.0119142714304979e-29,9.0119454036243683e-29,1.0979947373094182e-15,1.8235195190521737e-11,2.3757936394998556e-19,1.8659485240965758e-19,4.8294551830773607e-13,3.4189028569953894e-13,3.3633180598289839e-21,2.8851683822662495e-18,4.5770055307080593e-28,2.8208981401511067e-23,4.4482191262851466e-22,4.162575106617554e-22,3.7820905734766957e-25,5.2306406215119413e-28,4.181523206302913e-29,2.5257905147374082e-26,1.6391768197297854e-32,3.9617614407975489e-36,1.9017880979086207e-35,9.2559956765608631e-34,5.515377579676022e-31,2.0515353483859656e-19,2.5591976999701151e-21,6.2914586307091804e-23,9.8941528088931491e-24,2.4030815943607269e-20,1.3744696244253647e-20,4.6719402592077232e-16,6.507459893774467e-18,6.5404615332014979e-18,3.9452566212911732e-21,2.7286296329460897e-21,2.3231105463821149e-21,5.0080032953407817e-29,5.4556454142852697e-28,1.4056551704210715e-20,7.5332984235387669e-30,3.3810983286275485e-24,1.5656751398566802e-35,2.8610558100110246e-29,5.432366056804144e-25,9.0697149983330848e-30,1.3124516860793685e-32,6.755609715336012e-14
1e-11,0.5047129270619691,154.0,0.0,0.0,0.0,0.99998977536502687,0.99999999999993194,18.999999929521856,6.9839339590068997e-07,3.4079243241401545e-06,3.3533368134174523e-06,6.2489953225900419e-08,1.3641492886053411e-12,1.507856781372456e-07,1.0542330799107872e-06,2.7525622825616285e-10,1.489067781143232e-06,7.9683361173612226e-09,8.5760724445614051e-16,9.0029646274001252e-11,7.3987883847810525e-17,6.0493801891080179e-11,1.1936600673686601e-12,1.1942950507762061e-12,4.1266440298920832e-16,2.2231552335238738e-16,6.430722073840594e-12,1.0141513682916601e-28,9.5552507569711724e-29,9.5552840463558955e-29,1.1272630196770598e-15,1.8496695057036607e-11,2.4339900641873518e-19,1.8839961395416272e-19,4.9158072287297253e-13,3.4800314156353175e-13,3.4812031582709612e-21,2.9586073547864222e-18,4.7768309904688802e-28,2.8972661926658601e-23,4.6045931978134641e-22,4.3111544769469741e-22,3.9501294317398179e-25,5.5089593389917193e-28,4.4042813954924704e-29,2.6363504908330802e-26,1.741150108068452e-32,4.2152749498595405e-36,2.0032099817257677e-35,9.8083459073806889e-34,5.8092812981374621e-31,2.086113443602366e-19,2.6234253949609516e-21,6.4011358249045694e-23,1.0121801545285969e-23,2.4644916586320174e-20,1.3976676796695622e-20,4.7503028338876432e-16,6.6521021381228515e-18,6.7065706839158349e-18,4.0480984369773308e-21,2.7994989565614132e-21,2.3987780290475044e-21,5.1336885959643088e-29,5.6333425899913812e-28,1.4412461617532425e-20,7.7240404809546298e-30,3.4668244459023261e-24,1.6741444143395735e-35,2.9328594064965052e-29,5.6186715887831818e-25,9.3814974451998155e-30,1.3700474775328655e-32,6.812808042247952e-14
1.0339234441853827e-11,0.5047129270619691,154.0,0.0,0.0,0.0,0.99998942861869156,0.99999999999992961,18.999999925064976,7.2208497035254416e-07,3.5234992858807267e-06,3.465056511179662e-06,6.6643278075195217e-08,1.4104129645770448e-12,1.5078563229224828e-07,1.0920754444961533e-06,2.7525682942639479e-10,1.5425188753495339e-06,8.2707682160959063e-09,9.1460737492340769e-16,9.6179743206824322e-11,7.6796041324749645e-17,6.4598759790703114e-11,1.3182422934796161e-12,1.3189457615780381e-12,4.563842368667324e-16,2.4707987057700175e-16,6.8743576549451907e-12,1.2790968617026334e-28,1.205160411856056e-28,1.2051647536029323e-28,1.25128438042692e-15,1.9573897439528129e-11,2.6799508224606562e-19,1.9571478342426183e-19,5.2732774500159479e-13,3.7330836924887192e-13,3.990976960967034e-21,3.2686522778998863e-18,5.6591219627006735e-28,3.2210922303170346e-23,5.2809835321121375e-22,4.9544639385151351e-22,4.6932353103372971e-25,6.7660782260875945e-28,5.4106218348699046e-29,3.1246529557317948e-26,2.211842313584124e-32,5.3910574951001733e-36,2.4614499001483183e-35,1.234418906562484e-33,7.137091767797586e-31,2.2290386309388141e-19,2.8942635206346656e-21,6.8548056178869541e-23,1.1078636712046355e-23,2.7237806930473923e-20,1.4935436790471196e-20,5.0741288750691986e-16,7.2565525534311835e-18,7.4077470282921001e-18,4.4826938650159279e-21,3.098934884740287e-21,2.7235569050240617e-21,5.6636838828276616e-29,6.3960512953191488e-28,1.5914443461860928e-20,8.5289944776808594e-30,3.8286189903189643e-24,2.1833949431310431e-35,3.2356439602825382e-29,6.4223228740820496e-25,1.0726605020648222e-29,1.6244578137799418e-32,7.0444373519406634e-14
1.076224950428576e-11,0.504712927045447,154.0,0.0,0.0,0.0,0.99998899623656279,0.99999999999992673,18.999999919334677,7.5162761450726319e-07,3.6676176177068381e-06,3.6041946071944561e-06,7.1995000467755817e-08,1.4681023092260089e-12,1.5078557415245373e-07,1.1392637038585329e-06,2.7525726906954338e-10,1.6091707443416437e-06,8.6478994582586946e-09,9.8805429420267814e-16,1.0413277962670908e-10,8.0297798982626645e-17,6.9899883679059334e-11,1.4852607717865927e-12,1.4860562780032847e-12,5.15057562987213e-16,2.8044394968197132e-16,7.4482887098537697e-12,1.6905824205452003e-28,1.592870289839397e-28,1.5928762642956438e-28,1.4187398031505289e-15,2.0958403950313856e-11,3.010657193509057e-19,2.0485348034659148e-19,5.7366072297314034e-13,4.0610721325777537e-13,4.7040212180661949e-21,3.6845478672314167e-18,6.9385834923910163e-28,3.6588409201225528e-23,6.2275118476522821e-22,5.8562020461411073e-22,5.7737187030195775e-25,8.6620235247980438e-28,6.9288307986542772e-29,3.8331385240788053e-26,2.9487598710884254e-32,7.2473971804399134e-36,3.1529041921629363e-35,1.6278385061888983e-33,9.1404461565013757e-31,2.4138069648019799e-19,3.2568035115171542e-21,7.4420180150670733e-23,1.2352458547296871e-23,3.0716530405846786e-20,1.6174628233432756e-20,5.4925815319648767e-16,8.0527973879457332e-18,8.3480656801726678e-18,5.0666089355428353e-21,3.501142320558836e-21,3.1718529113542815e-21,6.3731280497749679e-29,7.4488255906255721e-28,1.7927785590942532e-20,9.6080007252186406e-30,4.313634969354233e-24,3.0042913773976675e-35,3.640947064606855e-29,7.5414523084707896e-25,1.2600205276936419e-29,1.9936545795877232e-32,7.3333379494695979e-14
1.1185264566717692e-11,0.504712927028377,154.0,0.0,0.0,0.0,0.99998856385447565,0.99999999999992384,18.999999913414346,7.811702244874102e-07,3.8117357958439368e-06,3.7431423530404564e-06,7.7536710164799149e-08,1.5257915923097071e-12,1.5078551544012067e-07,1.1864519388340938e-06,2.7525748869056526e-10,1.675822585636551e-06,9.0250364211491138e-09,1.0641086053746475e-15,1.1240108825332905e-10,8.3799609759561763e-17,7.5402671590752777e-11,1.6656986658859965e-12,1.6665938566536973e-12,5.7851317369634072e-16,3.1667208386175496e-16,8.0452297022511364e-12,2.2103954614177379e-28,2.0826518850259296e-28,2.082660005117582e-28,1.6010660288374858e-15,2.2388705428538554e-11,3.369290770335677e-19,2.1401087544261223e-19,6.2194366114484891e-13,4.4028624320591366e-13,5.5101404713703568e-21,4.1341468541088272e-18,8.441650743155125e-28,4.1360402073204801e-23,7.298105718859978e-22,6.8778798642842836e-22,7.0465126615475007e-25,1.0983794194105265e-27,8.7886730892267043e-29,4.6659089192424215e-26,3.8876764372405463e-32,9.6343387566150284e-36,4.0001195598442127e-35,2.1244302629796287e-33,1.1594821430741689e-30,2.6058295088422173e-19,3.6478131507125529e-21,8.0530599844689352e-23,1.3718747715302892e-23,3.4477804807120307e-20,1.7462169181357101e-20,5.9272642636920785e-16,8.8966756590364541e-18,9.3643078725820043e-18,5.6988908056292865e-21,3.9365434717041019e-21,3.671333444310828e-21,7.138283831134984e-29,8.6217997038514871e-28,2.0102613380359077e-20,1.077355164595248e-29,4.8376039602480266e-24,4.083010151885521e-35,4.0780780288322404e-29,8.8004664230832402e-25,1.4708528414497848e-29,2.4276885149969161e-32,7.6223137838826433e-14
1.1608279629149625e-11,0.5047129270107642,154.0,0.0,0.0,0.0,0.99998813147242926,0.99999999999992095,18.999999907305718,8.107128002930108e-07,3.9558538223009873e-06,3.8819014912897908e-06,8.3266664896574752e-08,1.5834808146309737e-12,1.5078545667380004e-07,1.2336401492126182e-06,2.7525757623985419e-10,1.7424743989373221e-06,9.4021770953366938e-09,1.1427463974730889e-15,1.2098466842640857e-10,8.7301454997269696e-17,8.1106329151343807e-11,1.8600559407323085e-12,1.8610587577938826e-12,6.4693183528417956e-16,3.5587880888957522e-16,8.6651810818030196e-12,2.8612343172399509e-28,2.6958937390477312e-28,2.6959046497154055e-28,1.7989766306984004e-15,2.3864792664831056e-11,3.7572602296987183e-19,2.231869226463412e-19,6.7217576875947991e-13,4.7584488481157033e-13,6.4173981759294299e-21,4.6187383194516231e-18,1.0196899233173478e-27,4.6546093431019068e-23,8.5035700589232533e-22,8.0300868236452984e-22,8.5366541042348691e-25,1.3805339832691982e-27,1.1049643039423814e-28,5.6389274428366364e-26,5.0730456693822621e-32,1.2675253517748657e-35,5.0302491755772497e-35,2.7459188033539575e-33,1.4578817355794673e-30,2.8050955231546687e-19,4.0682786448606573e-21,8.6878960230042834e-23,1.5180627072339099e-23,3.8532425574061936e-20,1.8797959835801598e-20,6.3781436330427782e-16,9.7886217999111295e-18,1.0459357926667978e-17,6.3814244492344511e-21,4.4064271392279075e-21,4.2254019346432468e-21,7.9610811186995997e-29,9.9229660176662983e-28,2.2444941040821715e-20,1.2028870423291058e-29,5.4019785648250266e-24,5.4858851800708962e-35,4.5481393936801524e-29,1.0210494980841622e-24,1.7070291027892173e-29,2.9348834732586986e-32,7.9113671102689109e-14
1.2031294691581557e-11,0.5047129269926133,154.0,0.0,0.0,0.0,0.99998769909042373,0.99999999999991807,18.999999901010522,8.4025534192409105e-07,4.0999716984322741e-06,4.0204737485394329e-06,8.9183138365701588e-08,1.6411699767305737e-12,1.5078539794353006e-07,1.2808283349580815e-06,2.7525758529721446e-10,1.809126184193066e-06,9.7793201260571196e-09,1.2239439787370873e-15,1.2988351951112559e-10,9.08033221162761e-17,8.7010066642478876e-11,2.0688305937711185e-12,2.0699492730159088e-12,7.2049360219300959e-16,3.9817820835840616e-16,9.3081433044786118e-12,3.6694269515839888e-28,3.4574048233194862e-28,3.4574193285873578e-28,2.0131935971942876e-15,2.538665653390016e-11,4.1760048660928118e-19,2.323815910229923e-19,7.2435625537071308e-13,5.1278256402501543e-13,7.4342363549961328e-21,5.1396087270060319e-18,1.2235329482225813e-27,5.2164904666266423e-23,9.8552190618016115e-22,9.3239173064148877e-22,1.0271344854201846e-24,1.720999555623199e-27,1.3778819954405473e-28,6.7695214508985239e-26,6.5568994588370189e-32,1.6516196043420295e-35,6.2739113828617707e-35,3.517573090751214e-33,1.8181065952915023e-30,3.011594368128904e-19,4.5191770155367584e-21,9.3464909591350114e-23,1.6741213028456223e-23,4.2891165489622667e-20,2.0181901872954724e-20,6.8451866924383804e-16,1.0729027252046039e-17,1.1636094194742361e-17,7.1160909058064424e-21,4.9120794375723398e-21,4.8375271216879939e-21,8.8434318301568128e-29,1.1360470277744285e-27,2.496076199215575e-20,1.3377169098226922e-29,6.0082063617451974e-24,7.2928451253578557e-35,5.0522234313266568e-29,1.1783084561948702e-24,1.9704912170579579e-29,3.5242731065851579e-32,8.2005001630380889e-14
1.245430975401349e-11,0.5047129269739294,154.0,0.0,0.0,0.0,0.99998726670845917,0.99999999999991518,18.999999894530468,8.6979784938067709e-07,4.2440894251341343e-06,4.1588608355576446e-06,9.5284420100750052e-08,1.6988590789659584e-12,1.5078533910197262e-07,1.328016496130955e-06,2.7525754567192162e-10,1.8757779414891895e-06,1.0156464616488558e-08,1.3076778746015968e-15,1.3909764089028945e-10,9.4305202789267466e-17,9.3113098965740468e-11,2.2925186664596518e-12,2.2937617367666582e-12,7.9937782118823987e-16,4.4368391633385358e-16,9.9741168323973144e-12,4.665344249128304e-28,4.3958040562169273e-28,4.395823150502916e-28,2.244447199403286e-15,2.6954287993687192e-11,4.6269945510692766e-19,2.4159486022347957e-19,7.7848433084723575e-13,5.5109870703138771e-13,8.5694803226476334e-21,5.6980419290788073e-18,1.4590478477056363e-27,5.8236482449005739e-23,1.1364882120330106e-21,1.0770976504766024e-21,1.2280052689584415e-24,2.1291270698500268e-27,1.7051510933554971e-28,8.0764455465726873e-26,8.3997948903085388e-32,2.1329070611089933e-35,7.76548364047022e-35,4.4686304507171114e-33,2.2501083562817173e-30,3.2253155035346945e-19,5.0014761848359626e-21,1.0028809949813271e-22,1.8403615638294003e-23,4.7564774995501136e-20,2.161389833474439e-20,7.3283609478185354e-16,1.1718243985995158e-17,1.2897389147128056e-17,7.9047673398069882e-21,5.4547838349801846e-21,5.5112399501971099e-21,9.7872300765693025e-29,1.2942604305631923e-27,2.7656049132867184e-20,1.4821648713804756e-29,6.6577299717341036e-24,9.5995418504870954e-35,5.5914122410823683e-29,1.3530197694138215e-24,2.2632511888185667e-29,4.205633770582514e-32,8.4897151561099582e-14
1.2877324816445422e-11,0.5047129269547176,154.0,0.0,0.0,0.0,0.99998683432653579,0.99999999999991229,18.999999887867261,8.9934032266279466e-07,4.3882070030021589e-06,4.2970644474290783e-06,1.01568815311159e-07,1.7565481215742003e-12,1.5078528012247402e-07,1.3752046327426514e-06,2.7525747466471481e-10,1.9424296708418026e-06,1.0533609970543941e-08,1.393924825706315e-15,1.4862703195631514e-10,9.7807091481360811e-17,9.9414645606810322e-11,2.531614255698366e-12,2.532990537786194e-12,8.8376313549711383e-16,4.9250911998311567e-16,1.0663102133691974e-11,5.8838424038874666e-28,5.5439372513998722e-28,5.5439621555395185e-28,2.4934758603069754e-15,2.8567678084541402e-11,5.111729693191974e-19,2.5082671685205762e-19,8.3455920538050522e-13,5.9079274025618672e-13,9.8323433763261792e-21,6.295319172252598e-18,1.7298532471543449e-27,6.478069517865222e-23,1.3044909651333903e-21,1.2383386184748318e-21,1.4594613514724868e-24,2.6153672635851272e-27,2.0951922948511239e-28,9.5799454932620367e-26,1.0671839671321411e-31,2.7315111463850801e-35,9.5434098561401812e-35,5.6327542369081528e-33,2.7650161901151395e-30,3.4462484876211831e-19,5.5161350601696348e-21,1.0734818477472183e-22,2.0170938685289113e-23,5.2563982485031312e-20,2.3093853528731092e-20,7.8276343254428251e-16,1.2756587738232195e-17,1.4246109452796185e-17,8.7493270959555093e-21,6.0358211910017778e-21,6.2501305990203263e-21,1.0794352328311207e-28,1.4677799021244586e-27,3.0536755093649499e-20,1.6365499450982723e-29,7.351987118925104e-24,1.2519715684023223e-34,6.1667778441915831e-29,1.5464211994531677e-24,2.5873909771404905e-29,4.9895178504122554e-32,8.7790142831022337e-14
1.3723354941309285e-11,0.5047129269147289,154.0,0.0,0.0,0.0,0.99998596956281149,0.99999999999990652,18.999999873998064,9.5842516670372876e-07,4.6764417136423456e-06,4.5729279485101815e-06,1.1468024454235562e-07,1.8719260284666156e-12,1.5078516172714362e-07,1.4695808322939706e-06,2.7525727433495842e-10,2.0757330457326528e-06,1.1287901861845345e-08,1.5738659204464087e-15,1.6863162074519458e-10,1.0481087985202659e-16,1.126101824935591e-10,3.0579947163875678e-12,3.0596650458412125e-12,1.0697481297996682e-15,6.0056854409083946e-16,1.2110109958360235e-11,9.1533769609032348e-28,8.6246983737463057e-28,8.6247396791757305e-28,3.0478520435371167e-15,3.1931698728173734e-11,6.1885904339365598e-19,2.6934616140042411e-19,9.5254619398473455e-13,6.7431218425615714e-13,1.2779747717739662e-20,7.611517773727266e-18,2.3932036342429005e-27,7.9367586921462279e-23,1.6968098991267217e-21,1.6155360613954509e-21,2.0281101948892837e-24,3.8700162213665613e-27,3.1021555872218537e-28,1.3265502059966657e-25,1.6838517942380002e-31,4.3782434347381016e-35,1.4134406965642888e-34,8.7600715273022173e-33,4.0945272321970089e-30,3.9097087219571739e-19,6.6463229864527023e-21,1.2217767683333037e-22,2.4032730317059951e-23,6.3581996309237596e-20,2.6197263146495292e-20,8.8743520798832823e-16,1.4981755058139499e-17,1.7217264223568374e-17,1.0613571149547323e-20,7.3180053737176228e-21,7.9380856086886047e-21,1.3005987506794717e-28,1.8641750623868472e-27,3.6878134041054968e-20,1.9764021444146973e-29,8.8804287728571265e-24,2.0762597150512477e-34,7.430277685533901e-29,1.9944524967462253e-24,3.3384867611054202e-29,6.9111499525318164e-32,9.3578736129188814e-14
1.4569385066173148e-11,0.5047129268726857,154.0,0.0,0.0,0.0,0.99998510479925085,0.99999999999990075,18.999999859416178,1.0175098740471006e-06,4.9646758323275863e-06,4.8480775042170072e-06,1.2850417592403504e-07,1.987303698187816e-12,1.5078504378869899e-07,1.5639569331974719e-06,2.7525704476966779e-10,2.2090363082799905e-06,1.204219382104297e-08,1.7635854176739162e-15,1.8989728108195115e-10,1.1181466885330413e-16,1.2659052352833359e-10,3.6518862886403795e-12,3.6538894219527025e-12,1.279863815373668e-15,7.2325313884862289e-16,1.3649170639761385e-11,1.3865364422127763e-27,1.3064691357990383e-27,1.3064757812204282e-27,3.6823877229520554e-15,3.5478648405962633e-11,7.4191996155118433e-19,2.8793988205423911e-19,1.0783109091397559e-12,7.6333631221409262e-13,1.6358091833507092e-20,9.0984026056007098e-18,3.2482688161370229e-27,9.6088830103046187e-23,2.1734226382909176e-21,2.0747359259195081e-21,2.7636812849545713e-24,5.5939093723836447e-27,4.4866835429920382e-28,1.8020454529685652e-25,2.5853228291043653e-31,6.8269296600812266e-35,2.0448342431513508e-34,1.3277067292326898e-32,5.9228665258078665e-30,4.4018934733676587e-19,7.9172349320985243e-21,1.3795068834914729e-22,2.8351295593815865e-23,7.6030602989164089e-20,2.9491387192205501e-20,9.985090675444741e-16,1.7406437376829843e-17,2.0572378544455565e-17,1.2723735286452511e-20,8.7688279491659712e-21,9.931193276951991e-21,1.5493002522253864e-28,2.3322307874030702e-27,4.4032123239153867e-20,2.3598043954526018e-29,1.0604937293575123e-23,3.3400166105641035e-34,8.8511011102622471e-29,2.5331314262639467e-24,4.241827945465127e-29,9.3904026176784389e-32,9.9370953024152304e-14
