Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590)
1.8408796723151237e-10,0.7404633374923392,154.0,0.0,0.0,0.0,0.98650842135423478,1.0,18.999976593992567,0.00018149886225922533,0.00078394956111175768,0.00075615893019290387,2.2631187723304255e-05,9.9591128337318121e-11,2.3142004888124569e-05,0.0037223130967492077,3.500162770817283e-07,0.0079929833739930192,6.1486088166075601e-07,1.5957637876339155e-13,1.3030258251206493e-06,3.1739650921109053e-15,2.1171045976747927e-06,3.6409432277684096e-06,3.6417248953412882e-06,4.9786261289659493e-10,2.7906804330135093e-10,7.1900737331197111e-08,1.3159849630349602e-14,1.2825440157720029e-14,1.2852253202431052e-14,2.9792652526818405e-10,1.5878251275704814e-07,1.5760427426176921e-12,1.7955092455994352e-16,5.4863891980862314e-07,2.5395346286943435e-07,4.659102619141825e-12,5.4559036130468963e-12,1.3897662602460918e-16,1.1429963315235369e-13,1.1431481428712318e-13
1.8962519922674362e-10,0.7404633355646535,154.0,0.0,0.0,0.0,0.98610576061035171,1.0,18.999975861434095,0.00018691679378594696,0.00080719959219228976,0.00077837329123376276,2.3336013827049895e-05,1.0254475517472955e-10,2.3132921438132638e-05,0.0038336453276927619,3.4987341117759928e-07,0.0082322501396384761,6.3314441798030945e-07,1.6454622845644031e-13,1.3734790967168085e-06,3.2683462903520475e-15,2.1979826279662704e-06,3.9084962774152019e-06,3.9093357414466472e-06,5.3446689601126598e-10,2.9961546441252264e-10,7.6288043528179953e-08,1.5638508240308549e-14,1.5269071309025074e-14,1.5302035209734917e-14,3.2540373274013908e-10,1.6814354600053153e-07,1.7668929308222069e-12,1.8853800404568071e-16,5.7750494834336379e-07,2.6726741613926443e-07,5.289089823508233e-12,5.8914326073504351e-12,1.6197107272544873e-16,1.2864973990708787e-13,1.286672583055436e-13
1.9516243122197486e-10,0.7404633336832745,154.0,0.0,0.0,0.0,0.98570328181461297,1.0,18.999975129520539,0.00019233231900380447,0.00083043051047496205,0.00080055933365068591,2.4039941744726443e-05,1.0549595375101807e-10,2.3123842095565627e-05,0.0039449281058719981,3.4973060982998544e-07,0.0084714224272356212,6.5141292284766853e-07,1.6950974488552726e-13,1.4457212767052579e-06,3.3626498949351717e-15,2.2789064913396363e-06,4.1860818780066256e-06,4.1869813485223843e-06,5.7244450794192384e-10,3.2093497563973113e-10,8.080507422743477e-08,1.8481529239036349e-14,1.8078077929438165e-14,1.8118343477435806e-14,3.544995693375945e-10,1.777691150892525e-07,1.9744947305425624e-12,1.9773395939564278e-16,6.0687201765110501e-07,2.8080890933520625e-07,5.9814883803711386e-12,6.346163286636253e-12,1.8789511906736394e-16,1.4430263898759157e-13,1.4432277335143047e-13
2.006996632172061e-10,0.7404633318482186,154.0,0.0,0.0,0.0,0.9853009848715617,1.0,18.999974398251201,0.00019774543899860137,0.00085364233217268383,0.0008227170857958299,2.4742972374763561e-05,1.0844472612589671e-10,2.3114766858278371e-05,0.0040561614601945274,3.4958787300501429e-07,0.008710500293610984,6.6966640901258165e-07,1.7446693438559655e-13,1.5197494015518691e-06,3.456875971672439e-15,2.3598587352058802e-06,4.4737046045927166e-06,4.474666296869084e-06,6.1179607928549494e-10,3.430269385121122e-10,8.5451812332773777e-08,2.1727977941256836e-14,2.1292748566583001e-14,2.1341635553430195e-14,3.8525827156257899e-10,1.876589389430119e-07,2.199790109464237e-12,2.0713876619055793e-16,6.3672579236625328e-07,2.9457124944060309e-07,6.7403168317460823e-12,6.8202335649676922e-12,2.1701469094148645e-16,1.6133390876535147e-13,1.6135696189584094e-13
2.0623689521243735e-10,0.740463330059492,154.0,0.0,0.0,0.0,0.98489886968580065,1.0,18.999973667625412,0.00020315615485557781,0.0008768350734837864,0.00084484657599169868,2.5445106615277328e-05,1.1139107435697619e-10,2.3105695724125642e-05,0.00416734541936707,3.4944520066882484e-07,0.0089494837951730414,6.8790488921333527e-07,1.7941780328951064e-13,1.5955605118138344e-06,3.5510245863254005e-15,2.4408239572466115e-06,4.7713669974430145e-06,4.7723931317097484e-06,6.5252196157433572e-10,3.6589155684207194e-10,9.0228240692100076e-08,2.5419586688213638e-14,2.4956282352157024e-14,2.5015297871385148e-14,4.1772391882303926e-10,1.9781273667391987e-07,2.4437456500007055e-12,2.1675239991474532e-16,6.670523329260261e-07,3.0854793258373287e-07,7.569716371907215e-12,7.3137722519212012e-12,2.4961027180443213e-16,1.7982116165886233e-13,1.7984746179232665e-13
2.117741272076686e-10,0.7404633283170942,154.0,0.0,0.0,0.0,0.98449693616199274,1.0,18.999972937642497,0.00020856446765941106,0.00090000875059203839,0.00086694783253179726,2.6146345363710378e-05,1.1433500050032541e-10,2.3096628690963835e-05,0.0042784800119008062,3.4930259278760243e-07,0.0091883729879231671,7.0612837617676987e-07,1.843623579252463e-13,1.673151652134114e-06,3.6450958045896188e-15,2.5217885661940696e-06,5.0790698009305698e-06,5.0801626021250599e-06,6.9462226003811851e-10,3.8952889524048895e-10,9.5134342096941842e-08,2.9600831046326535e-14,2.911488960256899e-14,2.9185747649139309e-14,4.5194043381747678e-10,2.0823022759150093e-07,2.7073524598416047e-12,2.2657483595689643e-16,6.9783808464926557e-07,3.2273263869629842e-07,8.4739502967780944e-12,7.8268996408387509e-12,2.8597715210645385e-16,1.9984403690627889e-13,1.9987393908397041e-13
2.1731135920289984e-10,0.740463326621017,154.0,0.0,0.0,0.0,0.98409518420486064,1.0,18.999972208301788,0.00021397037849421564,0.00092316337966665755,0.00088902088368113404,2.6846689516592071e-05,1.1727650661017006e-10,2.3087565756650371e-05,0.0043895652661165808,3.4916004932754621e-07,0.0094271679274662533,7.2433688261829006e-07,1.8930060461431737e-13,1.7525198712358954e-06,3.7390896920979391e-15,2.6027405701153266e-06,5.3968121749490683e-06,5.3979738725159124e-06,7.3809686259878615e-10,4.1393889550304028e-10,1.0017009928202243e-07,3.4319004491169256e-14,3.3817891862993259e-14,3.3902534274263893e-14,4.8795158291908633e-10,2.1891113120719307e-07,2.9916260827211886e-12,2.3660604960897938e-16,7.2906986711524423e-07,3.3711922632208199e-07,9.4574034560402159e-12,8.3597280593055368e-12,3.2642566869097634e-16,2.2148419335571995e-13,2.2151808082794988e-13
2.228485911981311e-10,0.7404633249712477,154.0,0.0,0.0,0.0,0.9836936137191874,1.0,18.999971479602603,0.00021937388844354372,0.0009462989768623274,0.00091106575767646049,2.7546139969535792e-05,1.2021559473850905e-10,2.3078506919042419e-05,0.0045006012101499598,3.4901757025485745e-07,0.009665868669021048,7.4253042124187165e-07,1.9423254967196975e-13,1.833662221917058e-06,3.8330063144362968e-15,2.6836693894151843e-06,5.7245918816448901e-06,5.7258247093755507e-06,7.8294546548009494e-10,4.3912139108325838e-10,1.0533549492486416e-07,3.9624291595262458e-14,3.9117821397699684e-14,3.9218440179540866e-14,5.2580097655904281e-10,2.2985516723829783e-07,3.2976064094071253e-12,2.4684601606411117e-16,7.6073486383552761e-07,3.5170172757219841e-07,1.0524581708688606e-11,8.91236238401989e-12,3.7128143442608316e-16,2.4482530227325786e-13,2.4486358793766258e-13
2.2838582319336233e-10,0.7404633233677671,154.0,0.0,0.0,0.0,0.98329222460981525,1.0,18.999970751544286,0.00022477499859038558,0.00096941555831920993,0.00093308248272639316,2.8244697617326187e-05,1.2315226693586686e-10,2.3069452175998527e-05,0.0046115878719561448,3.4887515553577871e-07,0.0099044752674302371,7.6070900474007654e-07,1.9915819940744669e-13,1.9165757610446455e-06,3.9268457371243356e-15,2.7645656918630206e-06,6.0624054501550958e-06,6.0637116460629051e-06,8.2916759580068713e-10,4.6507611986089076e-10,1.1063051164542482e-07,4.5569839738543645e-14,4.507052012776215e-14,4.5189581209254399e-14,5.6553206960895918e-10,2.4106205561144551e-07,3.6263575889092412e-12,2.5729471041792073e-16,7.928206122112718e-07,3.6647434322304702e-07,1.1680111382451402e-11,9.4849005222446081e-12,4.2088555835156019e-16,2.6995304016857201e-13,2.6999616804239032e-13
2.339230551885936e-10,0.7404633218105523,154.0,0.0,0.0,0.0,0.98289101678164692,1.0,18.999970024126146,0.00023017371001716983,0.00099251314016295979,0.00095507108701158169,2.8942363353940403e-05,1.2608652525102867e-10,2.3060401525378785e-05,0.0047225252793147536,3.4873280513657886e-07,0.010142987777170182,7.7887264579406708e-07,2.0407756012422064e-13,2.0012575495493494e-06,4.0206080256152981e-15,2.8454212470208611e-06,6.4102483219703604e-06,6.4116301281967587e-06,8.7676263150998151e-10,4.9180273540856103e-10,1.1605513200576442e-07,5.2211829365182694e-14,5.1735238020880506e-14,5.1875506480787785e-14,6.0718816176259711e-10,2.5253151646563703e-07,3.9789679399075499e-12,2.679521076679128e-16,8.2531499376806632e-07,3.814314379529213e-07,1.2928738737436378e-11,1.0077433862016731e-11,4.7559485663343237e-16,2.9695508163821606e-13,2.9700352836445275e-13
2.394602871838248e-10,0.7404633202995752,154.0,0.0,0.0,0.0,0.98248999013964455,1.0,18.999969297347526,0.00023557002380576394,0.0010155917385047388,0.00097703159868493057,2.9639138072497577e-05,1.2901837173038586e-10,2.3051354965043006e-05,0.0048334134598344543,3.4859051902352518e-07,0.010381406252360456,7.9702135707360899e-07,2.0899063811998456e-13,2.0877046524199948e-06,4.1142932453200727e-15,2.926228797646144e-06,6.7681149793461619e-06,6.7695746420944667e-06,9.2572981899927337e-10,5.1930081694454566e-10,1.216093385097413e-07,5.9609542810203763e-14,5.9174730936996168e-14,5.9339297744914041e-14,6.5081239791691291e-10,2.6426327015491752e-07,4.3565498623986922e-12,2.7881818271069039e-16,8.5820622466021667e-07,3.9656753571313405e-07,1.4275329434236723e-11,1.069004769323625e-11,5.35782054624646e-16,3.259210922264446e-13,3.2597536861379661e-13
2.44997519179056e-10,0.7404633188348058,154.0,0.0,0.0,0.0,0.98208914458883012,1.0,18.999968571207766,0.00024096394103747436,0.0010386513694412302,0.00099896404587179331,3.0335022665216217e-05,1.3194780841890998e-10,2.3042312492852016e-05,0.0049442524409574915,3.484482971629164e-07,0.010619730746773083,8.1515515123708673e-07,2.1389743968590902e-13,2.1759141386980369e-06,4.2079014615838198e-15,3.0069819460298915e-06,7.1359990587987416e-06,7.1375388282922963e-06,9.7606828866718472e-10,5.4756987812951518e-10,1.2729311360273516e-07,6.7825431719150462e-14,6.7455357934139858e-14,6.7647668248958593e-14,6.9644776855239402e-10,2.7625703725072161e-07,4.7602397495600314e-12,2.8989291034387476e-16,8.9148284643684728e-07,4.1187731522977061e-07,1.5724868006656433e-11,1.1322821601556872e-11,6.0183598031486778e-16,3.5694272130356481e-13,3.5700337389998728e-13
2.5053475117428724e-10,0.7404633174162095,154.0,0.0,0.0,0.0,0.98168848003428533,1.0,18.999967845706177,0.00024635546279304691,0.0010616920490546513,0.0010208684566701065,3.1030018023420246e-05,1.3487483736000093e-10,2.3033274106668578e-05,0.0050550422499640452,3.4830613952108789e-07,0.010857961313841525,8.3327404093151706e-07,2.1879797110669452e-13,2.2658830814720668e-06,4.3014327396797174e-15,3.0876750535699152e-06,7.5138934513839959e-06,7.5155155818458538e-06,1.0277770686724478e-09,5.7660937483886175e-10,1.3310643967139609e-07,7.6925183083131724e-14,7.6647178038978258e-14,7.6871061107067304e-14,7.4413711011256938e-10,2.8851253854392774e-07,5.1911978998308613e-12,3.0117626526617338e-16,9.2513371706268759e-07,4.2735560563241812e-07,1.7282457339119094e-11,1.1975829836817947e-11,6.7416174943725431e-16,3.9011359496178718e-13,3.9018120766157458e-13
2.5607198316951845e-10,0.7404633160437495,154.0,0.0,0.0,0.0,0.98128799638115116,1.0,18.999967120842115,0.00025174459015266738,0.0010847137934127699,0.0010427448591504866,3.1724125037567421e-05,1.3779946059445017e-10,2.3024239804355367e-05,0.0051657829139765124,3.4816404606437559e-07,0.011096098006669426,8.5137803879255694e-07,2.2369223866130441e-13,2.3576085578723221e-06,4.3948871448439385e-15,3.1683031520922036e-06,7.9017903912441071e-06,7.9034971408956958e-06,1.0808550970777738e-09,6.0641871202569501e-10,1.3904929904341779e-07,8.6977783911991491e-14,8.6824046487381397e-14,8.708374718267818e-14,7.9392310538261256e-10,3.0102949504665522e-07,5.6506084292101621e-12,3.1266822207366011e-16,9.5914800218666119e-07,4.4299738220636694e-07,1.8953318148766565e-11,1.264914165762919e-11,7.5318094249011121e-16,4.2552930892854008e-13,4.2560450461280207e-13
2.6160921516474967e-10,0.7404633147173869,154.0,0.0,0.0,0.0,0.98088769353462846,1.0,18.999966396614898,0.0002571313241959616,0.0011077166185689154,0.001064593281356329,3.2417344597262717e-05,1.4072168016165223e-10,2.301520958377563e-05,0.0052764744599636372,3.4802201675913551e-07,0.011334140878039108,8.6946715744451026e-07,2.2858024862252286e-13,2.4510876490652051e-06,4.4882647422490425e-15,3.2488618655595097e-06,8.2996815337810077e-06,8.3014751648575973e-06,1.135301232570979e-09,6.3699724977983743e-10,1.4512167398733331e-07,9.8055584568493685e-14,9.8063710440467506e-14,9.8363922488422785e-14,8.4584828386704767e-10,3.1380762799383275e-07,6.1396791837703019e-12,3.2436875526216595e-16,9.9351516665149439e-07,4.5879776226481631e-07,2.0742788472200099e-11,1.3342821653641855e-11,8.3933177392721943e-16,4.6328742149720905e-13,4.633708637076152e-13
2.671464471599809e-10,0.7404633134370795,154.0,0.0,0.0,0.0,0.98048757139997822,1.0,18.999965673023869,0.00026251566600199569,0.0011307005405619948,0.0010864137513039202,3.3109677591252067e-05,1.436414980996877e-10,2.3006183442794805e-05,0.0053871169147445327,3.478800515717656e-07,0.011572089980419848,8.875414095003495e-07,2.3346200725678704e-13,2.5463174402478112e-06,4.581565596987528e-15,3.3293473409306519e-06,8.7075580246915216e-06,8.7094408034724969e-06,1.1911142639327948e-09,6.683443086785416e-10,1.5132354671233269e-07,1.1023436078616479e-13,1.1044790418139816e-13,1.1079380510849183e-13,8.9995502216659975e-10,3.2684665884456887e-07,6.6596416523860609e-12,3.3627783922842048e-16,1.0282249662376388e-06,4.747520011376781e-07,2.2656323156778213e-11,1.4056930046962058e-11,9.330692537658868e-16,5.034874464752524e-13,5.0357984112092696e-13
2.726836791552121e-10,0.740463312202785,154.0,0.0,0.0,0.0,0.98008762988251963,1.0,18.999964950068364,0.00026789761664927712,0.0011536655754165069,0.0011082062969825356,3.3801124907414697e-05,1.4655891644376366e-10,2.2997161379278613e-05,0.0054977103049925948,3.4773815046867167e-07,0.011809945365975908,9.0560080756171861e-07,2.3833752082491103e-13,2.6432950206424634e-06,4.6747897741207802e-15,3.4097561870819326e-06,9.1254105609512723e-06,9.1273847578035079e-06,1.248292918400642e-09,7.0045917451318159e-10,1.5765489936810061e-07,1.2359337439270737e-13,1.2406244379776213e-13,1.2445973164806684e-13,9.562855443542105e-10,3.4014630928334463e-07,7.2117508796783198e-12,3.4839544826505997e-16,1.0632674396349984e-06,4.9085548827365086e-07,2.4699493356354779e-11,1.4791522974068355e-11,1.0348653418544057e-15,5.4623084614965557e-13,5.4633294324709725e-13
2.837581431456746e-10,0.740463309872051,154.0,0.0,0.0,0.0,0.97928828832075543,1.0,18.99996350606127,0.00027865434877881587,0.0011995390477358568,0.0011517077273553685,3.5181366053480808e-05,1.5238656248414036e-10,2.2979129476106158e-05,0.0057187499978776412,3.4745454038102661e-07,0.012285375193792154,9.4167509205104632e-07,2.4806983777474203e-13,2.8424819260506053e-06,4.8610083554897169e-15,3.5703324349290275e-06,9.9910046152231848e-06,9.9931684759500021e-06,1.3667417392242629e-09,7.6698931958764584e-10,1.7070597277235222e-07,1.5418694378311795e-13,1.5534679721896772e-13,1.5586622969513225e-13,1.0757860762944825e-09,3.6752635679554713e-07,8.4175470472075878e-12,3.7325613821573432e-16,1.1343119310848666e-06,5.2349241337156599e-07,2.9197603459811368e-11,1.6322368069997066e-11,1.2646067901489608e-15,6.3976331909038178e-13,6.3988725646695603e-13
2.9372516073709085e-10,0.7404633079312868,154.0,0.0,0.0,0.0,0.97856949767735035,1.0,18.999962208621731,0.00028832724074061294,0.0012407607392726071,0.0011907637939292256,3.6420562956394148e-05,1.5762325769483619e-10,2.2962914686786248e-05,0.0059175181855078739,3.4719951013376562e-07,0.012712942044625015,9.740912736185093e-07,2.5680762758537985e-13,3.0276984613227421e-06,5.0283434926987319e-15,3.7145626487146603e-06,1.0804056596174155e-05,1.0806398961316723e-05,1.4780023236272894e-09,8.2948461007660662e-10,1.8289457990201188e-07,1.8662617240962827e-13,1.8865829610195908e-13,1.8931318449941599e-13,1.1913623781683754e-09,3.9305693113447044e-07,9.6257753441422098e-12,3.9634365494435911e-16,1.1992953071025199e-06,5.5333243640859036e-07,3.3747509540578256e-11,1.7770674225239182e-11,1.5040213235200704e-15,7.3369840207003794e-13,7.3384504002403845e-13
3.036921783285071e-10,0.7404633061388644,154.0,0.0,0.0,0.0,0.9778512907638971,1.0,18.999960913231,0.00029799240209547298,0.0012819214850362821,0.0012297298199343901,3.7656904032310139e-05,1.628522097974439e-10,2.2946713075301856e-05,0.0061161278126066398,3.4694468699807132e-07,0.0131402060510677,1.0064595237080999e-06,2.6552528047038604e-13,3.2185327486265761e-06,5.1954312034683665e-15,3.8585078741658007e-06,1.1649270849327275e-05,1.1651799141514165e-05,1.5936656160259657e-09,8.9445529110295098e-10,1.9550242166616938e-07,2.242875363672986e-13,2.2748719176843585e-13,2.283059666101389e-13,1.3147934768189152e-09,4.1942759497251161e-07,1.0958745063320124e-11,4.2010638846226885e-16,1.2652137558451904e-06,5.8359006129897643e-07,3.8809340694821788e-11,1.928606269670894e-11,1.7776752035849632e-15,8.3754027686376761e-13,8.3771281439676915e-13
3.1365919591992334e-10,0.7404633044944853,154.0,0.0,0.0,0.0,0.97713366703036775,1.0,18.999959619885242,0.00030764983911307618,0.0013230213779625716,0.0012686059676371535,3.8890394428550824e-05,1.6807343059920844e-10,2.2930524629239092e-05,0.0063145790299407355,3.4669007077878012e-07,0.013567167507295055,1.0387799154044716e-06,2.7422283272418235e-13,3.4149679571348337e-06,5.36227186507178e-15,4.0021592191725643e-06,1.2526582702227412e-05,1.2529304370739966e-05,1.7137227648782082e-09,9.6189638974815763e-10,2.0852939179511355e-07,2.6776689035509966e-13,2.7249385033092317e-13,2.7350955328956861e-13,1.4463201571159977e-09,4.4663673343101117e-07,1.2424615966814573e-11,4.4454418516076153e-16,1.3320184323865764e-06,6.1424277381202447e-07,4.4419728386122822e-11,2.0868744187691921e-11,2.0889516215038417e-15,9.5195020456430842e-13,9.5215216513344598e-13
3.236262135113396e-10,0.7404633029978474,154.0,0.0,0.0,0.0,0.97641662592735401,1.0,18.999958328580615,0.00031729955805726061,0.0013640605108370101,0.0013073923990254137,4.0121039283579933e-05,1.732869318873663e-10,2.2914349336196144e-05,0.0065128719870231402,3.4643566128094442e-07,0.013993826704848895,1.071052521674245e-06,2.8290032057890145e-13,3.6169872978420463e-06,5.5288658541528125e-15,4.1455097009499241e-06,1.34359257066915e-05,1.343884822854888e-05,1.83816467507523e-09,1.0318027953910728e-09,2.219753833872517e-07,3.1770110210986494e-13,3.2438886704465337e-13,3.2563969153928962e-13,1.5861816324460277e-09,4.7468273405002278e-07,1.4031788224088485e-11,4.6965689035683304e-16,1.3996628936923724e-06,6.4526919265075714e-07,5.0616486169885207e-11,2.2518903492542887e-11,2.4414217017761166e-15,1.0776093453845369e-12,1.0778445977602748e-12
