Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320)
4.920632283278897e-09,0.4518281982137999,154.0,0.0,0.0,0.0,0.94387707916048758,1.0,18.999081703348558,0.0016120187449200725,0.010147665358652804,0.0087965818634684924,0.00084596898291012591,2.8430769695800958e-09,2.926176487403496e-06,0.011996703490033473,1.8634988938875486e-08,0.021815249288333154,1.8086382237157507e-05,7.6954531908962058e-12,0.00032357988721197809,1.1663428017230973e-13,1.5524499588271067e-05,0.00050746128452206635,0.00050809297379986109,1.434846696952617e-07,8.4487568123220731e-08,3.0475033930906074e-05,8.7877736241237164e-09,1.2898561902346024e-08,1.3122337101618238e-08,5.9458042112248026e-06,4.781870134852374e-05,2.4595756238558121e-07,5.3644763204298736e-14,2.6533550886052605e-06,1.4275127067509159e-06,3.3409969471999167e-07
5.045773187657503e-09,0.4518282126596452,154.0,0.0,0.0,0.0,0.94250000832115077,1.0,18.999059352253877,0.001651422468467053,0.010389517470332836,0.0089939643659111383,0.00086503715862412385,2.9108332917679384e-09,2.9221856306691517e-06,0.012291853552866874,1.8607801350831947e-08,0.022354882774908283,1.8517479069397324e-05,7.8689090232425826e-12,0.00033956629367362938,1.1941430926282447e-13,1.5879099165702239e-05,0.00053295903242068577,0.00053364554926885101,1.5069413885339147e-07,8.8732997121948836e-08,3.2183329438558146e-05,9.8468998365123543e-09,1.4596700790996287e-08,1.4856594410386174e-08,6.3880066483852027e-06,5.0191675667359818e-05,2.7108011015020752e-07,5.6605707145929607e-14,2.7247601971757971e-06,1.4656579663824004e-06,3.6848932211402653e-07
5.170914092036109e-09,0.4518282288482309,154.0,0.0,0.0,0.0,0.94112537449207134,1.0,18.999037046811718,0.0016907491388088414,0.010630584997682067,0.0091901133297936539,0.00088398608496111412,2.9783696289647286e-09,2.918201872188297e-06,0.012586520817067723,1.8580661876795786e-08,0.022893780013572427,1.894717626621874e-05,8.0412800900477129e-12,0.00035590468026790059,1.22185312475891e-13,1.6231485556626808e-05,0.0005590283715733405,0.00055977337926854079,1.5806521496943155e-07,9.3073598627068431e-08,3.3944400531428058e-05,1.0999633601339235e-08,1.6466141885600014e-08,1.6766838611136953e-08,6.850426383759743e-06,5.2617340956504805e-05,2.980343118128477e-07,5.9656953692990356e-14,2.7960678130743608e-06,1.5037408279797239e-06,4.0540365340738741e-07
5.296054996414715e-09,0.45182824676809974,154.0,0.0,0.0,0.0,0.93975317366531841,1.0,18.99901478647768,0.0017299988957450334,0.010870869416106203,0.009385033598472212,0.00090281623104400811,3.0456863950329146e-09,2.9142252003294716e-06,0.012880706130537793,1.8553570437635332e-08,0.023431942314071693,1.9375476460711929e-05,8.2125706587421076e-12,0.00037259277964829269,1.2494730679160294e-13,1.6581667442496412e-05,0.00058566553592443935,0.00058647286924218126,1.6559683252933648e-07,9.7508745149524944e-08,3.5758677263267426e-05,1.2251271935741687e-08,1.8519080511296517e-08,1.8865730492080464e-08,7.3334062997237778e-06,5.509534727618074e-05,3.2690158355422559e-07,6.2799239356179723e-14,2.8672780948896624e-06,1.5417613950366931e-06,4.4495557418495025e-07
5.4211959007933206e-09,0.4518282664078473,154.0,0.0,0.0,0.0,0.93838340183165525,1.0,18.998992570714218,0.0017691718788390091,0.011110372202538315,0.0095787300057356816,0.00092152806505995072,3.112784004259546e-09,2.9102556034580961e-06,0.013174410339772414,1.852652695419294e-08,0.023969370983996617,1.9802382288688445e-05,8.3827849882438179e-12,0.00038962833488152138,1.2770030920759998e-13,1.6929653487670877e-05,0.00061286676941107315,0.0006137404387468315,1.732879288482695e-07,1.0203781086641152e-07,3.7626585913636004e-05,1.3607235408678977e-08,2.0768223850315557e-08,2.1166475303657922e-08,7.837282615326962e-06,5.7625344129927006e-05,3.5776459881352813e-07,6.6033294177300033e-14,2.9383912050571056e-06,1.5797197725962939e-06,4.8725972691835068e-07
5.5463368051719264e-09,0.4518282877561215,154.0,0.0,0.0,0.0,0.93701605498060092,1.0,18.998970398990625,0.0018082682274179898,0.011349094835411142,0.0097712073757631988,0.00094012205425632496,3.1796628713402025e-09,2.9062930699479656e-06,0.013467634289860825,1.8499531347298553e-08,0.024506067328782528,2.0227896388627436e-05,8.5519273289208983e-12,0.00040700909941157024,1.3044433673875137e-13,1.7275452339341636e-05,0.00064062832595820473,0.00064157252142547938,1.811374440691624e-07,1.0666017162017533e-07,3.9548548996442241e-05,1.5073065296947606e-08,2.3226796634238066e-08,2.3682829791976368e-08,8.3623849537619457e-06,6.0206980499619992e-05,3.9070725656724858e-07,6.9359841743869281e-14,3.0094073086570449e-06,1.6176160667322708e-06,5.3243246813903317e-07
5.671477709550532e-09,0.4518283108016234,154.0,0.0,0.0,0.0,0.93565112910049431,1.0,18.99894827078295,0.0018472880805731004,0.011587038794629474,0.0099624705230823181,0.00095859866493680913,3.246323411397954e-09,2.9023375881522666e-06,0.01376037882448637,1.847258353774727e-08,0.025042032651709418,2.065202140163688e-05,8.7200019225584055e-12,0.00042473283702379206,1.3317940641685643e-13,1.7619072627456233e-05,0.00066894646947439199,0.00066996556497904273,1.891443211617475e-07,1.1137520491788984e-07,4.1524985268521742e-05,1.6654420716693611e-08,2.5908546564074171e-08,2.6429108974057991e-08,8.9090364093519303e-06,6.2839904880174926e-05,4.2581464986934539e-07,7.2779599203963947e-14,3.0803265726028259e-06,1.6554503842067369e-06,5.8059182606141825e-07
5.796618613929138e-09,0.4518283355331055,154.0,0.0,0.0,0.0,0.93428862017855574,1.0,18.998926185573954,0.0018862315771594259,0.011824205561542714,0.010152524252527755,0.00097695836245749196,3.312766039959795e-09,2.8983891464184041e-06,0.014052644785926608,1.8445683446308555e-08,0.025577268253901657,2.1074759971401394e-05,8.8870130023216817e-12,0.00044279732180905833,1.3590553529031995e-13,1.7960522964643843e-05,0.00069781747384802949,0.00069891603113824482,1.9730750592136481e-07,1.1618228993063958e-07,4.3556309738254252e-05,1.8357075735416191e-08,2.8827749461841344e-08,2.9420192657871938e-08,9.4775536140593628e-06,6.5523765313928485e-05,4.6317303465400169e-07,7.6293277280926261e-14,3.1511491650889441e-06,1.6932228322420938e-06,6.3185745865332158e-07
5.921759518307744e-09,0.451828361939373,154.0,0.0,0.0,0.0,0.93292852420094963,1.0,18.998904142852993,0.0019250988557960799,0.012060596618917575,0.010341373359200727,0.00099520161122304399,3.3789911729321516e-09,2.8944477331093791e-06,0.014344433015053353,1.8418830993748368e-08,0.026111775434327567,2.1496114744125387e-05,9.0529647927193866e-12,0.00046120033812795753,1.3862274042383402e-13,1.8299811946141861e-05,0.00072723762294408818,0.0007284203956353729,2.0562594696788166e-07,1.2108080749299023e-07,4.5642933674219666e-05,2.0186916469098159e-08,3.199921415736909e-08,3.2671531710163066e-08,1.0068246803518082e-05,6.8258209424701399e-05,5.0286979880215906e-07,7.9901580288134297e-14,3.2218752551798625e-06,1.7309335183507405e-06,6.8635061215067392e-07
6.04690042268635e-09,0.45182839000928243,154.0,0.0,0.0,0.0,0.93157083715284572,1.0,18.998882142116013,0.0019638900548662702,0.012296213450910896,0.010529022628428829,0.00101332887468294,3.4449992266294926e-09,2.8905133365656458e-06,0.014635744351332757,1.8392026100800582e-08,0.026645555489798974,2.1916088368497776e-05,9.2178615095729286e-12,0.00047993968057504307,1.413310388980886e-13,1.8636948149723569e-05,0.00075720321060133771,0.00075847514817591445,2.1409859574523309e-07,1.2607014010250657e-07,4.7785264613893762e-05,2.2149938168692723e-08,3.5438287114037745e-08,3.6199154075083106e-08,1.0681419882591346e-05,7.1042884451539502e-05,5.4499343147293266e-07,8.3605206144091782e-14,3.2925050124859489e-06,1.7685825501992977e-06,7.4419408001358866e-07
6.172041327064956e-09,0.45182841973174204,154.0,0.0,0.0,0.0,0.93021555501848208,1.0,18.998860182865435,0.0020026053125173676,0.012531057543042592,0.010715476835726543,0.0010313406153277373,3.5107906177519252e-09,2.8865859451168352e-06,0.014926579632825315,1.8365268688171695e-08,0.02717860971497069,2.2334683495642262e-05,9.3817073599814957e-12,0.00049901315394313133,1.4403044780945214e-13,1.8971940135626753e-05,0.00078771054063003223,0.00078907679241008014,2.2272440652065349e-07,1.3114967191937669e-07,4.9983706372384127e-05,2.4252242299782975e-08,3.916085679709687e-08,4.0019670546580691e-08,1.1317370490457976e-05,7.3877437282133041e-05,5.8963349270096421e-07,8.7404846387344813e-14,3.3630386069202372e-06,1.8061700355070009e-06,8.0551216232088342e-07
6.2971822314435615e-09,0.45182845109571046,154.0,0.0,0.0,0.0,0.92886267378122378,1.0,18.998838264610139,0.0020412447666609793,0.012765130382168798,0.010900740746756257,0.0010492372946854143,3.5763657633481135e-09,2.8826655471172497e-06,0.015216939696185885,1.8338558676574695e-08,0.027710939402339943,2.2751902779056267e-05,9.5445065422851874e-12,0.0005184185731876513,1.467209842696525e-13,1.9304796446483441e-05,0.00081875592681004907,0.00082022184590420843,2.3150233638387772e-07,1.3631878876612382e-07,5.2238659051206882e-05,2.6500033618870762e-08,4.3183357788158309e-08,4.41502802974685e-08,1.1976390065228937e-05,7.676151448591251e-05,6.368805832607274e-07,9.1301186191399782e-14,3.4334762085317308e-06,1.8436960819777343e-06,8.7043062560022013e-07
6.422323135822167e-09,0.45182848409019866,154.0,0.0,0.0,0.0,0.92751218942362645,1.0,18.998816386865343,0.002079808554973024,0.012998433456455058,0.011084819117289898,0.00106701937331775,3.6417250808551947e-09,2.8787521308977627e-06,0.015506825376663718,1.8311895986694478e-08,0.028242545842245871,2.3167748874578848e-05,9.7062632460369851e-12,0.0005381537633910447,1.4940266540549512e-13,1.9635525607250558e-05,0.00085033569288945959,0.00085190684011205906,2.4043134524715797e-07,1.415768781273432e-07,5.455051904710476e-05,2.8899617249452263e-08,4.7522774649433543e-08,4.8608776168069962e-08,1.265876390809662e-05,7.9694762346820748e-05,6.868263147987241e-07,9.5294904380076217e-14,3.5038179873946199e-06,1.881160797256207e-06,9.3907666309102129e-07
6.547464040200773e-09,0.4518285187042672,154.0,0.0,0.0,0.0,0.92616409792749499,1.0,18.998794549152617,0.0021182968148938056,0.01323096825534968,0.011267716693171091,0.0010846873108167662,3.7068689880810149e-09,2.874845684770075e-06,0.015796237508102468,1.8285280539184174e-08,0.028773430322868877,2.3582224440345204e-05,9.866981651969869e-12,0.00055821655972721829,1.5207550835855146e-13,1.9964136125141663e-05,0.00088244617258352251,0.0008841283203459932,2.4951039584491528e-07,1.4692332914954152e-07,5.6919679060906845e-05,3.1457395760773777e-08,5.2196645541272301e-08,5.3413549717343391e-08,1.3364771247019067e-05,8.2676826895760542e-05,7.3956328023445139e-07,9.9386673442658347e-14,3.5740641135284507e-06,1.9185642888965316e-06,1.011578855437328e-06
6.672604944579379e-09,0.4518285549270276,154.0,0.0,0.0,0.0,0.92481839527394438,1.0,18.998772750999738,0.0021567096836280983,0.013462736269557282,0.011449438210277902,0.0011022415658012269,3.7717979031489673e-09,2.8709461970815359e-06,0.016085176922940213,1.8258712254714205e-08,0.029303594130230121,2.3995332136719782e-05,1.0026665931959515e-11,0.00057860480742604988,1.5473953028483776e-13,2.0290636489559663e-05,0.00091508370957408571,0.00091688284574804348,2.587384537331356e-07,1.5235753264107002e-07,5.9346528106430871e-05,3.4179866251908971e-08,5.7223065596539708e-08,5.8583596039370946e-08,1.409468529994152e-05,8.5707353942716564e-05,7.9518502443093893e-07,1.0357715954894242e-13,3.6442147568350931e-06,1.9559066643369343e-06,1.0880671318077585e-06
6.797745848957985e-09,0.4518285927476417,154.0,0.0,0.0,0.0,0.92347507744346002,1.0,18.998750991940675,0.002195047298145225,0.013693738991012385,0.011629988394486104,0.0011196825959131729,3.8365122445503835e-09,2.8670536561573246e-06,0.016373644452209537,1.8232191053933224e-08,0.029833038548190981,2.4407074626266889e-05,1.0185320248998784e-11,0.00059931636173794647,1.5739474835453891e-13,2.0615035172030505e-05,0.00094824465750938005,0.00095016698926087603,2.6811448728983351e-07,1.5787888107205969e-07,6.1831451519427937e-05,3.7073617443556709e-08,6.2620690055340582e-08,6.4138518348080991e-08,1.4848773337557488e-05,8.8785989108551599e-05,8.5378601513560994e-07,1.0786702256486639e-13,3.7142700870499133e-06,1.9931880308800289e-06,1.1686727314397471e-06
6.922886753336591e-09,0.4518286321553208,154.0,0.0,0.0,0.0,0.9221341404159562,1.0,18.998729271515547,0.0022333097951791436,0.013923977912853143,0.011809371961633041,0.0011370108578145246,3.9010124311369579e-09,2.8631680502906804e-06,0.016661640925537572,1.8205716857450231e-08,0.030361764858452565,2.4817454573711788e-05,1.0342948757167561e-11,0.00062034908789845638,1.6004117975170825e-13,2.0937340626137898e-05,0.00098192538000419611,0.00098397733759864395,2.7763746771514035e-07,1.6348676857445125e-07,6.4374830966570866e-05,4.0145326779735258e-08,6.840873716356762e-08,7.0098532333050239e-08,1.5627296745611663e-05,9.1912377856476221e-05,9.1546161419215223e-07,1.1225691606792993e-13,3.7842302737074463e-06,2.0304084956792494e-06,1.2535281656052573e-06
7.0480276577151965e-09,0.4518286731393269,154.0,0.0,0.0,0.0,0.92079558017083651,1.0,18.998707589270488,0.0022714973112285355,0.014153454529395293,0.011987593617481978,0.0011542268071837334,3.9652988820406181e-09,2.8592893678231351e-06,0.016949167171146036,1.8179289585902801e-08,0.030889774340555155,2.5226474645866236e-05,1.0499555601594227e-11,0.00064170086109293679,1.6267884167394199e-13,2.1257561287458982e-05,0.0010161222506404309,0.0010183104912177374,2.8730636903080337e-07,1.6918059094213342e-07,6.6977044454485604e-05,4.3401757541349357e-08,7.4606990838722301e-08,7.6484470289214539e-08,1.6430511086746936e-05,9.5086165523191525e-05,9.8030804902402867e-07,1.1674748736234556e-13,3.8540954861188201e-06,2.0675681657302893e-06,1.3427671799951868e-06
7.173168562093802e-09,0.45182871568897043,154.0,0.0,0.0,0.0,0.91945939268705223,1.0,18.998685944757664,0.0023096099825568898,0.014382170336106118,0.012164658057687024,0.0011713308987124789,4.0293720167383541e-09,2.8554175970790193e-06,0.01723622401585137,1.8152909159916533e-08,0.031417068271877804,2.5634137511600633e-05,1.0655144918432627e-11,0.00066336956642127536,1.6530775133210778e-13,2.1575705573500931e-05,0.0010508316529679906,0.0010531630642874289,2.9712016808105791e-07,1.7495974563105866e-07,6.9638466338827444e-05,4.6849755973427942e-08,8.1235803106433158e-08,8.3317785023301168e-08,1.7258666161897803e-05,9.8306997349704482e-05,1.0484223843902032e-06,1.2133937749495223e-13,3.9238658933561152e-06,2.104667147865286e-06,1.4365247175196807e-06
7.298309466472408e-09,0.4518287597936119,154.0,0.0,0.0,0.0,0.91812557394316063,1.0,18.998664337535178,0.0023476479451926043,0.014610126829578582,0.012340569967758626,0.0011883235861024201,4.0932322550633002e-09,2.8515527263323039e-06,0.017522812285064856,1.8126575500065479e-08,0.031943647927637923,2.6040445841814782e-05,1.0809720834835503e-11,0.00068535309886266706,1.6792792595005713e-13,2.1891781883638673e-05,0.0010860499805060428,0.0010885316846604139,3.0707784453319912e-07,1.8082363175943975e-07,7.2359467333400849e-05,5.0496248427665357e-08,8.8316096311071472e-08,9.0620553539780727e-08,1.8112006071232349e-05,0.00010157451851181558,1.1199024944135893e-06,1.2603322127095003e-13,3.9935416642401672e-06,2.1417055487481854e-06,1.5349368815215878e-06
7.423450370851014e-09,0.4518288054426605,154.0,0.0,0.0,0.0,0.91679411991738446,1.0,18.998642767167006,0.0023856113349290738,0.014837325507505621,0.01251533402302951,0.0012052053220620008,4.1568800170913409e-09,2.8476947439188617e-06,0.017808932802792658,1.8100288526962965e-08,0.032469514580890826,2.6445402309354357e-05,1.0963287468913904e-11,0.00070764936324044865,1.7053938276429683e-13,2.220579859905337e-05,0.0011217736367446021,0.0011244129938432568,3.1717838087708476e-07,1.8677165010808024e-07,7.5140414519324738e-05,5.4348238521747435e-08,9.5869365103839963e-08,9.8415480509121282e-08,1.8990769274645205e-05,0.00010488837415027852,1.1948470348826805e-06,1.3082964726912272e-13,4.0631229673308444e-06,2.1786834748709752e-06,1.6381408994003015e-06
7.54859127522962e-09,0.4518288526255747,154.0,0.0,0.0,0.0,0.9154650265876686,1.0,18.998621233222945,0.0024235002873247884,0.015063767868654531,0.012688954888621238,0.0012219765583032993,4.2203157232161685e-09,2.8438436381682181e-06,0.018094586391636063,1.8074048161225425e-08,0.032994669502529342,2.6849009588982176e-05,1.111584892971623e-11,0.00073025627418698755,1.7314213902371771e-13,2.2517764082671996e-05,0.0011579990351464405,0.0011608036469667297,3.2742076242635977e-07,1.9280320312065514e-07,7.7981671354242609e-05,5.8412804316802107e-08,1.0391767821168309e-07,1.0672590152110945e-07,1.9895188651803579e-05,0.00010824820940063161,1.2733554158267561e-06,1.3572927785802994e-13,4.1326099709199646e-06,2.2156010325509856e-06,1.7462750866432402e-06
7.673732179608227e-09,0.4518289013318608,154.0,0.0,0.0,0.0,0.9141382899317384,1.0,18.998599735278557,0.0024613149377034349,0.015289455412841428,0.012861437219411246,0.0012386377455389324,4.2835397941913336e-09,2.8399993973342131e-06,0.018379773872791584,1.8047854323401243e-08,0.033519113961283591,2.7251270357362742e-05,1.1267409317206593e-11,0.00075317175610863053,1.7573621198932296e-13,2.2827686679107795e-05,0.001194722599149314,0.0011977003127560607,3.3780397731959421e-07,1.9891769490405103e-07,8.0883597681578089e-05,6.2697095514186489e-08,1.1248367999034212e-07,1.1557578612598693e-07,2.0825491561748755e-05,0.00011165366942270086,1.3555277743650114e-06,1.4073272921212157e-13,4.2020028430266078e-06,2.252458327929197e-06,1.8594788112622351e-06
7.924013988365438e-09,0.45182900327281866,154.0,0.0,0.0,0.0,0.91149187055138237,1.0,18.998556845719527,0.0025367218725308649,0.015738572054686307,0.01320300484468246,0.0012716317708282472,4.4093547148184821e-09,2.8323314637338573e-06,0.018948753789802285,1.7995605913896918e-08,0.034565876554243799,2.8051763076050006e-05,1.1567543226451361e-11,0.00079992017916274125,1.8089837714173907e-13,2.3441436496967058e-05,0.0012696499676003597,0.0012729984250260476,3.5898887381568579e-07,2.1139311953001938e-07,8.6870880172067893e-05,7.1953794496002394e-08,1.3126221242939015e-07,1.3499301037577431e-07,2.2764630166436669e-05,0.00011860004471662309,1.5312684478555789e-06,1.5105352803608693e-13,4.3405068634896098e-06,2.3259925554571552e-06,2.1016573977400405e-06
8.149267616246929e-09,0.4518291001253327,154.0,0.0,0.0,0.0,0.90911811257947561,1.0,18.998518364093254,0.0026043353537405743,0.016140210625072687,0.013506568405257756,0.0013009545269681802,4.5218685773381532e-09,2.8254536842604724e-06,0.019459249836307629,1.79487406741723e-08,0.035505545788451873,2.8767628343305217e-05,1.1834281017701435e-11,0.0008430284491710066,1.8551480231362852e-13,2.3986907995022168e-05,0.001338752649817334,0.0013424641473184257,3.7852683755294597e-07,2.2289870836047455e-07,9.2470460357763887e-05,8.1109379130739589e-08,1.5017238340820473e-07,1.545670156532779e-07,2.4600546509126573e-05,0.00012500426096527184,1.7029843755190775e-06,1.6070336919287609e-13,4.4648402321228327e-06,2.3919683243223719e-06,2.3383743987939583e-06
