Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448)
1.6461554513584266e-07,0.6458612686163496,154.0,0.0,0.0,0.0,0.24943734097913817,1.0,18.990779808184463,0.019709837719258824,0.053069922398544127,0.0078408671626240024,0.00054266361469725683,1.0524560450127771e-08,8.59795305700016e-07,0.17627786281442956,4.389480285820281e-09,0.38194017056845064,6.7022644692769801e-05,4.9888849503276052e-12,0.031061861431478897,4.3625139319788969e-13,1.3652153121948844e-05,0.041289942947694787,0.060378579337350156,8.2409939531196942e-06,4.8620829475865166e-06,0.017568679162679714,9.8906510997061686e-05,0.0021448408476515573,0.0044618423246867754,0.0020175112780219644,0.0033577946405096227,0.0032220860100792264,2.0684709532825614e-11,4.9465186352687081e-05,2.2293063394784361e-05,0.0056643539460838575,1.3957503077951406e-06
1.661255250830647e-07,0.6458619185146021,154.0,0.0,0.0,0.0,0.24664823459175808,1.0,18.990723403196618,0.019722774846762242,0.05293110452380121,0.0076868770932897266,0.00053200466591353469,1.0496989061822694e-08,8.5230274996430709e-07,0.17681019644980256,4.340398883499953e-09,0.38382520249908325,6.684706544846813e-05,4.8908937210333565e-12,0.031241148873054691,4.3510854531053228e-13,1.3384071171310992e-05,0.041306028802122308,0.060638350917491451,8.2441717667540398e-06,4.8639579004972961e-06,0.017783058811826336,9.8999333133880011e-05,0.0021612513304989931,0.0045308415711377698,0.0020264646275092542,0.003369993749336522,0.0032681680422867775,2.0936986024144607e-11,4.9710204234597072e-05,2.2360789629205155e-05,0.0057370295161606041,1.412802822773543e-06
1.6763550503028673e-07,0.6458625526672619,154.0,0.0,0.0,0.0,0.24389511137587294,1.0,18.990667295219996,0.019734279744230289,0.052790380481503384,0.0075356303377282574,0.00052153564288016506,1.0469040323132072e-08,8.4490365461416323e-07,0.17733184179212633,4.2919507079912228e-09,0.38569379097730155,6.666908300835443e-05,4.7946485210640916e-12,0.031417967301835742,4.3395005504559415e-13,1.3120763458494596e-05,0.041318973622139911,0.060893016522555875,8.2467229762615795e-06,4.8654631610697438e-06,0.017996773545119648,9.9076581241060204e-05,0.0021771548072759554,0.0045995437569539667,0.0020352126977837481,0.0033819716681546658,0.0033141930066160744,2.1188478675686403e-11,4.9953082653851842e-05,2.2427158325169931e-05,0.0058093804233366551,1.4298025530380905e-06
1.6914548497750877e-07,0.6458631714310448,154.0,0.0,0.0,0.0,0.24117743256462992,1.0,18.990611481041078,0.019744377859861377,0.052647836121576336,0.0073870949729116786,0.00051125433413616052,1.0440731121751114e-08,8.3759665523438701e-07,0.17784294389932478,4.2441262315765482e-09,0.38754614080478139,6.6488805369190057e-05,4.7001291086835764e-12,0.031592346761947179,4.3277662509632466e-13,1.286217451847046e-05,0.041328888467677002,0.061142667371912714,8.2486697409342285e-06,4.8666118066140861e-06,0.018209809450121621,9.913878519949078e-05,0.0021925553316825214,0.0046679366504031126,0.002043759786247718,0.0033937332794882684,0.0033601570048628657,2.1439171136005226e-11,5.0193848276110391e-05,2.2492187912544978e-05,0.0058814020881179045,1.4467483877069275e-06
1.706554649247308e-07,0.6458637751556432,154.0,0.0,0.0,0.0,0.23849466897552937,1.0,18.990555957515483,0.019753094239085309,0.052503554571773289,0.0072412384463507295,0.0005011584846856547,1.0412078072743561e-08,8.3038031583848308e-07,0.17834364568847288,4.1969161898067783e-09,0.38938245369408686,6.6306337865228211e-05,4.607314660412745e-12,0.031764317193173471,4.3158894135474857e-13,1.2608247784507646e-05,0.04133588126640067,0.061387393608259858,8.2500336119060295e-06,4.8674165484416206e-06,0.018422153303583596,9.9186463791461787e-05,0.0022074572881184773,0.0047360085627676223,0.0020521101301263956,0.003405283348872779,0.0034060562940389553,2.168904786659902e-11,5.0432527364495105e-05,2.2555896549005883e-05,0.005953090262343713,1.4636392708525088e-06
1.7216544487195284e-07,0.6458643641841973,154.0,0.0,0.0,0.0,0.23584630080362082,1.0,18.990500721567397,0.019760453531463659,0.052357616322373575,0.0070980276530342064,0.0004912458013440976,1.038309716110197e-08,8.23253263298813e-07,0.17883408797304906,4.1503114467479477e-09,0.39120292832440295,6.612178219983916e-05,4.51618407429007e-12,0.03193390841543995,4.3038766586780756e-13,1.2358925722314115e-05,0.041340056878044276,0.06162728427751564,8.2508355207284542e-06,4.867889735198089e-06,0.018633792548943411,9.9220124572030983e-05,0.0022218653697086894,0.0048037483349521945,0.0020602679052220407,0.0034166265273341385,0.0034518872813015982,2.1938094112246854e-11,5.0669145786872617e-05,2.2618302124784327e-05,0.0060244410157495997,1.4804741997062736e-06
1.7352442682445269e-07,0.6458648820229382,154.0,0.0,0.0,0.0,0.23349175530376678,1.0,18.990451252604817,0.019765936644748718,0.052224919886023818,0.0069713722929804108,0.00048247907134615822,1.0356746694910773e-08,8.1691418784858902e-07,0.17926682886984591,4.1088772415272944e-09,0.39282797558889493,6.5953977801697707e-05,4.4355886485140348e-12,0.032084530829705735,4.2929542452792603e-13,1.2138424631244243e-05,0.041341490481654863,0.061839124168668193,8.2510935697407493e-06,4.868042043429001e-06,0.018823655571109262,9.9238844416153429e-05,0.0022344144903888915,0.0048644213428081576,0.0020674486574658282,0.0034266622500453269,0.0034930739191727797,2.2161514083476304e-11,5.0880361564688732e-05,2.2673367600667958e-05,0.0060883651961737492,1.4955770073728748e-06
1.7488340877695253e-07,0.6458653884710733,154.0,0.0,0.0,0.0,0.23116429032781177,1.0,18.990402011993442,0.019770357594911917,0.052090999782546811,0.0068468080103246875,0.00047385710638495011,1.0330154030083793e-08,8.1064541922456191e-07,0.17969147171984151,4.0679195802018047e-09,0.39444049306097473,6.5784631063760837e-05,4.3563241083627008e-12,0.032233271670204115,4.2819314403722586e-13,1.1921562995554349e-05,0.041340796929658315,0.062047181810095366,8.2509273147704822e-06,4.8679440160750514e-06,0.019012929951022963,9.9246965820955945e-05,0.0022465714179827965,0.0049248092785938447,0.0020744797163898296,0.003436537302313115,0.0035342000217849379,2.2384240317256047e-11,5.1089947157631804e-05,2.2727404550729031e-05,0.0061520106843109918,1.5106330616230067e-06
1.7624239072945237e-07,0.6458658837650624,154.0,0.0,0.0,0.0,0.22886354564584449,1.0,18.99035299762647,0.019773733555150514,0.051955909519819217,0.0067243097941216377,0.00046537817411085357,1.0303329848135444e-08,8.0444598669248091e-07,0.18010811494661941,4.0274321507938277e-09,0.3960406194863435,6.5613809753127205e-05,4.2783744766922732e-12,0.032380152372851009,4.270812656416656e-13,1.1708297334788029e-05,0.041338046546950717,0.062251519775647073,8.2503507967234674e-06,4.8676039351274871e-06,0.019201607835615732,9.9244835200682012e-05,0.0022583401338062397,0.0049849050551781758,0.002081363994883653,0.0034462548464959963,0.0035752632629466588,2.2606263587491228e-11,5.1297920629670141e-05,2.278042547924264e-05,0.0062153752255942971,1.5256417351547001e-06
1.776013726819522e-07,0.6458663681369272,154.0,0.0,0.0,0.0,0.22658916669601065,1.0,18.990304207438353,0.01977608145533585,0.051819701069160069,0.0066038524359431309,0.0004570405285606329,1.027628437829809e-08,7.9831498867086946e-07,0.18051685568203582,3.9874086880753047e-09,0.39762849175261028,6.5441579261273075e-05,4.2017237513729039e-12,0.032525194262340108,4.259602148322673e-13,1.1498583821737234e-05,0.041333307808679269,0.062452199883854434,8.2493776775307377e-06,4.8670298629515385e-06,0.019389681756477175,9.9232791486537119e-05,0.0022697247711881766,0.0050447018996389748,0.0020881043634911113,0.003455817975946384,0.003616261403143192,2.2827575119490039e-11,5.1504299802677936e-05,2.2832442726270017e-05,0.0062784567430072859,1.5406024313396095e-06
1.7896035463445205e-07,0.6458668418146036,154.0,0.0,0.0,0.0,0.22434080447844465,1.0,18.990255639403397,0.01977741798565423,0.05168242490672955,0.0064854105630117271,0.00044884241243062369,1.0249027586810835e-08,7.9225152636430214e-07,0.18091778978583289,3.9478430362758457e-09,0.39920424491854722,6.5268003186190989e-05,4.1263558032417994e-12,0.032668418545715873,4.2483040549263002e-13,1.129237834021582e-05,0.041326647378238726,0.062649283192369232,8.2480212595237956e-06,4.8662296488484094e-06,0.019577144618309686,9.9211166139430564e-05,0.0022807296046417434,0.005104193345628844,0.0020947036501173851,0.0034652297163968353,0.0036571922869693442,2.3048166577758634e-11,5.1709102260245332e-05,2.2883468470151253e-05,0.0063412533304020953,1.5555145833033486e-06
1.803193365869519e-07,0.6458673050217428,154.0,0.0,0.0,0.0,0.22211811544393589,1.0,18.990207291534489,0.019777759600445075,0.051544130056943339,0.0063689586715674944,0.00044078205936326644,1.0221569293906652e-08,7.8625466324762136e-07,0.18131101186628432,3.9087291867585417e-09,0.40076801224485903,6.5093143712589865e-05,4.0522543235430553e-12,0.03280984630601428,4.2369224258813761e-13,1.1089636543197475e-05,0.041318130147981191,0.062842829993192462,8.2462945006522028e-06,4.8652109351235338e-06,0.01976398968687235,9.9180283188273757e-05,0.0022913590386744172,0.0051633732252532255,0.0021011646398257471,0.0034744930274588836,0.0036980538404314694,2.3268030052481305e-11,5.1912345351688016e-05,2.2933514730130557e-05,0.0064037632455436642,1.5703776529648856e-06
1.8167831853945174e-07,0.6458677579779671,154.0,0.0,0.0,0.0,0.21992076141213915,1.0,18.990159161883202,0.019777122521041305,0.051404864125274653,0.0062544711503326666,0.0004328576956050604,1.0193918898889974e-08,7.8032352786295756e-07,0.18169661529541264,3.8700611757559853e-09,0.40231992521682958,6.4917060826045957e-05,3.9794030302560937e-12,0.032949498497803424,4.2254611649386693e-13,1.0890313893861062e-05,0.041307819269904074,0.063032899809911655,8.24421000229187e-06,4.8639811574595252e-06,0.019950210580114924,9.9140459257261997e-05,0.0023016175996572324,0.005222235662987189,0.0021074900747238604,0.0034836108037260959,0.0037388440689830509,2.3487158047067816e-11,5.2114046195009118e-05,2.2982593368297193e-05,0.0064659849050444675,1.5851911303294135e-06
1.8303730049195158e-07,0.6458682008986748,154.0,0.0,0.0,0.0,0.21774840943327786,1.0,18.990111248538167,0.019775522740586974,0.051264673351692262,0.0061419223190956711,0.00042506754267334712,1.0166085526063429e-08,7.7445726471199053e-07,0.1820746922348602,3.8318331292345131e-09,0.40386011358283003,6.473981276847949e-05,3.9077856007313316e-12,0.033087395939962107,4.2139240622711088e-13,1.0694365732928859e-05,0.041295776208031855,0.063219551393889975,8.2417800284859263e-06,4.862547552625124e-06,0.020135801253251553,9.9092003633941705e-05,0.0023115099222560842,0.0052807750653177596,0.002113682653852973,0.0034925858766700706,0.003779561054204697,2.3705543461714954e-11,5.231422168191729e-05,2.3030716092875069e-05,0.0065279168758614163,1.5999545322984874e-06
1.8439628244445142e-07,0.6458686339952854,154.0,0.0,0.0,0.0,0.21560073170395119,1.0,18.990063549624093,0.019772976026993336,0.05112360264287609,0.0060312864505468579,0.00041740981884430512,1.0138078107031842e-08,7.6865500543390913e-07,0.18244533365173704,3.7940392898043827e-09,0.40538870537787575,6.4561456311982348e-05,3.8373856338274013e-12,0.033223559311693809,4.2023148137996516e-13,1.0501747316698226e-05,0.041282060771097986,0.063402842723230837,8.2390165174550506e-06,4.8609171632303938e-06,0.020320755989756672,9.9035218331869622e-05,0.0023210407414504526,0.0053389861143368685,0.0021197450332182876,0.0035014210158233953,0.0038202029518001391,2.3923179583182035e-11,5.2512888480896319e-05,2.3077894460237864e-05,0.0065895578702137676,1.6146674019528155e-06
1.8575526439695126e-07,0.6458690574753586,154.0,0.0,0.0,0.0,0.21347740549838692,1.0,18.990016063301454,0.019769497925365965,0.050981695598928518,0.0059225377879149445,0.00040988274038162578,1.0109905304330463e-08,7.6291589849214732e-07,0.18280862933161196,3.7566739862868191e-09,0.40690582694292798,6.4382046552789721e-05,3.7681867166603421e-12,0.033358009149276967,4.1906370061664946e-13,1.031241384785255e-05,0.041266731139508947,0.063582831002019571,8.2359310816690702e-06,4.859096839964806e-06,0.020505069393963019,9.8970398127653156e-05,0.0023302148859907276,0.0053968637624574505,0.0021256798257921045,0.00351011892972557,0.0038607679899742707,2.4140060075504299e-11,5.271006303972466e-05,2.3124139876563299e-05,0.0066509067414373168,1.6293293079622931e-06
1.871142463494511e-07,0.6458694715423201,154.0,0.0,0.0,0.0,0.21137811306068968,1.0,18.989968787765591,0.019765103761813327,0.050838994554821507,0.0058156505719179248,0.00040248452342077693,1.0081575465057073e-08,7.5723912959878018e-07,0.18316466789889635,3.7197316111797513e-09,0.4084116029551737,6.420163679420125e-05,3.7001724789962551e-12,0.033490765841245898,4.1788941080338321e-13,1.0126320522570493e-05,0.041249843907803993,0.063759572659613281,8.2325350127456862e-06,4.857093245950623e-06,0.020688736379546737,9.8897830631056706e-05,0.0023390372682667942,0.0054544032241104256,0.0021314896015991124,0.0035186822674452773,0.0039012544668750259,2.4356178966221949e-11,5.2905761589425784e-05,2.3169463600427532e-05,0.0067119624775340151,1.6439398436675114e-06
1.8847322830195094e-07,0.6458698763958434,154.0,0.0,0.0,0.0,0.20930254151181629,1.0,18.989921721245615,0.019759808646753665,0.05069554061554999,0.0057105990632316979,0.00039521338550386651,1.0053096740471186e-08,7.516238798472132e-07,0.18351353683455238,3.683206659946666e-09,0.40990615645431827,6.4020278926871062e-05,3.6333265308907795e-12,0.033621849624390972,4.1670894970660251e-13,9.9434225696763935e-06,0.041231454121726081,0.063933123350656915,8.2288392962054835e-06,4.8549128624228136e-06,0.02087175215959294,9.8817796361135848e-05,0.0023475128756888265,0.0055115999685113144,0.0021371768878121994,0.0035271136198899607,0.0039416607484062012,2.4571530635377811e-11,5.3100000147693411e-05,2.3213876745056285e-05,0.0067727241956496501,1.6584986262881358e-06
1.8983221025445078e-07,0.6458702722316713,154.0,0.0,0.0,0.0,0.2072503827536325,1.0,18.989874862003532,0.019753627478341057,0.050551373692489347,0.0056073575645641518,0.00038806754709757007,1.0024477085950583e-08,7.4606932753803041e-07,0.18385532249440401,3.6470937275755447e-09,0.41138960886975079,6.3838023460462489e-05,3.5676324815701212e-12,0.033751280579944816,4.155226461846432e-13,9.7636752891324648e-06,0.041211615316874672,0.064103537955905163,8.2248546187461947e-06,4.8525619932193794e-06,0.021054112236427492,9.8730568839946404e-05,0.0023556467619955724,0.0055684497121487554,0.0021427441689263887,0.0035354155211813768,0.0039819852659770966,2.4786109803367687e-11,5.3292794522434021e-05,2.3257390280654614e-05,0.0068331911364499344,1.673005296112709e-06
1.9119119220695063e-07,0.64587065924183,154.0,0.0,0.0,0.0,0.20522133338334014,1.0,18.989828208333783,0.019746574945541388,0.050406532535962244,0.0055059004392764947,0.00038104523290694644,9.9957241494728556e-09,7.4057469187009166e-07,0.18419011012554712,3.6113874637215114e-09,0.41286208004486363,6.3654919208967227e-05,3.5030740316178329e-12,0.033879078630399947,4.1433081790597041e-13,9.5870340846265531e-06,0.041190379553629482,0.064270870583742881,8.2205913675071663e-06,4.8500467675147386e-06,0.021235812392584302,9.8636414686127419e-05,0.0023634440396916208,0.0056249484120265503,0.0021481938869528762,0.0035435904498839891,0.0040222265145180942,2.4999911519696703e-11,5.3484160314941625e-05,2.3300015036496618e-05,0.0068933626591697883,1.6874595157782419e-06
1.9255017415945047e-07,0.6458710376146323,154.0,0.0,0.0,0.0,0.2032150946219316,1.0,18.989781758562387,0.019738665530716602,0.050261054761778369,0.005406202126360813,0.00037414467290697111,9.9668453581518454e-09,7.3513920327307058e-07,0.18451798388014926,3.5760826001574492e-09,0.41432368825749927,6.3471013559764764e-05,3.4396349272775206e-12,0.034005263537017223,4.1313377326133692e-13,9.4134544897196148e-06,0.041167797446586614,0.064435174571896459,8.2160596412300182e-06,4.8473731442178242e-06,0.021416848683286863,9.8535593692881116e-05,0.0023709098738311971,0.0056810922599802071,0.0021535284416150202,0.0035516408300393849,0.0040623830508284067,2.5212931154743752e-11,5.3674112922561447e-05,2.3341761702679747e-05,0.006953238237515807,1.7018609696706688e-06
1.939091561119503e-07,0.6458714075345561,154.0,0.0,0.0,0.0,0.2012313722013174,1.0,18.989735511045637,0.019729913513719045,0.050114976892986524,0.0053082371630578055,0.00036736410388360551,9.9378480003305122e-09,7.2976207509867007e-07,0.18483902683728975,3.5411739766897655e-09,0.41577455025228771,6.3286352755494943e-05,3.3772989245040151e-12,0.034129854896180527,4.1193181334457799e-13,9.242892207247948e-06,0.041143918211312761,0.064596502490885568,8.2112692644466751e-06,4.8445469183646308e-06,0.021597217424662193,9.8428358958087606e-05,0.0023780494724229954,0.0057368776736734083,0.0021587501907165689,0.0035595690328119297,0.0041024534909825444,2.5425164386119606e-11,5.3862667542904268e-05,2.3382640832902057e-05,0.0070128174532810197,1.7162093629855373e-06
1.9526813806445015e-07,0.6458717691827561,154.0,0.0,0.0,0.0,0.19926987630081153,1.0,18.989689464169921,0.019720332974209588,0.04996833438374515,0.0052119801969421828,0.00036070177028072831,9.9087391061230216e-09,7.2444254881223988e-07,0.18515332101529247,3.5066564956956975e-09,0.41721478125888734,6.3100981560351921e-05,3.316049881072436e-12,0.034252872137442623,4.1072522953472072e-13,9.0753031304407929e-06,0.041118789690833525,0.064754906146455266,8.2062297846855833e-06,4.8415737228093143e-06,0.021776915187129958,9.8314956968852517e-05,0.0023848680811768691,0.0057923012915151841,0.002163861450360639,0.0035673773774072821,0.0041424365088926643,2.5636607190063966e-11,5.4049839176228361e-05,2.3422662846033114e-05,0.0070720999927924152,1.7305044212013377e-06
