Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68)
2.4825987583448445e-10,0.4115532960275079,154.0,0.0,0.0,0.0,0.99969088943171269,1.0,18.999980871021087,1.8085903908163875e-05,0.00010864819671880549,9.0172988266929585e-05,1.8773724941937966e-05,5.2650461375549454e-11,1.6354755481022023e-07,3.005327197446554e-05,3.086694422757738e-10,4.2731196384098343e-05,3.4255281010404999e-07,2.5470626773325397e-13,8.7468099661550706e-08,3.1482406148386452e-15,2.8262234780474846e-08,1.59665779875572e-08,1.5977948174556291e-08,6.990671543187056e-12,4.3729947535393154e-12,6.4323397317802924e-09,6.0425826341861663e-19,5.713157363128265e-19,5.7137473923773649e-19,7.6801016236880734e-11,1.2560062100048717e-08,4.0043094972685852e-14,1.6436783145234084e-17,3.5621694814837036e-10,2.5003014579344838e-10,6.5171876816221111e-15,5.8550507259406222e-14,2.0782897949745726e-20,2.1646893114053119e-18,8.1525884863089657e-16,7.9599285650690697e-16,1.7577595187105209e-17,6.1828316958459149e-19,4.8829017814543499e-20,1.1515066210615767e-18,5.7502338330931549e-22,1.0029503301157307e-24,2.2588158725511636e-26,2.8761080901718675e-23,7.9658630890903756e-22,1.5750540190314072e-16,2.7336517039290587e-17,5.2914418202420807e-20,1.6831701662767201e-19,5.659362952247415e-16,1.2688321923333651e-17,4.1901843505594289e-13
2.5545127121032013e-10,0.4115532944654881,154.0,0.0,0.0,0.0,0.99968193558259821,1.0,18.999980204845748,1.8609601704153683e-05,0.00011179419369420184,9.267096429718326e-05,1.9429200873091205e-05,5.4174997264591175e-11,1.6354621133378455e-07,3.0925587980487662e-05,3.0866667764419941e-10,4.3971537581524614e-05,3.5251390646615824e-07,2.6359922092050109e-13,9.2605880601195005e-08,3.2397883376160659e-15,2.9539497542172532e-08,1.7213049632944588e-08,1.7225309245362091e-08,7.5367711541250539e-12,4.7154370702974656e-12,6.812366589380802e-09,7.2389190783968194e-19,6.8451084662267016e-19,6.8458369744488552e-19,8.3991438836579803e-11,1.3288761018929091e-08,4.4719082749104889e-14,1.7109061639279199e-17,3.763461564225289e-10,2.6414398984434174e-10,7.3999828576989845e-15,6.3333874056926188e-14,2.4254526743225333e-20,2.3675789000646225e-18,9.1835025893417395e-16,8.9615340177394007e-16,2.0363817364540943e-17,7.3372138939603095e-19,5.8205190584280114e-20,1.3358527469277505e-18,7.0540057832105734e-22,1.2569966381388323e-24,2.692575269802401e-26,3.5269852858058739e-23,9.507564343710901e-22,1.6670897820685607e-16,2.9235522398196477e-17,5.6010324283460117e-20,1.8325563767103668e-19,6.1640094339492044e-16,1.3433618427960968e-17,4.4362490783024292e-13
2.626426665861558e-10,0.41155329290297005,154.0,0.0,0.0,0.0,0.99967298174043817,1.0,18.999979538382657,1.9133288222182349e-05,0.00011494012317036537,9.5168537371048654e-05,2.0084943806495125e-05,5.5699500347665428e-11,1.6354486785722312e-07,3.1797894872937491e-05,3.0866391301481892e-10,4.5211868081986242e-05,3.6247478848601119e-07,2.7249579657597072e-13,9.7890209655161908e-08,3.3313340904751922e-15,3.0830272620205372e-08,1.851490423749084e-08,1.8528092910544932e-08,8.1071514733535304e-12,5.0731440234309481e-12,7.2034172384984315e-09,8.6258818375566375e-19,8.1576158560379372e-19,8.1585098197847548e-19,9.1616499301543527e-11,1.4037944122653499e-08,4.9792323716755592e-14,1.7792433249388455e-17,3.9698122173145308e-10,2.786112987942888e-10,8.3725407283666651e-15,6.8347916016466067e-14,2.81838721753342e-20,2.5827508544928687e-18,1.0309374926424235e-15,1.0054597800857184e-15,2.3491899008492814e-17,8.6634509818463199e-19,6.903256215668583e-20,1.5431512869070434e-18,8.6029344802281005e-22,1.5652792429262659e-24,3.1934729541084326e-26,4.3001954078036781e-23,1.1290493983179114e-21,1.7618926794861868e-16,3.1203915298733365e-17,5.9199408609753926e-20,1.9905058772844645e-19,6.6977077538240042e-16,1.4200148197204466e-17,4.6893223165117217e-13
2.698340619619915e-10,0.41155329134006186,154.0,0.0,0.0,0.0,0.99966402790524933,1.0,18.999978871677154,1.9656963462395341e-05,0.00011808598513311761,9.7665752827567017e-05,2.0740908395673947e-05,5.7223970617962953e-11,1.6354352438054299e-07,3.2670192654391549e-05,3.0866114838759679e-10,4.6452187889078789e-05,3.7243545611911893e-07,2.8139537947581351e-13,1.0332108107294323e-07,3.4228778730072479e-15,3.2133977863477845e-08,1.9872711942810946e-08,1.9886869726165712e-08,8.7020627339837781e-12,5.4462735826725998e-12,7.6055013221882897e-09,1.0226797980979225e-18,9.6728101430159974e-19,9.6739007708793796e-19,9.9688747193760313e-11,1.4807610361066825e-08,5.5284658741240925e-14,1.8486907663521922e-17,4.1811857246766246e-10,2.9342951209869854e-10,9.4410907950364789e-15,7.359596624695835e-14,3.2615938385645939e-20,2.810560922947374e-18,1.1535851133027553e-15,1.1244458602670518e-15,2.699213646698163e-17,1.0180901550586517e-18,8.1484380356660508e-20,1.7754851303176436e-18,1.0434121704108656e-21,1.9373285408515927e-24,3.7695244305008265e-26,5.2142935159611243e-23,1.3343918798811054e-21,1.8594833528041128e-16,3.3242158905252847e-17,6.2482365563668327e-20,2.1572547058288887e-19,7.2612614290280927e-16,1.4987908322927847e-17,4.9494030980177762e-13
2.7702545733782716e-10,0.41155328977685507,154.0,0.0,0.0,0.0,0.99965507407704834,1.0,18.999978204767608,2.0180627424938139e-05,0.00012123177956828268,0.00010016264904300026,2.1397056255683324e-05,5.8748408068669758e-11,1.6354218090373628e-07,3.3542481327407854e-05,3.0865838376248382e-10,4.7692497006371676e-05,3.8239590932095785e-07,2.9029744884453726e-13,1.08898489103457e-07,3.5144196848030124e-15,3.3450056888773377e-08,2.1287018341847271e-08,2.1302185682273297e-08,9.321744394403466e-12,5.8349769151259076e-12,8.0186284790664571e-09,1.2067013744844145e-18,1.1414743064800926e-18,1.1416066307622826e-18,1.0822072218014155e-10,1.5597758741726229e-08,6.121851186640804e-14,1.9192494565176363e-17,4.3975466220347415e-10,3.0859608772876072e-10,1.0612099333458933e-14,7.9081251833920777e-14,3.759870170628566e-20,3.0513646205300617e-18,1.2868736843777371e-15,1.2536597698255688e-15,3.0896523472327399e-17,1.1910425590474225e-18,9.5748716381032514e-20,2.0350592796406245e-18,1.2588986828207235e-21,2.3840063776599551e-24,4.4294310549588457e-26,6.2900105446173715e-23,1.5699677421017407e-21,1.9598830297064784e-16,3.5350727284588362e-17,6.5859909286885935e-20,2.3330386955600351e-19,7.8554732497056198e-16,1.5796895897298317e-17,5.2164904557576831e-13
2.8421685271366284e-10,0.4115532882134272,154.0,0.0,0.0,0.0,0.99964612025585176,1.0,18.999977537686505,2.0704280109956223e-05,0.00012437750646168697,0.00010265925850270505,2.2053354891423815e-05,6.0272812692964532e-11,1.6354083742680954e-07,3.4414760894526056e-05,3.0865561913955621e-10,4.8932795437408478e-05,3.9235614804697513e-07,2.9920156381523926e-13,1.1462242799504737e-07,3.6059595254529127e-15,3.4777977815967668e-08,2.2758345562998506e-08,2.2774563287811327e-08,9.9664256141632129e-12,6.2393986858337593e-12,8.4428083437471424e-09,1.4173997417781806e-18,1.3409486047937579e-18,1.341108315256707e-18,1.1722495504929242e-10,1.6408388320795635e-08,6.7616890256717955e-14,1.9909203633821368e-17,4.6188596951348398e-10,3.2410850203755447e-10,1.1892270729325231e-14,8.4806897523760188e-14,4.318321204268341e-20,3.3055172575121659e-18,1.4313997537809959e-15,1.3936638338769823e-15,3.5238792875846106e-17,1.3874448677954043e-18,1.1202924963553847e-19,2.3242042725238375e-18,1.5113624381144086e-21,2.9176460084617401e-24,5.1826163490809088e-26,7.5504371774905961e-23,1.8392324043677682e-21,2.0631135152227844e-16,3.7530105952894574e-17,6.933277338164572e-20,2.5180934759365667e-19,8.4811452823501312e-16,1.6627108012785502e-17,5.4905834227751242e-13
2.914082480894985e-10,0.4115532866498439,154.0,0.0,0.0,0.0,0.99963716644167655,1.0,18.999976870461357,2.1227921517595066e-05,0.00012752316579915922,0.00010515560870564038,2.2709776793292147e-05,6.1797184484024398e-11,1.6353949394977432e-07,3.5287031358267562e-05,3.0865285451882636e-10,5.017308318570703e-05,4.0231617225259068e-07,3.0810735116015067e-13,1.2049289199548468e-07,3.6974973945473724e-15,3.6117232084189344e-08,2.4287193301203043e-08,2.4304502602441349e-08,1.0636325706571869e-11,6.6596773436184048e-12,8.8780505472411332e-09,1.6577443535537004e-18,1.5685230086110775e-18,1.5687148194902623e-18,1.2671396861708523e-10,1.7239498195366584e-08,7.4503384136546743e-14,2.0637044545304019e-17,4.8450899779829937e-10,3.3996424962712377e-10,1.3288548728209999e-14,9.0775929280109084e-14,4.9423694159862053e-20,3.5733739649877093e-18,1.5877758396547636e-15,1.5450345155209325e-15,4.0054458119575475e-17,1.6097026520408631e-18,1.3054606895926071e-19,2.6453796012215086e-18,1.8059179571185234e-21,3.5522020728382535e-24,6.039263073048267e-26,9.0212175108213319e-23,2.145927575630064e-21,2.1691971839167318e-16,3.9780792326244284e-17,7.2901710646227455e-20,2.7126544735175088e-19,9.1390788731239673e-16,1.7478541762162547e-17,5.7716810322203476e-13
2.985996434653342e-10,0.4115532850861615,154.0,0.0,0.0,0.0,0.99962821263453938,1.0,18.99997620311542,2.1751551648000174e-05,0.00013066875756653044,0.00010765172292821159,2.3366298673471276e-05,6.3321523435023785e-11,1.6353815047262372e-07,3.6159292721135678e-05,3.0865008990022873e-10,5.1413360254759784e-05,4.1227598189320002e-07,3.1701449492924073e-13,1.2650987535196562e-07,3.7890332916764487e-15,3.7467333341099543e-08,2.5874039799366178e-08,2.5892482218674068e-08,1.1331654569488656e-11,7.095945393136849e-12,9.324364717316826e-09,1.9309378304453572e-18,1.8272386860352448e-18,1.827467965862988e-18,1.36700278530986e-10,1.8091087496977627e-08,8.1902166727235796e-14,2.1376026972211698e-17,5.0762027510951668e-10,3.5616084321651767e-10,1.4808117604682959e-14,9.6991277716619563e-14,5.6377648831287915e-20,3.8552897174806188e-18,1.756630417249674e-15,1.7083623575235887e-15,4.5380854453499386e-17,1.8603909823775683e-18,1.5153649000685488e-19,3.0011771297199066e-18,2.1482242088559538e-21,4.3034109660761199e-24,7.0103510462532808e-26,1.0730752731130789e-22,2.4940963465802819e-21,2.2781569729221173e-16,4.2103296090488887e-17,7.6567492839166572e-20,2.9169569128219433e-19,9.830074651140068e-16,1.8351194238506355e-17,6.0597823173501349e-13
3.0579103884116987e-10,0.41155328352242704,154.0,0.0,0.0,0.0,0.99961925883445735,1.0,18.999975535668405,2.2275170501317044e-05,0.00013381428174963372,0.00011014762087136704,2.4022900818947401e-05,6.4845829539129973e-11,1.6353680699535932e-07,3.7031544985615736e-05,3.0864732528380535e-10,5.2653626648033871e-05,4.2223557692417774e-07,3.2592272767247732e-13,1.326733723111131e-07,3.8805672164298478e-15,3.8827816398084643e-08,2.7519342783361639e-08,2.7538960197541646e-08,1.2052613095731182e-11,7.5483296540511746e-12,9.7817604788262303e-09,2.2404266173427228e-18,2.1203691026456689e-18,2.1206419440186307e-18,1.471963939839508e-10,1.8963155386128385e-08,8.9837994182362282e-14,2.2126160584194943e-17,5.3121635397593256e-10,3.7269581351078232e-10,1.6458403255283392e-14,1.0345578141070466e-13,6.4105953809150746e-20,4.1516193526287752e-18,1.9386079067804048e-15,1.8842519251760417e-15,5.1257179906543904e-17,2.142260944894138e-18,1.7525588854358126e-19,3.3943245087815904e-18,2.5445258480430269e-21,5.1889619840298588e-24,8.1076957042560765e-26,1.2710415026073816e-22,2.8880986386169763e-21,2.390016375682367e-16,4.4498139504258099e-17,8.0330910467333515e-20,3.1312358171894519e-19,1.0554932531710255e-15,1.9245062535196043e-17,6.3548863115277656e-13
3.1298243421700555e-10,0.41155328195868074,154.0,0.0,0.0,0.0,0.99961030504144732,1.0,18.999974868136974,2.2798778077691182e-05,0.00013695973833430423,0.00011264331920958548,2.4679566542619345e-05,6.6370102789510219e-11,1.6353546351799538e-07,3.7903788154175218e-05,3.0864456066960449e-10,5.3893882368971462e-05,4.3219495730088002e-07,3.3483182299293721e-13,1.3898337711897662e-07,3.9720991683974347e-15,4.019823624546982e-08,2.9223540353401161e-08,2.9244374960606659e-08,1.2799393564328394e-11,8.0169515080914724e-12,1.0250247453998131e-08,2.5899117478998505e-18,2.4514303599543806e-18,2.4517536545495054e-18,1.5821481834690139e-10,1.9855701047629152e-08,9.8336205521630167e-14,2.288745504826708e-17,5.5529381123097893e-10,3.8956670907090133e-10,1.8247074219723508e-14,1.1017219010242399e-13,7.2672964578324793e-20,4.4627175891218728e-18,2.1343686621452874e-15,2.0733217502116514e-15,5.7724536018649617e-17,2.4582461825753234e-18,2.0197854942707289e-19,3.8276885891079879e-18,3.0016963393189901e-21,6.2286796226700853e-24,9.3439873816086114e-26,1.4994771949592534e-22,3.3326270077272904e-21,2.5047994362821564e-16,4.6965857645886083e-17,8.4192772594150833e-20,3.3557260096401599e-19,1.1314451719563141e-15,2.0160143745914085e-17,6.6569920482229952e-13
3.201738295928412e-10,0.411553280394957,154.0,0.0,0.0,0.0,0.99960135125552563,1.0,18.999974200535259,2.3322374377268113e-05,0.00014010512730637905,0.00011513883205607199,2.5336281718184631e-05,6.7894343179331455e-11,1.6353412004052804e-07,3.8776022229263897e-05,3.0864179605757069e-10,5.5134127420989773e-05,4.4215412297864635e-07,3.4374158923651905e-13,1.4543988402103187e-07,4.0636291471687919e-15,4.1578167122952041e-08,3.0987051834191826e-08,3.100914614072922e-08,1.3572180013680166e-11,8.5019271346846838e-12,1.0729835262700867e-08,2.9833597092981845e-18,2.8241916370128135e-18,2.8245731560813448e-18,1.697680497278835e-10,2.0768723686664054e-08,1.0742272256367285e-13,2.365992002906951e-17,5.7984924784137612e-10,4.0677109618467629e-10,2.018204263434951e-14,1.1714316778243595e-13,8.2146614859514242e-20,4.7889390424981335e-18,2.3445889604120176e-15,2.2762042756816431e-15,6.4825968340349003e-17,2.8114694596210316e-18,2.3199853106660962e-19,4.304278832790554e-18,3.5272829974780915e-21,7.4447174158344217e-24,1.0732831310864295e-25,1.7621821464210523e-22,3.8327228016691072e-21,2.6225307442856682e-16,4.9506998612529389e-17,8.8153906664994939e-20,3.5906621137341305e-19,1.210943071203415e-15,2.1096434964647104e-17,6.9660985610120202e-13
3.273652249686769e-10,0.41155327883128473,154.0,0.0,0.0,0.0,0.99959239747670992,1.0,18.999973532875199,2.3845959400193346e-05,0.00014325044865169716,0.00011763417135618126,2.5993034386785767e-05,6.9418550701753001e-11,1.6353277656295403e-07,3.9648247213313965e-05,3.0863903144770654e-10,5.637436180748151e-05,4.5211307391280232e-07,3.5265186415523261e-13,1.5204288726218144e-07,4.1551571523330995e-15,4.2967201641049104e-08,3.2810278586085479e-08,3.2833675393798204e-08,1.4371148597590888e-11,9.0033677357622104e-12,1.1220533522676907e-08,3.4250134005923943e-18,3.242685728967064e-18,3.243134209538484e-18,1.8186858146503703e-10,2.1702222525465249e-08,1.1712404985809738e-13,2.4443565189100441e-17,6.048792887369916e-10,4.2430655873854014e-10,2.2271465121663551e-14,1.2437129567276464e-13,9.259851682957324e-20,5.1306382384977321e-18,2.5699609919809487e-15,2.4935458016978606e-15,7.2606506705682776e-17,3.2052492460278503e-18,2.6563054515930447e-19,4.8272507231991159e-18,4.1295539725617136e-21,8.8617636956577437e-24,1.2288788328491247e-25,2.0633237883168648e-22,4.393792668954669e-21,2.7432354300097212e-16,5.212212367840727e-17,9.2215158347323729e-20,3.8362785544298914e-19,1.2940667302229656e-15,2.2053933285683691e-17,7.2822048835774447e-13
3.4174801572034825e-10,0.4115532757041891,154.0,0.0,0.0,0.0,0.99957448994046272,1.0,18.999972197418803,2.4893095616670865e-05,0.00014954088840542809,0.00012262436807717784,2.7306613387470498e-05,7.2466867117039753e-11,1.6353008960752465e-07,4.1392669917939786e-05,3.0863350223459438e-10,5.8854798597333678e-05,4.7203033137152253e-07,3.7047341339944455e-13,1.6568835973850611e-07,4.3382072401982712e-15,4.5771039058507784e-08,3.6637398046100344e-08,3.6663529384006425e-08,1.6048299346695204e-11,1.0056065035160508e-11,1.2235299857987488e-08,4.4713581932146966e-18,4.234385702099e-18,4.2349986473921376e-18,2.0776149797374166e-10,2.3630645761199467e-08,1.3848006664056483e-13,2.6044434687360051e-17,6.5634980190963676e-10,4.6036113294510799e-10,2.6947525997738893e-14,1.396089300428557e-13,1.1674251504846511e-19,5.8618875822168696e-18,3.0690085297208292e-15,2.9742600227836696e-15,9.0395181873573411e-17,4.1287704225837319e-18,3.4509820506583311e-19,6.025711930265292e-18,5.6011264518102419e-21,1.2411661503329052e-23,1.5965313833675646e-25,2.7995832344282429e-22,5.7224101030618163e-21,2.9936681345988383e-16,5.7576637731364169e-17,1.0064148748002704e-19,4.3604891575862851e-19,1.4715100945837221e-15,2.4032539613339012e-17,7.9354130932997926e-13
3.5469252739685247e-10,0.4115532728901905,154.0,0.0,0.0,0.0,0.99955837318231133,1.0,18.999970995394687,2.5835479646811861e-05,0.00015520205275825001,0.00012711503775445458,2.8488876415419484e-05,7.5210239415665399e-11,1.6352767134733211e-07,4.2962619284795014e-05,3.0862852595041496e-10,6.1087155265637092e-05,4.8995512821282035e-07,3.8651337655606508e-13,1.7847024470002294e-07,4.502945565420281e-15,4.8321887927032623e-08,4.0289717037013809e-08,4.0318458560007235e-08,1.7648895344278058e-11,1.1060823858925289e-11,1.3186683751731605e-08,5.6265485822513367e-18,5.3295540266591859e-18,5.3303565400350994e-18,2.3306213988333263e-10,2.5436247732712139e-08,1.6008095508040898e-13,2.7523550346151216e-17,7.0426303640103714e-10,4.9391864512706316e-10,3.1771074701147823e-14,1.5422655440535441e-13,1.4261498640503199e-19,6.5765010392814381e-18,3.577239796114407e-15,3.4631181258126964e-15,1.0922130992052259e-16,5.1361743672222102e-18,4.3258427543564623e-19,7.2977182508418502e-18,7.2872834976324476e-21,1.6601590724128842e-23,2.0012832738431352e-25,3.6439397328381338e-22,7.1890199354475393e-21,3.2294895518406575e-16,6.2744630270686664e-17,1.0857643776377126e-19,4.8711531667867318e-19,1.6444081361627291e-15,2.5885784454221305e-17,8.5472301395667136e-13
3.676370390733567e-10,0.41155327007665105,154.0,0.0,0.0,0.0,0.99954225644744565,1.0,18.999969793298529,2.6777827142864853e-05,0.00016086299778022488,0.00013160526209944284,2.967114373968386e-05,7.7953505117508089e-11,1.6352525308684851e-07,4.4532539233719986e-05,3.086235496733788e-10,6.3319477429291341e-05,5.0787922858958096e-07,4.0255339800262355e-13,1.9172668827072471e-07,4.6676774897659393e-15,5.0896653051364741e-08,4.4141012631607119e-08,4.4172507093344076e-08,1.93367349730402e-11,1.2120452795734605e-11,1.4174215005359665e-08,7.017720903429472e-18,6.6487961693516631e-18,6.6498361727137073e-18,2.6033015410472892e-10,2.7308181019576272e-08,1.841126542977645e-13,2.9039039978993053e-17,7.5366257720083691e-10,5.2851205733576058e-10,3.7233162523521098e-14,1.6971399934753007e-13,1.7294935653032738e-19,7.3467730088108839e-18,4.1460540269265424e-15,4.009502412613843e-15,1.3104295037374471e-16,6.3362346677652787e-18,5.3770790351733717e-19,8.7761094394026356e-18,9.3888253276239145e-21,2.196705255431363e-23,2.4876376112949562e-25,4.6972882135387768e-22,8.955786443495937e-21,3.4753598242647718e-16,6.8161672799043132e-17,1.1684973922336742e-19,5.4200582566816296e-19,1.830291181494862e-15,2.780769513080521e-17,9.1817115462013893e-13
3.805815507498609e-10,0.41155326726362246,154.0,0.0,0.0,0.0,0.99952613973596471,1.0,18.999968591155383,2.7720138105678778e-05,0.00016652372338882296,0.00013609506614989194,3.0853390235117126e-05,8.0696664182651202e-11,1.6352283482612082e-07,4.6102429778279832e-05,3.0861857340354253e-10,6.5551765107216904e-05,5.2580263224096216e-07,4.1859313686171745e-13,2.0545765686615637e-07,4.8324030108390155e-15,5.3493522607067278e-08,4.8193070340640907e-08,4.8227461829831823e-08,2.1112601874908502e-11,1.3235446540568412e-11,1.5197949655259611e-08,8.6810876030072074e-18,8.226582846686878e-18,8.2279178504527582e-18,2.8963827563340493e-10,2.9246441417876939e-08,2.1075080039661033e-13,3.0590959882958773e-17,8.0452958537873501e-10,5.6412789857567775e-10,4.3390295955891274e-14,1.8608368253963696e-13,2.0830935617995048e-19,8.1747691339628848e-18,4.78006236664562e-15,4.6176762560418332e-15,1.5619969537545076e-16,7.7562542519880286e-18,6.6317264520124457e-19,1.0485017136170373e-17,1.1986963986063033e-20,2.8775498597385051e-23,3.0681031617974131e-25,6.0008855508364958e-22,1.1069753168218943e-20,3.7314445520489614e-16,7.3831525734190742e-17,1.2546696535327638e-19,6.0085645249114903e-19,2.029621998038953e-15,2.97982547079445e-17,9.8388516814843613e-13
3.9352606242636513e-10,0.41155326445116314,154.0,0.0,0.0,0.0,0.99951002304796721,1.0,18.999967388983713,2.8662412536102648e-05,0.00017218422950152895,0.00014058446835262057,3.203559736613958e-05,8.343971657116554e-11,1.6352041656515846e-07,4.7672290931865018e-05,3.0861359714101435e-10,6.7784018318091063e-05,5.4372533890608648e-07,4.3463234165777425e-13,2.1966311689584894e-07,4.9971221262412196e-15,5.6110821544532499e-08,5.2447540344662252e-08,5.2484974190822092e-08,2.2977220295717675e-11,1.4406262293520307e-11,1.6257943726891773e-08,1.0656662915828396e-17,1.0101020383271685e-17,1.010271892966289e-17,3.2105921252895978e-10,3.125102476678639e-08,2.4017714129063009e-13,3.2179366344119176e-17,8.5684546039690993e-10,6.0075287268526069e-10,5.0301600497725307e-14,2.0334735722374352e-13,2.4930519801577997e-19,9.0625547588682418e-18,5.4840423866585503e-15,5.2920443889205368e-15,1.8505510697639975e-16,9.426120263610577e-18,8.1197414834823718e-19,1.2450377482215309e-17,1.5174934224296431e-20,3.7341988064854712e-23,3.7565401815764938e-25,7.6022139944437807e-22,1.3583236247659125e-20,3.9979147280672693e-16,7.9758091839415926e-17,1.3443387134689939e-19,6.6380300519872477e-19,2.2428626384946497e-15,3.1857446253675456e-17,1.0518644914810768e-12
