Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443)
2.0012629233433604e-08,0.329612307701458,154.0,0.0,0.0,0.0,0.96610811937659602,1.0,18.997026657665156,0.001580585605759445,0.011809479822791586,0.0087443930689822275,0.0026752606438265438,6.8975036017352691e-09,1.9786233281346018e-07,0.0029968859646725631,4.0804229227656864e-10,0.0043513460112866243,4.4992946233990324e-05,3.5179297234532971e-11,0.0010113946285291808,4.0215024153387525e-13,5.9974149562646427e-06,0.00038916054482055119,0.00039128910716164697,2.0747429519408575e-07,1.2988556614285713e-07,0.00016683116194897684,3.1194968517905715e-08,4.3362099589530276e-08,4.387613663872302e-08,0.00011254978555206342,0.00013581555920589205,4.2417024072673307e-06,2.2130607098043612e-13,3.2098731296583563e-07,2.1582559542358297e-07,1.5542316243734236e-06,5.2061815614607259e-09,9.4815412588327044e-11,3.6939427515666464e-12,1.0441472321766215e-07,3.6921724832579577e-08,6.3524269141188246e-08,1.2396905294177692e-08,5.4070789405717412e-09,1.8088779408233372e-08,2.2565359261427158e-09,2.4209777602092744e-10,2.5762284782911032e-15,1.2447183299652986e-09,4.3764646931845909e-10,3.6691458878891821e-11,1.1153396968023902e-11,1.3277568083410956e-14,2.5310640297523279e-14,8.2216252924040938e-11,3.2249229529010614e-15,1.0085347252385424e-10,3.2124262865677878e-12,4.5414209198715171e-09,4.3149682237686434e-12,2.922865707573303e-12,1.116690252528854e-11,2.0869304044800279e-19,2.362523392483347e-18,5.206451159915955e-12,2.771763382157348e-21,1.2882424569075063e-15,4.8152402688892224e-12,1.1933439409884084e-19,4.9578990791007523e-12,8.7210323641606759e-17,9.8197729306229732e-14
2.0419213365649668e-08,0.3296122312286354,154.0,0.0,0.0,0.0,0.96542641712483834,1.0,18.996964830199833,0.0016115242291405998,0.012034060746504472,0.0089030999582323037,0.0027239329044186789,7.0286522105199056e-09,1.9773261127526798e-07,0.003056593447973527,4.0775437081388068e-10,0.0044383104406137764,4.5848485949924179e-05,3.5819330544818038e-11,0.0010516114433632611,4.0979711804266322e-13,6.1072424174938962e-06,0.00040464622653905709,0.00040693911275809159,2.1572963232010021e-07,1.3505381698611579e-07,0.00017541273845312667,3.4190880385514267e-08,4.7857487875015405e-08,4.8436756887884758e-08,0.00011924594164516439,0.00014105238452173039,4.5834786308473379e-06,2.3262875660365336e-13,3.2772591415294602e-07,2.2033732609738458e-07,1.6810189658180504e-06,5.476457886178205e-09,1.0288336055802175e-10,3.9144290998878922e-12,1.125594229169237e-07,3.9334109145611229e-08,6.9039850265461184e-08,1.3482104933524962e-08,5.9211455261832804e-09,1.9952133461924638e-08,2.4845188367504555e-09,2.7411676919830473e-10,2.8211580995760727e-15,1.4082233003523834e-09,4.8763506711958613e-10,3.9446149537858092e-11,1.1992322083769248e-11,1.4274421741120499e-14,2.733042046816523e-14,8.8786131654539728e-11,3.2892039667147568e-15,1.0281918804227602e-10,3.2750551349363043e-12,4.7264175609978662e-09,4.4907289694952936e-12,3.0419219634690844e-12,1.1621801270446992e-11,2.243903059357872e-19,2.4587639501058468e-18,5.4143097549536329e-12,2.8824212611417963e-21,1.339673352849925e-15,5.3351263785963774e-12,1.2831036982824099e-19,5.42958216941354e-12,9.5507320003766811e-17,1.1139854636440362e-13
2.0825797497865732e-08,0.3296121552988257,154.0,0.0,0.0,0.0,0.96474509892195204,1.0,18.996902906976054,0.0016424169038914563,0.012257946058631846,0.0090609933414046856,0.0027723550199395025,7.1593936985565413e-09,1.9760296074561601e-07,0.0031162543260444563,4.0746661155164383e-10,0.0045252178995248988,4.6701369899617805e-05,3.6456074482964146e-11,0.001092555970108468,4.1742025711870332e-13,6.2165083433342883e-06,0.00042040564106038902,0.00042287238048742268,2.2413085547002138e-07,1.4031340259723091e-07,0.00018426419970416218,3.7399993641163328e-08,5.2712064501872616e-08,5.3363260249356523e-08,0.00012618860132853843,0.00014637078362830997,4.9448225893871247e-06,2.4430618704404089e-13,3.3446010207904066e-07,2.2484553682002423e-07,1.8152212907099235e-06,5.7553131793019226e-09,1.1144467044152387e-10,4.1430665807243533e-12,1.2114533124638846e-07,4.1845693961190384e-08,7.4898873276142697e-08,1.463543981254463e-08,6.4708480830375234e-09,2.1963378441924509e-08,2.7294034117524576e-09,3.0954807595380468e-10,3.0830666702196012e-15,1.58903335893967e-09,5.4211614763587397e-10,4.2363126747882599e-11,1.2880735650063858e-11,1.533000332513649e-14,2.9480222649039976e-14,9.5779727987698327e-11,3.3534539760458913e-15,1.0478009892808224e-10,3.3375309149536026e-12,4.9149468062055496e-09,4.6698451461898724e-12,3.1632511055235318e-12,1.2085385139203898e-11,2.4101355794234946e-19,2.5568419740801184e-18,5.6260513177415978e-12,2.9951463193801705e-21,1.3920650204639124e-15,5.898400626516611e-12,1.3781584112644899e-19,5.9381524444460483e-12,1.0445316957163929e-16,1.2611361142377175e-13
2.1232381630081796e-08,0.32961207990447644,154.0,0.0,0.0,0.0,0.96406417059215299,1.0,18.996840885958999,0.0016732636774551199,0.012481131590764751,0.0092180705763421321,0.002820526185882884,7.2897256316998272e-09,1.9747338241882573e-07,0.0031758686262678268,4.0717901694979901e-10,0.0046120684202249386,4.7551582203596259e-05,3.7089518469829958e-11,0.0011342248142531706,4.2501951683008801e-13,6.3252108914194302e-06,0.00043643696945154531,0.0004390874559576107,2.3267699339383209e-07,1.4566371491626754e-07,0.00019338875205990568,4.0832138905220454e-08,5.7946164539002866e-08,5.8676511290724799e-08,0.00013338108714668612,0.00015176960493389822,5.3263950071185742e-06,2.5634257163642975e-13,3.4118987914118084e-07,2.2935022959401027e-07,1.9571026351823867e-06,6.0428505799847383e-09,1.2051781546362589e-10,4.3799659453925863e-12,1.3018559486800893e-07,4.4458083565292706e-08,8.1114255927175651e-08,1.5859495517835656e-08,7.0577305004637087e-09,2.4130818375151678e-08,2.9919830795300596e-09,3.4866946524153208e-10,3.3626897850853511e-15,1.7885471037101045e-09,6.0138692676193873e-10,4.5450076876953596e-11,1.3820983149030306e-11,1.6447094374862604e-14,3.1766720048173492e-14,1.0321882225417789e-10,3.4176787666039694e-15,1.0673619068607749e-10,3.399853164242679e-12,5.1069986049910765e-09,4.8523071698592724e-12,3.2868466417727998e-12,1.2557629324970387e-11,2.5860668316857347e-19,2.6567522162053916e-18,5.8416646991224824e-12,3.1099326213849013e-21,1.4454147010881669e-15,6.5076437507317274e-12,1.4787590318996732e-19,6.4859205401761856e-12,1.1408851693840405e-16,1.4248840827785349e-13
2.163896576229786e-08,0.329612005038096,154.0,0.0,0.0,0.0,0.96338363790372317,1.0,18.996778765154346,0.0017040645974318225,0.012703613238073598,0.0093743291039344052,0.0028684456232183071,7.4196456129550876e-09,1.9734387747784789e-07,0.0032354363763837813,4.0689158944466333e-10,0.0046988620354283554,4.8399107224730541e-05,3.7719652261274883e-11,0.0011766145734176398,4.3259475741101539e-13,6.4333482767938453e-06,0.00045273838194786743,0.00045558288008692885,2.4136706907023899e-07,1.5110414227000484e-07,0.00020278956096812366,4.4497333613198909e-08,6.3580796959803201e-08,6.4398078137983292e-08,0.00014082665733500412,0.00015724768965900377,5.728861594573685e-06,2.6874206587087505e-13,3.4791524777671643e-07,2.3385140644937481e-07,2.10693005774315e-06,6.339171923112988e-09,1.3012150007301097e-10,4.6252358141761759e-12,1.3969337458978169e-07,4.7172854999007858e-08,8.7699055353732643e-08,1.7156885968558768e-08,7.6833599375346576e-09,2.6463028191239829e-08,3.2730651484048362e-09,3.9177433177616656e-10,3.6607741260528151e-15,2.0082411870490685e-09,6.6575730455677778e-10,4.8715000370699793e-11,1.4815505994231854e-11,1.7628590088726617e-14,3.419687077887588e-14,1.1112612540775618e-10,3.4818844398102013e-15,1.0868745035974733e-10,3.4620214694333542e-12,5.3025628852044132e-09,5.0381054358700261e-12,3.4127020662719458e-12,1.3038508967705639e-11,2.7721536330427288e-19,2.7584894169723471e-18,6.0611387290440265e-12,3.2267742205445893e-21,1.4997196308912907e-15,7.1655279307296932e-12,1.5851667762190934e-19,7.0753111009906327e-12,1.2445601213107533e-16,1.6067985507702285e-13
2.2045549894513925e-08,0.32961193069225453,154.0,0.0,0.0,0.0,0.96270350656872994,1.0,18.996716542608088,0.00173481971157694,0.012925386959531177,0.0095297664479934655,0.0029161125783519139,7.5491512826096548e-09,1.9721444709420472e-07,0.0032949576044866342,4.0660433144881158e-10,0.0047855987783540794,4.9243929569094567e-05,3.8346465947646741e-11,0.0012197218376173342,4.4014584126944884e-13,6.5409187718301354e-06,0.00046930803817961083,0.00047235718925229913,2.5020009982757977e-07,1.5663406944763156e-07,0.00021246975073373447,4.8405777565161507e-08,6.9637649242976591e-08,7.0550238045698006e-08,0.00014852850587984353,0.00016280387224393777,6.1528927200411656e-06,2.8150877108734935e-13,3.546362104631038e-07,2.3834906944355423e-07,2.2649735494166835e-06,6.6443777317156385e-09,1.4027465347714742e-10,4.8789826781512005e-12,1.4968183824668098e-07,4.9991558034215922e-08,9.4666461984106304e-08,1.8530252188714079e-08,8.3493260396780612e-09,2.8968855301546667e-08,3.5734703887932452e-09,4.3917216146292072e-10,3.9780770887671736e-15,2.2496726145499979e-09,7.35550094614024e-10,5.2166221660481736e-11,1.586684456634132e-11,1.8877502909814031e-14,3.6777928657154925e-14,1.1952531439855175e-10,3.5460774242385673e-15,1.106338665721259e-10,3.524035467464025e-12,5.5016295559129687e-09,5.2272303216693855e-12,3.540810860938135e-12,1.3527999160959339e-11,2.9688713182908966e-19,2.8620483070530486e-18,6.284462219797154e-12,3.3456651608478546e-21,1.5549770416729939e-15,7.8748176126277925e-12,1.697653449117635e-19,7.7088674040046566e-12,1.3560039195335807e-16,1.8085702152459684e-13
2.245213402672999e-08,0.3296118568595823,154.0,0.0,0.0,0.0,0.96202378224275353,1.0,18.996654216406519,0.0017655290677990021,0.013146448778121801,0.0096843802151115616,0.0029635263230823185,7.6782403183562543e-09,1.970850924279341e-07,0.0033544323390213389,4.0631724535096118e-10,0.0048722786827204547,5.0086034086770158e-05,3.8969949953200789e-11,0.0012635431895257451,4.4767263299431248e-13,6.6479207061342757e-06,0.00048614408739971478,0.00048940891543740935,2.591750974653775e-07,1.6225287777684623e-07,0.0002224324042956778,5.2567848379105189e-08,7.6139091634544413e-08,7.7155982634604794e-08,0.00015648976259203246,0.00016843698075464053,6.599163082501939e-06,2.9464673418315619e-13,3.6135276971754154e-07,2.4284322066114162e-07,2.4315059439918637e-06,6.9585672096819057e-09,1.5099642318082104e-10,5.1413109014612567e-12,1.6016415373140459e-07,5.2915715155995418e-08,1.020297934689127e-07,1.9982261082893953e-08,9.0572401536223009e-09,3.1657421033585275e-08,3.8940326132660518e-09,4.9118899462069344e-10,4.3153664085956347e-15,2.5144810321147447e-09,8.1110124934991938e-10,5.5812399113918643e-11,1.6977641262107264e-11,2.019696612686117e-14,3.9517454222861381e-14,1.2844106828772104e-10,3.6102644872926471e-15,1.1257542956739227e-10,3.5858948469066508e-12,5.7041885103401686e-09,5.4196721895774158e-12,3.6711664974419375e-12,1.402607495909783e-11,3.1767143106220113e-19,2.9674236088297457e-18,6.5116239693378162e-12,3.466599478651796e-21,1.6111841616860235e-15,8.6383702902197507e-12,1.8165017705743147e-19,8.3892561492467987e-12,1.4756856424610862e-16,2.0320188165477534e-13
2.2858718158946053e-08,0.3296117835327719,154.0,0.0,0.0,0.0,0.96134447052463512,1.0,18.99659178467607,0.0017961927141576914,0.013366794781036707,0.0098381680945023066,0.0030106861545511911,7.8069104354081705e-09,1.9695581462753716e-07,0.0034138606087799565,4.0603033351586545e-10,0.0049589017827401582,5.0925405872598433e-05,3.9590095035449813e-11,0.001308075204736747,4.5517499936220702e-13,6.7543524664391047e-06,0.0005032446687127009,0.00050673658638056914,2.6829106837649607e-07,1.6795994520033384e-07,0.00023268056301346975,5.6994096854504537e-08,8.3108181072445444e-08,8.4239022797535232e-08,0.0001647134931937219,0.00017414583728658437,7.0683513862047139e-06,3.0815994733308064e-13,3.680649280964345e-07,2.4733386221353188e-07,2.6068028283996012e-06,7.2818382347881883e-09,1.623061685301167e-10,5.4123227240370386e-12,1.7115348217506559e-07,5.5946821551596998e-08,1.0980248863008608e-07,2.151560421600952e-08,9.808734541229615e-09,3.4538121921903047e-08,4.2355982548904225e-09,5.4816788658099069e-10,4.673419786053628e-15,2.8043909992958025e-09,8.9276008109375577e-10,5.9662535018745283e-11,1.8150643553820927e-11,2.1590237487312615e-14,4.2423325975055528e-14,1.3789910507249186e-10,3.6744527471082023e-15,1.1451213125316161e-10,3.6475993493138783e-12,5.9102296288798109e-09,5.6154213896510633e-12,3.8037624391473893e-12,1.453271138471664e-11,3.396196694085077e-19,3.0746100379631025e-18,6.7426127646938983e-12,3.5895712044957281e-21,1.6683382164791433e-15,9.4591372419333024e-12,1.9420057029961646e-19,9.1192724183243673e-12,1.604096951114153e-16,2.279101036251936e-13
2.3265302291162117e-08,0.329611710704577,154.0,0.0,0.0,0.0,0.96066557695623311,1.0,18.996529245583211,0.0018268106988618413,0.013586421119855649,0.0099911278578249437,0.0030575913951886918,7.9351593866064478e-09,1.9682661482992796e-07,0.0034732424428981011,4.0574359828421131e-10,0.005045468113115098,5.1762030266879325e-05,4.0206892284446699e-11,0.0013533144520264048,4.6265280934366151e-13,6.8602124964861838e-06,0.00052060791130462375,0.00052433872572227758,2.7754701366986336e-07,1.7375464635259766e-07,0.00024321722646346248,6.1695242251972769e-08,9.0568664775222891e-08,9.1823793274684122e-08,0.00017320269941841122,0.0001799292583665696,7.5611400170395227e-06,3.220523477223117e-13,3.7477268819490845e-07,2.5182099623860204e-07,2.7911424532449026e-06,7.6142873520349811e-09,1.7422345426364248e-10,5.6921182647554174e-12,1.8266297127788173e-07,5.9086345105839127e-08,1.1799810143211565e-07,2.3132996597483645e-08,1.0605461592741104e-08,3.762063085650319e-08,4.5990259442084481e-09,6.1046936525320704e-10,5.0530245119507641e-15,3.1212142468679364e-09,9.8088947886897348e-10,6.3725985590964026e-11,1.93887070565093e-11,2.3060702819173395e-14,4.5503751811863422e-14,1.4792621918965703e-10,3.7386496846713165e-15,1.1644396524343749e-10,3.7091487705872547e-12,6.1197427821875087e-09,5.8144682626215626e-12,3.9385921431017125e-12,1.5047883436242736e-11,3.6278527874938616e-19,3.1836023050005639e-18,6.9774173854584848e-12,3.7145743649608934e-21,1.7264364297614786e-15,1.0340164223800701e-11,2.0744707793887746e-19,9.9018448039631658e-12,1.7417529914240001e-16,2.5519187799737444e-13
2.367188642337818e-08,0.3296116383678139,154.0,0.0,0.0,0.0,0.95998710702219725,1.0,18.996466597334312,0.0018573830702674195,0.013805324010714739,0.010143257358991962,0.0031042413926538025,8.0629849625189651e-09,1.9669749416038666e-07,0.0035325778708513683,4.0545704197252297e-10,0.0051319777090312853,5.2595892856017894e-05,4.082033312199973e-11,0.0013992574936141958,4.7010593410891096e-13,6.9654992968960995e-06,0.00053823193467400889,0.00054221385315246669,2.8694192929372134e-07,1.7963635263712181e-07,0.00025404535224482293,6.6682167494788749e-08,9.8544983496415469e-08,9.9935456899350428e-08,0.00018196031912400516,0.0001857860553522329,8.0782147208636509e-06,3.3632781729215228e-13,3.8147605264644588e-07,2.5630462490046985e-07,2.9848056435175719e-06,7.9560097672943159e-09,1.8676804407277496e-10,5.9807955250329212e-12,1.9470574878983332e-07,6.23357264027993e-08,1.2663029497794342e-07,2.4837175470397255e-08,1.1449093039932541e-08,4.0914898089971185e-08,4.9851860851842219e-09,6.7847188525512934e-10,5.4549770924942897e-15,3.4668519166583613e-09,1.0758661207566151e-09,6.8012470998338018e-11,2.0694798600103785e-11,2.4611879658415397e-14,4.8767280664889881e-14,1.585503196649783e-10,3.8028631561416133e-15,1.183709269021899e-10,3.7705429623653811e-12,6.3327178343502926e-09,6.0168031429061307e-12,4.0756490620753798e-12,1.5571566095729134e-11,3.872237719265414e-19,3.2943951170254277e-18,7.2160266073706243e-12,3.8416029845767549e-21,1.7854760242885136e-15,1.128459211856041e-11,2.2142144320591833e-19,1.0740040712589339e-11,1.889193326968747e-16,2.8527278601816823e-13
2.4078470555594245e-08,0.3296115665153599,154.0,0.0,0.0,0.0,0.95930906614975298,1.0,18.996403838175532,0.0018879098768755163,0.014023499734460557,0.010294554533960236,0.0031506355197696112,8.1903849915315279e-09,1.9656845373251528e-07,0.0035918669224517599,4.0517066687307152e-10,0.005218430606153711,5.3426979473118768e-05,4.1430409300821623e-11,0.0014459008854235916,4.7753424703320921e-13,7.0702114250273565e-06,0.00055611484886370125,0.00056036048455739874,2.9647480615936843e-07,1.8560443230384105e-07,0.00026516785579524209,7.1965914297841139e-08,1.0706227444638186e-07,1.0859990851539834e-07,0.00019098922641875077,0.00019171503482909137,8.6202642839310269e-06,3.509901824985313e-13,3.8817502412254494e-07,2.6078475038925903e-07,3.1880757095054948e-06,8.30709934126811e-09,1.9995989417268518e-10,6.2784503928484174e-12,2.0729491614118305e-07,6.5696378733685794e-08,1.3571283553191216e-07,2.6630899106069647e-08,1.2341319169657331e-08,4.4431152104534875e-08,5.3949604304326657e-09,7.5257227821599035e-10,5.880082874576994e-15,3.8432967817071683e-09,1.1780806817363969e-09,7.253208539035708e-11,2.2071999303860298e-11,2.6247420878728677e-14,5.2222814318070347e-14,1.6980046887533236e-10,3.8671014053699314e-15,1.2029301338752368e-10,3.831781833430888e-12,6.5491446461355183e-09,6.2224163616950773e-12,4.2149266466532488e-12,1.6103734336844665e-11,4.129928002679862e-19,3.4069831793471896e-18,7.4584292059848073e-12,3.9706510877745273e-21,1.8454542227700362e-15,1.2295657541024048e-11,2.3615663215596723e-19,1.1637071841893006e-11,2.0469829024897218e-16,3.1839470945420473e-13
2.448505468781031e-08,0.32961149514015525,154.0,0.0,0.0,0.0,0.9586314597085025,1.0,18.996340966392662,0.0019183911673303169,0.014240944636790615,0.010445017400505878,0.0031967731744536026,8.317357339930899e-09,1.9643949464819595e-07,0.0036511096278440871,4.0488447525379068e-10,0.0053048268406211893,5.4255276198527897e-05,4.2037112903612836e-11,0.0014932411773419616,4.8493762370167075e-13,7.1743474948239621e-06,0.00057425475469355966,0.00057877713216618093,3.0614463026535205e-07,1.9165825052689315e-07,0.00027658761021638064,7.7557678229352112e-08,1.161463738834012e-07,1.1784377856780189e-07,0.00020029223179989796,0.00019771499900495044,9.1879802155724866e-06,3.6604321408332634e-13,3.9486960533231954e-07,2.6526137492082819e-07,3.4012383579341484e-06,8.6676485837577734e-09,2.138191468858858e-10,6.5851766471896839e-12,2.204435422226736e-07,6.9169688110784375e-08,1.452595865721184e-07,2.851694560454674e-08,1.3283848038232713e-08,4.8179900340350729e-08,5.8292416560264638e-09,8.3318619886804058e-10,6.3291556714668842e-15,4.2526354448730912e-09,1.2879380369042604e-09,7.7295306925903079e-11,2.3523507650335319e-11,2.7971118320442646e-14,5.5879619400678846e-14,1.8170692188987686e-10,3.9313730765996632e-15,1.2221022369640164e-10,3.8928653511351086e-12,6.7690130783200653e-09,6.431298250115212e-12,4.3564183473773806e-12,1.6644363133061199e-11,4.401522111057111e-19,3.5213611972336761e-18,7.7046139604301345e-12,4.1017127008884398e-21,1.9063682488002776e-15,1.3376693399858068e-11,2.5168686655840285e-19,1.2596299835082792e-11,2.2157130384881558e-16,3.5481678356932831e-13
2.4891638820026373e-08,0.3296114242352017,154.0,0.0,0.0,0.0,0.95795429301023727,1.0,18.996277980310975,0.0019488269904170768,0.014457655128380112,0.010594644057982992,0.003242653779643008,8.4438999119798655e-09,1.9631061799755264e-07,0.0037103060175023659,4.0459846935819758e-10,0.0053911664490411872,5.5080769360322379e-05,4.2640436342079916e-11,0.0015412749134797444,4.923159419136496e-13,7.2779061766518501e-06,0.00059264974399392224,0.00059746230469687471,3.159503828220788e-07,1.9779716948263248e-07,0.00028830744610905293,8.3468803710565316e-08,1.2582381937600222e-07,1.2769443636774875e-07,0.00020987208230492522,0.00020378474610150757,9.7820564332708529e-06,3.8149062685850008e-13,4.0155979902206708e-07,2.6973450073647777e-07,3.624581603355716e-06,9.0377486482450781e-09,2.2836612424002242e-10,6.9010659629185133e-12,2.3416465731514221e-07,7.2757013287381499e-08,1.5528450287448639e-07,3.0498111701463749e-08,1.4278404687106591e-08,5.2171929786371226e-08,6.2889329361623704e-09,9.2074856655143531e-10,6.8030173891070121e-15,4.6970505140440141e-09,1.405857459968927e-09,8.2313007789944711e-11,2.5052642556253901e-11,2.978690641547942e-14,5.9747339544060129e-14,1.9430116635601309e-10,3.9956872273407055e-15,1.241225587098842e-10,3.953793542839208e-12,6.9923129951007957e-09,6.6434391424705212e-12,4.5001176169422001e-12,1.7193427466040897e-11,4.6876410523520013e-19,3.6375238776854949e-18,7.9545696572601694e-12,4.2347818542052912e-21,1.968215327810492e-15,1.4531129415945258e-11,2.6804765675312862e-19,1.3621242113308131e-11,2.3960024571620454e-16,3.9481639487185468e-13
