Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254)
7.567860091430297e-09,0.8720483830393161,154.0,0.0,0.0,0.0,0.63711113212797321,1.0,18.999538487980931,0.0053818524859382049,0.016432242542323738,0.011859532942672682,0.00033570620300416536,1.8164295554464278e-09,1.2877532544608564e-05,0.10178972860869051,1.7692840887064394e-07,0.22210017421173056,1.1273073056164718e-05,2.4167234793793395e-12,0.00062956452488826208,5.9249159938029725e-14,4.0783595301714389e-05,0.0042194801079367674,0.004223768669070432,4.999991402931448e-07,2.8220569920869452e-07,6.7331215825387275e-05,2.0067444038015413e-07,7.3951676016638903e-07,8.1298694653569441e-07,3.8535195763171108e-06,0.00010910898718409869,7.8621244893382485e-07,9.0418539750039393e-14
7.724552145719817e-09,0.8720490539526585,154.0,0.0,0.0,0.0,0.63130063930532043,1.0,18.999532455183179,0.0054667769908111653,0.01663829888485387,0.011927504680104992,0.0003376394453082397,1.8392051434403153e-09,1.2767414994714633e-05,0.10340343794240353,1.7531480714965171e-07,0.22577684191615571,1.1414436267079521e-05,2.4306407440586277e-12,0.00064870059965417191,5.9992138490119582e-14,4.1022435140351907e-05,0.0043562131606509633,0.0043608350875428874,5.1620138006993597e-07,2.9135081244305276e-07,6.9917565085099998e-05,2.1488818443405835e-07,8.0522355808710436e-07,8.870756071842398e-07,4.0261397618465078e-06,0.00011281444239259213,8.4095915031445497e-07,9.3870396344832634e-14
7.881244200009337e-09,0.8720497293059024,154.0,0.0,0.0,0.0,0.62554690528373968,1.0,18.999526513905931,0.0055507987333233075,0.016840502847238353,0.011991023282665261,0.00033944634209407895,1.861554838015569e-09,1.2658370124348464e-05,0.10500031732612539,1.7371696768210865e-07,0.22942205862302828,1.1553156048222158e-05,2.4436484569389786e-12,0.00066789499989746489,6.0721223670575573e-14,4.1245808444760703e-05,0.0044937015941395007,0.0044986758040881239,5.3249310019377757e-07,3.0054643728234247e-07,7.2542328875006151e-05,2.2969245569722082e-07,8.7496414465512889e-07,9.6592860522095558e-07,4.2015131843412356e-06,0.00011655210143944675,8.9807765144660665e-07,9.7373245252720611e-14
8.037936254298857e-09,0.872050408826105,154.0,0.0,0.0,0.0,0.61984931279643651,1.0,18.99952066191225,0.0056339265976613605,0.017038926571050238,0.012050208394357014,0.00034113028743634581,1.8834866154556644e-09,1.2550386216496527e-05,0.10658053197664016,1.7213471904831797e-07,0.2330361304966525,1.1689281906803039e-05,2.4557710517063625e-12,0.00068714087675122981,6.1436675680019633e-14,4.145413023200545e-05,0.0046318936817837473,0.004637239689821486,5.4886817079852368e-07,3.0978911364348641e-07,7.5204946147512883e-05,2.4509102171252203e-07,9.4886662401311883e-07,1.0497177309225487e-06,4.3795478673605822e-06,0.00012032082542845397,9.5760176808675672e-07,1.0092634535184515e-13
8.194628308588377e-09,0.872051092247568,154.0,0.0,0.0,0.0,0.61420725237294038,1.0,18.999514897016525,0.0057161693723668718,0.017233640793408469,0.01210517695020269,0.00034269459855312291,1.9050082967677712e-09,1.244345170301769e-05,0.10814424533025507,1.7056789199369961e-07,0.23661936036027648,1.1822862386260269e-05,2.4670324087620294e-12,0.00070643162256334114,6.2138749653667506e-14,4.1647806125148536e-05,0.0047707390749535221,0.0047764769907437275,5.6532062534696923e-07,3.1907547363592143e-07,7.7904860924312314e-05,2.6108706097585818e-07,1.0270579000297959e-06,1.1386148846047771e-06,4.5601520181087508e-06,0.00012411950284432446,1.0195639752925853e-06,1.0452896208146115e-13
8.351320362877897e-09,0.8720517793116768,154.0,0.0,0.0,0.0,0.60862012222257111,1.0,18.999509217083268,0.0057975357515270554,0.017424714875657627,0.012156043234734628,0.00034414251746570589,1.9261275508525088e-09,1.2337555162404883e-05,0.10969161906500886,1.6901631939641952e-07,0.24017204773849005,1.1953945085934066e-05,2.4774558671712887e-12,0.00072576086348913424,6.2827695764734876e-14,4.1827232556090993e-05,0.0049101887724900747,0.0049163392966038374,5.8184465701348347e-07,3.2840223951975236e-07,8.0641522402356375e-05,2.7768317339248934e-07,1.1096635260434462e-06,1.2327919091786222e-06,4.7432341509256996e-06,0.00012794704898254428,1.0839954164491145e-06,1.0818036758909825e-13
8.508012417167417e-09,0.8720524697667382,154.0,0.0,0.0,0.0,0.60308732811993593,1.0,18.99950362002588,0.0058780343359480991,0.017612216831429196,0.012202918939220561,0.00034547721262246441,1.9468518976057509e-09,1.2232685317586489e-05,0.11122281312255244,1.6747983623560568e-07,0.24369448889898571,1.2082576680319121e-05,2.4870642363535512e-12,0.00074512245230800851,6.3503759325620456e-14,4.1992796964023476e-05,0.0050501950908396565,0.0050567795104341411,5.9843461514364785e-07,3.3776622170736636e-07,8.3414385050080658e-05,2.9488139138983465e-07,1.1968075604584083e-06,1.3324204269685338e-06,4.9287032017294851e-06,0.00013180240538926462,1.1509259139308764e-06,1.1187984086426386e-13
8.664704471456937e-09,0.8720531633678288,154.0,0.0,0.0,0.0,0.59760828329241644,1.0,18.999498103805511,0.0059576736343112295,0.017796213354098554,0.012245913217651777,0.0003467017804875666,1.9671887109535452e-09,1.2128831033766373e-05,0.11273798572970732,1.6595827956009738e-07,0.24718697689369457,1.22088029379016e-05,2.4958798075193872e-12,0.00076451046145704709,6.4167180886912159e-14,4.2144877989585239e-05,0.0051907116348229553,0.0051977518187430695,6.1508500178930337e-07,3.4716431680760143e-07,8.6222908694369319e-05,3.1268319161564546e-07,1.2886124282379356e-06,1.4376716809049804e-06,5.1164686338978796e-06,0.0001356845393111236,1.2203839812665232e-06,1.1562666785966081e-13
8.821396525746457e-09,0.8720538598766399,154.0,0.0,0.0,0.0,0.59218240830960267,1.0,18.99949266642987,0.0060364620643118261,0.017976769843651375,0.01228513274152134,0.00034781924709539099,1.9871452218214905e-09,1.2025981316300503e-05,0.11423729341970706,1.6445148845772548e-07,0.25064980159930766,1.2332668739589939e-05,2.5039243648606686e-12,0.00078391917627498799,6.4818196334257952e-14,4.2283845664826477e-05,0.0053316932690261202,0.0053392116623514696,6.3179046831733356e-07,3.5659350571155162e-07,8.9066558598730535e-05,3.3108950715475688e-07,1.3851987883189629e-06,1.5487163801857103e-06,5.3064405360514151e-06,0.00013959244315489282,1.2923968366802848e-06,1.1942014160085983e-13
8.978088580035977e-09,0.8720545590613286,154.0,0.0,0.0,0.0,0.58680913097464416,1.0,18.999487305952201,0.0061144079537818656,0.018153950432972826,0.012320681753419134,0.00034883256957135388,2.0067285210408238e-09,1.1924125308611157e-05,0.11572089105312793,1.6295930402515885e-07,0.25408324975719293,1.245421809675246e-05,2.5112191964989147e-12,0.00080334308845010096,6.5457036983163263e-14,4.241006159906644e-05,0.0054730960897994823,0.0054811157078585781,6.4854581209033847e-07,3.6605085171895441e-07,9.1944805533129755e-05,3.5010074020107882e-07,1.4866854069581911e-06,1.665724550484054e-06,5.4985297121778246e-06,0.00014352513395684269,1.3669904178916945e-06,1.2325956228434201e-13
9.134780634325497e-09,0.8720552606963742,154.0,0.0,0.0,0.0,0.58148788621747272,1.0,18.999482020470101,0.006191519541795993,0.018327818013572774,0.012352662119470042,0.00034974463761987322,2.0259455621921189e-09,1.1823252290137813e-05,0.11718893183851323,1.6148156933824915e-07,0.2574876050127205,1.2573494168867308e-05,2.517785105196937e-12,0.00082277688966570374,6.6083929671758152e-14,4.2523879160738695e-05,0.0056148773978503671,0.0056234218197240855,6.6534597321776943e-07,3.7553349870432252e-07,9.4857125835910502e-05,3.6971677512518083e-07,1.5931890370041964e-06,1.7888653887678576e-06,5.6926477645177925e-06,0.00014748165286171318,1.4441893980613461e-06,1.2714423736478371e-13
9.291472688615017e-09,0.8720559645624336,154.0,0.0,0.0,0.0,0.57621811598986661,1.0,18.999476808124577,0.0062678049797614994,0.01849843426075971,0.012381173380640865,0.0003505582749802513,2.0448031643875941e-09,1.1723351674322199e-05,0.11864156735269708,1.6001812942286703e-07,0.26086314795400234,1.2690539280792286e-05,2.5236424188396961e-12,0.00084221546543723769,6.6699096851567819e-14,4.262564365531252e-05,0.0057569956714167442,0.0057660890329529167,6.8218603137601291e-07,3.8503866932202435e-07,9.7803001468213055e-05,3.8993699188186892e-07,1.7048243030767064e-06,1.9183071227788215e-06,5.8887071696123719e-06,0.00015146106461117975,1.5240172027766812e-06,1.3107348163268698e-13
9.448164742904537e-09,0.872056670446202,154.0,0.0,0.0,0.0,0.57099926916231603,1.0,18.999471667098934,0.0063432723324924768,0.018665859658276066,0.012406312802941128,0.00035127624085117231,2.0633080149945054e-09,1.1624413006628647e-05,0.12007894756083279,1.5856883122628384e-07,0.26421015615006127,1.2805394939668526e-05,2.5288110006891967e-12,0.00086165388913502948,6.7302756676348966e-14,4.2715692499377828e-05,0.0058994105400087676,0.0059090775263697859,6.9906120269562409e-07,3.945636632492674e-07,0.00010078192006128345,4.1076027970606953e-07,1.8217035926215576e-06,2.0542168752089322e-06,6.0866213478927455e-06,0.00015546245704169657,1.6064960279779026e-06,1.3504661728197793e-13
9.604856797194057e-09,0.8720573781402774,154.0,0.0,0.0,0.0,0.56583080142265552,1.0,18.999466595617839,0.0064179295792684103,0.018830153522406867,0.012428175426542213,0.00035190123128446679,2.0814666723003873e-09,1.1526425962599634e-05,0.12150122083613021,1.5713352358902433e-07,0.26752890418843572,1.2918101851462611e-05,2.5333102594179682e-12,0.00088108741618704123,6.7895123089033651e-14,4.2794355390978132e-05,0.0060420827587056676,0.006052348596470739,7.159668367144008e-07,4.0410585546621528e-07,0.00010379337495704661,4.3218505104880112e-07,1.9439369527982387e-06,2.1967605325984667e-06,6.2863047271740553e-06,0.00015948494059160254,1.6916468587300435e-06,1.3906297396829165e-13
9.761548851483577e-09,0.8720580874430258,154.0,0.0,0.0,0.0,0.56071217517643346,1.0,18.999461591946311,0.0064917846148774922,0.018991374025574007,0.012446854113838772,0.00035243588054887048,2.0992855681206986e-09,1.1429380345942972e-05,0.12290853397930813,1.5571205721716615e-07,0.27081966371223104,1.3028699937152416e-05,2.5371591589267227e-12,0.00090051147845611435,6.8476405906805265e-14,4.2861954476274488e-05,0.0061849741829956943,0.0061958646318393071,7.3289841339500944e-07,4.1366269457256711e-07,0.0001068368652423014,4.5420925570809486e-07,2.0716319931463344e-06,2.3461026189687357e-06,6.4876728003971409e-06,0.00016352764781737159,1.7794894887527555e-06,1.4312188885932097e-13
9.918240905773098e-09,0.8720587981584522,154.0,0.0,0.0,0.0,0.55564285944897951,1.0,18.99945665438883,0.0065648452506449056,0.019149578219427355,0.012462439596475602,0.00035288276246444531,2.1167710103516238e-09,1.1333266086652218e-05,0.12430103223776523,1.5430428465516958e-07,0.2740827034566275,1.313722834857204e-05,2.5403762279508497e-12,0.00091992167878636672,6.9046810904368304e-14,4.2918804512621762e-05,0.0063280477441472272,0.0063395890881151181,7.4985154020536185e-07,4.2323170113957291e-07,0.00010991189577687818,4.7683039511269526e-07,2.2048937939676082e-06,2.5024061741923736e-06,6.6906421779453777e-06,0.00016758973291888921,1.8700425406245816e-06,1.472227066765401e-13
9.999999999999999e-09,0.8720595100960702,154.0,0.0,0.0,0.0,0.55301718366625352,1.0,18.999454103754218,0.0066026541662678262,0.019230947504704304,0.012469373425306801,0.00035308193363201869,2.1257642813650221e-09,1.1283481838467438e-05,0.12502177899891764,1.5357512229376732e-07,0.27577438243136654,1.3193047664512657e-05,2.5418100460851837e-12,0.00093004264993511523,6.9340186771171604e-14,4.2944303175320414e-05,0.0064027612042304553,0.0064146527811675819,7.5870450329374675e-07,4.2822866054038169e-07,0.00011152874991784285,4.8886973138414647e-07,2.2766718171767282e-06,2.586780338085657e-06,6.7971562063967414e-06,0.00016971667318148973,1.9183734595335402e-06,1.4937885942728862e-13
1.0074932960062618e-08,0.8720595100960702,154.0,0.0,0.0,0.0,0.55062232978913805,1.0,18.999451781288354,0.0066371192154463,0.019304822057444389,0.012475020521363091,0.00035324439170826035,2.1339291854687449e-09,1.1238073239160908e-05,0.12567885932447562,1.5291006025915531e-07,0.27731828928485308,1.3243725483919825e-05,2.5429795694597307e-12,0.00093931378571358176,6.9606539895456213e-14,4.2965213028136255e-05,0.0064712674250993526,0.0064834864635030407,7.6682194926054893e-07,4.3281046609674738e-07,0.0001130179772160854,5.0004553671928417e-07,2.3438248203517433e-06,2.6658326370943545e-06,6.8951306348478472e-06,0.00017167037127363341,1.9633234865834022e-06,1.5136477972877399e-13
1.0231625014352138e-08,0.8720602230707791,154.0,0.0,0.0,0.0,0.54565006817464101,1.0,18.999446971025474,0.0067086141567067855,0.019457160417049171,0.012484683495703275,0.00035352322509199383,2.150766160971564e-09,1.1143791980526106e-05,0.12704215743661251,1.5152924017058119e-07,0.28052668422363108,1.3348229002931787e-05,2.5449868698541686e-12,0.00095868372833457711,7.0155790812589439e-14,4.3001480477831774e-05,0.0066145982368605522,0.006627522274811273,7.8380549452526772e-07,4.4239664915275806e-07,0.00011615462602775646,5.2385132848679134e-07,2.4885248417658416e-06,2.8365417332680401e-06,7.1010571531647983e-06,0.00017576875897964134,2.0593486698494658e-06,1.5554746793940597e-13
1.0388317068641658e-08,0.8720609369027403,154.0,0.0,0.0,0.0,0.5407255629190808,1.0,18.999442222017507,0.0067793376413856025,0.019606647121261707,0.012491513131048449,0.00035372166281211041,2.1672878877769213e-09,1.1050412608643066e-05,0.12839106727390531,1.5016168229043606e-07,0.28370814849811132,1.3450775841737504e-05,2.546415407966466e-12,0.00097802759133071293,7.0694757785145467e-14,4.3027900396400464e-05,0.0067580061954044491,0.0067716630340069672,8.0079814907493031e-07,4.5198797724946802e-07,0.00011932136450419377,5.482440133939799e-07,2.6390908571206726e-06,3.0146913675823214e-06,7.3083419598366926e-06,0.00017988411240713837,2.1581333264019126e-06,1.59770138866232e-13
1.0545009122931178e-08,0.8720616514172581,154.0,0.0,0.0,0.0,0.53584830858045873,1.0,18.999437532717696,0.0068492971569467627,0.01975333495988809,0.012495592086413591,0.00035384204967315881,2.1835002025622025e-09,1.0957925540492597e-05,0.12972572805673438,1.4880724625386807e-07,0.286862939566293,1.355140222740288e-05,2.5472820638666292e-12,0.00099734161014084118,7.1223631215790712e-14,4.3044759547711622e-05,0.0069014582990517617,0.0069158762252782991,8.1779600241431604e-07,4.6158224304839334e-07,0.0001225177207692945,5.7321944396892584e-07,2.7956170252201885e-06,3.200437521348346e-06,7.5169065602641159e-06,0.00018401566775870856,2.259691607144001e-06,1.6403216771403047e-13
1.0858393231510218e-08,0.8720630818201992,154.0,0.0,0.0,0.0,0.52623356157396195,1.0,18.99942832722995,0.0069869538387892852,0.020038520156425616,0.012495819080503949,0.00035385778016821541,2.215019385166055e-09,1.0775590568490438e-05,0.13235285204990729,1.4613718677425645e-07,0.29309351828182867,1.3747035086558688e-05,2.5473953065510543e-12,0.0010358657831541225,7.2251840871587163e-14,4.3050909616595821e-05,0.0071883677154532914,0.0072043945689530724,8.5179223007388512e-07,4.8077107821747256e-07,0.00012899742831878268,6.2490008702242979e-07,3.1269118870665833e-06,3.5953331216555996e-06,7.937567719944044e-06,0.00019232442564673971,2.4711803554348338e-06,1.7267183825107705e-13
1.1140438929231354e-08,0.8720643698658374,154.0,0.0,0.0,0.0,0.51773694151512051,1.0,18.999420231681651,0.0071083055982166321,0.020286123869478354,0.012487406779358244,0.00035362743439156088,2.2423847549416971e-09,1.0614447013460275e-05,0.13466989887260278,1.4377763643899924e-07,0.2986123441117623,1.3916886118754879e-05,2.5457370648225773e-12,0.001070400629922574,7.3144546075123849e-14,4.3026490143802591e-05,0.0074464254340136571,0.007464001720230146,8.8236967698223277e-07,4.9803022666940971e-07,0.00013492584348324913,6.7335656645277815e-07,3.4463452803065394e-06,3.9782413096593509e-06,8.319779337785437e-06,0.00019985044689696714,2.6711265703162204e-06,1.805760345776848e-13
1.142248462695249e-08,0.8720656576289061,154.0,0.0,0.0,0.0,0.50938582985226721,1.0,18.99941230708745,0.0072272950090882795,0.020525435167828926,0.012471282910625719,0.00035317826234918599,2.2688334176541198e-09,1.0456050750995968e-05,0.13694287815858749,1.4145849458660082e-07,0.30404862980050756,1.4081047350579556e-05,2.542503509411092e-12,0.0011047866453361274,7.4007346753887334e-14,4.2975259206522675e-05,0.0077041555475631726,0.0077233799800349992,9.1290820175396899e-07,5.1526741515999926e-07,0.00014094314802776028,7.236203228602083e-07,3.7864178734246411e-06,4.3880902311705571e-06,8.7049779064389687e-06,0.0002074179455234071,2.880232212216618e-06,1.885983834275023e-13
1.1704530324673625e-08,0.8720669442618754,154.0,0.0,0.0,0.0,0.5011774931316394,1.0,18.99940454562007,0.007343962986868814,0.020756727195944218,0.012447864294910221,0.00035252208796965616,2.2943955732270745e-09,1.0300349978207889e-05,0.13917255064293699,1.3917900211769458e-07,0.30940378114608719,1.4239706226738196e-05,2.5377797598809705e-12,0.0011390067402560131,7.4841228082154025e-14,4.289866295457351e-05,0.0079613982982253279,0.0079823720228447363,9.4338887492299827e-07,5.3247195864262316e-07,0.00014704680023195404,7.756549463296218e-07,4.1475688184454386e-06,4.8257081281462615e-06,9.0927549455030782e-06,0.00021502312921275243,3.0985435890112843e-06,1.9673551717024284e-13
1.1986576022394761e-08,0.8720682289620393,154.0,0.0,0.0,0.0,0.49310925666928079,1.0,18.999396939768292,0.0074583496853201899,0.020980263793969518,0.012417550388683649,0.00035167024259041401,2.3191003928070426e-09,1.0147294012262874e-05,0.14135966288822227,1.3693841625394384e-07,0.31467917747711488,1.4393043806511108e-05,2.5316473896708395e-12,0.0011730450701726929,7.5647141673564556e-14,4.2798087323753045e-05,0.0082180025937440577,0.008240829063555534,9.7379379405337201e-07,5.4963375178794386e-07,0.00015323431876761731,8.2942106253636203e-07,4.5302036574437575e-06,5.2918964128373279e-06,9.4827168519997336e-06,0.00022266238158828605,3.3260974599913449e-06,2.0498414761770772e-13
1.2268621720115897e-08,0.8720695109704703,154.0,0.0,0.0,0.0,0.48517850306502514,1.0,18.999389482324265,0.0075704945126546276,0.021196299828652856,0.012380723955436214,0.00035063358400057711,2.3429760553490078e-09,9.9968332619002571e-06,0.14350494758556337,1.3473601012525633e-07,0.31987617222426029,1.4541234990833909e-05,2.5241845631807382e-12,0.0012068869657208901,7.6426006774652241e-14,4.2674860363066379e-05,0.0084738256539921616,0.0084986105010455663,1.0041060418358365e-06,5.6674324533106481e-07,0.0001595032822229101,8.8487658905352145e-07,4.9346938256582804e-06,5.7874284684055943e-06,9.8744850025524769e-06,0.0002303322552408471,3.5629214765555492e-06,2.13341065443834e-13
