Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363)
3.675731131780064e-10,1.0629481732455908,154.0,0.0,0.0,0.0,0.99766477892463179,1.0,18.999988443104918,0.00010136086395586904,0.00027185700242434059,0.00025990007047480338,1.1298809438019826e-05,3.4373001533733172e-11,2.0739860387021758e-06,0.00061330316103297921,1.1220479348072847e-08,0.0010739797826830348,2.1923675357454009e-07,1.0826918145125711e-13,2.5811362691907019e-07,1.480069233803336e-15,3.125369752973343e-07,5.6208508984549548e-07,5.621980503187095e-07,7.0689182321382024e-11,4.1909093869694381e-11,1.8057722083694369e-08,4.5113566413982524e-16,4.3172174845890857e-16,4.3209268864414127e-16,7.2974079303692011e-11,3.8628629060196784e-08,1.8494976197221739e-13,1.8415320046426286e-17,4.2053352450097425e-08,2.3874202535002541e-08,3.5956106470881022e-13,6.8208866047712942e-13,6.0580214108655447e-18,7.9432425239854155e-18,8.5950324408710341e-15,8.1988283672600702e-15,3.8605927293400365e-16,5.4851685128793513e-18,4.8556537313957156e-18,8.6038297939359033e-18,3.1241783653798694e-20,1.4221416481216792e-23,3.1576569828171627e-24,9.9716823800226128e-22,1.0895051463495306e-20,8.025391531442962e-15,3.3106865097139101e-16,6.1410576819581714e-18,8.1073237259657428e-19,1.4676766689904373e-15,2.0084951224676121e-20
3.7586427530985064e-10,1.062948171764386,154.0,0.0,0.0,0.0,0.99761217937440405,1.0,18.999988166743648,0.00010364302653662844,0.00027797406334282687,0.00026571258536285685,1.1568480987235811e-05,3.5146428934472073e-11,2.0738862979369026e-06,0.00062713433019118722,1.1219887774003587e-08,0.0010982071415439037,2.241792420100957e-07,1.1085326956138421e-13,2.696952550640182e-07,1.513436016766292e-15,3.2149490806127878e-07,5.9284466699319938e-07,5.9296383004270439e-07,7.4558887943144054e-11,4.4205803682001144e-11,1.8883347828579414e-08,5.1395188160274582e-16,4.9216610551265652e-16,4.925993078589241e-16,7.7989536176936464e-11,4.0363886239588504e-08,2.0172880629374198e-13,1.9110164776848536e-17,4.3734970145434225e-08,2.4825902302085319e-08,3.9535365059992229e-13,7.2162055281308488e-13,6.7948881331311219e-18,8.4900205535400454e-18,9.3942190103463376e-15,8.9520917290993618e-15,4.3100260348312981e-16,6.1960872321359877e-18,5.5367307953696363e-18,9.6179191728447263e-18,3.6358925861787446e-20,1.6781428635964474e-23,3.6005780630520329e-24,1.1639643880348321e-21,1.2451826903789917e-20,8.3631420842823386e-15,3.4594657735297832e-16,6.3996542965681505e-18,8.5855602185783395e-19,1.5645016159950883e-15,2.1412874225903705e-20
3.8415543744169487e-10,1.0629481702888812,154.0,0.0,0.0,0.0,0.99755958307675885,1.0,18.999987890412967,0.00010592500474408405,0.00028409046025764566,0.00027152362459650654,1.1838084069518998e-05,3.5919772359649782e-11,2.0737865633397886e-06,0.00064096464248517275,1.1219296236534767e-08,0.0011224333106348721,2.2912119381088784e-07,1.1343670159720619e-13,2.8153012618197903e-07,1.5467991769051401e-15,3.3046125755809229e-07,6.2447383584918501e-07,6.2459937861697021e-07,7.8538031721679569e-11,4.656754153791098e-11,1.9727509741914999e-08,5.8367965412965993e-16,5.5931530063678927e-16,5.5981936743111687e-16,8.3228314383136026e-11,4.2137162007477932e-08,2.1962319979393775e-13,1.9817380935847393e-17,4.544025432872144e-08,2.5790826431885454e-08,4.3378129558756258e-13,7.6239794911278446e-13,7.6014506013098618e-18,9.0612129174789083e-18,1.0247676237295513e-14,9.7554834548169013e-15,4.8000250771723164e-16,6.9793017882603654e-18,6.2948002172649549e-18,1.0725224890590264e-17,4.2169173578362356e-20,1.9728077310514838e-23,4.0935706150899504e-24,1.3540278625484312e-21,1.4189022201675832e-20,8.7067502798652969e-15,3.6110390672548263e-16,6.6627386907302023e-18,9.0810581643064329e-19,1.6652999305426362e-15,2.2795411738617699e-20
3.924465995735391e-10,1.0629481688190807,154.0,0.0,0.0,0.0,0.99750699003147714,1.0,18.999987614112854,0.00010820679859084792,0.00029020619322824443,0.00027733318845576255,1.2107618696554954e-05,3.6693031816529489e-11,2.0736868349063778e-06,0.00065479409822128375,1.1218704735635645e-08,0.0011466582904713317,2.3406260902491469e-07,1.1601947767065353e-13,2.9361818603437502e-07,1.58015871453961e-15,3.3943503149015907e-07,6.5697336402365886e-07,6.5710546393733126e-07,8.2626710417327512e-11,4.8994365242207941e-11,2.0590213090259195e-08,6.6088277224991945e-16,6.3372361467416496e-16,6.3430808991383272e-16,8.8695205153970099e-11,4.3948449296736419e-08,2.3868118291538354e-13,2.0536972045832534e-17,4.7168761720231675e-08,2.6768720762255471e-08,4.7497170141668697e-13,8.0442562186535074e-13,8.4824626173785753e-18,9.6573474535709653e-18,1.1157791466660088e-14,1.0611119684036431e-14,5.3332345626733613e-16,7.8402106977601485e-18,7.1365525974538566e-18,1.1932008177328206e-17,4.8747496864672156e-20,2.310899084488996e-23,4.6409859519624388e-24,1.5699866045306504e-21,1.6122886049762741e-20,9.0561581617104764e-15,3.7653784946324114e-16,6.9302664581996128e-18,9.5940528448438888e-19,1.7701361858286857e-15,2.4233453658065023e-20
4.0073776170538333e-10,1.0629481673549885,154.0,0.0,0.0,0.0,0.99745440023833909,1.0,18.999987337843319,0.00011048840808953137,0.00029632126231406652,0.00028314127722008629,1.2377084880399084e-05,3.7466207312813602e-11,2.0735871126411495e-06,0.00066862269770101058,1.121811327129939e-08,0.0011708820815604121,2.3900348770016983e-07,1.1860159789718312e-13,3.0595938039191002e-07,1.6135146299961336e-15,3.4841532950286577e-07,6.9034392737499586e-07,6.904827621325373e-07,8.6825009228502369e-11,5.1486325700818117e-11,2.1471463139815023e-08,7.4615520024422646e-16,7.1597579005808188e-16,7.1665123627525715e-16,9.4394996666506102e-11,4.5797741038810928e-08,2.5895200726645585e-13,2.1268941627721841e-17,4.8920057293592775e-08,2.7759335979187628e-08,5.1905560452356905e-13,8.4770807003293444e-13,9.442877813500114e-18,1.0278951816236973e-17,1.2127002569027153e-14,1.1521155802454783e-14,5.912407796121857e-16,8.7844730070542737e-18,8.0690909623304999e-18,1.3244802930147776e-17,5.6174993610312623e-20,2.6976386190552114e-23,5.2474436206955236e-24,1.8146985467267113e-21,1.8270727772239943e-20,9.4113085337777103e-15,3.9224565252135423e-16,7.2021937753787813e-18,1.0124776676021302e-18,1.8790741643921602e-15,2.5727878982533514e-20
4.173200859690718e-10,1.0629481644439418,154.0,0.0,0.0,0.0,0.99734923040761581,1.0,18.999986785395894,0.00011505107409309763,0.00030854940906913141,0.00029475303057960561,1.291581196808293e-05,3.9012306453635919e-11,2.0733876866095778e-06,0.0006962773290735653,1.1216930452360718e-08,0.0012193260994845902,2.4888363562631966e-07,1.2376387128477736e-13,3.3140095575160911e-07,1.6802155956739102e-15,3.6639230771639642e-07,7.5970045255260944e-07,7.5985329110683403e-07,9.5550756264118556e-11,5.6665829639826452e-11,2.3289624405496752e-08,9.4343925112703092e-16,9.0650799115133932e-16,9.0740155056698769e-16,1.065124193608967e-10,4.9610309600823989e-08,3.033342382024424e-13,2.2770030291686394e-17,5.2489313235209222e-08,2.9777755508742105e-08,6.16442000313818e-13,9.3805401921861592e-13,1.1622748946947592e-17,1.1600679717879116e-17,1.4252716276286427e-14,1.3513244023605423e-14,7.220213056520319e-16,1.0947030634936562e-17,1.0237091862296906e-17,1.6215960104986455e-17,7.3934625618993433e-20,3.6404419577663198e-23,6.6573651359784035e-24,2.4030527660097749e-21,2.3283151334640129e-20,1.0138611708092331e-14,4.2447200750935161e-16,7.7590746328659563e-18,1.1240327346548975e-18,2.1095065295062142e-15,2.8889342199489797e-20
4.322441778063914e-10,1.062948161843553,154.0,0.0,0.0,0.0,0.99725458868009464,1.0,18.999986288297638,0.0001191568431523707,0.00031955247125899832,0.00030519856657461141,1.3400432396411386e-05,4.0403508610279981e-11,2.073208224270323e-06,0.00072116357184046076,1.1215866040404188e-08,0.0012629216550241673,2.5777393427865212e-07,1.2840767553637766e-13,3.5516354974458905e-07,1.7402340801840686e-15,3.8258646633673809e-07,8.2510545094022703e-07,8.2527150309600253e-07,1.0377948313768183e-10,6.1550541660097889e-11,2.4989452085435685e-08,1.1551951220255655e-15,1.1113321963219282e-15,1.1124701221603241e-15,1.1826259282587231e-10,5.31715255987957e-08,3.4794093629013281e-13,2.4163379785595029e-17,5.5775378592853556e-08,3.1635433431458216e-08,7.1535907278616919e-13,1.0236968172755854e-12,1.3910081236619959e-17,1.2882631283952344e-17,1.6393456360387276e-14,1.5514588831926109e-14,8.5843452446678259e-16,1.3240707022204042e-17,1.2579024829972761e-17,1.9323893941441011e-17,9.3773825871523637e-20,4.7182945052107634e-23,8.180407247954388e-24,3.0648132393603495e-21,2.8723069072340655e-20,1.0812265315707839e-14,4.5438544314832859e-16,8.2748858915028734e-18,1.2307230872950251e-18,2.3315475908577642e-15,3.193609031641811e-20
4.4716826964371104e-10,1.0629481592617003,154.0,0.0,0.0,0.0,0.99715995748610586,1.0,18.999985791298265,0.00012326201511995416,0.00033055338338644941,0.00031563932759330604,1.3884831264190899e-05,4.1794438851328788e-11,2.0730287819098764e-06,0.00074604704481323798,1.121480174688657e-08,0.0013065133665476852,2.6666249529159917e-07,1.3304935671632449e-13,3.7974545658425419e-07,1.8002408338752473e-15,3.9879114186374956e-07,8.9333974042270336e-07,8.935195855947157e-07,1.1236427904507888e-10,6.6646834773681626e-11,2.6749452959313724e-08,1.4037917956557818e-15,1.3521445601478685e-15,1.3535808790774262e-15,1.3084169096552853e-10,5.6855766041399186e-08,3.9728935141269942e-13,2.5596890282159881e-17,5.912887341090444e-08,3.3530661692081642e-08,8.2582261809730301e-13,1.1134642439036811e-12,1.6541157915078549e-17,1.4255302707285678e-17,1.876588614077624e-14,1.7727477999595438e-14,1.0145382071950704e-15,1.590496237943996e-17,1.5346049591433066e-17,2.2889987642628973e-17,1.1794290928754099e-19,6.0595176252897758e-23,9.9799088518275954e-24,3.8762892003676691e-21,3.5178670774900812e-20,1.1503668809494877e-14,4.8514499351153427e-16,8.8042959909224796e-18,1.3435064287275371e-18,2.5678351181977337e-15,3.5178707596349036e-20
4.6209236148103067e-10,1.0629481566983932,154.0,0.0,0.0,0.0,0.99706533682436971,1.0,18.9999852943977,0.00012736659006936586,0.00034155214579799863,0.00032607531525596792,1.4369008646169471e-05,4.3185097220446679e-11,2.0728493595165485e-06,0.00077092774958649306,1.1213737571838111e-08,0.0013501012367337706,2.7554931894493076e-07,1.3768891554133296e-13,4.0514636034075191e-07,1.8602358586386292e-15,4.1500345184713017e-07,9.6440489951201121e-07,9.6459911833281621e-07,1.2130534308281262e-10,7.1954828181762124e-11,2.8569657724702636e-08,1.69388332579638e-15,1.6335661594088181e-15,1.6353641911981539e-15,1.4427752816831245e-10,6.0662989668150632e-08,4.5170319946106746e-13,2.7070582308713894e-17,6.2547539445479714e-08,3.5462149807491055e-08,9.4870436044845787e-13,1.2073746585149659e-12,1.9552469008705831e-17,1.572176453778023e-17,2.1386045220252593e-14,2.0165869024967608e-14,1.1923554355818476e-15,1.8982960351545043e-17,1.8596550797931618e-17,2.6962960071159073e-17,1.471838451718632e-19,7.715754742958881e-23,1.2093841517556905e-23,4.8645130144088754e-21,4.2795221387203461e-20,1.2212514852215837e-14,5.1673586466694346e-16,9.3470694492843392e-18,1.4625084221746164e-18,2.8187138281979811e-15,3.8621944612748538e-20
4.770164533183503e-10,1.0629481541536372,154.0,0.0,0.0,0.0,0.99697072669360653,1.0,18.999984797595882,0.00013147056807411481,0.00035254875884011428,0.00033650653118141182,1.4852964617401719e-05,4.457548376128734e-11,2.0726699570968225e-06,0.00079580568771078785,1.1212673515250967e-08,0.0013936852681858752,2.8443440551838062e-07,1.4232635273025622e-13,4.3136594518154546e-07,1.9202191563575409e-15,4.3122097795775918e-07,1.0383020437735384e-06,1.0385112180342995e-06,1.3060281601005497e-10,7.7474606276294288e-11,3.0450097074295668e-08,2.0304998860899918e-15,1.960603931112542e-15,1.9628374573882206e-15,1.5859788686928897e-10,6.4593155211368212e-08,5.1151676176066681e-13,2.8584476389523994e-17,6.6029193574428814e-08,3.7428651266946736e-08,1.0849076091880455e-12,1.3054446537245358e-12,2.298282132160716e-17,1.7285085339248816e-17,2.4270500584496518e-14,2.2844112322174355e-14,1.394038050672472e-15,2.2521041996257721e-17,2.2394502636432971e-17,3.1594848379492717e-17,1.8233291549388215e-19,9.7464426772262976e-23,1.4563812168271115e-23,6.0602472443891988e-21,5.1732829240224054e-20,1.2938503338497175e-14,5.4914361058319405e-16,9.9029763257745597e-18,1.5878520075297014e-18,3.0845209237714841e-15,4.227044838315507e-20
4.919405451556699e-10,1.0629481516274366,154.0,0.0,0.0,0.0,0.99687612709253726,1.0,18.999984300892748,0.00013557394920770075,0.00036354322285921825,0.00034693297698741717,1.5336699252928116e-05,4.5965598517940216e-11,2.0724905746558309e-06,0.00082068086069415674,1.1211609577048487e-08,0.0014372654634347895,2.9331775529164926e-07,1.4696166900187035e-13,4.5840389537138585e-07,1.9801907289225511e-15,4.4744169098916887e-07,1.1150319007000677e-06,1.1152566133063904e-06,1.4025678968374299e-10,8.3206224269796338e-11,3.2390801695702691e-08,2.4190614419415394e-15,2.3386662242397788e-15,2.3414207527312305e-15,1.7383051757633178e-10,6.8646221397332871e-08,5.7707487339649046e-13,3.0138593044196111e-17,6.9571725296712932e-08,3.9428962032749784e-08,1.2353671990056298e-12,1.4076892488663054e-12,2.687338513059148e-17,1.894833167664613e-17,2.7436345889527637e-14,2.5776946816852577e-14,1.6218700249595295e-15,2.6568826975077253e-17,2.6809780868784919e-17,3.6841115689295431e-17,2.2432868674929363e-19,1.2219653731166683e-22,1.7435266031428607e-23,7.49834985531711e-21,6.2167390832617103e-20,1.3681341227362997e-14,5.8235412507469264e-16,1.0471792092294066e-17,1.7196574649445322e-18,3.3655862694063694e-15,4.6128764785644088e-20
5.068646369929895e-10,1.0629481491197936,154.0,0.0,0.0,0.0,0.99678153801988223,1.0,18.999983804288235,0.00013967673354361472,0.00037453553820168656,0.00035735465429088476,1.5820212627709826e-05,4.735544153404943e-11,2.072311212177982e-06,0.00084555327000356278,1.1210545757260341e-08,0.001480841824941075,3.0219936854439626e-07,1.5159486507516942e-13,4.8625989527228457e-07,2.0401505782262779e-15,4.6366388795956215e-07,1.1945948725053644e-06,1.1948357074457962e-06,1.5026731497138764e-10,8.9149712916814084e-11,3.4391802271266958e-08,2.8653912770417613e-15,2.7735783177322248e-15,2.7769524458288248e-15,1.9000313889593763e-10,7.2822146947260174e-08,6.4873291154583411e-13,3.1732952789819859e-17,7.3173094316132336e-08,4.1461919092702378e-08,1.4010494321864664e-12,1.5141220621685439e-12,3.126773898029415e-17,2.0714568103458401e-17,3.090120074978601e-14,2.8979495585933167e-14,1.8782707870882934e-15,3.1179313340669243e-17,3.1918479770840306e-17,4.2760758649068954e-17,2.742203230772166e-19,1.5212995392426926e-22,2.075769277705752e-23,9.2181617307086453e-21,7.4291561255267506e-20,1.4440742378702821e-14,6.1635363393480761e-16,1.1053297508161484e-17,1.8580424769218786e-18,3.6622325623798631e-15,5.020134091850908e-20
5.217887288303092e-10,1.0629481466307076,154.0,0.0,0.0,0.0,0.99668695947436214,1.0,18.999983307782291,0.00014377892115533862,0.00038552570521384907,0.00036777156470784659,1.6303504816694316e-05,4.8745012853101618e-11,2.0721318696660054e-06,0.00087042291706628091,1.1209482055907029e-08,0.0015244143550973727,3.1107924555624444e-07,1.5622594166801842e-13,5.1493362934348674e-07,2.1000987061493169e-15,4.7988613935848432e-07,1.2769910887899672e-06,1.2772486311151272e-06,1.6063440838763263e-10,9.5305082473873662e-11,3.6453129477900833e-08,3.3757293748646865e-15,3.2715979016748004e-15,3.2757047830252862e-15,2.0714343755893691e-10,7.7120890578115264e-08,7.2685678381864658e-13,3.3367576140511739e-17,7.6831328204825504e-08,4.3526399061520261e-08,1.5829520226412529e-12,1.6247554641951662e-12,3.621191269225272e-17,2.2586857145980444e-17,3.46832100268185e-14,3.2467261540088539e-14,2.1657985008144485e-15,3.6408975967670499e-17,3.7803233633438636e-17,4.9416414872803385e-17,3.3317623015176661e-19,1.8814568070308409e-22,2.4584835623174565e-23,1.1263916570329937e-20,8.8315749376649756e-20,1.5216427393497252e-14,6.511286872492461e-16,1.1647278497693486e-17,2.0031221889812431e-18,3.9747755000361538e-15,5.4492527405695549e-20
5.367128206676288e-10,1.0629481441601778,154.0,0.0,0.0,0.0,0.99659239145469825,1.0,18.999982811374846,0.00014788051211634548,0.00039651372424198987,0.00037818370985348674,1.6786575894858133e-05,5.0134312519246551e-11,2.0719525471296991e-06,0.00089528980327125481,1.1208418472899457e-08,0.0015679830562306688,3.1995738660678376e-07,1.6085489949834587e-13,5.444247821414431e-07,2.160035114580492e-15,4.9610724537454338e-07,1.3622204502408004e-06,1.3624952860513339e-06,1.7135805760097466e-10,1.0167232598526605e-10,3.857481398693942e-08,3.9567456570445573e-15,3.8394305246917456e-15,3.8443994426522821e-15,2.2527906844610383e-10,8.1542411003290735e-08,8.1182291660547806e-13,3.5042483604821461e-17,8.05445201459707e-08,4.5621316830812759e-08,1.7821040417205913e-12,1.739600713904108e-12,4.1754428610081329e-17,2.4568259290836014e-17,3.8801043118578193e-14,3.6256123149406159e-14,2.4871532977547181e-15,4.2317863610537428e-17,4.455354272648214e-17,5.6874470257026521e-17,4.0249303441784869e-19,2.3123983415250256e-22,2.8974903344144166e-23,1.3685174083821915e-20,1.0446913806343252e-19,1.6008123457807496e-14,6.8666615189060345e-16,1.2253526030670396e-17,2.1550092688941753e-18,4.3035239431213485e-15,5.9006580647893524e-20
5.516369125049484e-10,1.0629481417082018,154.0,0.0,0.0,0.0,0.99649783395961145,1.0,18.999982315065832,0.00015198150650009919,0.0004074995956323468,0.00038859109134222711,1.7269425937173837e-05,5.1523340576158958e-11,2.0717732445520251e-06,0.00092015392997041204,1.1207355008247268e-08,0.0016115479306044993,3.2883379197556485e-07,1.6548173928546313e-13,5.7473303831978328e-07,2.2199598054143941e-15,5.1232619920896717e-07,1.4502826652566567e-06,1.4505753816985967e-06,1.8243822604905775e-10,1.0825142203692518e-10,4.0756886464009488e-08,4.6155530810300899e-15,4.4842450071615589e-15,4.4902230588348004e-15,2.4443765461377948e-10,8.6086666933177907e-08,9.0401824343291539e-13,3.6757695688463281e-17,8.4310826751637685e-08,4.7745624265101595e-08,1.9995658655371731e-12,1.8586680797821023e-12,4.7946341181902822e-17,2.6661832973646525e-17,4.3273893249325833e-14,4.0362330211209803e-14,2.8451804652872327e-15,4.8969694625132487e-17,5.2266103412827687e-17,6.5205166178007197e-17,4.8360488936093246e-19,2.8253444057121478e-22,3.3990784978213713e-23,1.653727671216687e-20,1.2300072873554184e-19,1.6815564190378596e-14,7.2295320418710641e-16,1.2871836005571457e-17,2.3138139645462622e-18,4.6487800753324833e-15,6.374766502145181e-20
5.66561004342268e-10,1.0629481392747762,154.0,0.0,0.0,0.0,0.99640328698782332,1.0,18.999981818855193,0.00015608190438005495,0.00041848331973111201,0.00039899371078781765,1.7752055018564908e-05,5.2912097067158662e-11,2.0715939619316132e-06,0.00094501529847990985,1.1206291661997576e-08,0.0016551089804210317,3.377084619420989e-07,1.7010646174706902e-13,6.0585808262928797e-07,2.2798727805291237e-15,5.2854215615985389e-07,1.5411772808125438e-06,1.5414884660789181e-06,1.9387485682796453e-10,1.1504233707712539e-10,4.2999377568911867e-08,5.359720600527711e-15,5.2136888223831803e-15,5.2208427169808528e-15,2.6464678731943564e-10,9.0753617075649922e-08,1.0038401933263834e-12,3.8513232894505215e-17,8.8128465953123823e-08,4.989830894220543e-08,2.2364291237326465e-12,1.9819669478550808e-12,5.4841274948644242e-17,2.8870634563187451e-17,4.8121476760132901e-14,4.4802499659587063e-14,3.2428735902627084e-15,5.6431951371364937e-17,6.1045142183788582e-17,7.4482706569186481e-17,5.7809310494492278e-19,3.4328886248053273e-22,3.9700267085795181e-23,1.9881830368738115e-20,1.4418040992693382e-19,1.7638489493767369e-14,7.5997732276097448e-16,1.3502009135508243e-17,2.4796441604606606e-18,5.010839559174144e-15,6.8719855026403767e-20
