Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932)
1.305966050941729e-09,0.45199488205093435,154.0,0.0,0.0,0.0,0.9874256541969586,0.99999999563910147,18.999765802435025,0.00039148457943985471,0.0024790970109052706,0.0022272842945011842,0.00022657462466790072,7.1823254237885879e-10,2.438539996099594e-06,0.0025887083015042516,1.4169797558991383e-08,0.0046021363228170532,4.5788241614796519e-06,2.1225661857477662e-12,1.9994121740794907e-05,3.0301765655814899e-14,3.4589660174322296e-06,2.6293683524303717e-05,2.6306980696142308e-05,7.6269851101141702e-09,4.5120391488461858e-09,1.5387333689314615e-06,8.4034469067970892e-12,8.7812446319995003e-12,8.81356930791914e-12,1.0166804707780145e-07,2.9279961556332654e-06,9.761240673211616e-10,2.843529506053775e-15,4.0346217246617578e-07,2.2355391565371907e-07,1.1060952548174644e-09,9.5835765546544759e-11,5.434763712773675e-14,1.2234823847924546e-14,4.8266882422687808e-11,4.1346862100634628e-11,6.7765046461509153e-12,3.4182942256339702e-13,2.7591012700978878e-13,5.102874346261642e-13,1.1694750116509074e-14,6.4775229112837385e-17,1.8370579721127126e-19,1.3067421120632316e-15,1.7486461489749688e-15,5.1418782300483876e-13,5.1142845885368491e-14,4.1623046178269314e-16,2.3418209389204041e-15,5.8367122520998971e-12,7.1686192952823675e-15,1.3374148919458971e-10,3.3791582885778395e-12,6.3901375657180211e-10,2.9429140050226029e-13,1.8461886456120216e-13,7.9218988744386674e-13,6.7043920845283468e-22,7.1852671875564716e-20,4.5542882008758047e-13,2.3112948458329673e-22,1.3820984146093787e-16,7.2774490503936995e-16,3.8620053947760224e-22,2.5629114256044294e-14,6.4472977607945692e-19,7.8596581654673084e-18,3.2662141192765516e-10,3.4687999696274977e-09,5.6524326043954491e-10,2.3471604339339935e-13
1.351183017315908e-09,0.4519948666144342,154.0,0.0,0.0,0.0,0.98699364370285791,0.99999999546287821,18.999757670821904,0.00040491815442814571,0.0025637478842240225,0.002302255004229647,0.00023433349915185335,7.4275691128397054e-10,2.4375427128805741e-06,0.0026777114223446464,1.4163598096369031e-08,0.004760552568337623,4.7352528931050468e-06,2.1952518398566701e-12,2.1388553938838534e-05,3.1336980509702547e-14,3.5833488921926309e-06,2.8243102186671021e-05,2.8257475045031334e-05,8.192498201736247e-09,4.8466851418133216e-09,1.6504126669675474e-06,1.0008763111070924e-11,1.050128181829869e-11,1.054136002066223e-11,1.1247528915937095e-07,3.1323904303040231e-06,1.1169460070888892e-09,3.0371370026160845e-15,4.226698209854692e-07,2.3412601526251138e-07,1.2715065780895781e-09,1.0343654925510064e-10,6.3847211565882306e-14,1.354056963861214e-14,5.5240888771559628e-11,4.7083365952728656e-11,7.9804140688560662e-12,4.0534636031513712e-13,3.3384170210859086e-13,6.0464852202218454e-13,1.4490896284750763e-14,8.2263991842047814e-17,2.2227799276501721e-19,1.6474602127155212e-15,2.1363362572165936e-15,5.5687656921456146e-13,5.545992184372105e-14,4.507916946174895e-16,2.5197379359185727e-15,6.2798602437035917e-12,7.4408773526425602e-15,1.3881869500852784e-10,3.5077191221192811e-12,6.881802555887519e-10,3.1693767821860054e-13,1.9882505368608101e-13,8.5330747228977714e-13,7.2703240278365148e-22,7.739611756493613e-20,4.8727056674914817e-13,2.4728912615522664e-22,1.4787300543544691e-16,8.9078555649798635e-16,4.1880054539537007e-22,2.8595248360716276e-14,7.1934744925914194e-19,9.3489648296598983e-18,3.4340385408123414e-10,3.5927016511914436e-09,6.0075133149975326e-10,2.6570764482616616e-13
1.396399983690087e-09,0.451994851389952,154.0,0.0,0.0,0.0,0.9865618568528689,0.99999999528499373,18.999749545653351,0.00041834367937700594,0.0026483198164843308,0.0023770918463734353,0.0002420785064345376,7.6725839035005597e-10,2.4365459478867632e-06,0.0027666709533846908,1.4157401843090809e-08,0.0049189039088647201,4.8915356231111966e-06,2.267807585098418e-12,2.2829108197708826e-05,3.2371229153333612e-14,3.707509933715396e-06,3.0261308045219324e-05,3.0276807679114859e-05,8.7779673958690141e-09,5.1931435981596911e-09,1.7662242889059707e-06,1.1846898474156969e-11,1.2480311002593145e-11,1.2529633896031318e-11,1.2401331844681827e-07,3.3435745672484744e-06,1.2724070915638145e-09,3.2374771188839244e-15,4.4195552554526273e-07,2.4473761217688248e-07,1.4547324746290541e-09,1.1134554811641062e-10,7.4575305699623914e-14,1.4935258872715762e-14,6.293937188975491e-11,5.3376647330669771e-11,9.346034444504542e-12,4.7779757543220657e-13,4.0126497819449008e-13,7.1244715943185568e-13,1.7818175987036576e-14,1.0361689301276592e-16,2.6717003901264645e-19,2.0608559130537757e-15,2.5924529231040127e-15,6.0154125562767624e-13,5.9980375048080317e-14,4.8695291324272696e-16,2.7040880462326832e-15,6.738997689302661e-12,7.7129449017997571e-15,1.438921955563908e-10,3.6361861592307745e-12,7.3917331219457748e-10,3.4042538187187867e-13,2.1355905453522711e-13,9.1670010908324625e-13,7.8629169987261791e-22,8.3145913466501407e-20,5.201452272874528e-13,2.6397297006442774e-22,1.5784963528824801e-16,1.0824099541227951e-15,4.5293633607745446e-22,3.1781740720268276e-14,7.9950865887407909e-19,1.1055388520017545e-17,3.6053957660840736e-10,3.7170609605952248e-09,6.3710706802998113e-10,2.9956202175595293e-13
1.441616950064266e-09,0.4519948363770736,154.0,0.0,0.0,0.0,0.98613029356504445,0.99999999510545035,18.999741426901412,0.0004317611586290331,0.0027328128361429559,0.0024517949617713147,0.00024980966114748884,7.9173698783851288e-10,2.4355497009368905e-06,0.0028555869217629405,1.4151208797980769e-08,0.0050771903869619387,5.0476724041911468e-06,2.3402335585422094e-12,2.4315700485164882e-05,3.3404511935420385e-14,3.83144937287018e-06,3.2348176960767955e-05,3.2364855781715509e-05,9.3833566535334119e-09,5.5513931857959167e-09,1.8861895744003155e-06,1.3941518738077631e-11,1.4746371035293848e-11,1.4806650496244365e-11,1.3630486839080996e-07,3.5615381460928062e-06,1.4434759024157684e-09,3.4445846539963623e-15,4.6131042322560023e-07,2.553839885117761e-07,1.6569927774833167e-09,1.1956438827254174e-10,8.6637568322818726e-14,1.6421713734573118e-14,7.1409985548719836e-11,6.0258504194277645e-11,1.0888461794953254e-11,5.6005834849552123e-13,4.7931976460223993e-13,8.3506360939258823e-13,2.1752618054619884e-14,1.295103451145657e-16,3.1914086074605452e-19,2.559204450633534e-15,3.1261748547582189e-15,6.4820014174174753e-13,6.47061426702723e-14,5.2472890680146924e-16,2.894860729704823e-15,7.2140967216401643e-12,7.9848212676636157e-15,1.4896197850190539e-10,3.7645590807875793e-12,7.9199124960665107e-10,3.6475373802177221e-13,2.2882038194133235e-13,9.8236570201351849e-13,8.4824249439556737e-22,8.9101869487466893e-20,5.5405174705845471e-13,2.8118048108053576e-22,1.6813941095657667e-16,1.3063166238342962e-15,4.8862253990082428e-22,3.5196328770389584e-14,8.8540805799010583e-19,1.3001696236104401e-17,3.780274889979968e-10,3.8418914152307351e-09,6.7429526497706232e-10,3.3643568617037433e-13
1.486833916438445e-09,0.4519948215753858,154.0,0.0,0.0,0.0,0.98569895375734717,0.99999999492425062,18.999733314538268,0.00044517059652501048,0.0028172269717117618,0.0025263644912404942,0.00025752697791984769,8.1619271202666367e-10,2.4345539718490764e-06,0.0029444593541126949,1.4145018959861719e-08,0.0052354120442696757,5.2036632891395232e-06,2.4125298972348059e-12,2.5848246873060179e-05,3.4436829205347334e-14,3.9551674413682626e-06,3.4503584873503664e-05,3.4521496664383737e-05,1.0008629958816077e-08,5.921412586285025e-09,2.0103298172799936e-06,1.6317710931520472e-11,1.7329421928130185e-11,1.7402614063241392e-11,1.4937256425867632e-07,3.7862707210793861e-06,1.6311504514431659e-09,3.6584943323004107e-15,4.8072656244304303e-07,2.6606092286233788e-07,1.8795455638410821e-09,1.2809469191078339e-10,1.0014426530731994e-13,1.8002745594365956e-14,8.0701792350131391e-11,6.7761270000523544e-11,1.2623605962607155e-11,6.5305374315169009e-13,5.6923451399678924e-13,9.7396853385905538e-13,2.6377675288284465e-14,1.6070990885794774e-16,3.7900840511568476e-19,3.1563405227989659e-15,3.7475450667731826e-15,6.9687056916938831e-13,6.9639063509414962e-14,5.6413372093832774e-16,3.0920460034577443e-15,7.7051309431739719e-12,8.2565059843844215e-15,1.5402803539948692e-10,3.8928376681818261e-12,8.466323876619406e-10,3.8992197166876404e-13,2.4460854975946934e-13,1.0503021522976092e-12,9.1290889144575312e-22,9.5263795265451898e-20,5.8898909762620589e-13,2.9891113727375559e-22,1.787420203318494e-16,1.5665206467715847e-15,5.2587304238988307e-22,3.8846731720781643e-14,9.7723984114967375e-19,1.5212165981136506e-17,3.9586652548909952e-10,3.967205951258626e-09,7.1230128942656321e-10,3.764879375169554e-13
1.532050882812624e-09,0.4519948069844758,154.0,0.0,0.0,0.0,0.98526783734765133,0.99999999474139734,18.999725208536162,0.00045857199740390568,0.0029015622517576034,0.0026008005755763317,0.00026523047137833017,8.4062557120769397e-10,2.4335587604408919e-06,0.0030332882766141507,1.4138832327555139e-08,0.0053935689215986278,5.3595083308522003e-06,2.4846967382002652e-12,2.7426663537271726e-05,3.5468181313169157e-14,4.0786643716219069e-06,3.6727407803014538e-05,3.6746607767018377e-05,1.0653751318878835e-08,6.3031804948482074e-09,2.1386662655609788e-06,1.9002009114854657e-11,2.0261403838486374e-11,2.0349734091621728e-11,1.6323892342999001e-07,4.0177618212375057e-06,1.8364580332023034e-09,3.8792408033685119e-15,5.0019680941005581e-07,2.7676463816081247e-07,2.1236869510140726e-09,1.3693807739996803e-10,1.152102743383003e-13,1.9681154956738494e-14,9.0865253902989659e-11,7.5917790992706922e-11,1.4568201776940473e-11,7.5775935723508217e-13,6.7232940801428959e-13,1.130725729403072e-12,3.1784605464716491e-14,1.9807836978042321e-16,4.4765169620143317e-19,3.8677941951075546e-15,4.4675192136308773e-15,7.475690262406075e-13,7.4780884904694467e-14,6.0518071012750031e-16,3.2956344179233547e-15,8.2120753609043093e-12,8.527998737456856e-15,1.5909036061450195e-10,4.0210217754263199e-12,9.0309504392169311e-10,4.1592930676372236e-13,2.6092307118661844e-13,1.1205073592357433e-12,9.8031379715446532e-22,1.0163150026421954e-19,6.2495627000966457e-13,3.1716442658763018e-22,1.8965715721006288e-16,1.8673671929784366e-15,5.647010384176649e-22,4.2740651227471506e-14,1.0751977612857546e-18,1.7712631920210315e-17,4.1405564519990174e-10,4.093016946592055e-09,7.5111105802297027e-10,4.1988079444136217e-13
1.577267849186803e-09,0.4519947926039318,154.0,0.0,0.0,0.0,0.98483694425374146,0.99999999455689292,18.999717108867475,0.00047196536560287043,0.0029858187049022068,0.0026751033555520378,0.0002729201561472013,8.6503557369065568e-10,2.4325640665293508e-06,0.0031220737150411257,1.4132648899881229e-08,0.0055516610590137612,5.5152075823262008e-06,2.5567342184396756e-12,2.9050866757629047e-05,3.6498568609609797e-14,4.2019403963707658e-06,3.9019521848559449e-05,3.9040066658219267e-05,1.1318684764037225e-08,6.6966756204115273e-09,2.271220121456635e-06,2.2022419008946106e-11,2.3576295606102068e-11,2.3682285502042871e-11,1.7792635569163e-07,4.2560009505539374e-06,2.0604550777770011e-09,4.1068586420163199e-15,5.1971476413458089e-07,2.8749175497357384e-07,2.3907508929695228e-09,1.460961593964586e-10,1.3195507760324322e-13,2.1459731412001041e-14,1.0195222103235093e-10,8.4761404184458106e-11,1.6739819638918222e-11,8.7520203547817571e-13,7.900193820216497e-13,1.3069948500261122e-12,3.8072850587084498e-14,2.4258422137239667e-16,5.2601284904616605e-19,4.7109333496315984e-15,5.2980147841088856e-15,8.0031120824142545e-13,8.0133269181756916e-14,6.4788258646620746e-16,3.5056170337896043e-15,8.7349063238451245e-12,8.799299318894466e-15,1.641489504874063e-10,4.1491113075591495e-12,9.6137753452696242e-10,4.4277496660251819e-13,2.7776345900911727e-13,1.1929792210356751e-12,1.0504790031977487e-21,1.0820479384844328e-19,6.6195226958267494e-13,3.3593984425078698e-22,2.0088451974393548e-16,2.2135450139443242e-15,6.0511908088518276e-22,4.6885772032505399e-14,1.1794751458151124e-18,2.0530529281806115e-17,4.3259383226283751e-10,4.2193362429784733e-09,7.9071101527939744e-10,4.6677892978498624e-13
1.6224848155609821e-09,0.4519947784333419,154.0,0.0,0.0,0.0,0.98440627439331385,0.99999999437074027,18.999709015504674,0.00048535070545723869,0.0030699963598220538,0.0027492729719183805,0.00028059604684824396,8.894227278004345e-10,2.4315698899309613e-06,0.0032108156948029228,1.4126468675658962e-08,0.0057096884959097543,5.6707610966595146e-06,2.6286424749308725e-12,3.0720772917843075e-05,3.7527991446061286e-14,4.3249957483677355e-06,4.1379803189281202e-05,4.1401751035580642e-05,1.2003394347822425e-08,7.1018766856427817e-09,2.4080125413886138e-06,2.5408441542954708e-11,2.7310172844827971e-11,2.7436668417263111e-11,1.9345716353233153e-07,4.5009775881433055e-06,2.3042270036902921e-09,4.3413823483205734e-15,5.3927468493592771e-07,2.9823924964129333e-07,2.6821089774102054e-09,1.5557054892509175e-10,1.5050275267187013e-13,2.3341253589831109e-14,1.1401592401961162e-10,9.4325916015481752e-11,1.9156875547093804e-11,1.0064605453870393e-12,9.2381708728585123e-13,1.5045341175880633e-12,4.5350413733949148e-14,2.9531055688665863e-16,6.1509904201401961e-19,5.7051127005142273e-15,6.2519611265177894e-15,8.5511207360212329e-13,8.5697799666086509e-14,6.9225146518734223e-16,3.7219853999057796e-15,9.2736014632153368e-12,9.0704075930784242e-15,1.69203802697042e-10,4.2771062041937608e-12,1.0214781748507976e-09,4.7045817412688961e-13,2.9512922579131138e-13,1.2677156354413269e-12,1.1234252656266784e-21,1.1498348534072583e-19,6.9997611219122039e-13,3.5523689080644846e-22,2.1242380926448903e-16,2.6100998886115444e-15,6.4713912613090642e-22,5.1289762572965655e-14,1.2902649119598144e-18,2.3694939008498105e-17,4.5148009596567204e-10,4.3461751672182236e-09,8.3108811273869888e-10,5.1734960866059079e-13
1.6677017819351611e-09,0.4519947644722956,154.0,0.0,0.0,0.0,0.98397582768397651,0.99999999418294128,18.999700928420346,0.00049872802130052638,0.0031540952452482644,0.0028233095654033942,0.00028825815810072821,9.1378704187767089e-10,2.4305762304617969e-06,0.0032995142409818056,1.4120291653706014e-08,0.0058676512710786966,5.8261689270507397e-06,2.7004216446281571e-12,3.2436298505435132e-05,3.85564501745817e-14,4.4478306603149911e-06,4.3808128084172972e-05,4.3831538725734102e-05,1.2707844146970995e-08,7.5187624269455505e-09,2.5490646359978463e-06,2.9191095346471725e-11,3.1501265589372844e-11,3.1651467540576317e-11,2.0985354243672074e-07,4.7526811884182168e-06,2.5688880709605694e-09,4.5828463476369661e-15,5.5887142071798646e-07,3.0900441682132725e-07,2.9991702234043105e-09,1.6536285343325122e-10,1.7098196174184365e-13,2.5328489115408134e-14,1.2711096287444637e-10,1.046455816623254e-10,2.1838640583054852e-11,1.1526662174544625e-12,1.0753357889721441e-12,1.7252030197826452e-12,5.3734232953388061e-14,3.5746437384074316e-16,7.1598444642081937e-19,6.8718294347578185e-15,7.3433502827483847e-15,9.1198589628689618e-13,9.1475986290384365e-14,7.3829890709527381e-16,3.94473153200009e-15,9.8281396349638876e-12,9.3413234738602225e-15,1.7425491583390954e-10,4.4050064284940283e-12,1.083395279936302e-09,4.9897815212651859e-13,3.130198840022637e-13,1.3447145001428139e-12,1.1991723783753316e-21,1.2196738405878901e-19,7.3902682131833523e-13,3.7505507067363062e-22,2.2427472942059412e-16,3.0624480185246789e-15,6.9077257627436726e-22,5.596027556141414e-14,1.4077595813498977e-18,2.7236632160401228e-17,4.7071347089817398e-10,4.4735445515489987e-09,8.722297889573166e-10,5.7176262946714435e-13
1.7129187483093402e-09,0.45199475072038237,154.0,0.0,0.0,0.0,0.98354560404324887,0.99999999399349893,18.999692847587156,0.00051209731746443071,0.0032381153899664838,0.0028972132767120834,0.00029590650452138037,9.3812852427877139e-10,2.4295830879374543e-06,0.0033881693783664865,1.411411783283877e-08,0.0060255494227707844,5.9814311267989508e-06,2.7720718644620003e-12,3.4197360111665535e-05,3.9583945147893948e-14,4.570445364940388e-06,4.630437287190754e-05,4.6329307684251331e-05,1.3431998261375606e-08,7.9473115944298882e-09,2.6943974701556049e-06,3.3402938214086368e-11,3.619001549809983e-11,3.6367511137384642e-11,2.2713758117883425e-07,5.0111011812592168e-06,2.8555812343042931e-09,4.8312849906183082e-15,5.7850035025392634e-07,3.1978483599966403e-07,3.3433808795647122e-09,1.7547467682376188e-10,1.935259394214236e-13,2.7424194567911865e-14,1.4129329763842737e-10,1.1575508498580052e-10,2.4805249875126399e-11,1.3150035509645681e-12,1.2462921986750626e-12,1.9709649956196614e-12,6.3350551677929011e-14,4.303862939867417e-16,8.2981211257361483e-19,8.2348855164879889e-15,8.5872886070460727e-15,9.7094631462628868e-13,9.7469270821605643e-14,7.8603595812030863e-16,4.1738478922779173e-15,1.0398500864781102e-11,9.6120469105486214e-15,1.793022891391975e-10,4.5328119604318718e-12,1.1471271647656343e-09,5.2833412336307933e-13,3.3143494609354556e-13,1.4239737130147036e-12,1.2777392417827955e-21,1.2915629933708456e-19,7.7910342609185179e-13,3.9539389113607622e-22,2.3643698557432037e-16,3.5763893681235648e-15,7.3603031868766181e-22,6.0904948539145171e-14,1.5321512939419923e-18,3.1188114075448728e-17,4.9029301710402856e-10,4.6014547532272232e-09,9.1412395028131674e-10,6.3019026770069768e-13
1.7581357146835192e-09,0.45199473717719263,154.0,0.0,0.0,0.0,0.98311560338856274,0.99999999380241567,18.99968477297789,0.00052545859827882787,0.0033220568228167634,0.0029709842465261344,0.00030354110072435513,9.6244718337588804e-10,2.4285904621731003e-06,0.0034767811314820804,1.4107947211872407e-08,0.0061833829887487151,6.1365477493036079e-06,2.8435932713387696e-12,3.600387443146242e-05,4.0610476719385092e-14,4.692840095032142e-06,4.8868413970711044e-05,4.88949359955881e-05,1.417582081404843e-08,8.3875029518906403e-09,2.8440320629746362e-06,3.8078087571742942e-11,4.141913261340836e-11,4.1627929621075796e-11,2.4533126211512354e-07,5.2762269721845121e-06,3.1654779964872372e-09,5.0867325532328294e-15,5.9815732774890603e-07,3.3057834154717196e-07,3.7162242227761253e-09,1.8590761947664433e-10,2.1827247921720312e-13,2.9631115441311545e-14,1.5662023872031714e-10,1.2768951909590688e-10,2.8077711059785243e-11,1.4947107866784223e-12,1.4385092403528695e-12,2.2438901083876765e-12,7.4335285156556223e-14,5.1556070089436367e-16,9.577958114672854e-19,9.8205566829493618e-15,1.0000049144442201e-14,1.0320063768255336e-12,1.0367903173229003e-13,8.3547318618062685e-16,4.4093273700957921e-15,1.0984666296067801e-11,9.8825778786795361e-15,1.8434592233303677e-10,4.6605227923500217e-12,1.2126721444378452e-09,5.5852531065229133e-13,3.5037392455068345e-13,1.505491172268691e-12,1.3591439264521737e-21,1.3655004054064163e-19,8.2020495987775821e-13,4.1625286162838572e-22,2.48910284374018e-16,4.1581209463576056e-15,7.8292276278086176e-22,6.613140440319166e-14,1.6636318212776234e-18,3.5583668290771449e-17,5.1021782023764406e-10,4.7299156733382215e-09,9.5675895238323348e-10,6.9280722241834908e-13
1.8033526810576982e-09,0.45199472384231726,154.0,0.0,0.0,0.0,0.98268582563726214,0.9999999936096936,18.999676704565427,0.00053881186807177423,0.0034059195726934442,0.0030446226155036197,0.00031116196132120538,9.8674302755681794e-10,2.4275983529835478e-06,0.0035653495246169096,1.4101779789620828e-08,0.0063411520063365147,6.2915188480641157e-06,2.9149860021404728e-12,3.7855758263350298e-05,4.1636045243103895e-14,4.8150150833890569e-06,5.1500127878323854e-05,5.1528301873112464e-05,1.4939275951109173e-08,8.8393152768004692e-09,2.9979893878203616e-06,4.3252239975061196e-11,4.7233651681695268e-11,4.7478213744771674e-11,2.644564614769453e-07,5.548047942519507e-06,3.4997782618261246e-09,5.3492232367823476e-15,6.1783863399211243e-07,3.4138299592174709e-07,4.1192203574675602e-09,1.9666327826655822e-10,2.4536391888393365e-13,3.1951986107371026e-14,1.7315043726299202e-10,1.4048436751462079e-10,3.1677912260428527e-11,1.6930804477021631e-12,1.6539187487801442e-12,2.5461577060845928e-12,8.6834382434279137e-14,6.1462629659570978e-16,1.1012218315487323e-18,1.1657768149429379e-14,1.1599124743221562e-14,1.0951785833805288e-12,1.1010658874077599e-13,8.8662071553938618e-16,4.6511632638157808e-15,1.1586618141106826e-11,1.0152916372744256e-14,1.8938581547926444e-10,4.7881389254681281e-12,1.2800285343092502e-09,5.8955093692868415e-13,3.6983633193376597e-13,1.5892647765778114e-12,1.4434037327689391e-21,1.4414841707633342e-19,8.6233045923964226e-13,4.3763149320793728e-22,2.616943334385041e-16,4.8142500262027862e-15,8.314598742870206e-22,7.1647251908297942e-14,1.8023925791117274e-18,4.0459400229615314e-17,5.3048699172549496e-10,4.8589367748672822e-09,1.0001235825280727e-09,7.5979056521294648e-13
