Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931)
4.737934323905563e-10,0.6459029559939977,154.0,0.0,0.0,0.0,0.97105167377880508,1.0,18.999924144792558,0.00041924039827277715,0.0020430111834064016,0.0019379781096520742,7.2829476551178283e-05,3.0561880651385558e-10,1.8895065328063242e-05,0.0078346804836752805,2.635099676041607e-07,0.01657420577934134,1.895353035298604e-06,5.2532423344124622e-13,7.959115131175748e-06,9.9786176747214067e-15,6.0061691976987405e-06,2.8028213287120953e-05,2.8035510452791711e-05,4.4907555122898286e-09,2.5329509032751562e-09,5.3641885343163259e-07,2.3064354702907047e-12,2.4385598205075348e-12,2.4510601007174058e-12,7.1349833447981278e-09,1.1158253638586695e-06,8.1500482060767218e-11,1.165185528793393e-15,1.8963110914459813e-06,8.8583179915838965e-07,2.5905177433154201e-10,5.815033361551743e-11,1.537008190492146e-14,2.5437096063455089e-15,6.1521544934789515e-12,6.1479232165913902e-12
4.921401758020727e-10,0.6459029544184781,154.0,0.0,0.0,0.0,0.96994987039278646,1.0,18.999921237371844,0.00043520390273608651,0.0021197124210897969,0.0020093576468397053,7.5578141818537694e-05,3.1709267680888359e-10,1.8874502729610534e-05,0.0081332840468804155,2.6321097484291941e-07,0.017207122771049389,1.9665868560839932e-06,5.4515055328376836e-13,8.5548329871806935e-06,1.0353648106312657e-14,6.2529725161348035e-06,3.0422052570299081e-05,3.0429996944909113e-05,4.8743794830511542e-09,2.7494508807175776e-09,5.7882361153664711e-07,2.8154515525090837e-12,2.9929523872064133e-12,3.0089337426576738e-12,7.9780576710171735e-09,1.2018782628746473e-06,9.4541583138690769e-11,1.2486994251096054e-15,2.005077572705188e-06,9.3630622298960125e-07,3.0289109172824057e-10,6.3529085427084822e-11,1.8479169188270738e-14,2.8454692580986356e-15,7.1496475472133345e-12,7.1447688114142279e-12
5.10486919213589e-10,0.6459029532355564,154.0,0.0,0.0,0.0,0.9688494743938042,1.0,18.999918336978158,0.00045114745674621219,0.0021962378574425633,0.0020804759344183097,7.8316749668087617e-05,3.2854024504474384e-10,1.885396643373369e-05,0.0084315187071270538,2.6291236400229182e-07,0.01783934960978039,2.0376573841550337e-06,5.6490432824980716e-13,9.1710729061149448e-06,1.072781883760272e-14,6.4988773411044692e-06,3.2912097642267731e-05,3.292071921087738e-05,5.2734239357107409e-09,2.9746584450360106e-09,6.2284500535292251e-07,3.4090443319273164e-12,3.6436595192278593e-12,3.6638949926274011e-12,8.8835162827257093e-09,1.2910367445734711e-06,1.0907342439894406e-10,1.335082952063463e-15,2.1147659624666525e-06,9.8718435582431462e-07,3.520309768718033e-10,6.9156018733052951e-11,2.2054352981583462e-14,3.1697390615163562e-15,8.262617601191647e-12,8.2570147111051336e-12
5.288336626251054e-10,0.6459029524438225,154.0,0.0,0.0,0.0,0.96775048366390459,1.0,18.999915443590016,0.00046707108573492318,0.0022725879068769663,0.0021513337131867168,8.1045328625383031e-05,3.3996157321823876e-10,1.8833456400722127e-05,0.0087293849741434826,2.6261413450751817e-07,0.018470887264788918,2.108565004412858e-06,5.8458576409634631e-13,9.8077391594114678e-06,1.1101131895013679e-14,6.7438852609332882e-06,3.5497997445838465e-05,3.5507326574200534e-05,5.6878325933999348e-09,3.2085418187969609e-09,6.6848335520127473e-07,4.096929387676717e-12,4.4026128132393924e-12,4.4280067171231653e-12,9.8533697050603198e-09,1.3832913583586621e-06,1.2520278171809931e-10,1.424336788548306e-15,2.2252884603096932e-06,1.0384259330593493e-06,4.0687270968812586e-10,7.5031344313237735e-11,2.6142356544669932e-14,3.5172645184891754e-15,9.499441416941853e-12,9.493030860001285e-12
5.471804060366218e-10,0.6459029520418729,154.0,0.0,0.0,0.0,0.96665289608896765,1.0,18.999912557185983,0.00048297481509623546,0.0023487629827659696,0.0022219317219685738,8.3763907139878925e-05,3.513567231710345e-10,1.8812972590926343e-05,0.0090268833535114348,2.6231628578489282e-07,0.019101736696657021,2.1793101007936506e-06,6.0419506603124743e-13,1.0464736388428418e-05,1.1473589299883272e-14,6.9879981804494217e-06,3.8179401579404389e-05,3.8189469032239598e-05,6.1175492842514721e-09,3.4510692837093904e-09,7.1573897061523243e-07,4.8894593328002583e-12,5.2826640844224361e-12,5.3142679029000546e-12,1.0889607278818443e-08,1.478632674729169e-06,1.4303974905138356e-10,1.5164615937442698e-15,2.3365646075736762e-06,1.0899941348071344e-06,4.6783069230047366e-10,8.1155241559336667e-11,3.0792319451650604e-14,3.8887847878640258e-15,1.0868760268426943e-11,1.0861451294756033e-11
5.655271494481382e-10,0.6459029520283046,154.0,0.0,0.0,0.0,0.96555670955869777,1.0,18.999909677744718,0.00049885867018647947,0.002424763497446024,0.0022922706976177608,8.6472513585141248e-05,3.6272575658974028e-10,1.8792514964759893e-05,0.0093240143469623116,2.6201881726174902e-07,0.019731898857910289,2.2498930562712564e-06,6.2373243871502715e-13,1.1141969603042525e-05,1.1845193068483868e-14,7.2312182109209824e-06,4.0955960404222408e-05,4.0966797363507815e-05,6.5625179586275277e-09,3.7022091904034823e-09,7.6461215038955001e-07,5.7976332242652997e-12,6.2976151373005804e-12,6.3366446252696716e-12,1.1994197308236408e-08,1.5770512852584059e-06,1.626977024905601e-10,1.6114580072060558e-15,2.4485206734283436e-06,1.141855291242364e-06,5.3533229461129981e-10,8.7527864261150964e-11,3.6055795554915248e-14,4.2850327256333453e-15,1.2379477167059744e-11,1.2371171356332093e-11
5.838738928596546e-10,0.6459029524017196,154.0,0.0,0.0,0.0,0.96446192196661662,1.0,18.999906805244933,0.0005147226763243674,0.0025005898622198477,0.0023623513750237594,8.9171176259050694e-05,3.7406873500605034e-10,1.8772083482702534e-05,0.0096207784526479313,2.6172172836643843e-07,0.020361374693582075,2.3203142528597529e-06,6.4319808626250078e-13,1.1839344180248005e-05,1.2215945212039043e-14,7.4735475950280602e-06,4.382732511671984e-05,4.3838963199979102e-05,7.0226827007314295e-09,3.9619299650219351e-09,8.1510318262964579e-07,6.8331051630718607e-12,7.4622470647264329e-12,7.5101005827370815e-12,1.3169087207853966e-08,1.6785378025722993e-06,1.8429326457346655e-10,1.7093266489524047e-15,2.5610890927613926e-06,1.1939786133831727e-06,6.0981770116250884e-10,9.4149345278119767e-11,4.1986748673109715e-14,4.7067349248859676e-15,1.4040754106317223e-11,1.4031344921737408e-11
6.02220636271171e-10,0.6459029531607224,154.0,0.0,0.0,0.0,0.96336853121005495,1.0,18.99990393966543,0.00053056685879105997,0.0025762424873592058,0.0024321744871169722,9.1859923384007619e-05,3.8538571979785154e-10,1.8751678105296944e-05,0.0099171761653884163,2.6142501852835952e-07,0.02099016514173116,2.3905740716160137e-06,6.6259221224376563e-13,1.255676586276093e-05,1.2585847736727517e-14,7.714988659733441e-06,4.6793147792950686e-05,4.6805619071537282e-05,7.4979877357471774e-09,4.230200113273097e-09,8.6721234480175006e-07,8.0081921327397893e-12,8.7923490874120447e-12,8.8506272089092205e-12,1.4416203648494744e-08,1.7830828603265198e-06,2.0794626883812854e-10,1.8100681195584463e-15,2.6742079507006754e-06,1.2463359467204784e-06,6.9173975918868564e-10,1.0101980029900854e-10,4.8641546253560949e-14,5.1546117555276888e-15,1.586200932540095e-11,1.5851381654946172e-11
6.205673796826874e-10,0.645902954303922,154.0,0.0,0.0,0.0,0.96227653519014344,1.0,18.999901080985069,0.00054639124283023413,0.0026517217821076717,0.0025017407648740019,9.453878310713801e-05,3.9667677218930053e-10,1.873129879314964e-05,0.010213207976898392,2.6112868717795062e-07,0.021618271133915103,2.4606728926422889e-06,6.8191501968595662e-13,1.3294140757629109e-05,1.2954902643702274e-14,7.9555437892113134e-06,4.9853081413031873e-05,4.9866418430397854e-05,7.9883774337642516e-09,4.5069882226596457e-09,9.2093990378362359e-07,9.3358810885952722e-12,1.0304746928384431e-11,1.0375273356342859e-11,1.5737452702347033e-08,1.8906771131830981e-06,2.3377972462571645e-10,1.9136830002474434e-15,2.7878205114193878e-06,1.2989015465063672e-06,7.8156382788180163e-10,1.0813933081880006e-10,5.6078951132342674e-14,5.629377403769323e-15,1.7852914592265096e-11,1.7840944277328701e-11
6.389141230942038e-10,0.6459029558299305,154.0,0.0,0.0,0.0,0.96118593181180612,1.0,18.999898229182797,0.00056219585364814884,0.0027270281546833875,0.0025710509373229043,9.7207783500497425e-05,4.0794195325072173e-10,1.8710945506935467e-05,0.010508874375993904,2.6083273374665663e-07,0.0222456935956242,2.5306110950887683e-06,7.0116671107505311e-13,1.4051375334847446e-05,1.3323111929110309e-14,8.1952154063976262e-06,5.3006779876978657e-05,5.3021015666925086e-05,8.4937963123214486e-09,4.7922629639235039e-09,9.7628611591563457e-07,1.0829835342857202e-11,1.2017330732612876e-11,1.2102174561385029e-11,1.7134719987165635e-08,2.0013112367867161e-06,2.6191978212728288e-10,2.0201718529827852e-15,2.9018747863713345e-06,1.3516518722780003e-06,8.7976762880804281e-10,1.1550802653687467e-10,6.4360111628307569e-14,6.1317399113861167e-15,2.0023392505608006e-11,2.0009945857183068e-11
6.572608665057202e-10,0.6459029577373648,154.0,0.0,0.0,0.0,0.9600967189837506,1.0,18.999895384237615,0.00057798071641371228,0.0028021620122818149,0.0026401057315484366,9.9866952561271949e-05,4.1918132389993302e-10,1.8690618207393774e-05,0.01080417584878191,2.6053715766696019e-07,0.022872433446679604,2.6003890571561058e-06,7.2034748835667146e-13,1.4828376425978669e-05,1.3690477584093015e-14,8.4340059582779139e-06,5.625389801681717e-05,5.626906612172308e-05,9.014189038352624e-09,5.0859930921513119e-09,1.0332512270520596e-06,1.250440027768992e-11,1.394908253645605e-11,1.4050581894020986e-11,1.8609870809600372e-08,2.1149759277407901e-06,2.9249569767277527e-10,2.1295352205627386e-15,3.0163231383820289e-06,1.4045653998316557e-06,9.8684109746473094e-10,1.2312596731091579e-10,7.3548550147042495e-14,6.6624012147492268e-15,2.2383613815700117e-11,2.2368547118240138e-11
6.756076099172366e-10,0.6459029600248453,154.0,0.0,0.0,0.0,0.95900889461846106,1.0,18.999892546128606,0.00059374585625854943,0.0028771237610784785,0.0027089058726972718,0.00010251631821197927,4.303949449023837e-10,1.8670316855327911e-05,0.011099112878833819,2.6024195837238471e-07,0.023498491601598757,2.6700071560979902e-06,7.3945755293775008e-13,1.5625051222779433e-05,1.4057001594804799e-14,8.6719179046864572e-06,5.9594091605199133e-05,5.9610226094226579e-05,9.549500429570978e-09,5.3881474475612456e-09,1.0918354726125158e-06,1.4374608416833359e-11,1.6120103291779547e-11,1.6240890396887074e-11,2.016475030765921e-08,2.2316619035833632e-06,3.2563979926027193e-10,2.2417736267135915e-15,3.1311219184482347e-06,1.457622449081336e-06,1.1032862359601335e-09,1.3099322475259664e-10,8.3710150447545103e-14,7.2220571836341372e-15,2.494399476388129e-11,2.4927153766973919e-11
6.939543533287529e-10,0.6459029626909959,154.0,0.0,0.0,0.0,0.95792245663219033,1.0,18.999889714834925,0.00060949129827706644,0.0029519138062316973,0.0027774520839832003,0.00010515590830066951,4.4158287687070931e-10,1.865004141161118e-05,0.011393685947344363,2.599471352974501e-07,0.02412386896993049,2.7394657682236871e-06,7.5849710568857377e-13,1.6441307275831818e-05,1.4422685942437248e-14,8.9089537113610462e-06,6.3027017359775975e-05,6.3044152847047859e-05,1.0099675455172466e-08,5.6986949559034067e-09,1.1520390776334832e-06,1.6456183879964756e-11,1.8551639447233408e-11,1.8694667115490193e-11,2.1801183592307902e-08,2.3513599027627812e-06,3.6148745232488363e-10,2.3568875761818655e-15,3.2462311328293458e-06,1.5108050266022172e-06,1.2296169668149107e-09,1.3910986351597671e-10,9.4913143689517511e-14,7.8113976598045987e-15,2.7715194440677751e-11,2.7696413838666806e-11
7.123010967402693e-10,0.6459029657344446,154.0,0.0,0.0,0.0,0.95683740294495134,1.0,18.999886890335794,0.00062521706752651808,0.0030265325518853163,0.0028457450866923176,0.00010778575060112596,4.5274518026631447e-10,1.8629791837182934e-05,0.011687895533276923,2.5965268787770155e-07,0.024748566456562291,2.8087652689005348e-06,7.7746634694336552e-13,1.7277052493180146e-05,1.4787532603215456e-14,9.1451158462593971e-06,6.6552332944324396e-05,6.6570504607073053e-05,1.0664659236017267e-08,6.0176046285640158e-09,1.213862256819853e-06,1.8765546245076973e-11,2.1266109090147036e-11,2.1434678722557293e-11,2.3520975888210426e-08,2.4740606846131814e-06,4.001770257462006e-10,2.4748775548299115e-15,3.3616141380389093e-06,1.5640966816737094e-06,1.3663589878763245e-09,1.4747594233021703e-10,1.0722809337722616e-13,8.4311064953716818e-15,3.0708112162444894e-11,3.0687215062135178e-11
7.306478401517857e-10,0.6459029691538235,154.0,0.0,0.0,0.0,0.95575373148050879,1.0,18.999884072610509,0.00064092318902707432,0.0031009804011714217,0.0029137856001881872,0.00011040587281306409,4.6388191539966633e-10,1.8609568093045995e-05,0.01198174211349653,2.5935861554972758e-07,0.025372584962001992,2.8779060325564954e-06,7.9636547650186119e-13,1.8132195138973135e-05,1.515154354841477e-14,9.3804067772860103e-06,7.0169696968472504e-05,7.0188940565156318e-05,1.124439704458672e-08,6.3448455625421057e-09,1.2773052145964616e-06,2.131981384463873e-11,2.4287127653002096e-11,2.4484918739903485e-11,2.5325912673615197e-08,2.5997550293298409e-06,4.4184985809294748e-10,2.5957440297295011e-15,3.4772373613848738e-06,1.6174823746579248e-06,1.5140496283350779e-09,1.5609151482991719e-10,1.2072787931367449e-13,9.0818615909329055e-15,3.3933884866424354e-11,3.3910682243002834e-11
7.489945835633021e-10,0.6459029729477688,154.0,0.0,0.0,0.0,0.95467144016637207,1.0,18.999881261638425,0.00065660968776188461,0.003175257756213053,0.0029815743419169972,0.00011301630256232974,4.7499314242937224e-10,1.8589370140274223e-05,0.012275226162891614,2.5906491775110566e-07,0.025995925382636197,2.9468884326826773e-06,8.1519469363164902e-13,1.9006643832111387e-05,1.5514720744391393e-14,9.6148289703106388e-06,7.3878768987142775e-05,7.3899120875529711e-05,1.1838834304894922e-08,6.6803869404005551e-09,1.342368145159555e-06,2.4136806521207116e-11,2.7639533188737651e-11,2.7870634361462567e-11,2.7217759819393129e-08,2.7284337379444141e-06,4.8665022410324733e-10,2.7194874492531503e-15,3.5930700448128875e-06,1.6709483566038312e-06,1.6732377058325957e-09,1.6495663022909961e-10,1.3548768067303507e-13,9.7643349334913088e-15,3.7403884524083439e-11,3.73781746653894e-11
7.673413269748185e-10,0.6459029771149196,154.0,0.0,0.0,0.0,0.95359052693378632,1.0,18.999878457398975,0.00067227658867714617,0.0032493650181269103,0.0030491120274126955,0.00011561706740109755,4.8607892136402919e-10,1.8569197940009274e-05,0.012568348154485475,2.5877159392042225e-07,0.026618588610967366,3.015712841835809e-06,8.3395419706853522e-13,1.9900307544900092e-05,1.5877066152574335e-14,9.8483848874670086e-06,7.7679209499724127e-05,7.7700706654940203e-05,1.2447916592356528e-08,7.024198030192228e-09,1.409051232528152e-06,2.7235047866459841e-11,3.1349411218801082e-11,3.1618352880815167e-11,2.9198263727232864e-08,2.8600876323000605e-06,5.3472530139906705e-10,2.8461082431697799e-15,3.7090840100646913e-06,1.7244820590973129e-06,1.8444833846497917e-09,1.7407133387066838e-10,1.5158495828641555e-13,1.0479192634152969e-14,4.1129715572618507e-11,4.1101283511894017e-11
7.856880703863349e-10,0.6459029816539205,154.0,0.0,0.0,0.0,0.95251098971772563,1.0,18.999875659871677,0.00068792391668216735,0.003323302587026043,0.0031163993703021134,0.00011820819480806866,4.9713931206282862e-10,1.854905145345522e-05,0.012861108559538403,2.5847864349731064e-07,0.027240575535831351,3.084379631640763e-06,8.5264418501790521e-13,2.0813095601707041e-05,1.6238581729478184e-14,1.0081076986050568e-05,8.1570679948653906e-05,8.1593359981194894e-05,1.3071589633559883e-08,7.376248185332353e-09,1.4773546505952897e-06,3.0633766966103953e-11,3.5444119157648988e-11,3.5755907726369614e-11,3.1269151466997777e-08,2.9947075550264561e-06,5.8622513743355036e-10,2.9756068227383295e-15,3.8252534433996448e-06,1.7780719934961168e-06,2.0283580349706953e-09,1.8343566767268889e-10,1.6909943622431557e-13,1.1227094965609037e-14,4.5123212364515155e-11,4.5091829301766692e-11
8.040348137978513e-10,0.6459029865634177,154.0,0.0,0.0,0.0,0.95143282645688387,1.0,18.999872869036093,0.0007035516966494345,0.0033970708620225457,0.0031834370823100771,0.00012078971218866796,5.081743742339907e-10,1.8528930641887673e-05,0.013153507847641129,2.5818606592238868e-07,0.027861887042596976,3.152889172793071e-06,8.7126485515751448e-13,2.1744917677625849e-05,1.6599269426742712e-14,1.0312907718002009e-05,8.5552842717423483e-05,8.5576743891128338e-05,1.3709799305947891e-08,7.7365068444185682e-09,1.5472785631791359e-06,3.4352899672161753e-11,3.9952310317382904e-11,4.0312464107344076e-11,3.3432130913249278e-08,3.132284369514689e-06,6.413026166700025e-10,3.1079835807973895e-15,3.9415546982887157e-06,1.8317076587695822e-06,2.2254440932151554e-09,1.9304967048886178e-10,1.8811308275119473e-13,1.2008696399402094e-14,4.9396436635062923e-11,4.9361859347163721e-11
8.223815572093677e-10,0.6459029918420636,154.0,0.0,0.0,0.0,0.95035603509366784,1.0,18.999870084871858,0.0007191599534146771,0.0034706702412302315,0.003250225873264497,0.00012336164687523984,5.1918416743685248e-10,1.8508835466652071e-05,0.01344554648680042,2.5789386063726393e-07,0.028482524013349109,3.2212418350613608e-06,8.8981640463763383e-13,2.2695683797144428e-05,1.6959131191120323e-14,1.0543879529660639e-05,8.9625361128322392e-05,8.9650522378306786e-05,1.4362491637456423e-08,8.1049435310269151e-09,1.6188231240739444e-06,3.8413089423588095e-11,4.4903957496281392e-11,4.531854427377022e-11,3.5688890880940921e-08,3.2728089598920521e-06,7.0011342799123505e-10,3.2432388918604681e-15,4.0579661145914641e-06,1.8853794572137777e-06,2.4363349234337218e-09,2.0291337839968421e-10,2.087100907225379e-13,1.2824645642973339e-14,5.3961674987717639e-11,5.3923645227379734e-11
8.407283006208841e-10,0.6459029974885131,154.0,0.0,0.0,0.0,0.94928061357418791,1.0,18.999867307358695,0.00073474871177693309,0.0035441011217673098,0.0033167664511014505,0.00012592402612724446,5.3016875108301667e-10,1.8488765889154885e-05,0.013737224943517468,2.5760202708459299e-07,0.029102487327056711,3.289437987289856e-06,9.0829903008203584e-13,2.3665304332818614e-05,1.7318168964481986e-14,1.0773994861532197e-05,9.3787899440176583e-05,9.3814360390725204e-05,1.5029612806151946e-08,8.4815278535072627e-09,1.6919884771008531e-06,4.2835687635535301e-11,5.0330376154990466e-11,5.0806052393734436e-11,3.8041101260288346e-08,3.41627223099673e-06,7.62816032337936e-10,3.381373112209723e-15,4.1744678528260311e-06,1.9390786173625687e-06,2.6616346797569075e-09,2.1302682494894973e-10,2.3097685748982271e-13,1.3675585676498006e-14,5.883143639720128e-11,5.8789680280945169e-11
8.590750440324005e-10,0.6459030035014255,154.0,0.0,0.0,0.0,0.94820655984825208,1.0,18.99986453647637,0.00075031799649861357,0.0036173638997590509,0.0033830595218702457,0.00012847687713145309,5.4112818443394392e-10,1.8468721870873881e-05,0.014028543682859685,2.5731056470801753e-07,0.029721777859726951,3.3574779974008941e-06,9.2671292759137901e-13,2.4653690003950972e-05,1.7676384683868629e-14,1.1003256148044366e-05,9.8040122846106785e-05,9.8067923828523075e-05,1.5711109139872773e-08,8.8662295047808477e-09,1.7667747561585001e-06,4.764275367677501e-11,5.6264247184080661e-11,5.6808299051023882e-11,4.0490413150819752e-08,3.5626651083523973e-06,8.2957163057473479e-10,3.522386579983345e-15,4.2910417422586001e-06,1.99279712347335e-06,2.9019581698911258e-09,2.2339004133689077e-10,2.5500196437299742e-13,1.456215378950993e-14,6.4018449730229182e-11,6.3972677115478162e-11
