Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951)
4.532872712134553e-10,0.5524700874519496,154.0,0.0,0.0,0.0,0.99955047067520741,1.0,18.99997809743796,3.2322727710900673e-05,0.00014443638421516168,0.00012313495898042678,2.1537421463335434e-05,5.2476411424720472e-11,1.5703283184747412e-07,5.2672723280163368e-05,2.9149492675114607e-10,7.4649401623435419e-05,3.4216984417153658e-07,2.9387580603510218e-13,1.5644234853553339e-07,3.1607855193497438e-15,5.1170872164468587e-08,5.5040905093325841e-08,5.5070330958051606e-08,1.8052139774218638e-11,1.1333884423352408e-11,1.1532517435118337e-08,1.0131104400021085e-17,9.6128188290685931e-18,9.614641311876174e-18,1.612095016627941e-10,2.2727219308817015e-08,1.2901899103399968e-13,1.5873648721201837e-17,1.0469704612669644e-09,7.3616797273935874e-10,3.9781589294976985e-14,1.5464351795024612e-13,2.2179097905855873e-19,4.4556006677380806e-18,3.1010109387312708e-15,2.9699910247113998e-15,1.26526643345035e-16
4.728925100335032e-10,0.5524700841545505,154.0,0.0,0.0,0.0,0.99953102964888674,1.0,18.999977044824803,3.3719826024159771e-05,0.00015067994072468763,0.00012834835765845526,2.2573187461302688e-05,5.4744808852246304e-11,1.5703008685585307e-07,5.4952998538918839e-05,2.9148925723992102e-10,7.7881265722556231e-05,3.5699545512913632e-07,3.0800872327393507e-13,1.7025826323064185e-07,3.2977367396926776e-15,5.426537957245806e-08,6.1175513020357879e-08,6.1208225199265014e-08,2.0064890924308469e-11,1.2599324258082451e-11,1.2557987823303357e-08,1.3099150633611873e-17,1.2433253906051773e-17,1.2435720263965008e-17,1.8346198145821443e-10,2.4720932648777886e-08,1.5225439771259961e-13,1.6952267699191368e-17,1.1329153871025453e-09,7.9648638485518987e-10,4.7887510655187818e-14,1.7265700331029778e-13,2.7786303984152853e-19,5.071327012916344e-18,3.6856101056532095e-15,3.523684904584066e-15,1.5680753555723508e-16
4.905372249715463e-10,0.5524700811881201,154.0,0.0,0.0,0.0,0.99951353283476074,1.0,18.999976097481643,3.4977150728312035e-05,0.00015629889540676756,0.00013303992482263869,2.3505295347957953e-05,5.6786276904694216e-11,1.5702761637413411e-07,5.7005201045847919e-05,2.9148415472877018e-10,8.0789892647186774e-05,3.7033791919163733e-07,3.2072723657302801e-13,1.8319200243440021e-07,3.420987426692541e-15,5.7068469017729372e-08,6.700555022731043e-08,6.7041386341688957e-08,2.1977752247150942e-11,1.380205504490108e-11,1.3518715645967196e-08,1.6347532676869968e-17,1.5521270196613877e-17,1.5524472197795892e-17,2.051542005641234e-10,2.6586855379033343e-08,1.757271347836056e-13,1.7951113344438191e-17,1.2127108400252752e-09,8.5247773005986726e-10,5.621196233269312e-14,1.8985149405741584e-13,3.376128093664345e-19,5.6716360461070071e-18,4.2789695215577197e-15,4.0844902635037811e-15,1.8875218244128882e-16
5.081819399095894e-10,0.5524700782228747,154.0,0.0,0.0,0.0,0.99949603612452742,1.0,18.999975150150934,3.6234415013457477e-05,0.0001619176167927778,0.00013773103044306873,2.4437321726608116e-05,5.8827660014611265e-11,1.5702514590747723e-07,5.9057360736696625e-05,2.9147905219945186e-10,8.3698471520175766e-05,3.8367982810536064e-07,3.3344463770413372e-13,1.9659883513178211e-07,3.5442329855189433e-15,5.9886847921067054e-08,7.3129978118871816e-08,7.3169096703301385e-08,2.3987240332382802e-11,1.506562595561855e-11,1.451530760672974e-08,2.0228638155747092e-17,1.9212128330939967e-17,1.9216244597952413e-17,2.2848504083433124e-10,2.8520586375525286e-08,2.018129277439536e-13,1.8976605849136584e-17,1.2947817755923857e-09,9.1005490128151131e-10,6.5600420248492579e-14,2.0798652952865047e-13,4.073091212025763e-19,6.3173774365498653e-18,4.9411052397981277e-15,4.7090446785842491e-15,2.2567726704369278e-16
5.258266548476325e-10,0.5524700752588233,154.0,0.0,0.0,0.0,0.99947853951827936,1.0,18.999974202835428,3.7491618881571835e-05,0.00016753610480921768,0.00014242167725857344,2.536926379965093e-05,6.0868958155296825e-11,1.570226754441236e-07,6.110947763946902e-05,2.9147394975723205e-10,8.6607002380488621e-05,3.9702118169588017e-07,3.4616088849425637e-13,2.104787252214534e-07,3.6674734145639695e-15,6.2718963365369824e-08,7.9550315322583312e-08,7.9592875816127878e-08,2.6093854087082033e-11,1.6390352228093103e-11,1.5547811311895356e-08,2.4833996065926783e-17,2.3593350655994338e-17,2.3598593918752938e-17,2.5351356243052638e-10,3.052212075864486e-08,2.306986873321439e-13,2.002878054107033e-17,1.3790894885940114e-09,9.6919022333285729e-10,7.6142689382153511e-14,2.2707095834546322e-13,4.8815289787950715e-19,7.0101965288510384e-18,5.6771148943130035e-15,5.401888988079848e-15,2.6813778933669534e-16
5.434713697856756e-10,0.55247007229598,154.0,0.0,0.0,0.0,0.99946104301610927,1.0,18.999973255536947,3.8748762334630835e-05,0.00017315435938259675,0.00014711186709439388,2.6301119682643364e-05,6.2910171300089721e-11,1.5702020499057484e-07,6.3161551781679796e-05,2.9146884736757931e-10,8.9515485266418655e-05,4.1036197978874168e-07,3.5887596323026636e-13,2.248316365970471e-07,3.7907087122085367e-15,6.5563417450162588e-08,8.6267925980352368e-08,8.6314088647625962e-08,2.8298041665382183e-11,1.777651703359327e-11,1.6616274363877674e-08,3.0263992227267138e-17,2.8760987426987804e-17,2.8767609368415306e-17,2.8029880996909211e-10,3.2591453639596556e-08,2.6257776442810818e-13,2.1107672749304417e-17,1.4655959312180847e-09,1.029856503110205e-09,8.7932408037277609e-14,2.471130124708365e-13,5.8143749333023799e-19,7.7517387001437159e-18,6.4922765800582555e-15,6.1677057087382621e-15,3.1672752121872667e-16
5.611160847237187e-10,0.5524700693343507,154.0,0.0,0.0,0.0,0.99944354661810964,1.0,18.999972308256719,4.0005845374610294e-05,0.00017877238043943457,0.00015180160116659387,2.7232888099974403e-05,6.4951299422271877e-11,1.5701773455678977e-07,6.5213583190368597e-05,2.9146374492331243e-10,9.2423920215607144e-05,4.2370222220944894e-07,3.7158984450663993e-13,2.3965753314716447e-07,3.9139388768445225e-15,6.8418951744897284e-08,9.3284035204462092e-08,9.3333961064984855e-08,3.0600205546225659e-11,1.9224374685036252e-11,1.7720744361412268e-08,3.6628309474118289e-17,3.4820048977981191e-17,3.4828345540934254e-17,3.0889981302219372e-10,3.4728580119736476e-08,2.976499485274293e-13,2.2213317795179279e-17,1.5542637018808206e-09,1.092027021192923e-09,1.0106704956625764e-13,2.6812035827710532e-13,6.8855178437742542e-19,8.5436493696788221e-18,7.3920488065228913e-15,7.0113178032345491e-15,3.7208019222868928e-16
5.787607996617618e-10,0.5524700663739424,154.0,0.0,0.0,0.0,0.99942605032437348,1.0,18.99997136099557,4.1262868003486076e-05,0.00018439016790626047,0.00015649088029094874,2.8164568176038905e-05,6.6992342495139743e-11,1.570152641274849e-07,6.7265571892120141e-05,2.9145864254419677e-10,9.5332307265071366e-05,4.3704190878362103e-07,3.8430252037587845e-13,2.5495637875537699e-07,4.0371639068675418e-15,7.1284433323828201e-08,1.0059974297236731e-07,1.0065359373737404e-07,3.3000707098209497e-11,2.0734153521151621e-11,1.8861268899680977e-08,4.4046367717359137e-17,4.1884938636655757e-17,4.1895255815312303e-17,3.3937558644528223e-10,3.6933495290214901e-08,3.3612146622744999e-13,2.3345750997007366e-17,1.6450560342496681e-09,1.1556755235914093e-09,1.1564792328005109e-13,2.9010014334399803e-13,8.1098320636208851e-19,9.3875740039087885e-18,8.3820704524602434e-15,7.9376874593170629e-15,4.3487066476842114e-16
5.964055145998049e-10,0.5524700634147592,154.0,0.0,0.0,0.0,0.99940855413499308,1.0,18.999970413754035,4.2519830223234111e-05,0.00019000772170961369,0.0001611797050166037,2.9096159301626571e-05,6.9033300492057769e-11,1.570127937043441e-07,6.9317517913054918e-05,2.914535402537737e-10,9.8240646451191359e-05,4.5038103933688671e-07,3.9701398252523752e-13,2.7072813730022687e-07,4.1603838006562243e-15,7.4158842199676839e-08,1.0821603663911319e-07,1.082739746550727e-07,3.549987069027717e-11,2.2306058503695634e-11,2.003789557039339e-08,5.2647763520089014e-17,5.0079886025513748e-17,5.009262616390478e-17,3.7178513061176612e-10,3.9206194231854407e-08,3.7820497971234242e-13,2.4505007677274901e-17,1.7379367864512823e-09,1.2207762136376972e-09,1.3178017469039635e-13,3.1305903941125839e-13,9.5032073437328209e-19,1.028515811939006e-17,9.4681607215955212e-15,8.9519148800976104e-15,5.0581609915952986e-16
6.14050229537848e-10,0.5524700604568056,154.0,0.0,0.0,0.0,0.99939105805006145,1.0,18.999969466532498,4.3776732035830379e-05,0.00019562504177604313,0.00016586807570488383,3.0027661055146802e-05,7.1074173386317507e-11,1.5701032330272085e-07,7.1369421278838705e-05,2.914484379078497e-10,0.00010114893780972285,4.637196136947999e-07,4.0972422520221644e-13,2.869727726552293e-07,4.2835985566015871e-15,7.7041260062641393e-08,1.1613380215707586e-07,1.1619599035522752e-07,3.8097987377725368e-11,2.3940273546336225e-11,2.1250671961823921e-08,6.2572709124663883e-17,5.9539380708757235e-17,5.9555009329650666e-17,4.0618743155688652e-10,4.1546672015190996e-08,4.2411958524264448e-13,2.5691123149933252e-17,1.8328704304658228e-09,1.2873037440196658e-09,1.4957278516517612e-13,3.3700328167707329e-13,1.1082578091163004e-18,1.1238047282545824e-17,1.0656319099010696e-14,1.0059237085332708e-14,5.8567710838968483e-16
6.316949444758911e-10,0.5524700575000845,154.0,0.0,0.0,0.0,0.99937356206967121,1.0,18.999968519331176,4.5033573443250906e-05,0.00020124212803210753,0.0001705559925833006,3.095907314865069e-05,7.311496115120914e-11,1.5700785290717482e-07,7.3421282014708367e-05,2.914433356003543e-10,0.00010405718137583343,4.7705763168301814e-07,4.2243324447787153e-13,3.0369024868887309e-07,4.4068081731035656e-15,7.9930860150206614e-08,1.2435383417195863e-07,1.2442043602326306e-07,4.0795318219027897e-11,2.5636963610278863e-11,2.2499645658833386e-08,7.3972470701773443e-17,7.0408605955268006e-17,7.0427659142298896e-17,4.4264146108583453e-10,4.3954923700573384e-08,4.7409081164445717e-13,2.6904132724024774e-17,1.9298220417014611e-09,1.3552332089540668e-09,1.6913857111321849e-13,3.6193870483925339e-13,1.2865952084968814e-18,1.2247887108668928e-17,1.1952725307929574e-14,1.1265026723166823e-14,6.7525890279796011e-16
6.493396594139343e-10,0.5524700545445985,154.0,0.0,0.0,0.0,0.9993560661939147,1.0,18.999967572150233,4.6290354447471799e-05,0.00020685898040437523,0.00017524345578799855,3.1890395385408971e-05,7.5155663760123225e-11,1.5700538251389058e-07,7.5473100145462331e-05,2.9143823341088148e-10,0.00010696537718408872,4.9039509312725694e-07,4.35141037667683e-13,3.2088052926462247e-07,4.5300126485388584e-15,8.2826898121621615e-08,1.3287684511858122e-07,1.3294802459354885e-07,4.3592097264063094e-11,2.739627659227961e-11,2.3784864242877516e-08,8.7009805721750394e-17,8.2843872521895783e-17,8.2866964877838943e-17,4.8120617685339759e-10,4.6430944338275448e-08,5.2835061880000769e-13,2.8144071715649918e-17,2.0287572887458114e-09,1.4245401364957719e-09,1.9059418279627495e-13,3.8787077617136791e-13,1.487243865360384e-18,1.3316323260777449e-17,1.3363739266714811e-14,1.2574790892052735e-14,7.7541242479522529e-16
6.669843743519774e-10,0.5524700515903503,154.0,0.0,0.0,0.0,0.99933857042288499,1.0,18.999966624989728,4.75470750504692e-05,0.00021247559881942417,0.00017993046539596438,3.2821627627724277e-05,7.719628118636314e-11,1.5700291214377494e-07,7.7524875695462851e-05,2.9143313117201208e-10,0.00010987352526845529,5.0373199785313674e-07,4.4784760289283623e-13,3.3854357824091869e-07,4.6532119812970303e-15,8.572870383226745e-08,1.4170347342075568e-07,1.4177939495367211e-07,4.6488534248006292e-11,2.9218345026691921e-11,2.5106375292008643e-08,1.0185939932675667e-16,9.7013052338507159e-17,9.7040885542522135e-17,5.2194052242609137e-10,4.8974728968619848e-08,5.8713739613741265e-13,2.9410975431801693e-17,2.1296424232907409e-09,1.495200480980458e-09,2.1406010284364776e-13,4.1480462589170267e-13,1.7122276321021144e-18,1.4445001447206228e-17,1.489590104605591e-14,1.3994169972715762e-14,8.8703547373298579e-16
6.846290892900205e-10,0.5524700486373416,154.0,0.0,0.0,0.0,0.9993210747566742,1.0,18.999965677849726,4.8803735254219311e-05,0.00021809198320384219,0.00018461702144548234,3.375276977649317e-05,7.9236813403205872e-11,1.570004417829827e-07,7.9576608688667502e-05,2.9142802893388419e-10,0.0001127816256623447,5.1706834568635349e-07,4.6055293880122838e-13,3.566793594711807e-07,4.7764061697839292e-15,8.8635673929647345e-08,1.5083429087358482e-07,1.509151193306948e-07,4.948481701662515e-11,3.1103287617806988e-11,2.6464226380868862e-08,1.1870829964629806e-16,1.1309601204117513e-16,1.1312938402791667e-16,5.64903427323837e-10,5.1586272622121014e-08,6.5069596112010435e-13,3.070487917165095e-17,2.2324442702283056e-09,1.5671906155989255e-09,2.3966064452815999e-13,4.4274507502321032e-13,1.9636859926487286e-18,1.5635567418710546e-17,1.6555930826323397e-14,1.5528936470087811e-14,1.0110738209691923e-15
7.022738042280636e-10,0.5524700456855741,154.0,0.0,0.0,0.0,0.9993035791953756,1.0,18.999964730730241,5.0060335060698396e-05,0.00022370813348422653,0.00018930312394753693,3.4683821759818063e-05,8.1277260384072144e-11,1.5699797142000159e-07,8.1628299148621576e-05,2.9142292683736001e-10,0.0001156896783986024,5.304041364527082e-07,4.7325704441160773e-13,3.7528783680380727e-07,4.8995952123741986e-15,9.1547265193548366e-08,1.6026980928497813e-07,1.6035570993623104e-07,5.2581113708207035e-11,3.3051210618430145e-11,2.7858465080676989e-08,1.3775635199697797e-16,1.3128504629640066e-16,1.3132486107989567e-16,6.1015380704599247e-10,5.426557031963945e-08,7.1927755773578687e-13,3.202581824506113e-17,2.3371302179150966e-09,1.6404873251009332e-09,2.6752394985191121e-13,4.7169666094074697e-13,2.2438767224745324e-18,1.6889666966095892e-17,1.8350728855055874e-14,1.7184993865104125e-14,1.1485223152037377e-15
7.199185191661067e-10,0.5524700427350491,154.0,0.0,0.0,0.0,0.99928608373908134,1.0,18.999963783631262,5.1316874471882786e-05,0.00022932404958718425,0.00019398877289300884,3.5614783525823725e-05,8.3317622102284553e-11,1.5699550108057925e-07,8.3679947098450877e-05,2.9141782471318003e-10,0.00011859768350949712,5.437393699779031e-07,4.8595991901616569e-13,3.9436897408217791e-07,5.0227791074541535e-15,9.4462988544214473e-08,1.7001048645152324e-07,1.7010162494552206e-07,5.5777574716801194e-11,3.5062209070289112e-11,2.9289138959211684e-08,1.5921663192698861e-16,1.517853108769802e-16,1.5183258904216173e-16,6.577505630868101e-10,5.7012617072532169e-08,7.9313985498522823e-13,3.3373827952781762e-17,2.4436682086021713e-09,1.7150677986262874e-09,2.9778198748693213e-13,5.0166366079862802e-13,2.5551784973884935e-18,1.8208945916650486e-17,2.0287375404514427e-14,1.8968375476216338e-14,1.3004259781663128e-15
7.375632341041498e-10,0.5524700397857677,154.0,0.0,0.0,0.0,0.99926858838788413,1.0,18.999962836552776,5.2573353489748831e-05,0.0002349397314393321,0.0001986739682586976,3.6545655036646191e-05,8.5357898531097301e-11,1.5699303075531949e-07,8.5731552560898305e-05,2.9141272254676311e-10,0.00012150564102677228,5.5707404608767089e-07,4.9866156209849379e-13,4.1392273514465476e-07,5.1459578534373858e-15,9.7382403647305924e-08,1.8005673153923784e-07,1.801532738810739e-07,5.907433445994851e-11,3.7136367920912458e-11,3.0756295580793802e-08,1.8331587706745708e-16,1.7481525545068246e-16,1.7487114533543594e-16,7.0775258294651524e-10,5.9827407882789892e-08,8.7254694537031859e-13,3.4748943583230703e-17,2.5520267290275028e-09,1.7909096226607995e-09,3.305705506095696e-13,5.3265011302299738e-13,2.9000934519152398e-18,1.9595050130268232e-17,2.237313072926682e-14,2.0885243330490349e-14,1.4678810907496171e-15
7.552079490421929e-10,0.5524700368377311,154.0,0.0,0.0,0.0,0.99925109314187655,1.0,18.99996188949476,5.3829772116272986e-05,0.00024055517896729621,0.00020335871001237095,3.7476436263393166e-05,8.7398089643963214e-11,1.5699056042335434e-07,8.7783115558321195e-05,2.9140762053378112e-10,0.00012441355098164166,5.7040816460788796e-07,5.1136197326409149e-13,4.3394908382458335e-07,5.2691314486968454e-15,1.003051140546537e-07,1.9040890993001151e-07,1.9051102246169757e-07,6.2471512970875791e-11,3.927376302960266e-11,3.2259982506269395e-08,2.1029491776574302e-16,2.006070560555895e-16,2.0067284564614065e-16,7.6021874014040497e-10,6.2709937743162283e-08,9.5776934338085822e-13,3.6151200439848527e-17,2.6621748011681287e-09,1.8679907741148648e-09,3.6602925466106948e-13,5.6465983703252072e-13,3.2812496880975319e-18,2.1049625496875182e-17,2.4615435023790008e-14,2.2941887044191359e-14,1.6520362696725352e-15
7.72852663980236e-10,0.5524700338909404,154.0,0.0,0.0,0.0,0.99923359800115119,1.0,18.999960942457179,5.5086130353431717e-05,0.00024617039209771273,0.00020804299811612713,3.8407127182790646e-05,8.9438195414234449e-11,1.5698809011357162e-07,8.9834636112673042e-05,2.9140251853038419e-10,0.00012732141340476345,5.8374172536435183e-07,5.2406115219535618e-13,4.5444798395029461e-07,5.3922998916130041e-15,1.0323076282860846e-07,2.0106734758593144e-07,2.0117519696917425e-07,6.596921733229917e-11,4.1474462073336577e-11,3.3800247292993144e-08,2.4040910648481772e-16,2.2940704724483244e-16,2.2948417680729411e-16,8.1520789420587637e-10,6.5660201637275132e-08,1.0490839839798918e-12,3.7580633818097125e-17,2.7740819731492944e-09,1.946289613522571e-09,4.0430153506027979e-13,5.9769645133167278e-13,3.7014037355484244e-18,2.2574317932829636e-17,2.702190838009717e-14,2.5144722712786731e-14,1.8540935347510196e-15
7.904973789182791e-10,0.5524700309453963,154.0,0.0,0.0,0.0,0.99921610296580088,1.0,18.999959995440008,5.6342428203201572e-05,0.0002517853707572273,0.00021272683252813177,3.9337727775454125e-05,9.1478215815130233e-11,1.5698561982441997e-07,9.1886114245543033e-05,2.913974164417267e-10,0.00013022922832629544,5.9707472818283385e-07,5.3675909862814621e-13,4.7541939934510589e-07,5.5154631806093652e-15,1.0615902860327583e-07,2.1203233497807445e-07,2.1214608817915451e-07,6.956754296714318e-11,4.3738525362261084e-11,3.5377137494811595e-08,2.7392874596262835e-16,2.6147615389281401e-16,2.6156622936369638e-16,8.7277889070645585e-10,6.8678194539741018e-08,1.1467742210878699e-12,3.9037278994569725e-17,2.8877183103080319e-09,2.0257848783592697e-09,4.4553464488998052e-13,6.3176339010773329e-13,4.1634429635861987e-18,2.4170773376632882e-17,2.9600350745387558e-14,2.750029181028983e-14,2.0753093668517381e-15
8.081420938563222e-10,0.5524700280010992,154.0,0.0,0.0,0.0,0.99919860803591787,1.0,18.999959048443198,5.7598665667559153e-05,0.00025740011487249511,0.00021741021320354742,4.0268238024965414e-05,9.3518150820135123e-11,1.5698314952463517e-07,9.3937549978162084e-05,2.9139231450143192e-10,0.00013313699577590331,6.104071728892734e-07,5.4945581233812369e-13,4.9686329382732259e-07,5.6386213140582838e-15,1.0908962203925399e-07,2.2330413062290326e-07,2.2342395489945025e-07,7.3266574800348317e-11,4.6066006573739953e-11,3.6990700662046378e-08,3.1113951613013624e-16,2.9709032265931165e-16,2.9719512981778513e-16,9.3299056123316449e-10,7.1763911416261108e-08,1.2511298260658487e-12,4.0521171265801514e-17,3.00305438640854e-09,2.1064556764755881e-09,4.8987965257472308e-13,6.6686391845433139e-13,4.6703879463030839e-18,2.5840637786397326e-17,3.2358741879709011e-14,3.0015260097854664e-14,2.3169957566057492e-15
