Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260),S(2221),S(2356)
3.87438722084648e-09,0.6627791762724374,154.0,0.0,0.0,0.0,0.91793165323974868,0.99999997006518848,18.999574405129728,0.0019146847630123272,0.0084636471270896057,0.0074980999522930815,0.00038391588631941443,1.4339577361554915e-09,6.3752227341599961e-06,0.021361129279670175,5.698933662223932e-08,0.041634064958510637,9.0326306744474068e-06,3.1486567402000889e-12,0.00018051073355761314,5.3188278416125408e-14,1.7580202985012389e-05,0.00056946574997362477,0.0005698417666147017,1.0004957803475973e-07,5.7839963261984331e-08,1.5326717442129233e-05,5.3940080688650428e-09,8.7025630387830247e-09,8.9032980685188255e-09,1.2495368727696001e-06,2.7248096063319873e-05,6.4185533495539953e-08,2.1964496245058874e-14,5.9531429129563532e-06,2.9891753170352745e-06,1.7210422015230337e-07,1.5658913677944143e-09,1.9581649074798318e-11,2.6581473523862257e-13,1.2980323445619646e-06,2.4798484573890404e-09,1.3917135042761423e-09,3.9709952518112405e-11,1.6722125474405944e-10,3.882889785419655e-08,6.3819305434235639e-12,5.5985260312434797e-14,1.2833318321266281e-16,1.9626367812350103e-12,8.5971651657599568e-13,2.5745170218053839e-11,1.3108224330987316e-12,2.9121284480372048e-14,1.2124616087779461e-13,2.6860656429552188e-10,7.4377749226107934e-14,1.1153011724758569e-09,2.5670626156445619e-11,2.1720488771226932e-08,5.7791409250106678e-12,3.5140544070250233e-12,1.5820192021748369e-11,1.4943482453236239e-20,1.016103029562086e-18,7.6950072192115411e-12,3.8430044569360697e-21,2.5486072556142248e-15,1.7798131919662851e-12,8.6338472103086456e-21,2.5772178107667886e-12,7.541163477663299e-17,5.3022558252812244e-15,8.4902593301179457e-09,1.780077024286994e-08,2.8808135631763672e-09,8.4166681903547082e-12,7.473181520055516e-10,7.5455107831876802e-10,7.2329263132167846e-12,5.3773590527077586e-07,5.6336968951110716e-10,1.9275754987648011e-06,1.3327688160602117e-06,5.9747484926230231e-08,4.9825432257112338e-16
3.9547668539711095e-09,0.6627792366708743,154.0,0.0,0.0,0.0,0.9163141687728531,0.99999996894703536,18.999566197629697,0.0019523285842018873,0.0086239163811585671,0.0076284507684434618,0.00039062132092473922,1.4611106724248395e-09,6.3646698831667219e-06,0.021783115287910385,5.68889156717228e-08,0.042462935484165409,9.2036974302293484e-06,3.2036508487534308e-12,0.00018762700940346626,5.4195598052112501e-14,1.7891742841325123e-05,0.00059242500037519905,0.00059282627680043638,1.0408334739740019e-07,6.0172123615887821e-08,1.5991358740279399e-05,5.9057283187214261e-09,9.6183568660245226e-09,9.8450366126989528e-09,1.3232790365950407e-06,2.833837232491534e-05,6.9434915371849259e-08,2.2901054986043973e-14,6.0819217981407183e-06,3.0532488154829926e-06,1.8625744948269092e-07,1.6355864875702327e-09,2.1302436371981833e-11,2.8163658985473445e-13,1.3722428789940667e-06,2.6594397438182051e-09,1.5242417956442349e-09,4.3537594776938857e-11,1.8494175386043222e-10,4.2019268443994441e-08,7.0983039236094254e-12,6.3898644987354517e-14,1.4193273965528048e-16,2.2373879634007012e-12,9.6427217259571729e-13,2.6990360799172009e-11,1.3744403880042362e-12,3.0529812581464122e-14,1.2629031850043548e-13,2.7976529441423705e-10,7.5855667000136967e-14,1.1374071632977996e-09,2.6179715458243588e-11,2.2628013264046444e-08,6.0206111679175968e-12,3.6608804695652201e-12,1.6481642544475313e-11,1.566873231979621e-20,1.0585868295713564e-18,8.0071703303492856e-12,3.9989034955229484e-21,2.6519968251572739e-15,1.9793550116900396e-12,9.0528724646537577e-21,2.7401190509403243e-12,8.0178288634893512e-17,5.8574054088738718e-15,9.0700414919110499e-09,1.8222612545109872e-08,2.9645014600316034e-09,9.0008198006707541e-12,7.7911836551753119e-10,7.8680787732273261e-10,7.6895118052015886e-12,5.4991687359254733e-07,5.7656069104805706e-10,1.9899157177340442e-06,1.4098344728809028e-06,6.1403386109975166e-08,5.1206343814168673e-16
4.035146487095739e-09,0.6627792987663035,154.0,0.0,0.0,0.0,0.91470000554865094,0.99999996779360312,18.999558014031123,0.0019898908121718599,0.0087835988687350475,0.0077578634384797111,0.0003972784972125631,1.4881641652372408e-09,6.3541387513622306e-06,0.022204267986735506,5.678870091996129e-08,0.04329043331184465,9.3741376810329076e-06,3.2582491704105008e-12,0.00019486353473059296,5.5199228539007592e-14,1.8201044047505986e-05,0.00061578521861033035,0.00061621306356915916,1.0818756242046864e-07,6.2545016366883798e-08,1.6670898362982398e-05,6.4527188557206567e-09,1.0607914472971939e-08,1.0863238363931255e-08,1.3996424039337472e-06,2.9447947061541472e-05,7.4989976089975391e-08,2.3858288494360122e-14,6.2104871539533021e-06,3.1171957754333891e-06,2.0123711315981048e-07,1.7068842135427293e-09,2.3131230301172442e-11,2.9802924031584716e-13,1.4487493855340444e-06,2.8474901915050426e-09,1.6660639861804049e-09,4.7637048237631404e-11,2.0406907668174079e-10,4.5390166632761562e-08,7.8752557410761147e-12,7.2721422319999622e-14,1.5661196306745305e-16,2.5434006599058835e-12,1.0789164511769831e-12,2.8272813456082699e-11,1.4399651538723735e-12,3.1980491274563511e-14,1.3143721340042437e-13,2.9115020986168499e-10,7.7329434500551958e-14,1.1594486252124975e-09,2.6687318670116162e-11,2.3553025259677654e-08,6.2667343978903688e-12,3.810535744114282e-12,1.7155846963275887e-11,1.6415719986628498e-20,1.1018897898152255e-18,8.3251505162535681e-12,4.1577076703387256e-21,2.7573130370485373e-15,2.1961329404227421e-12,9.4844570970932771e-21,2.9096176798398553e-12,8.5137989562793817e-17,6.4573085183342337e-15,9.6787409609573732e-09,1.864926329129049e-08,3.0489554703396727e-09,9.6119776197932436e-12,8.1165927148927564e-10,8.1982444037351226e-10,8.1651688842369771e-12,5.6206275501815243e-07,5.8972259366528027e-10,2.052463509275671e-06,1.48935705713449e-06,6.3057692018543102e-08,5.2585925017755658e-16
4.115526120220369e-09,0.662779362546781,154.0,0.0,0.0,0.0,0.91308915552266712,0.99999996660389556,18.999549854182277,0.0020273716160351448,0.0089426966448848677,0.0078863427607314563,0.00040388766211034237,1.5151185628386415e-09,6.3436292856751386e-06,0.022624589080547809,5.6688691867513724e-08,0.044116561265894166,9.5439536208481149e-06,3.3124537303279271e-12,0.00020221938269684867,5.6199182796031769e-14,1.8508118048427932e-05,0.00063954346298109987,0.00063999923324733609,1.1236170612397304e-07,6.4958342594664445e-08,1.7365378115091674e-05,7.0364888777299806e-09,1.1675394121504332e-08,1.1962276468375579e-08,1.4786563247709398e-06,3.0576702573891771e-05,8.0861401880507673e-08,2.4836255235267652e-14,6.3388394057646106e-06,3.1810164504368012e-06,2.1707196406122375e-07,1.7797891261757848e-09,2.5072117565751719e-11,3.149993976645886e-13,1.5275547069399783e-06,3.0441735800927899e-09,1.8175988973704465e-09,5.2020730489503547e-11,2.2467732004982592e-10,4.8947113820751581e-08,8.7162202271674409e-12,8.2534582794772513e-14,1.7242771926801911e-16,2.8834297505030294e-12,1.2043755737887332e-12,2.9593330296165719e-11,1.507437678932125e-12,3.3474227876752787e-14,1.3668738588238735e-13,3.0276244466756411e-10,7.8799067761955031e-14,1.1814257884167469e-09,2.7193441093244743e-11,2.4495461283983095e-08,6.5174937168957525e-12,3.9630099559563289e-12,1.7842758960492138e-11,1.7184912266877859e-20,1.1460089353922724e-18,8.6489266494621642e-12,4.3194064300051928e-21,2.8645488937738346e-15,2.4312017155391732e-12,9.9288708167381531e-21,3.0858402180304951e-12,9.0294439707680157e-17,7.1045316690420097e-15,1.0317134893293596e-08,1.9080909307058603e-08,3.134199216676665e-09,1.0250818195106933e-11,8.4494921652057363e-10,8.5360954582448075e-10,8.6603293039072701e-12,5.7417182165262682e-07,6.0285315961135504e-10,2.115194079553912e-06,1.5713442447324077e-06,6.4710008493696824e-08,5.396384716609286e-16
4.195905753344998e-09,0.6627794280004184,154.0,0.0,0.0,0.0,0.9114816106725,0.99999996537691405,18.999541717932679,0.0020647711645056981,0.0091012117572915781,0.0080138935120556438,0.00041044906143973135,1.5419742122253389e-09,6.3331414331805809e-06,0.023044080269681928,5.6588888016309569e-08,0.044941322163755924,9.7131474357920804e-06,3.3662665445931864e-12,0.00020969363209028739,5.7195473696046762e-14,1.8812976237760043e-05,0.00066369680569527913,0.00066418190695977726,1.16605263971846e-07,6.7411804792008415e-08,1.8074839325484653e-05,7.658569485015257e-09,1.2825087391629555e-08,1.3146669345080178e-08,1.5603493932818359e-06,3.17245215195594e-05,8.7059992908016816e-08,2.5835013009862325e-14,6.4669789813560909e-06,3.2447110947855742e-06,2.3379104275004357e-07,1.8543057542460602e-09,2.7129232557372731e-11,3.3255360768651671e-13,1.6086607320524699e-06,3.2496610847835631e-09,1.9792731522687046e-09,5.6701295026206406e-11,2.4684238355862953e-10,5.2695636571206132e-08,9.6247248054786241e-12,9.3424247790425191e-14,1.8943825760914433e-16,3.2604025514625304e-12,1.3414104118290401e-12,3.0952739954759003e-11,1.5769002759154955e-12,3.5011959714900949e-14,1.4204143049228419e-13,3.1460325165112688e-10,8.0264582865175952e-14,1.2033388826714764e-09,2.7698088018767969e-11,2.5455258090089956e-08,6.7728722873825086e-12,4.1182928671511104e-12,1.8542332384240969e-11,1.7976791529134695e-20,1.190941302048502e-18,8.9784776782845632e-12,4.4839892609856939e-21,2.9736974229149269e-15,2.6856540437736834e-12,1.0386392320118515e-20,3.26891365248793e-12,9.5651354864220991e-17,7.8017308576161252e-15,1.0985996598990486e-08,1.9517740641719542e-08,3.2202576848334246e-09,1.0918026799285343e-11,8.7899688000094001e-10,8.8817230950610048e-10,9.1754295051607418e-12,5.8624242394963038e-07,6.1595024899168038e-10,2.1780836018663225e-06,1.6558027552179062e-06,6.6359961443278054e-08,5.5339798291176473e-16
4.276285386469628e-09,0.6627794951153854,154.0,0.0,0.0,0.0,0.90987736299775956,0.99999996411165981,18.999533605133092,0.0021020896258996057,0.0092591462462815501,0.0081405204479246557,0.00041696293992112536,1.5687314591482105e-09,6.3226751410998126e-06,0.023462743250416217,5.6489288869644819e-08,0.045764718815987926,9.8817213041356379e-06,3.4196896202618652e-12,0.00021728536729621989,5.8188114065711786e-14,1.9115629958177591e-05,0.00068824233280725456,0.00068875822056341446,1.209177238615716e-07,6.9905106858783085e-08,1.8799322849174479e-05,8.3205129554577773e-09,1.4061419860940946e-08,1.4421081741555615e-08,1.6447494577236506e-06,3.2891286914640057e-05,9.3596660079318083e-08,2.6854618958022731e-14,6.5949063101048876e-06,3.3082799631906167e-06,2.5142366832571395e-07,1.9304385750724033e-09,2.9306755929912568e-11,3.5069825281612126e-13,1.6920684353424986e-06,3.4641212468790883e-09,2.1515210323043381e-09,6.1691626970495874e-11,2.7064194491731765e-10,5.664126424549535e-08,1.0604388996279634e-11,1.054818584915894e-13,2.077031920686949e-16,3.6774250571201845e-12,1.4908172722291137e-12,3.2351897426804684e-11,1.6483966135669905e-12,3.6594653935250246e-14,1.4749999694553025e-13,3.2667400451076333e-10,8.1725995939265256e-14,1.225188137311815e-09,2.8201264728013677e-11,2.6432352657897446e-08,7.0328533321507629e-12,4.2763742764545764e-12,1.9254521248055995e-11,1.8791855600642403e-20,1.2366839361543427e-18,9.313782626642123e-12,4.6514456875053e-21,3.0847516770965714e-15,2.9606209368374074e-12,1.0857309235260106e-20,3.4589655078025104e-12,1.0121246655792081e-16,8.5516528019485238e-15,1.1686095178404884e-08,1.9959950561344373e-08,3.3071571745112553e-09,1.1614297984434237e-11,9.1381127967853971e-10,9.2352219049386691e-10,9.7109108153274874e-12,5.9827298769629391e-07,6.2901181607493455e-10,2.2411091825741317e-06,1.7427383891437695e-06,6.800719567113438e-08,5.6713482183016029e-16
4.356665019594257e-09,0.6627795638799104,154.0,0.0,0.0,0.0,0.90827640452000791,0.9999999628071341,18.999525515635519,0.0021393271681361486,0.0094165021448489594,0.0082662283025141114,0.00042342954117818512,1.5953906481169349e-09,6.3122303567998065e-06,0.02388057971498404,5.638989393217834e-08,0.04658675402628381,1.004967739632993e-05,3.4727249553947647e-12,0.00022499367826446401,5.9177116685640193e-14,1.9416090501571405e-05,0.00071317714415931432,0.00071372532458135465,1.2529857611387605e-07,7.2437954095983519e-08,1.9538869069412285e-05,9.0238920250386022e-09,1.5388951726185642e-08,1.5790325733130321e-08,1.7318836302225016e-06,3.4076882135295912e-05,1.0048242189210133e-07,2.7895129561344607e-14,6.7226218223555205e-06,3.3717233105330297e-06,2.6999942940445638e-07,2.0081920147441835e-09,3.1608913193403739e-11,3.6943955403791556e-13,1.7777779150506784e-06,3.6877199484289157e-09,2.3347843332591848e-09,6.7004838771287362e-11,2.9615543464205834e-10,6.0789526730983244e-08,1.165892327563794e-11,1.1880436588745698e-13,2.2728348182737586e-16,4.1377882133144292e-12,1.6534286764939754e-12,3.3791683882816641e-11,1.7219717073342603e-12,3.8223307295264154e-14,1.5306379102201531e-13,3.389761998410398e-10,8.3183323163426187e-14,1.2469737812569292e-09,2.8702976492725574e-11,2.742668219359249e-08,7.2974201342236094e-12,4.4372440192408116e-12,1.9979279730535475e-11,1.9630617661169958e-20,1.2832338946820342e-18,9.6548205939108644e-12,4.8217652714722939e-21,3.1977047339344601e-15,3.2572720310845999e-12,1.1341918060367381e-20,3.6561239185287013e-12,1.0698152416214851e-16,9.3571361902352828e-15,1.2418195177075667e-08,2.0407735536857146e-08,3.3949252535615015e-09,1.2340336144404047e-11,9.4940177720904248e-10,9.596689968593364e-10,1.0267219650294327e-11,6.1026201112282407e-07,6.4203590574567576e-10,2.304248828151344e-06,1.8321560641316182e-06,6.9651373800191532e-08,5.8084617491548249e-16
4.5174242858435165e-09,0.6627797063108292,154.0,0.0,0.0,0.0,0.90508432335110955,0.99999996007627145,18.999509405960552,0.0022135601648366212,0.0097294862661822766,0.0085149055985965887,0.00043622188105726912,1.6484162240500817e-09,6.2914051017361066e-06,0.024713779844395441,5.6191714710267347e-08,0.048226751301636103,1.0383744895137011e-05,3.577640351543922e-12,0.00024075641491503802,6.1144259569453761e-14,2.0010476972176958e-05,0.00076420308754347049,0.00076482057889036093,1.3426343104407892e-07,7.7621112255860939e-08,2.10633087862542e-05,1.0561345933751514e-08,1.8336530712744175e-08,1.8833298907994553e-08,1.9144591249624065e-06,3.6504097367325765e-05,1.153458228633425e-07,3.003908738592877e-14,6.9774191210688338e-06,3.4982344614209857e-06,3.1010000723343966e-07,2.1685782001944191e-09,3.6604247467005104e-11,4.0873621279314962e-13,1.9560984314574636e-06,4.1629830855754046e-09,2.7361610830332238e-09,7.8653462356700316e-11,3.5265052787296813e-10,6.9716065531107377e-08,1.400789155601744e-11,1.496605726440931e-13,2.7064056916944266e-16,5.2026629142800289e-12,2.0217808839934933e-12,3.6796798066700256e-11,1.8755448955961917e-12,4.1622625117737904e-14,1.6451017053256858e-13,3.6428153016285728e-10,8.6085785040542576e-14,1.2903551507152904e-09,2.9702026228914284e-11,2.9466796122004756e-08,7.8402444427411826e-12,4.7673080293930967e-12,2.1466323089149744e-11,2.1381364513623943e-20,1.3787440657690359e-18,1.0354012359042034e-11,5.1709523473395702e-21,3.4292796906925955e-15,3.9205002597452901e-12,1.2353441369721097e-20,4.0722764387044708e-12,1.1915857684011327e-16,1.1146609505745929e-14,1.3981432939301035e-08,2.1320832449790012e-08,3.5731835468346657e-09,1.3884583621180709e-11,1.0229502649743182e-09,1.0343943972184116e-09,1.1444132244093401e-11,6.3410977592595681e-07,6.679642654989139e-10,2.430786653030532e-06,2.0184529973944055e-06,7.2929295660202945e-08,6.0818186513993388e-16
4.66210762546785e-09,0.6627798400232141,154.0,0.0,0.0,0.0,0.90222261976040286,0.99999995747417003,18.999494985486184,0.0022800947948283328,0.010009213441898458,0.0087356189673912388,0.00044757572057786281,1.6958073150446718e-09,6.2727354037435889e-06,0.025460850169635705,5.6014046864513606e-08,0.049698120704826751,1.0682314464438173e-05,3.6707579971334485e-12,0.00025533255016724373,6.2902374338688649e-14,2.0538036378123044e-05,0.00081142897455150601,0.00081211452299809119,1.4256063851228686e-07,8.2418271140736464e-08,2.2487214493162699e-05,1.210293565457674e-08,2.134977658813566e-08,2.1947622162248533e-08,2.0883849768410943e-06,3.8751826534485659e-05,1.3002941871990848e-07,3.2040696597177635e-14,7.2060165996873595e-06,3.611667769826306e-06,3.4971809036453899e-07,2.3185116452024399e-09,4.1569556361137033e-11,4.4620293968922582e-13,2.1244432879851086e-06,4.6235827134832995e-09,3.1396537194372331e-09,9.0377517872555292e-11,4.101895535300166e-10,7.849837285641502e-08,1.6417061863415517e-11,1.8284929755337135e-13,3.1479883552356202e-16,6.3463000053770417e-12,2.4075778848766861e-12,3.9649720479908394e-11,2.0213489078375281e-12,4.4849788891068614e-14,1.7518004852259032e-13,3.8786545778188196e-10,8.8684190524546266e-14,1.3291831229857572e-09,3.0596213578803214e-11,3.136121691667339e-08,8.3443031342923714e-12,5.0738005145649687e-12,2.2847193894930856e-11,2.30435421268137e-20,1.4674349611040329e-18,1.1002683736762103e-11,5.4949087679967536e-21,3.6441221213845773e-15,4.6041006426862081e-12,1.3313792318040228e-20,4.4724186811128111e-12,1.3086715507359403e-16,1.2977561236717921e-14,1.5505357257000672e-08,2.2163722304238002e-08,3.7368876683907963e-09,1.5383497704630033e-11,1.0918993103220666e-09,1.1044784839949427e-09,1.25791736728761e-11,6.5541701830478375e-07,6.9115374055751213e-10,2.5448574845810183e-06,2.1946412764117062e-06,7.5865920248134318e-08,6.3267136289844934e-16
4.806790965092183e-09,0.662779978899693,154.0,0.0,0.0,0.0,0.89937145008415009,0.99999995472931613,18.999480638264025,0.0023463698402069058,0.010287097269297088,0.0089534271745702557,0.00045878012107480458,1.7428859997998683e-09,6.2541345790292431e-06,0.026205268716403839,5.5837033014908574e-08,0.05116512232748794,1.0978915839286181e-05,3.7626500300117136e-12,0.00027027248869600234,6.4648899474911504e-14,2.1058663202826109e-05,0.00085987166329597122,0.00086063097639448374,1.5107162038201876e-07,8.7339036635579163e-08,2.3960530035468824e-05,1.380409616633186e-08,2.47356353023476e-08,2.5450864889768433e-08,2.2715583540431283e-06,4.1058767216784758e-05,1.4602003368099704e-07,3.4110885513394177e-14,7.4339344891587265e-06,3.7246983457891687e-06,3.9286348659043996e-07,2.4737624122686803e-09,4.7006299884862447e-11,4.8569240152699681e-13,2.300211129354031e-06,5.1162475570512354e-09,3.5860352367040327e-09,1.033615601765653e-10,4.7459432959414411e-10,8.8023020164206972e-08,1.9130544996077814e-11,2.2191616885305945e-13,3.6422622927777269e-16,7.6906633449168941e-12,2.8508410763419848e-12,4.2649158795810584e-11,2.1746485872889791e-12,4.8242689979345854e-14,1.862044901668543e-13,4.1222834846770667e-10,9.1269611957042124e-14,1.3678085387351374e-09,3.1485736079377738e-11,3.3310512731058847e-08,8.8629624364989534e-12,5.3891707856389731e-12,2.4268085159165273e-11,2.479117095666353e-20,1.5586962998506832e-18,1.1669608481894256e-11,5.8279811998960901e-21,3.8650101526694864e-15,5.3779438756082328e-12,1.4323514137617472e-20,4.8976146656676684e-12,1.4330883449805512e-16,1.5037017604810362e-14,1.7144615421466897e-08,2.3027875174251171e-08,3.9038885046256227e-09,1.699032235542449e-11,1.1635248028460278e-09,1.1773136964068166e-09,1.3788893560789055e-11,6.765693442368486e-07,7.1419517807485087e-10,2.65899372658721e-06,2.3789110405985554e-06,7.8788113196972195e-08,6.5704051037691481e-16
4.951474304716517e-09,0.6627801228736656,154.0,0.0,0.0,0.0,0.89653076857783442,0.99999995183591939,18.999466363474241,0.0024123862660694012,0.010563149342979252,0.0091683570712398355,0.00046983646429544015,1.7896542431735497e-09,6.2356023258529706e-06,0.026947045209000403,5.5660670321405155e-08,0.052627772275085645,1.1273561398515073e-05,3.8533277824737788e-12,0.00028557112004533639,6.6383907870383029e-14,2.1572421491607929e-05,0.00090951473099460691,0.00091035384264209166,1.5979349048788527e-07,9.2381739945600311e-08,2.5483474144097888e-05,1.5674646843583954e-08,2.8525631216937666e-08,2.9376530196271127e-08,2.4641120095386843e-06,4.3424252475587383e-05,1.6338541704466186e-07,3.6249960115202455e-14,7.6611752916058698e-06,3.8373276653353873e-06,4.397173594039305e-07,2.6343544917096612e-09,5.2940564934654615e-11,5.272352893799516e-13,2.4833753964246972e-06,5.6418468277233025e-09,4.0781347480472261e-09,1.1768970786339357e-10,5.463879457237468e-10,9.8322008603784104e-08,2.2173105556481717e-11,2.6765115741447738e-13,4.1932419732794299e-16,9.2624680568578833e-12,3.3578352854047477e-12,4.5801169470421856e-11,2.3357536841386196e-12,5.1808179367149335e-14,1.9758974434466215e-13,4.3738361267041452e-10,9.3842145740401526e-14,1.406232719192647e-09,3.2370624156854239e-11,3.5314325472940848e-08,9.3961270173741853e-12,5.7133608767539504e-12,2.5728735575645274e-11,2.6627782180543719e-20,1.6525112987724556e-18,1.2354667410549875e-11,6.1701101207782813e-21,4.0919043102864158e-15,6.2502844017992984e-12,1.538464702530614e-20,5.3486436410887891e-12,1.5650641686557835e-16,1.7345028847430355e-14,1.8903462308832199e-08,2.3914549711218766e-08,4.0743876798808782e-09,1.8709598135164168e-11,1.2378944921581325e-09,1.2529705993386065e-09,1.5076107180473833e-11,6.9756027445294949e-07,7.3708003279303358e-10,2.7730957004685649e-06,2.5712633514062772e-06,8.1694436222644328e-08,6.8127731324182398e-16
