Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260),S(2221)
3.5832666344774476e-07,0.5037243169082505,154.0,0.0,0.0,0.0,0.94555482222613474,0.99993189307424757,18.990031048324216,0.0044861156235607366,0.016118684628756576,0.0084748907670871357,0.004739765239834077,1.0447628125206868e-08,7.2899306259489491e-09,0.001793775339578632,3.9910607883376353e-12,0.0020084428321042922,6.950013347530711e-05,1.0005533233094585e-10,0.0075991903597593972,9.4931016754469588e-13,1.8620289587167313e-06,0.0010379189473319111,0.0011302037016329921,5.3738546007086449e-07,3.6181205430108233e-07,0.0038445366926439218,1.8008072135468642e-06,4.2521779137854862e-06,4.3693812401784188e-06,0.0036444067982059915,0.00057968580382229446,0.00033941228043630632,1.6820296622090674e-12,8.1418185932777012e-08,7.0807161130511507e-08,7.0537696716354605e-05,3.9289939103533565e-08,2.5428410025489841e-09,2.0827637237959067e-11,8.0298161946448272e-05,1.8057288445028744e-07,2.7979286827431168e-06,1.1334958968806959e-06,2.1411655932472662e-07,0.00042800238182709249,3.5239780212794356e-07,4.0216229259851554e-07,6.6857183181502847e-14,9.8992293630224869e-07,3.0184235206517666e-07,1.914840366229432e-07,1.0706209283277884e-07,2.4015310447983008e-11,1.0775703886060633e-10,5.1346445784887055e-07,7.4632252733947507e-14,2.1416251142403904e-10,9.2312535639150955e-12,4.0220770637067713e-08,4.3286417767106194e-11,3.2563789368177003e-11,1.0376376602039453e-10,3.2901993228212926e-15,6.8534462570477547e-17,4.6243181441144314e-11,2.6687877036601208e-20,8.8565242360132049e-15,2.9224716502576578e-10,1.8626136835629398e-15,2.708744756172305e-07,3.0165494766957334e-12,8.0475200677914066e-08,1.8818199850792624e-05,4.0557364146586182e-06,3.0739855215209853e-05,1.4158480423743758e-05,1.849522764611606e-07,3.3465384806107741e-07,1.4970157159991681e-07,2.6436793096036211e-06,7.1166473229773132e-10,5.925465804081689e-06,0.00050194999566289937,1.5497790840865059e-05
3.6509149146517864e-07,0.5037238844103773,154.0,0.0,0.0,0.0,0.94455273318133104,0.99992951806383845,18.989802043752896,0.0045563287673092293,0.016285818480759228,0.0085239843752424761,0.0047671783914169617,1.0555840836902617e-08,7.2829038958358997e-09,0.0018265778061061504,3.9868311039465063e-12,0.0020453813708200324,7.0219997341396494e-05,1.0063401753207151e-10,0.0078463013014659373,9.5914286935274621e-13,1.8728491392817193e-06,0.0010663391134745131,0.0011646562997758843,5.5209391035796037e-07,3.7171503060143746e-07,0.0040109102740933135,1.9179545669454813e-06,4.5936223656981941e-06,4.7230663215320848e-06,0.0037977278786037014,0.00058982811518527747,0.0003581201255828968,1.7547762326248862e-12,8.2927489507689194e-08,7.2112063826121961e-08,7.4920756346437867e-05,4.0992415011202465e-08,2.7023020160009275e-09,2.1704180671067325e-11,8.0999126741010402e-05,1.8828450575552546e-07,2.956945239267077e-06,1.1980065597390074e-06,2.2683696453095414e-07,0.00044354835943199392,3.7384897319849874e-07,4.3960036950754956e-07,7.0829087563393219e-14,1.08194260676894e-06,3.2743630339036515e-07,2.0211718678546334e-07,1.1300994046689618e-07,2.5348889318464096e-11,1.1404111939191708e-10,5.4342482093238771e-07,7.8979857760415113e-14,2.2621027278101881e-10,9.7505827450656485e-12,4.3395969520961646e-08,4.6703113647212082e-11,3.5134123806415408e-11,1.1195402986994327e-10,3.4729867478315786e-15,7.3944013061808844e-17,4.987973528252186e-11,2.8786605946046913e-20,9.5529994330138042e-15,3.1610180296488149e-10,1.9660914141231757e-15,2.9143316475367155e-07,3.2454979985096111e-12,8.9632717845047567e-08,1.9097738490097769e-05,4.1665271232157927e-06,3.1700669873326444e-05,1.5163860768404511e-05,1.9292712176695584e-07,3.531399066783345e-07,1.6021278491137875e-07,2.6602773263835385e-06,7.1613599861991371e-10,5.9634714583341886e-06,0.00051777731281652699,1.5616711352673097e-05
3.718563194826125e-07,0.5037234505916948,154.0,0.0,0.0,0.0,0.94355242772281456,0.99992712405847739,18.989572091343362,0.0046260598895759833,0.01644850275673786,0.0085702592017400311,0.0047930135398328248,1.0661166605620142e-08,7.2758900737341591e-09,0.0018593418376261165,3.9826089472822617e-12,0.0020822844453836599,7.0920656424270753e-05,1.0117939145275556e-10,0.0080956615469195241,9.6871325083435006e-13,1.8830487797973141e-06,0.0010947127917100177,0.001199302758656807,5.667779356930913e-07,3.8160156261009632e-07,0.0041801822468216215,2.0391207737468878e-06,4.9534136733686489e-06,5.0960683973458518e-06,0.0039532360783929663,0.00059970695167221183,0.00037731192953883617,1.8287882646926213e-12,8.4435343589869762e-08,7.3415437219229421e-08,7.9460831671734818e-05,4.2724612787974874e-08,2.8675434366305152e-09,2.2593238670250945e-11,8.1669391239261305e-05,1.9610998342294006e-07,3.1204650859224874e-06,1.2643471213828255e-06,2.3994360411838298e-07,0.00045924087450878106,3.9597500351100593e-07,4.7948118779772617e-07,7.4921592359169066e-14,1.1799565213513824e-06,3.5453488447626844e-07,2.1302252300073737e-07,1.1911008766281745e-07,2.671660511356049e-11,1.2049956164920001e-10,5.7421719195251369e-07,8.3448189151601741e-14,2.3859210141307667e-10,1.028431319178711e-11,4.6746626719122576e-08,5.0308558804253072e-11,3.7846451799957747e-11,1.2059674690241729e-10,3.6604545961588017e-15,7.9652402318795935e-17,5.3716257561906608e-11,3.1000740693057867e-20,1.0287772719999893e-14,3.4127219600370262e-10,2.0722187776272088e-15,3.1292093680211302e-07,3.4847931038556059e-12,9.9558385109491903e-08,1.9367592411620955e-05,4.2758230359876917e-06,3.2651522638810705e-05,1.620888263636758e-05,2.0096074665924371e-07,3.721208001038443e-07,1.7116005344460064e-07,2.6759522000578889e-06,7.2035865080885325e-10,5.9993803897473901e-06,0.00053370301178922602,1.5729511191513583e-05
3.786211475000464e-07,0.5037230155002517,154.0,0.0,0.0,0.0,0.94255390891893776,0.99992471194226085,18.989341233047309,0.0046953117901357925,0.016606823150283858,0.0086138097753706965,0.004817323653477314,1.0763661078840602e-08,7.2688891859352659e-09,0.0018920675005435501,3.978394332315322e-12,0.0021191521161084961,7.1602480902156784e-05,1.0169257225026451e-10,0.0083471991052485404,9.7802636834110959e-13,1.8926486735106583e-06,0.001123026567489097,0.0012341318224219804,5.8143059083764407e-07,3.9146697416863021e-07,0.004352282941519188,2.1642605006069745e-06,5.3319743467893566e-06,5.4888612652177964e-06,0.0041108496794706193,0.0006093230837360971,0.00039697902340226574,1.9040352452522229e-12,8.5941750639241243e-08,7.4717283948403125e-08,8.4158390975950525e-05,4.4485818996155295e-08,3.0385843369295179e-09,2.3494343976466102e-11,8.2310003469640011e-05,2.0404518116051612e-07,3.2884338407207815e-06,1.3324955052479404e-06,2.5343254125768343e-07,0.00047507363097880968,4.187696246106666e-07,5.2188832833488109e-07,7.9133468307051605e-14,1.2841693192437091e-06,3.8318319726782401e-07,2.2419468344058804e-07,1.2535952960515143e-07,2.8117785368214276e-11,1.2712931901005271e-10,6.058270520750509e-07,8.8035147127540285e-14,2.5130260284944158e-10,1.0832212380064851e-11,5.0277434725608194e-08,5.4107796484557842e-11,4.0704567315867556e-11,1.297040061991023e-10,3.8525105247388348e-15,8.5667615004310144e-17,5.7758051103732542e-11,3.3333341645019581e-20,1.1061859697552113e-14,3.6779118064023512e-10,2.1809434977715938e-15,3.3534358453190198e-07,3.7344993030478082e-12,1.1029161963695624e-07,1.9627937962774887e-05,4.3835474086963539e-06,3.3591558583634294e-05,1.7293424152562006e-05,2.0904411201299821e-07,3.9158963168211766e-07,1.8254551966911953e-07,2.69073395127092e-06,7.2434077173943015e-10,6.03326028265791e-06,0.00054972160043004767,1.5836373434954823e-05
3.8538597551748027e-07,0.5037225791848715,154.0,0.0,0.0,0.0,0.94155717875150891,0.99992228256672777,18.989109510258974,0.0047640872537910673,0.016760865758790499,0.0086547292519257562,0.0048401609289538614,1.0863380164178303e-08,7.2619012485649185e-09,0.0019247548613442354,3.974187267158506e-12,0.0021559844434862058,7.2265842687092903e-05,1.02174661781068e-10,0.0086008435208237595,9.8708730185128195e-13,1.9016693129265435e-06,0.0011512676021433431,0.0012691326160897444,5.9604522912296171e-07,4.013067901516659e-07,0.0045271425430434171,2.293322003203282e-06,5.7297131496342732e-06,5.9019061174214838e-06,0.0042704878683459228,0.00061867783052003305,0.00041711243384726185,1.9804865992097641e-12,8.7446713123604428e-08,7.6017606656047902e-08,8.9013772566186964e-05,4.6275318624785807e-08,3.215438940373566e-09,2.4407034487424105e-11,8.2921994549371611e-05,2.1208600275710456e-07,3.4607937160682819e-06,1.4024282461021936e-06,2.6729950317616836e-07,0.0004910405196483365,4.422259426546677e-07,5.6690451737327789e-07,8.3463381248019505e-14,1.3947835372007647e-06,4.1342583199222459e-07,2.3562812517769777e-07,1.3175515993738378e-07,2.9551734905132055e-11,1.3392720405541837e-10,6.3823920941852344e-07,9.2738534232651896e-14,2.6433611145713813e-10,1.1394036094663069e-11,5.3993001924731534e-08,5.8105779170212522e-11,4.3712196040517469e-11,1.3928767926164752e-10,4.049059069978534e-15,9.1997492073034901e-17,6.2010322254570849e-11,3.5787413490046667e-20,1.1876257488788004e-14,3.9569074045378218e-10,2.2922115316925148e-15,3.5870564883977896e-07,3.9946671651190182e-12,1.218722183747464e-07,1.9878961212057518e-05,4.4896309480606469e-06,3.4519992291099955e-05,1.8417309644673902e-05,2.1716836858725836e-07,4.1153917652896744e-07,1.9437080794170916e-07,2.7046522347172229e-06,7.2809034602638732e-10,6.0651780359892007e-06,0.0005658277657707209,1.5937480147740991e-05
3.9215080353491415e-07,0.5037221416949678,154.0,0.0,0.0,0.0,0.94056223823071705,0.99991983675151797,18.988876963762127,0.0048323890503502711,0.016910716893501689,0.0086931092926203612,0.0048615767231180579,1.0960379906207806e-08,7.254926269377432e-09,0.0019574039865587977,3.9699877550756623e-12,0.0021927814881544136,7.2911114604684568e-05,1.0262674416948264e-10,0.0088565258714523396,9.9590114378624982e-13,1.9101308629546617e-06,0.0011794236240944833,0.0013042946397517777,6.1061549788335607e-07,4.1111673338781636e-07,0.0047046912369388344,2.4262474405783154e-06,6.1470246244393095e-06,6.3356510268956621e-06,0.0044320708652787399,0.00062777301363431859,0.00043770292386414728,2.0581117536295795e-12,8.8950233517254444e-08,7.7316407986910747e-08,9.4027189121477132e-05,4.8092396595841077e-08,3.3981167801536707e-09,2.5330853997108797e-11,8.3506377347931801e-05,2.2022839903450044e-07,3.637483824651609e-06,1.4741206145802301e-06,2.8153990789243534e-07,0.00050713561742313652,4.6633648559284692e-07,6.1461152188763471e-07,8.7909900473622665e-14,1.5119993543170284e-06,4.453068253515834e-07,2.4731714786551007e-07,1.3829378403520419e-07,3.1017738804346336e-11,1.4088990410733569e-10,6.714378732140539e-07,9.7556066083200634e-14,2.7768671938329996e-10,1.1969529676822163e-11,5.7897848917645053e-08,6.2307364630995039e-11,4.6872992409500031e-11,1.4935941055077405e-10,4.2500020556669547e-15,9.8649724522410824e-17,6.6478176802588384e-11,3.8365902881994304e-20,1.2731943957836123e-14,4.2500196958051677e-10,2.4059673008876484e-15,3.830104518033867e-07,4.2653336859156891e-12,1.3434029115770104e-07,2.0120856472522228e-05,4.5940115568460847e-06,3.5436106039151761e-05,1.9580312499279755e-05,2.253248773090461e-07,4.3196191446402775e-07,2.0663703715498175e-07,2.7177362949676796e-06,7.3161524806897078e-10,6.095199660333109e-06,0.0005820163717961584,1.6033012016372916e-05
3.98915631552348e-07,0.503721703080367,154.0,0.0,0.0,0.0,0.93956908750220114,0.99991737528506419,18.988643633683061,0.004900219934617589,0.017056462902724133,0.0087290399566616033,0.0048816214930560526,1.1054716372860212e-08,7.2479642526436419e-09,0.0019900149427306535,3.9657957979746417e-12,0.0022295433108677504,7.3538669630039853e-05,1.0304988456144347e-10,0.0091141787637988008,1.0044729887125383e-12,1.9180531371744537e-06,0.0012074829192807517,0.0013396077623081817,6.251353335020718e-07,4.2089272130028544e-07,0.0048848593454290917,2.5629731987767642e-06,6.5842886697761e-06,6.7905304839906755e-06,0.0045955200399186357,0.00063661091269307196,0.00045874103160750159,2.136880197338482e-12,9.0452314299741358e-08,7.8613690586746054e-08,9.919873213459917e-05,4.9936339162545017e-08,3.586622861694906e-09,2.6265352857866809e-11,8.4064145342255416e-05,2.2846837410394517e-07,3.8184404756871336e-06,1.5475467378038972e-06,2.9614889031858139e-07,0.00052335318608584753,4.9109324941331144e-07,6.6509005252197612e-07,9.2471506876367734e-14,1.6360143554277165e-06,4.7886962210686073e-07,2.592559164711515e-07,1.4497213174895123e-07,3.2515065251715644e-11,1.4801399624804533e-10,7.0540672549460625e-07,1.0248538175699954e-13,2.913483045601395e-10,1.2558429231529567e-11,6.1996405266399983e-08,6.6717312418997744e-11,5.0190536970499938e-11,1.5993060909927656e-10,4.4552389845683862e-15,1.0563184785314183e-16,7.1166616368739342e-11,4.1071696357603866e-20,1.3629877018576341e-14,4.5575503969865957e-10,2.5221539128978019e-15,4.0826013276421433e-07,4.5465226899295678e-12,1.4773619492810436e-07,2.0353824945933846e-05,4.6966340665010909e-06,3.6339247799941494e-05,2.0782158061950845e-05,2.335052273114366e-07,4.5285006176739231e-07,2.1934483445595584e-07,2.7300149269664005e-06,7.3492323113141392e-10,6.1233901856933218e-06,0.00059828245695536775,1.6123148015163729e-05
4.056804595697819e-07,0.5037212633911479,154.0,0.0,0.0,0.0,0.93857772594651379,0.99991489892531094,18.988409559449181,0.004967582646392985,0.01719819000785339,0.00876260960725413,0.0049003447435746446,1.1146445547846612e-08,7.2410151947926482e-09,0.0020225877963875902,3.9616113931944762e-12,0.0022662699724721172,7.414888018136911e-05,1.0344512799165996e-10,0.00937373632624155,1.0128079235318796e-12,1.9254555770575103e-06,0.0012354343208871952,0.0013750622147905144,6.3959895605209476e-07,4.3063086232738272e-07,0.0050675774531689088,2.7034302216356055e-06,7.0418701682519318e-06,7.2669649829437839e-06,0.0047607580140993444,0.00064519422269604637,0.00048021710729930888,2.2167615357464195e-12,9.1952957954766253e-08,7.990945710112874e-08,0.00010452837642310819,5.1806435202629171e-08,3.7809578280661016e-09,2.7210088569560505e-11,8.4596271647734771e-05,2.3680199095932066e-07,4.0035974608658809e-06,1.6226797158173448e-06,3.1112132764840213e-07,0.00053968767067732635,5.1648774328808782e-07,7.1841967409518944e-07,9.714660087703473e-14,1.7670233129793353e-06,5.1415703998391051e-07,2.7143848302186436e-07,1.5178686960313022e-07,3.4042968269278981e-11,1.5529596178755968e-10,7.4012899015659409e-07,1.0752405380304389e-13,3.0531455770871342e-10,1.3160462791696483e-11,6.6293006641315172e-08,7.1340280815012323e-11,5.3668334086190541e-11,1.710124411745213e-10,4.6646674133387234e-15,1.1295123722289546e-16,7.6080535253070134e-11,4.390761851660827e-20,1.4570994030759765e-14,4.8797917045386442e-10,2.6407133735543896e-15,4.3445568703878152e-07,4.8382452613987366e-12,1.6210046932082814e-07,2.0578073480192761e-05,4.7974499600758264e-06,3.7228829086508713e-05,2.2022526560703359e-05,2.417012518045518e-07,4.7419560171394954e-07,2.324943499093978e-07,2.7415164409828228e-06,7.3802191822037641e-10,6.149813579404505e-06,0.00061462123143954015,1.6208065102687111e-05
4.124452875872158e-07,0.5037208226774958,154.0,0.0,0.0,0.0,0.93758815227125936,0.99991240840045603,18.988174779752995,0.0050344799104819048,0.017335984151825131,0.0087939048302895957,0.0049177949817876335,1.123562323214843e-08,7.2340790851770219e-09,0.0020551226140166851,3.9574345337450833e-12,0.0023029615338818828,7.4742117465764624e-05,1.0381349842344513e-10,0.0096351341993734657,1.0209110185341809e-12,1.9323572339856716e-06,0.0012632671984652254,0.0014106485833259989,6.5400086364221484e-07,4.4032745211688472e-07,0.0052527765230804954,2.8475443466214973e-06,7.5201186639898248e-06,7.7653606568773311e-06,0.0049277087524683466,0.00065352601332214577,0.00050212134815195129,2.2977255414729158e-12,9.3452166969201491e-08,8.1203710174404968e-08,0.0001100159846867027,5.3701977409772414e-08,3.981118127410134e-09,2.8164626298840814e-11,8.5103708209016837e-05,2.4522537644065543e-07,4.1928863294339256e-06,1.6994917336076286e-06,3.2645186395814207e-07,0.00055613369752306513,5.4251103347070097e-07,7.746787235610134e-07,1.019335101061774e-13,1.9052179871143328e-06,5.5121123781946235e-07,2.8385880734694418e-07,1.5873461242397064e-07,3.5600690316950352e-11,1.6273220015301287e-10,7.755874992653912e-07,1.126695978519045e-13,3.1957900829009187e-10,1.3775351436932482e-11,7.0791892356507004e-08,7.6180824184366913e-11,5.7309809945070949e-11,1.8261582393926722e-10,4.8781833098602424e-15,1.2061510325935755e-16,8.122471771875646e-11,4.6876430454299706e-20,1.5556211279849482e-14,5.2170260324648845e-10,2.7615867892701121e-15,4.6159700686766095e-07,5.1405002003297905e-12,1.7747377384363168e-07,2.0793813432678574e-05,4.8964170879842668e-06,3.8104322676015037e-05,2.3301056033497228e-05,2.4990504186475648e-07,4.959903138465295e-07,2.4608527198177297e-07,2.752268631793047e-06,7.4091879378634331e-10,6.1745326737209607e-06,0.00063102807425382027,1.62879379474346e-05
4.1921011560464965e-07,0.5037203809895653,154.0,0.0,0.0,0.0,0.93660036459619922,0.99990990440970762,18.987939332520941,0.0051009144367137622,0.017469930859556077,0.0088230103649344846,0.0049340196783820081,1.1322304955110172e-08,7.2271559129345513e-09,0.0020876194620423269,3.9532652132584776e-12,0.0023396180560598056,7.5318750875354949e-05,1.041559979623662e-10,0.0098983095243531504,1.0287873193575797e-12,1.9387767538944598e-06,0.0012909714465245475,0.0014463578017945254,6.6833582652362144e-07,4.4997896952190986e-07,0.0054403880026329902,2.9952366436977457e-06,8.0193680880570054e-06,8.2861089599273284e-06,0.0050962976416536075,0.0006616096901828221,0.00052444383129194726,2.3797422010132835e-12,9.4949943832225691e-08,8.2496452448769925e-08,0.00011566131208923017,5.5622263387058046e-08,4.1870961815595308e-09,2.9128539332447323e-11,8.5587385135405236e-05,2.5373472560252235e-07,4.3862366519573138e-06,1.7779541685236406e-06,3.4213493395838115e-07,0.00057268607194433416,5.6915378581788745e-07,8.3394423528125615e-07,1.0683049682065534e-13,2.0507869436200464e-06,5.9007368685167227e-07,2.965107767918945e-07,1.6581193438741731e-07,3.7187464761121096e-11,1.7031904217772758e-10,8.117647564991193e-07,1.1791948181147567e-13,3.3413504936002754e-10,1.4402810365009706e-11,7.5497203277239627e-08,8.1243390720303385e-11,6.1118310863720797e-11,1.9475142006580417e-10,5.0956813927592751e-15,1.2863048850294044e-16,8.6603835695474137e-11,4.9980828435889371e-20,1.658642353701996e-14,5.5695257829030116e-10,2.8847145592386765e-15,4.8968292422224095e-07,5.4532744992081503e-12,1.9389682686141224e-07,2.1001259632261472e-05,4.9934993790217494e-06,3.8965260237319579e-05,2.4617345241847678e-05,2.5810895823525314e-07,5.1822580195919267e-07,2.6011684372393959e-07,2.7622987518537271e-06,7.4362119608006525e-10,6.197609102550911e-06,0.00064749853010861015,1.6362938681407018e-05
4.2597494362208353e-07,0.5037199383773578,154.0,0.0,0.0,0.0,0.93561436053164004,0.99990738762405496,18.987703254887087,0.0051668889199685238,0.017600115109915611,0.0088500090453836056,0.0049490652351225984,1.1406545890000468e-08,7.2202456614076884e-09,0.0021200784068070881,3.949103421985115e-12,0.0023762395999994308,7.5879147436432485e-05,1.0447360614128986e-10,0.010163200929301466,1.0364418392726499e-12,1.9447323643739586e-06,0.0013185374726744465,0.0014821811442260403,6.8259888090398109e-07,4.5958207247040185e-07,0.00563034392093741,3.1464237553842996e-06,8.5399365302246132e-06,8.8295863950180393e-06,0.0052664515586553218,0.00066944895806244102,0.00054717454468279538,2.4627817569851319e-12,9.6446291034564092e-08,8.3787686563462484e-08,0.00012146401084578101,5.756659664618761e-08,4.3988805550942921e-09,3.0101409469582579e-11,8.6048210167672572e-05,2.6232630552149488e-07,4.5835762724484768e-06,1.8580376929629951e-06,3.5816478584986862e-07,0.0005893397756899498,5.9640630683359299e-07,8.9629187343836555e-07,1.1183576504021485e-13,2.2039153893129944e-06,6.3078514505147331e-07,3.0938822488429965e-07,1.7301537949313302e-07,3.8802518219191887e-11,1.7805276277277242e-10,8.4864299764879889e-07,1.2327113463686551e-13,3.4897596129233153e-10,1.5042549914643035e-11,8.0412980082361871e-08,8.6532320592839627e-11,6.5097101894321157e-11,2.0742963327739839e-10,5.3170554532954046e-15,1.370042644619926e-16,9.2222446882699498e-11,5.3223442802083424e-20,1.7662503696040853e-14,5.9375531484260484e-10,3.0100365576638367e-15,5.1871125511646435e-07,5.7765438364689175e-12,2.1141034656372173e-07,2.1200629433231214e-05,5.0886665487735887e-06,3.981122988760143e-05,2.5970956554817638e-05,2.6630564123511355e-07,5.4089352077334889e-07,2.7458787953823534e-07,2.7716334882367264e-06,7.4613631132199558e-10,6.2191032468148224e-06,0.00066402830615440846,1.6433236680350479e-05
