Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506)
2.0912143539894947e-07,0.34911643729024944,154.0,0.0,0.0,0.0,0.95798180067322025,1.0,18.990960071633133,0.0026990904137905716,0.0136260524424947,0.0067475747471621239,0.0055637779723585589,1.2889653761805566e-08,6.8743267184669883e-09,0.00098194042811044612,3.6693076030789137e-12,0.0010908991318553246,8.5774846279576333e-05,1.1866085542572969e-10,0.0052537986175882415,1.1824737571842497e-12,1.4460832827250402e-06,0.0004517998450234289,0.00047605918263972699,3.4039844407793298e-07,2.2953411896896956e-07,0.0027157141250482679,3.8518085969323358e-07,6.5112851995416304e-07,6.6079965523194865e-07,0.0027733454903364121,0.00044543490312822572,0.00016746173415973706,1.6910767243768137e-12,4.3379218712658361e-08,3.8026159253442025e-08,2.029447907762793e-05,2.7043661542636307e-08,7.0790586470636016e-10,1.5265716335100432e-11,9.3985434823234059e-07,1.286598482537879e-07,1.0803335800857285e-06,6.4413139915380041e-07,7.1833590428165561e-08,1.6478581986436196e-06,1.6767000182966742e-07,1.5005516887628163e-07,2.223462439960688e-14,2.5153162679320215e-07,9.1766266492925227e-08,2.1276152976875305e-09,1.7507028989471567e-09,2.6090057316742599e-13,1.1068151776285021e-12,5.311975828429485e-09,8.952010940910244e-16,1.0797591799149019e-11,4.6841184804524597e-13,2.2929731355542385e-09,3.602830483322476e-12,2.7165280997363588e-12,8.6191480371640255e-12
2.1199775264994727e-07,0.34911620704848606,154.0,0.0,0.0,0.0,0.95741014845906214,1.0,18.990818906531846,0.0027323317813430356,0.013740437435570144,0.0067894524084040342,0.0055982982841212203,1.2997768952416702e-08,6.8704902007157474e-09,0.00099513023720957045,3.6671180332564983e-12,0.001105600021848858,8.6494315191195547e-05,1.1939708353355538e-10,0.0053812982617073785,1.1923922023260765e-12,1.4550944700750136e-06,0.00046179475866497927,0.00048723772687501229,3.4792654079116907e-07,2.3461042183970018e-07,0.0028047308307611951,4.060560958778922e-07,6.9135633058114755e-07,7.0178493448013351e-07,0.0028645282024582011,0.00045269122467041239,0.00017475862684766721,1.7464659731738455e-12,4.3971935966810421e-08,3.8543886519314571e-08,2.1261294385744658e-05,2.7932008884689852e-08,7.4213977910621856e-10,1.5767876004293461e-11,9.7531741071469427e-07,1.3297998251119942e-07,1.1288151257395661e-06,6.7311247505288281e-07,7.5325437642185181e-08,1.7408335590898907e-06,1.7614560943787565e-07,1.6078351654699046e-07,2.3315454642926292e-14,2.6947403584028359e-07,9.767853645277521e-08,2.2604873760044288e-09,1.8601046114180364e-09,2.7719416794292924e-13,1.1795056893459285e-12,5.6610528518990509e-09,9.4618393500530095e-16,1.100766080815923e-11,4.7752462008638087e-13,2.3584220879418115e-09,3.7056420891626617e-12,2.7940478810008999e-12,8.8651198085859372e-12
2.1487406990094507e-07,0.3491159763962291,154.0,0.0,0.0,0.0,0.95683903346362253,1.0,18.990677367525489,0.0027654740016891531,0.013852941176078527,0.0068301524835871884,0.0056318461493304059,1.3104102875313712e-08,6.86665736432769e-09,0.0010083115863055326,3.6649305211095471e-12,0.0011202927702320723,8.7201930431775483e-05,1.2011257189573305e-10,0.0055097787962192319,1.2021472352842462e-12,1.4638526012428824e-06,0.00047182083647853153,0.00049848473455903772,3.554780086965743e-07,2.3970248464611162e-07,0.0028950632674587763,4.2764917823431994e-07,7.3335248384936223e-07,7.4458492845171843e-07,0.0029569635302746132,0.0004598739567350418,0.00018222891018657055,1.8026728794459159e-12,4.4564324878912023e-08,3.9061281626557307e-08,2.2256766998783644e-05,2.8833529730772938e-08,7.7740730911088178e-10,1.6276940341450559e-11,1.0114042557875834e-06,1.3736173094762074e-07,1.1785354969098034e-06,7.0283636353085635e-07,7.8918029825049469e-08,1.8373695463154465e-06,1.8487892939296985e-07,1.7207499817848493e-07,2.4427468444112759e-14,2.8835586600178079e-07,1.0386643052512444e-07,2.3997752030964632e-09,1.9747921645425195e-09,2.9427450398232105e-13,1.2559178043142101e-12,6.028013796841456e-09,9.9969985961307465e-16,1.1223470501832216e-11,4.8688640525891121e-13,2.425142910062566e-09,3.810450627872363e-12,2.8730733462868156e-12,9.1158689284995223e-12
2.2062670440294066e-07,0.3491155138887194,154.0,0.0,0.0,0.0,0.95569842819842066,1.0,18.990393198605688,0.0028314619915275874,0.014072383740330964,0.0069080955316479639,0.0056960870959017647,1.331150163813791e-08,6.8590028297683125e-09,0.0010346489357675719,3.6605617199035339e-12,0.0011496538691686878,8.8582097126689382e-05,1.2148266353528677e-10,0.0057696083278330002,1.2211739193133098e-12,1.4806259203586514e-06,0.00049195710590538646,0.00052117643354103135,3.7064398904758817e-07,2.4992912328022053e-07,0.0030796108169765884,4.7301587641388529e-07,8.2282105037539346e-07,8.358084080508942e-07,0.0031455065516319816,0.00047401235539630088,0.00019768727413510087,1.9174994456861052e-12,4.5748118757376063e-08,4.009507658480641e-08,2.4334612775225423e-05,3.0675448147507696e-08,8.510784115125143e-10,1.7315312275606883e-11,1.0854187872292498e-06,1.4630602670776932e-07,1.2816945087366278e-06,7.6451379306186898e-07,8.6406889486305764e-08,2.0413795311584181e-06,2.0312373054152149e-07,1.9641864751657884e-07,2.6745492563506948e-14,3.2905630983468439e-07,1.1709906021088634e-07,2.6984412300588708e-09,2.2207199116956288e-09,3.3089878999308045e-13,1.4204370429193867e-12,6.8181374677439657e-09,1.1146956335362532e-15,1.1673352571678528e-11,5.064021591886731e-13,2.5625426458073769e-09,4.0262821921591281e-12,3.0358099894768188e-12,9.6322343009767376e-12
2.2580407545473671e-07,0.3491150963011899,154.0,0.0,0.0,0.0,0.95467375100295837,1.0,18.990136245391874,0.0028905145802838508,0.014263648200761878,0.0069744073355277377,0.0057507356094379757,1.3492258164928555e-08,6.8521265569482044e-09,0.0010583236958478718,3.6566369519579073e-12,0.0011760510819549851,8.9784969134315394e-05,1.226481736267203e-10,0.0060066251694749981,1.2377564565538545e-12,1.4948972937492643e-06,0.00051016315668868536,0.00054181402826784417,3.8435583483222968e-07,2.5917521936766878e-07,0.0032500397745037516,5.163649259843503e-07,9.0981867003827172e-07,9.2456477614140667e-07,0.003319263692574737,0.00048647043412445109,0.00021218614475973629,2.0235377407158108e-12,4.6812413042358885e-08,4.1024359137766563e-08,2.6304922778214891e-05,3.2376594976182776e-08,9.2100241594873835e-10,1.8272274053352034e-11,1.1540874093276847e-06,1.545564031574953e-07,1.3787741308324612e-06,8.225640758058522e-07,9.3494584062985903e-08,2.2378017457149744e-06,2.2043685092626249e-07,2.2043319225347133e-07,2.8939344204490416e-14,3.6919769108020278e-07,1.3002630500031403e-07,2.9913184120834998e-09,2.4618934214160699e-09,3.6681322137031049e-13,1.5825782753166532e-12,7.5968857401177321e-09,1.2277808151910332e-15,1.2100522089069661e-11,5.2493259946484469e-13,2.6909221490540018e-09,4.2279409065837243e-12,3.1878603269817057e-12,1.0114691004742966e-11
2.3098144650653277e-07,0.34911467749968417,154.0,0.0,0.0,0.0,0.95365085710181474,1.0,18.989878201378268,0.0029492497724566717,0.014449131141254597,0.007037199765024915,0.0058024781242354108,1.3667540707495548e-08,6.8452625197043012e-09,0.0010819711681496606,3.6527190144609201e-12,0.0012024220219539249,9.0951413794015116e-05,1.2375170635344991e-10,0.0062465373387845082,1.2538368141363119e-12,1.5084122586852562e-06,0.00052843487080904026,0.00056264430698719798,3.9811679120975725e-07,2.6845443261739293e-07,0.0034244751493384194,5.6213242824867732e-07,1.0032068584717631e-06,1.0198947680583477e-06,0.0034967436021510821,0.00049866881899761383,0.00022723531296708836,2.1320653339699546e-12,4.7875647745678568e-08,4.1952570283064402e-08,2.8371402443222776e-05,3.4117863089558316e-08,9.9440155025265164e-10,1.9249758094018916e-11,1.2246544567507936e-06,1.629904807474993e-07,1.4798589909274478e-06,8.8301644957520145e-07,1.0091285451707953e-07,2.4467344405024491e-06,2.3860063280695214e-07,2.4655111407336265e-07,3.1235518891729156e-14,4.1284631314466117e-07,1.4396329709418429e-07,3.3083300203122842e-09,2.722952875036731e-09,4.0568717645768555e-13,1.7588920624258912e-12,8.4437484617599435e-09,1.350527687985018e-15,1.2550443633599447e-11,5.444499727681979e-13,2.8240185539147413e-09,4.43700544451602e-12,3.3454946428812226e-12,1.0614864788187749e-11
2.3615881755832882e-07,0.34911425753106157,154.0,0.0,0.0,0.0,0.95262975715052034,1.0,18.989619112167301,0.0030076689993366883,0.014628954550260661,0.0070965844762009697,0.0058514069394970088,1.3837464860394883e-08,6.8384107951827582e-09,0.0011055913992661865,3.6488079482282132e-12,0.0012287667295862899,9.2082200335494671e-05,1.2479523021644594e-10,0.0064892430323518473,1.2694255964975013e-12,1.5211947734742552e-06,0.00054675984719434892,0.0005836569438162876,4.1191751230849684e-07,2.7776046092585439e-07,0.0036028173222735589,6.1034415988635751e-07,1.1032293606790382e-06,1.1220553345482491e-06,0.003677818812514277,0.0005106017492543251,0.0002428289504297737,2.2430201431895429e-12,4.89378244887737e-08,4.2879711842265867e-08,3.0535089622919117e-05,3.5898257538087514e-08,1.0713155579270406e-09,2.0247062294438285e-11,1.2970715008375894e-06,1.7160217903742103e-07,1.5849351919295186e-06,9.4586274746452535e-07,1.0866225666494397e-07,2.6685264990152551e-06,2.5761824161469734e-07,2.748777826001961e-07,3.3634188667240233e-14,4.6017729670119306e-07,1.5895382469239335e-07,3.650778723694604e-09,3.004972305712674e-09,4.476803978467541e-13,1.9502081199740528e-12,9.3627167046280307e-09,1.4835070333762963e-15,1.3024747489261987e-11,5.6502500437390056e-13,2.9620865952469716e-09,4.6538757325410602e-12,3.5090144811272729e-12,1.1133712350197441e-11
2.413361886101249e-07,0.3491138364434381,154.0,0.0,0.0,0.0,0.95161045927891807,1.0,18.989359023334284,0.0030657736870505418,0.014803242071113668,0.0071526729198821293,0.0058976141775091721,1.4002147780933114e-08,6.8315714424599231e-09,0.0011291844360203993,3.6449037844009885e-12,0.0012550852455561355,9.3178108388906135e-05,1.257807099435263e-10,0.0067346428188962163,1.2845335514526499e-12,1.533268756168673e-06,0.00056512614823611208,0.00060484194495416185,4.2574900199105013e-07,2.8708723802076723e-07,0.0037849653960447273,6.6102095820885017e-07,1.2101268998588248e-06,1.2313008941199537e-06,0.0038623616872257424,0.00052226457979115079,0.0002589604898060092,2.356339295402342e-12,4.9998944905618172e-08,4.3805785647328184e-08,3.2796911193555019e-05,3.7716770341082849e-08,1.15178010772088e-09,2.1263483579456049e-11,1.3712891569713892e-06,1.8038539390403081e-07,1.6939834395692715e-06,1.0110915527922051e-06,1.1674282600764219e-07,2.9035172996782011e-06,2.7749142686222662e-07,3.0551867258880473e-07,3.6135364519994749e-14,5.1136591357782428e-07,1.7504157254902523e-07,4.0199908197456236e-09,3.3090452376361024e-09,4.9295552566488084e-13,2.1573748644465568e-12,1.0357871670750964e-08,1.6273025260171038e-15,1.3525100963431066e-11,5.8673002599887631e-13,3.1053988748278452e-09,4.8789797481474896e-12,3.6787425360073433e-12,1.1672257502727356e-11
2.4651355966192093e-07,0.3491134142861017,154.0,0.0,0.0,0.0,0.95059296935188509,1.0,18.989097980296592,0.0031235652564045053,0.01497211856013227,0.0072055760123859698,0.0059411915120230448,1.4161707770820892e-08,6.8247445044067645e-09,0.0011527503254052441,3.641006545444588e-12,0.0012813776108052594,9.4239925200842009e-05,1.2671010069641778e-10,0.0069826396531844741,1.2991715318155612e-12,1.5446580135825008e-06,0.00058352229786731464,0.000626189647648792,4.3960261238707086e-07,2.9642893247175516e-07,0.0039708175574324957,7.1417875664664104e-07,1.3241367455050675e-06,1.3478828944570679e-06,0.0040502448314547138,0.00053365371182603511,0.00027562268904713575,2.4719593522277799e-12,5.1059010640766737e-08,4.4730793538118578e-08,3.5157685616519127e-05,3.9572384123852001e-08,1.2358268818057905e-09,2.2298320164801577e-11,1.4472573176231096e-06,1.8933401835320292e-07,1.8069793733997776e-06,1.0786883977795944e-06,1.2515410165134698e-07,3.1520364844100095e-06,2.9822058008200742e-07,3.3857915254197355e-07,3.8738903789994583e-14,5.6658723667571924e-07,1.9227005347018195e-07,4.4173145652527772e-09,3.6362833069134457e-09,5.4167789287439849e-13,2.3812583429425978e-12,1.1433379544320116e-08,1.782509995213113e-15,1.4053206136665211e-11,6.0963887818076408e-13,3.254246243978605e-09,5.1127741190511474e-12,3.8550231040340213e-12,1.2231592605119548e-11
2.51690930713717e-07,0.34911299110912514,154.0,0.0,0.0,0.0,0.94957729121346013,1.0,18.98883602819464,0.00318104512274769,0.015135709675613009,0.0072554038365482609,0.0059822299216784908,1.4316263887085636e-08,6.8179300094355031e-09,0.0011762891145303319,3.6371162460844125e-12,0.0013076438664727874,9.5268443045036473e-05,1.2758534281192457e-10,0.0072331388826727457,1.3133504597030963e-12,1.5553861768193589e-06,0.00060193727829729361,0.00064769071821229283,4.5347004141265279e-07,3.057799460176727e-07,0.0041602714139346159,7.6982864249312474e-07,1.4454923083287047e-06,1.4720493997914426e-06,0.0042413414659304921,0.00054476652399799953,0.00029280769445669925,2.5898165193340794e-12,5.2118023347615619e-08,4.5654737360191523e-08,3.7618125742668866e-05,4.1464075500569592e-08,1.323483673500957e-09,2.3350873620229706e-11,1.5249253679636753e-06,1.9844196157671288e-07,1.9238938975113878e-06,1.1486359621192372e-06,1.3389515105616653e-07,3.4144037772474136e-06,3.1980479578440383e-07,3.7416428343390193e-07,4.1444517828769478e-14,6.2601580675098531e-07,2.1068254370262984e-07,4.8441185046525964e-09,3.9878148802456676e-09,5.9401532028599781e-13,2.6227411440704164e-12,1.2593486251735378e-08,1.9497366735203993e-15,1.4610797594114642e-11,6.3382681185754079e-13,3.4089381608915531e-09,5.3557446826982774e-12,4.0382225058099554e-12,1.281287990314194e-11
2.5686830176551304e-07,0.34911256696321297,154.0,0.0,0.0,0.0,0.9485634269149108,1.0,18.988573211783933,0.0032382146958531322,0.015294141496620371,0.0073022653713720811,0.0060208194670470514,1.4465935581202294e-08,6.811127973130406e-09,0.0011998008505744301,3.6332328941787539e-12,0.0013338840538593777,9.6264456820909712e-05,1.2840835704687144e-10,0.0074860482475862531,1.3270812934293714e-12,1.5654766429520666e-06,0.00062036052556014285,0.00066933614919163081,4.6734332939627516e-07,3.1513491129173743e-07,0.0043532243058891492,8.2797693475982373e-07,1.5744227617230163e-06,1.6040447040329309e-06,0.0044355257666248296,0.00055560130440762516,0.00031050710212753734,2.7098468406280542e-12,5.3175984686857661e-08,4.6577618962802862e-08,4.0178841815275576e-05,4.3390818211277515e-08,1.414774492850421e-09,2.4420450743792631e-11,1.6042423848080138e-06,2.0770316633881449e-07,2.044693508664886e-06,1.2209142700467591e-06,1.4296459535098867e-07,3.6909288487030807e-06,3.4224193469467512e-07,4.1237862794184742e-07,4.4251779835068347e-14,6.8982531670830269e-07,2.3032202220302931e-07,5.3017898039327765e-09,4.3647836782553749e-09,6.5013791224896189e-13,2.8827212968225452e-12,1.3842512163081538e-08,2.1296004372473109e-15,1.5199640150912222e-11,6.593703896852203e-13,3.5698030231674144e-09,5.6084070068473141e-12,4.2287294785450388e-12,1.3417352774866488e-11
2.620456728173091e-07,0.34911214189944906,154.0,0.0,0.0,0.0,0.94755137692670699,1.0,18.988309575338064,0.0032950753798160208,0.015447540171535218,0.0073462682498320634,0.0060570490909341006,1.461084236640743e-08,6.8043383997634764e-09,0.001223285580743563,3.6293564915303921e-12,0.0013600982143958285,9.7228761839602659e-05,1.2918104031904733e-10,0.0077412778747606185,1.3403749969843492e-12,1.5749525227591856e-06,0.00063878192395401838,0.00069111725574980641,4.812148548686517e-07,3.2448868898255469e-07,0.0045495735940722553,8.8862528095382714e-07,1.7111526903504643e-06,1.7441089702643146e-06,0.0046326731706575188,0.00056615718391683941,0.00032871201750803083,2.8319863771543057e-12,5.423289632512287e-08,4.7499440197152168e-08,4.2840344649120424e-05,4.5351586013251614e-08,1.5097196791711425e-09,2.5506365249956849e-11,1.6851573189745094e-06,2.1711162470835153e-07,2.1693406203389818e-06,1.295500885008067e-06,1.5236063503991386e-07,3.9819112239873089e-06,3.6552868876606641e-07,4.5332607063800235e-07,4.7160132811765374e-14,7.5818831414628181e-07,2.5123111388371908e-07,5.7917325947998098e-09,4.7683474073760183e-09,7.1021785360067222e-13,3.1621111621735654e-12,1.5184846757932645e-08,2.3227290421290381e-15,1.5821526580470123e-11,6.8634738748061983e-13,3.7371884750395921e-09,5.8713068702928962e-12,4.426955538521994e-12,1.4046316881215274e-11
2.6722304386910515e-07,0.34911171596911744,154.0,0.0,0.0,0.0,0.94654114033499404,1.0,18.988045162561914,0.00335162857296748,0.015596031595169231,0.0073875185431260416,0.0060910064405417137,1.4751103512070306e-08,6.7975612837005953e-09,0.0012467433522341943,3.6254870346403567e-12,0.0013862863896156236,9.816215179004848e-05,1.2990526191438351e-10,0.0079987402659172976,1.3532425119945018e-12,1.5838365941510039e-06,0.00065719179951769392,0.00071302567135977707,4.9507732962576206e-07,3.3383636450498074e-07,0.0047492169237397103,9.51770770531892e-07,1.855901765480042e-06,1.8924778963013429e-06,0.0048326606504053978,0.00057643407111291473,0.00034741311281055823,2.9561713713107719e-12,5.5288759933785683e-08,4.8420202914832764e-08,4.5603048947306708e-05,4.7345355336570661e-08,1.6083360191587086e-09,2.6607939282455747e-11,1.767619161816018e-06,2.26661392227701e-07,2.2977938807418675e-06,1.3723711007418683e-06,1.6208107585940597e-07,4.2876402309469327e-06,3.8966064725885234e-07,4.9710964938450143e-07,5.016889756941867e-14,8.3127592254134976e-07,2.7345203680812664e-07,6.3153663361740011e-09,5.1996764057598684e-09,7.7442920874103817e-13,3.4618363235634656e-12,1.6624943285209496e-08,2.5297593584062943e-15,1.6478275356565364e-11,7.1483669626150262e-13,3.9114616897013087e-09,6.1450207043905632e-12,4.633335314006007e-12,1.4701151222717867e-11
2.724004149209012e-07,0.34911128922351653,154.0,0.0,0.0,0.0,0.94553271502302572,1.0,18.987780016514556,0.0034078756678026386,0.015739741113520105,0.0074261205700669212,0.0061227777103652079,1.4886837764237679e-08,6.7907966106989541e-09,0.0012701742122011095,3.6216245154020661e-12,0.0014124486211310727,9.906541687931182e-05,1.3058286013639484e-10,0.0082583502809011351,1.3656947320861404e-12,1.5921512610008003e-06,0.00067558091265989618,0.00073505334289245548,5.0892379315460705e-07,3.4317324424166547e-07,0.0049520524658665955,1.0174060632005711e-06,2.0088844468923006e-06,2.0493824061916685e-06,0.0050353669573597768,0.00058643258924067829,0.00036660068204988274,3.082338396897022e-12,5.6343577187924211e-08,4.9339908966473918e-08,4.8467276725724579e-05,4.9371107711097901e-08,1.7106368694407752e-09,2.7724504760365985e-11,1.8515770965301172e-06,2.363466005908171e-07,2.4300084832895768e-06,1.4514981278758675e-06,1.7212335459210613e-07,4.6083949844254471e-06,4.1463236331634065e-07,5.4383139809536888e-07,5.3277280716406365e-14,9.0925758132900559e-07,2.9702655331700091e-07,6.8741241991608575e-09,5.659952308637283e-09,8.4294772358483095e-13,3.7828344812000847e-12,1.8167313440868473e-08,2.751336608692355e-15,1.7171728417875221e-11,7.4491822526008995e-13,4.093009626922486e-09,6.4301559958240112e-12,4.8483268489296881e-12,1.5383309103477438e-11
2.7757778597269726e-07,0.3491108617138014,154.0,0.0,0.0,0.0,0.94452609783813501,1.0,18.9875141795413,0.0034638180509217846,0.01587879325506909,0.0074621767301561752,0.0061524475046424339,1.5018163091313885e-08,6.7840443591006508e-09,0.0012935782077295938,3.6177689217402117e-12,0.0014385849506126926,9.9939342140128057e-05,1.3121563937256004e-10,0.0085200251163872771,1.3777424795533392e-12,1.5999185170749062e-06,0.00069394045005070741,0.00075719252517496651,5.2274760650320479e-07,3.5249485140948211e-07,0.0051579791364850724,1.0855195302828562e-06,2.1703097109339386e-06,2.2150483672911424e-06,0.0052406728374188739,0.00059615401534771518,0.00038626469354955214,3.2104244955092103e-12,5.7397349765417342e-08,5.0258560200559183e-08,5.143326081704821e-05,5.1427831973786701e-08,1.8166322825010275e-09,2.8855404566717058e-11,1.936980634964904e-06,2.4616146890801393e-07,2.5659364683207943e-06,1.5328532752913243e-06,1.8248456467110141e-07,4.9444444038015649e-06,4.4043742054620163e-07,5.9359220090392063e-07,5.6484382584209853e-14,9.9230080493433151e-07,3.2199592502742649e-07,7.469451480763161e-09,6.1503667376386492e-09,9.1595063103894041e-13,4.12605435467242e-12,1.9816522085085543e-08,2.9881136117093501e-15,1.7903748962717626e-11,7.7667280624622151e-13,4.2822392663289259e-09,6.727351651064315e-12,5.0724118776951035e-12,1.6094319003518207e-11
