Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371)
2.9152286547230047e-10,0.418573412918877,154.0,0.0,0.0,0.0,0.99736242227699268,1.0,18.999944378523711,8.2757834258997761e-05,0.0005645039110804634,0.0005097608050979815,5.4475680862906903e-05,1.7974165214645591e-10,2.1910270248581465e-06,0.00051475171114675328,1.2132092682118711e-08,0.00090549424115232582,1.1451968821679963e-06,5.1821244213381638e-13,1.070402684945258e-06,7.6817001787433984e-15,5.8527192608340791e-07,8.2831048871621909e-07,8.2872878808176603e-07,2.6279010325334634e-10,1.5550536213385135e-10,5.997406503716891e-10,1.9500796348978887e-15
2.985614696123787e-10,0.4185734096065632,154.0,0.0,0.0,0.0,0.99729883898561622,1.0,18.999942943974489,8.4752237436734016e-05,0.00057809646206233973,0.00052190572174825385,5.588255979019762e-05,1.8406959571451866e-10,2.1908962841724518e-06,0.00052718015293960697,1.2131319243084993e-08,0.00092736224043167407,1.1728377193994232e-06,5.3159570217959943e-13,1.1224557223461785e-06,7.867108147697844e-15,6.0404622548054533e-07,8.7800050094896861e-07,8.7844391755187467e-07,2.7856142670219993e-10,1.6485068093151405e-10,6.4417693879842189e-10,2.247635994139284e-15
3.0560007375245694e-10,0.41857340629884593,154.0,0.0,0.0,0.0,0.99723526030620224,1.0,18.999941509775706,8.6746465242686823e-05,0.00059168727392774738,0.00053404763595122468,5.7289091028159443e-05,1.8839698495248711e-10,2.1907655529836837e-06,0.00053960771146951384,1.2130545860150576e-08,0.0009492289340943483,1.2004750163773121e-06,5.4497565475001427e-13,1.1757399353373115e-06,8.0524923694960618e-15,6.2286097351919942e-07,9.2926102798999275e-07,9.2973035653333162e-07,2.9483144685759147e-10,1.7449193407657803e-10,6.9075262511698829e-10,2.5812021338350866e-15
3.1263867789253517e-10,0.41857340299573287,154.0,0.0,0.0,0.0,0.99717168623855945,1.0,18.999940075927348,8.8740517690317353e-05,0.00060527634676834459,0.00054618654830060147,5.8695274578647159e-05,1.9272381989057731e-10,2.1906348312913663e-06,0.00055203438680041122,1.2129772533314615e-08,0.00097109432223521804,1.2281087732893588e-06,5.5835229986344912e-13,1.2302550092994677e-06,8.2378528454020862e-15,6.4171253880245793e-07,9.8209529590877812e-07,9.8259133273960315e-07,3.1160118953993038e-10,1.8442973322224425e-10,7.3951772558243384e-10,2.9540310776015479e-15
3.196772820326134e-10,0.418573399697231,154.0,0.0,0.0,0.0,0.99710811678249656,1.0,18.999938642429406,9.0734394793086151e-05,0.00061886368067582385,0.00055832245937257165,6.0101110460536008e-05,1.970501005585164e-10,2.1905041190949565e-06,0.00056446017899623474,1.2128999262575775e-08,0.00099295840494914773,1.2557389903233246e-06,5.7172563769957139e-13,1.2860006296688353e-06,8.4231895766726182e-15,6.6059758165754817e-07,1.0365062396925577e-06,1.0370297826545826e-06,3.288715880171281e-10,1.9466463486476651e-10,7.9052223716072636e-10,3.3695713819432439e-15
3.2671588617269163e-10,0.41857339640334673,154.0,0.0,0.0,0.0,0.99704455193782204,1.0,18.999937209281839,9.2728096564452978e-05,0.00063244927574191215,0.00057045536973033021,6.1506598705230592e-05,2.0137582698438367e-10,2.1903734163943095e-06,0.00057688508812091623,1.2128226047929619e-08,0.0010148211823309996,1.2833656676670397e-06,5.850956685561013e-13,1.3429764819369788e-06,8.6085025645641398e-15,6.7951303070523112e-07,1.0924965266297569e-06,1.0930483749279171e-06,3.4664349043960006e-10,2.0519714477436198e-10,8.4381613753258523e-10,3.8314728942791864e-15
3.3375449031276987e-10,0.41857339311408576,154.0,0.0,0.0,0.0,0.99698099170434407,1.0,18.999935776484612,9.4721623017876956e-05,0.00064603313205837027,0.00058258527992750321,6.2911739353273681e-05,2.0570099919851328e-10,2.190242723189047e-06,0.00058930911423838491,1.212745288937427e-08,0.0010366826544756312,1.3109888055084042e-06,5.9846239281958087e-13,1.4011822516508306e-06,8.7937918103437952e-15,6.9845606131221351e-07,1.1500685778144906e-06,1.1506495318904237e-06,3.6491766667783171e-10,2.1602772207008442e-10,8.994493850973094e-10,4.3435924831914105e-15
3.407930944528481e-10,0.41857338982945286,154.0,0.0,0.0,0.0,0.99691743608187122,1.0,18.999934344037666,9.6714974166816424e-05,0.00065961524971699394,0.00059471219051097208,6.4316532451549796e-05,2.1002561723107236e-10,2.1901120394785501e-06,0.00060173225741256718,1.2126679786909138e-08,0.0010585428214778957,1.3386084040353896e-06,6.1182581093640583e-13,1.4606176244126899e-06,8.9790573152700114e-15,7.1742407577347977e-07,1.2092245879247208e-06,1.2098354493422993e-06,3.8369481461106546e-10,2.2715678296757313e-10,9.5747191897660871e-10,4.9099997403147032e-15
3.4783169859292633e-10,0.4185733865494531,154.0,0.0,0.0,0.0,0.99685388507021178,1.0,18.999932911940963,9.8708150024729094e-05,0.00067319562880961247,0.00060683610202298525,6.5720978051202257e-05,2.1434968110966637e-10,2.1899813652626321e-06,0.00061415451770738684,1.2125906740530277e-08,0.0010804016834326437,1.3662244634360321e-06,6.2518592339163439e-13,1.5212822858802192e-06,9.1642990805982244e-15,7.3641468508558597e-07,1.2699665434128134e-06,1.2706081147529157e-06,4.0297556591116874e-10,2.3858470422596392e-10,1.0179336590184321e-09,5.5349826534174663e-15
3.5487030273300457e-10,0.41857338327409044,154.0,0.0,0.0,0.0,0.99679033866917388,1.0,18.999931480194441,0.00010070115060507189,0.00068677426942809043,0.00061895701500249681,6.7125076206318171e-05,2.1867319086466161e-10,2.1898507005410235e-06,0.00062657589518676422,1.212513375023475e-08,0.0011022592404347205,1.3938369838984393e-06,6.3854273070072954e-13,1.5831759217664356e-06,9.3495171075989624e-15,7.5542569218398066e-07,1.3322962392351922e-06,1.3329693239989788e-06,4.2276049136198375e-10,2.5031182631797959e-10,1.0808845058007981e-09,6.2230532503412267e-15
3.619089068730828e-10,0.4185733800033686,154.0,0.0,0.0,0.0,0.99672679687856602,1.0,18.999930048798031,0.00010269397592130112,0.00070035117166432543,0.00063107492998597302,6.8528826973144415e-05,2.2299614652687777e-10,2.1897200453130686e-06,0.00063899638991461705,1.2124360816022198e-08,0.0011241154925789691,1.4214459656107894e-06,6.518962333996006e-13,1.6462982178397114e-06,9.5347113975330557e-15,7.744550765272195e-07,1.3962152942379242e-06,1.3969206967579281e-06,4.4305010575135109e-10,2.6233845634533331e-10,1.1463743406356241e-09,6.9789532135634998e-15
3.759861151532393e-10,0.41857337347586066,154.0,0.0,0.0,0.0,0.99659972712787226,1.0,18.99992718705537,0.00010667910081524019,0.00072749976135783338,0.00065530176810130658,7.1335286574770743e-05,2.3164039568492314e-10,2.1894587633371348e-06,0.00066383473137140666,1.2122815115832971e-08,0.0011678240826733326,1.4766533135383741e-06,6.7859332717705682e-13,1.7762275338976676e-06,9.9050287712370311e-15,8.1256169630168055e-07,1.5288271575547545e-06,1.5295996115068811e-06,4.8514520625208268e-10,2.8729131709468576e-10,1.2851704034028088e-09,8.7143896440739207e-15
3.8865560260538016e-10,0.41857336761700525,154.0,0.0,0.0,0.0,0.9964853801179927,1.0,18.999924612683785,0.00011026511395149551,0.00075192754773734799,0.00067709567460823815,7.3859912738785471e-05,2.3941832522154039e-10,2.1892236420237526e-06,0.00068618622031346862,1.2121424177439897e-08,0.0012071573520958674,1.5263278260372206e-06,7.026094154240936e-13,1.8973627849510506e-06,1.0238233239469223e-14,8.4690337162650151e-07,1.653626553297078e-06,1.6544621111172413e-06,5.2476100204103659e-10,3.107756966694036e-10,1.419270214027443e-09,1.0560726271410286e-14
4.01325090057521e-10,0.4185733617732284,154.0,0.0,0.0,0.0,0.99637104804292009,1.0,18.999922039445675,0.00011385055944126209,0.00077634970318916832,0.00069887987588899362,7.6383414288649627e-05,2.4719445995545846e-10,2.1889885514641167e-06,0.00070853485013451034,1.2120033420717939e-08,0.0012464863952538529,1.5759908759155925e-06,7.2661480552228343e-13,2.0224740106097266e-06,1.0571360819256114e-14,8.8127985037088163e-07,1.7835939806326255e-06,1.7844952579260157e-06,5.6601787567462103e-10,3.3523399440197799e-10,1.5623712199413296e-09,1.2711656520059813e-14
4.1399457750966184e-10,0.41857335594454037,154.0,0.0,0.0,0.0,0.99625673090153399,1.0,18.999919467340664,0.0001174354373629911,0.00080076622825048607,0.00072065437503622337,7.890579157890639e-05,2.5496880004927378e-10,2.1887534916568678e-06,0.00073088062120719695,1.2118642845648074e-08,0.001285811212700271,1.6256424642734534e-06,7.5060950083701053e-13,2.1515593802757667e-06,1.0904411517953886e-14,9.1568410622933716e-07,1.9187341349304266e-06,1.9197037497606457e-06,6.089173204413399e-10,3.6066710204272771e-10,1.7147636328290921e-09,1.5203867013384917e-14
4.266640649618027e-10,0.4185733501309492,154.0,0.0,0.0,0.0,0.99614242869271286,1.0,18.999916896368397,0.00012101974779512639,0.00082517712345885226,0.00074241917513852133,8.14270449659639e-05,2.6274134568267429e-10,2.1885184625992696e-06,0.00075322353390416298,1.2117252452219996e-08,0.0013251318049880658,1.6752825922114968e-06,7.7459350476444354e-13,2.2846170639319817e-06,1.1237385342967922e-14,9.5011009806892224e-07,2.0590507290277045e-06,2.0600913014238774e-06,6.5346051722435769e-10,3.8707572516271527e-10,1.8767374624331747e-09,1.8076892849141268e-14
4.393335524139435e-10,0.4185733443324609,154.0,0.0,0.0,0.0,0.99602814141533524,1.0,18.999914326528522,0.0001246034908161043,0.00084958238935217863,0.0007641742792816583,8.3947174807061039e-05,2.70512097034307e-10,2.1882834642884753e-06,0.00077556358859801403,1.2115862240424308e-08,0.0013644481726701396,1.7249112608311504e-06,7.985668207073255e-13,2.4216452321418437e-06,1.1570282301694152e-14,9.8455263138673754e-07,2.2045466315030026e-06,2.2056607830372619e-06,6.996483784668843e-10,4.1446040935498968e-10,2.0485825166262504e-09,2.1373218685094141e-14
4.5200303986608436e-10,0.4185733385490797,154.0,0.0,0.0,0.0,0.99591386906827795,1.0,18.999911757820666,0.00012818666650435379,0.00087398202646873533,0.00078591969054943496,8.6466181459585756e-05,2.782810542620916e-10,2.1880484967233748e-06,0.00079790078566132402,1.2114472210240779e-08,0.001403760316299355,1.7745284712345682e-06,8.2252945205424955e-13,2.5626420560494052e-06,1.1903102401490466e-14,1.0190072392923503e-06,2.3552239854623902e-06,2.3564143388878325e-06,7.474815859414608e-10,4.4282156274325651e-10,2.2305884014836317e-09,2.5138378850353477e-14
4.646725273182252e-10,0.41857333278080844,154.0,0.0,0.0,0.0,0.99579961165041819,1.0,18.999909190244487,0.00013176927493829626,0.00089837603534715261,0.00080765541202408326,8.8984065280819474e-05,2.8604821754521031e-10,2.1878135599015829e-06,0.00082023512546663805,1.2113082361656281e-08,0.0014430682364285354,1.8241342245246322e-06,8.4648140220919044e-13,2.7076057073792211e-06,1.2235845649778564e-14,1.0534700801521674e-06,2.5110843106961819e-06,2.5123534896368667e-06,7.9696062323160252e-10,4.7215947533945806e-10,2.4230445213556934e-09,2.9421056484995126e-14
4.773420147703661e-10,0.4185733270276487,154.0,0.0,0.0,0.0,0.99568536916063188,1.0,18.999906623799614,0.00013535131619634572,0.00092276441652641911,0.00082938144678635349,9.1500826627977211e-05,2.9381358706766004e-10,2.1875786538198665e-06,0.00084256660838647108,1.2111692694663529e-08,0.0014823719336104638,1.8737285218049561e-06,8.704226745784322e-13,2.8565343584362681e-06,1.2568512053980089e-14,1.0879378502686908e-06,2.6721285908300351e-06,2.6734792195153988e-06,8.480858034424083e-10,5.0247433555794811e-10,2.62624007894029e-09,3.4273181716957998e-14
4.900115022225069e-10,0.41857332128960073,154.0,0.0,0.0,0.0,0.9955711415977947,1.0,18.99990405848569,0.00013893279035690878,0.00094714717054588239,0.00085109779791557258,9.4016465858254075e-05,3.0157716298328878e-10,2.1873437784771311e-06,0.00086489523479330662,1.2110303209243066e-08,0.0015216714083978822,1.9233113641798806e-06,8.9435327254529518e-13,3.0094261821058671e-06,1.290110162145487e-14,1.1224077088594069e-06,2.8383573482002632e-06,2.839792051237732e-06,9.0085729300797029e-10,5.3376624440352381e-10,2.8404640753551992e-09,3.9750028890926243e-14
5.026809896746478e-10,0.41857331556666405,154.0,0.0,0.0,0.0,0.99545692896078153,1.0,18.999901494302357,0.00014251369749838447,0.00097152429794524907,0.0008728044684897905,9.6530983328774065e-05,3.0933894547024581e-10,2.1871089338713677e-06,0.00088722100505959944,1.2108913905378987e-08,0.001560966661343493,1.9728827527544725e-06,9.1827319951135084e-13,3.1662793518536007e-06,1.3233614359639533e-14,1.1568772133869491e-06,3.0097707083979077e-06,3.0112921105784492e-06,9.5527513221366421e-10,5.6603522770181783e-10,3.066005310210552e-09,4.5910312870562709e-14
5.153504771267886e-10,0.41857330985883734,154.0,0.0,0.0,0.0,0.99534273124846706,1.0,18.999898931249255,0.00014609403769916447,0.00099589579926458388,0.00089450146158593377,9.9044379396515149e-05,3.1709893472005714e-10,2.1868741199989572e-06,0.00090954391955777364,1.2107524783065605e-08,0.0016002576929999609,2.0224426886345278e-06,9.4218245888604481e-13,3.3270920417252327e-06,1.3566050275986409e-14,1.1913442637438879e-06,3.1863684559753497e-06,3.1879791821074824e-06,1.0113392529086552e-09,5.9928124665508965e-10,3.3031523816812851e-09,5.2816284424301746e-14
5.280199645789294e-10,0.41857330416611827,154.0,0.0,0.0,0.0,0.99522854845972464,1.0,18.999896369326038,0.00014967381103763296,0.0010202616750443097,0.00091618878027989014,0.00010155665441829351,3.2485713088166368e-10,2.1866393368586817e-06,0.00093186397866022329,1.2106135842285206e-08,0.0016395445039199077,2.0719911729265731e-06,9.6608105404496718e-13,3.4918624263466345e-06,1.3898409377853922e-14,1.2258070542476825e-06,3.3681500823579114e-06,3.3698527571262216e-06,1.0690494937399734e-09,6.3350420692092964e-10,3.5521936865795908e-09,6.0533824706242002e-14
5.406894520310703e-10,0.41857329848850455,154.0,0.0,0.0,0.0,0.99511438059342738,1.0,18.999893808532335,0.00015325301759216658,0.0010446219258252066,0.00093786642764653492,0.00010406780875079732,3.3261353412988756e-10,2.1864045844490652e-06,0.00095418118273931155,1.2104747083018707e-08,0.001678827094655915,2.1215282067378495e-06,9.899689883829433e-13,3.6605886809236964e-06,1.423069167268929e-14,1.2602640324406543e-06,3.5551148269636637e-06,3.5569120748083733e-06,1.1284056132267876e-09,6.6870396640400298e-10,3.8134174204273715e-09,6.9132538841879327e-14
5.533589394832111e-10,0.4185732928259926,154.0,0.0,0.0,0.0,0.99500022764844809,1.0,18.99989124886779,0.00015683165744113467,0.0010689765521484133,0.00095953440675975278,0.00010657784275061412,3.4036814466657434e-10,2.1861698627661579e-06,0.00097649553216737253,1.2103358505261007e-08,0.001718105465760528,2.1710537911763315e-06,1.013846265313271e-12,3.8332689812422525e-06,1.4562897167982927e-14,1.2947138637138492e-06,3.7472617125106301e-06,3.7491561575252601e-06,1.1894073009866965e-09,7.0488034194638557e-10,4.0871115775287143e-09,7.8685848631333972e-14
5.66028426935352e-10,0.41857328717857906,154.0,0.0,0.0,0.0,0.99488608962365843,1.0,18.999888690332057,0.000160409730662899,0.001093325554555425,0.00098119272069248538,0.00010908675677422837,3.4812096263565243e-10,2.1859351718084242e-06,0.00099880702731670965,1.2101970108997244e-08,0.0017573796177862472,2.2205679273507218e-06,1.0377128882041071e-12,4.0099015036680036e-06,1.489502587108965e-14,1.3291554008655829e-06,3.9445895753988622e-06,3.9465838412435124e-06,1.2520541873961753e-09,7.4203311508461333e-10,4.3735639510423509e-09,8.9271084381278666e-14
5.786979143874928e-10,0.4185732815462599,154.0,0.0,0.0,0.0,0.99477196651792976,1.0,18.999886132924768,0.00016398723733581383,0.0011176689335880945,0.0010028413725167796,0.00011159455117800912,3.5587198820533985e-10,2.1857005115750163e-06,0.0010211156685595952,1.2100581894205368e-08,0.0017966495512855354,2.2700706163704386e-06,1.0615688604421898e-12,4.1904844251464263e-06,1.5227077789460463e-14,1.3635876578799577e-06,4.1470970918807358e-06,4.1491938017088072e-06,1.3163458519114767e-09,7.8016203700865363e-10,4.6730621330541487e-09,1.0096957587589959e-13
5.913674018396336e-10,0.41857327592903054,154.0,0.0,0.0,0.0,0.99465785833013243,1.0,18.999883576645573,0.00016756417753822607,0.0011420066897886315,0.0010244803653038236,0.00011410122631820884,3.6362122159121988e-10,2.1854658820617921e-06,0.0010434214562682731,1.2099193860879517e-08,0.0018359152668108159,2.3195618593456242e-06,1.0854141854478464e-12,4.3750159232026991e-06,1.5559052930633292e-14,1.3980097873574331e-06,4.3547828005862523e-06,4.3569845769827995e-06,1.3822818302307443e-09,8.1926683283022013e-10,4.9858935146495836e-09,1.1386674249600695e-13
6.040368892917745e-10,0.4185732703268866,154.0,0.0,0.0,0.0,0.99454376505913689,1.0,18.999881021494105,0.00017114055134847509,0.0011663388236996008,0.0010461097021239605,0.0001166067825509742,3.7136866293287904e-10,2.1852312832666624e-06,0.0010657243908149556,1.2097806009008571e-08,0.0018751767649144708,2.3690416573871533e-06,1.1092488665821481e-12,4.5634941759416264e-06,1.5890951301958289e-14,1.4324210611136637e-06,4.5676451218862631e-06,4.5699545868163319e-06,1.4498616204509836e-09,8.5934720525186791e-10,5.312345285986236e-09,1.2805218249549148e-13
6.167063767439153e-10,0.41857326473982304,154.0,0.0,0.0,0.0,0.99442968670381238,1.0,18.999878467470026,0.00017471635884489276,0.0011906653358639253,0.0010677293860467067,0.00011911122023235531,3.7911431238708e-10,2.1849967151894638e-06,0.0010880244725718243,1.2096418338568236e-08,0.0019144340461488413,2.4185100116066143e-06,1.1330729072201035e-12,4.7559173620475479e-06,1.6222772910879599e-14,1.4668208535072182e-06,4.7856823745320709e-06,4.7881021492976711e-06,1.5190846883585745e-09,9.0040283772000449e-10,5.6527044363662912e-09,1.4361976144418615e-13
6.42045351648197e-10,0.41857325361091663,154.0,0.0,0.0,0.0,0.99420157473565118,1.0,18.999873362802564,0.0001818662752095244,0.0012393014971261076,0.0011109398074740627,0.00012411674136467805,3.9460023645731452e-10,2.18452767117422e-06,0.0011326160792047026,1.2093643541946864e-08,0.0019929359602189,2.5174123930292957e-06,1.1806890806455686e-12,5.1525912519949479e-06,1.6886185871623689e-14,1.5355839252791755e-06,5.2372745196891132e-06,5.2399227752056068e-06,1.6624583839215749e-09,9.8543853525528432e-10,6.3762918276233829e-09,1.7929865783570169e-13
6.673843265524787e-10,0.41857324254226896,154.0,0.0,0.0,0.0,0.99397352241659187,1.0,18.999868262640348,0.00018901392725862668,0.0012879151779256689,0.0011541116541261235,0.00012911779256168175,4.1007899515728262e-10,2.1840587499985991e-06,0.0011771962791437601,1.2090869470903911e-08,0.0020714210134389261,2.6162690125208097e-06,1.2282627327718869e-12,5.5650230341073449e-06,1.754929187250631e-14,1.6042955515288875e-06,5.7095442495716829e-06,5.7124314623142278e-06,1.8123981546733809e-09,1.07437110185107e-09,7.158947588485643e-09,2.2174301046114024e-13
