Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002)
4.939339274902512e-08,0.5046841925890321,154.0,0.0,0.0,0.0,0.99750300924828583,1.0,18.999467916106791,0.00028098231219400517,0.0010409125058857588,0.00052540233784578727,0.0005189939225194104,9.0995370686708551e-10,1.2300172316234722e-09,3.8607935660248768e-05,3.3000914973615906e-13,3.7268232317964314e-05,6.1066838399811867e-06,1.4377780826947395e-11,3.8746480053833529e-05,1.0657926398612666e-13,6.0341358475407643e-08,2.5383214921978418e-06,2.5423628652273079e-06,1.6409784078515932e-09,1.1499521153997929e-09,4.779818189584209e-06,2.9648583632285008e-12,3.0148999839545605e-12,3.0179545405133514e-12,2.5835768321341314e-06,4.3795055358039508e-06,1.6317704016208547e-08,1.475414291642073e-15,9.6091613538413076e-10,9.712100342408567e-10,1.2324244010806347e-09,2.5344054313913693e-11,2.2679358277100021e-14,5.5721684965241198e-15,1.0909193922343521e-10,3.1299504899287997e-11,5.5756205001483429e-11,3.9392643637434602e-11,1.2226828378790996e-12,2.0810702204433548e-11,1.9926800856918979e-12,9.2927081454538968e-14,3.0426355638627253e-19,1.3295060554940433e-13
5.0745365906441644e-08,0.5046841513760563,154.0,0.0,0.0,0.0,0.99743397150538249,1.0,18.999453240889927,0.00028856378461778278,0.0010691134456871497,0.00053954302488193751,0.00053304408830216711,9.3460599773259983e-10,1.229938815773249e-09,3.9663236884348315e-05,3.2998630963015284e-13,3.8287129442596163e-05,6.2721329095955865e-06,1.4767015067180592e-11,4.0888275454797107e-05,1.0946682793303893e-13,6.198501678328194e-08,2.6797944162529992e-06,2.6841345289315255e-06,1.7324373604517983e-09,1.2140456866219838e-09,5.1027497701742484e-06,3.3910616990124135e-12,3.4533794350640852e-12,3.4569750821945852e-12,2.8001648772818738e-06,4.620470070463367e-06,1.8166671750265641e-08,1.5740964432352187e-15,9.9012849428630545e-10,1.0006399613572319e-09,1.3730013329964217e-09,2.7071294805169744e-11,2.5466022527981635e-14,6.0397748349300823e-15,1.209336872190189e-10,3.4109732072884163e-11,6.2403970265224196e-11,4.4182870579731799e-11,1.3843798946887976e-12,2.3726676467277962e-11,2.2975386680982638e-12,1.1011623154233573e-13,3.4450173816401441e-19,1.5716562683434286e-13
5.3449312221274696e-08,0.5046840689971857,154.0,0.0,0.0,0.0,0.99729579409134783,1.0,18.999423875970646,0.00030370938221978939,0.0011254571617463802,0.00056778430672715702,0.00056110446726678938,9.8385963065502112e-10,1.2297818569189856e-09,4.1773602654368969e-05,3.2994059569119958e-13,4.0324729878275124e-05,6.6026891250666096e-06,1.5544376733645447e-11,4.5343065653593919e-05,1.1523598827009806e-13,6.5267696815174749e-08,2.9741119455617616e-06,2.9790985376672579e-06,1.9227065323426809e-09,1.3473846610142078e-09,5.788874351817012e-06,4.3890566083172465e-12,4.4828817461957485e-12,4.4878008004349936e-12,3.2687164877549667e-06,5.1213216077813622e-06,2.2329110964614567e-08,1.7836765941579928e-15,1.0485484846658404e-09,1.0594938637647116e-09,1.6897496296254225e-09,3.074286850895529e-11,3.1804203125422089e-14,7.0514518366501151e-15,1.4737871200530879e-10,4.0224310218402809e-11,7.745795874881906e-11,5.505621026488811e-11,1.7568609563716226e-12,3.0521414619516878e-11,3.0174677952128065e-12,1.5249999069007774e-13,4.3719335219970726e-19,2.1669560934454327e-13
5.615325853610775e-08,0.5046839866792944,154.0,0.0,0.0,0.0,0.9971574822271847,1.0,18.999394491177874,0.00031883187506942328,0.0011817213920584731,0.00059597075639241791,0.00058911020949996718,1.0330436409140446e-09,1.2296247303163553e-09,4.3883652618413283e-05,3.2989483726407388e-13,4.2362071709245657e-05,6.9327780938900783e-06,1.6320224789030789e-11,5.0025803446795005e-05,1.2099699380413628e-13,6.854403468715422e-08,3.2835631392916987e-06,3.2892658983354142e-06,2.1227588839816167e-09,1.4875797734963714e-09,6.5302565055199572e-06,5.6071998305294096e-12,5.7439047531101245e-12,5.7505298712354373e-12,3.786411500589596e-06,5.6473093675872004e-06,2.7165340396539283e-08,2.0100222874467269e-15,1.1069617752365683e-09,1.1183395133096865e-09,2.0581778563126695e-09,3.4712455422803028e-11,3.9261014404086655e-14,8.1693584590194492e-15,1.7778303283903535e-10,4.7027658791034393e-11,9.5072693594892139e-11,6.7815537918196672e-11,2.2021674562058719e-12,3.8763726932915384e-11,3.904810065018894e-12,2.0766573549215568e-13,5.480075227651585e-19,2.9390326818773888e-13
5.88572048509408e-08,0.5046839044202359,154.0,0.0,0.0,0.0,0.9970190376582817,1.0,18.99936508584517,0.00033393129304433997,0.0012379038262213538,0.00062410073272923812,0.00061705968494395799,1.0821560088753672e-09,1.2294674380345656e-09,4.5993386497507777e-05,3.2984903497157529e-13,4.4399154714250613e-05,7.2623862614290495e-06,1.7094514075557017e-11,5.4936098728317477e-05,1.2674960796760209e-13,7.1813839487183105e-08,3.6081126967558796e-06,3.6146067667262535e-06,2.3325715526792521e-09,1.6346150019519417e-09,7.3287784443077434e-06,7.0794009448085713e-12,7.2732829481875378e-12,7.2820804147500442e-12,4.3556076815627235e-06,6.1983168884462922e-06,3.2743388142347608e-08,2.253704205163218e-15,1.1653680423899174e-09,1.1771766518010808e-09,2.483565926527649e-09,3.8990276686852753e-11,4.7960599123924461e-14,9.3985981732879025e-15,2.1248668384708119e-10,5.4555513432917754e-11,1.1551851139133614e-10,8.2663831199720391e-11,2.7297084949498217e-12,4.866560401976046e-11,4.9861852795623214e-12,2.7851401599692753e-13,6.7928569820777575e-19,3.9274056180044514e-13
6.156115116577386e-08,0.5046838222178731,154.0,0.0,0.0,0.0,0.99688046213015769,1.0,18.999335659311676,0.0003490076660080724,0.0012940021665871809,0.00065217260620830406,0.0006449512751060465,1.1311947260603014e-09,1.2293099824469319e-09,4.8102804016261461e-05,3.2980318926367785e-13,4.6435978675091873e-05,7.5915001487158946e-06,1.7867199755833484e-11,6.00735520900517e-05,1.3249359551359893e-13,7.5076921647547406e-08,3.9477241717549503e-06,3.955090416789757e-06,2.5521209352317952e-09,1.7884738053134793e-09,8.1863122294105485e-06,8.8427225863093708e-12,9.1115134447700514e-12,9.1230461366586113e-12,4.9786469675327328e-06,6.7742232057588531e-06,3.913431678764658e-08,2.5152899459885168e-15,1.2237671038634731e-09,1.2360051356910727e-09,2.9714376965278584e-09,4.3586498708146042e-11,5.8033396817298079e-14,1.0744240227765998e-14,2.5183752252936482e-10,6.2843385310510233e-11,1.3907812566013689e-10,9.9813552686281948e-11,3.349535717104243e-12,6.0456992204802164e-11,6.2906201947274686e-12,3.6840790927644075e-13,8.3352922349010318e-19,5.1778048021482246e-13
6.426509748060691e-08,0.5046837400700791,154.0,0.0,0.0,0.0,0.99674175738814152,1.0,18.999306210922295,0.00036406102381004578,0.0013500141286719961,0.00068018475923605165,0.00067278337337270389,1.1801577955033495e-09,1.2291523650279679e-09,5.0211904902883092e-05,3.2975730110581871e-13,4.8472543376640882e-05,7.9201063516162364e-06,1.8638237321557377e-11,6.5437754878961508e-05,1.3822872250126797e-13,7.8333092981721476e-08,4.3023599799064009e-06,4.3106852467040624e-06,2.7813826926213084e-09,1.9491391268196446e-09,9.1047194288823932e-06,1.0937481816129088e-11,1.1302907949531009e-11,1.1317849512053932e-11,5.6578550259852733e-06,7.3749029018092813e-06,4.6412184400719996e-08,2.7953439218199513e-15,1.2821588968418729e-09,1.2948249190362331e-09,3.5275588835731553e-09,4.8511231304642066e-11,6.9616093448483354e-14,1.2211318694086784e-14,2.9619066756993167e-10,7.1926554327067193e-11,1.6604644869071003e-10,1.1948651358858128e-10,4.0723478782281669e-12,7.4386186950102181e-11,7.8495954306355369e-12,4.8121635151304285e-13,1.0134004767645836e-18,6.7427435512994535e-13
6.696904379543996e-08,0.5046836579747369,154.0,0.0,0.0,0.0,0.99660292517703741,1.0,18.999276740027756,0.00037909139628559269,0.0014059374415687515,0.00070813558648354601,0.00070055438533652337,1.2290432321151838e-09,1.2289945901574374e-09,5.2320688889252616e-05,3.2971136979906722e-13,5.0508848606910977e-05,8.2481915535242543e-06,1.9407582602585241e-11,7.102828925757953e-05,1.4395475651743629e-13,8.158216672270904e-08,4.6719814064277474e-06,4.6813587853026513e-06,3.0203317551786331e-09,2.1165933977506137e-09,1.0085850762034656e-05,1.340735477732871e-11,1.389575101395513e-11,1.3914901324786424e-11,6.3955407970649756e-06,8.0002261588845729e-06,5.4654003122990102e-08,3.0944272496536539e-15,1.3405433912100813e-09,1.3536359793880462e-09,4.1579348561743059e-09,5.377452577204392e-11,8.285156799715113e-14,1.3804831475813845e-14,3.459079156943486e-10,8.1840062048678825e-11,1.9673040374884822e-10,1.4191373011546231e-10,4.9094953949260186e-12,9.0720237218476765e-11,9.6970933513808166e-12,6.2136018213173727e-13,1.2217240016358709e-18,8.6821273997592066e-13
6.967299011027302e-08,0.5046835759297399,154.0,0.0,0.0,0.0,0.99646396724076447,1.0,18.999247245984801,0.00039409881325596589,0.0014617698484339899,0.00073602349523956467,0.0007282627291458634,1.2778490631021325e-09,1.2288366528678356e-09,5.442915571099819e-05,3.2966539998755581e-13,5.2544894157135206e-05,8.5757424953115993e-06,2.0175191776573012e-11,7.6844728269688354e-05,1.4967146615188436e-13,8.4823957564096065e-08,5.0565486145975192e-06,5.0670776990514774e-06,3.2689423276414445e-09,2.2908185405974162e-09,1.1131545718011686e-05,1.6299488210308825e-11,1.6942469795267663e-11,1.6966771832085859e-11,7.1939960028132691e-06,8.650058816897999e-06,6.3939694255787476e-08,3.4130976369729453e-15,1.3989205038476223e-09,1.412438245824268e-09,4.8688082372083439e-09,5.9386372810223863e-11,9.788883432211938e-14,1.5529739245065643e-14,4.0135711927100349e-10,9.2618704130324969e-11,2.3144872222489134e-10,1.6733526833200106e-10,5.8729850314788541e-12,1.097453737714393e-10,1.1869648461922851e-11,7.9386209600702088e-13,1.4614876734278566e-18,1.1063914470186974e-12
7.237693642510607e-08,0.5046834939329938,154.0,0.0,0.0,0.0,0.9963248853220058,1.0,18.999217728156175,0.00040908330452834517,0.0015175091068246346,0.00076384690575050725,0.0007559068358445484,1.3265733282798385e-09,1.2286785779793016e-09,5.6537305107434297e-05,3.2961937929938196e-13,5.4580679821689931e-05,8.902746082056406e-06,2.094102137853472e-11,8.2886635907570801e-05,1.5537862286089112e-13,8.8058281699819806e-08,5.4560206544620367e-06,5.4678077991921066e-06,3.5271878961118527e-09,2.4717959751321876e-09,1.2243632185089306e-05,1.9664603842219242e-11,2.0499798965802422e-11,2.0530357138868537e-11,8.0554946724808779e-06,9.3242624324007592e-06,7.435204227598129e-08,3.7519092660231313e-15,1.4572901419384908e-09,1.4712316394387234e-09,5.6666564559511353e-09,6.5356700507579417e-11,1.1488298137699564e-13,1.7390964417166855e-14,4.6291160960810219e-10,1.0429702300715384e-10,2.7053174178559957e-10,1.9600008983945097e-10,6.9754831076279275e-12,1.3176738703813791e-10,1.4406388928139553e-11,1.0043981441961064e-12,1.7358434974375309e-18,1.396479579990721e-12
7.508088273993912e-08,0.5046834119824121,154.0,0.0,0.0,0.0,0.99618568116190032,1.0,18.999188185911098,0.00042404489989582858,0.0015731529894091321,0.00079160425151402251,0.00078348514965812942,1.3752140806335292e-09,1.2285202951812934e-09,5.8645136821518347e-05,3.2957334964431329e-13,5.6616205398022925e-05,9.2291890538929892e-06,2.1705028308299505e-11,8.9153567175969742e-05,1.6107599522000245e-13,9.1284956857980715e-08,5.8703554712205891e-06,5.8835140485329572e-06,3.7950412292432551e-09,2.6595066154405655e-09,1.3423926130989893e-05,2.3557081538644999e-11,2.4628922697002848e-11,2.4667022617040232e-11,8.9822927374041531e-06,1.0022694334957524e-05,8.5976650889907787e-08,4.111412707727869e-15,1.5156523208166707e-09,1.5300161752015772e-09,6.5581894188626519e-09,7.1695372602452571e-11,1.3399511614633837e-13,1.9393390265728167e-14,5.3094974473043746e-10,1.1690930164289758e-10,3.1432122329323299e-10,2.2816591188833637e-10,8.2303160379671863e-12,1.5711189010239279e-10,1.7349060125325621e-11,1.259347565025181e-12,2.0481077431698531e-18,1.7470852713595978e-12
7.778482905477217e-08,0.5046833300759265,154.0,0.0,0.0,0.0,0.99604635649976248,1.0,18.999158618624591,0.00043898362913741675,0.0016286992835882069,0.00081929397953325368,0.00081099612825576595,1.4237693861203704e-09,1.2283619109668516e-09,6.0752650599760728e-05,3.2952725208740566e-13,5.8651470686561678e-05,9.5550587081943093e-06,2.2467169838797629e-11,9.5645068154200026e-05,1.6676336153388347e-13,9.4503802331227079e-08,6.2995099134097821e-06,6.3141605680383932e-06,4.0724743927628693e-09,2.8539308883547071e-09,1.4674231315542508e-05,2.8035029375700013e-11,2.9395602103456407e-11,2.9442731765003912e-11,9.9766276704179795e-06,1.0745207682374481e-05,9.8901899924427935e-08,4.4921548108894803e-15,1.5740071113088599e-09,1.5887919122213105e-09,7.5503472286976181e-09,7.841218691931637e-11,1.5539230814018431e-13,2.1541860158566133e-14,6.0585452212474669e-10,1.304895579033739e-10,3.6317017699803482e-10,2.6409907461006273e-10,9.6514695910295563e-12,1.8612452221369419e-10,2.0742039510439296e-11,1.5658419823249277e-12,2.4017607599479887e-18,2.1678205184877099e-12
8.048877536960523e-08,0.5046832482114769,154.0,0.0,0.0,0.0,0.99590691307273116,1.0,18.999129025678354,0.00045389952201801059,0.0016841457926693307,0.00084691455065743148,0.00083843824307901552,1.4722373245593839e-09,1.228203430468781e-09,6.2859846192478381e-05,3.2948108555276196e-13,6.0686475490971034e-05,9.8803421651117165e-06,2.3227403624114826e-11,0.00010236067606763969,1.7244049701205395e-13,9.7714639015713228e-08,6.7434397422710786e-06,6.7597106444138992e-06,4.3594587460925082e-09,3.0550487226359088e-09,1.5996338922600719e-05,3.3160383003401709e-11,3.4870338819648325e-11,3.4928211363912078e-11,1.1040718018263899e-05,1.1491651523896246e-05,1.1321889602423281e-07,4.8946786143867036e-15,1.6323545002212074e-09,1.6475588351955611e-09,8.6502975601936422e-09,8.5516873367046291e-11,1.7924752546939799e-13,2.384117652794344e-14,6.8801301516764942e-10,1.450715373039265e-10,4.1744265153217701e-10,3.0407437971965183e-10,1.1253591177887488e-11,2.1917130107638969e-10,2.4632373712573223e-11,1.9318208078154627e-12,2.8004475464458903e-18,2.6693742970562011e-12
8.319272168443828e-08,0.5046831663870107,154.0,0.0,0.0,0.0,0.99576735261540428,1.0,18.999099406461056,0.00046879260828840206,0.0017394903364731542,0.00087446443992544713,0.00086580997968341517,1.5206159901310384e-09,1.2280446964473636e-09,6.4966723353799088e-05,3.2943494133302674e-13,6.2721219618145377e-05,1.0205026212893936e-05,2.3985687708720595e-11,0.00010929991936374031,1.7810717106796878e-13,1.0091728945116485e-07,7.2020996417069709e-06,7.2201267381696377e-06,4.6559649466975402e-09,3.262839550224504e-09,1.7392027182011191e-05,3.8999004857014511e-11,4.1128543025681325e-11,4.1199121202736695e-11,1.2176762922847711e-05,1.2261870867053084e-05,1.2902142055625023e-07,5.319523239626193e-15,1.6906944107651453e-09,1.7063168762411297e-09,9.8654328880071583e-09,9.3019091883824019e-11,2.057395666933997e-13,2.6296099830176474e-14,7.778158145921563e-10,1.606887056184646e-10,4.7751351406772266e-10,3.4837492250233835e-10,1.3051991245576944e-11,2.5663895670185251e-10,2.9069811323420295e-11,2.3660898789268158e-12,3.2479780974451953e-18,3.2635899174238433e-12
8.589666799927133e-08,0.5046830846004979,154.0,0.0,0.0,0.0,0.9956276768595328,1.0,18.999069760367192,0.00048366291768524755,0.0017947307504986717,0.00090194213683979598,0.00089310983801918096,1.5689034908738248e-09,1.227885847196448e-09,6.707328184133029e-05,3.2938874246953285e-13,6.4755702877859511e-05,1.0529098514132878e-05,2.4741980536986715e-11,0.00011646231778437544,1.8376316838108891e-13,1.0411157785350313e-07,7.675443227834953e-06,7.6953704912899248e-06,4.9619629718455345e-09,3.4772823352800693e-09,1.8863061058160195e-05,4.5620755192293277e-11,4.8250671621597597e-11,4.833619393143459e-11,1.3386941733507116e-05,1.3055706741449359e-05,1.4640587990163675e-07,5.7672237540217888e-15,1.7490268158341673e-09,1.7650660121310007e-09,1.1203367853359252e-08,1.0092843074144896e-10,2.3505299580501316e-13,2.8911347734408529e-14,8.7565663360697724e-10,1.7737424286707474e-10,5.437682539361394e-10,3.9729194184960438e-10,1.5062641083260175e-11,2.9893511230106208e-10,3.4106811719809616e-11,2.8783781804289688e-12,3.7483268578763597e-18,3.9635397276682857e-12
8.860061431410438e-08,0.5046830028499193,154.0,0.0,0.0,0.0,0.99548788753374196,1.0,18.999040086798129,0.0004985104799310313,0.0018498648871988987,0.00092934614561687679,0.00092033633267233272,1.6170979496230086e-09,1.2277269584539266e-09,6.9179521416322712e-05,3.2934244780510037e-13,6.6789925082912183e-05,1.0852546662583817e-05,2.5496240958507529e-11,0.00012384738243601055,1.8940827242817566e-13,1.0729733014347404e-07,8.1634230583946293e-06,8.1854027346669169e-06,5.2774221125252172e-09,3.6983555590893384e-09,2.0411191970792183e-05,5.3099550385334089e-11,5.6322351903145881e-11,5.6425360389306503e-11,1.4673413663405022e-05,1.3872996260956888e-05,1.6547125695466592e-07,6.2383111167865932e-15,1.8073517501035536e-09,1.8238062714070405e-09,1.2671936697241057e-08,1.092544050254721e-10,2.6737807910838347e-13,3.1691594356256576e-14,9.8193197697685077e-10,1.9516103794204009e-10,6.1660279641677961e-10,4.511246780968367e-10,1.7302169424734361e-11,3.4648840766617748e-10,3.9798545581607169e-11,3.4793934635979104e-12,4.3056318773745877e-18,4.7835983026252206e-12
9.103416599745414e-08,0.5046829293034555,154.0,0.0,0.0,0.0,0.99536198146419774,1.0,18.99901335660612,0.00051185386169226837,0.0018993929827070917,0.00095394552596891099,0.00094477623622556866,1.6603918726931141e-09,1.2275837105984325e-09,7.1074864169366265e-05,3.2930082381485869e-13,6.8620501713596778e-05,1.1143105450986288e-05,2.6173303950919878e-11,0.00013068390927923677,1.9447936218185972e-13,1.1015706635096663e-07,8.6150788387847519e-06,8.6390428921942788e-06,5.569398656195466e-09,3.902972302718025e-09,2.1871864147724675e-05,6.0627654577212284e-11,6.4473776629375846e-11,6.4594970756922457e-11,1.5898237077898416e-05,1.4628471966057813e-05,1.8415112615265289e-07,6.6827209767087899e-15,1.8598378195538714e-09,1.8766649264160177e-09,1.411199043927089e-08,1.1711180908476789e-10,2.9920741598687896e-13,3.4338717609653921e-14,1.0851209454902109e-09,2.1213767229234931e-10,6.8811509827893326e-10,5.0403072682825681e-10,1.9527707865194813e-11,3.941525814334615e-10,4.5528694693782209e-11,4.1058534525214306e-12,4.8594555277348537e-18,5.6373345198162364e-12
9.346771768080389e-08,0.5046828557830156,154.0,0.0,0.0,0.0,0.99523598605554209,1.0,18.998986603253531,0.00052517886397252021,0.0019488317272737697,0.00097848295037211925,0.00096915446241878551,1.7036075766096851e-09,1.2274403757076577e-09,7.2969948244068836e-05,3.2925915619619723e-13,7.0450866608777867e-05,1.1433139361162762e-05,2.6848658284560988e-11,0.0001377000244187498,1.9954129129560355e-13,1.1300962427619406e-07,9.0785146439972418e-06,9.1045996688482282e-06,5.8689899370169424e-09,4.1129255244303588e-09,2.3397649399827166e-05,6.8972926896309652e-11,7.3537992885989577e-11,7.3679965541034499e-11,1.7188135146196031e-05,1.5402685944999805e-05,2.043504410149246e-07,7.1468819510927833e-15,1.9123178297974097e-09,1.9295163799721308e-09,1.567039383742766e-08,1.253211642401747e-10,3.3378146998908824e-13,3.7126584216056473e-14,1.1957570926980389e-09,2.3005627799679216e-10,7.655889332258822e-10,5.6139633907091485e-10,2.196568277037405e-11,4.4678190756141366e-10,5.1880134751817059e-11,4.8230023805231234e-12,5.4661438480538555e-18,6.6135934216925687e-12
9.590126936415364e-08,0.5046827822871577,154.0,0.0,0.0,0.0,0.99510990256018661,1.0,18.99895982631822,0.00053848550840990945,0.0019981795916843657,0.0010029573601038238,0.00099346995992141826,1.7467437247153562e-09,1.2272970254459599e-09,7.4864773473998006e-05,3.2921740565236231e-13,7.2281019638303944e-05,1.1722639604708648e-05,2.7522274834502314e-11,0.00014489535381560388,2.0459390638785249e-13,1.158548806897974e-07,9.5536937303474728e-06,9.5820428575632378e-06,6.1761721735307776e-09,4.3281985602215845e-09,2.4989795094812367e-05,7.8197966208026645e-11,8.3588731468656757e-11,8.3754361673669422e-11,1.8544638517600817e-05,1.6195511588316086e-05,2.2614650265149919e-07,7.6311721763250632e-15,1.9647917600181101e-09,1.9823606133220845e-09,1.735330311279557e-08,1.3388924798931639e-10,3.7125051709421701e-13,4.0058507701574789e-14,1.3141335881673695e-09,2.4894020154481339e-10,8.4933377907843972e-10,6.2345564825482023e-10,2.4629574348207982e-11,5.047333082622072e-10,5.8898763292527785e-11,5.6409187980143641e-12,6.1290513794089895e-18,7.7258743958705159e-12
