Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58)
8.473668434113485e-08,0.3996033649789386,154.0,0.0,0.0,0.0,0.98357327073611645,1.0,18.997099206393504,0.0012574812937597561,0.0064573090981606459,0.0037487343702095818,0.0025732226391800943,5.2067714823391851e-09,8.2090491601772787e-09,0.00047223113594717337,4.662253629568472e-12,0.00053006832066183657,3.4621614785425231e-05,5.3659249158224495e-11,0.00085041046092288624,4.6771988189058281e-13,8.4504350380401554e-07,0.00010191833893234165,0.00010280264740979976,6.5873410004519955e-08,4.4269692631954242e-08,0.00021052572769791048,8.5512087200147602e-09,1.0668757056078397e-08,1.0735130081346483e-08,0.00018834842486492817,9.8976240691127669e-05,5.4142192505727797e-06,1.18476374087762e-13,2.131107248054045e-08,1.8500255582314375e-08,7.1423114605506549e-07,2.1961364265087393e-09,2.4037051713755515e-11,1.1228427193865085e-12,4.8459329385469672e-08,9.0374144851943404e-09,3.7467950187678876e-08,1.8296882372371979e-08,2.0162180815095438e-09,2.4449006170802892e-08,3.2230840093619735e-09,6.4680320248939929e-10,6.3617070617172933e-16,1.3278005918208492e-09,8.6811222493246753e-10,1.1919879635685734e-10
8.689300716768484e-08,0.3996032117335932,154.0,0.0,0.0,0.0,0.98314918960924169,1.0,18.997021759003896,0.0012880709648395152,0.0066077623461115766,0.0038322148704148934,0.0026306178792335944,5.3280679236479348e-09,8.2057667767945159e-09,0.00048413677124456862,4.6602434355932448e-12,0.00054345093922978185,3.5428175185318143e-05,5.4856108475573748e-11,0.00089295685501635891,4.7861609044387047e-13,8.6395639808239473e-07,0.00010696483441742911,0.00010793541499516664,6.9134890958571849e-08,4.6461570071237084e-08,0.00022485698028313112,9.6070580918841173e-09,1.2061965902188546e-08,1.213897439274428e-08,0.00020237792929572501,0.0001036325100150768,5.9585669480926645e-06,1.2652397268554319e-13,2.1866824793161741e-08,1.8981631092815897e-08,7.8734154974377594e-07,2.3462379784566572e-09,2.6570190344698926e-11,1.2065517578341532e-12,5.2930008504480112e-08,9.7362726535827677e-09,4.1326028363326515e-08,2.0192188188821071e-08,2.2439533476780657e-09,2.7483781292187734e-08,3.6121076445550687e-09,7.5033851501105518e-10,7.0802728196280405e-16,1.5393056140498432e-09,9.8646096029641465e-10,1.3199859456717801e-10
8.904932999423484e-08,0.3996030584596069,154.0,0.0,0.0,0.0,0.98272500417707709,1.0,18.99694407099636,0.0013185922475569998,0.0067573397980921022,0.0039149652023290366,0.0026875102086589332,5.4486572181483828e-09,8.2024834057043399e-09,0.00049603683581910668,4.6582327471691464e-12,0.00055682824237086339,3.6230033480030709e-05,5.6042480629353343e-11,0.00093646176027023975,4.8944877601899483e-13,8.827042452614241e-07,0.00011211827115594856,0.00011318129090430593,7.246546669398581e-08,4.8699883288684027e-08,0.00023978078890812626,1.0759552123806239e-08,1.3594223813863929e-08,1.3683236825870097e-08,0.00021704002289489247,0.00010836548915448002,6.5409965742558778e-06,1.3490380672343144e-13,2.2422356545478377e-08,1.9462781553222205e-08,8.6575108019977741e-07,2.5025724512677535e-09,2.9292647858105916e-11,1.2940390957738281e-12,5.7670671083136242e-08,1.0468024507986559e-08,4.5460957119994673e-08,2.2224323174799322e-08,2.4900507856925294e-09,3.0799904466154511e-08,4.0349167467444505e-09,8.6701901258182312e-10,7.8567761568677019e-16,1.7775319165356911e-09,1.1172545245175143e-09,1.458449137101353e-10
9.120565282078484e-08,0.39960290514538044,154.0,0.0,0.0,0.0,0.98230072690996473,1.0,18.996866139255832,0.001349045259887115,0.0069060312004581301,0.0039969784520670773,0.0027438948854955217,5.5685311005745658e-09,8.199199150838413e-09,0.00050793132868245103,4.6562216234075366e-12,0.0005702002290033602,3.7027134708482423e-05,5.7218266735758386e-11,0.0009809186058279038,5.0021719612054551e-13,9.0128547139634226e-07,0.00011737737760338276,0.00011853927899080189,7.586431446833051e-08,5.0984079357969164e-08,0.00025530522768778518,1.2014438197179271e-08,1.5275223132163402e-08,1.5377744393545114e-08,0.00023234355371735044,0.00011317274070995463,7.1629778088998809e-06,1.4362039763360194e-13,2.2977667684749159e-08,1.9943706916061152e-08,9.4968596934605258e-07,2.6652254107991925e-09,3.2212801048349695e-11,1.3853576964525036e-12,6.2688490697419284e-08,1.1233171628823448e-08,4.9883838573403136e-08,2.4398811672643351e-08,2.7553884378030306e-09,3.4414693257461109e-08,4.4932867133118049e-09,9.9808796924912211e-10,8.6939875328693196e-16,2.0449938825314807e-09,1.2614245190079253e-09,1.6080027079295058e-10
9.336197564733483e-08,0.3996027517796139,154.0,0.0,0.0,0.0,0.98187637007226736,1.0,18.996787960816494,0.0013794301200083631,0.0070538266453223563,0.004078248044906827,0.0027997674011229303,5.6876815846060791e-09,8.1959141144149888e-09,0.0005198202489962501,4.6542101224434265e-12,0.00058356689819284702,3.7819425764426704e-05,5.838337277681156e-11,0.0010263207627542999,5.1092063331094389e-13,9.196985793172565e-07,0.00012274086899519718,0.00012400837388473843,7.9330603000394413e-08,5.3313599614112861e-08,0.0002714380997142265,1.3377603667695798e-08,1.7115034183460235e-08,1.7232711337605002e-08,0.00024829699309793858,0.00011805181888766179,7.8259805761477123e-06,1.5267811478644003e-13,2.3532758164484748e-08,2.042440714003712e-08,1.0393746494325651e-06,2.8342795676281462e-09,3.5339116716051829e-11,1.4805582722390098e-12,6.7990477694563495e-08,1.2032195714393016e-08,5.4605805428166294e-08,2.6721194073101042e-08,3.0408531963950163e-09,3.8345961872992676e-08,4.989017257569331e-09,1.1448655183062678e-09,9.5947053316409949e-16,2.3443604240445138e-09,1.4199438814117683e-09,1.7692984902442081e-10
9.551829847388483e-08,0.3996025983513084,154.0,0.0,0.0,0.0,0.98145194572014804,1.0,18.996709532861161,0.0014097469462955711,0.0072007165714745927,0.004158767744558858,0.0028551234797493698,5.8061009636108681e-09,8.192628396919672e-09,0.00053170359606962076,4.652198301424954e-12,0.00059692824914939029,3.8606855401392117e-05,5.9537709589696268e-11,0.0010726615464415729,5.2155839527720324e-13,9.379421484717307e-07,0.00012820744799055085,0.00012958756145341955,8.2863492886528496e-08,5.5687879933286392e-08,0.00028818693612791342,1.4855070804442708e-08,1.9124106071699496e-08,1.9258740274572559e-08,0.00026490843627660106,0.00012300027173114741,8.5314733323815924e-06,1.6208117497314187e-13,2.4087627944334673e-08,2.0904882189933672e-08,1.1350475756024893e-06,3.0098147668634588e-09,3.8680144985533337e-11,1.5796892882723384e-12,7.3583473413711432e-08,1.2865558582681163e-08,5.9638009297390026e-08,2.9197020975341849e-08,3.3473397970043266e-09,4.2612012480740949e-08,5.5239302924037958e-09,1.3087505900880552e-09,1.0561752684457344e-15,2.6784588347408072e-09,1.5938272768501131e-09,1.9430157260652328e-10
9.767462130043483e-08,0.39960244484976626,154.0,0.0,0.0,0.0,0.98102746569957844,1.0,18.996630852720521,0.0014399958573125611,0.0073466917650107412,0.0042385316521475593,0.0029099590777014964,5.92378181115278e-09,8.1893420970886465e-09,0.00054358136935660673,4.6501862165038937e-12,0.00061028428122473621,3.9389374236059749e-05,6.0681192851947415e-11,0.0011199342190132161,5.3212981487655116e-13,9.5601483470178952e-07,0.00013377580531588981,0.00013527581926094443,8.6462137016909707e-08,5.8106351012564252e-08,0.00030555899542479814,1.6452991532391285e-08,2.1313267056548266e-08,2.1466822927722016e-08,0.00028218560334313853,0.00012801564331690928,9.2809213865658746e-06,1.7183364202062855e-13,2.4642276989975744e-08,2.1385132036516029e-08,1.236937049479175e-06,3.1919079804506154e-09,4.2244512652851214e-11,1.6827969680210462e-12,7.947414492036777e-08,1.3733702190642764e-08,6.4991609220372789e-08,3.1831847445537118e-08,3.6757498172876746e-09,4.7231626044348616e-08,6.0998678159258308e-09,1.4912227673067021e-09,1.1597974311341786e-15,3.0502784765156756e-09,1.7841314460996765e-09,2.1298618055116791e-10
9.983094412698482e-08,0.3996022912645909,154.0,0.0,0.0,0.0,0.98060294164457329,1.0,18.996551917872306,0.0014701769718047689,0.0074917433596744659,0.0043175342049096722,0.0029642703825201334,6.040716981267888e-09,8.1860553118948414e-09,0.00055545356845361266,4.6481739228273494e-12,0.00062363499390948941,4.0166934750099584e-05,6.1813743062594398e-11,0.0011681319917248828,5.4263425016123429e-13,9.7391536995681632e-07,0.00013944462040781737,0.00014107211702625057,9.0125680991346702e-08,6.0568438649369965e-08,0.00032356126299644601,1.8177641991744404e-08,2.3693724522449017e-08,2.3868340450163159e-08,0.00030013584049430001,0.00013309547591104122,1.0075785255067336e-05,1.8193942653719244e-13,2.5196705272995926e-08,2.1865156656428688e-08,1.3452770439471568e-06,3.3806333019384113e-09,4.6040916571139322e-11,1.789925300710684e-12,8.5668980237474453e-08,1.4637048670617151e-08,7.0677760390670583e-08,3.4631227380142111e-08,4.0269906834935031e-09,5.2224052702447231e-08,6.7186898028516456e-09,1.6938440541815678e-09,1.2706233386214639e-15,3.4629742923238928e-09,1.991955510574251e-09,2.3305729930883671e-10
9.999999999999998e-08,0.39960213758568736,154.0,0.0,0.0,0.0,0.98056965740092594,1.0,18.996545718536318,0.0014725403109653906,0.0075030761202654972,0.004323695670664476,0.0029685061228563463,6.0498529822422784e-09,8.1857976099687122e-09,0.00055638411411433749,4.6480161516181333e-12,0.00062468146591557574,4.0227684599006871e-05,6.1902070688418564e-11,0.0011719496078917071,5.4345494880124869e-13,9.7531146045508631e-07,0.00013989326370636868,0.0001415310840761981,9.0415621469228415e-08,6.0763293401586649e-08,0.00032499948155790035,1.8318398511071689e-08,2.3888776073683212e-08,2.4065138836132872e-08,0.00030157180010614685,0.00013349638817099845,1.0140065156508994e-05,1.8274676778701589e-13,2.5240163159330383e-08,2.1902781101374393e-08,1.3540504794967972e-06,3.3957118477365739e-09,4.6348620032234962e-11,1.7984953745984868e-12,8.6167699711179822e-08,1.4709371162632985e-08,7.11379395317815e-08,3.4857817729830532e-08,4.0555198192436869e-09,5.2631793547636574e-08,6.7690732019209858e-09,1.7106289832151707e-09,1.2796250456523548e-15,3.4971538393230046e-09,2.0090227071472836e-09,2.346917116462939e-10
1.0198726695353482e-07,0.39960213758568736,154.0,0.0,0.0,0.0,0.98017838497564502,1.0,18.996472725940333,0.0015002904086918228,0.007635862836916113,0.004395770174617287,0.0030180538118665819,6.1568996085121736e-09,8.1827681365342285e-09,0.0005673201930968218,4.6461614745304164e-12,0.00063698038683029077,4.0939491290489535e-05,6.2935285519354075e-11,0.0012172480273599932,5.5307108438283722e-13,9.9164256194389612e-07,0.00014521256205464564,0.0001469754170792452,9.3853263534227096e-08,6.307356402034321e-08,0.00034220045089972757,2.0035416927630929e-08,2.627706454416314e-08,2.6475063344152839e-08,0.00031876612159554456,0.00013823731208444356,1.0917519053001202e-05,1.9240228578692637e-13,2.5750912770775023e-08,2.2344956032089822e-08,1.4603030292960356e-06,3.5760619436712026e-09,5.0078117079802794e-11,1.9011160505735068e-12,9.2174284055864258e-08,1.5576000383505367e-08,7.6707603106164572e-08,3.7600707979702953e-08,4.4019746859214469e-09,5.7609001721871693e-08,7.3822721052213413e-09,1.9182605558951153e-09,1.3889408430402657e-15,3.9198701384229353e-09,2.2184412340618373e-09,2.5459151400226413e-10
1.0414358978008481e-07,0.3996019838032615,154.0,0.0,0.0,0.0,0.97975380689847946,1.0,18.996393274693439,0.0015303362870600855,0.0077790420256738622,0.0044732346657326578,0.003071306012244529,6.2723231077847856e-09,8.179480664414299e-09,0.00057918124315959208,4.6441489247298459e-12,0.00065032045974699061,4.1707000068343347e-05,6.4045750291979431e-11,0.0012672754426183211,5.634397259764428e-13,1.0091952937172446e-06,0.00015107828903604135,0.00015298467481465367,9.7644016908226144e-08,6.562114395937517e-08,0.00036148299785231715,2.2032823923615227e-08,2.9075251054930568e-08,2.9299150982383695e-08,0.00033808305003939812,0.00014343869678422682,1.1807568924010191e-05,2.0322582369069292e-13,2.6304899466366213e-08,2.2824530151586065e-08,1.5822518008913882e-06,3.7782622363679593e-09,5.4364931483932295e-11,2.0164087678723244e-12,9.8996173906851765e-08,1.6550939988314275e-08,8.3092251952140919e-08,4.0745824338696331e-08,4.8016180047988374e-09,6.3406631053595313e-08,8.0925043659223385e-09,2.1662040651878126e-09,1.5150390239016988e-15,4.4244619297450157e-09,2.4647732412517161e-09,2.7766843806531131e-10
1.0629991260663481e-07,0.39960182990782017,154.0,0.0,0.0,0.0,0.97932921840282494,1.0,18.996313562044325,0.0015603147261551702,0.0079212731018823354,0.004549923113302292,0.0031240238575429044,6.3869811739321816e-09,8.1761929871461462e-09,0.00059103671864984089,4.6421363255188476e-12,0.00066365521254982439,4.2469419156276599e-05,6.5145072191873527e-11,0.0013182073104957713,5.7373960852504417e-13,1.0265725232084472e-06,0.00015704045076019501,0.0001590988391432221,1.0149706732642539e-07,6.8210591234577079e-08,0.00038141506944995958,2.4176477492337342e-08,3.2100624623809984e-08,3.23531507374444e-08,0.00035809286089202511,0.00014869717935908638,1.274737151025578e-05,2.1441349095153322e-13,2.6858665348379706e-08,2.3303879008568495e-08,1.7113613085313591e-06,3.9872996310462828e-09,5.8910227590108777e-11,2.1358408016484906e-12,1.0614057677994317e-07,1.7562230527654383e-08,8.9842785227731313e-08,4.407209415658123e-08,5.2268397479299884e-09,6.963753651969393e-08,8.8512879483144567e-09,2.4394935531929156e-09,1.6492078844477554e-15,4.98042059269085e-09,2.7321791931606793e-09,3.0237078109538568e-10
1.084562354331848e-07,0.39960167589017,154.0,0.0,0.0,0.0,0.97890463026159291,1.0,18.996233586048302,0.0015902258453744354,0.0080625485877142723,0.0046258312805981926,0.0031762044474049774,6.5008677811363834e-09,8.172905194536033e-09,0.00060288661970741533,4.6401237279628325e-12,0.00067698464525659202,4.3226708484340533e-05,6.6233190738080291e-11,0.0013700366626536098,5.8397019070462178e-13,1.0437732826992555e-06,0.00016309768789795636,0.00016531685293992465,1.054115353624643e-07,7.0841314823924915e-08,0.00040200255860122364,2.6473093036369965e-08,3.5365900849129673e-08,3.5649996726018717e-08,0.00037880142331940498,0.00015401031553657861,1.3738352464267943e-05,2.2596858530210618e-13,2.7412210410866644e-08,2.3783002602148009e-08,1.8478704876415588e-06,4.203236703246271e-09,6.3722917304559149e-11,2.2594473141426495e-12,1.1361322616899816e-07,1.861021552876377e-08,9.6970234625370344e-08,4.7585012574899416e-08,5.6785610013958977e-09,7.6322740658939181e-08,9.6605338850697654e-09,2.7400365619061119e-09,1.7917380521214964e-15,5.5915948202263721e-09,3.0219299196377435e-09,3.2878441473680033e-10
1.106125582597348e-07,0.39960152174141633,154.0,0.0,0.0,0.0,0.97848005303016761,1.0,18.996153344901902,0.0016200697642594682,0.0082028613505611189,0.0047009552565143373,0.0032278451054291719,6.6139771820920053e-09,8.1696173745787448e-09,0.00061473094660145506,4.6381111820960406e-12,0.00069030875800984266,4.3978829834553827e-05,6.7310050119766345e-11,0.001422756491775467,5.9413095621026762e-13,1.0607966782387567e-06,0.00016924863301339842,0.0001716376534888357,1.0938653635837029e-07,7.3512720189343477e-08,0.00042325108617523088,2.8929480692161461e-08,3.8884168375339569e-08,3.920300817475854e-08,0.00040021424328428245,0.00015937566935038584,1.4781925004166797e-05,2.3789425187142347e-13,2.7965534653202144e-08,2.4261900936789201e-08,1.9920190924547766e-06,4.426133159507004e-09,6.8811950299403872e-11,2.3872612968355778e-12,1.2141965953048389e-07,1.9695219119616844e-08,1.0448557517222471e-07,5.1290047144909771e-08,6.1577038945091457e-09,8.3483681257958699e-08,1.0522160849174144e-08,3.0698304959781412e-09,1.9429204835351251e-15,6.2620136247498373e-09,3.335339509196118e-09,3.5699843642172512e-10
1.127688810862848e-07,0.3996013674529623,154.0,0.0,0.0,0.0,0.9780554970459171,1.0,18.996072836941469,0.0016498466024885588,0.0083422046017585585,0.0047752914527264892,0.0032789433772073707,6.7263039069785376e-09,8.1663296134553476e-09,0.00062656969972774666,4.6360987369193274e-12,0.0007036275510740659,4.4725746834066428e-05,6.8375599155314185e-11,0.0014763597539104592,6.0422141366382407e-13,1.0776418890067666e-06,0.00017549191119028528,0.00017806017292433947,1.1342118082975503e-07,7.6224209549023872e-08,0.00044516600185760873,3.155253906975176e-08,4.2668886540927979e-08,4.3025887415146079e-08,0.00042233646650483573,0.00016479081501580856,1.5879488513638997e-05,2.5019348366841707e-13,2.8518638079967731e-08,2.4740574022203294e-08,2.1440475313160063e-06,4.6560458460463655e-09,7.4186307752514016e-11,2.519313588055046e-12,1.2956521613768624e-07,2.0817546159662748e-08,1.1239971544185116e-07,5.5192632929893222e-08,6.6651906801624876e-09,9.11421995943374e-08,1.1438093149890712e-08,3.4309638118073004e-09,2.1030461742951978e-15,6.9958886847742051e-09,3.6737653564908523e-09,3.8710523080463071e-10
1.149252039128348e-07,0.3996012130165074,154.0,0.0,0.0,0.0,0.9776309724279032,1.0,18.995992060641615,0.0016795564798691763,0.0084805718950634826,0.0048488366006238411,0.0033294970282064973,6.8378427622315976e-09,8.163041995529888e-09,0.00063840287960607368,4.6340864403987883e-12,0.00071694102483289607,4.5467424946989811e-05,6.9429791248146211e-11,0.0015308393708008457,6.1424109650352557e-13,1.0943081666253678e-06,0.00018182614065393664,0.00018458333866835835,1.1751457486802942e-07,7.8975182147734367e-08,0.00046775238520969383,3.4349248900769861e-08,4.6733882665434419e-08,4.7132717515034931e-08,0.00044517288166579584,0.00017025333875187389,1.7032427187922723e-05,2.6286912217959131e-13,2.9071520700834544e-08,2.5219021873241175e-08,2.3041967042472961e-06,4.8930287595919546e-09,7.9854996166272986e-11,2.6556328920933918e-12,1.3805503531494095e-07,2.197748238472443e-08,1.2072348804364076e-07,5.9298167745917856e-08,7.2019428316456386e-09,9.9320528417497975e-08,1.2410258756345088e-08,3.8256171021936443e-09,2.2724058740239954e-15,7.797616482039156e-09,4.0386081678290458e-09,4.192005287355029e-10
1.1708152673938479e-07,0.3996010584240455,154.0,0.0,0.0,0.0,0.97720648907678653,1.0,18.995911014613597,0.0017091995163304539,0.0086179571248889263,0.004921587748021144,0.0033795040414991992,6.948588829118002e-09,8.159754603347032e-09,0.00065023048687756443,4.6320743394651963e-12,0.00073024917978632676,4.620383146492739e-05,7.0472584339403458e-11,0.0015861882321926628,6.241895628560707e-13,1.1107948344205124e-06,0.00018824993338799803,0.00019120607386329596,1.2166582053930514e-07,8.1765034524903825e-08,0.00049101504692579748,3.7326666607017069e-08,5.1093348983926685e-08,5.1537959554904775e-08,0.00046872792387256406,0.00017576084054859913,1.8242108726926231e-05,2.7592385807755323e-13,2.9624182530447391e-08,2.5697244509786693e-08,2.4727078429007746e-06,5.1371330603084573e-09,8.5827041270311671e-11,2.7962457997793968e-12,1.4689405503617808e-07,2.3175294565577754e-08,1.294676403969123e-07,6.361200754450666e-08,7.7688801569390897e-09,1.080412796926149e-07,1.3440587351247954e-08,4.2560640750988881e-09,2.4512898068953473e-15,8.6717802262308031e-09,4.4313119251652482e-09,4.5338346362675137e-10
