Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39)
9.807822623160602e-10,0.8171426810204026,154.0,0.0,0.0,0.0,0.99989076861512338,1.0,18.999991014762209,1.5754610268671177e-05,4.0307061773014159e-05,3.1524316458355518e-05,8.8767277891350789e-06,1.5713269946535321e-11,8.9474375638561375e-09,5.9289366911339459e-06,5.232957494844645e-12,6.6835667775493677e-06,1.0426745507101245e-07,1.8318399297552407e-13,3.0225194305995453e-08,1.3954336581585115e-15,4.9167526559779996e-09,5.5473506605002945e-09,5.550251762637639e-09,1.737708264806153e-12,1.1633929799999173e-12,2.2090450376940584e-09,1.5311578420640175e-19,1.4657167759797567e-19,1.4658092911661477e-19,2.7850567352602926e-11,4.1958965980581572e-09
9.97403441964492e-10,0.8171426802221939,154.0,0.0,0.0,0.0,0.99988891729324902,1.0,18.999990843440507,1.6021475090896987e-05,4.0990022416405387e-05,3.2039297984776837e-05,9.046135708463006e-06,1.597951464948073e-11,8.947423527693231e-09,6.0294768301824573e-06,5.23294780288589e-12,6.7969054229558458e-06,1.0603720433863811e-07,1.8667996847213348e-13,3.1258193315767788e-08,1.4191185920910371e-15,5.0301347811997408e-09,5.7817050722012021e-09,5.7847288137170904e-09,1.8111369095987982e-12,1.2126036189497477e-12,2.2849149816939881e-09,1.6937291482029887e-19,1.62142776838327e-19,1.621531966165243e-19,2.9295808417219124e-11,4.3380965096426941e-09
9.999999999999999e-10,0.817142679424007,154.0,0.0,0.0,0.0,0.99988862807945145,1.0,18.999990816676362,1.6063164290674288e-05,4.1096714073161597e-05,3.2119747396779674e-05,9.0726006621099138e-06,1.6021107219179836e-11,8.9474213002352263e-09,6.0451831752300497e-06,5.2329462891011439e-12,6.8146111516999697e-06,1.0631367338775858e-07,1.87226110764925e-13,3.1421135508101442e-08,1.4228186366522498e-15,5.0478729759169913e-09,5.8187986601029435e-09,5.8218418131393529e-09,1.8227592242588362e-12,1.2203928092831899e-12,2.2968841628849975e-09,1.7203569862930867e-19,1.6469328875254273e-19,1.6470390188010906e-19,2.9525968161205571e-11,4.3605245640966589e-09
1.014024621612924e-09,0.817142679424007,154.0,0.0,0.0,0.0,0.99988706596484722,1.0,18.999990672115686,1.6288335703116873e-05,4.1672979227278877e-05,3.255426945074059e-05,9.2155443372276303e-06,1.6245757853283662e-11,8.9474088799723728e-09,6.130016753971755e-06,5.2329381165584206e-12,6.9102438871448477e-06,1.0780694364689497e-07,1.9017595860990935e-13,3.2308545982086017e-08,1.4428033926393709e-15,5.1437972533079196e-09,6.0214088547169084e-09,6.0245580369136155e-09,1.8862420536396979e-12,1.2629390528299708e-12,2.3620782840117155e-09,1.8701787416631036e-19,1.7904423495577332e-19,1.7905594590387992e-19,3.0789820625214059e-11,4.4826616188239217e-09
1.0306458012613558e-09,0.8171426786258436,154.0,0.0,0.0,0.0,0.99988521462991853,1.0,18.999990500788172,1.6555192105387719e-05,4.2355932204740589e-05,3.3069231280067714e-05,9.384953250503171e-06,1.6511999558884426e-11,8.947394504990914e-09,6.2305564620945314e-06,5.2329284282800748e-12,7.0235821696574051e-06,1.0957667299342276e-07,1.9367195461847524e-13,3.3376252144170555e-08,1.4664880599274379e-15,5.2577270223875792e-09,6.2664749097736639e-09,6.2697523407216819e-09,1.9630277428004307e-12,1.314402003459066e-12,2.4405355530419105e-09,2.0614072866377898e-19,1.9736250312784841e-19,1.9737563855749379e-19,3.2333399812882528e-11,4.6295919005969487e-09
1.0472669809097877e-09,0.8171426778277054,154.0,0.0,0.0,0.0,0.9998833632884635,1.0,18.999990329458328,1.6822044297766392e-05,4.3038881347896503e-05,3.3584183838036945e-05,9.5543620819000144e-06,1.6778239765580596e-11,8.9473803152016501e-09,6.331095954590458e-06,5.2329187379435622e-12,7.1369202705384075e-06,1.11346392375895e-07,1.9716794893725261e-13,3.4461311641219297e-08,1.490172593881753e-15,5.3719116422168087e-09,6.5169155415139004e-09,6.5203240357384952e-09,2.0414978355536413e-12,1.366995066585118e-12,2.5202873971402222e-09,2.2683556324420378e-19,2.1718789954860872e-19,2.172026038449667e-19,3.3927341749579112e-11,4.7788873302915606e-09
1.0638881605582195e-09,0.817142677029594,154.0,0.0,0.0,0.0,0.99988151194048369,1.0,18.999990158126479,1.7088892280309762e-05,4.372182665585262e-05,3.4099127438745564e-05,9.7237705162046137e-06,1.7044478472334858e-11,8.9473658323755098e-09,6.4316352316788952e-06,5.2329090496268018e-12,7.2502581900352764e-06,1.1311610179201991e-07,2.0066393506210406e-13,3.5563724312407567e-08,1.5138569943883999e-15,5.4863392428186231e-09,6.7727424833253196e-09,6.7762848615071456e-09,2.1216560113864483e-12,1.4207207175460869e-12,2.6013344246255634e-09,2.4920057646346025e-19,2.3861470162319964e-19,2.3863113094738655e-19,3.557244214231479e-11,4.930547883528533e-09
1.0805093402066514e-09,0.8171426762315106,154.0,0.0,0.0,0.0,0.99987966058597921,1.0,18.999989986792887,1.7355736053074697e-05,4.4404768127714955e-05,3.4614062350006151e-05,9.893178284483134e-06,1.7310715679607916e-11,8.9473513590021646e-09,6.5321742932201266e-06,5.23289936193046e-12,7.3635959279906603e-06,1.1488580123948576e-07,2.0415990744228218e-13,3.6683489996888182e-08,1.5375412615136244e-15,5.6009985136849219e-09,7.0339669142097136e-09,7.0376460028940497e-09,2.2035057759335211e-12,1.4755813147232414e-12,2.6836772437816833e-09,2.7333813671910267e-19,2.6174120044732077e-19,2.6175952345631945e-19,3.7269496638891723e-11,5.0845735361905367e-09
1.0971305198550833e-09,0.8171426754334565,154.0,0.0,0.0,0.0,0.9998778092249514,1.0,18.99998981545777,1.7622575616118069e-05,4.5087705762589609e-05,3.5128988802125133e-05,1.0062585155303746e-05,1.7576951387603568e-11,8.9473373383005723e-09,6.6327131390097074e-06,5.2328896708868316e-12,7.4769334841742307e-06,1.1665549071595206e-07,2.0765586130126187e-13,3.7820608533791434e-08,1.5612253952930947e-15,5.7158786678153734e-09,7.3005994939958235e-09,7.3044181253202447e-09,2.2870504720198499e-12,1.5315791069701707e-12,2.7673164628601195e-09,2.9935491325233618e-19,2.866698278391492e-19,2.8669022644827343e-19,3.9019300833720549e-11,5.2409642643700883e-09
1.1137516995035152e-09,0.8171426746354331,154.0,0.0,0.0,0.0,0.99987595785740091,1.0,18.999989644121346,1.7889410969496746e-05,4.5770639559582659e-05,3.5643906992659387e-05,1.0231990929980309e-05,1.7843185594459532e-11,8.9473231539560974e-09,6.7332517693305074e-06,5.2328799799830905e-12,7.5902708589049776e-06,1.1842517021910795e-07,2.1115179254055069e-13,3.8975079762225043e-08,1.5849093955137351e-15,5.8309694212834535e-09,7.5726503833648954e-09,7.5766113947974715e-09,2.3722932859408337e-12,1.5887162378376589e-12,2.8522526900816958e-09,3.2736195278405888e-19,3.1350723066285946e-19,3.1352990083331803e-19,4.0822650270826428e-11,5.3997200443413754e-09
1.130372879151947e-09,0.8171426738374402,154.0,0.0,0.0,0.0,0.99987410648332864,1.0,18.999989472783781,1.8156242113267589e-05,4.6453569517800233e-05,3.6158817091124492e-05,1.0401395437864717e-05,1.8109418299907006e-11,8.9473084931149999e-09,6.8337901843258236e-06,5.2328702929885831e-12,7.7036080523445478e-06,1.2019483974666769e-07,2.1464769763845096e-13,4.0146903521274215e-08,1.6085932621535875e-15,5.9462609695761486e-09,7.8501292670960844e-09,7.8542355011857743e-09,2.45923725475168e-12,1.6469947504778096e-12,2.9384865336382136e-09,3.5747477391923738e-19,3.4236436242804496e-19,3.4238951498635965e-19,4.268034044712862e-11,5.5608408525324207e-09
1.146994058800379e-09,0.8171426730394792,154.0,0.0,0.0,0.0,0.99987225510273525,1.0,18.999989301445211,1.8423069047487474e-05,4.7136495636348509e-05,3.6673719244970385e-05,1.0570798530371637e-05,1.8375649505083172e-11,8.9472941930031242e-09,6.9343283836099992e-06,5.2328606039505955e-12,7.8169450640583077e-06,1.2196449929629221e-07,2.1814357352707053e-13,4.1336079650001664e-08,1.6322769953609894e-15,6.0617439537084833e-09,8.1330453874134034e-09,8.137299691557917e-09,2.5478852767248417e-12,1.7064165946792594e-12,3.0260186016945839e-09,3.8981351031797419e-19,3.7335662225892123e-19,3.7338448376576795e-19,4.4593166816587205e-11,5.7243266654898433e-09
1.1636152384488108e-09,0.8171426722415503,154.0,0.0,0.0,0.0,0.99987040371562175,1.0,18.999989130105771,1.8689891772213264e-05,4.7819417914333691e-05,3.7188613581363354e-05,1.0740200079196838e-05,1.8641879209176792e-11,8.9472802624134529e-09,7.0348663671783968e-06,5.2328509117479038e-12,7.9302818940411267e-06,1.2373414886565232e-07,2.2163941755919338e-13,4.2542607987447508e-08,1.6559605950494104e-15,6.1774094442235135e-09,8.4214075598068315e-09,8.4258127860288354e-09,2.6382401163117165e-12,1.766983630204946e-12,3.1148495023894676e-09,4.2450299110601855e-19,4.0660393303248769e-19,4.066347466811704e-19,4.6561924791448889e-11,5.8901774598684562e-09
1.1802364180972427e-09,0.817142671443655,154.0,0.0,0.0,0.0,0.99986855232198923,1.0,18.99998895876557,1.8956710287501825e-05,4.8502336350861968e-05,3.7703500208614195e-05,1.0909599974889027e-05,1.8908107410000467e-11,8.9472656650363983e-09,7.1354041355070557e-06,5.2328412236497186e-12,8.0436185428297087e-06,1.2550378845246074e-07,2.2513522747812463e-13,4.3766488372629368e-08,1.6796440609655721e-15,6.2932489317493877e-09,8.7152241823423865e-09,8.719783187070545e-09,2.7303044070622107e-12,1.8286976287562541e-12,3.2049798438357187e-09,4.6167278483880306e-19,4.4223078407895525e-19,4.4226481060962926e-19,4.858740974313598e-11,6.0583932124228714e-09
1.1968575977456745e-09,0.8171426706457929,154.0,0.0,0.0,0.0,0.99986670092183805,1.0,18.999988787424705,1.9223524593410025e-05,4.9185250945039614e-05,3.8218379219042655e-05,1.1078998123985813e-05,1.9174334109381528e-11,8.9472511506508311e-09,7.2359416882505338e-06,5.232831535986489e-12,8.156955010034742e-06,1.2727341805439856e-07,2.2863100135273851e-13,4.5007720644542335e-08,1.7033273933409408e-15,6.4092543050213607e-09,9.0145032573641521e-09,9.0192189012255937e-09,2.8240806584299735e-12,1.8915602785514364e-12,3.296410234121514e-09,5.014573074861176e-19,4.8036633611181459e-19,4.8040385476543977e-19,5.0670417004398384e-11,6.2289738999907214e-09
1.2118166594292632e-09,0.817142669927746,154.0,0.0,0.0,0.0,0.99986503465612941,1.0,18.999988633217416,1.9463653869754192e-05,4.9799870793851051e-05,3.8681763881910103e-05,1.1231454898022921e-05,1.9413936854612482e-11,8.9472384064666239e-09,7.3264253012798741e-06,5.2328228147889815e-12,8.2589576751363646e-06,1.2886607615714883e-07,2.317771656434937e-13,4.6139665419330394e-08,1.7246422782531988e-15,6.5137945711325062e-09,9.2885311355686033e-09,9.2933902037988033e-09,2.9099449909339479e-12,1.9491200921767993e-12,3.3798096297025181e-09,5.3961406731599099e-19,5.1694388051139778e-19,5.1698479692171536e-19,5.2594962427438574e-11,6.3845185191471253e-09
1.226775721112852e-09,0.8171426692097266,154.0,0.0,0.0,0.0,0.99986336838514212,1.0,18.999988479009698,1.9703779736587781e-05,5.0414487528983047e-05,3.9145142490504644e-05,1.1383910140201912e-05,1.9653538381690036e-11,8.9472255364342766e-09,7.4169087397731062e-06,5.2328140934271947e-12,8.3609601932544893e-06,1.3045872616857671e-07,2.3492329832311144e-13,4.7285664974534093e-08,1.7459570547752808e-15,6.6184575339377923e-09,9.5669951078557382e-09,9.5719999236003012e-09,2.9971996201915256e-12,2.0076127410107368e-12,3.4642630006400404e-09,5.80106741727701e-19,5.5576296832164871e-19,5.558075393992384e-19,5.4567324859219526e-11,6.5419787001504962e-09
1.2417347827964406e-09,0.817142668491735,154.0,0.0,0.0,0.0,0.99986170210887693,1.0,18.999988324801606,1.9943902193952245e-05,5.1029101149784141e-05,3.960851508844386e-05,1.1536363806068603e-05,1.9893138691034271e-11,8.947212342689341e-09,7.5073920038208048e-06,5.2328053745857343e-12,8.4629625644912565e-06,1.3205136808701094e-07,2.3806939847343866e-13,4.8445719192734058e-08,1.7672717229652748e-15,6.7232380273639178e-09,9.8499002649108778e-09,9.8550531539863761e-09,3.0858461425869928e-12,2.0670392990133889e-12,3.5497707901828212e-09,6.230438087577514e-19,5.9692786913659993e-19,5.9697636741865117e-19,5.658808402407548e-11,6.7013544262321848e-09
1.2566938444800293e-09,0.8171426677737719,154.0,0.0,0.0,0.0,0.9998600358273344,1.0,18.99998817059317,2.0184021241889045e-05,5.1643711655602822e-05,4.0071881714212665e-05,1.1688815856300514e-05,2.013273778419008e-11,8.9471994498197496e-09,7.5978750931352694e-06,5.2327966552070436e-12,8.5649647885223999e-06,1.336440019107595e-07,2.4121546528103086e-13,4.9619827956496138e-08,1.7885862830178489e-15,6.8281310954344589e-09,1.0137251488340146e-08,1.0142554779124486e-08,3.1758860889386358e-12,2.1274007960368493e-12,3.6363334415656821e-09,6.6853720942506468e-19,6.4054619229304362e-19,6.4059890667854251e-19,5.8657819625222432e-11,6.8626456806467947e-09
1.271652906163618e-09,0.8171426670558369,154.0,0.0,0.0,0.0,0.99985836954051477,1.0,18.999988016384417,2.0424136880439623e-05,5.22583190457877e-05,4.0535242400697338e-05,1.1841266257172911e-05,2.0372335659319707e-11,8.9471870319934426e-09,7.6883580076359657e-06,5.2327879319784652e-12,8.6669668652571632e-06,1.3523662763811286e-07,2.4436149805172888e-13,5.0807991148371355e-08,1.8099007347204718e-15,6.9331319962692548e-09,1.0429053446717324e-08,1.0434509470038011e-08,3.2673209232593478e-12,2.1886982169911827e-12,3.7239513980090286e-09,7.1670232678944053e-19,6.8672886649633428e-19,6.8678610297300837e-19,6.0777111343943187e-11,7.0258524466749189e-09
1.2866119678472067e-09,0.8171426663379303,154.0,0.0,0.0,0.0,0.99985670324841935,1.0,18.999987862175388,2.0664249109645432e-05,5.287292331968734e-05,4.0998597177127968e-05,1.1993714978616463e-05,2.0611932313273933e-11,8.9471740682693185e-09,7.7788407477920195e-06,5.2327792099759454e-12,8.7689687952244169e-06,1.3682924526739155e-07,2.4750749616816522e-13,5.201020865089601e-08,1.8312150777006072e-15,7.0382361781314886e-09,1.0725310619321551e-08,1.0730921708356409e-08,3.3601520502005856e-12,2.2509325068522917e-12,3.8126251027200945e-09,7.676581347685031e-19,7.3559028470106601e-19,7.3565236713294664e-19,6.2946538841763178e-11,7.1909747076119218e-09
1.3015710295307954e-09,0.8171426656200523,154.0,0.0,0.0,0.0,0.99985503695104827,1.0,18.999987707966103,2.0904357929547934e-05,5.3487524476650259e-05,4.1461946068553279e-05,1.2146161994742451e-05,2.0851527751038272e-11,8.9471609021799342e-09,7.8693233134450001e-06,5.232770491589129e-12,8.8709705782455913e-06,1.3842185479693438e-07,2.5065345909023457e-13,5.3226480346591579e-08,1.8525293125659735e-15,7.1434392849590392e-09,1.1026027290661236e-08,1.1031795780836267e-08,3.4543808133344687e-12,2.3141045695066283e-12,3.9023549988923239e-09,8.2152716684350284e-19,7.8724827365016624e-19,7.87315544552524e-19,6.5166681759434245e-11,7.3580124467709974e-09
1.316530091214384e-09,0.8171426649022032,154.0,0.0,0.0,0.0,0.99985337064840218,1.0,18.999987553756583,2.114446334018857e-05,5.4102122516025142e-05,4.1925289096794609e-05,1.2298607282888869e-05,2.1091121969439285e-11,8.9471480138671468e-09,7.9598057043736474e-06,5.2327617713993909e-12,8.9729722140712843e-06,1.4001445622503139e-07,2.5379938635359516e-13,5.4456806117964803e-08,1.8738434389441376e-15,7.2487371414703822e-09,1.1331207565252757e-08,1.1337135794147736e-08,3.5500084997891615e-12,2.3782152708689712e-12,3.9931415297058915e-09,8.7843561865646923e-19,8.4182419382497673e-19,8.4189701518248116e-19,6.7438119717876096e-11,7.5269656474777228e-09
1.3314891528979727e-09,0.8171426641843826,154.0,0.0,0.0,0.0,0.99985170434048176,1.0,18.999987399546853,2.13845653416088e-05,5.4716717437160545e-05,4.2388626280975425e-05,1.2451050823090949e-05,2.1330714969219402e-11,8.9471351042133378e-09,8.0502879207151025e-06,5.2327530508081195e-12,9.0749737028561149e-06,1.4160704954999225e-07,2.5694527754509795e-13,5.5701185847507616e-08,1.8951574569314682e-15,7.3541257444502066e-09,1.1640855376269408e-08,1.1646945683528034e-08,3.6470363429606527e-12,2.4432654407070848e-12,4.0849851383280763e-09,9.3851341019061243e-19,8.9944300004205962e-19,8.9952175415357654e-19,6.9761432318805644e-11,7.6978342930670426e-09
1.3464482145815614e-09,0.8171426634665911,154.0,0.0,0.0,0.0,0.99985003802728767,1.0,18.999987245336929,2.1624663933850072e-05,5.5331309239405156e-05,4.2851957637789468e-05,1.2603492597813078e-05,2.1570306748348399e-11,8.9471222599504028e-09,8.1407699624290401e-06,5.2327443295196166e-12,9.1769750445546533e-06,1.4319963477013152e-07,2.6009113230488212e-13,5.6959619417697181e-08,1.9164713662924641e-15,7.4596012565749491e-09,1.1954974491677242e-08,1.1961229218920511e-08,3.7454655244370636e-12,2.5092558739361409e-12,4.1778862679133526e-09,1.0018942354625245e-18,9.602332899136563e-19,9.6031838025906322e-19,7.2137199144936882e-11,7.8706183668817899e-09
1.3614072762651501e-09,0.8171426627488286,154.0,0.0,0.0,0.0,0.99984837170882057,1.0,18.999987091126819,2.1864759116953836e-05,5.5945897922107606e-05,4.3315283181686475e-05,1.2755932591763106e-05,2.1809897309322709e-11,8.9471093070971806e-09,8.231251829595049e-06,5.2327356090171121e-12,9.2789762392566293e-06,1.4479221188376595e-07,2.6323695031425185e-13,5.8232106710995891e-08,1.9377851673341932e-15,7.5651600010875621e-09,1.2273568519530342e-08,1.2279990010272668e-08,3.8452971756590499e-12,2.5761873317358414e-12,4.2718453616034213e-09,1.0687156084486823e-18,1.0243273486551312e-18,1.0244192007828987e-18,7.4565999760046367e-11,8.0453178522716495e-09
1.3763663379487388e-09,0.8171426620310952,154.0,0.0,0.0,0.0,0.9998467053850808,1.0,18.999986936916539,2.2104850890961542e-05,5.6560483484616587e-05,4.3778602925138608e-05,1.2908370791625948e-05,2.2049486649080498e-11,8.947096434419733e-09,8.3217335221258781e-06,5.232726888182955e-12,9.3809772868636971e-06,1.4638478088920613e-07,2.6638273130162143e-13,5.9518647609851356e-08,1.9590988596976442e-15,7.6707984553407586e-09,1.2596640914388223e-08,1.2603231513956947e-08,3.9465323799325102e-12,2.6440605429042495e-12,4.3668628625273266e-09,1.1391189175138497e-18,1.0918612021862496e-18,1.0919602646256087e-18,7.7048413709179191e-11,8.2219327325917144e-09
1.3913253996323275e-09,0.8171426613133909,154.0,0.0,0.0,0.0,0.99984503905606936,1.0,18.999986782706106,2.2344939255914647e-05,5.7175065926280759e-05,4.4241916878939355e-05,1.3060807185764721e-05,2.2289074770445622e-11,8.9470834996375782e-09,8.4122150400865405e-06,5.2327181675661154e-12,9.4829781874491437e-06,1.4797734178476392e-07,2.6952847502335093e-13,6.0819241996696427e-08,1.9804124437290004e-15,7.7765132437421192e-09,1.2924194984327121e-08,1.2930957039785705e-08,4.0491721746270363e-12,2.7128762053369328e-12,4.4629392138015975e-09,1.2132494853945629e-18,1.1629746756604715e-18,1.1630814208608623e-18,7.958502051893875e-11,8.4004629912008045e-09
1.4062844613159162e-09,0.8171426605957156,154.0,0.0,0.0,0.0,0.99984337272178669,1.0,18.999986628495524,2.2585024211854592e-05,5.778964524644886e-05,4.4705225052292469e-05,1.3213241764131786e-05,2.2528661670090715e-11,8.9470706105345951e-09,8.5026963834270275e-06,5.2327094466987015e-12,9.5849789409566161e-06,1.4956989456875133e-07,2.7267418127558209e-13,6.2133889753947335e-08,2.0017259190373592e-15,7.8823011478170554e-09,1.3256233880901061e-08,1.3263169740966996e-08,4.1532175480280072e-12,2.782634983909122e-12,4.5600748585288978e-09,1.2912571213123177e-18,1.2378119274023527e-18,1.2379268528215542e-18,8.2176399695510859e-11,8.5809086114603143e-09
1.4212435229995049e-09,0.8171426598780699,154.0,0.0,0.0,0.0,0.99984170638223346,1.0,18.999986474284796,2.2825105758822831e-05,5.8404221444469605e-05,4.5168527453478137e-05,1.3365674517602785e-05,2.2768247350007797e-11,8.9470577002430497e-09,8.593177552177661e-06,5.2327007258860317e-12,9.6869795474202937e-06,1.5116243923948111e-07,2.758198498674705e-13,6.3462590764009238e-08,2.0230392858692868e-15,7.9881590496692737e-09,1.3592760655459993e-08,1.359987267045227e-08,4.2586694569973488e-12,2.8533375223567413e-12,4.6582702398026311e-09,1.3732946966136176e-18,1.3165200736966044e-18,1.3166437025535757e-18,8.4823130731500639e-11,8.7632695767325959e-09
1.4362025846830936e-09,0.8171426591604537,154.0,0.0,0.0,0.0,0.99984004003741012,1.0,18.999986320073941,2.3065183896860813e-05,5.9018794519691713e-05,4.5631824089563182e-05,1.3518105438266279e-05,2.3007831807644947e-11,8.9470448195699634e-09,8.6836585463146462e-06,5.2326920049465974e-12,9.7889800068133561e-06,1.5275497579526553e-07,2.7896548063836096e-13,6.480534490927148e-08,2.0443525439267868e-15,8.0940839699344314e-09,1.3933778221332951e-08,1.3941068743099678e-08,4.3655288151146521e-12,2.9249844352984778e-12,4.7575258007032075e-09,1.4595194391541266e-18,1.3992504395169286e-18,1.3993833218709305e-18,8.7525793100428775e-11,8.9475458703808817e-09
1.4511616463666823e-09,0.817142658442866,154.0,0.0,0.0,0.0,0.99983837368731732,1.0,18.999986165862953,2.330525862600999e-05,5.9633364471463979e-05,4.6095114966529242e-05,1.3670534519295687e-05,2.3247415046151215e-11,8.9470319015317772e-09,8.7741393658683595e-06,5.2326832841044035e-12,9.8909803191700403e-06,1.543475042344174e-07,2.8211107344351413e-13,6.616215207210752e-08,2.0656656935951136e-15,8.2000730643882558e-09,1.4279289357199989e-08,1.4286760739047781e-08,4.4737964937343534e-12,2.9975763089471346e-12,4.857841984297889e-09,1.5500930575959656e-18,1.4861586792693193e-18,1.4863013931440127e-18,9.028496625656689e-11,9.1337374757685347e-09
1.466120708050271e-09,0.8171426577253084,154.0,0.0,0.0,0.0,0.99983670733195595,1.0,18.999986011651849,2.3545329946311798e-05,6.0247931299135155e-05,4.6558400089498631e-05,1.3822961754723339e-05,2.3486997060959976e-11,8.9470190165764018e-09,8.864620010805963e-06,5.2326745631434689e-12,9.9929804844533293e-06,1.5594002455524882e-07,2.8525662816467424e-13,6.7533012134875853e-08,2.0869787343347833e-15,8.3061236092325232e-09,1.4629296721744605e-08,1.4636951318375678e-08,4.5834733265809243e-12,3.071113704200747e-12,4.9592192336416997e-09,1.6451815321989166e-18,1.5774045754301948e-18,1.5775577279019274e-18,9.3101229636267934e-11,9.3218443762581817e-09
1.4810797697338596e-09,0.8171426570077801,154.0,0.0,0.0,0.0,0.99983504097132625,1.0,18.999985857440631,2.3785397857807694e-05,6.0862495002054036e-05,4.7021679462889628e-05,1.397538713928535e-05,2.3726577857184796e-11,8.9470060950842518e-09,8.9551004811590562e-06,5.232665842245808e-12,1.0094980502698836e-05,1.5753253675607259e-07,2.884021446871203e-13,6.891792497992045e-08,2.1082916667665466e-15,8.4122329914199973e-09,1.4983802863287741e-08,1.499164303074204e-08,4.694560112769693e-12,3.1455971586750056e-12,5.0616579917778829e-09,1.7449550354203692e-18,1.6731519625315497e-18,1.6733161908127673e-18,9.5975162658680044e-11,9.5118665552111161e-09
1.4960388314174483e-09,0.8171426562902808,154.0,0.0,0.0,0.0,0.9998333746054292,1.0,18.999985703229292,2.4025462360539132e-05,6.1477055579569424e-05,4.7484953090500471e-05,1.4127810668337591e-05,2.3966157427657867e-11,8.9469932121722606e-09,9.0455807768926533e-06,5.2326571212333499e-12,1.0196980373867112e-05,1.5912504083520109e-07,2.9154762292286279e-13,7.0316890489570768e-08,2.1296044900390905e-15,8.5183987045948546e-09,1.5342810223828658e-08,1.5350838319428093e-08,4.8070576180744353e-12,3.2210271875557237e-12,5.1651587017379052e-09,1.8495880040977775e-18,1.7735687975484845e-18,1.7737447701030287e-18,9.8907344725756187e-11,9.7038039959868331e-09
1.510997893101037e-09,0.8171426555728117,154.0,0.0,0.0,0.0,0.99983170823426504,1.0,18.999985549017854,2.4265523454547542e-05,6.209161303103014e-05,4.7948220975570377e-05,1.4280232337794649e-05,2.4205735780925616e-11,8.9469802892974502e-09,9.1360608980424464e-06,5.2326484002722828e-12,1.0298980097998388e-05,1.6071753679094696e-07,2.9469306277760283e-13,7.1729908546141557e-08,2.1509172051847046e-15,8.6246183464291021e-09,1.570632114169571e-08,1.5714539523989832e-08,4.9209665757581504e-12,3.2974042841580559e-12,5.2697218065413352e-09,1.9592592471976574e-18,1.878827264662663e-18,1.8790156823621182e-18,1.0189835522209454e-10,9.897656681942687e-09
1.5259569547846257e-09,0.8171426548553719,154.0,0.0,0.0,0.0,0.99983004185783475,1.0,18.999985394806306,2.4505581139874385e-05,6.2706167355785065e-05,4.841148312084252e-05,1.4432652144066908e-05,2.4445312905534435e-11,8.9469674083256061e-09,9.2265408445703564e-06,5.2326396792096429e-12,1.0400979675049723e-05,1.6231002462162296e-07,2.978384641899781e-13,7.3156979031932693e-08,2.172229810838262e-15,8.7308896150950289e-09,1.6074337855058386e-08,1.6082748883771851e-08,5.0362876876750287e-12,3.3747289206674181e-12,5.3753477491958077e-09,2.0741520253137141e-18,1.9891038527689467e-18,1.9893054500837942e-18,1.049487735149002e-10,1.0093424596433549e-08
