Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930)
6.332252651374424e-08,0.31627811373301556,154.0,0.0,0.0,0.0,0.99954792829878891,0.99999999880798573,18.999823978072275,4.2688105464101321e-05,0.00019702762667050635,2.9474166341025704e-05,0.00017157289489241908,5.5000555578462496e-10,1.9026402226578204e-11,6.7090457669014559e-07,1.0429755734325827e-15,4.7019078000814335e-07,3.7661380342043941e-06,8.941171661139948e-12,5.5287088291100277e-06,1.165283637877326e-13,7.7636614257730552e-10,1.4704175718965394e-08,1.4751230927981346e-08,2.5413954683921523e-11,1.9499179135866414e-11,6.018998000262121e-07,2.1323993268761376e-16,2.1061062035393243e-16,2.1062645922991024e-16,2.5494840963174035e-07,4.2586822361585256e-07,4.7074908696290198e-10,1.365186304918601e-16,4.2927016335056004e-12,6.0071861724510565e-12,2.1407953963684995e-12,7.3738069407867992e-13,1.0842061830488834e-17,6.1491845959099495e-17,4.6726816223581024e-13,1.8683205766238598e-13,9.3268933104788697e-14,3.7137594511119245e-13,2.7700457120214536e-16,1.8795964707568562e-13,1.3733045441921215e-15,2.5927408210515128e-16,4.1904509654822129e-23,6.7051643065607821e-17,1.7052723787208435e-15,1.3721576298465421e-15,7.5716710924733866e-15,2.4340117858160144e-20,4.955592571335611e-20,4.5638421384441488e-16,5.4521231689548993e-21,1.2026085698400041e-15,8.9596229679507205e-17,2.14078791506333e-14,1.0228382901087853e-16,9.4377001906210273e-17,2.0471090470212197e-16,5.9950284280210424e-22,1.1437409187104575e-21,1.0584159868342701e-16,7.4033072831137179e-26,1.3006228909439623e-20,1.8532475767648134e-21,3.3291888225418671e-22,5.9894871896920382e-17,2.9783005286435414e-22,4.2781601918497386e-20,1.1433625075591007e-10,7.5280767998976055e-11,1.0023990073730922e-09
6.47159240057371e-08,0.316278106738198,154.0,0.0,0.0,0.0,0.99953787082517398,0.99999999875494028,18.999820088204444,4.3621587059752462e-05,0.00020134132621403287,3.0109859966260233e-05,0.00017534426432560843,5.6204720911515985e-10,1.902621731910377e-11,6.8566435572347703e-07,1.0429650928574743e-15,4.8053507584916224e-07,3.8485988801803579e-06,9.1377088862043779e-12,5.7743041366263568e-06,1.1907979125010892e-13,7.9355183477569645e-10,1.5363875590825701e-08,1.541314092143545e-08,2.6554150185648151e-11,2.0374044306973089e-11,6.3420445374003147e-07,2.3794413133411429e-16,2.3504261931674143e-16,2.3506070655829571e-16,2.7202120146267469e-07,4.4472968086891593e-07,5.1332083952793047e-10,1.4367167420895365e-16,4.4208795605450469e-12,6.1852896356586939e-12,2.3357080409821558e-12,7.7748841482954714e-13,1.1977037172740771e-17,6.5612015481478544e-17,5.0616218794763879e-13,2.004024622811388e-13,1.0192888117357244e-13,4.0790431098687832e-13,3.0412008265335962e-16,2.0827012857999508e-13,1.5388881941193289e-15,2.9760684806738396e-16,4.6006472473748222e-23,7.6545292143942703e-17,1.9055603864145791e-15,1.492706038585039e-15,8.2493657392534806e-15,2.6478543999558765e-20,5.4641788906514585e-20,5.0346865943098873e-16,5.5764472464606653e-21,1.2297265288232674e-15,9.1618144545625695e-17,2.2387035695735355e-14,1.0696218226800566e-16,9.8693749260256691e-17,2.1407031561844105e-16,6.5316072978943373e-22,1.1960329152741246e-21,1.1026763204834919e-16,7.7128952476811901e-26,1.3550117355263788e-20,2.0958297235431402e-21,3.6271644539663395e-22,6.7545623195142154e-17,3.3587380246443962e-22,5.018986984569511e-20,1.1920959796481839e-10,7.7076010336142126e-11,1.0487757158804728e-09
6.610932149772995e-08,0.31627809974367355,154.0,0.0,0.0,0.0,0.99952780870996061,0.9999999987007433,18.999816198075436,4.4554817264317616e-05,0.00020565382152777309,3.0745407374896306e-05,0.00017911476466246466,5.7408549727690823e-10,1.9026032542774322e-11,7.004239819193314e-07,1.0429545879145098e-15,4.9087927301467624e-07,3.9310366873766213e-06,9.3342008300968002e-12,6.0252150698706108e-06,1.2163050570190477e-13,8.1073361917433318e-10,1.6038008402818152e-08,1.6089540954581597e-08,2.771929003087069e-11,2.1268049846618229e-11,6.6757112449603884e-07,2.6488420291299394e-16,2.6169026507918918e-16,2.6171086108100441e-16,2.8983768371219628e-07,4.6399683929962747e-07,5.5871201467985443e-10,1.510558179140861e-16,4.5493754398052651e-12,6.3638016856854822e-12,2.5436221095190556e-12,8.1893103929396655e-13,1.3201046004094823e-17,6.9911777869070743e-17,5.4730535589938544e-13,2.146182933382111e-13,1.1117867055351472e-13,4.4707582109036311e-13,3.3321082082685737e-16,2.3025188162723937e-13,1.7200952257816801e-15,3.4056223148832439e-16,5.0407242425962624e-23,8.7134025681191857e-17,2.1242778613596091e-15,1.6209611033651302e-15,8.9712015246489277e-15,2.8753683488664027e-20,6.0120691482815936e-20,5.5421137857532621e-16,5.7008763555271469e-21,1.2568373567444077e-15,9.3639527950509825e-17,2.3388030087411597e-14,1.1174486219565118e-16,1.0310676012207588e-16,2.2363836750341564e-16,7.103135835179847e-22,1.249490610702909e-21,1.1478273372458484e-16,8.0287132769506314e-26,1.4104950867582367e-20,2.3636169100300927e-21,3.9445485075966247e-22,7.5976001630556913e-17,3.777942907570796e-22,5.8684529704848942e-20,1.2417506614268875e-10,7.8874540273583569e-11,1.096208630363421e-09
6.889611648171568e-08,0.31627808575550187,154.0,0.0,0.0,0.0,0.99950767057686141,0.99999999858889577,18.99980841703437,4.6420523743208165e-05,0.00021427513345303461,3.2016053199721964e-05,0.00018665309670289651,5.9815179106969638e-10,1.9025662641118445e-11,7.2994277564311997e-07,1.0429335729864956e-15,5.1156737133756594e-07,4.0958418842245651e-06,9.7270456455414971e-12,6.5429773945823883e-06,1.267297558432699e-13,8.4508518523383122e-10,1.7429557268868132e-08,1.7485797789197584e-08,3.0124378186490773e-11,2.3113463528164127e-11,7.3755096073367191e-07,3.2607066052816754e-16,3.2222779687317015e-16,3.2225428774521857e-16,3.2776434553825604e-07,5.0374730136365199e-07,6.5844005948439528e-10,1.6653054264022465e-16,4.8072319665826422e-12,6.7219336992519358e-12,3.0007215682261209e-12,9.0589775472146547e-13,1.593511114775835e-17,7.9065217129700045e-17,6.3663290522722383e-13,2.4504617394912869e-13,1.3155282525720169e-13,5.3385041830710954e-13,3.9770756850340307e-16,2.7961456286022102e-13,2.1337496050292368e-15,4.4211692177948254e-16,6.0164140074325701e-23,1.1199834003650254e-16,2.6220401091347177e-15,1.9018578051730415e-15,1.0554690194206042e-14,3.3736574216816801e-20,7.2340460304413189e-20,6.674470816303739e-16,5.9500771493375183e-21,1.3110372590650693e-15,9.7680673518664389e-17,2.5455508787181206e-14,1.21623135741492e-16,1.1222151344015304e-16,2.4340018208579708e-16,8.3568960148405012e-22,1.3599019127847717e-21,1.2408004179152666e-16,8.6790325216501268e-26,1.5247440784527535e-20,2.9827510861870181e-21,4.6407928107965918e-22,9.5417960652277802e-17,4.744704375676473e-22,7.9471561694224983e-20,1.34380155587724e-10,8.2481424980886465e-11,1.1942443238510479e-09
7.140423196730282e-08,0.31627807316714757,154.0,0.0,0.0,0.0,0.99948953043841737,0.99999999848429677,18.999801413205354,4.8098800426101795e-05,0.00022203003022320655,3.3159108462838346e-05,0.00019343446949471348,6.1979948153470968e-10,1.9025329393274033e-11,7.5650916688367272e-07,1.0429146459442769e-15,5.30186322391515e-07,4.2440845677434156e-06,1.0080443070246159e-11,7.0271266663970619e-06,1.313165440279849e-13,8.7598753298133899e-10,1.8731272277362694e-08,1.8791950921896728e-08,3.2374201195109181e-11,2.4839745417227119e-11,8.0431639241086861e-07,3.9033767710084454e-16,3.8583315004840078e-16,3.8586609087403048e-16,3.645987080241812e-07,5.4090777881231807e-07,7.5907995879183102e-10,1.8128108057446662e-16,5.0401791138320087e-12,7.0453710687185739e-12,3.462355091760114e-12,9.8892553141925068e-13,1.8748805637106432e-17,8.7955451308117376e-17,7.2545994245792893e-13,2.7478882990147357e-13,1.521746757216678e-13,6.2226897500235386e-13,4.635073536707177e-16,3.3074774890779872e-13,2.5708196260638163e-15,5.5402538827576009e-16,7.0118158025579014e-23,1.391815333058383e-16,3.1461337152631417e-15,2.184244411090654e-15,1.2149611000430737e-14,3.8745910933692455e-20,8.4894662519132513e-20,7.8385713715521947e-16,6.1747871008505359e-21,1.3597917812432172e-15,1.0131581208222172e-16,2.7390865502765752e-14,1.3087014321910326e-16,1.207537961227835e-16,2.6189880739899893e-16,9.6197078285468597e-22,1.463255645992104e-21,1.3275195429896681e-16,9.2856071938513202e-26,1.6313079638230277e-20,3.6469237144190118e-21,5.3420637123860902e-22,1.1621477257142768e-16,5.7788367345278635e-22,1.0335008916633089e-19,1.4387427323579799e-10,8.5738711626899098e-11,1.2860917979117581e-09
7.391234745288997e-08,0.31627806057974,154.0,0.0,0.0,0.0,0.99947137534763486,0.99999999837597076,18.99979440853193,4.9776263546455817e-05,0.00022978076890749175,3.4301649843816795e-05,0.00020021278829479688,6.414355514108881e-10,1.9024996186131753e-11,7.8307506227404049e-07,1.042895671254663e-15,5.4880495376908952e-07,4.3922476913828559e-06,1.0433681354258575e-11,7.5284730738075791e-06,1.3590087034785831e-13,9.0687614759465865e-10,2.0079687595569874e-08,2.0144998316326537e-08,3.4704737195512107e-11,2.6627960034566254e-11,8.7475738997437586e-07,4.6434743158459921e-16,4.5910274884967475e-16,4.5914340077563593e-16,4.0408571446324992e-07,5.7937889312844365e-07,8.7081526892788389e-10,1.9683137807726643e-16,5.273849015808859e-12,7.3697270075324474e-12,3.9752364025445145e-12,1.0765763515274917e-12,2.1928019463202019e-17,9.7486316321990995e-17,8.2272723637709595e-13,3.0685532615223967e-13,1.7513054568057866e-13,7.2127798553655008e-13,5.3728915888210033e-16,3.8887564695427683e-13,3.0768031107667464e-15,6.886503137255182e-16,8.1279675145832872e-23,1.7165372260510658e-16,3.7510087559640673e-15,2.4966775672229128e-15,1.3917203533538321e-14,4.4288266911777563e-20,9.9059106136201755e-20,9.1527330657154757e-16,6.3999493551428716e-21,1.4085217992423124e-15,1.0494912441149078e-16,2.9396883428110799e-14,1.4045474561424997e-16,1.2959758083610622e-16,2.8107253781773117e-16,1.1019236084780904e-21,1.5703812616270677e-21,1.4171203360218664e-16,9.9123382816941759e-26,1.7414129573159239e-20,4.4264242019038753e-21,6.1192566651891458e-22,1.4056369644991255e-16,6.9895998540505072e-22,1.3320152744191529e-19,1.5365835564867998e-10,8.9006447582318474e-11,1.3813660863301792e-09
7.642046293847712e-08,0.31627804799328113,154.0,0.0,0.0,0.0,0.99945320533723969,0.99999999826391894,18.999787403014864,5.1452913458288388e-05,0.00023752725372349362,3.5443662339972256e-05,0.00020698796409979498,6.6305973028562786e-10,1.9024662084536452e-11,8.0964046153616007e-07,1.0428767398138346e-15,5.6742326545832378e-07,4.5403293657975892e-06,1.0786755823991519e-11,8.0470066708002251e-06,1.4048267693042544e-13,9.3775061957435464e-10,2.1474778483111224e-08,2.1544918813099721e-08,3.7115946194342107e-11,2.8478077614246134e-11,9.4896166102074499e-07,5.4916473061710929e-16,5.4309681522531077e-16,5.4314662984091257e-16,4.4631622237989422e-07,6.1915912751636908e-07,9.944283503705297e-10,2.1320049813949907e-16,5.5081513547468314e-12,7.6948833450934e-12,4.5430098487874909e-12,1.1689615982589446e-12,2.5504098335293822e-17,1.0767977125232729e-16,9.2887433140553069e-13,3.4133265157501271e-13,2.0058948792434026e-13,8.3169105002602182e-13,6.1969571710884635e-16,4.5465024540063954e-13,3.6595364577720345e-15,8.4954331849637894e-16,9.3745922419781136e-23,2.1020710833183422e-16,4.4456754274954638e-15,2.8411706686147889e-15,1.586924050557997e-14,5.0399362873809022e-20,1.1497071006248989e-19,1.0629781383716762e-15,6.6256098669806617e-21,1.4572268293708884e-15,1.0858057451315741e-16,3.147352595555102e-14,1.5037682732839987e-16,1.3875276645399971e-16,3.0092104617389541e-16,1.2564802074126619e-21,1.6812769313497028e-21,1.5096013580643088e-16,1.0559215722497902e-25,1.8550572916054574e-20,5.3359755355597661e-21,6.9775480143721097e-22,1.6891304107339447e-16,8.3992861569095804e-22,1.7023795406030313e-19,1.6372927332937094e-10,9.2284598098974042e-11,1.4800687728739279e-09
7.892857842406426e-08,0.3162780354077695,154.0,0.0,0.0,0.0,0.99943502044012722,0.99999999814814322,18.999780396654842,5.312875051550834e-05,0.00024526938897147298,3.6585130974012854e-05,0.0002137599080775287,6.846717531474361e-10,1.9024327722303817e-11,8.3620536437683322e-07,1.042857790935132e-15,5.860412574357105e-07,4.6883277999866911e-06,1.1139661874842623e-11,8.5827172985899016e-06,1.4506190795078863e-13,9.6861053691137724e-10,2.2916519476431027e-08,2.2991690640643422e-08,3.9607782144816505e-11,3.0390062271886624e-11,1.0270167523120597e-06,6.4592867495644065e-16,6.389501108305555e-16,6.3901075102852924e-16,4.9138091657492857e-07,6.6024692193594081e-07,1.1307274665323346e-09,2.3040746803900651e-16,5.7430070399787231e-12,8.0207370197101314e-12,5.1694424940901771e-12,1.2661924527278856e-12,2.9509741087788598e-17,1.1855773285828237e-16,1.0443441761790617e-12,3.7830764524893855e-13,2.2872628942595349e-13,9.5435117757421004e-13,7.113974240582935e-16,5.2875685193739307e-13,4.3274241523762767e-15,1.0406564978799577e-15,1.0761831558022342e-22,2.5571940596427404e-16,5.2397898696848547e-15,3.2197968160532103e-15,1.8017850221105198e-14,5.7115974721410044e-20,1.3277223584416615e-19,1.2283092287394622e-15,6.8518162496519016e-21,1.5059063041121993e-15,1.1221011999285879e-16,3.3620756055208218e-14,1.6063617084788546e-16,1.4821914892080614e-16,3.2144396196698969e-16,1.4266008634804312e-21,1.795940585427736e-21,1.6049610056284849e-16,1.122622829870411e-25,1.972238995627815e-20,6.391539293984138e-21,7.9222704556078182e-22,2.0174856835170599e-16,1.0032050446429767e-21,2.1586358509339155e-19,1.7408392986266572e-10,9.5573108697305666e-11,1.5822013843087796e-09
8.143669390965141e-08,0.3162780228232036,154.0,0.0,0.0,0.0,0.99941682068935989,0.99999999802864503,18.999773389452564,5.4803775071915554e-05,0.00025300707912717023,3.7726040801229329e-05,0.00022052853156500734,7.0627135573480286e-10,1.9023993832286308e-11,8.6276977049048528e-07,1.0428387536809792e-15,6.0465892966816044e-07,4.8362412132561909e-06,1.1492394914044887e-11,9.135594586035804e-06,1.4963850785295817e-13,9.9945549595607797e-10,2.4404884370180541e-08,2.4485291405556309e-08,4.2180197444255282e-11,3.2363876774244491e-11,1.109010045463305e-06,7.5585506653173518e-16,7.4787441023591907e-16,7.4794777254464574e-16,5.393703046296983e-07,7.0264067323027682e-07,1.2805466902443583e-09,2.4847127905462859e-16,5.9783468270245686e-12,8.347198166237118e-12,5.8584238085449811e-12,1.3683798885560001e-12,3.3978999017461769e-17,1.3014207504176575e-16,1.1695828015419708e-12,4.1786698293303809e-13,2.5972144822826713e-13,1.0901306766362712e-12,8.130926020330747e-16,6.11914344968179e-13,5.0894576382438569e-15,1.2663710863898009e-15,1.2300249502392431e-22,3.09159697807609e-16,6.1436761250389512e-15,3.6346883303092297e-15,2.0375513696647859e-14,6.4475928692308889e-20,1.526122701426406e-19,1.4126590601371876e-15,7.0786182025584995e-21,1.5545596622303895e-15,1.1583771892850992e-16,3.5838535959475938e-14,1.7123254872701724e-16,1.5799651410437882e-16,3.4264090691790345e-16,1.6132737872105308e-21,1.9143701107048566e-21,1.7031975572097708e-16,1.1913363967067497e-25,2.0929559532167205e-20,7.6103676510818504e-21,8.9589117685453694e-22,2.3959504621197616e-16,1.1913987125073979e-21,2.716970539587674e-19,1.8471926162416515e-10,9.8871901154855237e-11,1.6877653948467047e-09
8.394480939523855e-08,0.3162780102395862,154.0,0.0,0.0,0.0,0.99939860611816778,0.99999999790542615,18.999766381408893,5.6477987481201269e-05,0.00026074022898348867,3.8866376907133132e-05,0.00022729374607600175,7.2785826755358072e-10,1.9023658985211686e-11,8.8933367956219058e-07,1.0428197658764906e-15,6.2327628211515071e-07,4.9840676984016069e-06,1.1844950275342611e-11,9.7056279500682842e-06,1.5421241853697589e-13,1.0302850976474583e-09,2.5939846208177352e-08,2.6025698097587834e-08,4.4833149810815449e-11,3.4399489985442463e-11,1.1950287525558115e-06,8.8023881153345005e-16,8.7116097392891529e-16,8.7124921236784948e-16,5.9037471237315926e-07,7.4633873525705985e-07,1.4447458077240226e-09,2.674108864681179e-16,6.21411006806191e-12,8.674188389535406e-12,6.613965350923918e-12,1.4756346663495612e-12,3.8947274896666414e-17,1.4245462863401246e-16,1.3050390167645744e-12,4.6009717273268644e-13,2.9376114932589194e-13,1.2399310341637132e-12,9.2550775887143403e-16,7.04875404867585e-13,5.9552341323387458e-15,1.5315270819030553e-15,1.400083649832978e-22,3.7159447145795771e-16,7.1683481042165106e-15,4.0880362667902772e-15,2.2955061773893185e-14,7.2518098608183335e-20,1.7464520481592278e-19,1.617474817012902e-15,7.3060677819947882e-21,1.6031864012697391e-15,1.1946333385712178e-16,3.8126826765995117e-14,1.8216586575685432e-16,1.6808478206729425e-16,3.6451154112500277e-16,1.81751488728949e-21,2.0365636074640945e-21,1.8043093180965975e-16,1.2620610877207628e-25,2.2172060832538238e-20,9.0110554564584351e-21,1.0093113547503209e-21,2.8301779812277942e-16,1.4073207245302535e-21,3.3959540985063782e-19,1.9563223746511703e-10,1.0218090147301879e-10,1.7967621986336118e-09
8.64529248808257e-08,0.3162779976569165,154.0,0.0,0.0,0.0,0.99938037675994462,0.99999999777848847,18.999759372524561,5.8151388096948471e-05,0.00026846874341224605,4.0006124404049849e-05,0.00023405546330965406,7.4943222464752382e-10,1.9023323649857551e-11,9.1589709126681593e-07,1.0428007828783455e-15,6.4189331472815975e-07,5.131805464829895e-06,1.2197323375533022e-11,1.0292806596127779e-05,1.5878358429477921e-13,1.0610989400293887e-09,2.7521377318046416e-08,2.7612887098344738e-08,4.7566589883728423e-11,3.6496863643626645e-11,1.2851599117235272e-06,1.0204563130396147e-15,1.0101830145574526e-15,1.01028856606544e-15,6.4448427934037857e-07,7.9133941902333576e-07,1.6242102200357585e-09,2.8724520686180384e-16,6.4502436444041202e-12,9.0016393009165218e-12,7.4402004426346255e-12,1.5880673280375381e-12,4.4451321537218403e-17,1.5551717872936929e-16,1.4511641266218528e-12,5.0508455546711819e-13,3.3103723984180839e-13,1.4046827880292854e-12,1.0493978423066944e-15,8.0842672256764577e-13,6.9349753247421346e-15,1.8414537853113434e-15,1.5875013200553343e-22,4.4419383609789048e-16,8.3255314943795182e-15,4.5820899310792519e-15,2.5769672239600892e-14,8.1282386827418239e-20,1.9903121411873803e-19,1.8442581741295133e-15,7.5342191351827147e-21,1.6517860364919627e-15,1.230869286920845e-16,4.0485589085313305e-14,1.9343590366845583e-16,1.7848374904525573e-16,3.8705547752252193e-16,2.0403675424863209e-21,2.1625189133476053e-21,1.9082946394209595e-16,1.3347957494564814e-25,2.3449873590729863e-20,1.0613592277872158e-20,1.1330669935118625e-21,3.326242457975857e-16,1.6539915222071858e-21,4.216798526406276e-19,2.0681985840890813e-10,1.0550005113425691e-10,1.909193098931134e-09
8.896104036641285e-08,0.31627798507519134,154.0,0.0,0.0,0.0,0.99936213264824758,0.99999999764783376,18.999752362800308,5.9823977272632115e-05,0.0002761925274342751,4.1145268438152213e-05,0.00024081359514866542,7.709929659572949e-10,1.9022989067939077e-11,9.4246000527094228e-07,1.0427816846667e-15,6.6051002745204541e-07,5.2794527733956132e-06,1.2549509669798603e-11,1.0897119518613879e-05,1.6335195053260765e-13,1.0918966188168738e-09,2.914944930515825e-08,2.9246834181987693e-08,5.0380464716989577e-11,3.8655955945960404e-11,1.3794903827001178e-06,1.177967854043733e-15,1.1663981573318854e-15,1.1665237688190997e-15,7.0178895420766564e-07,8.3764099282372787e-07,1.8198508418840568e-09,3.0799311769621336e-16,6.686701033776108e-12,9.3294912449668406e-12,8.3413838328148603e-12,1.7057881912032924e-12,5.052924003035644e-17,1.6935146402203396e-16,1.6084116672043886e-12,5.5291530314723133e-13,3.717472038443271e-13,1.5853453988649037e-12,1.1855464914094567e-15,9.2338918751588153e-13,8.0395459646715374e-15,2.2020012683850645e-15,1.7934634299005601e-22,5.2823791895497906e-16,9.6276856143221855e-15,5.1191563934287776e-15,2.8832866949434366e-14,9.0809718484502772e-20,2.25936229546191e-19,2.0945650622990631e-15,7.7631283227360475e-21,1.7003580591284454e-15,1.2670846550988226e-16,4.2914782936042787e-14,2.0504239204798244e-16,1.8919315841811039e-16,4.1027230539488744e-16,2.2829023739367539e-21,2.2922337342043021e-21,2.0151518280101369e-16,1.4095391972779939e-25,2.47629769882422e-20,1.2439414390936092e-20,1.2677526357726421e-21,3.8906544430485938e-16,1.9346485167083802e-21,5.2036329018954656e-19,2.1827915736436202e-10,1.0882929491525643e-10,2.0250593207236589e-09
