Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368)
1.8060569509661022e-07,0.7823779494168106,154.0,0.0,0.0,0.0,0.0352086655460008,1.0,18.994349518981618,0.013932476972304641,0.03452181642826499,0.00030165965437149939,1.3027189745381892e-05,4.9344395059273811e-09,5.6319638025344397e-07,0.20729370910426606,2.2685646851197782e-09,0.63555137206873635,3.1076172151643051e-05,1.0648930164963223e-13,0.013934005314895987,1.8246287408129459e-13,7.252274517326095e-07,0.034911808271463569,0.046766399518954442,5.1793738422803083e-06,2.9929065270095378e-06,0.011960615141990594,3.4083598019581865e-05,0.00086052029549963554,0.0032615271945849551,0.00022625286739735137,0.0033854716010151579,0.0018619622157767812,1.4182977098216596e-11,9.8602835575044176e-05,3.1425352102972373e-05,0.0035336314734214489,1.3022423702401114e-06,5.2531749180174591e-07,5.464636223630318e-11,8.163266194114184e-05,1.8988991460768335e-06,6.5591256563846072e-05,1.6489543481976505e-06,1.3686559497396769e-05,4.5525364049227235e-05,5.7167922768432766e-07,7.5976707570681512e-07,1.0541933442754489e-11,2.5858080121754373e-05,5.828373206989871e-06,7.5321428498806254e-07,3.2512184204814915e-08,8.5931557516636652e-10,3.3896096165511294e-09,7.4837025321550201e-06,1.4737066082498039e-10,2.1315237010688394e-06,4.896618771687533e-08
1.8112152520198472e-07,0.7823779506580242,154.0,0.0,0.0,0.0,0.034921327078702845,1.0,18.994337559156239,0.013908524871137144,0.034480899521469606,0.00029679643865227411,1.2817164864616955e-05,4.9285878885881302e-09,5.6092592454288334e-07,0.20713663704175955,2.2500508729783557e-09,0.63601767402743092,3.1039319604140095e-05,1.0477248710008474e-13,0.013940037860352529,1.8224649536664976e-13,7.1353938908228054e-07,0.034895201606535683,0.046772422253542979,5.1769068606179006e-06,2.991480982687119e-06,0.011996527585693792,3.4051167041503632e-05,0.00085995387823837872,0.0032684939245903261,0.00022591331708446467,0.0033901299553813439,0.0018694160821378406,1.4225550853420968e-11,9.8675379961734764e-05,3.1401607852023374e-05,0.0035435275270544607,1.30615574273816e-06,5.267923691325806e-07,5.4578990520141237e-11,8.1879192446749664e-05,1.8996655950719824e-06,6.5749804677826484e-05,1.6529417457544133e-06,1.3719886654589442e-05,4.5749288087256204e-05,5.7307497916284223e-07,7.6430504041743467e-07,1.0567603350297659e-11,2.6003371117554143e-05,5.8658543533883086e-06,7.5587595420021652e-07,3.2627065056312096e-08,8.6235218260959748e-10,3.4015525509159587e-09,7.5100698537001694e-06,1.4779776910586895e-10,2.1376567168263912e-06,4.9107079118243887e-08
1.8158577229682177e-07,0.7823779515731657,154.0,0.0,0.0,0.0,0.034665004971327733,1.0,18.99432680658251,0.013886950702577446,0.034444107268809192,0.00029248657768391107,1.2631037502469447e-05,4.923326110483746e-09,5.5889783218011651e-07,0.20699469648724581,2.2335354946006269e-09,0.63643572293004635,3.1006182056108559e-05,1.0325100435265734e-13,0.013945419084486429,1.8205192926684215e-13,7.031812276988515e-07,0.034880268662163191,0.046777759655391625,5.1746885458429096e-06,2.9901991242468394e-06,0.0120288111250014,3.4022015149829803e-05,0.00085943981904267259,0.0032747277419248565,0.00022560756755427239,0.0033943085669316123,0.0018761247888186485,1.4263822558955887e-11,9.8740416881565814e-05,3.1380150132292016e-05,0.00355241883582254,1.3096736747374524e-06,5.2811750110980621e-07,5.4518288874740632e-11,8.2100696627544458e-05,1.9003467231510059e-06,6.5891937979002842e-05,1.6565163174454976e-06,1.3749763611269091e-05,4.5950988706346739e-05,5.7432623670532236e-07,7.6839548885606461e-07,1.0590615775610963e-11,2.6134268844790974e-05,5.8996555052528405e-06,7.5827174634060138e-07,3.2730470243272773e-08,8.6508545994975963e-10,3.4123027659012655e-09,7.5338039234257617e-06,1.4818225501566157e-10,2.1431777192078028e-06,4.9233910975601266e-08
1.8205001939165883e-07,0.7823779523013347,154.0,0.0,0.0,0.0,0.034410825650691021,1.0,18.994316064685204,0.013865360749043014,0.034407346468238287,0.00028823928411334779,1.2447612267982621e-05,4.9180688618281263e-09,5.56884122396789e-07,0.20685221733831244,2.2171582029047536e-09,0.63685224569754162,3.097307287455691e-05,1.0175161547615733e-13,0.013950755208492581,1.8185752959232097e-13,6.9297342919212204e-07,0.034865348759070713,0.046783019554422947,5.1724721608186402e-06,2.9889183839083511e-06,0.012061059005005606,3.3992898691996189e-05,0.00085892180392574749,0.0032809273596777879,0.00022530168155804271,0.0033984740619339812,0.0018828336820173031,1.4302051950972065e-11,9.8805215855735386e-05,3.1358610181539471e-05,0.0035612958397165358,1.3131877214641264e-06,5.2944049992340008e-07,5.4457525860091807e-11,8.2321847882983672e-05,1.9010196923233777e-06,6.603354195245276e-05,1.6600775745721256e-06,1.3779529515831188e-05,4.6152848496199064e-05,5.7557284474412078e-07,7.7249184581631358e-07,1.0613542664149796e-11,2.6265293836438589e-05,5.9335208749604788e-06,7.6066781012357797e-07,3.2833887069763574e-08,8.6781904721976181e-10,3.4230544581746573e-09,7.5575412601794941e-06,1.4856682428408863e-10,2.148699936935304e-06,4.9360770752135962e-08
1.825142664864959e-07,0.7823779528466884,154.0,0.0,0.0,0.0,0.03415877040466473,1.0,18.994305333464442,0.013843755566666621,0.034370617330263586,0.00028405366691023714,1.2266850675594515e-05,4.9128161520961791e-09,5.5488467710590376e-07,0.20670920609230731,2.2009177646200558e-09,0.63726725313749477,3.0939992259031711e-05,1.0027400231580741e-13,0.013956046649275067,1.8166329766764144e-13,6.8291385240494794e-07,0.034850442532592417,0.046788203075808513,5.1702578087859319e-06,2.9876388188698897e-06,0.012093271244168223,3.39638189273872e-05,0.00085839993005950091,0.0032870929060521544,0.00022499566825775729,0.0034026264967650876,0.0018895427344077966,1.4340239054602943e-11,9.886977857086974e-05,3.1336988989908129e-05,0.0035701585751393653,1.3166978849180005e-06,5.3076137099839055e-07,5.4396703623974904e-11,8.254264689853227e-05,1.9016845602982181e-06,6.6174617762069113e-05,1.6636255464001688e-06,1.3809184610118639e-05,4.6354866575833495e-05,5.7681481337136781e-07,7.7659407176378262e-07,1.0636384202191957e-11,2.6396444731657994e-05,5.9674501578381514e-06,7.6306414272736572e-07,3.2937315413996886e-08,8.7055294118199294e-10,3.4338076147531085e-09,7.5812818351227071e-06,1.4895147659390825e-10,2.1542233651217352e-06,4.9487658336299638e-08
1.8297851358133295e-07,0.7823779532133838,154.0,0.0,0.0,0.0,0.033908820732313646,1.0,18.994294612920118,0.013822135704361537,0.034333920059616517,0.00027992885026110375,1.2088714909282352e-05,4.9075679951008768e-09,5.5289937402386345e-07,0.2065656691728732,2.1848129819173576e-09,0.63768075594175644,3.0906940395736927e-05,9.881785077325163e-14,0.013961293818736877,1.8146923462360856e-13,6.7300039278286872e-07,0.034835550601104791,0.046793311324659401,5.1680455899878416e-06,2.9863604849503364e-06,0.012125447861534109,3.3934777078577555e-05,0.00085787429292635169,0.0032932245094643444,0.00022468953663478861,0.0034067659273549207,0.0018962519188385706,1.4378383895562841e-11,9.8934106695528902e-05,3.1315287536308363e-05,0.0035790070784213917,1.3202041671626935e-06,5.3208011974923002e-07,5.4335824273574074e-11,8.27630943683215e-05,1.9023413840826323e-06,6.6315166579402607e-05,1.667160262388581e-06,1.3838729137637233e-05,4.655704207164331e-05,5.7805215274971256e-07,7.8070212732561956e-07,1.0659140577295947e-11,2.6527720176828328e-05,6.0014430503913275e-06,7.6546074135774523e-07,3.3040755155365254e-08,8.7328713863513614e-10,3.444562222759022e-09,7.6050256196685435e-06,1.4933621161884764e-10,2.159747998869188e-06,4.9614573616347075e-08
1.8344276067617e-07,0.7823779534051919,154.0,0.0,0.0,0.0,0.0336609582197527,1.0,18.994283903052061,0.013800501708062261,0.034297254858697508,0.0002758639646649568,1.1913167420870469e-05,4.9023244312238114e-09,5.5092808851445035e-07,0.20642161297323852,2.1688426868883288e-09,0.63809276475442211,3.0873917459653294e-05,9.7382855412632561e-14,0.013966497126726303,1.8127534138574279e-13,6.6323096091645781e-07,0.034820673576027028,0.046798345397828164,5.1658355904380468e-06,2.9850834331751592e-06,0.012157588876387545,3.3905774353340003e-05,0.00085734498731213223,0.0032993222984159828,0.0002243832955961783,0.0034108924094502662,0.001902961208229241,1.4416486495116737e-11,9.8998201890817855e-05,3.1293506795015588e-05,0.0035878413858630455,1.3237065702880162e-06,5.3339675158597233e-07,5.4274889880766686e-11,8.2983190990195693e-05,1.9029902203946446e-06,6.6455189579171046e-05,1.670681752076028e-06,1.3868163342576332e-05,4.6759374112902276e-05,5.7928487307071092e-07,7.8481597319528325e-07,1.0681811977545715e-11,2.6659118821278012e-05,6.0354992496127167e-06,7.6785760323309291e-07,3.3144206173808357e-08,8.7602163641601067e-10,3.455318269255688e-09,7.6287725853356001e-06,1.4972102899687501e-10,2.1652738332766724e-06,4.9741516479343132e-08
1.8390700777100706e-07,0.782377953426307,154.0,0.0,0.0,0.0,0.033415164665624365,1.0,18.994273203859915,0.013778854116437169,0.034260621924155944,0.00027185815586670028,1.1740171308375032e-05,4.8970855012317521e-09,5.4897070202886252e-07,0.20627704381241194,2.153005709966186e-09,0.63850329010304807,3.0840923626305039e-05,9.5968718930175552e-14,0.013971656978059122,1.810816189618452e-13,6.5360350399014253e-07,0.034805812051925913,0.046803306372129053,5.1636278910821152e-06,2.9838077120876244e-06,0.012189694308588983,3.3876811922582693e-05,0.00085681210630302984,0.0033053864015953451,0.00022407695386876585,0.0034150059983484317,0.0019096705756761572,1.4454546874233541e-11,9.9062065799649686e-05,3.1271647728995297e-05,0.0035966615336861518,1.3272050964468406e-06,5.3471127190720972e-07,5.4213902473142105e-11,8.3202937470524055e-05,1.9036311252489328e-06,6.6594687943535301e-05,1.6741900451888451e-06,1.389748747074285e-05,4.696186183629642e-05,5.8051298459454013e-07,7.8893557023175186e-07,1.0704398592270985e-11,2.6790639321705686e-05,6.0696184537033967e-06,7.702547255997882e-07,3.3247668350486081e-08,8.7875643139417807e-10,3.4660757414054437e-09,7.6525227038966325e-06,1.5010592836548501e-10,2.1708008634340704e-06,4.9868486811834774e-08
1.8437125486584412e-07,0.7823779532803972,154.0,0.0,0.0,0.0,0.033171421965382079,1.0,18.994262515343181,0.01375719346484164,0.034224021450058935,0.00026791057657853432,1.1569689975490202e-05,4.8918512144493189e-09,5.4702710000871328e-07,0.20613196797555705,2.1373008599015921e-09,0.63891234246204676,3.0807959079376455e-05,9.4575139035376749e-14,0.013976773775265895,1.8088806856834381e-13,6.4411598593977731e-07,0.034790966615684663,0.046808195315258566,5.1614225869660832e-06,2.9825333744097945e-06,0.012221764178260498,3.3847890940784184e-05,0.00085627574221092671,0.0033114169477731024,0.00022377052009741786,0.003419106749142926,0.0019163799943554016,1.4492565059662097e-11,9.9125700056641925e-05,3.124971129605563e-05,0.0036054675580767972,1.3306997478206638e-06,5.3602368610629573e-07,5.4152864081591242e-11,8.3422334519709705e-05,1.9042641543400567e-06,6.673366285805905e-05,1.6776851715391161e-06,1.3926701768679705e-05,4.7164504381720226e-05,5.8173649761252565e-07,7.9306087936909232e-07,1.0726900611369608e-11,2.6922280338138907e-05,6.1038003614162174e-06,7.726521057180989e-07,3.335114156715433e-08,8.8149152042762567e-10,3.4768346265475107e-09,7.6762759472419454e-06,1.5049090940302231e-10,2.1763290844259071e-06,4.9995484501521406e-08
1.8483550196068118e-07,0.7823779529715449,154.0,0.0,0.0,0.0,0.032929712228365278,1.0,18.994251837501146,0.013735520281315037,0.034187453624804333,0.00026402039479215828,1.1401687496668052e-05,4.8866216037078118e-09,5.4509716057842869e-07,0.20598639167308133,2.1217270017281451e-09,0.63931993218844885,3.077502398154955e-05,9.3201821528463427e-14,0.01398184791581928,1.8069469106421699e-13,6.3476640745184671e-07,0.034776137837407621,0.04681301327487053,5.1592197612411745e-06,2.9812604687317305e-06,0.012253798506095301,3.3819012525833848e-05,0.00085573598563787399,0.0033174140658840698,0.00022346400274692572,0.0034231947164757408,0.0019230894376211646,1.453054107552378e-11,9.918910627808742e-05,3.1227698442612385e-05,0.0036142594951378364,1.3341905266534834e-06,5.3733399956441787e-07,5.4091776683937502e-11,8.364138285672051e-05,1.9048893626574963e-06,6.687211551560467e-05,1.6811671611229999e-06,1.3955806484515922e-05,4.7367300896371644e-05,5.8295542248325902e-07,7.9719186170994478e-07,1.074931822596026e-11,2.7054040538078786e-05,6.1380446727384456e-06,7.750497408770104e-07,3.3454625706802461e-08,8.8422690042886823e-10,3.48759491205624e-09,7.7000322875207041e-06,1.508759717533107e-10,2.1818584913291474e-06,5.0122509435274982e-08
1.8529974905551823e-07,0.7823779525032618,154.0,0.0,0.0,0.0,0.032690017755650447,1.0,18.994241170332945,0.013713835087338373,0.034150918631726618,0.00026018679214395935,1.1236128526146339e-05,4.8813966954770367e-09,5.4318076860878434e-07,0.20584032104834965,2.106282991355099e-09,0.63972606953401101,3.0742118498974913e-05,9.1848478207352535e-14,0.013986879792656972,1.8050148744521407e-13,6.2555280196948414e-07,0.034761326272283802,0.046817761280753309,5.1570194955755742e-06,2.9799890423560978e-06,0.012285797313291933,3.3790177763396796e-05,0.00085519292565452109,0.0033233778849919866,0.00022315741012166133,0.0034272699545838331,0.0019297988789883308,1.4568474946747462e-11,9.9252286063846078e-05,3.12056101048653e-05,0.0036230373808941231,1.3376774352445864e-06,5.3864221765132509e-07,5.4030642222794321e-11,8.3860083208038631e-05,1.9055068045608168e-06,6.7010047115397206e-05,1.684636044097049e-06,1.3984801867765036e-05,4.7570250534022537e-05,5.8416976962409195e-07,8.0132847851014171e-07,1.0771651628228171e-11,2.7185918595801324e-05,6.1723510887784055e-06,7.7744762839082845e-07,3.3558120653522176e-08,8.8696256833411137e-10,3.4983565854221619e-09,7.7237916971146403e-06,1.5126111506895528e-10,2.18738907921435e-06,5.0249561499765128e-08
1.857639961503553e-07,0.7823779518793799,154.0,0.0,0.0,0.0,0.032452321001099252,1.0,18.994230513837522,0.013692138399166165,0.034114416650184741,0.00025640896106823082,1.1072978185457458e-05,4.876176515350717e-09,5.4127780882418442e-07,0.20569376219127466,2.0909676981153475e-09,0.64013076466655605,3.0709242792888611e-05,9.0514823961904594e-14,0.013991869795103666,1.8030845865802821e-13,6.1647322888207197e-07,0.034746532463761512,0.04682244034856612,5.1548218705618955e-06,2.9787191418552706e-06,0.01231776062144456,3.3761387714031755e-05,0.00085464665011278536,0.0033293085342439755,0.00022285075039923,0.0034313325173813071,0.0019365082921007511,1.4606366698981862e-11,9.931524100067522e-05,3.1183447210868573e-05,0.003631801251304891,1.341160475936551e-06,5.3994834572712023e-07,5.3969462613482199e-11,8.4078436305997384e-05,1.9061165339098726e-06,6.7147458861548448e-05,1.6880918507410156e-06,1.4013688169004591e-05,4.7773352453675381e-05,5.8537954949754479e-07,8.0547069114967553e-07,1.0793901011178136e-11,2.7317913191053167e-05,6.2067193115530292e-06,7.7984576559413075e-07,3.366162629227983e-08,8.896985211024454e-10,3.5091196342242809e-09,7.7475541485915198e-06,1.5164633900240904e-10,2.1929208431478268e-06,5.0376640581655387e-08
1.8622824324519235e-07,0.7823779511034968,154.0,0.0,0.0,0.0,0.032216604560443167,1.0,18.994219868013701,0.013670430728199028,0.034077947855885575,0.00025268610398625224,1.0912202028814051e-05,4.8709610884009329e-09,5.3938816685183989e-07,0.2055467211421089,2.0757800006674413e-09,0.64053402767592493,3.0676397021175487e-05,8.9200577218876405e-14,0.013996818309130746,1.8011560562967579e-13,6.0752577157770093e-07,0.0347317569444862,0.046827051480920388,5.1526269651870298e-06,2.9774508128726398e-06,0.012349688452509869,3.3732643415167792e-05,0.00085409724573398313,0.0033352061428513278,0.00022254403164025506,0.0034353824584825729,0.0019432176507225166,1.4644216358305863e-11,9.9377972663159062e-05,3.1161210681108995e-05,0.0036405511422660432,1.3446396511116315e-06,5.4125238914260053e-07,5.3908239745166471e-11,8.4296442888295435e-05,1.9067186041019572e-06,6.7284351962587806e-05,1.6915346114460263e-06,1.4042465639773686e-05,4.7976605819159578e-05,5.8658477260694649e-07,8.0961846112518384e-07,1.0816066568555587e-11,2.7450023008705889e-05,6.2411490439335027e-06,7.8224414984075861e-07,3.3765142508872424e-08,8.924347557149542e-10,3.5198840461201678e-09,7.7713196146924213e-06,1.5203164320601904e-10,2.1984537781927e-06,5.0503746567533335e-08
1.8715673743486644e-07,0.7823779491098751,154.0,0.0,0.0,0.0,0.031751043768623491,1.0,18.994198608375399,0.013626984457309048,0.03400511051234556,0.00024540217518132716,1.059763680183253e-05,4.8605445915343921e-09,5.356483839170998e-07,0.20525121636065266,2.045782956820579e-09,0.64133629726386199,3.0610795894955925e-05,8.6629198889766513e-14,0.014006592397742306,1.7973043045506651e-13,5.9001966687169213e-07,0.034702262846452024,0.046836073879669551,5.148245620727797e-06,2.9749190470802795e-06,0.012413437773137793,3.3675296093960289e-05,0.00085298939126031642,0.0033469027552636109,0.00022193044862776426,0.0034434446884390908,0.001956636100200687,1.4719789504831555e-11,9.9502772397766051e-05,3.1116520355429838e-05,0.0036580091290706099,1.3515864146516474e-06,5.4385424334401177e-07,5.3785671647897161e-11,8.4731419485390921e-05,1.9078999781169279e-06,6.7556587086730821e-05,1.6983811171907013e-06,1.4099695101126687e-05,4.8383563568773491e-05,5.8898159076206296e-07,8.1793051970558384e-07,1.086014698547961e-11,2.7714583078530238e-05,6.31019185365115e-06,7.8704164898442924e-07,3.3972206223293013e-08,8.9790805851669093e-10,3.5414169102494128e-09,7.8188594826699141e-06,1.5280249103274203e-10,2.2095231418548517e-06,5.0758038797271782e-08
1.8808523162454052e-07,0.7823779465502417,154.0,0.0,0.0,0.0,0.031293199185700935,1.0,18.994177391405589,0.01358350026185842,0.033932407929472684,0.00023832883820653806,1.02921664798573e-05,4.8501473944144764e-09,5.3196052485412537e-07,0.20495385396138957,2.0162830845067911e-09,0.64213295734474196,3.0545316314020915e-05,8.4132165846252226e-14,0.014016205074458768,1.793459689301901e-13,5.7301966697654231e-07,0.034672848010181605,0.046844836220010344,5.1438760601029467e-06,2.9723940904837279e-06,0.012477045458481904,3.3618143605555421e-05,0.00085187003181002013,0.0033584687569818373,0.00022131672308003353,0.0034514570669500677,0.0019700540201233701,1.4795194604037486e-11,9.9626697603368881e-05,3.1071546329490451e-05,0.0036754116270604951,1.3585177457601573e-06,5.4644782285399112e-07,5.3662952487701634e-11,8.516501901438653e-05,1.9090513439077037e-06,6.7826762247862103e-05,1.7051758067746808e-06,1.4156492284134467e-05,4.8791117196135162e-05,5.9136030896488062e-07,8.2626434875593454e-07,1.0903894444366645e-11,2.7979588395135774e-05,6.3794771594585433e-06,7.9184010506885582e-07,3.4179310901151938e-08,9.033824530628915e-10,3.5629550807650878e-09,7.8664110867135138e-06,1.5357365576674723e-10,2.2205971306528764e-06,5.1012437280461771e-08
1.890137258142146e-07,0.7823779434515643,154.0,0.0,0.0,0.0,0.030842937063691993,1.0,18.994156217089454,0.013539982045309189,0.033859841374343211,0.00023146009598139946,9.9955320586204147e-06,4.8397696778239082e-09,5.2832371077509054e-07,0.20465468034429152,1.9872717660590123e-09,0.64292408561896652,3.0479959416938322e-05,8.1707360886861091e-14,0.014025659297484285,1.789622277401159e-13,5.5651136054573688e-07,0.034643516285667218,0.046853346023099561,5.1395188542194252e-06,2.9698762729867346e-06,0.012540511697888466,3.3561193364248278e-05,0.00085073981752287317,0.0033699051832854101,0.00022070291500771898,0.0034594200113459584,0.0019834712052887288,1.4870431880805274e-11,9.9749760405476565e-05,3.1026295674292983e-05,0.0036927589207900067,1.3654336649936849e-06,5.4903317009456159e-07,5.3540096377236494e-11,8.5597247579662365e-05,1.9101731108646568e-06,6.8094887276805294e-05,1.7119189274265643e-06,1.4212859236551005e-05,4.9199260196707314e-05,5.9372101274672118e-07,8.346196448539419e-07,1.094731052247835e-11,2.8245028638855672e-05,6.4490026180868924e-06,7.9663949767589179e-07,3.4386455661288003e-08,9.088579160591318e-10,3.5844984619961237e-09,7.9139742155198895e-06,1.5434513462585326e-10,2.2316757050129156e-06,5.1266941107988233e-08
