Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550)
3.1443582750343805e-09,0.3715415913597612,154.0,0.0,0.0,0.0,0.98901525948884161,1.0,18.999463597740096,0.00045735703733213172,0.0032726617169193755,0.0027253390566870511,0.00051875300681958304,1.4238669461683241e-09,6.1752183234454835e-07,0.0015092657784225568,2.0212784139901046e-09,0.002395307747269388,9.2032955246625042e-06,5.8440959585804117e-12,5.2864871159503158e-05,7.1691762760105518e-14,2.6808352188609064e-06,3.4923647061419254e-05,3.4952731779229057e-05,1.4474078808879229e-08,8.8352373759366499e-09,4.5768960584814553e-06,4.3962377426291191e-11,4.6721474122133061e-11,4.6897251501251564e-11,8.5919241031749036e-07,7.5523251871256799e-06,9.3484290541047637e-09,7.2578304875061328e-15,1.8302286636694505e-07,1.1319477904758511e-07,5.499976937144359e-09,1.9318642383376256e-10,2.6248173665081141e-13,5.0156912977708651e-14,3.341159773314482e-10,2.49013322865413e-10,8.0068015743926201e-11,8.4348127369774982e-12,3.6876976991224361e-12,7.7577632430753081e-12,4.31518586693058e-13,6.0434367705837942e-15,2.0381457004068455e-18,5.8429717107331661e-14,6.1518122173969701e-14,5.2182360554440419e-13,9.762676547642808e-14,2.7074631192931271e-16,1.113852887597971e-15,3.23131706011683e-12,2.5436626024935143e-15,6.3354287850625476e-11,1.8187957047415988e-12,5.4933494510564721e-10,3.8521264117676904e-13,2.5204355984985674e-13,1.0131007700997138e-12,1.5531660579580075e-21,1.4635536620829461e-19
3.2101502665414816e-09,0.37154157138092997,154.0,0.0,0.0,0.0,0.98878652670187761,1.0,18.999452351676588,0.00046683482030023514,0.0033402360223665395,0.0027808344430137952,0.00052943594011321306,1.4532663376293342e-09,6.1738929452216387e-07,0.0015406512626454374,2.0208109464834911e-09,0.0024451716098971709,9.3933731788340459e-06,5.9644462735205099e-12,5.5081925481161958e-05,7.3172428255016918e-14,2.7375901261728466e-06,3.6440554224716071e-05,3.6471163140938621e-05,1.5102778020824459e-08,9.2190623710651392e-09,4.785368660123861e-06,4.8772045378486488e-11,5.1968959567655095e-11,5.2168716982995967e-11,9.1376767805346737e-07,7.8689297770957436e-06,1.0148675885494694e-08,7.5762470603214479e-15,1.8779442080589497e-07,1.1612795466131735e-07,5.9809679204995014e-09,2.024078802448979e-10,2.8846632803928122e-13,5.3357005838241423e-14,3.6265894664685644e-10,2.6881981243501917e-10,8.8240455867530917e-11,9.3234985360041589e-12,4.1235504842141002e-12,8.6031940565342261e-12,4.8903658203337836e-13,6.9671293977508434e-15,2.2790371249391084e-18,6.7137629284598759e-14,6.9356078806591892e-14,5.5030882678317364e-13,1.0301101399950375e-13,2.855268840015138e-16,1.1644746242087821e-15,3.3778733977502953e-12,2.5995114491965322e-15,6.474458750527536e-11,1.8587576231606572e-12,5.7376467359384821e-10,4.0234462425787624e-13,2.6325279281060152e-13,1.0582794298539793e-12,1.638825273044008e-21,1.5288200131019242e-19
3.3417342495556844e-09,0.3715415316841427,154.0,0.0,0.0,0.0,0.98832920095223664,1.0,18.999429867776286,0.00048577914198653536,0.0034752712886605332,0.0028916488344737619,0.00055076777123454332,1.5120157114191347e-09,6.1712429823617326e-07,0.0016033979009345248,2.019876297227867e-09,0.0025448672109831347,9.7732090466328156e-06,6.2047634713479906e-12,5.9650309328218848e-05,7.6131270869267779e-14,2.8509199136616723e-06,3.9569547361518002e-05,3.9603369813675722e-05,1.6399624434946499e-08,1.0010799114485339e-08,5.2180542078013106e-06,5.9631346269307822e-11,6.3872924998105727e-11,6.4128859754464454e-11,1.0296746438036069e-06,8.5212891867777317e-06,1.190136074122434e-08,8.2363379376622135e-15,1.9734502807348749e-07,1.2199792202558549e-07,7.0364160772669133e-09,2.2157884070453907e-10,3.4626899708669434e-13,6.0156417181392747e-14,4.2513957458939733e-10,3.1174798620128959e-10,1.0651759907780683e-10,1.1318129790592781e-11,5.1187065498432207e-12,1.0514626441346039e-11,6.228594786495831e-13,9.1766426558316435e-15,2.8290500723285016e-18,8.7878208487471757e-14,8.7502769803977985e-14,6.102142211017914e-13,1.1433968703094352e-13,3.1661104026632032e-16,1.2693995619781515e-15,3.6815904380805715e-12,2.7111397577696032e-15,6.7523360626080718e-11,1.9386289750832221e-12,6.2421010138655074e-10,4.3772082994249574e-13,2.8639897118411929e-13,1.1515777406645706e-12,1.8190556684168838e-21,1.6636013529841888e-19
3.4601598342684667e-09,0.3715414962535873,154.0,0.0,0.0,0.0,0.9879177675312375,1.0,18.999409641460741,0.00050281621885633985,0.0035966735646666471,0.0029911806055883941,0.0005699275986405253,1.5648337123858284e-09,6.1688589227201017e-07,0.0016598421493349031,2.0190354393849979e-09,0.0026345566439798349,1.0114696460475818e-05,6.420611609601069e-12,6.3914676461334415e-05,7.8791386982484493e-14,2.9527113812546412e-06,4.2493953104036932e-05,4.2530863826917821e-05,1.7611677250266904e-08,1.0750772439075895e-08,5.6256142399962908e-06,7.0954249760271991e-11,7.6358205608221742e-11,7.6675385925093328e-11,1.1419274843966026e-06,9.1302027817286907e-06,1.3663466511269179e-08,8.8572273957427151e-15,2.0594734288137728e-07,1.2728400054420863e-07,8.0998920478370692e-09,2.3967207670526923e-10,4.0546112996309646e-13,6.674509606140904e-14,4.8791229210027278e-10,3.5434862625504935e-10,1.253582268484795e-10,1.338291288542967e-11,6.1702550383083376e-12,1.2511638554008372e-11,7.6745678859039329e-13,1.1645961583154089e-14,3.4102308742217e-18,1.1094220395365276e-13,1.0700829883877465e-13,6.6755755383261781e-13,1.2518997015556588e-13,3.4636589676548539e-16,1.3680806845880878e-15,3.9671714066342647e-12,2.8115259730955171e-15,7.0022169156377292e-11,2.0104532030905641e-12,6.7141739061518518e-10,4.7082624091738823e-13,3.0805938641604418e-13,1.2388959705623731e-12,1.9916752517211906e-21,1.7897437011510799e-19
3.578585418981249e-09,0.37154146110304487,154.0,0.0,0.0,0.0,0.98750648584585976,1.0,18.999389423653856,0.00051984116383991521,0.0037179529147217697,0.0030905216678081809,0.0005890506266610253,1.617598128138581e-09,6.1664757247476169e-07,0.0017162601421925145,2.0181948916429938e-09,0.0027242114104669151,1.0455837434453982e-05,6.636045178418129e-12,6.8323543357869755e-05,8.1448804401021995e-14,3.0543081950340388e-06,4.5520757592514321e-05,4.5560951315555063e-05,1.8866170195978165e-08,1.1516659504737909e-08,6.0505819035617212e-06,8.3904150375114989e-11,9.071709223029905e-11,9.1107250509230388e-11,1.2619568608583416e-06,9.7597137367229788e-06,1.5613285796383977e-08,9.5038376240189898e-15,2.1455440126099618e-07,1.3257207633860694e-07,9.278964311617406e-09,2.5857086944795746e-10,4.7204219324351498e-13,7.3793798797255021e-14,5.5732451911948409e-10,4.0091295961750002e-10,1.4668230204909599e-10,1.5728562108147468e-11,7.3874068715246569e-12,1.4800587357555036e-11,9.3822360085702603e-13,1.4655258739442253e-14,4.0829393874203159e-18,1.3892554100055234e-13,1.2995011769470402e-13,7.2824070065713576e-13,1.3667791588863162e-13,3.778538616444807e-16,1.4708465416383387e-15,4.2645131477731177e-12,2.9118369208142178e-15,7.2518994305477128e-11,2.0822204283500979e-12,7.2033423551292796e-10,5.0513055444635086e-13,3.305042157042432e-13,1.3293843480203878e-12,2.1744395522690713e-21,1.9204657326672267e-19
3.697011003694031e-09,0.37154142623161884,154.0,0.0,0.0,0.0,0.98709535627088174,1.0,18.999369214161785,0.00053685398312487069,0.0038391090736532721,0.0031896719109223083,0.0006081368344583786,1.6703088434011973e-09,6.164093390816142e-07,0.0017726518902194332,2.0173546547676045e-09,0.0028138315244157584,1.0796631223247132e-05,6.8510639430491532e-12,7.2876641237688922e-05,8.4103517318992878e-14,3.1557102410558799e-06,4.8649755419671933e-05,4.8693435846733002e-05,2.0163018010061999e-08,1.2308408251678485e-08,6.4931682948444575e-06,9.8643989536259476e-11,1.0715142508304816e-10,1.0762802025951596e-10,1.3900099315395487e-06,1.0409777288876645e-05,1.7763511199795828e-08,1.0176480262377491e-14,2.23164867061462e-07,1.3786139457267862e-07,1.0581607318130334e-08,2.7828518554528913e-10,5.4661144541852756e-13,8.1317411626758061e-14,6.3381714705941481e-10,4.5164222681466391e-10,1.7071082897162608e-10,1.8380906579988441e-11,8.7886712932286461e-12,1.7412244874700246e-11,1.1386137018550982e-12,1.8297115703894083e-14,4.8574055673967972e-18,1.726507635167051e-13,1.5678296136682989e-13,7.9235271299746362e-13,1.4882062760416833e-13,4.1112114777652218e-16,1.5777572519612058e-15,4.5737862666074424e-12,3.012072434546913e-15,7.501383036295793e-11,2.1539304866983874e-12,7.7095892112576452e-10,5.4063256426117189e-13,3.5373266981453502e-13,1.4230396840776565e-12,2.3676206714692339e-21,2.0557628406708706e-19
3.815436588406814e-09,0.3715413916384136,154.0,0.0,0.0,0.0,0.9866843791797919,1.0,18.999349012791647,0.00055385468290351163,0.0039601417773936819,0.0032886312264889818,0.00062718620153474067,1.7229657433768273e-09,6.161711923290917e-07,0.0018290174040204758,2.0165147295222973e-09,0.0029034169996101982,1.113707708463648e-05,7.0656676725723158e-12,7.7573701253738167e-05,8.6755519954664832e-14,3.2569174071855644e-06,5.1880740739700485e-05,5.1928120873555321e-05,2.1502135248949607e-08,1.312596650925024e-08,6.9535839691864883e-06,1.1534621156633594e-10,1.2587676860730906e-10,1.2645516863999556e-10,1.5263325733685167e-06,1.1080348206311587e-05,2.0127224999215397e-08,1.0875466150232317e-14,2.3177762576148152e-07,1.4315132855815176e-07,1.2016046007616656e-08,2.9882496629933861e-10,6.2979138630756531e-13,8.9330751921445345e-14,7.1784372594906901e-10,5.0673898609922075e-10,1.9767525319986434e-10,2.1367042218937807e-11,1.0393797995851044e-11,2.037945075513672e-11,1.372370082273138e-12,2.267586124695641e-14,5.7445449614041645e-18,2.1304214116361481e-13,1.8800288083513813e-13,8.599832327506384e-13,1.6163531903518814e-13,4.4621427440182544e-16,1.6888754217529582e-15,4.8951686199154969e-12,3.1122323519752628e-15,7.7506671653069314e-11,2.225583214969663e-12,8.2328972893002316e-10,5.7733106159167656e-13,3.7774395787575905e-13,1.5198587831543071e-12,2.5714924664560535e-21,2.1956304087384561e-19
3.933862173119596e-09,0.3715413573225358,154.0,0.0,0.0,0.0,0.98627355494478675,1.0,18.999328819351582,0.00057084326937281455,0.0040810507629829495,0.0033873995078340224,0.00064619870773181582,1.7755687137494845e-09,6.1593313245287762e-07,0.0018853566941149627,2.0156751166679076e-09,0.0029929678496832873,1.1477174279511782e-05,7.2798561398910086e-12,8.2414454493987043e-05,8.9404806550521333e-14,3.3579295830938664e-06,5.5213507269617223e-05,5.526480973690971e-05,2.2883436288081491e-08,1.3969281996293289e-08,7.4320389386698986e-06,1.3419291314074188e-10,1.4712282514307224e-10,1.4782050166675789e-10,1.671169382402922e-06,1.1771380791334594e-05,2.2717896603976117e-08,1.1601105323197894e-14,2.4039174757093936e-07,1.4844135792204684e-07,1.3590754300599589e-08,3.2020012759486908e-10,7.2222763707072203e-13,9.7848567668337998e-14,8.0987032440858139e-10,5.6640695727588984e-10,2.2781749141379958e-10,2.4715336200516777e-11,1.222380169154872e-11,2.3737176335748981e-11,1.6435344146569985e-12,2.7908558763366971e-14,6.7559722889013407e-18,2.6113399106314895e-13,2.2414934611063858e-13,9.3122254668633769e-13,1.7513932491558122e-13,4.8318009536075277e-16,1.8042661249832217e-15,5.2288452553449729e-12,3.2123165147860897e-15,7.999751253391459e-11,2.2971784509718367e-12,8.7732493685652508e-10,6.1522483518235478e-13,4.0253728739066072e-13,1.6198384430962216e-12,2.7863307193939636e-21,2.3400638109490786e-19
4.052287757832378e-09,0.3715413232830933,154.0,0.0,0.0,0.0,0.98586288393676813,1.0,18.999308633650728,0.0005878197487344044,0.0042018357685706907,0.0034859766500494492,0.00066517433323058227,1.8281176406855581e-09,6.1569515968760515e-07,0.0019416697709547749,2.0148358169621627e-09,0.0030824840881479524,1.1816922071878769e-05,7.4936291217309355e-12,8.7398631983367608e-05,9.2051371373323055e-14,3.4587466602551732e-06,5.8647848290650685e-05,5.870330566728987e-05,2.4306835322478507e-08,1.4838302321484123e-08,7.9287426698720108e-06,1.5537598449771979e-10,1.7113384490047267e-10,1.719705804064886e-10,1.8247636744068175e-06,1.2482828883630591e-05,2.5549379999244828e-08,1.2353707009776445e-14,2.4900645666009128e-07,1.5373105048143509e-07,1.5314453586818658e-08,3.4242055979316639e-10,8.2458881732506936e-13,1.0688553698924439e-13,9.1037538999683495e-10,6.3085087576745499e-10,2.613899535762111e-10,2.8455430426715064e-11,1.4300985106067838e-11,2.7522588358697703e-11,1.956456105275151e-12,3.4126035644726365e-14,7.9040141502790191e-18,3.180793413160086e-13,2.658073715459662e-13,1.0061616380837288e-12,1.8935011106385563e-13,5.2206582589368374e-16,1.923996886258801e-15,5.5750083579787935e-12,3.3123247686175904e-15,8.2486347396600193e-11,2.3687160334615469e-12,9.3306281931474087e-10,6.5431267130898288e-13,4.2811186424677588e-13,1.7229754552197312e-12,3.0124132979020597e-21,2.4890584119489837e-19
4.170713342545161e-09,0.37154128951919607,154.0,0.0,0.0,0.0,0.98545236652534074,1.0,18.999288455499197,0.0006047841271945312,0.0043224965334184087,0.0035843625499920079,0.00068411305855101189,1.8806124108336284e-09,6.1545727426729437e-07,0.0019979566449393215,2.0139968311605543e-09,0.0031719657284225255,1.215631972886365e-05,7.7069863986366597e-12,9.2525964685711345e-05,9.4695208714133242e-14,3.5593685319475131e-06,6.2183556649652436e-05,6.2243411786614146e-05,2.5772246367327554e-08,1.5732974983692738e-08,8.4439040816306216e-06,1.7909724283650023e-10,1.9816903230779619e-10,1.9916714020462734e-10,1.9873574854521369e-06,1.3214645863469459e-05,2.8635911177855095e-08,1.3133579628059267e-14,2.5762110550558977e-07,1.5902004720445333e-07,1.719611121359106e-08,3.6549612762628768e-10,9.3756641985430426e-13,1.164562676945149e-13,1.0198496099301436e-09,7.0027635606940431e-10,2.9865555818848883e-10,3.261824409265855e-11,1.6648960475679429e-11,3.1775112350168134e-11,2.3158009293385203e-12,4.1473953362654e-14,9.2017209082352143e-18,3.8515892611074688e-13,3.1360966170566379e-13,1.0848922360671835e-12,2.0428528400134303e-13,5.6291906824622589e-16,2.0481376659621411e-15,5.9338572037094142e-12,3.4122569630285984e-15,8.4973170664895608e-11,2.4401958021342153e-12,9.9050164721639926e-10,6.9459335379566302e-13,4.5446689272756362e-13,1.8292666043552651e-12,3.2500203080720174e-21,2.6426095670147871e-19
4.289138927257943e-09,0.37154125602995525,154.0,0.0,0.0,0.0,0.98504200307881062,1.0,18.999268284708144,0.00062173641096404384,0.0044430327979016982,0.0036825571062816891,0.00070301486455178505,1.9330529113259316e-09,6.1521947642520321e-07,0.0020542173264277955,2.0131581600160769e-09,0.003261412783851766,1.2495366520719912e-05,7.9199277549684479e-12,9.7796183505684061e-05,9.7336312888375923e-14,3.6597950932518216e-06,6.5820424760537998e-05,6.5884931110043568e-05,2.7279583258576414e-08,1.6653247372345979e-08,8.9777315428196449e-06,2.0556855794541345e-10,2.2850294865648862e-10,2.2968750656809653e-10,2.1591915725452181e-06,1.3966784654926494e-05,3.1992105559683601e-08,1.3941030782444777e-14,2.662351537464773e-07,1.6430804988185999e-07,1.9244938973620329e-08,3.8943667009172746e-10,1.0618746832093829e-12,1.2657529687015335e-13,1.1387957721849012e-09,7.7488976427126938e-10,3.3988774089863373e-10,3.7235975387981139e-11,1.9292669554366199e-11,3.6536495648873052e-11,2.7265592410890826e-12,5.0113918929739348e-14,1.0662877745767974e-17,4.6379051770098764e-13,3.6823877723117183e-13,1.1675068629080981e-12,2.1996260015784336e-13,6.0578783621858453e-16,2.1767608476131859e-15,6.3055981192552507e-12,3.5121129514882575e-15,8.7457976795345541e-11,2.5116175976273358e-12,1.0496396879986212e-09,7.3606566403076682e-13,4.8160157552284034e-13,1.9387086688900506e-12,3.499434240922858e-21,2.8007126221150955e-19
4.407564511970725e-09,0.3715412228144842,154.0,0.0,0.0,0.0,0.98463179396418188,1.0,18.999248121089696,0.00063867660625836872,0.0045634443035124104,0.0037805602193001948,0.00072187973242999353,1.9854390297802567e-09,6.1498176639345376e-07,0.0021104518257493228,2.0123198042784204e-09,0.0033508252677243618,1.2834061720836256e-05,8.1324529788992198e-12,0.00010320901929071878,9.9974678235904101e-14,3.7600262410498227e-06,6.9558244605756982e-05,6.9627666547799624e-05,2.8828759653539208e-08,1.7599066767797596e-08,9.5304328701350732e-06,2.3501197043931504e-10,2.6242591109647078e-10,2.6382500774721078e-10,2.3405054142778855e-06,1.4739197729115993e-05,3.563295539901334e-08,1.4776367260371792e-14,2.7484815056694389e-07,1.6959481090290139e-07,2.1470391592304592e-08,4.1425200034755985e-10,1.1982504626800688e-12,1.3725709049547936e-13,1.2677286269850582e-09,8.5489809885486691e-10,3.8537045710080791e-10,4.2342102416292199e-11,2.2258402202678648e-11,4.1850870084595711e-11,3.1940537657395138e-12,6.0224636811078554e-14,1.2302014940257906e-17,5.555385874932041e-13,4.3042931912815197e-13,1.2540988797269986e-12,2.3639997475066146e-13,6.5072057888440114e-16,2.3099412272967267e-15,6.6904444483293525e-12,3.6118925913692432e-15,8.9940760277410413e-11,2.5829812615245875e-12,1.1104752056470158e-09,7.7872838098261481e-13,5.0951511373905561e-13,2.0512984208107638e-12,3.7609401136597709e-21,2.9633629139719724e-19
4.5259900966835075e-09,0.3715411898718974,154.0,0.0,0.0,0.0,0.98422173954715553,1.0,18.999227964456971,0.00065560471929748437,0.0046837307928608235,0.0038783717911893933,0.00074070764372084438,2.0377706542993778e-09,6.1474414440357865e-07,0.0021666601532114318,2.0114817646950442e-09,0.0034402031932875732,1.3172404605740461e-05,8.3445618624108487e-12,0.00010876420283294634,1.0261029912101761e-13,3.8600618740217883e-06,7.3396807737789943e-05,7.3471420906980536e-05,3.0419689031518335e-08,1.8570380341707364e-08,1.0102215325891409e-05,2.6765980285234392e-10,3.0024438798401423e-10,3.0188938401550192e-10,2.5315372115030205e-06,1.5531837107437714e-05,3.957382718012989e-08,1.5639895029066473e-14,2.8345971992800031e-07,1.7488012471989223e-07,2.3882165214584847e-08,4.3995190560809921e-10,1.3474530999636536e-12,1.485160430893121e-13,1.4071747486799048e-09,9.4050887919458609e-10,4.3539817899386209e-10,4.7971383393717771e-11,2.5573813607239594e-11,4.7764814302783142e-11,3.7239469766709428e-12,7.200310094637403e-14,1.4134417380711216e-17,6.6212429329619668e-13,5.0097013035347931e-13,1.3447625309213145e-12,2.5361549040224795e-13,6.9776620364790936e-16,2.4477560050549233e-15,7.0886165236455783e-12,3.7115957439355109e-15,9.2421515633415627e-11,2.6542866363543513e-12,1.1730064607189666e-09,8.2258028121644928e-13,5.38206706910377e-13,2.1670326257465513e-12,4.0348256067737344e-21,3.1305557701233287e-19
4.64441568139629e-09,0.37154115720131153,154.0,0.0,0.0,0.0,0.98381184019212531,1.0,18.999207814624089,0.00067252075630589727,0.0048038920096777722,0.0039759917258497283,0.00075949858029735287,2.0900476734723483e-09,6.1450661068644794e-07,0.0022228423191071093,2.0106440420110975e-09,0.0035295465737595171,1.3510394455105648e-05,8.556254201290712e-12,0.00011446146487112358,1.0524316993251573e-13,3.9599018926450356e-06,7.7335905280671624e-05,7.7415996893375253e-05,3.2052284694433694e-08,1.95671351574254e-08,1.0693285615828589e-05,3.0375476383243683e-10,3.4228139059286642e-10,3.4420719365391075e-10,2.732523888034464e-06,1.6344654364835851e-05,4.3830459001427264e-08,1.653191923230662e-14,2.9206954816621735e-07,1.8016382070988209e-07,2.6490195891375456e-08,4.6654614704006551e-10,1.5102642917562113e-12,1.6036647738280943e-13,1.5576723980167547e-09,1.0319300412321849e-09,4.9027588751960544e-10,5.4159856181395065e-11,2.9267940182985146e-11,5.4327415731973218e-11,4.3222480645725472e-12,8.5665826412940761e-14,1.6176133356952009e-17,7.8543578874196406e-13,5.8070651365055922e-13,1.4395929875882149e-12,2.7162740555047762e-13,7.4697409877937041e-16,2.5902847781616996e-15,7.5003416445020698e-12,3.8112222743287922e-15,9.4900237418423553e-11,2.7255335655859585e-12,1.2372317103670023e-09,8.6762013891062372e-13,5.6767555300928208e-13,2.2859080430122116e-12,4.3213811978425758e-21,3.3022865089852338e-19
4.762841266109072e-09,0.37154112480184465,154.0,0.0,0.0,0.0,0.98340209626217889,1.0,18.999187671406169,0.00068942472351261853,0.0049239276988167525,0.0040734199289385962,0.00077825252437003275,2.1422699763769566e-09,6.1426916547168072e-07,0.0022789983337206609,2.0098066369681879e-09,0.0036188554223393963,1.3848030551758899e-05,8.7675297951286136e-12,0.00012030053609255985,1.0787328508377599e-13,4.0595461991927163e-06,8.1375327931539168e-05,8.146119711327538e-05,3.3726459767459745e-08,2.0589278170381709e-08,1.130384988692956e-05,3.4355004562064526e-10,3.8887686117821826e-10,3.9112221562689608e-10,2.9437010913712619e-06,1.7177600633070324e-05,4.8418957948215388e-08,1.7452744187202018e-14,3.0067737364520322e-07,1.8544575724538113e-07,2.9304658065613919e-08,4.9404445965923343e-10,1.68748795740967e-12,1.7282264401752051e-13,1.7197713848149343e-09,1.1293698399159395e-09,5.5031905950577155e-10,6.094483719430919e-11,3.3371214199851275e-11,6.1590332189148988e-11,4.9953195042872204e-12,1.0145012049353865e-13,1.8443982643816494e-17,9.2753885280964703e-13,6.7054246481608602e-13,1.5386863901469003e-12,2.9045416269194409e-13,7.9839415553483654e-16,2.7376095362272073e-15,7.9258540597772342e-12,3.9107720515608819e-15,9.7376920220197531e-11,2.7967218936285901e-12,1.3031492083620833e-09,9.138467258721506e-13,5.9792084845675384e-13,2.4079214256512098e-12,4.6209002926757806e-21,3.4785504399138435e-19
