Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122)
1.6383839099335771e-09,0.3649519577911873,154.0,0.0,0.0,0.0,0.99911299193008929,1.0,18.999889097245021,5.7513440946653631e-05,0.00035909857076133861,0.00025109177955879647,0.00010927577011879539,2.454145895038912e-10,4.0369358429781782e-08,4.6912756483132566e-05,4.3163999143825813e-11,5.9612996934856328e-05,1.6166763527892243e-06,1.8100173357489698e-12,1.4857480253595787e-06,1.7760384171790509e-14,8.4421948882660897e-08,2.5800690716351989e-07,2.5825554115982761e-07,1.5082580020896525e-10,9.7800440996018227e-11,7.1808447874544884e-09,1.3276805140758284e-15,1.274741979560561e-15,1.2751289289745093e-15,9.8126292005761172e-09
1.673767766504766e-09,0.3649519526438621,154.0,0.0,0.0,0.0,0.99909382001544356,1.0,18.999886616394321,5.8753711553114598e-05,0.00036684645528540892,0.00025641424748636918,0.00011172104183017686,2.5070960797751892e-10,4.0368642099201905e-08,4.7925793534878574e-05,4.3163170873806429e-11,6.0900385398899219e-05,1.651585596258023e-06,1.8505202244793126e-12,1.5505745387502745e-06,1.8143888007720168e-14,8.650965088751682e-08,2.706265036220548e-07,2.7088730297911764e-07,1.5820380431746122e-10,1.0258682248166799e-10,7.6631253451613342e-09,1.4943337847751418e-15,1.4351761994131475e-15,1.4356219064223729e-15,1.0464869588198696e-08
1.7445354796471438e-09,0.3649519423522584,154.0,0.0,0.0,0.0,0.99905547426279528,1.0,18.999881655228126,6.1234020021462221e-05,0.0003823412464745269,0.00026705784910206477,0.00011661096831072081,2.6129897294302288e-10,4.0367209356648447e-08,4.9951803550981393e-05,4.3161514250672229e-11,6.3475093781594969e-05,1.7213996532409803e-06,1.9315157830584438e-12,1.6843748450549604e-06,1.8910847013254271e-14,9.0685217711330289e-08,2.9679050812567893e-07,2.9707653021905455e-07,1.7350056034979866e-10,1.1251055623399178e-10,8.6914599514676832e-09,1.8781223485033496e-15,1.8048438518930181e-15,1.8054297010773685e-15,1.1854636661514968e-08
1.8153031927895215e-09,0.3649519320647125,154.0,0.0,0.0,0.0,0.99901712594961967,1.0,18.999876694773423,6.3714018180806463e-05,0.00039783472973918999,0.00027769966769752158,0.00012150007035018707,2.7188743912354357e-10,4.036577650572934e-08,5.1977728113171657e-05,4.3159857516914643e-11,6.6049710765084163e-05,1.79120778509627e-06,2.0124976857951602e-12,1.823704118360213e-06,1.9677740926882604e-14,9.486080309378614e-08,3.2418762020525137e-07,3.2450005446073501e-07,1.8951832802066121e-10,1.2290226069122352e-10,9.8078302043263561e-09,2.3374497396019059e-15,2.2475874442891278e-15,2.248348626583575e-15,1.3362087025602231e-08
1.8860709059318993e-09,0.36495192178121905,154.0,0.0,0.0,0.0,0.99897877508065447,1.0,18.999871735027696,6.6193706051670967e-05,0.00041332690014612283,0.00028833969843390813,0.00012638834572791224,2.8247500314901926e-10,4.0364343546635687e-08,5.4003567216585331e-05,4.3158200672738358e-11,6.8624236342953304e-05,1.8610099696054726e-06,2.0934658959069298e-12,1.9685614702963581e-06,2.0444569504519406e-14,9.9036221955061632e-08,3.5281781693314181e-07,3.5315785281695561e-07,2.0625709349876413e-10,1.3376192708036894e-10,1.1015840151209047e-08,2.883001270350899e-15,2.7738187729124319e-15,2.7747972679539486e-15,1.4991980710183263e-08
1.956838619074277e-09,0.36495191150177314,154.0,0.0,0.0,0.0,0.99894042166063757,1.0,18.999866775988433,6.867308365458933e-05,0.00042881775276392347,0.00029897793647508354,0.00013127579222448567,2.9306166165066613e-10,4.0362910479558628e-08,5.6029320856368047e-05,4.3156543718348082e-11,7.11986705088006e-05,1.9308061845585905e-06,2.174420376631973e-12,2.1189460107425684e-06,2.1211332502171446e-14,1.0321133611153509e-07,3.8268102806721572e-07,3.8304985504603389e-07,2.2371681526776196e-10,1.4508952860778843e-10,1.2319092528648931e-08,3.5264243024434338e-15,3.3949007233953988e-15,3.3961462442183083e-15,1.6749075632695099e-08
2.027606332216655e-09,0.36495190122636845,154.0,0.0,0.0,0.0,0.99890206569430673,1.0,18.99986181765312,7.1152151010105244e-05,0.00044430728266307021,0.00030961437698764075,0.00013616240762174216,3.0364741126098455e-10,4.0361477304689288e-08,5.8054989027675056e-05,4.3154886653948465e-11,7.3773013256236264e-05,2.0005964077540928e-06,2.2553610912291374e-12,2.2748568478279085e-06,2.1978029675938496e-14,1.0738604258380974e-07,4.1377714770606439e-07,4.1417595521854383e-07,2.4189743094616257e-10,1.5688502489854209e-10,1.3721188757024906e-08,4.280368511254251e-15,4.123188891314169e-15,4.1247599135324556e-15,1.8638127590716541e-08
2.0983740453590326e-09,0.3649518909550002,154.0,0.0,0.0,0.0,0.99886370718639894,1.0,18.999856860019232,7.3630908138772337e-05,0.00045979548491592896,0.00032024901514093759,0.00014104818970276319,3.1423224861376167e-10,4.0360044022218779e-08,6.0080571725671221e-05,4.3153229479744176e-11,7.6347264578882274e-05,2.0703806169989319e-06,2.3362880029779221e-12,2.4362930879323862e-06,2.2744660782013533e-14,1.1156026452339605e-07,4.4610604333382183e-07,4.4653602077111766e-07,2.6079886257980594e-10,1.6914836544146705e-10,1.522572893534974e-08,5.1585259755709449e-15,4.9720731745163902e-15,4.9740380535051885e-15,2.0663890254398776e-08
2.1691417585014103e-09,0.3649518806876624,154.0,0.0,0.0,0.0,0.99882534614165142,1.0,18.999851903084267,7.6109355061154265e-05,0.00047528235459675988,0.00033088184610710099,0.00014593313625189811,3.2481617034407841e-10,4.0358610632338218e-08,6.2106068945531038e-05,4.3151572195939878e-11,7.8921424470372465e-05,2.140158790108588e-06,2.4172010751788254e-12,2.6032538356879996e-06,2.3511225576683211e-14,1.1573394427928638e-07,4.7966756273183234e-07,4.8012989942503627e-07,2.8042102068613871e-10,1.8187949222175199e-10,1.6836311836064479e-08,6.1756710944427962e-15,5.9560193384938289e-15,5.9584575180890293e-15,2.2831115158903134e-08
2.239909471643788e-09,0.3649518704243497,154.0,0.0,0.0,0.0,0.99878698256480103,1.0,18.999846946845707,7.8587491797824685e-05,0.00049076788678172425,0.0003415128650610332,0.00015081724505478132,3.3539917308831245e-10,4.0357177135238692e-08,6.4131480682438636e-05,4.3149914802740201e-11,8.1495492924352626e-05,2.2099309049070915e-06,2.4981002711536313e-12,2.7757381939797947e-06,2.4277723816328119e-14,1.1990703838537222e-07,5.144615389755264e-07,5.1495742418817829e-07,3.0076380717807889e-10,1.9507834162419254e-10,1.8556534899838777e-08,7.3477003267782122e-15,7.0906105540863793e-15,7.0936138704206173e-15,2.5144551696845777e-08
2.310677184786166e-09,0.3649518601650564,154.0,0.0,0.0,0.0,0.99874861646058422,1.0,18.999841991301047,8.1065318369367257e-05,0.00050625207654889158,0.00035214206718042719,0.00015570051389833493,3.4598125348414348e-10,4.0355743531111305e-08,6.615680693158776e-05,4.3148257300349781e-11,8.4069469934480419e-05,2.2796969392270565e-06,2.578985554245454e-12,2.9537452639469229e-06,2.5044155257423144e-14,1.2407951400301241e-07,5.504877939807256e-07,5.5101841690499604e-07,3.2182711743909308e-10,2.0874484578393935e-10,2.0389994230375807e-08,8.6916717520951017e-15,8.3925889069644557e-15,8.3962629910956851e-15,2.7608947110747664e-08
2.3814448979285436e-09,0.36495184990977675,154.0,0.0,0.0,0.0,0.99871024783373741,1.0,18.999837036447758,8.3542834796375602e-05,0.00052173491897824641,0.00036276944764578571,0.00016058294057076769,3.565624081705586e-10,4.0354309820147137e-08,6.8182047688181778e-05,4.3146599688973242e-11,8.6643355494425418e-05,2.349456870909714e-06,2.6598568878187183e-12,3.1372741449836998e-06,2.5810519656537826e-14,1.2825134627238167e-07,5.8774614114403338e-07,5.8831269089970169e-07,3.436108418681876e-10,2.2287893359219161e-10,2.2340284589221196e-08,1.0225844455711616e-14,9.8798968799666636e-15,9.8843626629181809e-15,3.0229046485489858e-08
2.4522126110709214e-09,0.36495183965850536,154.0,0.0,0.0,0.0,0.9986718766889966,1.0,18.999832082283344,8.6020041099453423e-05,0.00053721640915169525,0.00037339500164042965,0.00016546452286158198,3.6714263378785603e-10,4.0352876002537252e-08,7.0207202947433721e-05,4.314494196881517e-11,8.9217149597869164e-05,2.4192106778049402e-06,2.7407142352592771e-12,3.3263239347406638e-06,2.6576816770336695e-14,1.3242251625299014e-07,6.2623638739590828e-07,6.2684005303156924e-07,3.6611486708123921e-10,2.3748053147818998e-10,2.4410999390576758e-08,1.1969717741068374e-14,1.1571718808782003e-14,1.1577114132574369e-14,3.3009592740775501e-08
2.522980324213299e-09,0.3649518294112364,154.0,0.0,0.0,0.0,0.99863350303109732,1.0,18.999827128805297,8.8496937299214318e-05,0.00055269654215307307,0.00038401872435050365,0.00017034525856158276,3.7772192697765061e-10,4.0351442078472716e-08,7.2232272704566159e-05,4.3143284140080182e-11,9.1790852238505001e-05,2.4889583377712897e-06,2.8215575599745572e-12,3.520893729125643e-06,2.7343046355579606e-14,1.3659300936017177e-07,6.6595833475933794e-07,6.6660030525535613e-07,3.8933907682303414e-10,2.5254956400289705e-10,2.660573069611942e-08,1.394407016869173e-14,1.3488522309966348e-14,1.3495003648220889e-14,3.5955326623599491e-08
2.593748037355677e-09,0.36495181916796443,154.0,0.0,0.0,0.0,0.99859512686477525,1.0,18.999822176011108,9.0973523416281994e-05,0.0005681753130681508,0.00039464061096498501,0.00017522514546288272,3.8830028438287717e-10,4.0350008048144575e-08,7.4257256954811342e-05,4.3141626202972849e-11,9.4364463410038336e-05,2.5586998286760212e-06,2.9023868253936478e-12,3.7209826223048174e-06,2.8109208169122044e-14,1.4076281423903779e-07,7.0691178147242153e-07,7.0759324574521616e-07,4.132833526241309e-10,2.6808595428657541e-10,2.8928069209825183e-08,1.6170998420803533e-14,1.5652099680466411e-14,1.565984397217609e-14,3.9070986700725636e-08
2.6645157504980547e-09,0.36495180892868345,154.0,0.0,0.0,0.0,0.9985567481947657,1.0,18.999817223898262,9.3449799471290011e-05,0.00058365271698464249,0.00040526065667569538,0.00018010418135890369,3.9887770264779807e-10,4.0348573911743881e-08,7.6282155693411166e-05,4.3139968157697751e-11,9.6937983106186394e-05,2.6284351283951414e-06,2.9832019949673245e-12,3.9265897067037933e-06,2.8875301967915594e-14,1.4493192195881358e-07,7.4909652279158145e-07,7.4981866969892941e-07,4.3794757427085102e-10,2.8408962431472184e-10,3.1381604272797822e-08,1.8673955992363509e-14,1.8085609269037169e-14,1.8094815869104786e-14,4.2361309351171423e-08
2.80605117678281e-09,0.3649517884620725,154.0,0.0,0.0,0.0,0.99847998336262256,1.0,18.999807321706587,9.8401421477711749e-05,0.00061460340418247462,0.00042649520616735949,0.000189859691315367,4.20029708340422e-10,4.0345705321488898e-08,8.0331696616690223e-05,4.3136651743462456e-11,0.00010208474804725536,2.7678870658244246e-06,3.1447899004903637e-12,4.3543548101671056e-06,3.0407284549544087e-14,1.5326801917645923e-07,8.3715905849818405e-07,8.3796613704438892e-07,4.8943536735833944e-10,3.174984870657985e-10,3.6696614565616888e-08,2.4608787627297878e-14,2.3862136713679579e-14,2.3874966146629652e-14,4.9484876904342591e-08
2.9475866030675657e-09,0.3649517680113582,154.0,0.0,0.0,0.0,0.99840320857254294,1.0,18.999797422210236,0.00010335180348374843,0.00064554856448739023,0.00044772233441726624,0.00019961177080468674,4.4117791723630444e-10,4.0342836309235847e-08,8.4380895436530589e-05,4.3133334899010589e-11,0.00010723114701168867,2.9073139732431174e-06,3.3063209845861413e-12,4.8041817441496067e-06,3.1938992158010435e-14,1.6160125810385797e-07,9.3014426418289151e-07,9.3104102926081132e-07,5.4380147112726381e-10,3.5277551301906402e-10,4.2579448849769e-08,3.1964788461984291e-14,3.1032262779595953e-14,3.1049835622945189e-14,5.7363876275245577e-08
3.0902542141004812e-09,0.3649517474130946,154.0,0.0,0.0,0.0,0.99832580959834927,1.0,18.999787446232244,0.00010834053034409947,0.00067673563131128193,0.00046911171544256351,0.00020943837052864078,4.6249142739308186e-10,4.0339943921359983e-08,8.8462138766755202e-05,4.3129991088382922e-11,0.00011241834315011572,3.0478306883072402e-06,3.4690864038103437e-12,5.2799268042404416e-06,3.348267210878297e-14,1.6999823314231994e-07,1.0288534572768828e-06,1.0298454382036106e-06,6.0151439335032109e-10,3.9022471278637693e-10,4.9113084476063438e-08,4.1061871182530393e-14,3.9912335026917884e-14,3.993608951644511e-14,6.6108790907370233e-08
3.232921825133397e-09,0.36495172683089083,154.0,0.0,0.0,0.0,0.99824840058352782,1.0,18.999777472952022,0.0001133279976241227,0.00070791700246434976,0.00049049347780072633,0.00021926144878641241,4.8380102511491094e-10,4.0337051107824739e-08,9.25430344216749e-05,4.3126646843966059e-11,0.00011760516733189828,3.1883216110007875e-06,3.6317934943212337e-12,5.7780730954522412e-06,3.5026068711305571e-14,1.7839224824121005e-07,1.1325609088282608e-06,1.1336529365897653e-06,6.6214981506518704e-10,4.2957075650067396e-10,5.6282125993280039e-08,5.2119508547757873e-14,5.0721903191317029e-14,5.0753557985031498e-14,7.5698379812584983e-08
3.375589436166313e-09,0.3649517062647001,154.0,0.0,0.0,0.0,0.99817098156685402,1.0,18.999767502349076,0.00011831420549357765,0.0007390926378356349,0.00051186758229715803,0.00022908098759112281,5.0510668300062799e-10,4.0334157870194504e-08,9.6623582362975497e-05,4.3123302167435174e-11,0.00012279161950639152,3.328786560671004e-06,3.7944419581885049e-12,6.298613060349981e-06,3.6569179980974207e-14,1.8678328344574842e-07,1.2412648487701446e-06,1.2424617544351485e-06,7.2570669720702606e-10,4.7081296978187293e-10,6.4115885835281817e-08,6.5437413782888889e-14,6.3759978426161583e-14,6.3801615559636742e-14,8.617129531257171e-08
3.518257047199229e-09,0.3649516857144764,154.0,0.0,0.0,0.0,0.99809355258709642,1.0,18.99975753440296,0.00012329915412238865,0.00077026249734740053,0.00053323398978555314,0.00023889696897814471,5.2640837367174299e-10,4.0331264210033476e-08,0.00010070378255250157,4.311995706046518e-11,0.00012797769962314765,3.4692253568146045e-06,3.9570314978504175e-12,6.8415391129267168e-06,3.8112003934826944e-14,1.9517132109944719e-07,1.3549634954242345e-06,1.3562701103080339e-06,7.9218399392409596e-10,5.1395067384234737e-10,7.2643653071470903e-08,8.1343965527204322e-14,7.9354965698944198e-14,7.9409085462350562e-14,9.7566152353643452e-08
3.660924658232145e-09,0.364951665180173,154.0,0.0,0.0,0.0,0.9980161136830179,1.0,18.999747569093206,0.00012828284368064481,0.00080142654095535738,0.0005545926611681451,0.00024870937500522572,5.4770606977259226e-10,4.0328370128905565e-08,0.00010478363495225674,4.3116611524730704e-11,0.0001331634076319155,3.6096378190787882e-06,4.1195618161158485e-12,7.4068436386400521e-06,3.9654538591554963e-14,2.035563444808757e-07,1.4736550568631653e-06,1.4750762127006912e-06,8.6158065337489084e-10,5.5898318600581367e-10,8.1894693236493628e-08,1.0019743110237113e-13,9.7866030357762581e-14,9.793561143135992e-14,1.0992152825964706e-07
3.803592269265061e-09,0.36495164466174385,154.0,0.0,0.0,0.0,0.99793866489337479,1.0,18.999737606399371,0.00013326527433859986,0.00083258472864889028,0.00057594355739596292,0.00025851818775260411,5.6899974397049339e-10,4.0325475628374484e-08,0.0001088631395244031,4.3113265561906134e-11,0.00013834874348264087,3.7500237672622584e-06,4.2820326161661998e-12,7.9945189944487508e-06,4.1196781971513869e-14,2.1193833732618829e-07,1.597337731389984e-06,1.5988782605172205e-06,9.3389561800868528e-10,6.0590981988994368e-10,9.1898248160287823e-08,1.2238717858140423e-13,1.1968446269156656e-13,1.1977302777865546e-13,1.2327596248544215e-07
3.946259880297977e-09,0.3649516241591424,154.0,0.0,0.0,0.0,0.99786120625691654,1.0,18.999727646301043,0.00013824644626667213,0.00086373702045128352,0.00059728663946908385,0.00026832338932312083,5.9028936895590091e-10,4.0322580710003618e-08,0.00011294229623126167,4.3109919173665515e-11,0.00014353370712546633,3.8903830213162433e-06,4.4444436015572621e-12,8.6045575088495132e-06,4.2738732096734855e-14,2.2031728379355319e-07,1.7260097075772075e-06,1.7276744431205082e-06,1.0091278245883729e-09,6.5472988542122826e-10,1.0268353579847867e-07,1.4833487755639426e-13,1.4523504042914049e-13,1.4534672762839246e-13,1.3766795637097101e-07
4.231595102363809e-09,0.36495158320123705,154.0,0.0,0.0,0.0,0.99770625959851944,1.0,18.999707733809299,0.00014820501461566447,0.00092602375664663391,0.00063994920539829647,0.00028792288745864463,6.3285636216765486e-10,4.0316789625994973e-08,0.00012109956589919269,4.3103225127631014e-11,0.00015390251758897074,4.1710207276093638e-06,4.7690849444681676e-12,9.8916931853257823e-06,4.582174467953251e-14,2.3706597556915418e-07,1.9983142713583345e-06,2.0002419232685476e-06,1.1683396826660934e-09,7.5804753297536922e-10,1.267160606547095e-07,2.1335941411909339e-13,2.0940733550424786e-13,2.0958053640159266e-13,1.6971843643650274e-07
4.5169303244296405e-09,0.3649515423060868,154.0,0.0,0.0,0.0,0.99755127401768229,1.0,18.999687831454903,0.00015815855009425838,0.00098828643041421415,0.00068258004794691815,0.00030750772669098055,6.7540683140004526e-10,4.0310996889381493e-08,0.00012925544365779108,4.3096529400013686e-11,0.0001642698386275013,4.4515495006569122e-06,5.0934834808555047e-12,1.1268188728208355e-05,4.8903560550131705e-14,2.5380229705949218e-07,2.2905540667582831e-06,2.2927639821071695e-06,1.3392076106640878e-09,8.6893053600121458e-10,1.5422552754140625e-07,2.9933534651813377e-13,2.9450252897491793e-13,2.9476323520919382e-13,2.0638020757008852e-07
4.802265546495472e-09,0.3649515014733206,154.0,0.0,0.0,0.0,0.99739624982414021,1.0,18.999667939075021,0.00016810705407171994,0.0010505247231835798,0.00072517885690687438,0.00032707776466834416,7.1794055902525545e-10,4.0305202512660326e-08,0.00013740992921133582,4.308983200419483e-11,0.00017463566984927468,4.7319679056627183e-06,5.4176368528387733e-12,1.2733981744622424e-05,5.19841639462363e-14,2.7052612598470333e-07,2.6027142631493173e-06,2.6052258029529492e-06,1.5217229044638195e-09,9.8737324525102466e-10,1.8544480340884491e-07,4.1091883676707977e-13,4.0526289293814413e-13,4.0564522886367614e-13,2.4795988340512882e-07
5.087600768561304e-09,0.3649514607025685,154.0,0.0,0.0,0.0,0.99724118732749922,1.0,18.999648056507112,0.00017805052791994262,0.0011127383169481702,0.00076774532287883501,0.00034663285941161738,7.6045732780033689e-10,4.0299406508323529e-08,0.00014556302226664282,4.3083132953550158e-11,0.0001850000108656492,5.0122745103678405e-06,5.7415427087102285e-12,1.4289009389882562e-05,5.5063539133423403e-14,2.8723734026168819e-07,2.9347798811256641e-06,2.9376124241248808e-06,1.7158767730065163e-09,1.113369955048741e-09,2.2060635705612007e-07,5.5339439937502197e-13,5.4709659212604606e-13,5.4764458912528066e-13,2.9476344432989877e-07
5.372935990627136e-09,0.3649514199934607,154.0,0.0,0.0,0.0,0.99708608683723143,1.0,18.999628183588889,0.0001879889730134452,0.0011749268942724128,0.00081027913728011719,0.00036617286931796489,8.0295692087206417e-10,4.029360888885791e-08,0.00015371472253306346,4.3076432261449571e-11,0.00019536286129112314,5.2924678850825722e-06,6.0651987029947788e-12,1.5933208368706219e-05,5.8141670405495124e-14,3.0393581855276071e-07,3.286735792092989e-06,3.2899087387779284e-06,1.9216603380524248e-09,1.2469149031331185e-09,2.5994225378924429e-07,7.3271070468525885e-13,7.2612078014159947e-13,7.2689039197135112e-13,3.4709622976229192e-07
