Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065)
9.89908442025516e-07,0.6278369912857807,154.0,0.0,0.0,0.0,0.95309268803876257,1.0,18.989798347756537,0.0047248903001645172,0.011317223180104337,0.0052221225477639801,0.003944211320727648,7.7243136843982546e-09,1.4039381344141717e-09,0.00090267155364901104,4.0122997649636699e-13,0.00088720531070015046,5.1797748677970658e-05,1.0646695948617688e-10,0.0085359315104190456,8.8306962468968093e-13,6.4446594958546544e-07,0.00068140039711297204,0.0007806899176545487,3.4647514685482331e-07,2.4189360757282134e-07,0.0052968661915408404,1.7396670391030289e-06,4.4702264402277462e-06,4.5919387386528546e-06,0.0052354028998834075,0.00047190603290588761,0.00048640436570843984,1.3359192435563757e-12,2.6177191073685201e-08,2.5911233720983534e-08,7.7095478698720806e-05,3.0496464332496271e-08,2.0086524611620216e-09,1.2421164341621508e-11,1.2828589775257811e-06,8.8350653680261775e-08,3.4925341480650553e-06,2.0090609895761126e-06,2.152319968464218e-07,6.2871717656803264e-06,6.4277318694489675e-07,1.115228376298517e-06
9.999999999999997e-07,0.6278364213944255,154.0,0.0,0.0,0.0,0.95263086161912569,1.0,18.989676824371266,0.0047599749120624249,0.011357345541359733,0.0052275317065708727,0.0039482745857347627,7.7516528995908044e-09,1.4033243875420806e-09,0.00091163016749381534,4.0103555818116319e-13,0.0008960537228690712,5.1981081237455255e-05,1.0657664008893994e-10,0.0086737026044070714,8.8619515462605466e-13,6.4513599343993408e-07,0.00068993108828198921,0.00079234583513276087,3.5081073870552284e-07,2.4492053222114233e-07,0.0054043356163889205,1.7921276841183038e-06,4.6451037454419938e-06,4.7731771879431608e-06,0.0053374138140725117,0.0004746344319920883,0.00049855316745285106,1.3630115696361774e-12,2.6439537436065858e-08,2.6169615554763933e-08,7.9396129393799125e-05,3.111562913548146e-08,2.0689510390900683e-09,1.2663238545945679e-11,1.3100895165700625e-06,9.0091653914643338e-08,3.5978577449986602e-06,2.0696980323864265e-06,2.2197120587954808e-07,6.5076843246015542e-06,6.6328549001641863e-07,1.1677517730406459e-06
1.0067506220966624e-06,0.6278364213944255,154.0,0.0,0.0,0.0,0.95232217918194806,1.0,18.989595469677216,0.0047833225805325591,0.011383681578436312,0.0052309255744082926,0.0039508229921936255,7.7695973999057495e-09,1.4029141777854773e-09,0.00091762025304589865,4.0090560996845003e-13,0.00090197060451387406,5.2101414289088903e-05,1.0664542978283902e-10,0.0087660954328492822,8.8824664267907107e-13,6.455564557514507e-07,0.00069561417984737646,0.00080014948062383912,3.5369904713189556e-07,2.4693702555710407e-07,0.0054765487301713664,1.8275785099469599e-06,4.7644685326817341e-06,4.896934591679768e-06,0.0054058639649773657,0.00047642188294039515,0.00050673718810129685,1.3812158352528795e-12,2.6614966905675059e-08,2.6342379912168183e-08,8.0954591633578511e-05,3.1531674028917205e-08,2.1098015782966224e-09,1.2825672923961368e-11,1.3283850644631541e-06,9.1260122898766494e-08,3.6692327938573377e-06,2.1107906590835304e-06,2.2654151359559111e-07,6.6577867357808762e-06,6.7720122578702548e-07,1.2038455637669225e-06
1.0235928021678088e-06,0.6278358508253593,154.0,0.0,0.0,0.0,0.9515529177639569,1.0,18.989392289495477,0.0048411499769086342,0.011447669325002727,0.0052386374422191224,0.0039566101202502613,7.8131938584583783e-09,1.4018919561903691e-09,0.00093255565092853628,4.0058176877516878e-13,0.00091672516011904006,5.2393765418109968e-05,1.0680164299628252e-10,0.0089973955001777066,8.9323076667911392e-13,6.465120724683489e-07,0.00070970943055353043,0.00081963988873035162,3.6086253133446355e-07,2.5193826374590125e-07,0.0056578092922983762,1.9172442529321835e-06,5.070657699769806e-06,5.2145761007388856e-06,0.0055773459396937621,0.00048075248776272879,0.00052735059058103611,1.4269093349733171e-12,2.7052424291664677e-08,2.6773142395311666e-08,8.4910487766278578e-05,3.2575988332303257e-08,2.2135085805737863e-09,1.323260725700685e-11,1.3743012839358014e-06,9.4188231497310368e-08,3.8505091653011532e-06,2.2151582500450566e-06,2.3816061924869745e-07,7.0413884514129885e-06,7.1259653183369438e-07,1.2973100284157958e-06
1.0404349822389553e-06,0.6278352796444148,154.0,0.0,0.0,0.0,0.95078489749111583,1.0,18.989188834284459,0.0048983780396830226,0.011509272240955815,0.0052453189905754989,0.0039616187033415916,7.855161691320786e-09,1.400871460474293e-09,0.00094747776794886873,4.0025845004248491e-13,0.00093146899369113867,5.2675195238401563e-05,1.0693684077566919e-10,0.0092297807173544796,8.980286996464932e-13,6.4734031813300171e-07,0.00072368263346675227,0.00083915718675882552,3.6796381378155135e-07,2.5689607544303638e-07,0.0058405793942264209,2.0085955211102179e-06,5.3889107907923601e-06,5.5450079879977198e-06,0.0057497798280667983,0.00048490375425466498,0.00054823401286622684,1.4729824653700171e-12,2.7489563711141754e-08,2.7203521766703611e-08,8.8962345050970523e-05,3.3629012250683054e-08,2.3197520775092824e-09,1.3641803608034295e-11,1.4205884924257992e-06,9.7133800565952254e-08,4.0363328152999783e-06,2.3221462175052488e-06,2.5008757197341769e-07,7.4380733519133145e-06,7.489540957709953e-07,1.3957547417094016e-06
1.0572771623101017e-06,0.6278347079151897,154.0,0.0,0.0,0.0,0.95001811229149691,1.0,18.988985130050693,0.0049550122688693139,0.011568573540977452,0.00525102841352924,0.0039658927388445423,7.8955577486129096e-09,1.3998526818365815e-09,0.00096238662465973255,3.9993565104525042e-13,0.00094620212140663002,5.2946084978805017e-05,1.0705221075364135e-10,0.0094632019217264374,9.0264694091602313e-13,6.4804838440547716e-07,0.00073753057787358332,0.00085869764136803025,3.7500126398961177e-07,2.6180932230540187e-07,0.0060247927156884384,2.1015624223239734e-06,5.7193346628621696e-06,5.8883652381887517e-06,0.005923099515562991,0.00048888157178326032,0.00056937711845572259,1.5194184953639503e-12,2.7926385643614357e-08,2.7633518619749188e-08,9.3109299751847942e-05,3.4690363260996237e-08,2.4285095543733363e-09,1.405310507928722e-11,1.4672282609405557e-06,1.0009569929865046e-07,4.2266712081966559e-06,2.4317358093444152e-06,2.6232046958259237e-07,7.8479318749194823e-06,7.8626837925534767e-07,1.4993113344040269e-06
1.0741193423812481e-06,0.6278341356990572,154.0,0.0,0.0,0.0,0.94925255633252292,1.0,18.988781201756051,0.0050110581145801142,0.011625653847170942,0.0052558213227783292,0.0039694742707905174,7.9344371092872883e-09,1.3988356119990279e-09,0.00097728224151850365,3.9961336976923068e-13,0.00096092455944406046,5.3206803987055078e-05,1.0714888782836724e-10,0.0096976117246425648,9.0709178732813661e-13,6.4864314397226744e-07,0.00075125034380525116,0.0008782577313488913,3.8197339935454927e-07,2.666769692413718e-07,0.0062103850858871903,2.1960741582419932e-06,6.0620263089493696e-06,6.2447732034337683e-06,0.0060972417082122161,0.00049269179143519534,0.0005907698063000249,1.5662012363651983e-12,2.8362890568642981e-08,2.8063133545071932e-08,9.735045007632485e-05,3.5759671229575649e-08,2.539757469158448e-09,1.4466361463763706e-11,1.5142028656902511e-06,1.0307284403430611e-07,4.421489878000348e-06,2.5439071576378551e-06,2.7485726085123119e-07,8.2710486886944159e-06,8.2453335121384614e-07,1.6081100230958584e-06
1.0909615224523946e-06,0.6278335630551855,154.0,0.0,0.0,0.0,0.94848822403399191,1.0,18.988577073341496,0.005066520977500143,0.011680591211350518,0.005259750814950814,0.0039724034408252515,7.9718530951309946e-09,1.3978202428474184e-09,0.0009921646388909881,3.9929160363803795e-13,0.00097563632398526569,5.345770983218078e-05,1.0722795555534068e-10,0.0099329644536647072,9.1136933483983078e-13,6.4913115883887137e-07,0.00076483928809871168,0.00089783413812520032,3.8887887812531379e-07,2.7149807948854572e-07,0.0063972944627455081,2.2920592518673094e-06,6.4170730034457938e-06,6.6143477259132334e-06,0.0062721458662792513,0.00049634020774166519,0.00061240222030749117,1.6133150374875071e-12,2.8799078965875525e-08,2.8492367130624189e-08,0.00010168485963507719,3.6836578293713047e-08,2.6534713449734939e-09,1.4881429087968101e-11,1.5614952768080129e-06,1.0606419720040179e-07,4.6207525800655216e-06,2.6586393662061036e-06,2.8769575641088988e-07,8.7075029214385115e-06,8.6374252285580383e-07,1.722279543955789e-06
1.107803702523541e-06,0.6278329900405627,154.0,0.0,0.0,0.0,0.94772511007708327,1.0,18.988372767752381,0.0051214062093562157,0.011733461144666325,0.0052628675423138527,0.003974718541762629,8.0078572917621319e-09,1.3968065666416348e-09,0.0010070338370554834,3.9897035009616511e-13,0.00099033743121663032,5.3699148441183067e-05,1.0729044758448168e-10,0.010169216095538629,9.1548548093085468e-13,6.4951868904793404e-07,0.00077829503084590138,0.00091742373651138834,3.9571649247832647e-07,2.7627180978585347e-07,0.0065854609062369783,2.3894457632364933e-06,6.7845524634820416e-06,6.997195276652837e-06,0.0064477541334783508,0.00049983254270694012,0.00063426475687218824,1.6607447785928123e-12,2.9234951315084273e-08,2.8921219961802992e-08,0.00010611156073062215,3.7920738708953377e-08,2.7696258578985893e-09,1.5298170644128165e-11,1.6090891454046853e-06,1.0906876617642315e-07,4.8244214361969684e-06,2.7759105943889529e-06,3.0083363921573463e-07,9.1573683869085979e-06,9.038889813659431e-07,1.8419470932750468e-06
1.1246458825946874e-06,0.6278324167100291,154.0,0.0,0.0,0.0,0.94696320940984646,1.0,18.988168306964894,0.0051757191133837942,0.011784336653591521,0.005265219786130898,0.0039764560731397709,8.0424995741096081e-09,1.3957945762922329e-09,0.0010218898562069536,3.986496076063584e-13,0.0010050278973303716,5.3931454263525331e-05,1.0733734914823348e-10,0.010406324240058214,9.1944592749822515e-13,6.4981170173221964e-07,0.00079161544224673551,0.00093702358573859092,4.0248516176562162e-07,2.8099740567301797e-07,0.0067748265465971992,2.4881614931393413e-06,7.1645330243176383e-06,7.3934131087820443e-06,0.0066240112626316933,0.00050317443196000369,0.00065634807060187272,1.7084758618488336e-12,2.9670508096203766e-08,2.934969262156967e-08,0.00011062955747701839,3.9011818666378403e-08,2.8881949203696742e-09,1.5716455013996123e-11,1.6569687892225737e-06,1.1208560209253547e-07,5.0324570732114788e-06,2.8956981370816353e-06,3.1426847457734268e-07,9.620713805768214e-06,9.4496542226200316e-07,1.9672382744480293e-06
1.1414880626658339e-06,0.6278318431163173,154.0,0.0,0.0,0.0,0.946202517249633,1.0,18.987963712013556,0.0052294649447897764,0.011833288281374792,0.0052668535319826508,0.0039776507982318913,8.0758281330562983e-09,1.3947842648587873e-09,0.0010367327164612652,3.9832937396242427e-13,0.0010197077385258244,5.4154950461102926e-05,1.0736959862230369e-10,0.010644248024936227,9.2325618391300101e-13,6.500158804064291e-07,0.00080479862987724554,0.00095663092075754116,4.0918392612487295e-07,2.8567419700733374e-07,0.0069653355481495375,2.5881341747865458e-06,7.5570738272083575e-06,7.8030894236994393e-06,0.0068008645385807913,0.00050637141285590022,0.00067864307841580492,1.75649420320566e-12,3.0105749789368917e-08,2.9777785690571557e-08,0.00011523782875401451,4.0109496084883565e-08,3.0091517601762574e-09,1.6136157086023966e-11,1.7051191771273484e-06,1.1511379857751423e-07,5.2448187550793819e-06,3.0179785010299595e-06,3.2799771976774623e-07,1.0097603022185041e-05,9.8696418040946199e-07,2.0982770510226621e-06
1.1583302427369803e-06,0.6278312693100916,154.0,0.0,0.0,0.0,0.94544302908289257,1.0,18.987759003019288,0.0052826489112112315,0.011880384154137179,0.0052678125464110581,0.0039783358020724783,8.1078895076101792e-09,1.3937756257181731e-09,0.0010515624378594404,3.9800964673236303e-13,0.0010343769710107046,5.4369949120639579e-05,1.0738808908452645e-10,0.010882948081777956,9.2692157070990485e-13,6.5013663442242003e-07,0.00081784292638143461,0.00097624314382444195,4.1581194019656846e-07,2.9030159358260557e-07,0.0071569340694176255,2.6892916534383937e-06,7.9622250182383302e-06,8.2263035486596685e-06,0.0069782636990764089,0.00050942891436138189,0.00070114096217289089,1.8047862221700971e-12,3.0540676874952706e-08,3.0205499747264598e-08,0.00011993533099956032,4.1213460382066295e-08,3.1324689951670646e-09,1.6557157567787354e-11,1.753525912654525e-06,1.1815249046847563e-07,5.4614645087235522e-06,3.1427274774678299e-06,3.4201873319362797e-07,1.0588095215271635e-05,1.0298772596941453e-06,2.2351857054549968e-06
1.1751724228081267e-06,0.6278306953399976,154.0,0.0,0.0,0.0,0.94468474066271513,1.0,18.98755419921801,0.0053352761731699175,0.011925690030867363,0.005268138454331819,0.0039785425500609073,8.1387286205602992e-09,1.3927686530136249e-09,0.0010663790403718911,3.9769042488771517e-13,0.001049035611002334,5.4576751482224363e-05,1.0739366987744477e-10,0.011122386483238086,9.3044722363870906e-13,6.5017910852845227e-07,0.00083074687759187216,0.00099585781637381138,4.2236846698258589e-07,2.9487908086314923e-07,0.0073495702201380091,2.7915620540854566e-06,8.3800279566896411e-06,8.663126124378431e-06,0.0071561608542943297,0.00051235224856786181,0.0007238331699811689,1.8533388303005418e-12,3.0975289833602784e-08,3.0632835368035654e-08,0.00012472100084508274,4.2323412226631884e-08,3.2581187037777871e-09,1.697934279520385e-11,1.802175216805613e-06,1.2120085249356506e-07,5.6823512435693674e-06,3.2699202111989235e-06,3.5632878314644564e-07,1.1092245105039712e-05,1.0736963613612462e-06,2.3780848032148933e-06
1.1920146028792731e-06,0.627830121252709,154.0,0.0,0.0,0.0,0.9439276480044545,1.0,18.987349318989541,0.0053873518445223352,0.011969269356634523,0.0052678708167488613,0.0039783009467684646,8.168388812631707e-09,1.3917633409965609e-09,0.0010811825439025922,3.9737170665483118e-13,0.0010636836747288105,5.4775648182826691e-05,1.0738714822372011e-10,0.011362526691426199,9.3383809757903026e-13,6.501481924620779e-07,0.00084350923108084477,0.0010154726511803361,4.2885287213306371e-07,2.9940621596721304e-07,0.0075431940157285604,2.8948739373406273e-06,8.8105154316064031e-06,9.1136193013330677e-06,0.0073345104055490724,0.00051514660368331174,0.00074671141633010283,1.9021394204912407e-12,3.1409589146276706e-08,3.1059793127323384e-08,0.00012959375759833932,4.3439063276396154e-08,3.386072491508467e-09,1.7402604539708289e-11,1.8510539102683164e-06,1.2425809793753506e-07,5.9074348650445024e-06,3.3995312661502809e-06,3.7092505613425045e-07,1.1610103152607179e-05,1.1184129110362125e-06,2.52709316189979e-06
1.2088567829504196e-06,0.6278295470929812,154.0,0.0,0.0,0.0,0.9431717473797514,1.0,18.987144379886548,0.0054388809929052061,0.012011183318403994,0.0052670472083256436,0.0039776393946401034,8.1969118810470296e-09,1.3907596841051901e-09,0.0010959729682931793,3.9705348962923828e-13,0.0010783211784301118,5.496691951356011e-05,1.0736929080685943e-10,0.011603333507612884,9.3709897096930491e-13,6.5004853052233207e-07,0.00085612892514224336,0.0010350855048100246,4.3526461834133492e-07,3.0388262375467071e-07,0.0077377573297141887,2.9991564437624843e-06,9.2537118852954458e-06,9.5778369435183214e-06,0.0075132689637084924,0.00051781703836356358,0.0007697676811775783,1.9511758549457781e-12,3.1843575294275165e-08,3.1486373597736974e-08,0.00013455250557897918,4.4560135904741914e-08,3.5163015534820776e-09,1.7826839814759771e-11,1.9001493952161272e-06,1.2732347729898446e-07,6.1366703821761646e-06,3.5315346875025609e-06,3.8580466480342913e-07,1.2141715754459377e-05,1.164018084448276e-06,2.6823278250241241e-06
1.225698963021566e-06,0.6278289729037039,154.0,0.0,0.0,0.0,0.94241703530922261,1.0,18.98693939866348,0.0054898686401762594,0.01205149090290678,0.0052657032944359687,0.0039765848523187815,8.2243381214262245e-09,1.3897576776657728e-09,0.0011107503333269363,3.9673577328552078e-13,0.0010929481383591291,5.5150835684225832e-05,1.0734082531500195e-10,0.011844773023276299,9.4023445056433576e-13,6.4988453108797604e-07,0.00086860507820180142,0.0010546943703594411,4.4160325981083113e-07,3.0830799299731735e-07,0.0079332138445617189,3.1043394268821189e-06,9.7096336425898086e-06,1.0055824838498022e-05,0.0076923952677497289,0.00052036847725235895,0.00079299420811405495,2.0004364517840822e-12,3.2277248759273251e-08,3.191257735017206e-08,0.00013959613631215858,4.5686362917185128e-08,3.6487767332224388e-09,1.8251950682787483e-11,1.949449636825473e-06,1.3039627694691205e-07,6.3700120094071745e-06,3.665904060546159e-06,4.0096465546016945e-07,1.2687125430620105e-05,1.2105028318820358e-06,2.8439040401656486e-06
1.2425411430927124e-06,0.6278283987259566,154.0,0.0,0.0,0.0,0.941663508554064,1.0,18.98673439130539,0.0055403197628502336,0.012090248956065187,0.0052638729074036984,0.0039751628923216089,8.2507063656201846e-09,1.3887573170727434e-09,0.0011255146587326604,3.9641855635787731e-13,0.0011075645707826103,5.5327657094804567e-05,1.0730244203255923e-10,0.012086812572518606,9.4324897576749341e-13,6.4966037603290611e-07,0.00088093697865079638,0.0010742973704805402,4.4786843721792813e-07,3.1268207282824053e-07,0.0081295190013287149,3.2103535752461377e-06,1.0178289144779668e-05,1.0547620912669364e-05,0.0078718501038392338,0.00052280570760817116,0.00081638350171724225,2.0499099732781542e-12,3.2710610023349147e-08,3.2338404953923196e-08,0.00014472353058572954,4.6817487261284599e-08,3.7834685777977944e-09,1.8677844063202053e-11,1.9989431446321744e-06,1.3347581778325745e-07,6.6074132628704997e-06,3.8026125663092884e-06,4.1640201520134646e-07,1.3246371006636488e-05,1.2578579013866819e-06,3.0119352411634784e-06
1.2593833231638589e-06,0.6278278245990657,154.0,0.0,0.0,0.0,0.9409111641067871,1.0,18.986529373056332,0.0055902392925300378,0.012127512243528328,0.0052615881216377045,0.003973397757880642,8.2760540229760779e-09,1.3877585976983827e-09,0.0011402659641883874,3.961018363342834e-13,0.0011221704919820229,5.5497634614776257e-05,1.0725479537773465e-10,0.012329420685872141,9.4614682338131452e-13,6.4938002999866133e-07,0.00089312407509794254,0.0010938927506875349,4.5405987279095168e-07,3.1700466929880865e-07,0.0083266299484876238,3.3171305238235179e-06,1.065967918719295e-05,1.1053255450731488e-05,0.0080515962252673389,0.0005251333769043814,0.00083992832420181013,2.0995856131676618e-12,3.3143659569010432e-08,3.2763856976792315e-08,0.00014993356037661717,4.7953261732283309e-08,3.9203473894781613e-09,1.9104431542459155e-11,2.0486189538343319e-06,1.3656145391724571e-07,6.8488270513178893e-06,3.9416330340601214e-06,4.321136786658945e-07,1.3819487789323833e-05,1.3060738607753953e-06,3.186533034074799e-06
