Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119)
1.4432079756632876e-07,0.36270195808914646,154.0,0.0,0.0,0.0,0.99638780821827655,1.0,18.998869831062951,0.00032688508108467203,0.0015040388775645649,0.00044567649091723551,0.0010722496655118806,2.4518043661905743e-09,2.0999334130065746e-10,1.8225741552037565e-05,2.8516829859693437e-14,1.5346972163697097e-05,1.6592039988401333e-05,3.8760004958509422e-11,0.00014928795921840255,3.6838787880636741e-13,2.7773751780004733e-08,2.2163903857328498e-06,2.2262507770695217e-06,2.4784664254107073e-09,1.8050704117011015e-09,3.4255110293601315e-05,9.2751285387722832e-12,9.5338636498795491e-12,9.5427955293766053e-12,2.737535211637136e-05,1.3682109581123515e-05,2.6136057659496476e-07,1.0303739386288188e-14,2.9377561921362733e-10,3.3965422183613245e-10,5.5200702419844238e-09,9.9337667818765491e-11,8.0682140326731984e-14,2.3289249509580031e-14,5.8513244310721891e-10,1.1687649086732541e-10,3.1049458646528556e-10,5.7698764225047495e-10,3.948725309135873e-12,4.4799474005469684e-10,2.4720257936118295e-11
1.483429527033775e-07,0.362701893981978,154.0,0.0,0.0,0.0,0.99628424509607938,1.0,18.99883799938662,0.00033575530397313039,0.0015439778731012981,0.00045740178774048311,0.0011005636463579294,2.5169070254209088e-09,2.099725718914194e-10,1.8732690881731852e-05,2.851386586276423e-14,1.5773938392724988e-05,1.7032618139407735e-05,3.9783507298286976e-11,0.00015760595508320236,3.7816989782073839e-13,2.8509400451057567e-08,2.3400087287173589e-06,2.3507493809853104e-06,2.6166983594106909e-09,1.9057461495429314e-09,3.6851384006861801e-05,1.061580815883674e-11,1.0929186843942344e-11,1.0939715519236937e-11,2.9675769652977899e-05,1.4428595240148796e-05,2.9107930088434907e-07,1.1082098181176541e-14,3.0247843701728732e-10,3.4969579914458011e-10,6.1531479319164105e-09,1.0689882081394102e-10,9.040603787456046e-14,2.5247055477623392e-14,6.4382999807641551e-10,1.2701603929207164e-10,3.4668408385279757e-10,6.4510537603247953e-10,4.4590351915289682e-12,5.0791237809994174e-10,2.8365327763915822e-11
1.5236510784042622e-07,0.36270182988336785,154.0,0.0,0.0,0.0,0.99618054859342053,1.0,18.998806148426727,0.00034461271751408591,0.0015837714336253948,0.00046907717834828117,0.0011287569833376139,2.5817724070885551e-09,2.0995177426253313e-10,1.9239585217956699e-05,2.851089804843876e-14,1.6200863495553287e-05,1.7471590556983767e-05,4.0802648567119436e-11,0.00016614067161447866,3.8791626523753954e-13,2.9241928771589213e-08,2.466815404284306e-06,2.4784955921751742e-06,2.7584952179939453e-09,2.0090182924564565e-09,3.9570204038552847e-05,1.2105019858787752e-11,1.2482048920689783e-11,1.2494404558736342e-11,3.2097542540302561e-05,1.5192823153690558e-05,3.2321164646978203e-07,1.1897118035579197e-14,3.1118041854352769e-10,3.5973629044291542e-10,6.8384104594213083e-09,1.1481841411099087e-10,1.0097431944424863e-13,2.7308186417070802e-14,7.0640318736644077e-10,1.3770891872768978e-10,3.8590335698976211e-10,7.1899988027619218e-10,5.0187337959337895e-12,5.7377516000294249e-10,3.2420565965173137e-11
1.5638726297747494e-07,0.36270176579273244,154.0,0.0,0.0,0.0,0.99607672056883323,1.0,18.998774278000457,0.00035345733757025718,0.0016234169113215845,0.00048070170455986552,0.0011568273635742265,2.6463961957281869e-09,2.0993094880548242e-10,1.9746424493553576e-05,2.850792646990899e-14,1.6627747436291362e-05,1.7908928036185079e-05,4.181734515844064e-11,0.00017489126246720364,3.9762633262851916e-13,2.9971276502233435e-08,2.59679376068328e-06,2.6094754726485487e-06,2.9038383639560689e-09,2.1148732667368615e-09,4.2413894718792302e-05,1.3754392210610444e-11,1.4205194119859899e-11,1.421963248887153e-11,3.4643280063268319e-05,1.5974588890176901e-05,3.578768558686506e-07,1.274949383055643e-14,3.1988156298931287e-10,3.6977569432916034e-10,7.5785294641666617e-09,1.2310328491040912e-10,1.1243277039639063e-13,2.9474865254299569e-14,7.7297261833631454e-10,1.4896758319221621e-10,4.2830999017703645e-10,7.9897569954557193e-10,5.6310719550237555e-12,6.459727709315789e-10,3.6918329893568188e-11
1.644315732515724e-07,0.3627016376330923,154.0,0.0,0.0,0.0,0.99586867736423057,1.0,18.998710478045073,0.00037110826065988212,0.0017022532531287544,0.00050379442014218917,0.0012125902175146122,2.7749021008633729e-09,2.0988921596783673e-10,2.0759937598950813e-05,2.8501972232321603e-14,1.7481391689892625e-05,1.8778583855492767e-05,4.3833077661512528e-11,0.00019303661124007375,4.1693502903361519e-13,3.1420194811318639e-08,2.8661973215412698e-06,2.8810791743890709e-06,3.2050871944909338e-09,2.3342761220159624e-09,4.8484985793935663e-05,1.7582821398126387e-11,1.8216486264747181e-11,1.8235970110505378e-11,4.0116848341050233e-05,1.7589899220950153e-05,4.352921742325048e-07,1.4569033048462289e-14,3.3728133755172584e-10,3.8985123439410238e-10,9.2342807676121405e-09,1.4079562367946498e-10,1.3820813504319652e-13,3.4133555826090936e-14,9.1857537576895363e-10,1.7323099048007456e-10,5.233313994287918e-10,9.7842042204897273e-10,7.0272477532962759e-12,8.1099206996943322e-10,4.7378259980081387e-11
1.716714524982601e-07,0.3627015223109982,154.0,0.0,0.0,0.0,0.99568100721715791,1.0,18.998652989789239,0.00038695049677816792,0.0017726738874096106,0.00052439466263200804,0.0012623339583268383,2.8896893957152317e-09,2.0985156514741123e-10,2.1671910432034026e-05,2.8496601075591774e-14,1.8249530391668056e-05,1.95553999136722e-05,4.5631229443498954e-11,0.00021009693877417079,4.3418243323313145e-13,3.2712762333643505e-08,3.1193341910788655e-06,3.1364364970753083e-06,3.488145284144781e-09,2.5404305653602595e-09,5.4398519899206433e-05,2.170388858341792e-11,2.2549988940741245e-11,2.2575188543987525e-11,4.5492214868980584e-05,1.9101539128852214e-05,5.1486190663899766e-07,1.6341100371174247e-14,3.5293826423756679e-10,4.0791548797137992e-10,1.0939907085683963e-08,1.5803415864706933e-10,1.6492911757617452e-13,3.8708816789021175e-14,1.0644644445317729e-09,1.9712347334240981e-10,6.213959507672431e-10,1.1638992464764019e-09,8.4988133215633123e-12,9.8533168034428765e-10,5.8660684740090063e-11
1.7891133174494778e-07,0.3627014070060312,154.0,0.0,0.0,0.0,0.9954929396006037,1.0,18.998595435872065,0.00040275152852470791,0.0018425756523713552,0.00054481602808087784,0.0013116453432164511,3.0036302360170936e-09,2.0981383020113892e-10,2.2583703867259749e-05,2.8491218543140788e-14,1.9017535187620286e-05,2.0326487727178697e-05,4.7413752292913413e-11,0.00022784290523898814,4.5130265500621917e-13,3.3994139560843981e-08,3.3824741466060426e-06,3.4020423765755227e-06,3.7823876331892786e-09,2.7547307285435204e-09,6.0750931384374349e-05,2.6549589675982491e-11,2.7662977429575734e-11,2.7695218944134262e-11,5.1307603105833207e-05,2.0666673868066543e-05,6.0457354179592759e-07,1.8244453662200322e-14,3.685924671374274e-10,4.2597619761689358e-10,1.2867100746550013e-08,1.7655710421519852e-10,1.9528909668490823e-13,4.3658747725594474e-14,1.2251072317571891e-09,2.2303264849507469e-10,7.3237840968423317e-10,1.3740937434613347e-09,1.0196778088984771e-11,1.1868060295343857e-09,7.1948411635949497e-11
1.8615121099163548e-07,0.3627012917150795,154.0,0.0,0.0,0.0,0.99530448513893099,1.0,18.998537815428136,0.00041851144826761817,0.0019119447921314289,0.00056505359070511442,0.0013605124836469959,3.1167022035766554e-09,2.0977601336702411e-10,2.3495317546853366e-05,2.8485824939038894e-14,1.9785405881941447e-05,2.1091695580310197e-05,4.9180216459343521e-11,0.0002462690877691488,4.6829232585655314e-13,3.5264016644485402e-08,3.6555091552453196e-06,3.6778064609024779e-06,4.0876933417229229e-09,2.9770885585315736e-09,6.7554287175728683e-05,3.2207655589919513e-11,3.3653653088911567e-11,3.3694495507065657e-11,5.7576462035248249e-05,2.2283999489660266e-05,7.0518235703982727e-07,2.0282700021231342e-14,3.8424394211667612e-10,4.440333559796538e-10,1.503318256074378e-08,1.9639997610461581e-10,2.2958778765076949e-13,4.8994806915203871e-14,1.4011490182906892e-09,2.5102300199293964e-10,8.5730517740952628e-10,1.6109915521770125e-09,1.214429084717717e-11,1.4181155862156492e-09,8.7484743780744072e-11
1.9339109023832317e-07,0.3627011764351194,154.0,0.0,0.0,0.0,0.99511565437522898,1.0,18.998480127650705,0.00043423034833104047,0.0019807680609764014,0.00058510262427395512,0.0014089239731601389,3.2288837120910823e-09,2.097381168659443e-10,2.4406751122738192e-05,2.8480420565033231e-14,2.0553142282446175e-05,2.1850877387068732e-05,5.0930209618685025e-11,0.00026536993319239228,4.8514820228236436e-13,3.6522096235358817e-08,3.9383282837092404e-06,3.9636359804328382e-06,4.403938267560043e-09,3.2074136408519578e-09,7.4820203490504752e-05,3.8771773471596878e-11,4.0627537208915733e-11,4.0678801000447422e-11,6.431170783962341e-05,2.3952184568760124e-05,8.1745736422499348e-07,2.2459311685953452e-14,3.9989268517694005e-10,4.620869559577082e-10,1.7455920458441712e-08,2.1759696963721003e-10,2.6813338098132198e-13,5.4727998916894499e-14,1.5932160270196487e-09,2.8115655674073547e-10,9.9723080921164845e-10,1.8766358489088178e-09,1.4365715764182196e-11,1.682078627474072e-09,1.055292367665472e-10
2.0063096948501087e-07,0.36270106116321743,154.0,0.0,0.0,0.0,0.99492645776331845,1.0,18.99842237179173,0.00044990832099381676,0.0020490327309156831,0.00060495860467476832,0.0014568688935576136,3.3401540194519176e-09,2.097001428999882e-10,2.5318004256457539e-05,2.8475005720316117e-14,2.132074420044204e-05,2.2603892774438738e-05,5.2663337096606536e-11,0.00028513976320818953,5.0186716762545254e-13,3.776809364626281e-08,4.2308178244045011e-06,4.2594358480669375e-06,4.730995167292633e-09,3.4456133023314109e-09,8.2559839033506308e-05,4.6341639480095822e-11,4.8697623416867274e-11,4.8761421246238874e-11,7.1525717037956724e-05,2.5669872482101443e-05,9.4217964355366797e-07,2.4777624000791967e-14,4.1553869240492765e-10,4.8013699064462122e-10,2.0153502582456717e-08,2.4018093953690825e-10,3.1124206821921316e-13,6.0868868716794687e-14,1.8019146414790091e-09,3.1349283699096551e-10,1.1532366273003355e-09,2.1731226440268879e-09,1.6886627778376476e-11,1.981628007364904e-09,1.2635781513486583e-10
2.0787084873169856e-07,0.3627009458965308,154.0,0.0,0.0,0.0,0.99473690566014794,1.0,18.998364547161657,0.0004655454584880348,0.0021167265981692626,0.00062461721205033655,0.001504336820049659,3.4504932383120388e-09,2.0966209365087633e-10,2.6229076619089351e-05,2.8469580701303533e-14,2.2088211450603947e-05,2.3350607153905048e-05,5.4379222054652883e-11,0.0003055727796310225,5.1844623365907207e-13,3.9001736987991064e-08,4.5328614230312468e-06,4.5651087605936161e-06,5.0687338390223448e-09,3.6915927150498284e-09,9.0783889143669148e-05,5.5022996202446534e-11,5.7984515906402148e-11,5.8063285469404364e-11,7.9230320760688639e-05,2.7435683689473803e-05,1.080140679890489e-06,2.7240833669843211e-14,4.3118195993550643e-10,4.9818345329732483e-10,2.314451017557765e-08,2.6418338251783813e-10,3.5923756281546898e-13,6.742749684395738e-14,2.0278307330671371e-09,3.4808883817059266e-10,1.3264293294902397e-09,2.5025980695649215e-09,1.973380572179194e-11,2.3198077690403752e-09,1.5026285172142025e-10
2.1511072797838625e-07,0.36270083063230885,154.0,0.0,0.0,0.0,0.99454700831857257,1.0,18.998306653129344,0.0004811418529974533,0.0021838379886210037,0.00064407433252239971,0.0015513178254043143,3.5598823449656897e-09,2.0962397127838895e-10,2.713996789115422e-05,2.8464145801436034e-14,2.2855543850852584e-05,2.4090891781549849e-05,5.6077505640241551e-11,0.00032666306968658353,5.3488254192223911e-13,4.0222767279594046e-08,4.8443402073664665e-06,4.880555301026235e-06,5.4170212664151825e-09,3.9452550012579375e-09,9.9502580862786348e-05,6.492765525609142e-11,6.8616553759524837e-11,6.871309277588858e-11,8.7436800123550783e-05,2.924821801216804e-05,1.2321407069419833e-06,2.9851997285637308e-14,4.4682248395973256e-10,5.1622633735054527e-10,2.6447890337894516e-08,2.8963442258015449e-10,4.1245061741813852e-13,7.4413495422291332e-14,2.2715290859209517e-09,3.8499900187499217e-10,1.5179395961125563e-09,2.8672556622811838e-09,2.2935223311093519e-11,2.6997696206931728e-09,1.7755321182891197e-10
2.2235060722507395e-07,0.3627007153678934,154.0,0.0,0.0,0.0,0.99435677588052696,1.0,18.998248689121677,0.00049669759665581009,0.0022503557622246275,0.00066332605949745004,0.0015978024830879899,3.6683031865214576e-09,2.0958577791894716e-10,2.8050677762516755e-05,2.8458701310980707e-14,2.3622741222237365e-05,2.4824623806600442e-05,5.7757847100187767e-11,0.00034840461135296637,5.511733647976359e-13,4.1430938532225869e-08,5.1651329170231077e-06,5.2056740417488577e-06,5.7757217638455068e-09,4.2065013390880674e-09,0.00010872566893803477,7.6173504998487366e-11,8.0729921072357988e-11,8.0847424468144377e-11,9.6155882710919241e-05,3.110605690336487e-05,1.3989870633139636e-06,3.2614030137171545e-14,4.624602607446378e-10,5.3426563643811776e-10,3.0082928703198827e-08,3.1656279904832809e-10,4.7121853850654335e-13,8.1836005167555749e-14,2.5335529144657208e-09,4.2427519609009936e-10,1.7289206972399412e-09,3.2693336462312467e-09,2.6520038037916775e-11,3.124769286726097e-09,2.0855426246799484e-10
2.2959048647176164e-07,0.3627006001007211,154.0,0.0,0.0,0.0,0.9941662183705976,1.0,18.998190654623237,0.00051221278154502418,0.0023162693163908035,0.00068236869456771252,0.0016437818694284799,3.7757384864141924e-09,2.0954751568429975e-10,2.8961205932280861e-05,2.8453247516840584e-14,2.4389803388823776e-05,2.5551686308738854e-05,5.941992385888686e-11,0.00037079127873488379,5.6731610633997985e-13,4.262601780746008e-08,5.4951160338735334e-06,5.5403616482336491e-06,6.1446971222807955e-09,4.4752310688044031e-09,0.00011846243273326151,8.8884503857335484e-11,9.4468743103455482e-11,9.4610842412195568e-11,0.00010539774013424477,3.300776570391039e-05,1.5814925654851502e-06,3.5529705289786568e-14,4.7809528663383269e-10,5.5230134439130792e-10,3.4069222105584851e-08,3.4499585727825314e-10,5.3588469968622755e-13,8.9703693300115262e-14,2.8144234631781313e-09,4.6596670049142488e-10,1.9605471028325064e-09,3.7111122199838315e-09,3.0518578087539246e-11,3.5981627541096152e-09,2.4360784844728194e-10
2.3683036571844933e-07,0.3627004848283215,154.0,0.0,0.0,0.0,0.99397534568998946,1.0,18.998132549175839,0.00052768749969329585,0.0023815685883716597,0.00070119874801522256,0.0016892475648195562,3.8821718482819209e-09,2.0950918666018706e-10,2.9871552108679419e-05,2.8447784702391794e-14,2.515673017758546e-05,2.6271968324339623e-05,6.1063431561866674e-11,0.00039381684746043729,5.833083028585606e-13,4.3807785250913736e-08,5.8341639128650277e-06,5.8845129831192728e-06,6.5238067556034479e-09,4.7513417993720537e-09,0.00012872167403470502,1.0319065961291379e-10,1.0998516851353775e-10,1.1015597352099791e-10,0.0001151719866444474,3.4951895877684582e-05,1.7804739021606685e-06,3.860165293256124e-14,4.9372755803326373e-10,5.7033345522321698e-10,3.8426651297919158e-08,3.7495954199240118e-10,6.0679805476022791e-13,9.8024752355487998e-14,3.1146396814527444e-09,5.101201967282289e-10,2.2140130982082416e-09,4.1949108531779735e-09,3.496232738055966e-11,4.1234024293834116e-09,2.8307223655273212e-10
2.4407024496513705e-07,0.36270036954831963,154.0,0.0,0.0,0.0,0.99378416761089117,1.0,18.998074372377936,0.00054312184307311439,0.0024462440566647954,0.00071981293892917444,0.0017341916539918658,3.9875877582446787e-09,2.094707929051659e-10,3.0781716008958574e-05,2.8442313147320572e-14,2.5923521418301022e-05,2.6985364861895871e-05,6.2688084085580195e-11,0.00041747500009036554,5.9914762325975797e-13,4.4976034101537091e-08,6.1821489129652491e-06,6.2380212104494754e-06,6.912907847075967e-09,5.034729515130231e-09,0.00013951171573166866,1.1922799502048582e-10,1.2743943783377255e-10,1.2764358048718075e-10,0.00012548767877106534,3.6936987221018191e-05,1.9967500542734578e-06,4.1832359987328926e-14,5.0935707140195602e-10,5.8836196312060903e-10,4.3175353782685712e-08,4.0647839318701393e-10,6.8431265167058985e-13,1.0680689986954151e-13,3.4346779679168778e-09,5.5677976357501513e-10,2.4905314070984224e-09,4.7230855968662208e-09,3.9883908835079331e-11,4.7040332199495542e-09,3.2732202912212972e-10
2.5131012421182475e-07,0.362700254258435,154.0,0.0,0.0,0.0,0.99359269377123893,1.0,18.998016123884032,0.00055851590359918006,0.0025102867414553776,0.00073820819494528579,0.0017786067253711779,4.0919715856154305e-09,2.0943233644957313e-10,3.1691697359257043e-05,2.8436833127463128e-14,2.6690176943455642e-05,2.7691776906839825e-05,6.4293613514196694e-11,0.00044175933153063293,6.1483186915406802e-13,4.6130570676957274e-08,6.5389415280001796e-06,6.6007778998895506e-06,7.3118554956835274e-09,5.3252886823759674e-09,0.00015084040135573084,1.3713850009786487e-10,1.4699993825793375e-10,1.4724261885686096e-10,0.00013635331596496502,3.8961570041176068e-05,2.2311407444609449e-06,4.5224169974492803e-14,5.2498382325365501e-10,6.0638686244685586e-10,4.8335696809737576e-08,4.3957554456278542e-10,7.6878714831742585e-13,1.1605737891860032e-13,3.7749919802566577e-09,6.0598687685115404e-10,2.7913318243748962e-09,5.2980264117531469e-09,4.5317065931308987e-11,5.3436885508455123e-09,3.7674804808511004e-10
2.5855000345851244e-07,0.362700138956482,154.0,0.0,0.0,0.0,0.99340093366987547,1.0,18.997957803403974,0.00057386977312624615,0.0025736882041198605,0.00075638165161785677,0.0018224858695497293,4.1953095820805034e-09,2.0939381929442364e-10,3.2601495894480883e-05,2.843134491467935e-14,2.7456696588147603e-05,2.8391111415996596e-05,6.5879770084353972e-11,0.00046666335443921011,6.3035897473294311e-13,4.7271214335883731e-08,6.9044105171474585e-06,6.9726731307381586e-06,7.7205028620898018e-09,5.6229123556668592e-09,0.0001627150954576958,1.5707007146315298e-10,1.6884324491396245e-10,1.6913028059632205e-10,0.00014777684221628086,4.1024167299103504e-05,2.4844649196759052e-06,4.877928312939068e-14,5.4060781016044949e-10,6.2440814774522823e-10,5.392825059466298e-08,4.7427272441876096e-10,8.6058433126128339e-13,1.2578295949034829e-13,4.1360125064968234e-09,6.5778041398393049e-10,3.1176598605094212e-09,5.9221545183674285e-09,5.1296642666391242e-11,6.0460863282910529e-09,4.317571906416542e-10
2.6578988270520013e-07,0.3627000236403697,154.0,0.0,0.0,0.0,0.99320889666210299,1.0,18.997899410702168,0.00058918354344688608,0.0026364405458177932,0.00077433065143628365,0.0018658226768992975,4.2975888793938443e-09,2.0935524341047144e-10,3.3511111358173881e-05,2.8425848776725885e-14,2.8223080189999708e-05,2.9083281301982822e-05,6.7446322098877429e-11,0.00049218050461791532,6.4572700642242172e-13,4.8397797418249576e-08,7.2784230348502627e-06,7.3535955955531671e-06,8.1387013139429697e-09,5.9274922836501892e-09,0.00017514268479880247,1.7917643914643094e-10,1.9315414880958422e-10,1.9349202434242941e-10,0.00015976564861617666,4.3123296711838103e-05,2.7575392703984144e-06,5.2499756762079232e-14,5.5622902875106674e-10,6.4242581373578678e-10,5.9973761810076911e-08,5.1059025894190252e-10,9.6007063828612807e-13,1.3598994065880237e-13,4.5181473935877051e-09,7.121966630744864e-10,3.4707753997946314e-09,6.5979197731596574e-09,5.7858561990508346e-11,6.8150248613611592e-09,4.9277225780988328e-10
2.7302976195188783e-07,0.36269990830810167,154.0,0.0,0.0,0.0,0.99301659195562275,1.0,18.997840945596749,0.00060445730628919721,0.0026985364052014046,0.00079205274249913424,0.001908611234357557,4.3987974856335728e-09,2.0931661073745491e-10,3.4420543502384102e-05,2.8420344977124733e-14,2.8989327589075603e-05,2.9768205407884292e-05,6.8993055810597023e-11,0.00051830414638033941,6.6093416232090467e-13,4.951016516362796e-08,7.660844759921758e-06,7.7434327032137445e-06,8.5663005702738257e-09,6.2389190142304334e-09,0.00018812958032984368,2.0361708133673696e-10,2.2012567168791954e-10,2.2052159256892655e-10,0.00017232657682773715,4.5257472810219189e-05,3.0511767897147489e-06,5.6387505852771394e-14,5.7184747570585314e-10,6.6043985530926145e-10,6.6493127400610369e-08,5.485470778147295e-10,1.0676156857672557e-12,1.4668415353381921e-13,4.9217815293255934e-09,7.6926933631074524e-10,3.8519513742898342e-09,7.3277980744096694e-09,6.503980281800098e-11,7.6543787528293558e-09,5.6023175712608382e-10
