Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997)
1.1017782318713929e-07,0.7033533271138701,154.0,0.0,0.0,0.0,0.96084920587519596,1.0,18.997315248067956,0.0037706026686701072,0.012449113873694363,0.0093174994992208764,0.0021372098709621945,4.3298594322051046e-09,4.3961467233792613e-08,0.0034899422925985225,4.908656409786102e-11,0.0045024764980402992,2.8525629860475908e-05,3.4795713500018957e-11,0.0018639173228634134,3.0857649947846195e-13,3.8044774718390965e-06,0.00094330775704173681,0.00095778736568669825,2.8207024058725319e-07,1.8259104456853214e-07,0.00037283938779375081,3.3079641948610946e-07,6.7209475835131669e-07,6.8897700122044826e-07,0.00025608071909542091,0.0002405781777343224,2.1342993895956279e-05,1.6837641247094759e-13,2.5635843323237505e-07,1.9368700191448079e-07,1.0630674769959519e-05,7.0436196459741364e-09,5.3623173039176067e-10,3.7859391826159826e-12,4.8957992471452921e-07,3.930932944163032e-08,3.5835090787643572e-07,5.619703360967814e-08,3.5193048724367659e-08
1.1267631307859081e-07,0.703353268427114,154.0,0.0,0.0,0.0,0.9599727990774064,1.0,18.997248108479084,0.0038483550542818207,0.012700864978215081,0.0094862672788260435,0.0021759420728898276,4.4174043885357795e-09,4.3926358612715332e-08,0.0035672081674389916,4.9041791413324193e-11,0.004602756934484001,2.9102394418228736e-05,3.542630884805972e-11,0.0019455522003522011,3.1481566016177289e-13,3.8735745725269122e-06,0.00098329558133249118,0.00099910719170163867,2.9402650574131907e-07,1.9033068470759624e-07,0.00039463943006454356,3.631508806151179e-07,7.4753469773624264e-07,7.6675827332840976e-07,0.00027248271506030139,0.00025009074525916505,2.3190283540265489e-05,1.7820807389606682e-13,2.6215069485835945e-07,1.980359144362172e-07,1.1571781109434059e-05,7.4564049269891538e-09,5.8436590522576197e-10,4.0286538437093952e-12,5.3344374565595864e-07,4.1900772896586339e-08,3.911138985970844e-07,6.1348053873270886e-08,3.8491796213221049e-08
1.1517480297004232e-07,0.7033532120138387,154.0,0.0,0.0,0.0,0.95909723137667158,1.0,18.997180600176144,0.0039257809043012487,0.012951015303452079,0.009653067513135747,0.0022142220912016266,4.5043918839855288e-09,4.3891283095776881e-08,0.0036443918033798213,4.8997061595092353e-11,0.0047029573645202471,2.9675486331985513e-05,3.6049542237058585e-11,0.0020287408449946478,3.2101509195442851e-13,3.9418667766976647e-06,0.0010239339313455672,0.0010411663720411885,3.0617720272457826e-07,1.9819618746535826e-07,0.00041720457338155048,3.9771845389290226e-07,8.2935428487977037e-07,8.511784211728003e-07,0.00028949838340434984,0.00025970223358860289,2.5146124485877789e-05,1.8838442457678078e-13,2.6793833485842024e-07,2.0238019842630366e-07,1.2570929472827004e-05,7.8837128014174095e-09,6.3551271398468327e-10,4.2804613184629387e-12,5.8008257267407131e-07,4.4593031129411402e-08,4.2599358948998555e-07,6.6832721670217712e-08,4.200930760893297e-08
1.1767329286149384e-07,0.7033531578151715,154.0,0.0,0.0,0.0,0.95822252023955623,1.0,18.997112720140915,0.0040028813258914464,0.013199553853867922,0.0098179009595661705,0.0022520501094315322,4.5908180938420931e-09,4.3856241483199077e-08,0.0037214932811140064,4.8952375535482676e-11,0.0048030778654203736,3.0244880403299946e-05,3.6665416655112916e-11,0.0021134699687117308,3.2717452227181611e-13,4.0093543804761683e-06,0.0010652105065904335,0.001083956245082648,3.1851865056606592e-07,2.0618517003320708e-07,0.00044054302048168189,4.3458189423837572e-07,9.1791588569949003e-07,9.4262141672821112e-07,0.00030713271657382231,0.00026940723063538188,2.7213687368310743e-05,1.9890915500572394e-13,2.7372135762944674e-07,2.0671985837552216e-07,1.3630106501118444e-05,8.3256996878384265e-09,6.8977716528018971e-10,4.5414360205028595e-12,6.2959885307192236e-07,4.7387068746475057e-08,4.6306999867497263e-07,7.2663685254290359e-08,4.5754105690121111e-08
1.2017178275294535e-07,0.70335310577311,154.0,0.0,0.0,0.0,0.95734868275370022,1.0,18.997044465586036,0.0040796574243420081,0.013446470076019091,0.0099807688580744666,0.0022894264218626353,4.6766793473032066e-09,4.3821234557995177e-08,0.0037985126827218773,4.8907734107473838e-11,0.004903118516211241,3.0810552447735404e-05,3.7273936893392894e-11,0.0021997262474930616,3.3329368949848113e-13,4.0760378775846159e-06,0.0011071129671322761,0.0011274681534560454,3.3104715652535545e-07,2.1429524198350113e-07,0.00046466269056564521,4.7382371392216499e-07,1.0135915765446952e-06,1.0414821487953383e-06,0.00032539036249526162,0.00027920036358236713,2.9396104573147197e-05,2.0978582782473147e-13,2.7949976767106438e-07,2.1105489885373672e-07,1.4751301782264217e-05,8.782516618457334e-09,7.4726447164658947e-10,4.8116472627094007e-12,6.820958415469972e-07,5.0283795079128574e-08,5.0242381466719042e-07,7.885369949566799e-08,4.9734790541196727e-08
1.2267027264439686e-07,0.7033530558305209,154.0,0.0,0.0,0.0,0.95647573562780897,1.0,18.996975833951463,0.0041561103030396005,0.013691753858050869,0.010141672924490983,0.0023263514319937077,4.7619721273179897e-09,4.3786263086066138e-08,0.0038754500916402092,4.8863138164640738e-11,0.0050030793976363905,3.1372479293745511e-05,3.787510952125069e-11,0.0022874963245370881,3.3937234297568078e-13,4.1419179566206596e-06,0.0011496289381697426,0.0011716934461563015,3.4375901746281979e-07,2.2252400615668824e-07,0.00048957121864655925,5.1552606991680495e-07,1.1167629609956048e-06,1.1481662711301958e-06,0.00034427562885160811,0.00028907630315412949,3.1696466808546282e-05,2.21017877533771e-13,2.8527356958339091e-07,2.1538532450815526e-07,1.5936506278888883e-05,9.2543092263281719e-09,8.0807996554945774e-10,5.0911593202805968e-12,7.3767754331679245e-07,5.3284064789144542e-08,5.4413635111303596e-07,8.5415618704067159e-08,5.396003462522872e-08
1.2516876253584838e-07,0.70335300793114,154.0,0.0,0.0,0.0,0.95560369519189303,1.0,18.996906822900879,0.0042322410634386097,0.013935395528915614,0.01030061534362873,0.0023628256509546355,4.8466930703035486e-09,4.3751327816152112e-08,0.0039523055926313491,4.8818588541232706e-11,0.0051029605921172269,3.1930638780887737e-05,3.8468942860348759e-11,0.0023767668133687185,3.4541024298243711e-13,4.2069954982441667e-06,0.0011927460146043155,0.0012166234806256083,3.5665052120756213e-07,2.308690595467252e-07,0.00051527595510394899,5.5977065320774201e-07,1.2278209739368014e-06,1.2630900372077947e-06,0.00036379248750322604,0.00029902976772469287,3.4117819819206328e-05,2.3260861029232842e-13,2.9104276806479498e-07,2.1971114006159312e-07,1.7187710782817044e-05,9.7412177364836092e-09,8.723290167858153e-10,5.3800314959472049e-12,7.9644865795610783e-07,5.638867849928273e-08,5.882895020778548e-07,9.2362389539014947e-08,5.8438577913823393e-08
1.276672524272999e-07,0.7033529620195696,154.0,0.0,0.0,0.0,0.95473257739775852,1.0,18.996837430318035,0.0043080508050318935,0.014177385857318816,0.010457598762180019,0.0023988496958730495,4.9308389657756524e-09,4.3716429479788764e-08,0.0040290792717523668,4.8774086052212845e-11,0.0052027621837142882,3.2485009757403075e-05,3.9055446958046932e-11,0.0024675243009327067,3.5140716070939575e-13,4.271271572276651e-06,0.0012364517655974875,0.0012622496248050404,3.6971794792166202e-07,2.3932799418415522e-07,0.00054178396544093965,6.066385801931158e-07,1.3471656733481406e-06,1.3866801220222974e-06,0.00038394457904707862,0.00030905552725929121,3.6663161243594206e-05,2.445612038124603e-13,2.9680736790965796e-07,2.2403235031073655e-07,1.8506904397368727e-05,1.0243376960931011e-08,9.401169513257717e-10,5.6783181872387423e-12,8.5851452397000421e-07,5.9598383447924663e-08,6.3496569790477839e-07,9.9707044010342002e-08,6.3179223076203188e-08
1.301657423187514e-07,0.7033529180412776,154.0,0.0,0.0,0.0,0.95386239781973636,1.0,18.996767654303014,0.0043835406253217093,0.0144177160503979,0.010612626281410565,0.002434424288194445,5.0144067559120477e-09,4.3681568791471988e-08,0.0041057712163242669,4.8729631493200717e-11,0.0053024842580885875,3.3035572077228638e-05,3.9634633560162545e-11,0.0025597553506611775,3.5736287822600787e-13,4.3347474347174743e-06,0.0012807337391118961,0.0013085632591545006,3.8295757145942629e-07,2.4789839801614408e-07,0.0005691020302419817,6.5621028629461511e-07,1.4752060202843772e-06,1.5193734313551e-06,0.00040473521750699682,0.00031914840708846906,3.9335437615825652e-05,2.5687870734243606e-13,3.0256737400613833e-07,2.2834896012440944e-07,1.9896073048288874e-05,1.0760916297463882e-08,1.0115489716430736e-09,5.9860689556964713e-12,9.2398106412496286e-07,6.2913874166673938e-08,6.8424786166295577e-07,1.0746269257183035e-07,6.8190830729553246e-08
1.3266423221020292e-07,0.7033528759425943,154.0,0.0,0.0,0.0,0.95299317165565034,1.0,18.996697493168455,0.0044587116197907844,0.014656377752139012,0.010765701449661337,0.0024695502519582221,5.0973935349879811e-09,4.36467464486471e-08,0.0041823815149012759,4.8685225640597138e-11,0.005402126902463074,3.3582306596372773e-05,4.0206516082818849e-11,0.002653446505513744,3.6327718844176187e-13,4.3974245246811526e-06,0.0013255794664327075,0.001355555778640124,3.9636566072093597e-07,2.56577855782584e-07,0.00059723664532830112,7.08565421894447e-07,1.6123596475120836e-06,1.6616168989412821e-06,0.000426167395148097,0.00032930329151320721,4.2137541513280234e-05,2.6956404173933156e-13,3.0832279133394323e-07,2.3266097444184281e-07,2.1357198024138891e-05,1.129395973223553e-08,1.0867300785801198e-09,6.3033285979303214e-12,9.9295473155975036e-07,6.6335793179833786e-08,7.3621936620264193e-07,1.1564251731079029e-07,7.3482314752614102e-08
1.3516272210165444e-07,0.7033528356707112,154.0,0.0,0.0,0.0,0.95212491372801211,1.0,18.996626945435739,0.0045335648818736135,0.014893363041537117,0.01091682825466822,0.002504228512031964,5.1797965487264442e-09,4.3611963131650425e-08,0.0042589102572402138,4.8640869251686895e-11,0.0055016902055842398,3.4125195168678097e-05,4.0771109583645553e-11,0.0027485842909886976,3.6914989506052706e-13,4.4593044612599093e-06,0.0013709764666656197,0.0014032185946883154,4.0993848099860713e-07,2.653639498876744e-07,0.00062619402210812984,7.6378275070630784e-07,1.7590526172704269e-06,1.8138672719646783e-06,0.00044824378740851895,0.00033951512724010574,4.5072308850725165e-05,2.8261999962945273e-13,3.1407362496210737e-07,2.3696839827094935e-07,2.2892254546931985e-05,1.1842625846040442e-08,1.1657649947903709e-09,6.6301372184187328e-12,1.065542456696378e-06,6.98647317246851e-08,7.9096399183372538e-07,1.2425976523618645e-07,7.906263766440083e-08
1.3766121199310595e-07,0.7033527971736759,154.0,0.0,0.0,0.0,0.95125763848544398,1.0,18.996556009831089,0.0046081015029279275,0.015128664430504637,0.011066011115709717,0.0025384600923062405,5.2616131936011609e-09,4.3577219503945859e-08,0.0043353575342699874,4.8596563064578235e-11,0.0056011742576838773,3.4664220641072177e-05,4.1328430732542316e-11,0.0028451552181038161,3.7498081252846018e-13,4.5203890403155122e-06,0.0014169122512079683,0.0014515431371056333,4.236722953154006e-07,2.7425426126639383e-07,0.00065598008811856205,8.2194005068186166e-07,1.9157191686254489e-06,1.9765908853164483e-06,0.0004709667579416912,0.00034977892664602377,4.8142516321401819e-05,2.9604924565541559e-13,3.1981988004677877e-07,2.4127123668660372e-07,2.4503210373745865e-05,1.2407027824243624e-08,1.2487580897982843e-09,6.9665303039511695e-12,1.1418515949704395e-06,7.3501230491491137e-08,8.4856588464337672e-07,1.3332774166783688e-07,8.4940806069839035e-08
1.4015970188455747e-07,0.7033527604003907,154.0,0.0,0.0,0.0,0.9503913600043179,1.0,18.996484685281615,0.0046823225722064333,0.015362274861534761,0.01121325487559292,0.0025722461138523167,5.3428410160090352e-09,4.3542516212162675e-08,0.004411723438061196,4.8552307798366619e-11,0.0057005791504410215,3.5199366848217683e-05,4.1878497781596938e-11,0.0029431457863453932,3.8076976597662286e-13,4.5806802312046372e-06,0.0014633743281894601,0.0015005208559637807,4.375633657541879e-07,2.8324637024495532e-07,0.00068660048775560998,8.8311401754844259e-07,2.082801454897576e-06,2.1502634250636551e-06,0.00049433836376228991,0.0003600897708719558,5.1350878985191383e-05,3.0985431680783052e-13,3.2556156182901593e-07,2.4556949482892853e-07,2.6192024429995447e-05,1.2987273470292366e-08,1.3358133067142992e-09,7.312538799611875e-12,1.2219898753989942e-06,7.7245780382147025e-08,9.0910951546762254e-07,1.4285980372905012e-07,9.1125866174010195e-08
1.4265819177600898e-07,0.7033527253006092,154.0,0.0,0.0,0.0,0.94952609199060711,1.0,18.996412970911432,0.0047562291768287728,0.015594187705125287,0.011358564792488087,0.0026055877930452115,5.4234777113538886e-09,4.350785388599969e-08,0.0044880080617958956,4.8508104153313526e-11,0.0057999049769440984,3.5730618606568787e-05,4.2421330534424998e-11,0.0030425424865841203,3.8651659115708323e-13,4.6401801734421495e-06,0.0015103502068791535,0.0015501432234490201,4.5160795477709714e-07,2.9233785739469919e-07,0.00071806058318877729,9.4738017106783145e-07,2.2607492716508346e-06,2.3353696815845973e-06,0.00051836036048902464,0.00037044281274629877,5.4700048003653178e-05,3.2403762284012054e-13,3.3129867563259525e-07,2.4986317790158904e-07,2.7960645474997294e-05,1.3583465222741807e-08,1.4270340906398879e-09,7.6681891862032326e-12,1.3060653500029868e-06,8.1098823286383928e-08,9.7267963953075822e-07,1.5286935394489429e-07,9.762689936660324e-08
1.451566816674605e-07,0.7033526918249303,154.0,0.0,0.0,0.0,0.9486618477819434,1.0,18.996340866037571,0.004829822401753784,0.01582439675696937,0.01150194653162229,0.0026384864396543951,5.5035211231090841e-09,4.347323313853517e-08,0.0045642114997375294,4.8463952810770874e-11,0.0058991518316532897,3.6257961707979808e-05,4.2956950315292476e-11,0.0031433318039565169,3.9222113437278793e-13,4.6988911733063253e-06,0.0015578274020553689,0.0016004017356753505,4.658023265333367e-07,3.0152630437896049e-07,0.00075036545545625823,1.0148127640998573e-06,2.4500197757369438e-06,2.5324032928340375e-06,0.00054303420767740638,0.00038083327953799894,5.8192608521431054e-05,3.3860144676514454e-13,3.3703122686183055e-07,2.5415229117009558e-07,2.9811010800408676e-05,1.4195700175720824e-08,1.5225233187950424e-09,8.0335035590077385e-12,1.3941863441000572e-06,8.5060752874439238e-08,1.0393612567655821e-06,1.6336983394818201e-07,1.0445301787807007e-07
1.47655171558912e-07,0.703352659924796,154.0,0.0,0.0,0.0,0.94779864034987293,1.0,18.996268370166025,0.0049031033297520206,0.016052896234919671,0.011643406156842454,0.0026709434549045319,5.5829692417483138e-09,4.3438654566331243e-08,0.0046403338472010194,4.8419854433370889e-11,0.0059983198103631501,3.6781382912760438e-05,4.3485379937463328e-11,0.0032455002207106578,3.9788325240292467e-13,4.7568157003903531e-06,0.0016057934383353204,0.001651287914460861,4.8014274815523184e-07,3.1080929479197273e-07,0.00078351990573669592,1.0854846945483439e-06,2.6510771958892045e-06,2.7418664782048415e-06,0.00056836107423571662,0.00039125647554039112,6.1831077693243181e-05,3.535479454311346e-13,3.427592209994055e-07,2.5843683996011597e-07,3.1745044962075643e-05,1.4824070102760523e-08,1.6223832323979183e-09,8.4084997077879634e-12,1.4864614074824718e-06,8.9131915405109762e-08,1.1092395728265321e-06,1.7437471829511873e-07,1.1161336050888813e-07
1.5015366145036352e-07,0.7033526295524863,154.0,0.0,0.0,0.0,0.94693648230230498,1.0,18.996195482987627,0.0049760730413786029,0.016279680775732653,0.011782950122058032,0.0027029603295087171,5.6618202035779601e-09,4.3404118749273229e-08,0.0047163752005230731,4.8375809665298759e-11,0.0060974090101654855,3.7300869942150501e-05,4.4006643671002637e-11,0.0033490342190150052,4.0350281242224957e-13,4.813956384104408e-06,0.0016542358544613595,0.0017027933090666945,4.9462549104147839e-07,3.201844149892966e-07,0.00081752845679327224,1.159467420260832e-06,2.8643925353625231e-06,2.9642697634556883e-06,0.00059434184391746084,0.00040170778448684707,6.5617902855401422e-05,3.6887915017515691e-13,3.4848266360422199e-07,2.6271682965579869e-07,3.3764658545775953e-05,1.5468661483905591e-08,1.7267153703237674e-09,8.7931911979248655e-12,1.5829992664937787e-06,9.3312610548112728e-08,1.18239996080696e-06,1.8589750839238225e-07,1.1911708843323544e-07
1.5265215134181504e-07,0.7033526006611136,154.0,0.0,0.0,0.0,0.94607538588614404,1.0,18.996122204374046,0.0050487326149463744,0.016504745431599577,0.011920585262573656,0.0027345386416764606,5.7400722895812105e-09,4.3369626250949012e-08,0.0047923356570326861,4.8331819132190835e-11,0.0061964195294125042,3.7816411470418934e-05,4.4520767210615618e-11,0.003453920283729196,4.090796919142995e-13,4.8703160101323921e-06,0.0017031422075408002,0.0017549094978981216,5.092468321259199e-07,3.2964925490948187e-07,0.00085239535458573126,1.2368308769475804e-06,3.0904432671178918e-06,3.2001316971781049e-06,0.00062097712088365323,0.00041218267179965294,6.9555459840544556e-05,3.8459696755280062e-13,3.5420156030926298e-07,2.6699226569810618e-07,3.5871746967294112e-05,1.6129555536026047e-08,1.8356205045677841e-09,9.1875874525964773e-12,1.6839087770166978e-06,9.7603092219687345e-08,1.2589279236708813e-06,1.9795172653728788e-07,1.269733810782905e-07
1.5515064123326655e-07,0.7033525732046199,154.0,0.0,0.0,0.0,0.945215362990104,1.0,18.996048534373653,0.0051210831264994032,0.016728085666471493,0.012056318786321943,0.0027656800550987567,5.8177239241321201e-09,4.3335177618849171e-08,0.0048682153150218753,4.8287883441330074e-11,0.0062953514676802871,3.8327997116469024e-05,4.5027777642791871e-11,0.0035601449051356981,4.1461377858098417e-13,4.9258975168474849e-06,0.001752500077236411,0.0018076280901672451,5.2400305513181754e-07,3.3920140888599063e-07,0.00088812457004577524,1.3176433991794779e-06,3.329713022051426e-06,3.4499785592795296e-06,0.00064826723532832779,0.00042267668667381756,7.3646051434019268e-05,4.0070318014121025e-13,3.5991591681947162e-07,2.7126315358316139e-07,3.8068189307217555e-05,1.6806828246242077e-08,1.9491985775339121e-09,9.5916938358988999e-12,1.7892988783836406e-06,1.0200356943037586e-07,1.3389090574086353e-06,2.1055091007257218e-07,1.3519143208027298e-07
1.5764913112471807e-07,0.7033525471377678,154.0,0.0,0.0,0.0,0.94435642514769014,1.0,18.995974473207401,0.0051931256497868387,0.016949697352185177,0.012190158265006546,0.002796386316912695,5.8947736735921115e-09,4.330077338410846e-08,0.0049440142737166518,4.8244003182036684e-11,0.0063942049257325493,3.883561743486674e-05,4.5527703412385714e-11,0.0036676945816313073,4.2010497024675211e-13,4.9807039916907962e-06,0.0018022970699047376,0.0018609407275169314,5.3889045181090553e-07,3.4883847644887322e-07,0.0009247198010111301,1.4019716445186352e-06,3.5826912707687687e-06,3.7143440619614508e-06,0.00067621224916075934,0.00043318546399778577,7.7891905970106325e-05,4.1719944741330653e-13,3.6562573890964978e-07,2.7552949886060682e-07,4.035584718079475e-05,1.7500550408372813e-08,2.0675486411690975e-09,1.000551173681272e-11,1.8992785482201624e-06,1.0651420714393274e-07,1.4224290149250719e-06,2.2370860565715493e-07,1.4378044531824884e-07
