Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571)
1.2870693217951194e-07,0.3556734776234846,154.0,0.0,0.0,0.0,0.83485331553070719,1.0,18.980830660370295,0.0077405029823351514,0.041035676938191129,0.024264418782614667,0.007323374191496171,2.2900859178291448e-08,1.4188661981089696e-07,0.014477816700143841,2.6650179323280342e-10,0.020979983228251828,0.00014960486525129833,9.9027290656540431e-11,0.021641508275283109,1.3708718282221858e-12,1.5630710940635468e-05,0.0070146082178607549,0.0081999384065908638,3.5456430583904565e-06,2.2296550231663577e-06,0.010594784663728624,2.3815596512439007e-05,0.00010137303409174675,0.00010950187613307391,0.0086565633525819956,0.0015522836740272166,0.0014078126416764052,1.2377042835869342e-11,1.550162911210533e-06,1.0431703430663508e-06,0.00071009872388658104,3.1518871662065842e-07,4.7989135933102043e-08,2.5787353571520087e-10,2.4156391647626216e-05,3.2445203524191671e-06,2.8792264217960897e-05,5.7152304667416825e-06,3.4817666547216909e-06,3.9237505905988302e-05,1.8665583719542014e-06,2.9799181265665261e-06,1.6160867388359611e-12,1.4919363979263476e-05,2.2371033532250913e-06,8.2226378862997963e-08,2.4794722174225663e-08,2.7909282027569803e-11,9.8423764021999407e-11,3.3042916553744666e-07,1.1079481093504211e-13,6.6152157794953229e-10,2.146310733611898e-11,1.3178847385117741e-07,1.1982383769335555e-10,8.1672345621164034e-11,3.0887881212450897e-10,4.7771961381715836e-16,6.995976506381955e-17,1.3956530694462706e-10,7.4623268254632765e-20,3.3989011431275738e-14,1.3582075760801309e-08
1.304608534058762e-07,0.3556732977887252,154.0,0.0,0.0,0.0,0.83290777093404655,1.0,18.980523548704006,0.0078244018061093285,0.041252541774045116,0.024301550997119271,0.0073344783561375944,2.3021524496558e-08,1.4158584882603795e-07,0.014655735243066847,2.658807362619246e-10,0.021242874425446534,0.00015039315480704429,9.9177442116840654e-11,0.022096091682759361,1.3780951490904252e-12,1.5654867727093815e-05,0.0071282536765848031,0.0083656253263775064,3.6030305697945558e-06,2.2657430746340727e-06,0.010896593546078781,2.4679823679334877e-05,0.00010653401970509786,0.00011522403308960689,0.0088865303184241119,0.0015656660194373769,0.0014563158056272382,1.2729263261430483e-11,1.569752592121139e-06,1.056098352241299e-06,0.00073854859416285867,3.2418724248597101e-07,4.9931903136378656e-08,2.6473359921893779e-10,2.493557366874713e-05,3.3336122410803068e-06,2.98599024224651e-05,5.9274060410912724e-06,3.6150296498328379e-06,4.126670860953253e-05,1.9391521017999517e-06,3.1624304557432181e-06,1.6779417130406405e-12,1.5831637919676621e-05,2.3676130899666276e-06,8.7561635123116371e-08,2.6403979723663786e-08,2.9720180924111229e-11,1.0523164293417134e-10,3.5330247358829529e-07,1.1785883919015112e-13,6.8742545560958609e-10,2.2303545607768565e-11,1.3670569044423878e-07,1.2429268708136185e-10,8.4718329076267931e-11,3.2039847793675854e-10,5.0872515966984295e-16,7.2568921413167507e-17,1.4477274973509368e-10,7.740760204608056e-20,3.5257205037810044e-14,1.4298567102204768e-08
1.3221477463224048e-07,0.35567311791315676,154.0,0.0,0.0,0.0,0.83097020669614552,1.0,18.980216249303208,0.0079077912909022319,0.041462830201606557,0.024334579891615409,0.0073443434355694118,2.3138515803903357e-08,1.4128634808797457e-07,0.014833182545728192,2.6526222669501545e-10,0.021505209102483942,0.00015115744270405499,9.9310838564087453e-11,0.022551972285046424,1.3850985359586301e-12,1.5676373305439024e-05,0.0072408833137172553,0.0085315539854169849,3.6599027980826104e-06,2.3015070944216979e-06,0.01120112329221769,2.555297722360414e-05,0.00011184978451421785,0.00012112914837351882,0.009117664418809476,0.0015786511144874468,0.0015054149426535282,1.3084647654895232e-11,1.5893007533973142e-06,1.0689920946735856e-06,0.00076756345121623958,3.3326725897203275e-07,5.1913859296638617e-08,2.7162869617704006e-10,2.5723053969359026e-05,3.4232226088081761e-06,3.0944267741636635e-05,6.1429101479541747e-06,3.7504968660533057e-06,4.3361494635583666e-05,2.0129775657954066e-06,3.3523732477916572e-06,1.7408197924805194e-12,1.6780981428805939e-05,2.5032121919815349e-06,9.3145063995270749e-08,2.8088105427060387e-08,3.1615315176094506e-11,1.1238230296140178e-10,3.7732850341754217e-07,1.2527475522406183e-13,7.1449976444116862e-10,2.3181959311337801e-11,1.4181637389274888e-07,1.2893729197899306e-10,8.7884108120539878e-11,3.3237119899184316e-10,5.4117318934501726e-16,7.5280692889000906e-17,1.5018529368898483e-10,8.0301600047836067e-20,3.6575347915578616e-14,1.5038254505120396e-08
1.3396869585860475e-07,0.35567293800722266,154.0,0.0,0.0,0.0,0.82904057066547543,1.0,18.979908804166008,0.007990674033633691,0.041666673012223279,0.02436364021188021,0.0073530101895345201,2.3251906303657273e-08,1.4098810915868415e-07,0.015010160469408264,2.6464624789954483e-10,0.021766989590014951,0.00015189820718622459,9.9428031152030543e-11,0.023009071775344146,1.3918863710749912e-12,1.5695314667521252e-05,0.0073524733936742226,0.0086976967650939097,3.7162477767763241e-06,2.3369395572456872e-06,0.011508292720982881,2.6434476203981055e-05,0.00011732059935433051,0.00012721831806012065,0.0093498908516160915,0.0015912472924164084,0.0015550929004778838,1.3443101129974954e-11,1.6088075691537255e-06,1.0818517058898481e-06,0.00079713785964033868,3.4242634013611908e-07,5.3934638495082026e-08,2.7855659239399441e-10,2.6518585323154307e-05,3.5133216217897543e-06,3.2045048554687651e-05,6.3616807351457156e-06,3.8881290157089573e-06,4.5522475108564804e-05,2.0880132042207959e-06,3.5498704034756175e-06,1.8047027414991044e-12,1.7768010599359383e-05,2.6439856168160941e-06,9.8983060525420241e-08,2.9849027989857112e-08,3.3596855417496181e-11,1.1988572063408057e-10,4.0254084652585028e-07,1.3305290606685301e-13,7.4278165502900036e-10,2.4099553925506796e-11,1.4712924558266219e-07,1.3376557349660563e-10,9.1175081809915905e-11,3.4481739423974645e-10,5.7510086318723852e-16,7.8099704298387511e-17,1.5581215240778185e-10,8.3310188620699881e-20,3.7945683897525807e-14,1.5801284983647041e-08
1.3572261708496902e-07,0.35567275808217247,154.0,0.0,0.0,0.0,0.82711881068188076,1.0,18.979601254313597,0.0080730526164833512,0.041864199598115201,0.024388863659304042,0.0073605184548563756,2.336176841516057e-08,1.4069112355388447e-07,0.015186670863512931,2.6403278348500125e-10,0.022028218203365483,0.00015261592136003209,9.9529558554242179e-11,0.02346731381017661,1.3984629896913432e-12,1.5711776842989404e-05,0.007463001809887666,0.0088640269578033198,3.7720543640813947e-06,2.3720334564164596e-06,0.011818021537535032,2.7323739622700419e-05,0.00012294661409291324,0.0001334925178080523,0.0095831365014959341,0.0016034629929021478,0.0016053326647540798,1.3804529843729831e-11,1.6282732123650121e-06,1.0946773205554448e-06,0.00082726614760954135,3.5166208630562617e-07,5.5993857954612308e-08,2.8551510389501633e-10,2.7321923841625509e-05,3.6038800699842421e-06,3.3161931548031879e-05,6.5836554110896249e-06,4.0278864695256245e-06,4.7750234103411619e-05,2.1642372353487036e-06,3.7550425045713111e-06,1.8695721658845861e-12,1.8793324976205727e-05,2.7900165509274728e-06,1.0508200070595981e-07,3.1688670287491242e-08,3.5666965815190737e-11,1.2775187511005806e-10,4.2897310431060629e-07,1.4120364300636269e-13,7.7230832862266342e-10,2.5057536575508512e-11,1.5265329604687544e-07,1.3878569697544443e-10,9.4596815668420863e-11,3.5775811221147173e-10,6.1054522921445774e-16,8.1030723045916029e-17,1.6166282143671428e-10,8.6438444875293597e-20,3.937052547974523e-14,1.6587790166598472e-08
1.3747653831133329e-07,0.35567257814998293,154.0,0.0,0.0,0.0,0.82520487463585734,1.0,18.97929363978362,0.008154929606938836,0.042055537885293114,0.024410378889332601,0.0073669071450718293,2.3468173745542314e-08,1.4039538276911575e-07,0.01536271556558139,2.6342181654285431e-10,0.022288897242543529,0.00015331105298515508,9.9615946969827521e-11,0.023926623975968054,1.404832678024523e-12,1.5725842898014833e-05,0.0075724480408963721,0.0090305187461573438,3.8273122199737111e-06,2.4067822895857919e-06,0.012130230383771019,2.822018758340001e-05,0.00012872785957198735,0.00013995260414572698,0.0098173299530407935,0.0016153067347152812,0.0016561173798727098,1.4168841055202398e-11,1.6476978548655317e-06,1.10746907247447e-06,0.00085794242125724674,3.6097212559944963e-07,5.8091119042029896e-08,2.9250209732839074e-10,2.8132829147793838e-05,3.694869375706231e-06,3.4294602257624015e-05,6.8087715530457817e-06,4.1697293326723631e-06,5.0045329013469131e-05,2.2416276992750075e-06,3.9680067771959961e-06,1.9354095481635575e-12,1.9857507375428983e-05,2.9413863889567623e-06,1.1144823758294108e-07,3.3608948187865466e-08,3.7827802747766599e-11,1.3599074117673998e-10,4.566588644735915e-07,1.4973731435600444e-13,8.0311701218900273e-10,2.6057115223416072e-11,1.5839778489493332e-07,1.440060719001522e-10,9.8155041629107394e-11,3.7121503080887477e-10,6.4754320043058294e-16,8.4078659086286126e-17,1.6774707812249278e-10,8.9691596598481315e-20,4.0852253786494489e-14,1.7397886449084853e-08
1.3923045953769755e-07,0.35567239822328744,154.0,0.0,0.0,0.0,0.8232987105229933,1.0,18.978985999625952,0.0082363075578511438,0.042240814273103118,0.024428311515722691,0.007372214251854311,2.3571193032947644e-08,1.4010087839515678e-07,0.015538296401306408,2.6281333042362757e-10,0.022549028992262781,0.00015398406420448976,9.9687710122711821e-11,0.024386929755308772,1.4109996707662965e-12,1.5737593937798651e-05,0.0076807931061373689,0.0091971471821985454,3.8820117842078482e-06,2.4411800446396937e-06,0.012444840883986924,2.9123242394706133e-05,0.00013466424971947814,0.00014659931593838892,0.010052401499626414,0.0016267870903622934,0.0017074303679253903,1.4535943178304102e-11,1.6670816673504093e-06,1.120227094590722e-06,0.00088916057876859984,3.703541153069833e-07,6.0226008251268951e-08,2.9951549024264789e-10,2.8951064529122725e-05,3.7862616003476296e-06,3.5442745579846286e-05,7.0369664090644594e-06,4.3136175166786708e-06,5.2408290942824923e-05,2.3201624994422103e-06,4.1888770628054672e-06,2.0021962809832522e-12,2.0961123741407557e-05,3.0981747168343957e-06,1.180880975037955e-07,3.5611769418884624e-08,4.0081513532061912e-11,1.4461228245410759e-10,4.8563167810452195e-07,1.5866425843034562e-13,8.3524493417547284e-10,2.709949788121952e-11,1.6437224055709929e-07,1.4943535164637233e-10,1.0185565786215896e-10,3.8521045665707962e-10,6.8613153300621943e-16,8.7248564777120688e-17,1.7407498127794548e-10,9.307502207185041e-20,4.2393318489159116e-14,1.8231675167836226e-08
1.4098438076406182e-07,0.3556722183153083,154.0,0.0,0.0,0.0,0.82140026649382747,1.0,18.978678371900639,0.0083171890074965754,0.042420153579939814,0.024442784120220787,0.0073764768480446457,2.367089612750743e-08,1.3980760200212104e-07,0.015713415184565961,2.6220730895891971e-10,0.022808615721981632,0.00015463541135105199,9.9745349309197943e-11,0.024848160492984397,1.4169681494767421e-12,1.5747109112577433e-05,0.0077880195215475519,0.0093638881666586807,3.9361442541283866e-06,2.475221185826595e-06,0.012761775686016479,3.0032329618647999e-05,0.00014075558381655972,0.00015343327602358048,0.01028828314824011,0.0016379126626386179,0.0017592551459080278,1.490574583001092e-11,1.6864248193777752e-06,1.1329515189895296e-06,0.00092091432416983626,3.7980574313133857e-07,6.2398098166352929e-08,3.0655325124045079e-10,2.9776397070906185e-05,3.8780294493605298e-06,3.6606046251663688e-05,7.2681771938100929e-06,4.4595108072976552e-06,5.4839625120446944e-05,2.3998194418892067e-06,4.4177637964849508e-06,2.069913698612256e-12,2.2104723040055624e-05,3.2604592985330449e-06,1.2500787650725458e-07,3.7699032479427983e-08,4.2430235197495306e-11,1.5362644480291825e-10,5.1592503745501677e-07,1.6799479673073346e-13,8.6872930099740822e-10,2.8185891848364991e-11,1.7058645984843033e-07,1.5508243307868801e-10,1.0570472849999992e-10,3.9976732404713227e-10,7.2634680529645851e-16,9.0545634639750887e-17,1.8065687065926216e-10,9.6594249791325992e-20,4.3996237678731831e-14,1.908924279871037e-08
1.427383019904261e-07,0.3556720384397912,154.0,0.0,0.0,0.0,0.81950949089937097,1.0,18.978370793677893,0.0083975764796446525,0.042593678994821173,0.024453916267232222,0.007379731092172593,2.3767351981334329e-08,1.3951554513922067e-07,0.015888073717465284,2.6160373534449679e-10,0.023067659685955953,0.00015526554482666718,9.9789353477069407e-11,0.025310247361837887,1.4227422413321989e-12,1.5754465626859039e-05,0.0078941112550796264,0.0095307184282983626,3.9897015612311927e-06,2.5089006392782945e-06,0.013080958498065457,3.0946879063357925e-05,0.00014700154890813095,0.00016045499300297068,0.010524908620583584,0.0016486920630108259,0.0018115754412444606,1.5278159873178086e-11,1.7057274793720953e-06,1.1456424769003757e-06,0.00095319718079855682,3.8932472830316521e-07,6.4606948402907011e-08,3.1361340001827124e-10,3.0608597771384728e-05,3.9701462756190114e-06,3.7784189300847312e-05,7.5023411784106748e-06,4.6073689283988111e-06,5.7339811333628314e-05,2.4805762722686762e-06,4.6547739921559637e-06,2.1385431065936914e-12,2.3288837186355323e-05,3.4283160662826938e-06,1.3221383685782363e-07,3.9872625590921755e-08,4.4876093309886845e-11,1.6304314994154303e-10,5.475723544144755e-07,1.7773922734646274e-13,9.0360727426179539e-10,2.9317502972581853e-11,1.7705050735868237e-07,1.6095645597242224e-10,1.0970848324384628e-10,4.1490919346337878e-10,7.6822539764089312e-16,9.3975205026035529e-17,1.8750336626234655e-10,1.0025495809450565e-19,4.5663597693879604e-14,1.9970661174842713e-08
1.4449222321679036e-07,0.35567185861094675,154.0,0.0,0.0,0.0,0.81762633233254078,1.0,18.978063301039992,0.0084774724836314264,0.042761512034681606,0.024461824523028298,0.0073820122343940123,2.3860628594084876e-08,1.3922469950145925e-07,0.016062273790388246,2.6100259301313503e-10,0.023326163123304548,0.00015587490888572199,9.9820199280143251e-11,0.0257731233285283,1.428326017082649e-12,1.5759738751625899e-05,0.0079990536822246317,0.0096976155033604832,4.0426763490476862e-06,2.5422137787466547e-06,0.01340231412146228,3.186632571978156e-05,0.00015340172234381072,0.0001676648631786752,0.010762213350733059,0.0016591338917459487,0.0018643752057123052,1.5653097454192043e-11,1.7249898146285e-06,1.1583000987002438e-06,0.00098600250444154922,3.9890882257190207e-07,6.685210652722001e-08,3.2069400730879024e-10,3.1447441639790926e-05,4.0625860812735786e-06,3.8976860467108828e-05,7.7393957745041304e-06,4.757151601984038e-06,5.9909304378383085e-05,2.5624107106796316e-06,4.9000112343247638e-06,2.2080658096032986e-12,2.4513981004324172e-05,3.6018191140653461e-06,1.3971220371964223e-07,4.2134425693598413e-08,4.7421200842747833e-11,1.7287228927397948e-10,5.8060693969668436e-07,1.8790781857479675e-13,9.3991594873563349e-10,3.0495534934280855e-11,1.8377471467383632e-07,1.6706680228351398e-10,1.1387331686643326e-10,4.3066024971037157e-10,8.1180347302441487e-16,9.7542753693426791e-17,1.9462536744439968e-10,1.0406297468855026e-19,4.7398052907839692e-14,2.0875987723916735e-08
1.4624614444315463e-07,0.3556716788433945,154.0,0.0,0.0,0.0,0.8157507396657333,1.0,18.977755929084971,0.0085568795144376868,0.04292377250691478,0.024466622479159275,0.0073833546236718867,2.3950793001314454e-08,1.3893505678850727e-07,0.01623601718205751,2.604038661855545e-10,0.023584128258086166,0.0001564639414903371,9.9838351178707214e-11,0.026236723119245998,1.4337234899566964e-12,1.5763001839249132e-05,0.0081028335416313563,0.0098645577151674716,4.0950619512652328e-06,2.5751564118758489e-06,0.013725768479539888,3.279011064236585e-05,0.00015995557443712104,0.00017506317262240228,0.01100013447962603,0.0016692467197056342,0.001917638627852668,1.6030472036911503e-11,1.7442119913180174e-06,1.1709245139176257e-06,0.0010193234961288003,4.0855581108094464e-07,6.9133108951993719e-08,3.2779319472526755e-10,3.2292707778480757e-05,4.1553235182075076e-06,4.0183746595039038e-05,7.9792786126607212e-06,4.9088186044289566e-06,6.2548534524572226e-05,2.6453004843679765e-06,5.1535756760012184e-06,2.2784631375568951e-12,2.5780652217577313e-05,3.7810406942085398e-06,1.4750916196944771e-07,4.4486297486364172e-08,5.0067657095110228e-11,1.8312371793073593e-10,6.1506198274318215e-07,1.9851080275857001e-13,9.7769233106248723e-10,3.1721188556544379e-11,1.9076967943505685e-07,1.7342309529206268e-10,1.1820578862707034e-10,4.4704529967503374e-10,8.571169585784245e-16,1.01253899298342e-16,2.0203405187645824e-10,1.080242760881565e-19,4.9202325473217083e-14,2.1805265723058883e-08
1.480000656695189e-07,0.35567149915210927,154.0,0.0,0.0,0.0,0.81388266208476978,1.0,18.977448711931807,0.0086358000527714893,0.04308057847683875,0.024468420779712462,0.0073837917160847928,2.4037911284679338e-08,1.3864660865991799e-07,0.016409305659602358,2.5980753830061974e-10,0.023841557299386949,0.00015703307427387123,9.9844261580086821e-11,0.026700983185440817,1.4389386151734887e-12,1.5764326340882008e-05,0.0082054388909092169,0.010031524153889859,4.1468523681493362e-06,2.6077247657808907e-06,0.014051248642855924,3.3717681773951526e-05,0.00016666247123086321,0.00018265009936603452,0.011238610846629384,0.0016790390717232226,0.0019713501439444889,1.6410198432012603e-11,1.7633941744936279e-06,1.1835158512371237e-06,0.0010531532145740703,4.182635131326861e-07,7.1449481808053634e-08,3.3490913451375109e-10,3.3144179450267803e-05,4.2483338871999983e-06,4.1404535999798248e-05,8.2219276153659148e-06,5.0623298190587329e-06,6.5257907993661679e-05,2.7292233583523711e-06,5.4155640424194305e-06,2.3497164700097682e-12,2.7089331468657631e-05,3.966051216898049e-06,1.5561085315165111e-07,4.6930092505543052e-08,5.2817546658063133e-11,1.9380724902370398e-10,6.5097053234687602e-07,2.0955837034467226e-13,1.0169733192320178e-09,3.2995661138985593e-11,1.9804626424106222e-07,1.8003519858185765e-10,1.2271262157677333e-10,4.6408976971544274e-10,9.0420152783111046e-16,1.051144008053456e-16,2.0974087433354928e-10,1.1214498697358913e-19,5.1079205026447925e-14,2.2758524569891952e-08
1.4975398689588317e-07,0.35567131955237213,154.0,0.0,0.0,0.0,0.81202204911943043,1.0,18.977141682727169,0.0087142365651546958,0.043232046240038957,0.024467327151996062,0.0073833560842249003,2.4122048517282006e-08,1.3835934697023327e-07,0.016582140978633489,2.5921359291905627e-10,0.024098452441417062,0.00015758273236971397,9.9838370933866533e-11,0.027165841669614617,1.4439752882410094e-12,1.5763781826111086e-05,0.0083068590626876725,0.010198494656511205,4.1980422446375903e-06,2.639915472835034e-06,0.014378682850956729,3.4648494715306228e-05,0.00017352167735703168,0.00019042571570252758,0.011477582978434438,0.0016885194114822592,0.0020254944476235143,1.6792192821615331e-11,1.7825365280970603e-06,1.196074238504596e-06,0.0010874845882544051,4.2802978284966897e-07,7.3800741791422654e-08,3.4204004923296607e-10,3.4001644132019928e-05,4.3415931358963669e-06,4.2638918806515375e-05,8.4672810647573179e-06,5.2176452851733229e-06,6.8037807447152718e-05,2.8141571640365568e-06,5.6860696401999545e-06,2.4218072589128769e-12,2.8440482365349292e-05,4.1569192524353122e-06,1.6402337256902785e-07,4.9467648246735308e-08,5.5672938427684711e-11,2.0493264811540399e-10,6.8836547799738116e-07,2.2106066416540694e-13,1.0577956828035508e-09,3.432014581502627e-11,2.0561559539977675e-07,1.8691321487885767e-10,1.2740070176733214e-10,4.8181970268530124e-10,9.5309258378811224e-16,1.0913015681231802e-16,2.1775756532878567e-10,1.1643137945792304e-19,5.3031548356171703e-14,2.3735780068314978e-08
