Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82)
0.9519305412330442,0.002348355687542373,0.84210526299999999,0.0,0.0,0.0,0.00012717718186459456,0.025080259067856974,1.3502770779981981e-07,2.142539130185176e-05,5.5638767120550339e-06,6.3356951444510927e-17,1.7732557423212389e-06,4.9582855827829448e-06,0.10284875949206719,0.0021000063311618139,1.3732478622439177e-05,2.7756094582761554e-09,5.0551587619502154e-11,1.4432501708945862e-07,2.4015428697133855e-10,0.051727382498995014,1.1673082783816456e-08,3.7427048053961595e-11,3.5118371523622549e-06,2.6140249179829574e-11,8.434901623593704e-10,5.4202479594432683e-18,0.0007488143733942272,7.0832797209788591e-14,2.2728062007312542e-14
0.9519935006561979,0.00234836189851291,0.84210526299999999,0.0,0.0,0.0,0.0001246830912798555,0.025077427027371577,1.3416101374835041e-07,2.1348965420820431e-05,5.5278757150137348e-06,6.305529094534328e-17,1.7898846398831717e-06,4.8664231027028085e-06,0.10285659067172703,0.0020977755191318326,1.3540445837395592e-05,2.7395206823825724e-09,4.9910767456820202e-11,1.4249279141282675e-07,2.3793924715389953e-10,0.051730059864878115,1.1564098178591897e-08,3.7188643832620083e-11,3.4891114816142224e-06,2.6171755207051211e-11,8.6044531971717671e-10,5.4011754027758238e-18,0.00074897839890702175,7.1512511501474231e-14,2.2937522242857888e-14
0.9520564600793516,0.002348368076645994,0.84210526299999999,0.0,0.0,0.0,0.0001222155057749274,0.025074633636013248,1.3328162734453601e-07,2.1272042518334511e-05,5.491365375877798e-06,6.2744082430038443e-17,1.806697691260805e-06,4.7754802226542109e-06,0.10286436569046145,0.0020955481871141827,1.3348544864406297e-05,2.7033645327925185e-09,4.9268520771562998e-11,1.4064607585684779e-07,2.3570938881463093e-10,0.051732710907141564,1.145443620191926e-08,3.6946679303407368e-11,3.4661212814260539e-06,2.6200943727983487e-11,8.7776446796627838e-10,5.3819725122315371e-18,0.00074914200786020191,7.2199833278519153e-14,2.3149322084454451e-14
0.9521194195025053,0.002348374221453144,0.84210526299999999,0.0,0.0,0.0,0.00011977456099246079,0.025071879010430249,1.3238944856873823e-07,2.1194620176743297e-05,5.4543414590040659e-06,6.2423209950117404e-17,1.8236945322144925e-06,4.685461378207976e-06,0.10287208401326636,0.002093324543391627,1.3156808159199659e-05,2.6671465496138042e-09,4.8624948930399372e-11,1.3878516492120701e-07,2.3346478606922225e-10,0.051735335462792451,1.1344100244945432e-08,3.6701126480021799e-11,3.4428630968299102e-06,2.6227693907730726e-11,8.954531490770901e-10,5.3626386711587546e-18,0.0007493051979055327,7.2894751433981719e-14,2.336345730371733e-14
0.952182378925659,0.0023483803324396498,0.84210526299999999,0.0,0.0,0.0,0.00011736039037363731,0.025069163262622426,1.3148438446697083e-07,2.1116696115676765e-05,5.4168000127976247e-06,6.2092562726728148e-17,1.8408746336046801e-06,4.5963709349370264e-06,0.10287974510318487,0.0020911048001401567,1.2965269071376315e-05,2.6308725253417489e-09,4.7980157887854271e-11,1.3691038035141256e-07,2.3120552650210526e-10,0.051737933369769153,1.1233094338132316e-08,3.6451959343769594e-11,3.4193335926083729e-06,2.6251881935894091e-11,9.135167957303386e-10,5.3431732982650684e-18,0.00074946796667483434,7.3597248229590204e-14,2.3579921589705848e-14
0.9522453383488128,0.002348386409104651,0.84210526299999999,0.0,0.0,0.0,0.00011497312495833792,0.025066486499681222,1.3056634964709799e-07,2.1038268204123591e-05,5.3787373890463037e-06,6.1752036003942742e-17,1.858237290845914e-06,4.5082131849675241e-06,0.1028873484217184,0.0020888891733686593,1.2773961841547221e-05,2.5945485087973026e-09,4.7334258261667448e-11,1.3502207188960058e-07,2.2893171406032106e-10,0.051740504467113591,1.1121423292455411e-08,3.6199153981974815e-11,3.3955295658635708e-06,2.627338115196263e-11,9.3196070248965231e-10,5.3235758507141328e-18,0.00074963031177979083,7.4307298858643334e-14,2.3798706414321227e-14
0.9523082977719665,0.002348392450941544,0.84210526299999999,0.0,0.0,0.0,0.00011261289318454885,0.025063848823525903,1.2963526704166145e-07,2.0959334480326961e-05,5.3401502739313166e-06,6.1401531542548122e-17,1.8757816041844176e-06,4.4209923348221268e-06,0.10289489342925116,0.0020866778828489405,1.2582921593543593e-05,2.5581808078153011e-09,4.6687365379230057e-11,1.3312061799119833e-07,2.2664346981050479e-10,0.051743048595146453,1.1009092738481032e-08,3.5942688800547932e-11,3.3714479582686235e-06,2.6292062066169827e-11,9.5078998590838764e-10,5.3038458291994353e-18,0.00074979223081179697,7.5024870642660593e-14,2.4019800781172543e-14
0.9523712571951202,0.0023483984574373925,0.84210526299999999,0.0,0.0,0.0,0.00011027982063229128,0.025061250330580293,1.2869106853813645e-07,2.0879893164080776e-05,5.3010357152521073e-06,6.1040957661207118e-17,1.8935064760800263e-06,4.3347124979012991e-06,0.10290237958559846,0.0020844711520155508,1.2392184328753713e-05,2.5217759945031647e-09,4.6039599367786089e-11,1.3120642695996552e-07,2.2434093000620003e-10,0.051745565595690074,1.0896109033109157e-08,3.5682544699217589e-11,3.3470858725267356e-06,2.6307792419836469e-11,9.700095841575864e-10,5.2839827810768773e-18,0.00074995372134179753,7.5749922930492393e-14,2.424319119316404e-14
0.9524342166182739,0.002348404428074991,0.84210526299999999,0.0,0.0,0.0,0.00010797402980916217,0.025058691111508696,1.2773369535981468e-07,2.0799942663338266e-05,5.2613911376418846e-06,6.0670230006774137e-17,1.9114106134992123e-06,4.2493776945127778e-06,0.10290980635048348,0.0020822692078720359,1.220178692011623e-05,2.4853409090299402e-09,4.539108522718861e-11,1.2927993760104085e-07,2.2202424781888141e-10,0.051748055312257984,1.0782479337209215e-08,3.5418705178160927e-11,3.3224405863959851e-06,2.6320437481477406e-11,9.8962425227534272e-10,5.2639863020716661e-18,0.00075011478092021214,7.6482407183575438e-14,2.446886168167772e-14
0.9524971760414276,0.0023484103623312496,0.84210526299999999,0.0,0.0,0.0,0.0001056956399246047,0.025056171250932235,1.2676309876345723e-07,2.0719481593597262e-05,5.2212143693826404e-06,6.0289272743525919e-17,1.9294925081650179e-06,4.1649918436460931e-06,0.10291717318405885,0.0020800722808848038,1.2011767098831664e-05,2.4488826607816197e-09,4.4741952856349451e-11,1.2734161969850212e-07,2.1969359779599727e-10,0.051750517590259441,1.0668211831123507e-08,3.5151156532531858e-11,3.2975095667193715e-06,2.6329860201003859e-11,1.009638505929194e-09,5.2438560412411013e-18,0.00075027540707691212,7.722226615889675e-14,2.4696793554109122e-14
0.9525601354645813,0.0023484162596788733,0.84210526299999999,0.0,0.0,0.0,0.00010344476664592213,0.025053690827122801,1.2577924093360064e-07,2.0638508801909833e-05,5.1805036804838282e-06,5.9898018470516032e-17,1.9477504184389673e-06,4.081558748007259e-06,0.1029244795474786,0.0020778806048569031,1.1822163436317444e-05,2.4124086288508098e-09,4.4092337053067551e-11,1.2539197461301921e-07,2.173491732256509e-10,0.051752952277221168,1.0553315600223043e-08,3.4879888101267645e-11,3.2722904845932159e-06,2.6335921183276764e-11,1.0300565918171483e-09,5.223591707076627e-18,0.00075043559732122442,7.7969433180569923e-14,2.4926965163797893e-14
0.952623094887735,0.002348422119586135,0.84210526299999999,0.0,0.0,0.0,0.00010122152185278501,0.025051249911713296,1.247820953595939e-07,2.0557023371522718e-05,5.1392578001444423e-06,5.9496408140606749e-17,1.9661823836645656e-06,3.9990820932961478e-06,0.10293172490348156,0.0020756944167891096,1.1633015331959921e-05,2.3759264658247032e-09,4.3442377578516029e-11,1.2343153609463534e-07,2.1499118304948333e-10,0.051755359223010035,1.0437800476329037e-08,3.4604892372358114e-11,3.2467812318471509e-06,2.633847898094227e-11,1.0508825224009453e-09,5.2031930686896386e-18,0.00075059534914198947,7.8723832728584809e-14,2.5159352093843124e-14
0.9526860543108887,0.0023484279415175295,0.84210526299999999,0.0,0.0,0.0,9.9026013392127478e-05,0.02504884856940983,1.2377164712910116e-07,2.047502462878479e-05,5.0974759262282746e-06,5.9084392808282171e-17,1.9847862245787455e-06,3.9175654520651589e-06,0.10293890871699965,0.0020735139567366529,1.1444362997776715e-05,2.3394440999011234e-09,4.279221921107864e-11,1.2146087078794624e-07,2.1261985919401908e-10,0.051757738280062311,1.0321677373713416e-08,3.4326165064973501e-11,3.2209799370384918e-06,2.6337390536210851e-11,1.0721200436215191e-09,5.1826599576164238e-18,0.00075075466000770112,7.9485380429859581e-14,2.5393927160927574e-14
0.9527490137340424,0.0023484337249339363,0.84210526299999999,0.0,0.0,0.0,9.6858344797097178e-05,0.025046486857638665,1.2274789418110117e-07,2.0392512183854933e-05,5.0551577745725441e-06,5.8661934841443726e-17,2.0035594966382023e-06,3.8370122613069209e-06,0.10294603045586864,0.0020713394676406967,1.1256247426516953e-05,2.3029697311751542e-09,4.2142011678732395e-11,1.1948057833728176e-07,2.102354607014144e-10,0.051760089303651391,1.0204958515770648e-08,3.4043705478597364e-11,3.1948849819310393e-06,2.6332511238939763e-11,1.0937725192563852e-09,5.1619922781981476e-18,0.00075091352736669672,8.0253981146950633e-14,2.5630659819534804e-14
0.9528119731571961,0.0023484394692932756,0.84210526299999999,0.0,0.0,0.0,9.4718614996491419e-05,0.025044164826197552,1.2171084844283944e-07,2.0309485958715876e-05,5.0123036300245132e-06,5.822900667757541e-17,2.0224994817754454e-06,3.7574258007746669e-06,0.10295308959156087,0.0020691711951316832,1.1068710361852233e-05,2.2665118301203977e-09,4.1491909608854045e-11,1.1749129181594885e-07,2.0783826393456728e-10,0.051762412152158592,1.0087656974401035e-08,3.3757516809693461e-11,3.1684950199884994e-06,2.6323694961027502e-11,1.1158429463359779e-09,5.1411900146791071e-18,0.00075107194864740018,8.1029528668967382e-14,2.5869516059055427e-14
0.9528749325803498,0.0023484451740512294,0.84210526299999999,0.0,0.0,0.0,9.2606918078780141e-05,0.025041882517017323,1.206605352596813e-07,2.0225946162584679e-05,4.9689143260247042e-06,5.7785590682651967e-17,2.0416032484472635e-06,3.6788092169674669e-06,0.10296008559981552,0.0020670093873441497,1.0881794288218102e-05,2.2300791419712439e-09,4.0842072614781529e-11,1.1549367841763016e-07,2.0542856036356866e-10,0.051764706687297046,9.969786516171964e-09,3.34676059926487e-11,3.1418089939038113e-06,2.6310794608289213e-11,1.1383340755876243e-09,5.1202532249564956e-18,0.00075122992125869678,8.1811908156065923e-14,2.6110459169900673e-14
0.9529378920035035,0.0023484508386615722,0.84210526299999999,0.0,0.0,0.0,9.0523343046576592e-05,0.025039639963881873,1.1959699348304858e-07,2.0141893307036333e-05,4.9249912407800486e-06,5.7331682827150618e-17,2.060867627309278e-06,3.6011655319609283e-06,0.10296701796134249,0.0020648542947343911,1.0695542401882515e-05,2.1936806839606789e-09,4.0192665278841188e-11,1.1348843925224029e-07,2.0300667445901799e-10,0.05176697277436583,9.8513624695707762e-09,3.3173983725101987e-11,3.1148261500197083e-06,2.6293662760575074e-11,1.1612482792645759e-09,5.0991820445172784e-18,0.00075138744259042878,8.2600995091622458e-14,2.6353449429499782e-14
0.9530008514266572,0.002348456462576382,0.84210526299999999,0.0,0.0,0.0,8.8467973456487353e-05,0.025037437191949903,1.1852027857976512e-07,2.0057328307172539e-05,4.8805364205887375e-06,5.6867294358807355e-17,2.0802890915133949e-06,3.5244975731147648e-06,0.10297388616279295,0.0020627061698268428,1.0509998540598618e-05,2.1573257315343731e-09,3.9543856886752638e-11,1.1147630857496418e-07,2.0057296738015429e-10,0.051769210282606878,9.7324019628484863e-09,3.2876665335308791e-11,3.0875460564491238e-06,2.6272151627976355e-11,1.1845872849347625e-09,5.0779767122053417e-18,0.0007515445100138824,8.3396650394506222e-14,2.6598442574952156e-14
0.953063810849811,0.002348462045247138,0.84210526299999999,0.0,0.0,0.0,8.6440887086843468e-05,0.025035274217393818,1.1743046376414405e-07,1.9972252490475801e-05,4.8355526412034179e-06,5.639244652119695e-17,2.0998638126988861e-06,3.4488079509415201e-06,0.10298068969763156,0.0020605652669249629,1.0325207147630587e-05,2.1210238160670236e-09,3.8895821333415994e-11,1.0945805440779022e-07,1.9812780675124849e-10,0.051771419085508565,9.6129224489366518e-09,3.2575671095650495e-11,3.0599686271838334e-06,2.6246112815672544e-11,1.2083523984562947e-09,5.0566375723436186e-18,0.0007517011208823687,8.4198722786131055e-14,2.6845390523117364e-14
0.9531267702729647,0.0023484675861258552,0.84210526299999999,0.0,0.0,0.0,8.4442155801702244e-05,0.025033151047379135,1.1632763578963676e-07,1.9886667469624407e-05,4.7900432417583345e-06,5.5907169638815693e-17,2.1195878487629098e-06,3.3740991725054703e-06,0.10298742806662806,0.0020584318419194186,1.0141213296554027e-05,2.0847847385712468e-09,3.8248737404393135e-11,1.0743447969182938e-07,1.9567156526889525e-10,0.051773599060955064,9.4929415642692309e-09,3.227102504890894e-11,3.0320941375853522e-06,2.6215398408434012e-11,1.2325448819488125e-09,5.0351650423839104e-18,0.00075185727253211513,8.500705643502523e-14,2.709424376542572e-14
0.9531897296961184,0.00234847308466486,0.84210526299999999,0.0,0.0,0.0,8.247184530887886e-05,0.025031067679746246,1.1521189567494983e-07,1.9800575221759974e-05,4.7440121249050125e-06,5.5411515431450852e-17,2.1394569800013064e-06,3.3003736320454694e-06,0.10299410077870963,0.0020563061520910081,9.9580626273171017e-06,2.0486185563962513e-09,3.7602788630608564e-11,1.054064203616616e-07,1.932046807652426e-10,0.051775750091535282,9.3724800346133002e-09,3.1962755215554181e-11,3.0039232300036176e-06,2.617986251126847e-11,1.2571653634306478e-09,5.0135596333725189e-18,0.00075201296228323978,8.5821484090113441e-14,2.7344949265355257e-14
0.9532463931769567,0.002348477996696973,0.84210526299999999,0.0,0.0,0.0,8.0722914485679826e-05,0.025029226669847245,1.141967936738539e-07,1.9722660712076154e-05,4.7021420888378202e-06,5.4956617237154408e-17,2.1574592344901037e-06,3.2348629965271194e-06,0.10300004968494021,0.0020543998582337919,9.7939859665415445e-06,2.0161397932418971e-09,3.7022559960814415e-11,1.035780462799978e-07,1.9097580248671539e-10,0.05177766117843223,9.2636735940638637e-09,3.1682242902039924e-11,2.9783168237924041e-06,2.6143638235850007e-11,1.2796890540422379e-09,4.9940017188551013e-18,0.00075215268590859074,8.6559519321114582e-14,2.7572117278234066e-14
0.9532879896790879,0.00234848158026491,0.84210526299999999,0.0,0.0,0.0,7.9453734745577327e-05,0.02502789569489219,1.1344507801223552e-07,1.9665205026561638e-05,4.6711413324623365e-06,5.4617390687894834e-17,2.1707448712415548e-06,3.1872805613914843e-06,0.1030043824620971,0.0020530046837982261,9.6740158185012119e-06,1.9923445227878758e-09,3.6597378156657352e-11,1.0223435436778999e-07,1.8933451945511199e-10,0.051779049075830731,9.1835712151543247e-09,3.1474485988347901e-11,2.9593675391426705e-06,2.6114423007305596e-11,1.2964438178815964e-09,4.9795764823152399e-18,0.00075225501595683542,8.7104268925504328e-14,2.7739778070550354e-14
0.9533295861812191,0.002348485144742281,0.84210526299999999,0.0,0.0,0.0,7.8197020874267603e-05,0.025026582071517353,1.1268788079588286e-07,1.9607531183979937e-05,4.6399189132918864e-06,5.4273719659415714e-17,2.1840884192859676e-06,3.1401294437622449e-06,0.1030086860502781,0.0020516131749579399,9.5544655774345361e-06,1.9685927646015582e-09,3.6172905140066596e-11,1.0088970266937255e-07,1.8768911338897072e-10,0.051780424217865287,9.1032838051412915e-09,3.126519022453688e-11,2.9402903869913111e-06,2.6082941995664547e-11,1.3133848518577089e-09,4.9650940804900956e-18,0.00075235714135813954,8.7651462901571925e-14,2.7908179126938133e-14
0.9533711826833503,0.0023484886899731443,0.84210526299999999,0.0,0.0,0.0,7.6952785021759109e-05,0.025025285789105713,1.1192524957983501e-07,1.9549640212616013e-05,4.608476700503743e-06,5.3925637064354966e-17,2.197488346484621e-06,3.0934101359047311e-06,0.10301296031808149,0.0020502254065287834,9.4353488222496955e-06,1.944887646779414e-09,3.574919800471749e-11,9.9544363424166784e-08,1.8603975049026624e-10,0.051781786576035015,9.022819306501515e-09,3.10543688278623e-11,2.9210859609206178e-06,2.6049155338657814e-11,1.3305116527986185e-09,4.9505547780958364e-18,0.00075245906132622657,8.8201040119476223e-14,2.8077301147740709e-14
0.9534127791854815,0.0023484922158024417,0.84210526299999999,0.0,0.0,0.0,7.5721037886562908e-05,0.025024006834906892,1.1115723650885421e-07,1.9491533294171864e-05,4.576816761191477e-06,5.3573173665663647e-17,2.2109429939152761e-06,3.0471230609683639e-06,0.10301720513651984,0.0020488414533263817,9.3166791637182831e-06,1.9212323176499244e-09,3.5326314152620724e-11,9.8198612570473223e-08,1.8438657938590816e-10,0.051783136123037525,8.9421848954528121e-09,3.0842036291867144e-11,2.9017549377443872e-06,2.601302224164601e-11,1.34782358832705e-09,4.9359588788579185e-18,0.00075256077507263432,8.8752934381733455e-14,2.8247123225431651e-14
0.9534543756876127,0.0023484957220760282,0.84210526299999999,0.0,0.0,0.0,7.4501788692200711e-05,0.025022745194067653,1.1038389754160305e-07,1.9433211700783028e-05,4.5449413205374384e-06,5.3216363209721831e-17,2.2244507070637321e-06,3.0012685893982912e-06,0.1030214203790788,0.0020474613900986704,9.1984702682776009e-06,1.8976299703833261e-09,3.4904311804655733e-11,9.6852732569465936e-08,1.8272975010563331e-10,0.051784472832781522,8.861387629956586e-09,3.06282081717945e-11,2.8822980823471687e-06,2.5974502822445646e-11,1.3653200694204832e-09,4.9213067096210949e-18,0.00075266228180691501,8.9307079657443597e-14,2.8417624511529119e-14
0.9534959721897439,0.0023484992086405965,0.84210526299999999,0.0,0.0,0.0,7.3295045152523493e-05,0.025021500849625344,1.0960529197825949e-07,1.9374676777511614e-05,4.5128527359453597e-06,5.2855244873653625e-17,2.2380098252607883e-06,2.9558470618009028e-06,0.10302560592185389,0.0020460852914809904,9.0807358585011009e-06,1.8740838451446613e-09,3.4483250067365624e-11,9.5507012387224884e-08,1.8106942737602906e-10,0.051785796680419875,8.7804352711749904e-09,3.04129009558542e-11,2.8627162510811558e-06,2.5933558610260775e-11,1.3830004182669823e-09,4.9065986159977357e-18,0.00075276358073704758,8.9863409610920157e-14,2.8588784079487303e-14
0.9535375686918751,0.002348502675344426,0.84210526299999999,0.0,0.0,0.0,7.2100813456552515e-05,0.025020273782457726,1.0882148313821542e-07,1.9315929982005915e-05,4.4805535237011934e-06,5.2489863300566877e-17,2.251618600875458e-06,2.910858772165187e-06,0.10302976164362722,0.0020447132319992532,8.9634896902432267e-06,1.8505972184931346e-09,3.4063188730444607e-11,9.4161746328467146e-08,1.7940579354623422e-10,0.051787107642380953,8.6993366082220351e-09,3.019613225353595e-11,2.8430103897192614e-06,2.5890152170532306e-11,1.4008636753351632e-09,4.8918349724309364e-18,0.00075286467106953588,9.0421854321066718e-14,2.876057989475472e-14
