Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174)
0.2751469528011177,0.0028721673502345164,0.84210526299999999,0.0,0.0,0.0,0.03998316406186575,0.086045583516597052,4.2523658193054743e-07,7.2255207202631455e-05,2.0292413885360082e-05,1.6363744282666875e-17,5.9697736518922379e-08,0.0014216563114061442,0.02159067798058888,0.0019699478797962212,6.8156991942905557e-05,1.8202962632490654e-08,2.3784304559745161e-10,4.7152466388239065e-07,7.8299221429572038e-10,0.011058630034663357,4.2269625344532442e-08,1.544295447926559e-11,5.4768097902824995e-05,3.3189925981208382e-11,5.2651618743928975e-13,3.391335820093534e-18,2.3481482767888834e-05
0.27541979405499784,0.00287231579341238,0.84210526299999999,0.0,0.0,0.0,0.03986658254702953,0.085862686483320003,4.2685018149202398e-07,7.2499229406437299e-05,2.0324192037666789e-05,1.649399612261821e-17,6.0228095976018425e-08,0.0014188439125298418,0.021811943872432949,0.0019832484733873969,6.855782837977519e-05,1.8306961591593847e-08,2.3972466653377688e-10,4.7403155053186165e-07,7.8944384039184937e-10,0.011176945405102248,4.2525131100335146e-08,1.5666594194436675e-11,5.4981646440548464e-05,3.3417602380099913e-11,5.3082344042784164e-13,3.438966419687146e-18,2.3906868910459336e-05
0.275692635308878,0.0028724652863053256,0.84210526299999999,0.0,0.0,0.0,0.039749331432970617,0.085678766975677653,4.2846478649005976e-07,7.2742028681914851e-05,2.0355437923448773e-05,1.6625093474779456e-17,6.0761730780351375e-08,0.0014159906206318083,0.022034617764207769,0.0019965318581840826,6.8957451682311139e-05,1.8410649822691407e-08,2.4161339290674205e-10,4.76532282068991e-07,7.9591915401447328e-10,0.011295970491552761,4.2779877094516701e-08,1.5892494899520938e-11,5.5191771282990031e-05,3.3645788770529752e-11,5.3518643590113887e-13,3.4869954492781488e-18,2.4338212728539167e-05
0.27596547656275816,0.002872615827807783,0.84210526299999999,0.0,0.0,0.0,0.039631412700775422,0.085493828616735157,4.3008037357208836e-07,7.2983592265791439e-05,2.0386148606302541e-05,1.675703478445671e-17,6.1298657000251541e-08,0.0014130966961495139,0.02225869687237483,0.0020097968047792041,6.9355818063802533e-05,1.8514016369139223e-08,2.4350918615988895e-10,4.7902660978091361e-07,8.0241805425112178e-10,0.011415703105453914,4.3033838676163282e-08,1.6120663898897537e-11,5.539841717857888e-05,3.3874476313166684e-11,5.3960609933917693e-13,3.5354219066743226e-18,2.4775563790378172e-05
0.2762383178166383,0.0028727674166522106,0.84210526299999999,0.0,0.0,0.0,0.039512828401808038,0.085307875134671807,4.3169691001856505e-07,7.3223908284155868e-05,2.0416320439867619e-05,1.6889818112030114e-17,6.183889152812547e-08,0.0014101623965024881,0.022484178275263007,0.0020230420820525315,6.975288440815586e-05,1.8617050481399803e-08,2.4541200832952849e-10,4.815142927321012e-07,8.0894043509544038e-10,0.011536140990370671,4.3286991431675978e-08,1.6351109087008018e-11,5.560152966441908e-05,3.4103656090602683e-11,5.4408337935311822e-13,3.5842445994747142e-18,2.5218971522604638e-05
0.2765111590705185,0.0028729200514059023,0.84210526299999999,0.0,0.0,0.0,0.039393580651302419,0.085120910353549642,4.333143746259458e-07,7.3462964060827448e-05,2.0445950659511166e-05,1.7023442121459945e-17,6.2382451892962108e-08,0.001407187975948438,0.022711058925716458,0.0020362664583313725,7.0148607152960673e-05,1.8719741270560417e-08,2.4732181972323847e-10,4.8399508461575801e-07,8.1548618756493747e-10,0.011657281828135318,4.353931091704029e-08,1.6583837605699608e-11,5.5801054992185999e-05,3.4333318937077103e-11,5.4861927069235005e-13,3.6334623592706178e-18,2.5668485225885858e-05
0.27678400032439865,0.002873073730954101,0.84210526299999999,0.0,0.0,0.0,0.039273671653349676,0.084932938230364213,4.3493274051080013e-07,7.3700747566538609e-05,2.0475036033053568e-05,1.7157904737076262e-17,6.2929355400315498e-08,0.0014041736848610477,0.022939335601633495,0.0020494687003565649,7.0542943206941238e-05,1.8822078012684345e-08,2.4923858280028337e-10,4.8646874676519426e-07,8.2205521094366079e-10,0.011779123214726196,4.3790772760991312e-08,1.6818857085775284e-11,5.5996940475102598e-05,3.4563455819216155e-11,5.5321475198992315e-13,3.6830739107472553e-18,2.6124154006733313e-05
0.2770568415782788,0.002873228453342627,0.84210526299999999,0.0,0.0,0.0,0.039153103667109078,0.084743962805314987,4.3655198552307501e-07,7.3937246353221779e-05,2.050357379161165e-05,1.7293203946138171e-17,6.3479619801361186e-08,0.0014011197717859007,0.023169004971268052,0.0020626475742566543,7.0935849520044965e-05,1.8924049989567476e-08,2.5116225960788147e-10,4.8893504037808643e-07,8.28647396703774e-10,0.011901662691818769,4.4041352290436947e-08,1.7056174466155074e-11,5.6189134113225286e-05,3.4794057333846515e-11,5.5787083107574681e-13,3.7330778968032992e-18,2.6586026838969756e-05
0.277329682832159,0.002873384217177064,0.84210526299999999,0.0,0.0,0.0,0.039031879025343691,0.084553988228471877,4.3817207874482294e-07,7.417244892647658e-05,2.053156058917674e-05,1.7429337732206926e-17,6.4033263952378848e-08,0.0013980264823265092,0.023400063557289952,0.0020758018450720184,7.1327283510998346e-05,1.902564657024332e-08,2.5309281158883762e-10,4.9139372359965969e-07,8.3526263195405455e-10,0.012024897729795987,4.4291025289466582e-08,1.7295796925672001e-11,5.6377584846296262e-05,3.5025114035172428e-11,5.6258855574193481e-13,3.783472834321345e-18,2.705415251015012e-05
0.27760252408603914,0.0028735410206229216,0.84210526299999999,0.0,0.0,0.0,0.038910000128717342,0.084363018752309157,4.3979300220115988e-07,7.4406342623062251e-05,2.0558994116312018e-05,1.7566304487485767e-17,6.4590306932673017e-08,0.0013948940594667794,0.02363250774744044,0.0020889302778404101,7.1717202108990613e-05,1.9126856992074234e-08,2.5503019847211315e-10,4.9384455120025741e-07,8.4190080495978809e-10,0.012148825732503039,4.4539767386161291e-08,1.7537730625120987e-11,5.6562242488533429e-05,3.5256616239284237e-11,5.6736900286872947e-13,3.8342573166755608e-18,2.7528579637091964e-05
0.2778753653399193,0.0028736988617849273,0.84210526299999999,0.0,0.0,0.0,0.038787469440929798,0.08417105872371114,4.414147273712237e-07,7.4638916077052593e-05,2.0585871090443928e-05,1.7704101481344447e-17,6.5150767731511431e-08,0.0013917227443449563,0.023866333803664597,0.0021020316364368814,7.2105563131975663e-05,1.9227670810566865e-08,2.5697438349804379e-10,4.96287294794047e-07,8.4856180968326366e-10,0.012273444041973353,4.4787554192853812e-08,1.7781983012401127e-11,5.6743057719617696e-05,3.5488554474710905e-11,5.7221323385708961e-13,3.8854296596404128e-18,2.8009356653514358e-05
0.27814820659379946,0.0028738577389283045,0.84210526299999999,0.0,0.0,0.0,0.0386642895041363,0.083978112607379543,4.4303723016213173e-07,7.4870157517782583e-05,2.0612188873446426e-05,1.7842726595380403e-17,6.5714666051878739e-08,0.0013885127753267669,0.024101537831275509,0.0021151046847718595,7.2492324173997768e-05,1.9328077397216297e-08,2.5892532798703409e-10,4.9872170702753445e-07,8.5524553098612912e-10,0.012398749923300107,4.5034361445781619e-08,1.8028560128768286e-11,5.6919982315156932e-05,3.5720918776003123e-11,5.7712235209869596e-13,3.9369882672576372e-18,2.849653176754383e-05
0.2784210478476796,0.002874017650028027,0.84210526299999999,0.0,0.0,0.0,0.038540462937803437,0.083784184984458554,4.4466049093894925e-07,7.5100054796721369e-05,2.063794508984528e-05,1.7982177683192288e-17,6.6282022158986997e-08,0.0013852643883811178,0.024338115780824083,0.0021281481866804713,7.2877442898372261e-05,1.942806622742853e-08,2.6088299266888451e-10,5.0114755281336103e-07,8.6195185280343305e-10,0.012524740565422238,4.5280164834924544e-08,1.8277468007439746e-11,5.7092969162837746e-05,3.5953699090450428e-11,5.8209749364264078e-13,3.9889314292835761e-18,2.8990152953997373e-05
0.2786938891015598,0.0028741785926748075,0.84210526299999999,0.0,0.0,0.0,0.038415992415280091,0.083589280517045603,4.4628448463139531e-07,7.5328596513925922e-05,2.0663136884650237e-05,1.8122452230087921e-17,6.6852856950167166e-08,0.0013819778183382925,0.024576063494304547,0.0021411609055720202,7.3260877513765753e-05,1.952762694773293e-08,2.6284733905967066e-10,5.0356460416500008e-07,8.6868065872144987e-10,0.012651413103846421,4.5524940120808669e-08,1.8528713264467378e-11,5.7261971948814922e-05,3.6186885510543175e-11,5.8713982010645358e-13,4.0412572371635767e-18,2.9490268002920157e-05
0.27896673035543995,0.002874340564853348,0.84210526299999999,0.0,0.0,0.0,0.038290880681259125,0.083393403974731148,4.479091924328525e-07,7.5555770570676567e-05,2.0687762079350146e-05,1.8263547992193614e-17,6.7427191481992879e-08,0.0013786532979614173,0.02481537667036008,0.0021541416053204696,7.364258596775824e-05,1.9626749056411111e-08,2.6481832814538442e-10,5.0597262048525564e-07,8.7543183087722631e-10,0.012778764603562962,4.5768663058936228e-08,1.8782301381166502e-11,5.7426945434820549e-05,3.6420467723166263e-11,5.922505139161717e-13,4.0939638794596206e-18,2.9996924472098573e-05
0.2792395716093201,0.0028745035641476496,0.84210526299999999,0.0,0.0,0.0,0.038165130546717899,0.083196560226440675,4.4953458449181267e-07,7.5781566221637704e-05,2.0711817699119636e-05,1.8405462051670534e-17,6.8005047272887285e-08,0.0013752910587592165,0.025056050873504331,0.0021670890494336031,7.4022527008626182e-05,1.972542228396928e-08,2.6679592209953341e-10,5.0837136749171689e-07,8.822052524666278e-10,0.012906792063725173,4.601130966778906e-08,1.9038238379873737e-11,5.7587845429771481e-05,3.6654435446505999e-11,5.9743076480290682e-13,4.1470493408225011e-18,3.0510169672563533e-05
0.2795124128632003,0.0028746675880712345,0.84210526299999999,0.0,0.0,0.0,0.038038744884734486,0.082998754235069583,4.5116064426202613e-07,7.6005971324618626e-05,2.0735301819692754e-05,1.8548192140034704e-17,6.8586446520628529e-08,0.0013718913305939321,0.025298081542764056,0.0021800020024696221,7.440065890713196e-05,1.9823636225720651e-08,2.6878008040115377e-10,5.1076060829802355e-07,8.8900080003941038e-10,0.013035492421697202,4.6252855695495511e-08,1.9296529284958923e-11,5.774462871606085e-05,3.6888778071388104e-11,6.0268181838800221e-13,4.2005116306366053e-18,3.1030050696039644e-05
0.27978525411708044,0.002874832634424801,0.84210526299999999,0.0,0.0,0.0,0.037911726653734421,0.082799991091577346,4.5278734935750845e-07,7.6228974764345334e-05,2.0758211943263348e-05,1.86917354250139e-17,6.9171411748227401e-08,0.0013684543416317852,0.025541463944318152,0.0021928792291420812,7.4776940532265978e-05,1.9921380692811728e-08,2.7077076488222673e-10,5.1314011675536487e-07,8.9581835512287595e-10,0.013164862530069791,4.6493277243439728e-08,1.9557179969412973e-11,5.7897253486054038e-05,3.7123485198987336e-11,6.0800492549084501e-13,4.254348592229115e-18,3.1556614305380721e-05
0.2800580953709606,0.0028749987001640905,0.84210526299999999,0.0,0.0,0.0,0.037784078864926685,0.082600275966915729,4.544146805438035e-07,7.6450564812938161e-05,2.0780545977356805e-05,1.8836089211704622e-17,6.9759965956831727e-08,0.0013649803193412355,0.025786193236601564,0.0022057194949421724,7.5151330778302968e-05,2.0018645461838671e-08,2.7276793690905958e-10,5.1550966172276292e-07,9.026577931679072e-10,0.013294899188261707,4.6732550200766774e-08,1.9820195485042247e-11,5.8045678809646016e-05,3.7358546116704058e-11,6.1340137323493832e-13,4.3085580451745473e-18,3.2089907048659107e-05
0.28033093662484077,0.002875165782816001,0.84210526299999999,0.0,0.0,0.0,0.037655804599724549,0.082399614136951835,4.5604260899758531e-07,7.6670731122986571e-05,2.080230127287999e-05,1.8981250506940077e-17,7.0352132917903224e-08,0.0013614694899268518,0.026032264435114066,0.0022185215657816552,7.5523789093670114e-05,2.0115420416622817e-08,2.7477155707527996e-10,5.1786900870504076e-07,9.0951898839957067e-10,0.01342559912585652,4.6970650807927916e-08,2.0085580861625831e-11,5.8189864971732187e-05,3.7593950081581439e-11,6.1887247848010715e-13,4.3631376335873509e-18,3.2629975172029297e-05
0.28060377787872093,0.002875333879360071,0.84210526299999999,0.0,0.0,0.0,0.03752690699761322,0.082198010965755464,4.5767111658175845e-07,7.6889461823698412e-05,2.0823476052725998e-05,1.9127216712847359e-17,7.0947936850852511e-08,0.0013579220786766153,0.026279672436626187,0.0022312842091386891,7.5894274620281297e-05,2.0211695348278833e-08,2.7678158370263951e-10,5.2021792061953865e-07,9.1640181322819389e-10,0.013556959013959804,4.7207555143145685e-08,2.03533402255413e-11,5.8329773254271503e-05,3.7829685986012615e-11,6.2441959473724879e-13,4.4180851145253533e-18,3.3176864676560057e-05
0.2808766191326011,0.0028755029872461146,0.84210526299999999,0.0,0.0,0.0,0.037397389281989914,0.081995471943401677,4.5930018376638278e-07,7.710674602626739e-05,2.0844068174825613e-05,1.9273984655271751e-17,7.1547402080487692e-08,0.0013543383097722138,0.026528411966226306,0.0022440061934205736,7.6262747003055207e-05,2.0307460277102751e-08,2.7879797883144831e-10,5.2255617655784016e-07,9.2330614433030535e-10,0.013688975439561175,4.7443239488335501e-08,2.0623478735793934e-11,5.8465366458578743e-05,3.806574293491305e-11,6.3004407729506324e-13,4.4733980007257534e-18,3.3730621184720331e-05
0.28114946038648125,0.002875673103028253,0.84210526299999999,0.0,0.0,0.0,0.037267254728152573,0.081792002638728864,4.6092979119625115e-07,7.732257232175233e-05,2.0864075646543075e-05,1.9421551248862038e-17,7.2150553590828604e-08,0.0013507184072016779,0.026778477641976516,0.0022566862882015702,7.6629166090926061e-05,2.040270523342032e-08,2.8082070459384331e-10,5.2488355176745133e-07,9.3023185031514079e-10,0.013821644936899214,4.7677679986226836e-08,2.0896001028706837e-11,5.8596608331164372e-05,3.830210981088031e-11,6.3574732643052401e-13,4.5290737716954415e-18,3.4291290071956974e-05
0.2814223016403614,0.002875844223839214,0.84210526299999999,0.0,0.0,0.0,0.037136506680409138,0.081587608723596231,4.6255991263212622e-07,7.7536930616866281e-05,2.0883496299617732e-05,1.9569913472030771e-17,7.2757417420357979e-08,0.0013470625940122604,0.02702986394014532,0.0022693232642243904,7.6993492036575844e-05,2.0497420257608464e-08,2.8284971987615918e-10,5.271998116212496e-07,9.371787977075319e-10,0.013954963971092766,4.7910853198534042e-08,2.1170910904152022e-11,5.8723463910202388e-05,3.8538775434803573e-11,6.4153079172750942e-13,4.5851097815748309e-18,3.4858916370681679e-05
0.2816951428942416,0.0028760163462869994,0.84210526299999999,0.0,0.0,0.0,0.037005148534120354,0.081382295947443964,4.6419052589886409e-07,7.7749809479534202e-05,2.0902328356506398e-05,1.9719068394127553e-17,7.3368020139363898e-08,0.0013433710927734913,0.027282565231692146,0.0022819158941089256,7.7355684980584007e-05,2.0591595378514371e-08,2.8488498065909442e-10,5.2950472125528879e-07,9.4414685482074421e-10,0.014088928955602332,4.8142735582986402e-08,2.1448211600688459e-11,5.8845899186827986e-05,3.8775728272524085e-11,6.4739595322366505e-13,4.6415034865209611e-18,3.5433544861510305e-05
0.28196798414812174,0.0028761894673138898,0.84210526299999999,0.0,0.0,0.0,0.036873183766844925,0.081176070183340152,4.6582161369974302e-07,7.7961198234634648e-05,2.0920570005677078e-05,1.9869012556232377e-17,7.3982388081211453e-08,0.0013396441255842987,0.027536575717657628,0.002294462952210231,7.771570540556428e-05,2.0685220816166839e-08,2.8692644830929625e-10,5.3179806217197595e-07,9.5113589365991685e-10,0.014223536220646369,4.8373303635233781e-08,2.1727907517062512e-11,5.8963881747182245e-05,3.9012956957563144e-11,6.5334428615373404e-13,4.6982520735586295e-18,3.6015219898787696e-05
0.2822408254020019,0.002876363583240357,0.84210526299999999,0.0,0.0,0.0,0.036740615915322086,0.080968937394522059,4.6745316124341927e-07,7.8171085311385676e-05,2.0938219468670893e-05,2.0019742301518125e-17,7.4600547711128078e-08,0.0013358819148163613,0.027791889476024585,0.0023069632147150894,7.8073514103739082e-05,2.0778286894837112e-08,2.8897409021124229e-10,5.3407962249864785e-07,9.5814577372611388e-10,0.014358782035770162,4.8602533706227876e-08,2.2010003456094887e-11,5.9077380351276222e-05,3.9250449926694183e-11,6.5937729033167452e-13,4.7553526706829793e-18,3.6603985524599552e-05
0.28251366665588207,0.0028765386907804377,0.84210526299999999,0.0,0.0,0.0,0.036607448586885284,0.080760903649130786,4.6908513777955652e-07,7.8379461180443351e-05,2.0955274965962985e-05,2.0171254886021896e-17,7.5222528238230709e-08,0.0013320846822707803,0.028048500438441287,0.0023194154594252808,7.8429072057564862e-05,2.0870783782814061e-08,2.9102785920584024e-10,5.3634915916517384e-07,9.6517634869775265e-10,0.014494662599375921,4.8830402916477099e-08,2.2294500798173332e-11,5.9186365168084307e-05,3.9488195515049452e-11,6.6549659238982729e-13,4.8128023932525509e-18,3.7199885380010248e-05
0.28278650790976223,0.002876714786180801,0.84210526299999999,0.0,0.0,0.0,0.036473685450183216,0.080551975107669802,4.7071751963833808e-07,7.8586315624982526e-05,2.0971734701984804e-05,2.0323546904044471e-17,7.5848358425983345e-08,0.00132825264916773,0.028306402408808471,0.0023318184670425776,7.8782340553462226e-05,2.0962701796587855e-08,2.9308770776631187e-10,5.3860644249425377e-07,9.7222749503107756e-10,0.014631174047923277,4.905688815485871e-08,2.2581402497995218e-11,5.9290807620223068e-05,3.972618214311271e-11,6.7170379267011866e-13,4.8705983072763952e-18,3.7802962739013824e-05
0.2830593491636424,0.0028768918657452575,0.84210526299999999,0.0,0.0,0.0,0.036339330232024562,0.080342158019547,4.7235029622145224e-07,7.8791637012667263e-05,2.0987597198999444e-05,2.0476614356790522e-17,7.6478066025779758e-08,0.0013243860372668061,0.028565589069113748,0.002344171020768001,7.9133281012525576e-05,2.1054031410415436e-08,2.9515360084494532e-10,5.4085126269228141e-07,9.7929908157356466e-10,0.014768312457789423,4.9281965906562174e-08,2.287071313487743e-11,5.9390680348954988e-05,3.996439792971751e-11,6.7800046954918694e-13,4.9287373493716262e-18,3.8413260534877688e-05
0.28333219041752256,0.002877069925689544,0.84210526299999999,0.0,0.0,0.0,0.036204386721480665,0.080131458727307064,4.739834433965784e-07,7.8995415106587218e-05,2.100286083716674e-05,2.0630453816629463e-17,7.7111680886132583e-08,0.0013204850685228258,0.02882605397100732,0.0023564719056519087,7.9481855204177786e-05,2.1144763130550894e-08,2.9722550905289864e-10,5.4308340099889882e-07,9.8639092605450476e-10,0.014906073841788492,4.9505613360201097e-08,2.3162434890798595e-11,5.9485957311573672e-05,4.020283057469354e-11,6.8438832525690806e-13,4.9872162406376825e-18,3.9030821314557587e-05
0.2836050316714027,0.002877248962075181,0.84210526299999999,0.0,0.0,0.0,0.036068858778451278,0.079919883679657064,4.7561693308860273e-07,7.9197640185260768e-05,2.1017524053516869e-05,2.0785062192386512e-17,7.7749234571438303e-08,0.0013165499649131867,0.029087790517615213,0.0023687199098241956,7.9828025128988512e-05,2.1234887376905619e-08,2.9930337362484804e-10,5.4530262031591573e-07,9.935029100322262e-10,0.015044454140582263,4.9727807875826841e-08,2.3456568900939053e-11,5.9576613975438619e-05,4.044146845925156e-11,6.9086910655488538e-13,5.0460318960800324e-18,3.9655687168817554e-05
0.2838778729252829,0.0028774289710235155,0.84210526299999999,0.0,0.0,0.0,0.035932750320437586,0.079707439412564141,4.7725074874651812e-07,7.9398301500393229e-05,2.1031585539767889e-05,2.0940435736968892e-17,7.8390757547452173e-08,0.0013125809484815757,0.029350791991081971,0.0023809138244905571,8.0171752883133619e-05,2.1324394712143618e-08,3.0138714949462263e-10,5.4750870148619941e-07,1.0006349048787059e-09,0.015183449235886454,4.9948526528962984e-08,2.3753117823961056e-11,5.9662627060866521e-05,4.0680299566989684e-11,6.974445427433425e-13,5.1051810456207518e-18,4.0287899816185689e-05
0.28415071417916304,0.0028776099482197073,0.84210526299999999,0.0,0.0,0.0,0.035796065317129977,0.079494132540503346,4.7888487100155616e-07,7.9597389305634866e-05,2.1045043562670309e-05,2.1096570033294008e-17,7.9036280209979008e-08,0.001308578242031655,0.029615051562806548,0.0023930524428696829,8.0513001241049601e-05,2.1413275929271008e-08,3.0347680941836421e-10,5.4970143665788723e-07,1.0077867456546338e-09,0.015323054955389399,5.0167746542382488e-08,2.4052085253278059e-11,5.9743974460290936e-05,4.0919311536134938e-11,7.0411638492532741e-13,5.1646601226969795e-18,4.0927500607910136e-05
0.2844235554330432,0.0028777918896069664,0.84210526299999999,0.0,0.0,0.0,0.035658807802569088,0.079279969775549949,4.8051928118118485e-07,7.9794892346384558e-05,2.1057897257042914e-05,2.1253461823467084e-17,7.9685835053944299e-08,0.0013045420687402369,0.029880562268428688,0.0024051345620613681,8.0851732699594237e-05,2.1501521616921703e-08,3.0557231500398736e-10,5.518805989099569e-07,1.0149582593333055e-09,0.015463267060498484,5.0385445290061123e-08,2.4353471748644352e-11,5.9820635499609614e-05,4.1158491570581533e-11,7.1088648618135415e-13,5.2244658593566692e-18,4.1574530466315614e-05
0.28469639668692337,0.002877974790846039,0.84210526299999999,0.0,0.0,0.0,0.035520981872189598,0.079064957920125203,4.8215394225289547e-07,7.9990802543045744e-05,2.1070144593849186e-05,2.1411107532624637e-17,8.0339456490717899e-08,0.0013004726519046386,0.030147317013961981,0.0024171589815066966,8.1187910657387952e-05,2.1589122605847689e-08,3.0767360767633591e-10,5.5404596421567077e-07,1.0221493183790268e-09,0.015604081250469989,5.0601600920714441e-08,2.4657278191184123e-11,5.9892590878819914e-05,4.1397828086384831e-11,7.1775676203840072e-13,5.2845945627580881e-18,4.2229029849784725e-05
0.28496923794080353,0.0028781586474809578,0.84210526299999999,0.0,0.0,0.0,0.035382591677285975,0.078849103862505543,4.8378884312239902e-07,8.0185108136640015e-05,2.1081784994376376e-05,2.1569503535234355e-17,8.0997177542045752e-08,0.0012963702150831412,0.030415308587057339,0.0024291245053669488,8.1521497906537595e-05,2.1676069544996186e-08,3.0978063471115435e-10,5.5619730622030463e-07,1.029359799611629e-09,0.015745493166705482,5.0816190669962223e-08,2.4963505695763085e-11,5.9959822552210819e-05,4.1637308777990076e-11,7.2472912378424805e-13,5.3450428419505716e-18,4.2891038832347006e-05
0.2852420791946837,0.00287834345522828,0.84210526299999999,0.0,0.0,0.0,0.035243641437811585,0.07863241459408192,4.854239688709546e-07,8.0377798977506002e-05,2.1092817315070898e-05,2.1728645289397852e-17,8.1659031049345503e-08,0.0012922349830123731,0.03068452962902337,0.002441029940708122,8.1852458062246094e-05,2.1762353492740509e-08,3.1189337424044185e-10,5.5833442934436651e-07,1.0365895092261063e-09,0.015887498379345832,5.1029192207514716e-08,2.5272156616234464e-11,6.0022314099407456e-05,4.1876920297525125e-11,7.3180547659052988e-13,5.4058068630030431e-18,4.3560596969457262e-05
0.28551492044856386,0.002878529209399122,0.84210526299999999,0.0,0.0,0.0,0.035104135433553049,0.078414897195364305,4.8705928856216579e-07,8.0568866373881225e-05,2.1103239971104329e-05,2.1888528942863801e-17,8.2325052564441561e-08,0.0012880671811746423,0.030954972653348973,0.0024528740980018474,8.2180755331338372e-05,2.1847965448719853e-08,3.1401178147859838e-10,5.6045711100048697e-07,1.0438382863346684e-09,0.016030092396926966,5.1240583772347728e-08,2.5583231476169271e-11,6.0080050527539144e-05,4.2116650280369829e-11,7.3898784570320015e-13,5.466882806881556e-18,4.4237743334140135e-05
0.285787761702444,0.002878715905413412,0.84210526299999999,0.0,0.0,0.0,0.034964078008155826,0.07819655884304702,4.8869477766581934e-07,8.07583005004332e-05,2.1113051979275812e-05,2.204915084135915e-17,8.2995278179682448e-08,0.0012838670355151374,0.031226630037028923,0.0024646557928536773,8.2506353821388515e-05,2.1932896338445115e-08,3.1613580234062341e-10,5.6256512175822845e-07,1.0511059918411254e-09,0.016173270662154186,5.1450343497449646e-08,2.5896729958881687e-11,6.0133018370419167e-05,4.2356486440349325e-11,7.4627830056682416e-13,5.5282669506296757e-18,4.4922516486788011e-05
0.2860606029563242,0.0028789035382490204,0.84210526299999999,0.0,0.0,0.0,0.034823473552507166,0.077977406784632178,4.9033041159995056e-07,8.0946091930674641e-05,2.1122252081094688e-05,2.2210506788240652e-17,8.3669744080037551e-08,0.0012796347726544623,0.031499494055755674,0.0024763738440457608,8.2829218091361759e-05,2.201713730256915e-08,3.1826538845324217e-10,5.6465824867483266e-07,1.0583924794221304e-09,0.016317028568891209,5.1658449595708868e-08,2.6212652731100908e-11,6.0181205275634949e-05,4.2596416381197286e-11,7.536789385593453e-13,5.5899552912474484e-18,4.5614954588982758e-05
0.28633344421020435,0.0028790921032296624,0.84210526299999999,0.0,0.0,0.0,0.034682326518338295,0.077757448359687301,4.9196617657889739e-07,8.1132230044280983e-05,2.1130839804064468e-05,2.2372592803797113e-17,8.4348486779676885e-08,0.0012753706200766917,0.031773556854503414,0.0024880270752002704,8.314931256597473e-05,2.2100679459402726e-08,3.2040050336376972e-10,5.6673628179469437e-07,1.065697565760582e-09,0.016461361447634017,5.1864880201344698e-08,2.6530999886110416e-11,6.0224600384856304e-05,4.2836426697038829e-11,7.6119189829408317e-13,5.6519438925270425e-18,4.6315095300248941e-05
0.2866062854640845,0.002879281595221852,0.84210526299999999,0.0,0.0,0.0,0.034540641408713706,0.077536690984095269,4.9360204305098654e-07,8.1316705941172833e-05,2.1138813741732261e-05,2.25354047198318e-17,8.5031544493143525e-08,0.001271074806258908,0.032048810467818302,0.0024996143130378862,8.3466602535569998e-05,2.21835141317955e-08,3.2254110793909821e-10,5.6879901173015878e-07,1.073021065923154e-09,0.016606264575841766,5.206961402314657e-08,2.685177155017552e-11,6.0263194089696852e-05,4.3076504366014418e-11,7.6881938909521256e-13,5.7142285922421527e-18,4.7022975822799374e-05
0.28687912671796467,0.0028794720094038437,0.84210526299999999,0.0,0.0,0.0,0.034398422792503443,0.077315142172320578,4.9523798420937159e-07,8.1499510484317009e-05,2.1146172979801436e-05,2.2698938453775033e-17,8.5718955878343305e-08,0.0012667475605074132,0.032325246788258759,0.0025111343898579328,8.3781053333663674e-05,2.2265632531171298e-08,3.246871436097534e-10,5.7084621209076501e-07,1.0803628480383708e-09,0.016751733162766267,5.2272629733053698e-08,2.717496661760809e-11,6.0296978436582582e-05,4.3316637096081903e-11,7.7656365630705341e-13,5.7768053154146482e-18,4.7738632772712987e-05
0.28715196797184483,0.0028796633406249334,0.84210526299999999,0.0,0.0,0.0,0.034255675302858182,0.077092809535759546,4.9687398278840241e-07,8.1680633611352544e-05,2.1152917151472292e-05,2.2863189970527829e-17,8.641075993556113e-08,0.001262389113149132,0.032602857569293466,0.0025225861436151552,8.4092630382640396e-05,2.2347025988835672e-08,3.2683856100192978e-10,5.7287767224650475e-07,1.087722753310707e-09,0.016897762350634088,5.2473905967525995e-08,2.7500584008650878e-11,6.0325947099030105e-05,4.355681189543165e-11,7.8442699388392501e-13,5.8396698995227108e-18,4.8462102185446456e-05
0.287424809225725,0.0028798555832956793,0.84210526299999999,0.0,0.0,0.0,0.034112403612930997,0.076869700745363881,4.9851001254515599e-07,8.1860066377146881e-05,2.115904500962544e-05,2.302815498033816e-17,8.7106996942213496e-08,0.0012579996955026556,0.032881634477675281,0.0025339684151899898,8.4401299885813997e-05,2.2427686087007214e-08,3.2899532801945688e-10,5.748931934552553e-07,1.0951005705660152e-09,0.017044347240166683,5.2673421778290714e-08,2.78286239356765e-11,6.035009473565027e-05,4.3797015381632218e-11,7.9241178634677813e-13,5.9028178618350819e-18,4.9193419706380349e-05
