Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82),CH2O2(18),C1OO1(327),CH2O2(169),CH2O2(71)
0.47259655456377764,0.0019278019392447445,0.84210526299999999,0.0,0.0,0.0,0.052629553905912514,0.10526080768139776,9.7299541437711852e-10,1.5379381906608907e-07,4.6958709621136856e-07,2.0830184238210548e-20,2.5732341403725558e-12,1.4783995527977049e-06,1.4400609786341938e-06,2.0842783693766368e-07,4.2370857856693841e-08,5.0239842887697398e-12,9.0788964567610988e-15,2.8253901379931022e-10,1.7198959859505175e-16,5.6855134589103193e-09,1.019451125741124e-13,4.7360469887542956e-20,2.7456777236502379e-08,4.8265375215918939e-16,5.5830146776486967e-16,6.7758757862715093e-27,9.6379300927347824e-14,1.675948013844995e-29,7.6374112423879427e-23,4.9659103411192261e-23,3.6350133193068719e-19,2.5601037198249733e-21,5.0993551001404331e-11
0.47596498627119427,0.0019278018982917962,0.84210526299999999,0.0,0.0,0.0,0.052629437323641864,0.10526067823184955,1.0025815574990918e-09,1.593719571695503e-07,4.8386163363351234e-07,2.1463461960804625e-20,2.7216039634411913e-12,1.5755447342776604e-06,1.5310481263218902e-06,2.2008607279723506e-07,4.4977855424565144e-08,5.3331608401855294e-12,9.6367338624474741e-15,2.9998927826738838e-10,1.8875852641880034e-16,6.2429326821185539e-09,1.1188465562575327e-13,5.3584904575214131e-20,2.938529329944212e-08,5.127269302289943e-16,5.8106554100032228e-16,7.6357335191526609e-27,1.0886972428531073e-13,2.002299222274961e-29,8.7366174606557113e-23,5.3832095510678307e-23,3.9404741489923385e-19,2.7752367434764332e-21,5.5794121683533135e-11
0.4793334179786109,0.0019278018562133422,0.84210526299999999,0.0,0.0,0.0,0.052629314644993146,0.10526054232383189,1.0325186321036642e-09,1.6504168382104012e-07,4.9830517590635139e-07,2.2104246309015962e-20,2.8764590001017055e-12,1.6783253486651184e-06,1.6272523605521419e-06,2.3231101134811718e-07,4.7702680675771764e-08,5.6561021907123589e-12,1.0219372358000295e-14,3.1817914368211108e-10,2.0703526662991743e-16,6.8545141938974525e-09,1.2271791240629283e-13,6.0590163793918742e-20,3.143151295597811e-08,5.4418127164538327e-16,6.0460655798560976e-16,8.6007305183075365e-27,1.2297473031547093e-13,2.3903914951641562e-29,9.9807894794625634e-23,5.8289386979695414e-23,4.2667456190177208e-19,3.0050264940995999e-21,6.0995023481739635e-11
0.48270184968602753,0.0019278018130017085,0.84210526299999999,0.0,0.0,0.0,0.052629185630028684,0.10526039971336576,1.0627899316435896e-09,1.7079915605881948e-07,5.1290964736319211e-07,2.2752179829301519e-20,3.0379011365101169e-12,1.7869776442285541e-06,1.7288993686940373e-06,2.4512080990012464e-07,5.0547069348563846e-08,5.9929983979660371e-12,1.0827153436926727e-14,3.3711664605764514e-10,2.2694001051487629e-16,7.5251007551914627e-09,1.3451601638690396e-13,6.8469065523004661e-20,3.3600595949020959e-08,5.7704117936735425e-16,6.2894816387655097e-16,9.683032742951204e-27,1.3889365357275734e-13,2.851367821586097e-29,1.1387168644438458e-22,6.3045863611968912e-23,4.6149173919454125e-19,3.2502404101975374e-21,6.6623265195625129e-11
0.48607028139344416,0.001927801768649856,0.84210526299999999,0.0,0.0,0.0,0.052629050035873919,0.10526025015344231,1.0933788341165735e-09,1.7664050323700794e-07,5.2766701443740245e-07,2.3406906844813595e-20,3.2060244186304991e-12,1.9017404983327096e-06,1.8362183169775887e-06,2.5853353516197624e-07,5.3512594601508603e-08,6.3440207271143854e-12,1.1460384755152973e-14,3.5680868697563132e-10,2.4858695663659521e-16,8.2598972027150263e-09,1.4734686091674433e-13,7.7318178067605245e-20,3.5897769212803374e-08,6.1132869317500082e-16,6.5410543797442295e-16,1.0895401242381199e-26,1.5684828863678659e-13,3.3981626457691588e-29,1.2973854851796418e-22,6.8112191740896708e-23,4.9857702533090034e-19,3.5114283912541589e-21,7.2707033110981944e-11
0.4894387131008608,0.001927801723151339,0.84210526299999999,0.0,0.0,0.0,0.052628907616998781,0.10526009339427278,1.1242688920449229e-09,1.8256185603050912e-07,5.4256932785525077e-07,2.4068075458528884e-20,3.3809148608352089e-12,2.0228550780320039e-06,1.9494415836803891e-06,2.7256713649817263e-07,5.6600668478561689e-08,6.7093245204782096e-12,1.2119345351414249e-14,3.7726219630660856e-10,2.7209908499162327e-16,9.0644894620387906e-09,1.61283294146042e-13,8.7244965593845948e-20,3.8328319830868756e-08,6.4706482690004754e-16,6.8009581034224623e-16,1.2251978105396681e-26,1.7708506886122973e-13,4.0458648800633482e-29,1.4760858260961718e-22,7.3499924877874759e-23,5.380149909617698e-19,3.7891860599522385e-21,7.9275695090619639e-11
0.4928071448082774,0.0019278016765003107,0.84210526299999999,0.0,0.0,0.0,0.052628758125488874,0.10525992918352918,1.1554439054856566e-09,1.8855937257599613e-07,5.5760875678611515e-07,2.473533919989822e-20,3.5626506207965544e-12,2.1505645170321832e-06,2.0688044997604508e-06,2.8723942337810476e-07,5.9812550036000889e-08,7.0890449585250965e-12,1.2804278000338351e-14,3.9848252344902356e-10,2.9762079911355843e-16,9.9448638846755928e-09,1.7641066847142556e-13,9.8373988004359808e-20,4.0897588349488607e-08,6.8427005911671152e-16,7.0694699416229591e-16,1.3768985405046059e-26,1.9987739865059689e-13,4.8120954721492208e-29,1.6770949366910916e-22,7.922599066052701e-23,5.7992955073770094e-19,4.0843861348492299e-21,8.6359800530998811e-11
0.4958387333449524,0.0019278016335246043,0.84210526299999999,0.0,0.0,0.0,0.052628617329407976,0.10525977481234913,1.1837319150925952e-09,1.9401912253188929e-07,5.7125512664180512e-07,2.5340806818423801e-20,3.7321245124195335e-12,2.271343904360566e-06,2.1816772087590264e-06,3.0100514939724008e-07,6.2810021967128655e-08,7.4432180669092087e-12,1.3443100304253171e-14,4.1824008530166735e-10,3.2241590669200746e-16,1.0807280658214466e-08,1.9110741943148265e-13,1.095225218312417e-19,4.3332985749346325e-08,7.1902551202264369e-16,7.3186005986821094e-16,1.5285223491127645e-26,2.228251880762801e-13,5.6197623068579833e-29,1.8790106698007934e-22,8.4676653520172458e-23,6.1982818483351983e-19,4.3653882457258888e-21,9.3202400685433109e-11
0.49887032188162733,0.0019278015896075633,0.84210526299999999,0.0,0.0,0.0,0.052628470418388265,0.10525961401206779,1.2122265467541017e-09,1.9953478059015148e-07,5.8500086866624857e-07,2.5950694002499061e-20,3.9072477874442823e-12,2.3978427889666941e-06,2.2998910576655026e-06,3.1531525687455214e-07,6.5909395615429207e-08,7.8092415182846465e-12,1.4103270311537424e-14,4.3862536593233755e-10,3.4904460075177188e-16,1.1741239451626656e-08,2.0689111034614768e-13,1.2184867086498928e-19,4.5889064066734743e-08,7.5499754284540609e-16,7.5749203249423475e-16,1.6958216559343108e-26,2.4833097404877978e-13,6.5568658063163404e-29,2.1027548312777626e-22,9.0416534353178289e-23,6.6184389335018624e-19,4.6613007011483587e-21,1.0051214685506523e-10
0.5019019104183023,0.0019278015447460018,0.84210526299999999,0.0,0.0,0.0,0.052628317207735587,0.10525944659433252,1.2409167723411124e-09,2.0510369506762157e-07,5.9884065105499209e-07,2.6564765034627609e-20,4.088062699120334e-12,2.5302412939799999e-06,2.423622778639915e-06,3.3018237036781906e-07,6.9111299766732373e-08,8.1871809280145046e-12,1.4784905821123494e-14,4.5964082920654752e-10,3.7763610420206628e-16,1.2752015924767206e-08,2.2383786008894841e-13,1.3547290371105253e-19,4.8569802684650247e-08,7.9219931797737519e-16,7.8387040094140085e-16,1.8803531250919277e-26,2.7666062216907362e-13,7.6429589080106889e-29,2.3504832813877725e-22,9.6461560811651975e-23,7.0609327259242788e-19,4.9729446772929822e-21,1.0831376082376123e-10
0.5049334989549773,0.001927801498937057,0.84210526299999999,0.0,0.0,0.0,0.05262815751178266,0.10525927236963957,1.2697918799559672e-09,2.1072328885063648e-07,6.1276929683379042e-07,2.7182790849986884e-20,4.2746077631433862e-12,2.6687201087093817e-06,2.5530504643464048e-06,3.4561898674509531e-07,7.2416282659086443e-08,8.577092161870172e-12,1.5488107070533242e-14,4.8128799876450906e-10,4.0829996744338262e-16,1.3845198980511821e-08,2.4201284033387208e-13,1.5051406851846698e-19,5.1379201122356835e-08,8.3064152395083585e-16,8.1100570256442304e-16,2.0836747006171988e-26,3.0810464003396292e-13,8.9000922623599766e-29,2.6243532383138166e-22,1.0281913507718666e-22,7.5263050882697988e-19,5.3007018026460103e-21,1.1663273516891741e-10
0.5079650874916523,0.0019278014521781188,0.84210526299999999,0.0,0.0,0.0,0.052627991144005758,0.10525909114743957,1.2988414951229021e-09,2.1639106372596498e-07,6.2678179398900954e-07,2.7804549486723412e-20,4.4669181441729818e-12,2.8134603410967124e-06,2.6883534525797484e-06,3.6163747200872406e-07,7.5824821023667124e-08,8.979025429481325e-12,1.6212964141371852e-14,5.03568673699352e-10,4.4112715293135255e-16,1.5026703197747234e-08,2.614705445862483e-13,1.6709043045822536e-19,5.4321276013250463e-08,8.7033283363019477e-16,8.3889384790986936e-16,2.3073573743604088e-26,3.4298006570778567e-13,1.0353184937900606e-28,2.9265439501440645e-22,1.0948857029515102e-22,8.0145056628178646e-19,5.6445366107660248e-21,1.2549533227700689e-10
0.5109966760283272,0.0019278014044668663,0.84210526299999999,0.0,0.0,0.0,0.052627817917122455,0.10525890273621719,1.3280556165500408e-09,2.221046103027228e-07,6.4087330553404677e-07,2.8429827345341002e-20,4.665024735013097e-12,2.9646433943844497e-06,2.8297122275926314e-06,3.7825006115775396e-07,7.9337326916001701e-08,9.3930210714144412e-12,1.6959549450667873e-14,5.264840756800931e-10,4.7627375344041761e-16,1.6302781438745362e-08,2.8230266151105528e-13,1.8535709151059818e-19,5.7400058608743789e-08,9.112855652189492e-16,8.6757131850660138e-16,2.5533937314237292e-26,3.8163254063894889e-13,1.2030853949420157e-28,3.2597735118820418e-22,1.1649039447559956e-22,8.5270372099446639e-19,6.0055074808382213e-21,1.3492857997008333e-10
0.5137251057113347,0.0019278013607107924,0.84210526299999999,0.0,0.0,0.0,0.052627655993065146,0.10525872686049488,1.3544810221772112e-09,2.272840270677746e-07,6.5361937742316905e-07,2.8995416287246515e-20,4.8482998147975331e-12,3.1063668265472478e-06,2.9622628419857632e-06,3.9371935704761755e-07,8.258776561175547e-08,9.7759583002072012e-12,1.7650103777883912e-14,5.4765108186813201e-10,5.0999266994497187e-16,1.753756337846039e-08,3.0228842004949212e-13,2.0336639307922235e-19,6.0291189712604032e-08,9.4922925474502771e-16,8.9406625846285959e-16,2.795559726474299e-26,4.1995957843667263e-13,1.3759259904851843e-28,3.588428014204192e-22,1.2308299653971643e-22,9.0096140086634622e-19,6.3453815195956216e-21,1.4392936154457588e-10
0.5164535353943421,0.00192780131618031,0.84210526299999999,0.0,0.0,0.0,0.052627488223482746,0.10525854486498833,1.3810251478461249e-09,2.3249703684885419e-07,6.6642243015459763e-07,2.9563545081426203e-20,5.0363117850822619e-12,3.2535884376489466e-06,3.0999986865561738e-06,4.0968841835464739e-07,8.5922922242513953e-08,1.0168714930934794e-11,1.8358345640646157e-14,5.6933306093166802e-10,5.4575841982631088e-16,1.8859360926991685e-08,3.2348798833291056e-13,2.2297140529834244e-19,6.3299283708112064e-08,9.8820684127113981e-16,9.2120130430687804e-16,3.0588184027817742e-26,4.6194771888701669e-13,1.5721728284364818e-28,3.946297825422726e-22,1.2994741366933415e-22,9.5120876901247569e-19,6.6992687349420455e-21,1.5343565607180263e-10
0.5191819650773496,0.0019278012708742055,0.84210526299999999,0.0,0.0,0.0,0.052627314470622813,0.10525835660835969,1.4076815469025661e-09,2.3774210232157292e-07,6.7927934411351441e-07,3.0134076198627217e-20,5.2290770263453338e-12,3.4064406226777774e-06,3.2430533571800369e-06,4.2616589765328168e-07,8.9342985044204658e-08,1.0571307835726814e-11,1.9084305373536475e-14,5.9153055437346002e-10,5.8370755049644409e-16,2.0273486707506046e-08,3.4598115061394635e-13,2.44314523689012e-19,6.6427300452036966e-08,1.0282274632178759e-15,9.4901254232464938e-16,3.3449900505336543e-26,5.0791724319503779e-13,1.7947852177957184e-28,4.3358308687519226e-22,1.3710318701047126e-22,1.0035888766123166e-18,7.0681766221055809e-21,1.6346874595696318e-10
0.521910394760357,0.001927801224791414,0.84210526299999999,0.0,0.0,0.0,0.05262713459643302,0.10525816194879799,1.4344440421234343e-09,2.4301775771808317e-07,6.9218713107849775e-07,3.0706877799237351e-20,5.4266109395200976e-12,3.5650557094909324e-06,3.3915609990782378e-06,4.4316036974855184e-07,9.2848120023038605e-08,1.0983750007725916e-11,1.9828006308894762e-14,6.1424321566329989e-10,6.2396414944404606e-16,2.1785507847564003e-08,3.6984119942389607e-13,2.675394767305167e-19,6.967820418618644e-08,1.0692988822087455e-15,9.7752296602663149e-16,3.6559280382945607e-26,5.5821298815611095e-13,2.0470415025539109e-28,4.7595003767817331e-22,1.4456406409567462e-22,1.0582023709830171e-18,7.4528140301303585e-21,1.7405040814358259e-10
0.5246388244433645,0.0019278011779309834,0.84210526299999999,0.0,0.0,0.0,0.052626948462582514,0.10525796074403342,1.4613067183108354e-09,2.4832260899756666e-07,7.0514293666709735e-07,3.1281823163366126e-20,5.6289290437762428e-12,3.7295659224703943e-06,3.5456562837375905e-06,4.6068033704057004e-07,9.6438473637473596e-08,1.1406055398340487e-11,2.0589473455182175e-14,6.3747096213180781e-10,6.6657018372317199e-16,2.3401254178389196e-08,3.9509466008092797e-13,2.9276084812761266e-19,7.3054962863275462e-08,1.1114228626820094e-15,1.0067018391180857e-15,3.9931880044144607e-26,6.1320595251454531e-13,2.3325415172341883e-28,5.2194058951796315e-22,1.5231418002012438e-22,1.1149330986682491e-18,7.8523629017761966e-21,1.8520291516104214e-10
0.5270944111580712,0.0019278011350910317,0.84210526299999999,0.0,0.0,0.0,0.052626775475572207,0.10525777394564879,1.4855641423011085e-09,2.5312085046863098e-07,7.1684197250034126e-07,3.1801007963054504e-20,5.8151165717545367e-12,3.8827746163434436e-06,3.6892311830118613e-06,4.7690457799196179e-07,9.9742757865487969e-08,1.1794571509629165e-11,2.1289998804925963e-14,6.5881649387795132e-10,7.0703668417264954e-16,2.4949147299370522e-08,4.1907983536269098e-13,3.1730227357098266e-19,7.6204107072985537e-08,1.1502410931010668e-15,1.0335590300328262e-15,4.3209679492448148e-26,6.670447515844814e-13,2.6212586794501579e-28,5.6666141231531697e-22,1.5954979481704258e-22,1.1678976993058972e-18,8.22538731527619e-21,1.9574705136735632e-10
0.5295499978727779,0.0019278010916200065,0.84210526299999999,0.0,0.0,0.0,0.052626597204803345,0.10525758162571326,1.5098942897512502e-09,2.5794077719789898e-07,7.2857582548092972e-07,3.2321749686364691e-20,6.0051984389042294e-12,4.0409615125446075e-06,3.837540417928496e-06,4.9356740632995899e-07,1.0311625141230985e-07,1.2191089335697423e-11,2.2004937375048647e-14,6.8057895461394368e-10,7.4963414705576467e-16,2.6590635863118267e-08,4.4432725386932302e-13,3.4372675384917484e-19,7.9459767551933789e-08,1.1899254169408316e-15,1.0610112131595722e-15,4.6734788755267603e-26,7.2532204711606221e-13,2.9434483616401422e-28,6.1476713059407372e-22,1.6704965255830238e-22,1.222796588993142e-18,8.6120347341410164e-21,2.0678894712798936e-10
0.5320055845874846,0.0019278010475174525,0.84210526299999999,0.0,0.0,0.0,0.052626413548953269,0.10525738367961418,1.534293447574426e-09,2.6278153897339713e-07,7.4034270485272558e-07,3.2843968737815673e-20,6.1991843453557827e-12,4.2042226370962833e-06,3.9906831491001374e-06,5.1067488921897994e-07,1.0655903176767071e-07,1.2595615631201507e-11,2.273430129776723e-14,7.0275801410436017e-10,7.9438939083758173e-16,2.8330548001548021e-08,4.7085444596690594e-13,3.7213271314771091e-19,8.2824112827116804e-08,1.2304762706370566e-15,1.0890297555032267e-15,5.0520604442386612e-26,7.8836934800334315e-13,3.3026440540967106e-28,6.6643535829261523e-22,1.7479847590765855e-22,1.2795179159201861e-18,9.0115173971987033e-21,2.1834586426548226e-10
0.5344611713021913,0.0019278010027829796,0.84210526299999999,0.0,0.0,0.0,0.052626224406554976,0.10525718000245833,1.558758094014412e-09,2.6764233166672125e-07,7.5214090590390106e-07,3.3367590046267692e-20,6.3970827401170815e-12,4.3726538797453549e-06,4.14875883888369e-06,5.2823306260987617e-07,1.1007117546942904e-07,1.3008155759845489e-11,2.3478100319123894e-14,7.2535372634625416e-10,8.4140411783680532e-16,3.0173904805180492e-08,4.9872082240150015e-13,4.026576605051047e-19,8.6299312669422146e-08,1.2718993496005898e-15,1.117634838372854e-15,5.4584895898022293e-26,8.5653968929516765e-13,3.7027643965469049e-28,7.2189907875843476e-22,1.8280659462106928e-22,1.3381372936829573e-18,9.4243678434839165e-21,2.3043538740590586e-10
0.536916758016898,0.001927800957416277,0.84210526299999999,0.0,0.0,0.0,0.05262602967599881,0.10525697048906076,1.5832849053765921e-09,2.7252240596504787e-07,7.6396881605950277e-07,3.3892543017125652e-20,6.5989012374560435e-12,4.5463509865236909e-06,4.3118672484000477e-06,5.4624793480882857e-07,1.1365275442945604e-07,1.342871292868471e-11,2.4236340331361691e-14,7.4836563919477016e-10,8.9082190556647313e-16,3.2125925452113257e-08,5.2801025434735316e-13,4.3546383547154372e-19,8.9887538004665241e-08,1.3142031341947822e-15,1.1468670785445031e-15,5.8948279771082968e-26,9.3020879085231265e-13,4.1481083684568215e-28,7.8142400233900686e-22,1.9109755778797905e-22,1.3988271355224335e-18,9.8518003623061998e-21,2.4307542535835459e-10
0.5393723447316047,0.0019278009114170932,0.84210526299999999,0.0,0.0,0.0,0.052625829255543106,0.10525675503394842,1.6078707316163104e-09,2.7742107040314382e-07,7.7582491743697468e-07,3.4418760048840122e-20,6.8046489745801205e-12,4.7254095400983956e-06,4.4801084250486181e-06,5.6472548975024355e-07,1.1730383692586468e-07,1.3857292813224336e-11,2.5009031565856289e-14,7.7179321734584568e-10,9.4266304783706475e-16,3.4192032408931595e-08,5.5873707291250373e-13,4.7066483203418344e-19,9.3590960555352382e-08,1.3573872208327767e-15,1.1766895851011131e-15,6.3626287080388479e-26,1.0097762563823507e-12,4.6433181025128211e-28,8.4521223575419674e-22,1.9965139892911755e-22,1.4614412598287347e-18,1.029278541112563e-20,2.5628421165058226e-10
0.5418279314463114,0.001927800864785223,0.84210526299999999,0.0,0.0,0.0,0.052625623043307625,0.10525653353136002,1.6325126109767169e-09,2.8233767850803831e-07,7.8770777512619862e-07,3.4946178104184071e-20,7.0143339417532439e-12,4.9099249606985279e-06,4.6535827078997013e-06,5.8367169427907315e-07,1.2102449816440427e-07,1.4293900243268517e-11,2.5796182881483031e-14,7.9563651181232751e-10,9.9704089077562004e-16,3.6377856590604718e-08,5.9096715936024174e-13,5.084223619209715e-19,9.7411752940731056e-08,1.4014578587972026e-15,1.2071268999493243e-15,6.8639809882866152e-26,1.0956668257668204e-12,5.1935251064160244e-28,9.1353388608493007e-22,2.0848027747049531e-22,1.5260686716922269e-18,1.0747949843939797e-20,2.7008030408867245e-10
0.544283518161018,0.0019278008175205351,0.84210526299999999,0.0,0.0,0.0,0.052625410937261995,0.10525630587522714,1.6572077565618664e-09,2.8727163099114633e-07,7.9961603673425144e-07,3.5474738013710699e-20,7.2279641554455131e-12,5.0999925144636049e-06,4.8323907383745933e-06,6.0309250415313298e-07,1.2481482036644832e-07,1.4738540085717101e-11,2.6597803203708381e-14,8.1989515752627996e-10,1.0540919996597006e-15,3.8689242720547245e-08,6.2478061940479327e-13,5.4891545204050597e-19,1.0135208893960758e-07,1.4464229245320996e-15,1.2382102775851881e-15,7.401181161637015e-26,1.1883316704633421e-12,5.8043249122817197e-28,9.8668082851156607e-22,2.176028268297276e-22,1.5928457985465447e-18,1.1218254505597027e-20,2.8448258498907059e-10
