Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41)
0.058145221674540996,0.00331943180469694,0.84210526299999999,0.0,0.0,0.0,0.047128315232127529,0.097508179096719355,1.6608178545943181e-06,0.00013592807285734906,2.0238436413953307e-05,5.4958018607329528e-17,1.4630441189409653e-07,0.0017872498038464901,0.008323523057259169,0.00067954291176225521,3.3448450550628004e-05,1.8218341852585544e-08,7.3802164244910226e-10,3.1661982194578314e-07,2.2139157904268142e-09,0.0036362662327762579,2.8324860833317322e-08,1.1052917360543388e-11,2.37178768753382e-05,1.3068691722335421e-10
0.05817392369024019,0.0033194832823753907,0.84210526299999999,0.0,0.0,0.0,0.047088221124628502,0.097446293970740686,1.66557639250564e-06,0.00013647937518950802,2.02828722716881e-05,5.5164745609699058e-17,1.4738383537481385e-07,0.0017894329430326395,0.0083949444628011634,0.00068498527790314422,3.3674644307254999e-05,1.8335070432854523e-08,7.4322686608453886e-10,3.1821946892122512e-07,2.233016961853624e-09,0.0036737313340777745,2.8550668821321403e-08,1.1198618575936493e-11,2.388479363723532e-05,1.3156102167958892e-10
0.05820262570593938,0.003319535209303472,0.84210526299999999,0.0,0.0,0.0,0.047047869691382006,0.097383990375939089,1.6703455962459984e-06,0.00013703090482621404,2.0327270979706515e-05,5.5372586261770683e-17,1.4846984469871906e-07,0.0017915733851180833,0.0084668951505272073,0.00069045213900805293,3.3901762832532953e-05,1.8452256557402833e-08,7.4846063920880379e-10,3.198244733953695e-07,2.2522171073149548e-09,0.0037114947341193041,2.8777296733006512e-08,1.1345950875683272e-11,2.4052524124897691e-05,1.3243805264690249e-10
0.05823132772163857,0.003319587587630441,0.84210526299999999,0.0,0.0,0.0,0.047007259915050524,0.097321266848826679,1.6751254016500525e-06,0.00013758264187890387,2.0371630461442538e-05,5.5581545617702298e-17,1.4956245792954361e-07,0.001793671077105605,0.0085393773943413988,0.00069594333636912393,3.4129801065810641e-05,1.8569897519096823e-08,7.5372299055609847e-10,3.2143479459043899e-07,2.2715160108128682e-09,0.0037495575125930593,2.9004735637982091e-08,1.1494926815879229e-11,2.4221066275627317e-05,1.3331799501452617e-10
0.05826002973733776,0.0033196404194058473,0.84210526299999999,0.0,0.0,0.0,0.046966390783152102,0.097258121937500122,1.6799157305242273e-06,0.00013813456628309766,2.04159484683542e-05,5.579162831362196e-17,1.5066169340407844e-07,0.0017957259717742227,0.0086123934560097797,0.00070145870842790029,3.4358753981573193e-05,1.8687990595063577e-08,7.5901394842197314e-10,3.2305038813680112e-07,2.2909134514264405e-09,0.0037879207388132863,2.9232976478751962e-08,1.1645558843270356e-11,2.4390417931112324e-05,1.3420083337136992e-10
0.05828873175303695,0.0033196937067169973,0.84210526299999999,0.0,0.0,0.0,0.046925261289938409,0.097194554204831751,1.6847165171717351e-06,0.00013868665813554715,2.0460222881750522e-05,5.6002838954933976e-17,1.5176756860753264e-07,0.0017977380283861542,0.0086859455815066055,0.00070699809005007647,3.458861624166983e-05,1.8806532948840108e-08,7.6433353594028465e-10,3.246712117224567e-07,2.3104092003300011e-09,0.0038265854691724153,2.9462010086284741e-08,1.1797859702186937e-11,2.4560576804401079e-05,1.3508655254969509e-10
0.05831743376873614,0.0033197474516076745,0.84210526299999999,0.0,0.0,0.0,0.046883870435304821,0.097130562226909439,1.6895276833334261e-06,0.00013923889725398912,2.050445136491127e-05,5.6215181468941475e-17,1.5288010142214846e-07,0.0017997072124910131,0.0087600360028931845,0.00071256131301755969,3.4819382564247757e-05,1.8925521798520819e-08,7.6968177913998077e-10,3.262972259319841e-07,2.3300030207085028e-09,0.0038655527484074358,2.9691827177818523e-08,1.1951842584022351e-11,2.4731540501473589e-05,1.3597513817410431e-10
0.05834613578443533,0.003319801656124278,0.84210526299999999,0.0,0.0,0.0,0.046842217225943818,0.097066144594187803,1.6943491576187075e-06,0.00013979126380032428,2.054863176139117e-05,5.6428660722152837e-17,1.5399930872480449e-07,0.0018016334956387505,0.0088346669365523996,0.00071814820573159891,3.50510473102176e-05,1.9044954120838572e-08,7.7505869866479112e-10,3.2792838368119216e-07,2.3496946780627489e-09,0.0039048236087685386,2.992241844230507e-08,1.2107519938965949e-11,2.4903306503373655e-05,1.3686657515917492e-10
0.05837483780013452,0.0033198563222895045,0.84210526299999999,0.0,0.0,0.0,0.04680030067461783,0.097001299911126312,1.6991808544812536e-06,0.00014034373752674884,2.0592761721355711e-05,5.6643280894265068e-17,1.5512520786125168e-07,0.0018035168558064453,0.0089098405839947905,0.00072375859353188436,3.5283604894646126e-05,1.9164826921924246e-08,7.8046431526221915e-10,3.2956463760189508e-07,2.3694839295426935e-09,0.0039443990702752625,3.0153774385337735e-08,1.226490427072118e-11,2.5075872178805567e-05,1.3776084822447668e-10
0.05840353981583371,0.0033199114521157147,0.84210526299999999,0.0,0.0,0.0,0.046758119801158814,0.096936026796710276,1.7040227008348684e-06,0.00014089629866084481,2.0636839031254518e-05,5.6859046318109154e-17,1.5625781513429664e-07,0.0018053572766946993,0.0089855591306725879,0.00072939229843088367,3.5517049389903787e-05,1.9285137050451321e-08,7.8589864349429917e-10,3.3120593979105227e-07,2.3893705270343057e-09,0.0039842801404743602,3.0385885462984806e-08,1.2424008327519904e-11,2.5249234771469397e-05,1.3865794224730713e-10
0.0584322418315329,0.003319967047599303,0.84210526299999999,0.0,0.0,0.0,0.046715673631810894,0.096870323884580195,1.7088746086830165e-06,0.00014144892682077742,2.0680861239420341e-05,5.7075960676586174e-17,1.5739714744406909e-07,0.0018071547484573177,0.0090618247464390646,0.00073504913945882761,3.5751374975010173e-05,1.9405881414338395e-08,7.9136170147224859e-10,3.3285224362917062e-07,2.4093542140993426e-09,0.0040244678143058791,3.0618742004600416e-08,1.2584845212783337e-11,2.5423391410290359e-05,1.3955784297020414e-10
0.05846094384723209,0.0033200231107206072,0.84210526299999999,0.0,0.0,0.0,0.046672961200239345,0.096804189823124775,1.7137364982316642e-06,0.00014200160235162054,2.0724826093355885e-05,5.7294028532169254e-17,1.5854322048022596e-07,0.0018089092667917261,0.0091386395845134763,0.000740728932306884,3.598657542262506e-05,1.9527056674478189e-08,7.9685350139865072e-10,3.3450349600672895e-07,2.4294347379677136e-09,0.0040649630740844239,3.0852334320740167e-08,1.2747427271771199e-11,2.5598339097071658e-05,1.4046053537435837e-10
0.05848964586293128,0.0033200796434468462,0.84210526299999999,0.0,0.0,0.0,0.046629981546813332,0.096737623275922432,1.7186082745857145e-06,0.00014255430477362285,2.0768731117376027e-05,5.7513253548989788e-17,1.5969605065303167e-07,0.0018106208338454196,0.0092160057818753173,0.00074643148981984602,3.6222644619619632e-05,1.9648659563743049e-08,8.0237405644313772e-10,3.3615964515039483e-07,2.449611836395999e-09,0.0041057668892095023,3.1086652528244832e-08,1.2911767048230783e-11,2.5774074716318115e-05,1.413660044086708e-10
0.05851834787863047,0.003320136647726381,0.84210526299999999,0.0,0.0,0.0,0.046586733719718706,0.096670622921656721,1.7234898568663461e-06,0.00014310701456661136,2.0812574003806238e-05,5.7733639800149511e-17,1.6085565303576735e-07,0.0018122894571311516,0.0092939254582260714,0.00075215662145328252,3.645957604397892e-05,1.9770686607862085e-08,8.0792337236239408e-10,3.3782063698469896e-07,2.4698852436967052e-09,0.0041468802162596416,3.1321686736247556e-08,1.3077877240167788e-11,2.5950595023221972e-05,1.422742350302132e-10
0.05854704989432966,0.003320194125495932,0.84210526299999999,0.0,0.0,0.0,0.046543216774120801,0.096603187454762193,1.7283811468641846e-06,0.00014365971108788969,2.0856352181151766e-05,5.7955190624827375e-17,1.6202204358772929e-07,0.0018139151505883273,0.0093724007164386041,0.00075790413397423644,3.6697363347774466e-05,1.989313441963888e-08,8.1350145950864088e-10,3.3948641844621146e-07,2.4902546852152302e-09,0.0041883039986309366,3.1557426906846456e-08,1.3245770845784299e-11,2.6127896654407094e-05,1.4318521321613769e-10
0.05857575191002885,0.0033202520786712077,0.84210526299999999,0.0,0.0,0.0,0.046499429773416028,0.096535315585030229,1.7332820576396626e-06,0.00014421237502651991,2.0900063320651429e-05,5.8177910286803248e-17,1.6319523671725999e-07,0.0018154979333316434,0.0094514336414358874,0.00076367383068247439,3.6935999691514897e-05,2.0015999333822883e-08,8.191083210918678e-10,3.4115693038347384e-07,2.5107198914376121e-09,0.0042300391666954132,3.179386300063757e-08,1.341546007460784e-11,2.6305976114197751e-05,1.4409892403994132e-10
0.058604453925728044,0.0033203105091571474,0.84210526299999999,0.0,0.0,0.0,0.046455371788225515,0.09646700603855031,1.7381924841209135e-06,0.00014476498557794486,2.094370481161736e-05,5.840180190280082e-17,1.643752479402771e-07,0.0018170378308833184,0.0095310263007560292,0.00076946551240134509,3.7175478452368215e-05,2.013927781236079e-08,8.2474396273793272e-10,3.4283211614778094e-07,2.5312805824119384e-09,0.0042720866373914595,3.2030984777411278e-08,1.3586957493618528e-11,2.6484829786781346e-05,1.4501535277185256e-10
0.058633155941427234,0.0033203694188360076,0.84210526299999999,0.0,0.0,0.0,0.046411041897850037,0.096398257557071543,1.7431123392824883e-06,0.00014531752368231637,2.0987274282637636e-05,5.86268693577945e-17,1.6556209096918581e-07,0.0018185348737165823,0.0096111807432938175,0.00077527897636469765,3.7415792481145051e-05,2.0262966040686678e-08,8.3040838075149643e-10,3.4451191514084661e-07,2.5519364767108973e-09,0.0043144473144389652,3.2268782028427067e-08,1.3760275673094318e-11,2.6664453921402189e-05,1.4593448444383853e-10
0.058661857957126425,0.003320428809580228,0.84210526299999999,0.0,0.0,0.0,0.046366439189029496,0.096329068899240797,1.7480415128212862e-06,0.00014586996828120307,2.1030769015585783e-05,5.8853115487263213e-17,1.6675578094175858e-07,0.0018199890987154214,0.009691899000045176,0.00078111401758131928,3.7656934940797002e-05,2.0387060360703503e-08,8.3610157821306266e-10,3.461962684755121e-07,2.5726872826376168e-09,0.0043571220878829255,3.2507244367876282e-08,1.3935427518400824e-11,2.6844844646747631e-05,1.4685630540810339e-10
0.058690559972825615,0.0033204886832375446,0.84210526299999999,0.0,0.0,0.0,0.046321562757671728,0.09625943883952566,1.7529799134737272e-06,0.00014642230069004979,2.1074186650873636e-05,5.9080544360599126e-17,1.6795633078747936e-07,0.001821400547434889,0.0097731830826362828,0.00078697042729784816,3.7898898329776203e-05,2.0511556754043909e-08,8.4182354832893747e-10,3.4788511049006883e-07,2.5935327160581427e-09,0.0044001118343688318,3.2746361445435284e-08,1.4112425030001464e-11,2.7025997952807423e-05,1.4778080080319995e-10
0.058719261988524805,0.0033205490416469805,0.84210526299999999,0.0,0.0,0.0,0.046276411707277171,0.096189366169940685,1.7579274225455598e-06,0.0001469744995288313,2.1117524393323433e-05,5.9309158377929218e-17,1.6916375533719636e-07,0.0018227692678942889,0.0098550349843322341,0.00079284799487219727,3.8141675581443503e-05,2.0636451442749219e-08,8.4757429005378358e-10,3.4957837986081918e-07,2.6144724803786902e-09,0.0044434174166254501,3.2986122683596816e-08,1.4291280830191418e-11,2.72079097088502e-05,1.4870795637812339e-10
0.058747964004223996,0.0033206098866207794,0.84210526299999999,0.0,0.0,0.0,0.046230985151079956,0.096118849698476672,1.7628839516090472e-06,0.00014752654660166043,2.1160779886305933e-05,5.953896144905287e-17,1.7037806663325477e-07,0.001824095312419003,0.009937456678249643,0.00079874650563704658,3.8385258835164625e-05,2.0761740227134314e-08,8.5335378869832717e-10,3.5127600866316494e-07,2.6355062809064614e-09,0.0044870396838231257,3.3226517595882681e-08,1.4472007221581504e-11,2.7390575641551272e-05,1.4963775714019988e-10
0.058776666019923186,0.0033206712199640885,0.84210526299999999,0.0,0.0,0.0,0.046185282209968898,0.096047888251413902,1.7678493724218014e-06,0.00014807842002824626,2.1203950176006178e-05,5.9769955554611621e-17,1.7159927935861054e-07,0.0018253787399453109,0.010020450118769734,0.00080466574346985044,3.8629640876024611e-05,2.0887419240124187e-08,8.5916204174424934e-10,3.5297793333667341e-07,2.6566338093173452e-09,0.0045309794709681795,3.3467535457256257e-08,1.4654617114658877e-11,2.7573991358472034e-05,1.5057019005579783e-10
0.05880536803562238,0.0033207330434523495,0.84210526299999999,0.0,0.0,0.0,0.046139302015248532,0.095976480670959222,1.7728235976758295e-06,0.00014863010234898502,2.124703300319873e-05,6.0002144954088329e-17,1.7282740445984622e-07,0.0018266196132032848,0.010104017239252354,0.0008106054878388798,3.8874813399956548e-05,2.1013484033488212e-08,8.6499902987201369e-10,3.5468408034631395e-07,2.6778547699767208e-09,0.0045752375993801404,3.3709165661927142e-08,1.4839122109708397e-11,2.7758152318479272e-05,1.5150524014983846e-10
0.05883407005132157,0.003320795358856287,0.84210526299999999,0.0,0.0,0.0,0.046093043705777645,0.095904625818505063,1.7778064845925332e-06,0.00014918157094869636,2.1290025228541052e-05,6.0235530800875833e-17,1.7406245671283667e-07,0.0018278180018504672,0.010188159954083864,0.00081656551736502549,3.9120769086629361e-05,2.1139930690732542e-08,8.7086474836958627e-10,3.5639438529219805e-07,2.6991688493457348e-09,0.0046198148759458851,3.3951397291459135e-08,1.5025535067231159e-11,2.7943053864775795e-05,1.5244289398805181e-10
0.05886277206702076,0.0033208581679132765,0.84210526299999999,0.0,0.0,0.0,0.04604650643172347,0.095832322571190426,1.7827979576922394e-06,0.00014973280942110858,2.1332924738950889e-05,6.0470117711984542e-17,1.7530444564874229e-07,0.0018289739785873243,0.010272880155595427,0.00082254560566580347,3.9367499121145054e-05,2.1266754494929734e-08,8.7675916730694726e-10,3.5810877054415684e-07,2.7205757436572647e-09,0.0046647120937856968,3.4194219651074848e-08,1.5213867679984483e-11,2.8128691183784228e-05,1.5338313619825559e-10
0.058888603881150026,0.0033209151195547405,0.84210526299999999,0.0,0.0,0.0,0.04600438367262543,0.095766865355712882,1.7872974988868942e-06,0.00015022870919334448,2.1371452304694216e-05,6.0682273362981664e-17,1.7642817863783392e-07,0.0018299781599383337,0.01034962364017057,0.00082794464825663246,3.9590212018414508e-05,2.1381215071238687e-08,8.8208867814657405e-10,3.596551522094871e-07,2.7399210373452452e-09,0.0047053937861070844,3.4413255719660034e-08,1.5385019196330244e-11,2.8296389809231089e-05,1.5423155774913866e-10
0.058914435695279294,0.003320972473746806,0.84210526299999999,0.0,0.0,0.0,0.045962033664501155,0.095701043256663273,1.7918037936272025e-06,0.00015072439013423994,2.1409900280617628e-05,6.0895404997102714e-17,1.7755754994112834e-07,0.00183094811353174,0.010426837754157476,0.00083335958648643677,3.9813539789961291e-05,2.1495974492817934e-08,8.8744141296956916e-10,3.6120472634627307e-07,2.7593410221121855e-09,0.0047463358176736215,3.4632753371532732e-08,1.5557744617613615e-11,2.8464676710061187e-05,1.5508205555219677e-10
0.05894026750940856,0.0033210302316385057,0.84210526299999999,0.0,0.0,0.0,0.045919455805322869,0.095634855490423373,1.7963167529617107e-06,0.00015121983819796488,2.1448266661677249e-05,6.1109514347285218e-17,1.7869256767907464e-07,0.0018318839028306211,0.010504523837637954,0.00083879025099617085,4.0037476296451108e-05,2.1611029465965579e-08,8.9281735545289496e-10,3.6275743671155777e-07,2.7788354700228461e-09,0.0047875387391643305,3.4852704600823458e-08,1.5732052584428961e-11,2.8633548129323148e-05,1.5593461819233184e-10
0.05896609932353783,0.0033210883945225898,0.84210526299999999,0.0,0.0,0.0,0.045876649502818688,0.095568301291165267,1.8008363017483831e-06,0.00015171503925736355,2.1486549579446931e-05,6.132460323449705e-17,1.7983323983490408e-07,0.0018327855955491633,0.010582683209977078,0.00084423647003886531,4.0262015106640163e-05,2.1726376600236176e-08,8.9821648518202438e-10,3.6431323144843801e-07,2.7984041393128954e-09,0.0048290030875203366,3.5073101240935996e-08,1.5907952166490581e-11,2.8803000173881551e-05,1.5678923607100674e-10
0.0589919311376671,0.0033211469635552183,0.84210526299999999,0.0,0.0,0.0,0.045833614168923793,0.095501379900933908,1.8053623386866742e-06,0.00015220997933383562,2.1524746796947642e-05,6.1540672684051134e-17,1.80979574916593e-07,0.0018336532616713653,0.010661317181258166,0.00084969807064986234,4.0487150012348979e-05,2.1842012578671957e-08,9.0363878554398298e-10,3.658720563966771e-07,2.8180467915421047e-09,0.0048707293934351576,3.5293935206804345e-08,1.6085452661387973e-11,2.8973028897432324e-05,1.5764590137744993e-10
0.059017762951796365,0.003321205939971989,0.84210526299999999,0.0,0.0,0.0,0.045790349224356618,0.095434090577619382,1.809894780610464e-06,0.00015270464415527364,2.1562856458534475e-05,6.1757725045898079e-17,1.8213158005343226e-07,0.0018344869746371485,0.010740427043010281,0.00085517487799400551,4.0712874418901313e-05,2.1957933816479167e-08,9.0908423275584088e-10,3.6743384724590995e-07,2.837763195606999e-09,0.004912718175493525,3.5515198405153039e-08,1.6264562106165411e-11,2.9143630230940994e-05,1.5850460392275469e-10
0.05904359476592563,0.003321265324925854,0.84210526299999999,0.0,0.0,0.0,0.045746854094910187,0.095366432588860572,1.8144335174212946e-06,0.00015319901956423055,2.160087628744761e-05,6.1975761099595124e-17,1.8328926335434927e-07,0.0018352868109431189,0.010820014075247611,0.00086066671572798909,4.0939182003888437e-05,2.2074136913245453e-08,9.1455280747201488e-10,3.6899854443267983e-07,2.8575531114143278e-09,0.0049549699443789674,3.573688255208912e-08,1.6445289073041072e-11,2.9314800041531427e-05,1.5936533187639053e-10
0.0590694265800549,0.003321325119609656,0.84210526299999999,0.0,0.0,0.0,0.045703128214923318,0.095298405217064494,1.8189784760202332e-06,0.0001536930913251404,2.1638804471053587e-05,6.2194782709222424e-17,1.8445263180188959e-07,0.0018360528496570246,0.010900079540507021,0.00086617340587563955,4.1166065927858305e-05,2.2190618233525118e-08,9.2004448177329001e-10,3.7056608965756048e-07,2.8774162930132084e-09,0.0049974851997886607,3.5958979398811482e-08,1.6627642386874044e-11,2.9486534079379482e-05,1.6022807503111244e-10
