Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12)
0.009216548280164714,0.0029772841031025362,0.84210526299999999,0.0,0.0,0.0,0.00026282886172947337,0.026668164099272595,6.5524398602870848e-07,8.0362755576430064e-05,3.5523026861196829e-07,1.2000138639868194e-17,3.0157431697726601e-06,1.8880330194867155e-05,0.10463472479522759,1.1309117210862921e-05,4.3885365060567249e-07,5.4313030186494803e-10,6.6561091478348111e-10,2.4508401471620368e-10,1.3975791621752292e-09,0.052334166999378352,7.2845272877315329e-10,3.7743909550814586e-11,1.4249989011464121e-05,2.5696254548919666e-10,1.3120117524208364e-08
0.00922362640224244,0.002977287759624387,0.84210526299999999,0.0,0.0,0.0,0.0002609998315328256,0.026665676007521219,6.5096180356820191e-07,7.9898015434721521e-05,3.5287578359938717e-07,1.1904663387735161e-17,3.0002826799942628e-06,1.8749066878085511e-05,0.10463908636865173,1.1176154751748694e-05,4.3346783006573748e-07,5.3648429031386321e-10,6.5941419082186014e-10,2.4186770380884418e-10,1.3809341336425611e-09,0.052336228567329467,7.1970884919797916e-10,3.7498674753137127e-11,1.4160778949875649e-05,2.5403246493993534e-10,1.3041056520307635e-08
0.009229996712112392,0.0029772910130598886,0.84210526299999999,0.0,0.0,0.0,0.00025937263247930229,0.026663462903714449,6.4714762997592531e-07,7.9483575469701349e-05,3.5077903198722601e-07,1.1819857941090902e-17,2.9864715204458016e-06,1.8632273538868941e-05,0.10464296700709226,1.10582556671577e-05,4.2869581612738183e-07,5.3059540580427341e-10,6.5391293054014087e-10,2.390210690075782e-10,1.3661796538968764e-09,0.052338062767948439,7.1195926898369699e-10,3.7280224917525292e-11,1.4081290785510758e-05,2.5143285844458938e-10,1.2970307459666324e-08
0.009236367021982345,0.0029772942315574448,0.84210526299999999,0.0,0.0,0.0,0.00025776309531457426,0.026661274221495852,6.4337065739690188e-07,7.9072718331498563e-05,3.4870310791264797e-07,1.1736097450041947e-17,2.9727574018538385e-06,1.8516734126409142e-05,0.10464680585728402,1.0942001613523063e-05,4.2399377431917425e-07,5.2479259127974556e-10,6.4848227472782038e-10,2.3621907135134297e-10,1.3516354401552863e-09,0.052339877175176026,7.0432120467618288e-10,3.7063889685410149e-11,1.4002551660033863e-05,2.4886815256435716e-10,1.2899943538571837e-08
0.009242737331852298,0.0029772974156169,0.84210526299999999,0.0,0.0,0.0,0.00025617096441875157,0.026659109601824188,6.3963038360302348e-07,7.8665404068208858e-05,3.4664772362335616e-07,1.165336416267894e-17,2.9591396539376408e-06,1.8402430703709803e-05,0.10465060351828986,1.0827365086775405e-05,4.1936047588709882e-07,5.1907434096392116e-10,6.4312108952433428e-10,2.3346084753330378e-10,1.3372979581295512e-09,0.052341672073806876,6.9679275443198448e-10,3.6849640773237845e-11,1.3924552363696973e-05,2.4633780333596355e-10,1.2829964758315699e-08
0.009249107641722251,0.0029773005657276483,0.84210526299999999,0.0,0.0,0.0,0.00025459598861066619,0.026656968691967733,6.3592633651035138e-07,7.8261593279165976e-05,3.4461260812408312e-07,1.1571641028757215e-17,2.9456175906217115e-06,1.828934564071371e-05,0.10465436057888026,1.0714319103757772e-05,4.1479468862796612e-07,5.1343914525044563e-10,6.378282393663089e-10,2.3074554776643213e-10,1.3231637074440328e-09,0.052343447743718449,6.8937203750665828e-10,3.6637451620610903e-11,1.3847283814731999e-05,2.4384126961171716e-10,1.2760371540794555e-08
0.009254840920605209,0.0029773033722000344,0.84210526299999999,0.0,0.0,0.0,0.00025319297390847883,0.026655061858488763,6.32623320062165e-07,7.7901126924088141e-05,3.4279813350637782e-07,1.1498940668466939e-17,2.9335288834772478e-06,1.8188596408261061e-05,0.10465770769849714,1.0613915750526033e-05,4.1074219977432435e-07,5.0843725186738257e-10,6.3312217225656953e-10,2.2833781294446964e-10,1.3106136966794812e-09,0.052345029633496257,6.8278392775262361e-10,3.6448222949456857e-11,1.3778359503838217e-05,2.4162284640460784e-10,1.2698068202044222e-08
0.009260574199488166,0.002977306151909679,0.84210526299999999,0.0,0.0,0.0,0.00025180347790619746,0.02665317370088921,6.2934897899481834e-07,7.7543438885280629e-05,3.4099969254233571e-07,1.1427033681196171e-17,2.9215164699710261e-06,1.8088807494328202e-05,0.10466102281552397,1.0514760344647056e-05,4.0674258230935888e-07,5.03500410305711e-10,6.284697749724788e-10,2.259636404593314e-10,1.2982229516840918e-09,0.052346596368057635,6.7628021218618518e-10,3.6260625123892144e-11,1.371001340487608e-05,2.3943098764840858e-10,1.2636078273203601e-08
0.009265734150482827,0.0029773086310476097,0.84210526299999999,0.0,0.0,0.0,0.00025056434596688892,0.026651490124836478,6.2642630572025305e-07,7.7223872191866936e-05,3.3939464229131885e-07,1.1362985864094003e-17,2.9107701154060251e-06,1.7999808421747434e-05,0.10466397939641178,1.0426572067660873e-05,4.0318745319446624e-07,4.9911203998855878e-10,6.2432787355433758e-10,2.2385510729655587e-10,1.2872054491784894e-09,0.052347993631980824,6.7049794871278132e-10,3.6093165458805575e-11,1.3648991036609992e-05,2.37480717761824e-10,1.2580555143653829e-08
0.009270894101477488,0.002977311089027996,0.84210526299999999,0.0,0.0,0.0,0.00024933589793835187,0.026649821302699595,6.2352634538697029e-07,7.6906513515265709e-05,3.3780228506788942e-07,1.1299562658552389e-17,2.9000847928139092e-06,1.7911568503150861e-05,0.10466691067964307,1.0339366167778831e-05,3.9967387457777002e-07,4.9477479776178515e-10,6.2022825964107366e-10,2.2177287250606432e-10,1.2763132392135134e-09,0.052349378916932067,6.6478205391046841e-10,3.5926997817295995e-11,1.3588427300161069e-05,2.3555138967396585e-10,1.2525285767582358e-08
0.009276054052472149,0.002977313526091992,0.84210526299999999,0.0,0.0,0.0,0.0002481180104675039,0.026648167061462266,6.2064887377815993e-07,7.6591343106104386e-05,3.3622249234663348e-07,1.1236755904766268e-17,2.8894601117611352e-06,1.782407905708542e-05,0.10466981695460294,1.0253129487378683e-05,3.9620125123696334e-07,4.9048795415145106e-10,6.1617038072039996e-10,2.1971654438194911e-10,1.265544600563603e-09,0.052350752360421367,6.5913160436118216e-10,3.5762109581285178e-11,1.3528317672462886e-05,2.3364273539005683e-10,1.2470270333407991e-08
0.00928121400346681,0.0029773159424769575,0.84210526299999999,0.0,0.0,0.0,0.00024691056192981527,0.026646527230577609,6.1779366606041181e-07,7.6278341407076997e-05,3.3465513536366718e-07,1.1174557575225451e-17,2.8788956765831191e-06,1.7737331515097847e-05,0.10467269850666447,1.0167849069490229e-05,3.9276900922875215e-07,4.8625080512803434e-10,6.1215370095406323e-10,2.1768573612244154e-10,1.254897831968568e-09,0.052352114098043426,6.535456883374404e-10,3.5598488092604464e-11,1.3468657683722009e-05,2.3175449066848541e-10,1.2415508912694472e-08
0.00928637395446147,0.002977318338417561,0.84210526299999999,0.0,0.0,0.0,0.00024571343240092621,0.026644901641914943,6.1496049485541147e-07,7.596748905898828e-05,3.3310008408551155e-07,1.1112959690182157e-17,2.8683911085236454e-06,1.7651317435712672e-05,0.10467555561725339,1.0083512153412341e-05,3.8937658288224898e-07,4.8206265675693082e-10,6.0817769188409731e-10,2.1568006049702239e-10,1.2443712648198035e-09,0.052353464263508606,6.4802341173992251e-10,3.5436120540520084e-11,1.3409442916811802e-05,2.298863958609778e-10,1.236100143001419e-08
0.009291533905456131,0.00297732071414506,0.84210526299999999,0.0,0.0,0.0,0.00024452650362552871,0.026643290129712609,6.1214913574807512e-07,7.5658766907298354e-05,3.3155721021166398e-07,1.1051954386570247e-17,2.8579460376124461e-06,1.7566028499528981e-05,0.10467838856391927,1.0000106171894478e-05,3.8602340991616676e-07,4.7792281951358915e-10,6.0424182881125032e-10,2.1369913729565478e-10,1.233963260616257e-09,0.052354802988677035,6.425638967747163e-10,3.5274994279466846e-11,1.3350669005575817e-05,2.2803819516349309e-10,1.2306747788363886e-08
0.009296693856450792,0.002977323069887425,0.84210526299999999,0.0,0.0,0.0,0.00024334965898911262,0.02664169253054299,6.0935936951880115e-07,7.535215599769151e-05,3.3002638840309575e-07,1.0991533961511272e-17,2.847560089193943e-06,1.7481456498369295e-05,0.10468119762040044,9.917618748477588e-06,3.8270893679690111e-07,4.7383061458307549e-10,6.0034559465327652e-10,2.1174259519790236e-10,1.2236722040973559e-09,0.052356130403589787,6.3716627836238055e-10,3.5115096957613357e-11,1.3292331633877966e-05,2.2620963603205259e-10,1.2252747917350244e-08
0.009301853807445453,0.0029773254058695726,0.84210526299999999,0.0,0.0,0.0,0.00024218278349354906,0.026640108683279384,6.06590979951293e-07,7.5047637569512486e-05,3.2850749508857952e-07,1.0931690846526182e-17,2.8372328853628137e-06,1.7397593333317275e-05,0.10468398305668028,9.836037694252659e-06,3.7943262169607297e-07,4.6978537732263079e-10,5.9648848211183721e-10,2.0981006979732033e-10,1.2134965024522989e-09,0.052357446636495955,6.3182970369045068e-10,3.495641639054899e-11,1.3234426535389737e-05,2.2440046932753279e-10,1.2199001721832897e-08
0.009307013758440114,0.0029773277223134305,0.84210526299999999,0.0,0.0,0.0,0.0002410257637329992,0.026638538429058698,6.038437522114219e-07,7.4745193053861854e-05,3.2700040756928025e-07,1.0872417577214789e-17,2.8269640523038627e-06,1.7314431017568412e-05,0.10468674513904225,9.7553510044924552e-06,3.7619393212266578e-07,4.6578645446991808e-10,5.9266999195684529e-10,2.079012021522685e-10,1.2034345882419629e-09,0.052358751813879195,6.2655333372545368e-10,3.4798940468091331e-11,1.3176949493201173e-05,2.2261044959144483e-10,1.2145509046197146e-08
0.009312173709434775,0.002977330019437891,0.84210526299999999,0.0,0.0,0.0,0.00023987848786825028,0.026636981611243098,6.0111747357829853e-07,7.4444804073632933e-05,3.2550500440994181e-07,1.0813706797418733e-17,2.8167532209783629e-06,1.7231961675597677e-05,0.10468948413012912,9.6755468556018052e-06,3.7299234286399481e-07,4.6183320171695981e-10,5.8888963151187102e-10,2.0601563899230877e-10,1.1934849200252839e-09,0.052360046060485846,6.2133634353188645e-10,3.4642657196627111e-11,1.3119896339036501e-05,2.2083933499268167e-10,1.209226969422684e-08
0.009317333660429436,0.002977332297458838,0.84210526299999999,0.0,0.0,0.0,0.00023874084560088869,0.026635438075383801,5.9841193438693614e-07,7.414645244174316e-05,3.2402116595448813e-07,1.0755551272833771e-17,2.8066000233902202e-06,1.7150177539195862e-05,0.10469220028900193,9.5966136022514482e-06,3.6982733661509139e-07,4.5792498444559753e-10,5.8514691508618984e-10,2.0415303343585899e-10,1.1836459803398945e-09,0.052361329499353508,6.1617792120653782e-10,3.4487554753494813e-11,1.3063262952484651e-05,2.1908688709420921e-10,1.2039283453387379e-08
0.009327653562418759,0.002977336797039329,0.84210526299999999,0.0,0.0,0.0,0.00023649402817113718,0.026632390242404033,5.930622486400769e-07,7.3555789401603394e-05,3.210877121709694e-07,1.0640877630662191e-17,2.7864650593227673e-06,1.69886343300722e-05,0.10469756512889598,9.4413140687076388e-06,3.6360504787762216e-07,4.5024117146274058e-10,5.7777250953731671e-10,2.0049533844129226e-10,1.164294329740009e-09,0.052363864437696195,6.0603359402103228e-10,3.4180845783599091e-11,1.2951239235378241e-05,2.1563705410744012e-10,1.1934069329842392e-08
0.009337973464408083,0.0029773412227241097,0.84210526299999999,0.0,0.0,0.0,0.00023428445895479734,0.026629393736999334,5.8779306751404117e-07,7.2973062136463923e-05,3.1819911836707201e-07,1.0528341031859263e-17,2.7665562405714999e-06,1.682974132460488e-05,0.10470284166169125,9.2893626953736536e-06,3.5752309578261434e-07,4.4273014404887356e-10,5.7054303632435799e-10,1.9692546127238884e-10,1.1453679526007865e-09,0.052366357580044522,5.9611410461832429e-10,3.3878721750723322e-11,1.2840846314718095e-05,2.1225910915458537e-10,1.182986443488562e-08
0.009348293366397406,0.0029773455761376855,0.84210526299999999,0.0,0.0,0.0,0.00023211130864027923,0.026626447398954239,5.8260280055946339e-07,7.239813174635934e-05,3.1535447853231253e-07,1.041788756014916e-17,2.7468706798455891e-06,1.6673440076868035e-05,0.10470803183644112,9.1406724460468509e-06,3.5157763620630464e-07,4.3538718476276874e-10,5.6345486707452773e-10,1.9344083511618189e-10,1.1268555243144015e-09,0.052368809851822504,5.864134003254694e-10,3.3581092903805919e-11,1.273205289380599e-05,2.0895126270780207e-10,1.1726666072478024e-08
0.00935861326838673,0.002977349858863169,0.84210526299999999,0.0,0.0,0.0,0.00022997377033392386,0.026623550099864259,5.7748989471221892e-07,7.1830862164722178e-05,3.1255290863349773e-07,1.0309464957310389e-17,2.7274055200852463e-06,1.6519673707241005e-05,0.10471313755003196,8.9951588650714625e-06,3.4576494525031357e-07,4.2820772321113906e-10,5.565044793478601e-10,1.9003897994730712e-10,1.10874606650141e-09,0.052371222153578374,5.7692561618888116e-10,3.3287871573319426e-11,1.2624828386964742e-05,2.057117753920146e-10,1.1624471151490779e-08
0.009368933170376053,0.0029773540724393225,0.84210526299999999,0.0,0.0,0.0,0.00022787105884511933,0.026620700742108868,5.724528336082708e-07,7.1271120094205335e-05,3.0979354617158153e-07,1.020302257237508e-17,2.7081579318835927e-06,1.6368386851309128e-05,0.10471816064882823,8.8527399913782941e-06,3.4008141606890567e-07,4.2118733212759215e-10,5.4968845386643638e-10,1.8671749944471526e-10,1.0910289333128936e-09,0.052373595361773266,5.6764506745377342e-10,3.2998972134938998e-11,1.2519142901207067e-05,2.0253895627199634e-10,1.1523276215624688e-08
0.009379253072365376,0.0029773582183653517,0.84210526299999999,0.0,0.0,0.0,0.00022580241002062459,0.026617898257894654,5.6749013593551927e-07,7.0718774945390542e-05,3.0707554921916646e-07,1.0098511293782193e-17,2.689125114678451e-06,1.6219525614495794e-05,0.10472310293020488,8.7133362784462387e-06,3.3452355510931075e-07,4.1432172279009735e-10,5.4300347140967235e-10,1.8347407751402496e-10,1.0736938012382896e-09,0.052375930329515777,5.5856624390707592e-10,3.2714310917343664e-11,1.2414967219108775e-05,1.9943116154807976e-10,1.1423077445838337e-08
0.0093895729743547,0.0029773622981017233,0.84210526299999999,0.0,0.0,0.0,0.00022376708016165253,0.0266151416084171,5.6260035448180127e-07,7.0173698783725308e-05,3.0439809583725498e-07,9.9958834960592566e-18,2.6703042989596309e-06,1.6073037532674085e-05,0.10472796614388988,8.5768705237122182e-06,3.2908797783239771e-07,4.0760673982549881e-10,5.364463093208188e-10,1.8030647519899351e-10,1.056730659111986e-09,0.052378227887205357,5.4968380434201515e-10,3.2433806150112154e-11,1.2312272783592779e-05,1.9638679321644469e-10,1.1323870675507939e-08
0.009399892876344023,0.0029773663130670527,0.84210526299999999,0.0,0.0,0.0,0.00022176434529240627,0.026612429782810115,5.5778207548252711e-07,6.9635766262162452e-05,3.0176038365259795e-07,9.8950929871640353e-18,2.6516927457863098e-06,1.5928871521000821e-05,0.10473275199364966,8.4432677803565828e-06,3.2377140427466923e-07,4.0103835581886595e-10,5.3001383783079459e-10,1.772125276619754e-10,1.0401297969066635e-09,0.0523804888433397,5.4099257038362826e-10,3.2157377929050128e-11,1.2211031678643089e-05,1.9340429758801423e-10,1.1225651423445325e-08
0.009410212778333347,0.0029773702646479663,0.84210526299999999,0.0,0.0,0.0,0.0002197935005701413,0.026609761797299777,5.5303391794015251e-07,6.9104854565332175e-05,2.9916162943696034e-07,9.7960949655246514e-18,2.6332877449134796e-06,1.5786977832146787e-05,0.10473746213864893,8.3124552866772548e-06,3.185706561484021e-07,3.9461266775785157e-10,5.2370301756952527e-10,1.7419014187390832e-10,1.0238817958201134e-09,0.052382713985166189,5.3248752105750544e-10,3.188494817922999e-11,1.2111216613640541e-05,1.9048216397304439e-10,1.1128414914942997e-08
0.00942053268032267,0.002977374154191186,0.84210526299999999,0.0,0.0,0.0,0.00021785385973464047,0.026607136694414484,5.483545323202381e-07,6.8580843356063164e-05,2.9660106834188071e-07,9.698845964337953e-18,2.6150866155226782e-06,1.5647308018870905e-05,0.10474209819472055,8.1843624003072831e-06,3.1348265355405332e-07,3.8832589300854226e-10,5.1751089679224578e-10,1.7123729376411435e-10,1.0079775179196445e-09,0.052384904079290008,5.2416378709764771e-10,3.1616440582299534e-11,1.2012800908649606e-05,1.876189233308701e-10,1.1032156085495597e-08
0.009430852582311994,0.002977377983010945,0.84210526299999999,0.0,0.0,0.0,0.00021594475457031162,0.026604553542212868,5.437425997157938e-07,6.8063614723707337e-05,2.9407795338443372e-07,9.6033038026436307e-18,2.5970867088095807e-06,1.550981489769143e-05,0.10474666173560654,8.0589205330328343e-06,3.0850441094093094e-07,3.8217436442341628e-10,5.1143460809689845e-10,1.6835202533239254e-10,9.9240809781301522e-10,0.052387059872268209,5.160166463235477e-10,3.1351780530785055e-11,1.1915758479863095e-05,1.8481314713505222e-10,1.0936869597216817e-08
0.009441172484301317,0.0029773817523865358,0.84210526299999999,0.0,0.0,0.0,0.00021406553435003399,0.026602011433486672,5.3919683175671954e-07,6.7553053130790778e-05,2.9159155534881913e-07,9.509427554736637e-18,2.5792854072755446e-06,1.537445250918286e-05,0.10475115429424162,7.9360630833119675e-06,3.0363303390761239e-07,3.7615452645447229e-10,5.0547136575040791e-10,1.6553244260876075e-10,9.7716493477822101e-10,0.052389182091224229,5.080415193117487e-10,3.1090895124967984e-11,1.1820063824418114e-05,1.8206344628091576e-10,1.0842549874133182e-08
0.00945149238629064,0.002977385463564629,0.84210526299999999,0.0,0.0,0.0,0.00021221556528879933,0.026599509484978245,5.3471596993396611e-07,6.7049045359686684e-05,2.8914116237341557e-07,9.4171775090500161e-18,2.5616801225098516e-06,1.5241176078893298e-05,0.10475557736401495,7.8157253703882349e-06,2.988657168456049e-07,3.702629322433041e-10,4.9961846360163046e-10,1.6277671370180352e-10,9.6223968238883929e-10,0.052391271444451687,5.0023396374667943e-10,3.0833713136057869e-11,1.1725692005557285e-05,1.7936846976039171e-10,1.0749191121859001e-08
0.009461812288279964,0.002977389117759806,0.84210526299999999,0.0,0.0,0.0,0.00021039423002625009,0.026597046836638608,5.3029878392723083e-07,6.6551480460723934e-05,2.8672607899415319e-07,9.3265151101567625e-18,2.5442682966316165e-06,1.5109941982857651e-05,0.1047599323999652,7.6978445722074e-06,2.9419973970303256e-07,3.6449623966550489e-10,4.938732723461465e-10,1.6008306601785441e-10,9.4762423925240921e-10,0.052393328621986202,4.9258966934905573e-10,3.0580164911882754e-11,1.1632618638542205e-05,1.7672690342008302e-10,1.0656787321988157e-08
