Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76)
0.1922308008156878,0.0018306260398143303,0.84210526299999999,0.0,0.0,0.0,0.00053280935440828557,0.025874582245033122,6.5046744195355063e-07,6.0952532303803305e-05,1.1532156859458427e-05,3.5744515212454299e-16,2.9497743482746414e-06,2.3233971874843758e-05,0.10157588594100812,0.0024622237273600384,4.2241154037269035e-05,1.4469782885085919e-08,4.9099021094061466e-10,4.8247518865114507e-07,1.7979336591104301e-09,0.052020094881562041,3.5473625645598765e-08,1.6104811633526196e-10
0.19225147535382117,0.0018306389643593008,0.84210526299999999,0.0,0.0,0.0,0.00052370679040374189,0.025862562212738475,6.4924616756211291e-07,6.075620022544099e-05,1.150586975655832e-05,3.5827731340771002e-16,2.9815696708928488e-06,2.2848388682406026e-05,0.10159904817448079,0.0024584787357344044,4.1892767631288617e-05,1.4366028896001044e-08,4.8771198141151474e-10,4.8048952639996992e-07,1.787907460891567e-09,0.052029963223613536,3.525920511867246e-08,1.6077510205970139e-10
0.19227214989195454,0.0018306518484543656,0.84210526299999999,0.0,0.0,0.0,0.00051466512393725952,0.025850638425353269,6.4799420950155896e-07,6.055762508673637e-05,1.1479105622941296e-05,3.5908821986208464e-16,3.0139133441252319e-06,2.246532564372043e-05,0.10162210047110985,0.0024547264508310595,4.154170115230481e-05,1.4261299279260683e-08,4.8439569924547601e-10,4.784660977385456e-07,1.7777458881521948e-09,0.052039771414770002,3.5042434801919969e-08,1.6049419526775796e-10
0.1922928244300879,0.0018306646914043655,0.84210526299999999,0.0,0.0,0.0,0.00050568502478724492,0.025838811814548324,6.4671057107091964e-07,6.0356767771790381e-05,1.1451847619671491e-05,3.5987653791832877e-16,3.0468153666713162e-06,2.2084810245814792e-05,0.10164504133956771,0.0024509670709129887,4.1187939998001106e-05,1.4155581658982309e-08,4.8104090852258123e-10,4.7640376227488532e-07,1.7674466683093371e-09,0.052049518792542014,3.4823272584572768e-08,1.6020514399604703e-10
0.19231349896822128,0.0018306774924910737,0.84210526299999999,0.0,0.0,0.0,0.00049676717376395175,0.025827083323666615,6.4539422654460673e-07,6.0153588656222655e-05,1.1424078404120643e-05,3.6064086819431166e-16,3.0802856124232741e-06,2.1706870329652709e-05,0.1016678692533582,0.0024472008059054757,4.083147071511662e-05,1.4048863720877538e-08,4.7764715567269155e-10,4.7430134844186508e-07,1.7570074945790282e-09,0.052059204682500859,3.4601675847946552e-08,1.5990768896522626e-10
0.19233417350635465,0.0018306902509745706,0.84210526299999999,0.0,0.0,0.0,0.00048791226275941315,0.025815453907706773,6.4404411554373886e-07,5.9948047542358304e-05,1.1395780045151974e-05,3.6137975066242288e-16,3.1143339991337865e-06,2.1331534117251637e-05,0.10169058265013001,0.0024434278777267647,4.0472281149602814e-05,1.3941133280839441e-08,4.7421399154867944e-10,4.7215765772590664e-07,1.7464259835041464e-09,0.052068828398134349,3.4377600412577655e-08,1.5960156214985285e-10
0.19235484804448802,0.0018307029660902137,0.84210526299999999,0.0,0.0,0.0,0.00047912099491843001,0.025803924533402425,6.4265913745333892e-07,5.9740103583941169e-05,1.1366933914055276e-05,3.6209167564293922e-16,3.148970600461217e-06,2.0958830338048419e-05,0.10171317993068288,0.0024396485208213665,4.0110360526294366e-05,1.3832378270888623e-08,4.707409712801794e-10,4.6997145999864853e-07,1.7356997249995077e-09,0.052078389240592722,3.4151001601854294e-08,1.5928648539198293e-10
0.1923755225826214,0.001830715637050463,0.84210526299999999,0.0,0.0,0.0,0.00047039408462300371,0.025792496178913858,6.412381563054076e-07,5.9529715405043364e-05,1.1337520757601355e-05,3.6277507250725042e-16,3.1842054203267643e-06,2.0588788153632748e-05,0.10173565945834481,0.0024358629826971116,3.9745699515766627e-05,1.3722586741409219e-08,4.6722765442480026e-10,4.677414915806433e-07,1.7248263499039993e-09,0.05208788649863718,3.3921835479146039e-08,1.5896217162855889e-10
0.19239619712075476,0.0018307282630417396,0.84210526299999999,0.0,0.0,0.0,0.00046173225726669072,0.025781169833278838,6.3978000812751827e-07,5.9316841242705812e-05,1.1307520829786724e-05,3.634282992327586e-16,3.2200482021306906e-06,2.0221436971574991e-05,0.10175801955862349,0.002432071524335003,3.9378290418310976e-05,1.3611746968652199e-08,4.6367360867450031e-10,4.6546646318496032e-07,1.7138034902982315e-09,0.052097319448713424,3.369005817122252e-08,1.5862832672434425e-10
0.19241687165888813,0.00183074084322424,0.84210526299999999,0.0,0.0,0.0,0.0004531362493393856,0.025769946496458685,6.3828348902779806e-07,5.9101438787737077e-05,1.1276913710499694e-05,3.6404965161337934e-16,3.2565087640713194e-06,1.9856806611581833e-05,0.10178025851823798,0.0024282744206572475,3.9008127346112608e-05,1.349984750923109e-08,4.6007841149434332e-10,4.6314506097967094e-07,1.7026286572545801e-09,0.052106687354712002,3.3455623524384817e-08,1.5828464648087796e-10
0.19243547874320818,0.0018307521255094667,0.84210526299999999,0.0,0.0,0.0,0.00044545673557863267,0.025759934401128955,6.3690278245241144e-07,5.8905379437086574e-05,1.1248830629679441e-05,3.6458016516940336e-16,3.2898596952048198e-06,1.9530990687142477e-05,0.10180016855864202,0.0024248524395065391,3.8672622570692988e-05,1.3398222693726957e-08,4.5680720698212519e-10,4.6101503740481253e-07,1.6924393366381179e-09,0.052115062238758308,3.3242322483972243e-08,1.5796666423992282e-10
0.19245408582752824,0.0018307633693413349,0.84210526299999999,0.0,0.0,0.0,0.00043783169384284019,0.025750007305714771,6.3548904682657558e-07,5.8707205866378603e-05,1.1220222616396108e-05,3.6508211194688941e-16,3.3237261834249152e-06,1.9207425685440142e-05,0.10181997775003256,0.0024214263413733315,3.8334882189795332e-05,1.3295722437954494e-08,4.5350203827436489e-10,4.5884535561995606e-07,1.6821231706019778e-09,0.052123383275981594,3.302679937297067e-08,1.5764022307440864e-10
0.1924726929118483,0.0018307745740501655,0.84210526299999999,0.0,0.0,0.0,0.0004302616838767504,0.02574016596053209,6.3404133001766285e-07,5.8506886413136548e-05,1.119107346591896e-05,3.6555411237456016e-16,3.3581149792342121e-06,1.8886134132858742e-05,0.1018396847605214,0.0024179963578031915,3.7994906003800753e-05,1.3192338996612342e-08,4.5016261906881281e-10,4.5663499767825608e-07,1.6716784392996169e-09,0.052131649903544915,3.2809022331727166e-08,1.5730508244094655e-10
0.19249129999616835,0.0018307857389499543,0.84210526299999999,0.0,0.0,0.0,0.00042274727236845869,0.025730411122062737,6.3255865518629647e-07,5.8304389173873442e-05,1.1161366560181514e-05,3.6599474016157394e-16,3.3930327896874166e-06,1.8567138749032907e-05,0.10185928823146448,0.0024145627306970899,3.765269538736306e-05,1.3088064956375329e-08,4.4678867449442742e-10,4.543829361974387e-07,1.6611033362423858e-09,0.052139861550358893,3.2588957756015331e-08,1.5696099555493831e-10
0.1925099070804884,0.001830796863335275,0.84210526299999999,0.0,0.0,0.0,0.00041528903325746015,0.025720743553328311,6.3104000250390765e-07,5.8099681779559458e-05,1.1131084556446172e-05,3.6640253849831722e-16,3.428486642888903e-06,1.8250462787679794e-05,0.10187878677647542,0.0024111257127646655,3.73082533075714e-05,1.2982893152518357e-08,4.4337993829869593e-10,4.5208812256184324e-07,1.6503959525567656e-09,0.052148017636768136,3.236657012222607e-08,1.5660770481143004e-10
0.19252665345637643,0.0018308068400436288,0.84210526299999999,0.0,0.0,0.0,0.00040862512546315942,0.025712117992467618,6.296415903857861e-07,5.791352854865598e-05,1.1103324314806978e-05,3.6674025758879692e-16,3.4608590319506351e-06,1.7967457004927983e-05,0.1018962445872819,0.0024080297153043135,3.6996351246431046e-05,1.2887465193301668e-08,4.4028211564585824e-10,4.4998535085431186e-07,1.6406448341439574e-09,0.052155310124595351,3.2164409448938107e-08,1.5628165569546196e-10
0.19254172519467566,0.0018308157900725395,0.84210526299999999,0.0,0.0,0.0,0.00040266726648342089,0.025704416424670445,6.2835674909726448e-07,5.774441798561046e-05,1.1077918700257246e-05,3.6701949933923737e-16,3.49037371580001e-06,1.7714388563389818e-05,0.10191188210470559,0.0024052413171806357,3.6714100785790833e-05,1.2800949483073561e-08,4.3746965380766377e-10,4.4806185318332535e-07,1.6317750922304476e-09,0.052161834119507082,3.1980816584873618e-08,1.5598149539401707e-10
0.1925567969329749,0.0018308247121998295,0.84210526299999999,0.0,0.0,0.0,0.0003967473047024341,0.025696773488750772,6.270464298258628e-07,5.757379965350031e-05,1.1052103813746874e-05,3.672744488853557e-16,3.520251270277538e-06,1.7462883713793589e-05,0.10192744822546128,0.002402451180572876,3.6430397021510213e-05,1.2713833026716642e-08,4.3463392918101045e-10,4.4610838946394143e-07,1.6228155139000503e-09,0.052168320603898144,3.17956429848248e-08,1.5567482336562806e-10
0.19257186867127413,0.0018308336060117649,0.84210526299999999,0.0,0.0,0.0,0.0003908655578360425,0.025689189600188671,6.2571004271975026e-07,5.7401656105498302e-05,1.1025869599279265e-05,3.6750424952162339e-16,3.5504950983504204e-06,1.7212955203009077e-05,0.10194294215965434,0.002399659461757997,3.6145245042631152e-05,1.262611275936037e-08,4.3177482672150765e-10,4.4412438172377456e-07,1.6137651378820253e-09,0.052174769254040888,3.1608870657512442e-08,1.5536149061408156e-10
0.19258694040957336,0.0018308424710856634,0.84210526299999999,0.0,0.0,0.0,0.00038502234630911821,0.025681665176368468,6.2434698854803633e-07,5.7227969881874133e-05,1.0999205807937771e-05,3.677080315006977e-16,3.581108427331763e-06,1.6964615913683023e-05,0.10195836310534881,0.002396866322256489,3.5858650773396998e-05,1.253778575536798e-08,4.2889223685497737e-10,4.4210924194296211e-07,1.604623122275091e-09,0.052181179742747483,3.1420483925985204e-08,1.5504134580845708e-10
0.1926020121478726,0.0018308513069891427,0.84210526299999999,0.0,0.0,0.0,0.00037921799306721602,0.025674200636208483,6.2295666341474813e-07,5.7052723629883745e-05,1.0972102112504436e-05,3.6788489159596632e-16,3.6120941562933183e-06,1.6717878733083405e-05,0.10197371024875737,0.0023940719288988261,3.5570621010581527e-05,1.2448849276639344e-08,4.2598605664577778e-10,4.4006237719816455e-07,1.5953886055024714e-09,0.052187551739525148,3.1230466860158516e-08,1.547142364271194e-10
0.19261708388617182,0.001830860113280838,0.84210526299999999,0.0,0.0,0.0,0.00037345282343706119,0.025666796399962905,6.2153845541449404e-07,5.6875900060265163e-05,1.0944548054779304e-05,3.6803390317570894e-16,3.643455031148016e-06,1.6472756543467102e-05,0.10198898276418393,0.0023912764538953062,3.5281163559650439e-05,1.2359300860910359e-08,4.2305619271447333e-10,4.3798319702759047e-07,1.586060700148913e-09,0.052193884910630539,3.1038803002109818e-08,1.5438000790428713e-10
0.19263215562447106,0.0018308688895097161,0.84210526299999999,0.0,0.0,0.0,0.00036772716544827599,0.025659452889775326,6.2009172677430739e-07,5.6697481678625937e-05,1.0916532750253933e-05,3.6815413148749478e-16,3.6751940923993681e-06,1.6229262542370043e-05,0.10200417981334832,0.0023884800749726424,3.499028722222091e-05,1.2269138273468339e-08,4.201025596148325e-10,4.3587110722046604e-07,1.5766384090537097e-09,0.05220017891876795,3.0845473581518484e-08,1.5403849917332876e-10
0.19264340246812148,0.0018308754186528288,0.84210526299999999,0.0,0.0,0.0,0.00036348050075647904,0.025654012827545144,6.1899318635366154e-07,5.65632927745789e-05,1.0895320111459258e-05,3.6822453864977529e-16,3.6991264090564305e-06,1.6048630948967961e-05,0.10201547049125306,0.0023863928792342928,3.4772310609730894e-05,1.220145571009961e-08,4.1788296460377106e-10,4.3427322287946099e-07,1.5695454364511675e-09,0.052204849919266848,3.0700115160581357e-08,1.5377881917496414e-10
0.1926546493117719,0.0018308819306046614,0.84210526299999999,0.0,0.0,0.0,0.00035925615972682255,0.025648606991907359,6.1787814440338966e-07,5.6428199060833087e-05,1.0873840004305088e-05,3.682779824146032e-16,3.7232716929970181e-06,1.5868918772375716e-05,0.10202671831558975,0.0023843053603738664,3.4553553783863668e-05,1.2133429284033134e-08,4.1565006224039735e-10,4.326564311445532e-07,1.5623991560086241e-09,0.052209498780031637,3.0553815563062558e-08,1.5351492865154522e-10
0.19266589615542232,0.0018308884251669242,0.84210526299999999,0.0,0.0,0.0,0.00035505428097195072,0.025643235559170433,6.167463291715772e-07,5.6292193402159253e-05,1.0852087777101499e-05,3.6831405458522455e-16,3.7476309475910287e-06,1.569013150302076e-05,0.10203792292514174,0.0023822175984083462,3.4334021583691459e-05,1.2065058374285191e-08,4.1340382801418124e-10,4.3102048587362747e-07,1.5551992137155094e-09,0.052214125357543814,3.0406567944132562e-08,1.5324675896499704e-10
0.19267714299907274,0.0018308949021394556,0.84210526299999999,0.0,0.0,0.0,0.00035087500375188189,0.025637898705887934,6.1559746482681511e-07,5.6155268666739023e-05,1.0830058698286957e-05,3.6833234681822123e-16,3.7722051670238836e-06,1.5512274681364375e-05,0.10204908395496351,0.0023801296751580119,3.4113719203372052e-05,1.1996342446968335e-08,4.1114424065085952e-10,4.2936514045889041e-07,1.5479453032054514e-09,0.052218729507315986,3.0258366683801807e-08,1.5297424045500396e-10
0.19268838984272316,0.0018309013613176737,0.84210526299999999,0.0,0.0,0.0,0.0003467184678989914,0.025632596608708914,6.1443127400312009e-07,5.6017417785757577e-05,1.0807748010987758e-05,3.6833244159692472e-16,3.7969952295041368e-06,1.5335353854402063e-05,0.10206020103650398,0.0023780416742694406,3.3892652185554544e-05,1.1927281052190804e-08,4.0887128185190588e-10,4.2769014756440023e-07,1.540637112673749e-09,0.052223311083961693,3.0109206017906258e-08,1.5269730306920671e-10
0.19269963668637358,0.0018309078024944761,0.84210526299999999,0.0,0.0,0.0,0.00034258481378249825,0.025627329444324939,6.1324747714471375e-07,5.5878633747215096e-05,1.0785150922318125e-05,3.6831391345553301e-16,3.8220019317924174e-06,1.5159374574489978e-05,0.10207127379761682,0.0023759536812276191,3.3670826445120897e-05,1.1857873842577806e-08,4.0658493692166347e-10,4.2599526080820013e-07,1.5332743216253938e-09,0.05222786994121649,2.9959079961062229e-08,1.5241587619898313e-10
0.192710883530024,0.0018309142254598356,0.84210526299999999,0.0,0.0,0.0,0.00033847418228817589,0.025622097389445205,6.1204579139918387e-07,5.5738909577771806e-05,1.0762262579859504e-05,3.6827633386129537e-16,3.8472260362587688e-06,1.4984342414749694e-05,0.1020823018625472,0.0023738657833721182,3.3448248290323911e-05,1.1788120583821611e-08,4.0428519519555491e-10,4.2428023549301599e-07,1.5258566238948622e-09,0.052232405931944267,2.9807982805410237e-08,1.5212988840417902e-10
0.19272213037367442,0.00183092063000038,0.84210526299999999,0.0,0.0,0.0,0.0003343867147792236,0.025616900620727946,6.1082593117650439e-07,5.5598238355228504e-05,1.0739078080076171e-05,3.6821927147524343e-16,3.8726682511267063e-06,1.4810262965017255e-05,0.10209328485197769,0.0023717780699138813,3.3224924428180074e-05,1.1718021153735619e-08,4.0197205002911178e-10,4.2254482829646123e-07,1.5183837337454328e-09,0.052236918908166625,2.9655909242688199e-08,1.5183926755363083e-10
0.19273337721732484,0.001830927015899578,0.84210526299999999,0.0,0.0,0.0,0.00033032255304029745,0.025611739314683791,6.0958760884605579e-07,5.5456613227490528e-05,1.0715592482877758e-05,3.6814228974539503e-16,3.8983292032298803e-06,1.4637141822496549e-05,0.10210422238309882,0.0023696906319528488,3.3000861971628666e-05,1.1647575544180118e-08,3.996454988358722e-10,4.2078879726028595e-07,1.510855373610221e-09,0.052241408721105963,2.9502854122538711e-08,1.5154394099870013e-10
0.19274462406097526,0.001830933382937762,0.84210526299999999,0.0,0.0,0.0,0.00032628183923649479,0.025606613647611354,6.0833053463425401e-07,5.5314027416090935e-05,1.0691800811069837e-05,3.6804494668432207e-16,3.9242094428857608e-06,1.4464984591199005e-05,0.10211511406965157,0.0023676035624891445,3.2776068451601625e-05,1.1576783868797266e-08,3.9730554334308176e-10,4.1901190240791964e-07,1.5032712689378343e-09,0.052245875221214592,2.9348812338475415e-08,1.5124383554699976e-10
0.19275587090462568,0.0018309397308922124,0.84210526299999999,0.0,0.0,0.0,0.00032226471587898988,0.025601523795545946,6.070544162358234e-07,5.5170474212328533e-05,1.0667698041032193e-05,3.6792679744285435e-16,3.9503094609834249e-06,1.4293796888379566e-05,0.10212595952195638,0.0023655169564352342,3.2550551830544671e-05,1.1505646370154935e-08,3.949521898755984e-10,4.1721390626098562e-07,1.4956311614065957e-09,0.052250318258197488,2.9193779078851887e-08,1.5093887736635508e-10
0.1927671177482761,0.0018309460595369454,0.84210526299999999,0.0,0.0,0.0,0.00031827132577544331,0.025596469934177104,6.0575895930009877e-07,5.5025946990145578e-05,1.064327911031247e-05,3.6778739449656088e-16,3.9766296733275719e-06,1.4123584339367216e-05,0.10213675834697925,0.0023634309106281884,3.2324320510139924e-05,1.1434163422088268e-08,3.9258544945172658e-10,4.1539457388896492e-07,1.4879348127787805e-09,0.052254737681051072,2.9037749925823586e-08,1.5062899210717587e-10
0.19277836459192652,0.0018309523686427624,0.84210526299999999,0.0,0.0,0.0,0.00031430181196991433,0.025591452238749847,6.0444386806502712e-07,5.4880439223801694e-05,1.0618538931097485e-05,3.6762628573794511e-16,4.003170400158492e-06,1.395435256742162e-05,0.10214751014841604,0.0023613455238383108,3.2097383339608267e-05,1.1362335533899609e-08,3.9020533790100543e-10,4.1355367316698024e-07,1.4801819930891303e-09,0.052259133338110754,2.8880720625405565e-08,1.5031410505991901e-10
0.19278961143557694,0.0018309586579773904,0.84210526299999999,0.0,0.0,0.0,0.0003103563176955215,0.025586470883995138,6.0310884498197948e-07,5.4733944487021225e-05,1.0593472384182216e-05,3.6744301510712668e-16,4.0299318814092195e-06,1.3786107197849916e-05,0.10215821452674702,0.0023592608967766501,3.1869749630360901e-05,1.1290163358987763e-08,3.8781187616035424e-10,4.1169097543425716e-07,1.472372479543314e-09,0.052263505077084639,2.8722687032232884e-08,1.4999414106093059e-10
0.19280085827922736,0.0018309649273054323,0.84210526299999999,0.0,0.0,0.0,0.00030643498632881838,0.025581526044061938,6.017535904569279e-07,5.4586456452248159e-05,1.0568074311529553e-05,3.6723712515097659e-16,4.0569142874304765e-06,1.361885386435396e-05,0.10216887107929211,0.002357177132104803,3.1641429168439777e-05,1.1217647700451925e-08,3.8540509051088403e-10,4.0980625583932713e-07,1.4645060713072978e-09,0.052267852745087051,2.856364541114293e-08,1.4966902442938402e-10
