Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35)
0.24396020978467192,0.00352528169918535,0.84210526299999999,0.0,0.0,0.0,0.031802742136180763,0.073524988040276767,8.5675912490685449e-07,0.00010769754909227029,2.20191699733075e-05,3.1523430752148882e-17,1.5242704267291184e-07,0.0012324306201115609,0.03750529165338707,0.0024120229022650493,8.1345661588984525e-05,2.5799099438982766e-08,5.9835885501732215e-10,6.1796554624935031e-07,1.9191864012444183e-09,0.019363327440852934,5.5020426310364845e-08,4.0806968369466237e-11,0.00012753846074886369
0.24414192957419875,0.00352550581190159,0.84210526299999999,0.0,0.0,0.0,0.03166935073497381,0.073319598301365155,8.5890116714735911e-07,0.00010785757321866915,2.2010763883512351e-05,3.169233222344591e-17,1.5347359437254851e-07,0.0012279089977413435,0.037767081384258036,0.0024195628922594986,8.1553198417963805e-05,2.5863017643431089e-08,6.0156813370304686e-10,6.1923588641015843e-07,1.9296284981431673e-09,0.019500294181495893,5.5161748184590416e-08,4.11957441566344e-11,0.00012828071376159755
0.24432364936372558,0.003525730668910116,0.84210526299999999,0.0,0.0,0.0,0.031535631396353549,0.073113739222795363,8.6103904519742185e-07,0.00010801571856769864,2.2001803858940846e-05,3.1861630775624273e-17,1.5452608126821229e-07,0.0012233670597316081,0.038029621709612896,0.0024270363590678645,8.1758233821863766e-05,2.5926160075162211e-08,6.0478167909642997e-10,6.2048613668200174e-07,1.9400832852773469e-09,0.019637612798421585,5.5301374292775185e-08,4.1586448507270482e-11,0.00012902244570325315
0.2445053691532524,0.003525956264110918,0.84210526299999999,0.0,0.0,0.0,0.031401588203964922,0.072907417267701294,8.6317270367738858e-07,0.00010817197901325464,2.1992290318142721e-05,3.203131996912183e-17,1.5558454809997265e-07,0.0012188049995128982,0.038292905040453705,0.00243444269053655,8.1960750240519999e-05,2.5988521363868398e-08,6.0799941933811558e-10,6.2171616049333081e-07,1.9505504173339938e-09,0.019775279092806689,5.5439292618895024e-08,4.1979071318937115e-11,0.00012976359580952495
0.24468708894277924,0.003526182591346139,0.84210526299999999,0.0,0.0,0.0,0.031267225269443921,0.072700638939093884,8.6530208221728326e-07,0.00010832634846006093,2.1982223780432607e-05,3.2201395376534711e-17,1.5664904842979469e-07,0.0012142230112993837,0.038556923725639985,0.0024417812794491249,8.2160730441796064e-05,2.605009624018626e-08,6.1122128437702828e-10,6.2292582227812366e-07,1.9610296295022362e-09,0.019913288836818508,5.55754915890221e-08,4.2373601216854609e-11,0.00013050410312443459
0.2448506367533534,0.003526386906611974,0.84210526299999999,0.0,0.0,0.0,0.031146028669572508,0.072514153650305821,8.6721480836426797e-07,0.00010846365940650059,2.1972691507537364e-05,3.2354791495493974e-17,1.5761230968719582e-07,0.0012100823445222693,0.038795162897096426,0.0024483275917902185,8.233853000978195e-05,2.6104836887608421e-08,6.1412440340771364e-10,6.2399699156671181e-07,1.9704710392807849e-09,0.020037787738648602,5.5696591436100396e-08,4.2730298443217856e-11,0.00013116995958774552
0.24501418456392754,0.003526591805218687,0.84210526299999999,0.0,0.0,0.0,0.031024579467963182,0.072327308793769071,8.6912396941026601e-07,0.00010859942979627158,2.1962712096502899e-05,3.2508494582032887e-17,1.5858054709531644e-07,0.0012059258363051701,0.039033985794628322,0.0024548181095255385,8.2514249005102768e-05,2.6158932461128417e-08,6.1703070937762357e-10,6.2505145339257323e-07,1.9799217693861511e-09,0.020162558265278629,5.5816281265870495e-08,4.3088522040017489e-11,0.00013183520116258126
0.2451777323745017,0.003526797282555155,0.84210526299999999,0.0,0.0,0.0,0.030902880719118116,0.072140109190870855,8.7102952184211046e-07,0.00010873365531458519,2.1952285997879275e-05,3.2662500572064829e-17,1.5955379818366592e-07,0.0012017536295129,0.039273386714012107,0.0024612524007656647,8.2687875272440561e-05,2.6212379242699009e-08,6.1994015329002153e-10,6.2608911292395225e-07,1.9893815985244435e-09,0.020287597276103332,5.5934552780153364e-08,4.3448263444781983e-11,0.00013249978303739727
0.24534128018507584,0.0035270033339726147,0.84210526299999999,0.0,0.0,0.0,0.03078093549514177,0.071952559687768355,8.7293141673585106e-07,0.00010886633181547314,2.1941413679752602e-05,3.2816807690301499e-17,1.6053211066154943e-07,0.0011975658675098218,0.039513359911761838,0.0024676300370325113,8.2859396787050455e-05,2.6265173536293983e-08,6.2285267292674169e-10,6.2710987226135754e-07,1.9988503619730544e-09,0.020412901612385046,5.6051398128719002e-08,4.3809513135484641e-11,0.00013316366029414531
0.24550482799565,0.003527209954784561,0.84210526299999999,0.0,0.0,0.0,0.030658746885664803,0.071764665155108667,8.7482960513712479e-07,0.00010899745529920673,2.1930095586716932e-05,3.2971413561604036e-17,1.6151553068743449e-07,0.0011933626939914978,0.039753899605530649,0.0024739505933886949,8.3028801582236682e-05,2.6317311640776378e-08,6.2576818307870178e-10,6.2811363158460495e-07,2.0083278196410214e-09,0.020538468097603468,5.6166809471984597e-08,4.4172261680174993e-11,0.00013382678790942594
0.24566837580622414,0.0035274171402646095,0.84210526299999999,0.0,0.0,0.0,0.030536317997509187,0.071576430487924711,8.7672404481454498e-07,0.00010912702158654059,2.1918332236272099e-05,3.3126312839543193e-17,1.6250409235634356e-07,0.0011891442530059309,0.039994999974379761,0.0024802136484421448,8.319607791825443e-05,2.636878995743792e-08,6.2868662386582442e-10,6.291002995886111e-07,2.0178136776940648e-09,0.020664293537466957,5.6280778599582616e-08,4.4536500395166381e-11,0.00013448912076407407
0.2458319236167983,0.00352762488565126,0.84210526299999999,0.0,0.0,0.0,0.030413651954397131,0.071387860605100245,8.7861468799796497e-07,0.00010925502656443806,2.1906124195604162e-05,3.3281503176475685e-17,1.6349784269452957e-07,0.0011849106891485548,0.04023665515919804,0.00248641878428194,8.3361214262308041e-05,2.641960495506753e-08,6.3160795126251194e-10,6.3006978479413732e-07,2.0273077871391983e-09,0.02079037472007295,5.6393297822721546e-08,4.4902219475024587e-11,0.00013515061365076489
0.24597911664631503,0.0035278123312541534,0.84210526299999999,0.0,0.0,0.0,0.030303052343359765,0.071217865185446205,8.8031297935958352e-07,0.00010936889293309799,2.1894757192572471e-05,3.3421421644517344e-17,1.6439669508514218e-07,0.0011810876715433718,0.040454614320298919,0.0024919535430866229,8.3507997814967599e-05,2.6464768383708501e-08,6.3423953717992156e-10,6.3092755054994276e-07,2.035859329881033e-09,0.020904063775952931,5.649331925952273e-08,4.5232624031482356e-11,0.00013574520164362158
0.24612630967583177,0.00352800022297095,0.84210526299999999,0.0,0.0,0.0,0.030192265481292609,0.071047605863007332,8.8200811975143607e-07,0.00010948148867338079,2.1883030831304873e-05,3.3561571567577569e-17,1.6529982176754509e-07,0.0011772526279664995,0.040673013781836728,0.0024974407522024879,8.3653030411410037e-05,2.65093890916793e-08,6.3687334238769208e-10,6.3177125256481294e-07,2.0444171813726505e-09,0.02101795500228305,5.6592154588389482e-08,4.5564212338452306e-11,0.00013633903950086487
0.2462735027053485,0.0035281885572543835,0.84210526299999999,0.0,0.0,0.0,0.030081293679891236,0.070877086271897649,8.8370007405369952e-07,0.00010959281088789289,2.1870945557717891e-05,3.3701950687862234e-17,1.662072562113785e-07,0.0011734056646779407,0.040891849194843559,0.0025028801145847096,8.3796303867842559e-05,2.6553464563109057e-08,6.3950931932703922e-10,6.3260082529086139e-07,2.0529811747931941e-09,0.021132046022145943,5.6689798314435043e-08,4.5896977033693959e-11,0.00013693209409658725
0.24642069573486525,0.0035283773305321816,0.84210526299999999,0.0,0.0,0.0,0.029970139261480865,0.070706310061101396,8.8538880665169177e-07,0.00010970285672902618,2.1858501835475786e-05,3.3842556962591572e-17,1.6711903333638306e-07,0.0011695468882164908,0.041111116186235676,0.0025082713355728233,8.3937810117576056e-05,2.6596992313461933e-08,6.4214741435722614e-10,6.3341620336280185e-07,2.0615511348500784e-09,0.021246334447627375,5.6786245039977154e-08,4.6230910589519687e-11,0.00013752433225843833
0.246567888764382,0.003528566539209937,0.84210526299999999,0.0,0.0,0.0,0.029858804558871608,0.070535280894236843,8.870742815788237e-07,0.00010981162341691558,2.1845700136381374e-05,3.3983388170167648e-17,1.6803518762341694e-07,0.0011656764054197085,0.041330810359076313,0.0025136141229158289,8.4077541201072254e-05,2.6639969885357528e-08,6.4478757799261668e-10,6.3421732173736298e-07,2.0701268893256627e-09,0.021360817879956674,5.6881489406100257e-08,4.6566005376915827e-11,0.00013811572077120996
0.24671508179389873,0.0035287561796690735,0.84210526299999999,0.0,0.0,0.0,0.029747291915230081,0.070364002449362847,8.8875646242102535e-07,0.00010991910820120658,2.1832540946670023e-05,3.4124442173324159e-17,1.6895575437558881e-07,0.0011617943234188308,0.041550927292817841,0.0025189081868218772,8.4215489251960443e-05,2.668239484941136e-08,6.4742975928070894e-10,6.35004116036448e-07,2.0787082645586332e-09,0.02147549390964415,5.6975526124707583e-08,4.6902253623362117e-11,0.00013870622637996167
0.24700946785293218,0.0035291367412962527,0.84210526299999999,0.0,0.0,0.0,0.029523742248673865,0.070020712536807278,8.9211079586066137e-07,0.0001101302212327828,2.180515216032057e-05,3.4407210327930302e-17,1.7081027008658268e-07,0.0011539957923033827,0.041992411598082022,0.0025293490025653041,8.4486005413146226e-05,2.6765577429844697e-08,6.5271996504141998e-10,6.3653448018799716e-07,2.0958871703015312e-09,0.021705414049499151,5.7159955890415896e-08,4.7578178775494213e-11,0.00013988445561695441
0.24730385391196563,0.0035295189861429457,0.84210526299999999,0.0,0.0,0.0,0.029299509203326121,0.069676470020608713,8.9545151025220556e-07,0.00011033617425760841,2.1776339699185606e-05,3.4690844690972503e-17,1.7268287358603356e-07,0.0011461521573422899,0.042435533288172463,0.0025395915130770352,8.474929747678783e-05,2.6846521163523729e-08,6.580176098489298e-10,6.3800679507608458e-07,2.113086420015333e-09,0.021936075388152586,5.7339493237439524e-08,4.8258621371379282e-11,0.00014105875328446571
0.24759823997099908,0.0035299028844191374,0.84210526299999999,0.0,0.0,0.0,0.029074611875221243,0.06933130481221178,8.9877830401865838e-07,0.00011053694611197793,2.1746108042896324e-05,3.4975328857539546e-17,1.7457386677121575e-07,0.0011382642853247891,0.042880256193559591,0.002549633488162578,8.5005305830986434e-05,2.6925207610562658e-08,6.6332226312883308e-10,6.3942057130525188e-07,2.1303045535189039e-09,0.022167458286368295,5.7514098054353442e-08,4.8943514692876874e-11,0.00014222885226781938
0.24789262603003254,0.0035302884057572446,0.84210526299999999,0.0,0.0,0.0,0.028849069518772488,0.068985247042077841,9.020908708289645e-07,0.00011073251609727476,2.1714461932789541e-05,3.5260646811433415e-17,1.7648356062330764e-07,0.0011303330475564909,0.043326543778364209,0.0025594727395759154,8.5253972454110271e-05,2.7001618805798477e-08,6.6863348601334269e-10,6.4077533136626981e-07,2.1475400831744451e-09,0.022399542940498861,5.7683731264529944e-08,4.9632789968853977e-11,0.00014339448509586317
0.248187012089066,0.003530675519807295,0.84210526299999999,0.0,0.0,0.0,0.028622901541572716,0.068638327051812123,9.0538889941718227e-07,0.00011092286397764798,2.1681406370064868e-05,3.5546782909391514e-17,1.7841227535318692e-07,0.0011223593198102042,0.043774359150300625,0.0025691071213290182,8.5495240905428724e-05,2.7075737256103157e-08,6.7395083118970369e-10,6.4207060964124192e-07,2.1647914931127598e-09,0.022632309387636444,5.784835482726974e-08,5.0326376352333754e-11,0.00014455538405000603
0.2487757842071329,0.0035314544023111313,0.84210526299999999,0.0,0.0,0.0,0.028168767038867698,0.06794202271427012,9.1194006930352196e-07,0.00011128781447582094,2.1611088102605259e-05,3.6121448898311366e-17,1.8232809633218112e-07,0.0011062879179393988,0.044674424079989436,0.0025877528935925316,8.5955364946535326e-05,2.7217028165018761e-08,6.8460205100943872e-10,6.4448091510850433e-07,2.1993357349045253e-09,0.023099807096878373,5.8162425779979935e-08,5.1726188603054031e-11,0.00014686190912370487
0.2493645563251998,0.0035322392823679254,0.84210526299999999,0.0,0.0,0.0,0.027712366484072212,0.067242638443435171,9.1842921965938145e-07,0.00011163164446086105,2.1535198322098754e-05,3.6699210106796431e-17,1.8632408789790545e-07,0.0010900571721295473,0.04558014912004784,0.0026055544892379314,8.6385257654203739e-05,2.7348949752864019e-08,6.9527215903214318e-10,6.466480038492284e-07,2.2339245482216294e-09,0.023569788732516757,5.8456027240047929e-08,5.3142342808996047e-11,0.00014914628489150198
0.2499533284432667,0.003533029902352641,0.84210526299999999,0.0,0.0,0.0,0.027253860142805165,0.066540423802403201,9.2485366791803325e-07,0.0001119542076839667,2.1453786092876268e-05,3.7279957870532898e-17,1.9040317785235257e-07,0.0010736742422981335,0.046491227280708654,0.0026224962897257093,8.6784523657949049e-05,2.7471378939551646e-08,7.0595723251910057e-10,6.4856858910796833e-07,2.2685446859600967e-09,0.024042089364897976,5.872889219224567e-08,5.4574196223384529e-11,0.00015140637143745689
0.25054210056133364,0.0035338260034865083,0.84210526299999999,0.0,0.0,0.0,0.026793410263654872,0.065835631023442379,9.3121063801833013e-07,0.00011225536452696179,2.1366904383767218e-05,3.7863592012078647e-17,1.9456847442308237e-07,0.0010571463528019486,0.047407346766738405,0.0026385633805461293,8.7152792146156648e-05,2.7584200066642105e-08,7.1665317669948835e-10,6.5023958296600492e-07,2.3031823504349169e-09,0.024516541982067187,5.8980770241580609e-08,5.6021071484665447e-11,0.0001536400349472138
0.25113087267940054,0.003534627318879843,0.84210526299999999,0.0,0.0,0.0,0.026331180941071751,0.065128514798590637,9.3749725740319364e-07,0.00011253498178006549,2.1274609991249071e-05,3.8450021912145793e-17,1.9882327790505982e-07,0.0010404807898515018,0.048328191236573684,0.0026537415628016914,8.7489716768764502e-05,2.7687304911222543e-08,7.2735571611802104e-10,6.5165810163087945e-07,2.3378231639040052e-09,0.024992977626385238,5.9211427613742869e-08,5.7482256411833829e-11,0.00015584515095053522
0.25171964479746745,0.00353543357859449,0.84210526299999999,0.0,0.0,0.0,0.025867337992359789,0.064419332090664805,9.437105522696339e-07,0.00011279293257844004,2.1176963501979781e-05,3.9039167495591479e-17,2.0317109527336232e-07,0.0010236848990888112,0.049253440032270494,0.0026680173658543129,8.779497551192213e-05,2.7780592684953654e-08,7.3806038198595433e-10,6.5282146905746438e-07,2.3724521320120852e-09,0.025471225517034454,5.942064725260295e-08,5.8957003337665483e-11,0.00015801960740648011
0.25230841691553435,0.0035362445081380035,0.84210526299999999,0.0,0.0,0.0,0.025402048843467601,0.063708341958581563,9.4984744249755725e-07,0.00011302909623471131,2.1074029220440332e-05,3.963096052713292e-17,2.0761565644568171e-07,0.0010067660831486699,0.050182768395903639,0.0026813780570367775,8.8068270410594169e-05,2.7863969994029815e-08,7.4876249778872296e-10,6.5372722063802348e-07,2.4070536038883372e-09,0.025951113164273266,5.9608228790428998e-08,6.044452854701228e-11,0.00016016130745410761
0.25289718903360126,0.003537059828316788,0.84210526299999999,0.0,0.0,0.0,0.024935482376872563,0.062995805326281851,9.5590473966361364e-07,0.00011324335797715362,2.0965875121815295e-05,4.022534484103547e-17,2.1216092477092905e-07,0.00098973179848763581,0.05111584776088289,0.0026938116514231458,8.8309327285726296e-05,2.7937350812448483e-08,7.5945717012338163e-10,6.5437310862094842e-07,2.4416112399964547e-09,0.026432466521511794,5.9773988456951232e-08,6.1944012110385673e-11,0.00016226817292492682
0.25348596115166816,0.0035378792568116608,0.84210526299999999,0.0,0.0,0.0,0.024467808801857494,0.062281984786540345,9.6187914140319879e-07,0.00011343560879527174,2.0852572744540786e-05,4.0822277710050671e-17,2.168111167325824e-07,0.00097258955245859346,0.052052346003803616,0.0027053069176129702,8.8517895373539315e-05,2.8000656413301081e-08,7.7013927429108395e-10,6.5475710377321677e-07,2.4761079689913454e-09,0.026915110115585818,5.991775904758821e-08,6.3454597394081738e-11,0.00016433814719833619
0.25407473326973506,0.003538702506880484,0.84210526299999999,0.0,0.0,0.0,0.023999199530254846,0.061567144413270922,9.6776722149710126e-07,0.00011360574520747865,2.0734197091594356e-05,4.142173264195004e-17,2.2157073216256058e-07,0.00095534689995380357,0.052991927688652317,0.0027158533818153413,8.8693746608874713e-05,2.8053815204645719e-08,7.8080342988782264e-10,6.5487739494505141e-07,2.5105259285425395e-09,0.027398867172557132,6.003938975665401e-08,6.4975389828336816e-11,0.00016636919784058984
0.25466350538780197,0.003539529288679625,0.84210526299999999,0.0,0.0,0.0,0.023529827054719895,0.060851549578133636,9.7356542811393232e-07,0.00011375366880698728,2.0610826570689258e-05,4.2023698782124754e-17,2.2644456430953572e-07,0.00093801143976517272,0.05393425430736333,0.0027254413309023514,8.8836674977750533e-05,2.8096762605401324e-08,7.9144398835084691e-10,6.5473239455231624e-07,2.544846423490711e-09,0.027883559741240436,6.0138745819126356e-08,6.6505456842512029e-11,0.00016835931914297296
0.2552522775058689,0.0035403593088761086,0.84210526299999999,0.0,0.0,0.0,0.023059864821133168,0.060135466759756041,9.7927008787724969e-07,0.00011387928592488044,2.0482542960519357e-05,4.2628179108296793e-17,2.3143770068226631e-07,0.00092059081193774392,0.054878984530540124,0.0027340618143895622,8.8946496506127863e-05,2.8129441100994393e-08,8.0205503233519664e-10,6.5432074713173375e-07,2.5790498898290274e-09,0.028369008820796727,6.0215708317020941e-08,6.8043828642454811e-11,0.00017030653479650608
0.2557230184414854,0.003541025065686149,0.84210526299999999,0.0,0.0,0.0,0.022683808647304217,0.059562765539086154,9.8376127890090207e-07,0.00011396361373132259,2.0376498860567156e-05,4.3113304233125692e-17,2.3551933807730622e-07,0.00090660638311168822,0.055635822969833534,0.002740252643358314,8.9010375353043924e-05,2.8148146932678092e-08,8.1051347768041322e-10,6.537990307293002e-07,2.6062986567230986e-09,0.028757563362228858,6.0261062795887734e-08,6.927910065998729e-11,0.00017183121973457703
