Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176)
0.5822185232571678,0.002870307893825511,0.84210526299999999,0.0,0.0,0.0,1.3134107848828704e-10,0.025341079916025838,7.2462742851220519e-13,1.2158826649867894e-05,1.5119824180982417e-11,1.2395671370774218e-22,5.3627030947171463e-06,6.8099771637520449e-12,0.10387586734130104,0.0013785295370115885,1.1411218312373845e-11,3.0576845729185416e-15,1.3643537494547106e-13,9.7847166500477992e-19,3.3870439745687174e-14,0.052081619268422669,8.0544947611078509e-13,1.4052510007051024e-16,2.0088757437502112e-11,4.2024365692527581e-16,1.0954788662834727e-08,2.6177635196476206e-18,0.00054995954511296446,1.258892359955824e-13
0.5823164554484255,0.0028703100815255676,0.84210526299999999,0.0,0.0,0.0,1.2088267939083483e-10,0.025341868077051518,6.6697010450289256e-13,1.2148605615106046e-05,1.3917176671007034e-11,1.1396622933466244e-22,5.3595546496239876e-06,6.2689864065134644e-12,0.10387754914280449,0.0013768544486227022,1.04973122411907e-11,2.8128164636310463e-15,1.3630851551373858e-13,8.2902798445032588e-19,3.376336634358807e-14,0.052081503647481986,8.0292700041151506e-13,1.2934338037281407e-16,1.8490386342599846e-11,3.8656953155821084e-16,1.0954416215331937e-08,2.6155551574029146e-18,0.00055007518082860352,1.2584168467033179e-13
0.5824143876396831,0.002870312265625484,0.84210526299999999,0.0,0.0,0.0,1.1126226013016807e-10,0.025342654946176959,6.139291339252793e-13,1.2138397882400964e-05,1.2810786208613424e-11,1.0478608082682102e-22,5.356409123253607e-06,5.7713365272700646e-12,0.10387922827106012,0.0013751820230972704,9.6570519805420155e-12,2.5876736006807272e-15,1.3618247870415835e-13,7.0248089796870033e-19,3.3662646820290848e-14,0.052081388122885694,8.0055550691255199e-13,1.190569598179052e-16,1.7019984386095973e-11,3.5560797546585268e-16,1.0954043094119368e-08,2.6133496803022961e-18,0.00055019071901585477,1.257941487427625e-13
0.582502526611815,0.0028703142282435336,0.84210526299999999,0.0,0.0,0.0,1.0326439521098773e-10,0.025343362025930075,5.698311787995272e-13,1.2129222223239617e-05,1.1890913622577612e-11,9.716177878328179e-23,5.3535806452596646e-06,5.3576141144383509e-12,0.10388073720547342,0.0013736791124508206,8.9588388915073875e-12,2.4005914703799217e-15,1.3606970394836023e-13,6.0511248642909963e-19,3.3577013002377054e-14,0.052081284233097512,7.9854027092345483e-13,1.1050491379500279e-16,1.579749722708598e-11,3.2988211746469336e-16,1.0953706224209883e-08,2.6113672019501869e-18,0.00055029462010265477,1.2575137966993858e-13
0.5825906655839469,0.002870316187957067,0.84210526299999999,0.0,0.0,0.0,9.5845064388884623e-11,0.025344068063180888,5.2892068181205885e-13,1.2120057206118475e-05,1.103750825714284e-11,9.0095374066599938e-23,5.3507545308894317e-06,4.9738144003999684e-12,0.10388224398311652,0.0013721783505018645,8.3114222056891934e-12,2.2271288633519964e-15,1.3595751507823002e-13,5.2133292211408875e-19,3.3495779382570767e-14,0.052081180421294934,7.9662954744034286e-13,1.0257104218414853e-16,1.4663370506605656e-11,3.0603294293257841e-16,1.0953368681388869e-08,2.6093870319252771e-18,0.00055039844238646959,1.2570862322279189e-13
0.5826788045560788,0.002870318144771538,0.84210526299999999,0.0,0.0,0.0,8.8962155339189694e-11,0.025344773059792231,4.9096584678281713e-13,1.2110902772972098e-05,1.0245737145657433e-11,8.3546440864412437e-23,5.3479307789459534e-06,4.6177595289136524e-12,0.10388374860801154,0.0013706797333722209,7.711083323995269e-12,2.0662686898303028e-15,1.3584587737358279e-13,4.4930211339391206e-19,3.3418605482423081e-14,0.052081076687445896,7.9481532296926197e-13,9.5210389191739281e-17,1.3611177430261013e-11,2.8391452802395662e-16,1.0953031059694417e-08,2.6074091576861651e-18,0.00055050218595885858,1.256658794580002e-13
0.5827669435282107,0.0028703200986923754,0.84210526299999999,0.0,0.0,0.0,8.2576649848950454e-11,0.025345477017625372,4.5575185354108983e-13,1.2101758870531079e-05,9.5111220759871015e-12,7.7476932123090625e-23,5.3451093896936632e-06,4.2874316483604046e-12,0.10388525108416088,0.0013691832571918966,7.1543784236459505e-12,1.917083067726623e-15,1.3573475916923485e-13,3.871348792433613e-19,3.3345189970602643e-14,0.052080973031514446,7.930904229585287e-13,8.8381291279091226e-17,1.2634962998161677e-11,2.633978761386325e-16,1.0952692304474263e-08,2.6054335677230826e-18,0.00055060585091090133,1.2562314846812961e-13
0.5828550825003426,0.0028703220497249865,0.84210526299999999,0.0,0.0,0.0,7.6652373798192735e-11,0.025346179938539829,4.2307941409928345e-13,1.2092625447501982e-05,8.8295109714758065e-12,7.1850115425215802e-23,5.342290362334235e-06,3.9809598933908685e-12,0.10388675141554814,0.0013676889181014899,6.6381160995252538e-12,1.7787670634393847e-15,1.3562413294029109e-13,3.3354376440871904e-19,3.3275308571107058e-14,0.052080869453461111,7.914493587184718e-13,8.2045097082700068e-17,1.1729205962760956e-11,2.4438606698217975e-16,1.0952352306045981e-08,2.6034602509523864e-18,0.00055070943733322392,1.2558043029866382e-13
0.5829344075752613,0.0028703238031893537,0.84210526299999999,0.0,0.0,0.0,7.1687108982583304e-11,0.025346811682332725,3.9569442982837439e-13,1.2084414285182794e-05,8.2581917513569985e-12,6.7138611348335513e-23,5.3397552551123675e-06,3.7240962747966506e-12,0.10388809988330303,0.0013663458369512001,6.2056097222483806e-12,1.6628853754509207e-15,1.355249663587143e-13,2.918014505204112e-19,3.321519203689068e-14,0.05208077629976355,7.9003841349942959e-13,7.6734317258339774e-17,1.0970027299535221e-11,2.2845709190104972e-16,1.0952046407232954e-08,2.6016862004729793e-18,0.00055080259804495945,1.2554199493243921e-13
0.58301373265018,0.002870325554322532,0.84210526299999999,0.0,0.0,0.0,6.7045514178802197e-11,0.025347442589078929,3.7009329727621716e-13,1.2076211537422549e-05,7.7240742788665191e-12,6.2738636870458295e-23,5.3372220588850237e-06,3.4839741237800178e-12,0.10388944661989177,0.0013650044809260672,5.8014600169911563e-12,1.5545774019192644e-15,1.3542615622703086e-13,2.553011817831333e-19,3.3157508837003535e-14,0.052080683209079243,7.8868533666503315e-13,7.1769492581424015e-17,1.0260298256751331e-11,2.1356344025455224e-16,1.0951739919843928e-08,2.5999139753363312e-18,0.00055089569528615496,1.2550357003848008e-13
0.5830930577250987,0.002870327303128417,0.84210526299999999,0.0,0.0,0.0,6.2706365193860282e-11,0.02534807266012979,3.4615902318562113e-13,1.2068017172488387e-05,7.2247218901385521e-12,5.862804239074253e-23,5.3346907732554086e-06,3.2594957059035989e-12,0.1038907916281822,0.0013636648472319353,5.423796930332601e-12,1.4533926280678269e-15,1.353276870975094e-13,2.2331616202917694e-19,3.3102148177666051e-14,0.052080590181372989,7.8738731531656503e-13,6.7127932522164707e-17,9.5967787888518651e-12,1.9965706287069968e-16,1.0951432294817161e-08,2.5981435686809556e-18,0.00055098872912202152,1.2546515565107035e-13
0.5831723828000174,0.0028703290496108944,0.84210526299999999,0.0,0.0,0.0,5.8649826056411148e-11,0.025348701896835097,3.2378244239591171e-13,1.2059831158364626e-05,6.7578569239893193e-12,5.4788671237441735e-23,5.3321613960358529e-06,3.049635189095692e-12,0.10389213491103161,0.0013623269330823938,5.07087339679745e-12,1.3588301746860979e-15,1.3522954182472701e-13,1.9536420849530768e-19,3.3048927747586869e-14,0.052080497216607839,7.8614019416010501e-13,6.2788465588812644e-17,8.9764406221951118e-12,1.8665961248228125e-16,1.0951124731294562e-08,2.5963749735855628e-18,0.00055108169961752963,1.2542675178160267e-13
0.5832517078749361,0.002870330793773837,0.84210526299999999,0.0,0.0,0.0,5.4857372331128335e-11,0.02534933030054308,3.028615361546535e-13,1.2051653466012692e-05,6.3213522361200604e-12,5.1202609561683286e-23,5.3296339266252884e-06,2.8534345104406406e-12,0.10389347647128709,0.0013609907356954914,4.7410584978340849e-12,1.2704477436056518e-15,1.3513170527777533e-13,1.7094877719764564e-19,3.2997702189299419e-14,0.052080404314745227,7.84940484339255e-13,5.8731305937816352e-17,8.3964555436062337e-12,1.7450908948787356e-16,1.0950816738473313e-08,2.5946081837686049e-18,0.00055117460683741461,1.2538835847835817e-13
0.5833231004423629,0.002870332361540471,0.84210526299999999,0.0,0.0,0.0,5.1655640769740702e-11,0.025349895152780515,2.8519842469059945e-13,1.2044300635109143e-05,5.9528120488503473e-12,4.8177229955237639e-23,5.327360834866386e-06,2.6877926046926268e-12,0.10389468240504425,0.0013597896235848141,4.4627230569891906e-12,1.1958701851293779e-15,1.3504390545304105e-13,1.5159749704773724e-19,3.2953216298380727e-14,0.052080320756817469,7.8389909692080089e-13,5.5305933223216848e-17,7.9067850180961499e-12,1.6425964402960122e-16,1.0950538688418419e-08,2.5930196114914082e-18,0.00055125816928797546,1.2535381357154018e-13
0.5833944930097897,0.0028703339274342133,0.84210526299999999,0.0,0.0,0.0,4.8641960515589663e-11,0.025350459332361294,2.6857194593624532e-13,1.2036954502228941e-05,5.6058941472876356e-12,4.5331472132474769e-23,5.3250892867220206e-06,2.5318777897687709e-12,0.10389588694786023,0.0013585898977843268,4.2008303457880708e-12,1.1257070647307577e-15,1.3495633539122535e-13,1.3442372620596322e-19,3.2910168523814833e-14,0.052080237249778158,7.8289185143314511e-13,5.208159958788036e-17,7.4458523446738688e-12,1.5461958967460726e-16,1.0950260196861939e-08,2.5914324922708547e-18,0.00055134168058441999,1.2531927726532918e-13
0.5834658855772166,0.002870335491457863,0.84210526299999999,0.0,0.0,0.0,4.5805229885440203e-11,0.025351022840264713,2.5292101171177107e-13,1.2029615047626112e-05,5.2793233806262342e-12,4.265548727266996e-23,5.3228192806285024e-06,2.3851159149379799e-12,0.10389709010179037,0.0013573915562793972,3.9544041343496428e-12,1.059667161957984e-15,1.3486898512659194e-13,1.1921092065597652e-19,3.2868446301947939e-14,0.052080153793596255,7.8191618697370632e-13,4.9046457741376677e-17,7.0119622973560105e-12,1.455407842348597e-16,1.0949981927752851e-08,2.5898468218348575e-18,0.00055142514077349055,1.2528474957179601e-13
0.5835372781446434,0.0028703370536142074,0.84210526299999999,0.0,0.0,0.0,4.3135003644673566e-11,0.025351585677468872,2.3818802720021434e-13,1.2022282253911576e-05,4.9719000421390222e-12,4.0138379988061914e-23,5.3205508166376953e-06,2.2469667165726122e-12,0.10389829186888419,0.0013561945970575627,3.7225262064266777e-12,9.9752700765144671e-16,1.3478184697993177e-13,1.0573716866513278e-19,3.2827992666295037e-14,0.052080070388239884,7.8097059233906615e-13,4.6189337414241181e-17,6.6035198111532902e-12,1.3699907181562754e-16,1.0949702864588481e-08,2.5882625964176615e-18,0.00055150854990180013,1.2525023053217859e-13
0.5836086707120702,0.0028703386139060315,0.84210526299999999,0.0,0.0,0.0,4.0621443447439911e-11,0.025352147844950632,2.2431876991973488e-13,1.2014956103300342e-05,4.6824940186629795e-12,3.7770346198922754e-23,5.3182838937285376e-06,2.1169213431024646e-12,0.10389949225118546,0.001354999018111154,3.5043319707641113e-12,9.3906781691041452e-16,1.3469491339563702e-13,9.3786646749218835e-20,3.2788745579882447e-14,0.052079987033676493,7.8005360114988945e-13,4.3499722632677923e-17,6.2190224380509836e-12,1.2896740004584539e-16,1.0949423050221682e-08,2.5866798121693851e-18,0.00055159190801583725,1.252157201583172e-13
0.5836800632794971,0.002870340172336111,0.84210526299999999,0.0,0.0,0.0,3.8255286005877698e-11,0.025352709343685609,2.1126225186986433e-13,1.2007636577757604e-05,4.4100411175279098e-12,3.5543090201696973e-23,5.3160185100402612e-06,1.9945007146245646e-12,0.10390069125073231,0.0013538048174371303,3.2990076614653279e-12,8.8405274341477882e-16,1.3460817623255455e-13,8.3179600817755551e-20,3.2750617000066531e-14,0.052079903729872763,7.7916324919903788e-13,4.0967724985416667e-17,5.8570554782007571e-12,1.2140773045515783e-16,1.0949143353555806e-08,2.5850984651868038e-18,0.00055167521516196957,1.2518121844929791e-13
0.5837514558469239,0.002870341728907216,0.84210526299999999,0.0,0.0,0.0,3.6027835818110372e-11,0.02535327017464814,1.9897056955450621e-13,1.2000323661304708e-05,4.153542330485379e-12,3.3448219904412096e-23,5.3137546651517875e-06,1.8792550781707382e-12,0.10390188886955723,0.0013526119930347912,3.1057897150637293e-12,8.3226986256662052e-16,1.3452162825117978e-13,7.3781463592688367e-20,3.2713534784879267e-14,0.052079820476794762,7.7829771019490473e-13,3.8584053968645416e-17,5.5162908693150892e-12,1.142899635626242e-16,1.0948863150671435e-08,2.5835185520077691e-18,0.00055175847138644557,1.2514672544525688e-13
0.5838228484143507,0.002870343283622103,0.84210526299999999,0.0,0.0,0.0,3.3930970037395004e-11,0.025353830338811126,1.8739892876284695e-13,1.1993017338120889e-05,3.9120644428702495e-12,3.1477392921458369e-23,5.3114923581696873e-06,1.7707642878290487e-12,0.10390308510968674,0.0013514205429080092,2.9239650731018581e-12,7.8354971206930328e-16,1.3443526354813878e-13,6.5450738212252417e-20,3.2677457893568183e-14,0.052079737274407824,7.7745600590348869e-13,3.6340022153695836e-17,5.1954879508493296e-12,1.0759590424447851e-16,1.0948582266304575e-08,2.5819400692054251e-18,0.00055184167673538655,1.2511224115789633e-13
0.5838942409817776,0.00287034483648354,0.84210526299999999,0.0,0.0,0.0,3.1957036220683871e-11,0.025354389837146087,1.7650517495061235e-13,1.1985717592374927e-05,3.6847280482945356e-12,2.9623445958745823e-23,5.3092315876798289e-06,1.6686325224168555e-12,0.10390427997314207,0.0013502304650649436,2.7528624268896233e-12,7.3770699814408813e-16,1.3434907573108324e-13,5.8088924864793972e-20,3.2642323466823674e-14,0.052079654122676747,7.7663669326432959e-13,3.4227454242588846e-17,4.8934778334798023e-12,1.0129841304033002e-16,1.0948301032241866e-08,2.5803630133506821e-18,0.00055192483125480465,1.2507776559505641e-13
0.5839656335492044,0.002870346387494257,0.84210526299999999,0.0,0.0,0.0,3.009871855547084e-11,0.025354948670623587,1.6624902572882661e-13,1.1978424408680909e-05,3.4706926051342348e-12,2.7879659037560188e-23,5.306972352375166e-06,1.5724814553430562e-12,0.10390547346194064,0.0013490417575163459,2.5918397691952676e-12,6.9455564620686665e-16,1.3426305841681049e-13,5.1551009484091832e-20,3.2608063330013044e-14,0.052079571021565962,7.7583816099147066e-13,3.2238537905640591e-17,4.6091430345689372e-12,9.5368532046769152e-17,1.0948019653207927e-08,2.5787873811099391e-18,0.00055200793499063329,1.2504329877230784e-13
0.5840370261166312,0.00287034793665701,0.84210526299999999,0.0,0.0,0.0,2.8349187059599203e-11,0.025355506840212642,1.5659282753436238e-13,1.1971137772665132e-05,3.2691732332792359e-12,2.6239228997646868e-23,5.3047146514153995e-06,1.4819578077120632e-12,0.10390666557809423,0.0013478544182766222,2.4402982283337037e-12,6.5394249611945553e-16,1.3417720630290964e-13,4.5741830944749669e-20,3.2574632993308843e-14,0.052079487971039277,7.7505930526914245e-13,3.0365970618617245e-17,4.3414401966070092e-12,8.9787234061283656e-17,1.0947737834548385e-08,2.5772131693674744e-18,0.00055209098798868986,1.2500884071018352e-13
0.584108418684058,0.0028703494839745288,0.84210526299999999,0.0,0.0,0.0,2.6702005377879516e-11,0.025356064346880963,1.4750109218022428e-13,1.1963857670278553e-05,3.0794302400719417e-12,2.469570936120518e-23,5.3024584838377833e-06,1.3967286372999815e-12,0.10390785632360981,0.0013466684453637514,2.2976735545570542e-12,6.1572766372428883e-16,1.3409151451153871e-13,4.0584790806001309e-20,3.2541994367963658e-14,0.052079404971060075,7.7429921691669553e-13,2.8602869899480989e-17,4.0893860876105235e-12,8.4537906509226445e-17,1.0947455385781842e-08,2.5756403750778181e-18,0.00055217399029469346,1.2497439142306827e-13
0.5841798112514849,0.0028703510294495406,0.84210526299999999,0.0,0.0,0.0,2.5151055545739941e-11,0.025356621191595118,1.3894012485955189e-13,1.1956584087257097e-05,2.9007604643515987e-12,2.3243521733872089e-23,5.3002038481321965e-06,1.3164775198225265e-12,0.10390904570049035,0.0013454838367992414,2.1634295867212894e-12,5.7975720558892962e-16,1.3400597772930301e-13,3.5993100054919873e-20,3.2510091782405235e-14,0.052079322021591365,7.7355662414967343e-13,2.6942701115690333e-17,3.8520460537566788e-12,7.9596613236848799e-17,1.0947172656508485e-08,2.5740689951493364e-18,0.00055225694195428334,1.249399509182123e-13
0.5842512038189117,0.002870352573084785,0.84210526299999999,0.0,0.0,0.0,2.3690715470438281e-11,0.025357177375319759,1.3087895164011346e-13,1.1949317010004937e-05,2.7325175511402725e-12,2.1877474772367255e-23,5.297950742940283e-06,1.2409136146349042e-12,0.10391023371073228,0.0013443005906094432,2.0370741249969109e-12,5.4589050253974103e-16,1.3392059111136474e-13,3.1928621061077696e-20,3.2478875104345243e-14,0.052079239122595544,7.7283033052401243e-13,2.537945732891284e-17,3.6285611168679408e-12,7.4942068191313879e-17,1.0946889819688771e-08,2.5724990266340058e-18,0.00055233984301296629,1.2490551920784824e-13
0.5843225963863385,0.002870354114882959,0.84210526299999999,0.0,0.0,0.0,2.2315645682282312e-11,0.025357732899018333,1.2328810902790246e-13,1.1942056425981861e-05,2.5740877908797076e-12,2.0591939093107614e-23,5.2956991676204948e-06,1.1697607293949149e-12,0.10391142035632805,0.0013431187048229059,1.9181395740027917e-12,5.1401967360790039e-16,1.3383535087349019e-13,2.832747049452372e-20,3.2448320416714716e-14,0.052079156274034775,7.7211968125865365e-13,2.3907424394426795e-17,3.4181154658061559e-12,7.0564057821158812e-17,1.0946606304265961e-08,2.5709304668108545e-18,0.00055242269351617331,1.2487109631470426e-13
0.5843939889537654,0.002870355654846795,0.84210526299999999,0.0,0.0,0.0,2.1020912059945225e-11,0.025358287763652454,1.161403795952593e-13,1.1934802322768769e-05,2.424903883350205e-12,1.9381991452087548e-23,5.2934491211837424e-06,1.1027636680014609e-12,0.1039126056392643,0.0013419381774731481,1.806194307830031e-12,4.8403881133978538e-16,1.3375025328031359e-13,2.5142117339895717e-20,3.2418399167415425e-14,0.052079073475870701,7.7142402234153507e-13,2.2521323863473724e-17,3.2199551127552958e-12,6.6449968172506257e-17,1.0946321872449563e-08,2.5693633129855372e-18,0.00055250549350921798,1.2483668225238281e-13
0.5844653815211922,0.002870357192978974,0.84210526299999999,0.0,0.0,0.0,1.9801761530266944e-11,0.025358841970182792,1.0940963468550836e-13,1.1927554686820992e-05,2.2844194455622913e-12,1.8244019346203523e-23,5.2912006013541294e-06,1.0396766484497811e-12,0.10391378956152471,0.0013407590065972416,1.7008221783954202e-12,4.5580302198191223e-16,1.33665293365403e-13,2.230534770954887e-20,3.2389044723305418e-14,0.05207899072806476,7.7074192459953978e-13,2.1216088579663078e-17,3.0333537994391941e-12,6.257112403840054e-17,1.0946037585377926e-08,2.5677975622218442e-18,0.00055258824303735946,1.2480227701417016e-13
