Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751)
2.5019630147758558e-09,0.2016926836112108,76.950000000000003,0.0,0.0,0.0,0.96798444521422899,9.498961990854589,0.00068857896020682379,0.0096110019031638242,0.0084245251775509102,0.0010100907424051403,3.1863598440045288e-09,2.0799698555946786e-06,0.0042494627209090242,2.03494090597505e-05,9.6384313679903182e-12,7.4492860441067454e-06,7.0909877878245775e-06,0.0074730817104245555,0.00031759527948551031,1.368707659553193e-13,1.5809731232075878e-14,4.4133132882751459e-10,0.0,7.587521171336961e-07,1.2839617332609274e-05,0.00018681315776816664,0.00018691493495402104,6.1711474125402819e-08,3.6633516740798969e-08,1.2164232138071122e-14,3.7131721869676852e-06,2.4393772471943095e-09,7.1768258084187575e-10,1.7160974941408791e-09,1.5009698188148821e-08,3.5803413012354785e-10
2.5470650663189207e-09,0.2016926578315574,76.950000000000003,0.0,0.0,0.0,0.96741731304936873,9.4989439175565948,0.00070073302124332561,0.0097780407727801333,0.0085675798605735036,0.001027405256733217,3.2417328475549983e-09,2.0788061609127655e-06,0.0043247180897620164,2.0703146676644712e-05,9.8036489830423006e-12,7.8499534701717844e-06,7.4741215022559602e-06,0.0076056979127001904,0.00032888515654603612,1.3925001568545832e-13,1.654698278295401e-14,4.6638206102103625e-10,0.0,7.7505420940974659e-07,1.3065746248957939e-05,0.00019370522622043921,0.00019381094538405028,6.3988177152884653e-08,3.7985226558072969e-08,1.2380126276149342e-14,3.8461550748749452e-06,2.5267400507252053e-09,7.43488121932644e-10,1.8728799500701646e-09,1.5591196576917886e-08,3.7205349892545646e-10
2.5921671178619856e-09,0.2016926323839968,76.950000000000003,0.0,0.0,0.0,0.96685054066342924,9.4989258679943411,0.00071287803289003446,0.0099448565227631038,0.0087103295703829693,0.0010446827092726091,3.2970317295110306e-09,2.0776432066085924e-06,0.0043999257946696589,2.1056410522656914e-05,9.9685129330153389e-12,8.2643447872596094e-06,7.8705093504359565e-06,0.0077382399441037137,0.00034036273164411159,1.416260792408765e-13,1.7307712896030846e-14,4.923459220695061e-10,0.0,7.9135225794184154e-07,1.3291394407021523e-05,0.00020071747225681655,0.000200827218537568,6.6304574933587168e-08,3.9360507277903631e-08,1.2595899666775923e-14,3.9814030881710667e-06,2.6155907532441042e-09,7.6973527381751483e-10,2.0405992699843316e-09,1.618350546961896e-08,3.8633708776751686e-10
2.6372691694050505e-09,0.2016926072674361,76.950000000000003,0.0,0.0,0.0,0.96628412831432808,9.498907841950377,0.00072501400109646738,0.010111449022947442,0.008852774414930405,0.0010619231138541548,3.3522565223780669e-09,2.0764809689000775e-06,0.0044750858658959064,2.1409200325098436e-05,1.0133023321517382e-11,8.6926640370387692e-06,8.2803555276036326e-06,0.0078707078531643077,0.00035202752265096231,1.4399895549624625e-13,1.8092283735768554e-14,5.192378545249382e-10,0.0,8.0764576706591389e-07,1.3516561972554648e-05,0.00020784963904206592,0.00020796349850350397,6.8660582411768445e-08,4.0759308394391881e-08,1.2811552388844766e-14,4.1189123863888901e-06,2.7059268237778338e-09,7.9642328560749858e-10,2.2197853159437764e-09,1.6786606606154595e-08,4.0088445291248245e-10
2.6823712209481154e-09,0.20169258248078475,76.950000000000003,0.0,0.0,0.0,0.96571807625767914,9.4988898392083545,0.00073714093181448154,0.010277818144950903,0.0089949145041599687,0.0010791264845473084,3.4074068958473661e-09,2.0753194894539175e-06,0.0045501983336999931,2.176151581503917e-05,1.0297180390911442e-11,9.1351139353962109e-06,8.7038631715743063e-06,0.0080031016883538239,0.00036387904795850685,1.463686398785699e-13,1.8901053325295866e-14,5.4707272439680593e-10,0.0,8.2393429034832837e-07,1.3741249114469187e-05,0.00021510146980156195,0.00021521952945987511,7.1056114551087458e-08,4.21815794139337e-08,1.3027084521496809e-14,4.2586791299686571e-06,2.7977457320706365e-09,8.2355140658927035e-10,2.4109821740862741e-09,1.7400481728946358e-08,4.156951505662111e-10
2.7274732724911803e-09,0.2016925580229554,76.950000000000003,0.0,0.0,0.0,0.96515238474679876,9.4988718595529882,0.00074925883099824259,0.010443963762169996,0.0091367499500014625,0.0010962928356592523,3.4624830000645486e-09,2.0741587589555176e-06,0.0046252632283777743,2.2113356727290997e-05,1.0460984206035665e-11,9.5918958754967374e-06,9.1412343642069991e-06,0.0081354214981642099,0.00037591682648138914,1.487351324572126e-13,1.9734380724180456e-14,5.7586532125492639e-10,0.0,8.4021742575401657e-07,1.3965456004822867e-05,0.00022247270782288549,0.0002225950556754632,7.3491086337828159e-08,4.3627269855480507e-08,1.3242496143585282e-14,4.4006994802782671e-06,2.8910449483771634e-09,8.511188862340128e-10,2.6147481922224138e-09,1.8025112583324294e-08,4.3076873690639597e-10
2.7725753240342452e-09,0.20169253389286296,76.950000000000003,0.0,0.0,0.0,0.96458705403270872,9.4988539027700796,0.00076136770460419779,0.010609885749777014,0.0092782808663629292,0.0011134221817340111,3.5174849583414763e-09,2.0729987382821757e-06,0.0047002805802540187,2.2464722800400753e-05,1.0624434843867828e-11,1.0063209930848833e-05,9.5926701328836402e-06,0.0082676673310983148,0.00038814037765899471,1.5109843303390568e-13,2.0592623028119778e-14,6.0563035833336771e-10,0.0,8.5649481128891161e-07,1.418918281880345e-05,0.00022996309645742808,0.0002300898215114853,7.5965412780121452e-08,4.5096329250863238e-08,1.3457787333878652e-14,4.5449695996164495e-06,2.9858219435737709e-09,8.7912497419842889e-10,2.8316560131239732e-09,1.8660480917856185e-08,4.4610476810659934e-10
2.81767737557731e-09,0.20169251008942504,76.950000000000003,0.0,0.0,0.0,0.96402208436413994,9.4988359686465067,0.00077346755859104442,0.010775583984717082,0.0094195073691232221,0.0011305145375515558,3.5724123340498816e-09,2.0718394773859317e-06,0.0047752504196397951,2.2815613776654102e-05,1.0787532594037965e-11,1.0549254858394859e-05,1.0058370452006167e-05,0.0083998392355990638,0.00040054922145745816,1.5345853607074027e-13,2.147613199181157e-14,6.363824726353792e-10,0.0,8.7276612107010369e-07,1.4412429734720436e-05,0.00023757237912200028,0.00023770357142325908,7.8479008906451739e-08,4.6588707145150402e-08,1.3672958171532483e-14,4.6914856512461e-06,3.0820741893411185e-09,9.0756892032646632e-10,3.0622926036226666e-09,1.9306568484628799e-08,4.6170280035643092e-10
2.862779427120375e-09,0.20169248661156233,76.950000000000003,0.0,0.0,0.0,0.9634574759875375,9.4988180569702223,0.00078555839891970153,0.010941058345703455,0.0095604295761245565,0.0011475699181269095,3.6272652764444209e-09,2.0706809773615686e-06,0.0048501727768815043,2.316602940205784e-05,1.0950277529222338e-11,1.1050228101610556e-05,1.0538534244506157e-05,0.0085319372601390647,0.00041314287837165641,1.5581544169391138e-13,2.238526103326471e-14,6.6813622503932723e-10,0.0,8.8903106178170002e-07,1.4635196933994875e-05,0.00024530029930043535,0.00024543604996186128,8.1031789769732134e-08,4.8104353096899248e-08,1.3888008735408325e-14,4.8402437994197489e-06,3.1797991578905564e-09,9.3644997465952191e-10,3.3072592796336716e-09,1.996335703949075e-08,4.7756238987856125e-10
2.90788147866344e-09,0.20169246345819758,76.950000000000003,0.0,0.0,0.0,0.96289322914706499,9.498800167530252,0.00079764023155328009,0.011106308713214512,0.0097010476071650847,0.0011645883387092621,3.6820440455062738e-09,2.0695231792875928e-06,0.0049250476823646935,2.351596942632939e-05,1.1112669682491232e-11,1.1566325793605443e-05,1.1033359383364079e-05,0.0086639614532304891,0.0004259208694271816,1.5816915107218815e-13,2.332036248392764e-14,7.0090610040563853e-10,0.0,9.0528936947856018e-07,1.485748460114198e-05,0.00025314660054519966,0.00025328700177577938,8.3623670446822098e-08,4.9643216678469102e-08,1.4102939104176759e-14,4.9912402093746971e-06,3.2789943220479584e-09,9.6576738743727206e-10,3.5671717272155842e-09,2.0630828342264629e-08,4.9368309294311359e-10
2.952983530206505e-09,0.2016924406282567,76.950000000000003,0.0,0.0,0.0,0.96232934408460657,9.4987823001166856,0.00080971306245705482,0.01127133496949108,0.0098413615839914124,0.0011815698147810679,3.736748076784936e-09,2.0683661394103875e-06,0.00499987516645137,2.386543360290472e-05,1.127470939869304e-11,1.2097742760250703e-05,1.1543042693147485e-05,0.0087959118633179709,0.0004388827161823094,1.6051965749362714e-13,2.4281781729541023e-14,7.347065076847376e-10,0.0,9.2154080670377817e-07,1.507929292376328e-05,0.00026111102647900634,0.00026125617161255801,8.6254566035716456e-08,5.1205247476404394e-08,1.431774935705642e-14,5.1444710473675261e-06,3.3796571555439409e-09,9.9552040909702468e-10,3.8426600197757238e-09,2.1308964156934384e-08,5.1006446587989614e-10
2.99808558174957e-09,0.20169241812066793,76.950000000000003,0.0,0.0,0.0,0.96176582103977282,9.4987644545206962,0.0008217768975984336,0.011436136998531351,0.0099813716302911398,0.0011985143620571452,3.7913774836258177e-09,2.0672098764415936e-06,0.0050746552595342977,2.4214421688920641e-05,1.1436396771422626e-11,1.2644672523318821e-05,1.2067779951562355e-05,0.0089277885388764824,0.00045202794072995317,1.6286696080701451e-13,2.5269866350474114e-14,7.6955178002597354e-10,0.0,9.3778515988907426e-07,1.530062209253831e-05,0.00026919332079642321,0.00026934330432043855,8.8924391660552104e-08,5.2790395091678613e-08,1.4532439572990774e-14,5.299932480708294e-06,3.4817851326687571e-09,1.0257082902857204e-09,4.1343686315269121e-09,2.1997746251812649e-08,5.2670606508886968e-10
3.0386774281383283e-09,0.20169239813856554,76.950000000000003,0.0,0.0,0.0,0.96125896002070244,9.4987484119665826,0.00083262666278258581,0.011584267015918706,0.010107120915146681,0.0012137328936601128,3.8404804941686481e-09,2.0661698324595768e-06,0.005141916849165251,2.4528103711149318e-05,1.1581614136404282e-11,1.3150331648349313e-05,1.2553075578118906e-05,0.0090464145439831077,0.00046401503627758442,1.6497679741836332e-13,2.6182228865753931e-14,8.0181767011250224e-10,0.0,9.5239886176085579e-07,1.5499408827959081e-05,0.00027656795137282316,0.00027672237121183094,9.1360449774950913e-08,5.4236751181312301e-08,1.472555820068923e-14,5.4417517628603613e-06,3.5749509228584131e-09,1.0532485690836244e-09,4.4113190257933358e-09,2.2626737641904805e-08,5.4190563126808909e-10
3.079269274527087e-09,0.20169237841592502,76.950000000000003,0.0,0.0,0.0,0.96075239259963774,9.4987323867656634,0.00084346915058768968,0.01173221523460849,0.010232624210916011,0.0012289215376366485,3.8895229921480432e-09,2.0651303822974041e-06,0.0052091400989185957,2.484139973444299e-05,1.1726546342032442e-11,1.3668851084045292e-05,1.3050863886733298e-05,0.0091649808987854502,0.00047614993352988798,1.6708403693214868e-13,2.7116719859083308e-14,8.3495179174984269e-10,0.0,9.6700654331202929e-07,1.5697807748999509e-05,0.00028403766104993723,0.00028419659557835249,9.3827910649906929e-08,5.5701754361822696e-08,1.4918579719876305e-14,5.5853719310604433e-06,3.669299593902305e-09,1.0811399313112189e-09,4.7024317017315562e-09,2.3264324470433638e-08,5.5731529820806038e-10
3.1198611209158453e-09,0.20169235895197082,76.950000000000003,0.0,0.0,0.0,0.96024611894654599,9.498716378767913,0.00085430436536830328,0.011879981573673979,0.010357881611770292,0.0012440803059220586,3.9385047011175961e-09,2.0640916100835108e-06,0.0052763250309608963,2.51543095894224e-05,1.1871193596542628e-11,1.4200369210861016e-05,1.356128543059168e-05,0.0092834876385994615,0.00048843228521106355,1.6918867585615518e-13,2.8073586597576681e-14,8.6896443675579422e-10,0.0,9.816080896970796e-07,1.5895819001004838e-05,0.00029160226313682468,0.00029176579163007327,9.632671246225497e-08,5.718536792361407e-08,1.5111504188434828e-14,5.7307901935067965e-06,3.7648293061644555e-09,1.1093818311292633e-09,5.0082064313872191e-09,2.3910493456067346e-08,5.7293474270311491e-10
3.160452967304604e-09,0.20169233974592884,76.950000000000003,0.0,0.0,0.0,0.95974013922991785,9.4987003878239893,0.0008651323114803128,0.012027565953331872,0.010482893213135492,0.0012592092106018644,3.9874263767458187e-09,2.0630533983262931e-06,0.0053434716675415904,2.5466833109101379e-05,1.2015555721692588e-11,1.4745023561509183e-05,1.4084480079974075e-05,0.0094019347988761864,0.00050086174440086681,1.7129072054239884e-13,2.9053081646869944e-14,9.038658474924629e-10,0.0,9.9620339665450884e-07,1.6093442731306636e-05,0.00029926157099370885,0.00029942977364718091,9.8856793409907804e-08,5.8687555167270567e-08,1.5304331663410455e-14,5.878003759118865e-06,3.8615382201906418e-09,1.1379737228506006e-09,5.3291524474653431e-09,2.4565231320648133e-08,5.8876364161219034e-10
3.2010448136933623e-09,0.20169232079702687,76.950000000000003,0.0,0.0,0.0,0.95923445361676174,9.4986844137852469,0.00087595299328091481,0.012174968294942435,0.010607659111687949,0.0012743082639112783,4.036287437008209e-09,2.0620157527362163e-06,0.0054105800308770222,2.577897012890701e-05,1.215963304226983e-11,1.530295082284325e-05,1.4620587023204566e-05,0.0095203224149991578,0.0005134379645357263,1.733901645028393e-13,3.0055448210415159e-14,9.3966621693319711e-10,0.0,1.010792369541575e-06,1.6290679089214838e-05,0.00030701539803294103,0.00030718835598093349,1.01418091704429e-07,6.02082794038771e-08,1.5497062202575403e-14,6.0270098375493509e-06,3.959424497342256e-09,1.1669150609291842e-09,5.6657884420454355e-09,2.5228524789274791e-08,6.048016718624349e-10
3.237281540262283e-09,0.2016923040977716,76.950000000000003,0.0,0.0,0.0,0.95878327186926215,9.4986701677705305,0.00088560658515003448,0.012306401911925287,0.01071883131872718,0.0012877621231751884,4.0798548586689223e-09,2.0610899898407417e-06,0.0054704559879020969,2.6057291154371013e-05,1.2288011752649501e-11,1.5812341680347573e-05,1.5110196186276456e-05,0.0096259578883509129,0.0005247885801560779,1.7526215929758221e-13,3.0969791867431684e-14,9.7239326887846994e-10,0.0,1.0238106628486232e-06,1.6466426721387448e-05,0.00031401701275960781,0.00031419428512787569,1.0373090971982355e-07,6.1581474905909598e-08,1.566903273816833e-14,6.1615410561285898e-06,4.0478016684469901e-09,1.1930460430760145e-09,5.9799918210826653e-09,2.5827870297757068e-08,6.1929538889006192e-10
3.2735182668312035e-09,0.20169228760227803,76.950000000000003,0.0,0.0,0.0,0.95833232475042274,9.498655935005365,0.00089525439444474537,0.012437690341136202,0.010829807866286616,0.0013011922117575167,4.1233744150193535e-09,2.0601647160275321e-06,0.0055303014773437232,2.633530392337684e-05,1.2416163494158461e-11,1.6332514465697744e-05,1.5610304016604979e-05,0.0097315459625414054,0.00053625563204583475,1.7713208452650056e-13,3.1902734456909677e-14,1.0058519959516964e-09,0.0,1.0368237841803751e-06,1.6641865874277018e-05,0.00032109367135547663,0.00032127532425966067,1.0606851262563442e-07,6.2969387781295991e-08,1.5840926109593949e-14,6.2974965751764829e-06,4.1371143433655451e-09,1.2194546870348834e-09,6.3075018885906434e-09,2.6434014009722891e-08,6.3395528185277002e-10
3.309754993400124e-09,0.20169227131000034,76.950000000000003,0.0,0.0,0.0,0.95788161237608238,9.4986417153853893,0.00090489642426745697,0.012568833528927775,0.010940588825652763,0.0013145985386629887,4.1668453105204458e-09,2.0592398730190551e-06,0.0055901165150509611,2.6613008323676866e-05,1.2544088642958789e-11,1.6863564720495533e-05,1.61210081628629e-05,0.0098370866628042942,0.00054783887437490747,1.7899993185548713e-13,3.2854444444902886e-14,1.0400495502184917e-09,0.0,1.0498316825713305e-06,1.6816996658080931e-05,0.00032824524118597875,0.00032843134144791699,1.0843085650024053e-07,6.4371991950337015e-08,1.6012742357896721e-14,6.4348744111024635e-06,4.2273612151115473e-09,1.2461406049981731e-09,6.6487067438449661e-09,2.7046946487850846e-08,6.4878112105553761e-10
3.3459917199690446e-09,0.20169225522039372,76.950000000000003,0.0,0.0,0.0,0.95743113486114517,9.49862750880669,0.00091453267772137036,0.012699831422371624,0.011051174268895514,0.0013279811129901099,4.2102678694235602e-09,2.0583155443495903e-06,0.0056499011168289264,2.6890404244559046e-05,1.2671787159114114e-11,1.7405587453700682e-05,1.6642405842940757e-05,0.009942580014291956,0.00055953806154236782,1.8086570391812293e-13,3.3825095813927824e-14,1.074993052541756e-09,0.0,1.0628343113446489e-06,1.6991819184236877e-05,0.00033547158965193904,0.00033566220481167513,1.1081789743536643e-07,6.578926134045567e-08,1.6184481524284425e-14,6.5736725808081934e-06,4.3185409768942644e-09,1.2731034092466035e-09,7.0040004800985245e-09,2.766665829703078e-08,6.6377267685274054e-10
3.378604773881073e-09,0.20169224091258217,76.950000000000003,0.0,0.0,0.0,0.95702590599670956,9.4986147339506175,0.00092320036959999611,0.012817605256637684,0.011150534061723573,0.0013400051290252736,4.249307255674579e-09,2.0574840797249786e-06,0.0057036812488054861,2.7139796733161144e-05,1.2786521966098633e-11,1.7902867479164686e-05,1.7120886730315154e-05,0.010037483568271291,0.00057016626002588666,1.8254312791877423e-13,3.471502114186286e-14,1.1070858505009905e-09,0.0,1.0745321363374704e-06,1.7148895990589139e-05,0.00034203912944035078,0.00034223386635810689,1.1298731398426947e-07,6.7077321012356846e-08,1.6338980902769561e-14,6.6998036803010978e-06,4.4013993036145625e-09,1.2976063504783374e-09,7.3361413797338846e-09,2.8230187457029678e-08,6.774065749970515e-10
3.4112178277931013e-09,0.20169222676809825,76.950000000000003,0.0,0.0,0.0,0.95662086754316522,9.4986019694990187,0.0009318633873974505,0.012935261322620377,0.011249735599138192,0.0013520099196817684,4.2883071714424111e-09,2.0566529648818043e-06,0.0057574367520876763,2.7388939186385593e-05,1.2901073444500308e-11,1.8409180252256226e-05,1.7608178044235356e-05,0.010132348808591821,0.00058088799635886736,1.8421886694675194e-13,3.56205506932088e-14,1.1397937562768545e-09,0.0,1.0862256297040612e-06,1.7305723282492876e-05,0.00034866703593343428,0.00034886595044857137,1.1517666760407466e-07,6.8377219403576396e-08,1.6493417907930975e-14,6.8270821992927597e-06,4.4850112609080171e-09,1.3223329731352702e-09,7.6803140646973997e-09,2.8799193359548e-08,6.9117435027118242e-10
3.4438308817051297e-09,0.20169221278654725,76.950000000000003,0.0,0.0,0.0,0.95621601958234403,9.4985892153770504,0.00094052173337757356,0.013052799583226121,0.011348778935295919,0.001363995491786034,4.3272678616761372e-09,2.0558222632179092e-06,0.0058111676382100897,2.7637831526664463e-05,1.30154415641279e-11,1.8924593932193432e-05,1.810434976376336e-05,0.010227175753604502,0.0005917030919767788,1.8589292302859093e-13,3.6541809742447817e-14,1.1731218963076471e-09,0.0,1.0979147650769271e-06,1.7462301143749379e-05,0.00035535521254208253,0.0003555583610424324,1.173859263110577e-07,6.9688937522332481e-08,1.6647792569862674e-14,6.9555066931641213e-06,4.5693758968389973e-09,1.3472829947796212e-09,8.0368182582619927e-09,2.937366913112017e-08,7.0507583537074521e-10
