Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617)
3.4412861921699053e-09,0.47390494909682174,76.950000000000003,0.0,0.0,0.0,8.6309705211267722e-06,9.4999992791984216,0.00048669414318697278,0.0014794787339564037,9.549385444129785e-09,4.0250471835714012e-11,6.8506936320473984e-11,6.9149076572306833e-06,0.037210523204320896,3.6754882163418155e-07,1.5515607906514498e-19,1.4831842648562267e-11,2.5729405433903604e-07,0.94117961965530517,4.8394409303863688e-06,1.1420809765358288e-15,1.2979538770198393e-15,3.2142067988513733e-10,3.2288976283324732e-15,0.00061024404812586486,3.2403819714217566e-10,0.002274376859025175,0.0022749971185237056,1.2858743196041287e-07,6.2991126204259539e-08,2.6522514587566517e-07,0.00079164063348933643,8.9079683898943311e-08,2.1810925099162288e-08,3.4307504318486701e-09,2.4263408917004961e-08,1.8161941557609466e-06,1.6357121901306932e-07,0.014653927781406267,8.4755018946645983e-14,3.5787176461862695e-14,3.8115685857996037e-06,1.358156763685895e-06,9.9606931767151627e-08,0.00025090487294090688,0.00072170405464146484,4.7338500737295578e-08,2.4181358539246176e-08,2.1748439501606822e-09,4.8288713713357459e-10,1.1442458427502669e-09,2.0781548540993196e-08,2.1472500961311905e-12,1.0007439060654844e-06,3.7272697043863517e-11,5.8116160955432938e-10,1.1936959098475536e-08,7.220394763223901e-13,9.474723796425154e-13,2.0669166514983402e-15,0.00031069919554905731,3.1652248827599667e-10
3.459060086761708e-09,0.47390494910092956,76.950000000000003,0.0,0.0,0.0,8.5793485939518818e-06,9.4999992793573451,0.00048641470567217863,0.0014761897915729939,8.9570371490252568e-09,3.7753715540037301e-11,6.8354642569682926e-11,6.8721000828392952e-06,0.036893553229148141,3.6673174527652892e-07,1.4553167220598159e-19,1.441972505516331e-11,2.5845106752135094e-07,0.94147837081046082,4.839604098877026e-06,1.1395420828990504e-15,1.3037850191923819e-15,3.228789283574364e-10,3.2192054502022814e-15,0.00061044083275702346,3.0529568005436128e-10,0.0022743773986762241,0.0022749977762418993,1.2858746247715869e-07,6.2991141157982504e-08,2.653093417657815e-07,0.00079491641638918518,8.9448298664261148e-08,2.1901186474145137e-08,3.4307522659778752e-09,2.4363831077479243e-08,1.8238076546330994e-06,1.6363014869706465e-07,0.014670056275840851,8.5105805992361745e-14,3.5935293608827093e-14,3.8140961593872065e-06,1.3594474685115186e-06,9.9527903712160482e-08,0.00025117987713824146,0.00072250556389210979,4.7338580055789405e-08,2.4282812747567102e-08,2.1749962771663733e-09,4.824472225220088e-10,1.1447920036081196e-09,2.0867575746117285e-08,2.1482806227007454e-12,1.00404734153798e-06,3.753274569211705e-11,5.8146003361876257e-10,1.1976366546896897e-08,7.2241502429884298e-13,9.5376712407315244e-13,2.0811330774500558e-15,0.00031188717339731431,3.1756732325634318e-10
3.4768339813535105e-09,0.4739049491048362,76.950000000000003,0.0,0.0,0.0,8.528213239366984e-06,9.4999992795157677,0.00048613540882394627,0.0014729082097620862,8.4014879888624518e-09,3.5412068233074302e-11,6.8202689648600347e-11,6.8296975607272155e-06,0.036579584502163739,3.6591649751587735e-07,1.3650517392823635e-19,1.4019049429085337e-11,2.5960636828452635e-07,0.94177415942675069,4.8397667504169347e-06,1.1370088712444351e-15,1.309607535252713e-15,3.24335023193538e-10,3.2097758584967429e-15,0.00061063566732099826,2.8771718271084769e-10,0.0022743779032413629,0.002274998395821023,1.2858749100994445e-07,6.2991155139530564e-08,2.653927027382272e-07,0.0007981848664957204,8.9816088290723045e-08,2.1991245800336253e-08,3.4307539857550222e-09,2.4464028444388231e-08,1.8314041108020475e-06,1.63687558438971e-07,0.01468614801611424,8.5455807806347932e-14,3.6083079197699736e-14,3.8166281396562004e-06,1.3607364767016083e-06,9.9450204648505503e-08,0.00025145538381809003,0.00072330846710149473,4.7338654329134239e-08,2.4384039852164942e-08,2.1751370720238591e-09,4.8201846665155123e-10,1.1453235570089812e-09,2.0953410380570839e-08,2.149283592091707e-12,1.0073433821657562e-06,3.7792868087480716e-11,5.8175049615572002e-10,1.2015685780498875e-08,7.2278055750688559e-13,9.6005103847589917e-13,2.095331155833388e-15,0.00031307221305833352,3.1860981934056125e-10
3.494607875945313e-09,0.4739049491085543,76.950000000000003,0.0,0.0,0.0,8.4775598506343258e-06,9.4999992796736983,0.00048585625276665841,0.0014696339720527041,7.8804514972013023e-09,3.3215892418065828e-11,6.8051076794539382e-11,6.7876962549564184e-06,0.036268588600757816,3.6510307426030994e-07,1.2803943395413681e-19,1.3629498680953333e-11,2.6075995670560032e-07,0.94206701356171996,4.8399288881179584e-06,1.1344813288572082e-15,1.3154214255601391e-15,3.2578896446055138e-10,3.2006018409860375e-15,0.00061082857028642561,2.7123038392316626e-10,0.0022743783750101216,0.0022749989796297027,1.2858751768823252e-07,6.2991168212342053e-08,2.6547523670032149e-07,0.00080144600022540393,9.0183054625625991e-08,2.2081103530076627e-08,3.4307555985044919e-09,2.4564001520993241e-08,1.838983562422417e-06,1.6374348736476969e-07,0.014702203334452371,8.5805026146556802e-14,3.6230533970762529e-14,3.8191644821129962e-06,1.3620238030219347e-06,9.9373822036500294e-08,0.00025173139349726254,0.00072411276630105056,4.7338723875565986e-08,2.4485040361471244e-08,2.1752666549380551e-09,4.8160060322007987e-10,1.1458408811324938e-09,2.1039052875475937e-08,2.1502597175625332e-12,1.0106320445049042e-06,3.8053062162622943e-11,5.820332025205102e-10,1.2054916996782917e-08,7.2313633409650902e-13,9.6632406335844484e-13,2.10951073671638e-15,0.00031425433470332249,3.1964998176513373e-10
3.5123817705371157e-09,0.4739049491120961,76.950000000000003,0.0,0.0,0.0,8.427383864642122e-06,9.4999992798311474,0.00048557723762267317,0.0014663670620106966,7.3917832781603007e-09,3.1156149428194857e-11,6.7899803246518475e-11,6.7460923659162548e-06,0.035960537371490332,3.6429147142705885e-07,1.2009961035415149e-19,1.3250764471541699e-11,2.6191183287745913e-07,0.94235696100720212,4.8400905150620257e-06,1.1319594430510241e-15,1.3212266905540056e-15,3.2724075224569412e-10,3.1916765678805556e-15,0.00061101955994703934,2.5576745617336896e-10,0.0022743788161269261,0.0022749995298894038,1.2858754263328036e-07,6.2991180435834651e-08,2.6555695148449904e-07,0.00080469983395796245,9.0549199512133398e-08,2.2170760114695034e-08,3.4307571110898489e-09,2.4663750809429447e-08,1.84654604756346e-06,1.6379797359832714e-07,0.014718222559940245,8.6153462767006946e-14,3.6377658668636406e-14,3.8217051426815104e-06,1.363309462098282e-06,9.9298743454656266e-08,0.00025200790666137597,0.00072491846342726712,4.7338788993524222e-08,2.4585814782779903e-08,2.175385337252904e-09,4.8119337148000695e-10,1.146344344835881e-09,2.1124503660989975e-08,2.1512096947974846e-12,1.0139133450744652e-06,3.8313325894154882e-11,5.8230835304048817e-10,1.2094060392808493e-08,7.2348260590455016e-13,9.7258614173869822e-13,2.1236716757235722e-15,0.00031543355840915859,3.2068781575482484e-10
3.5301556651289183e-09,0.4739049491154719,76.950000000000003,0.0,0.0,0.0,8.3776807614913725e-06,9.4999992799881241,0.00048529836351234349,0.001463107463238654,6.9334721787542811e-09,2.9224362217832878e-11,6.7748868245257673e-11,6.704882129979402e-06,0.035655402927541928,3.6348168494248524e-07,1.1265302611601696e-19,1.2882546972700112e-11,2.6306199690874085e-07,0.94264402929183533,4.8402516343014681e-06,1.1294432011679033e-15,1.3270233307532105e-15,3.2869038665617145e-10,3.1829933873073423e-15,0.00061120865442332772,2.4126478639674572e-10,0.0022743792286001856,0.002275000048683572,1.2858756595865455e-07,6.2991191865657484e-08,2.6563785484902002e-07,0.00080794638403647041,9.0914524789284409e-08,2.2260216004510432e-08,3.4307585299426269e-09,2.4763276810708502e-08,1.8540916042092413e-06,1.6385105428674682e-07,0.01473420601855167,8.6501119417792642e-14,3.6524454030285283e-14,3.8242500776992435e-06,1.3645934684177813e-06,9.9224956598567455e-08,0.00025228492376535411,0.00072572556032318074,4.7338849962874e-08,2.4686363622249723e-08,2.1754934216957792e-09,4.8079651616129212e-10,1.1468343078627862e-09,2.1209763166307742e-08,2.1521342022999402e-12,1.0171873003565122e-06,3.8573657301572054e-11,5.8257614312608463e-10,1.2133116165194085e-08,7.2381961859374993e-13,9.7883721907495001e-13,2.1378138338858933e-15,0.0003166099041585058,3.2172332652270672e-10
3.547929559720721e-09,0.47390494911869274,76.950000000000003,0.0,0.0,0.0,8.3284460640866455e-06,9.4999992801446371,0.00048501963055403694,0.0014598551593758276,6.5036320097463027e-09,2.7412580465782949e-11,6.759827103317441e-11,6.6640618191611149e-06,0.035353157646189098,3.6267371074205789e-07,1.0566903462596755e-19,1.252455463465788e-11,2.6421044892374135e-07,0.94292824568355404,4.8404122488593596e-06,1.1269325905781667e-15,1.3328113467557267e-15,3.3013786781905666e-10,3.1745458208879799e-15,0.00061139587166417263,2.2766271411393575e-10,0.0022743796143108149,0.0022750005379662064,1.2858758777071199e-07,6.299120255392694e-08,2.6571795447867109e-07,0.0008111856667674303,9.1279032292002886e-08,2.2349471648833999e-08,3.4307598610893163e-09,2.4862580024720849e-08,1.8616202702588308e-06,1.6390276562509849e-07,0.014750154033178723,8.6847997845091445e-14,3.6670920793019283e-14,3.8267992439133965e-06,1.3658758363302238e-06,9.9152449279806324e-08,0.0002525624452339212,0.00072653405873984505,4.7338907046052743e-08,2.4786687384906861e-08,2.1755912026152034e-09,4.8040978739339196e-10,1.1473111210484172e-09,2.1294831819663664e-08,2.153033901778763e-12,1.0204539267962313e-06,3.8834054446223154e-11,5.8283676337995373e-10,1.2172084510118125e-08,7.2414761178947309e-13,9.8507724319778838e-13,2.1519370774942241e-15,0.0003177833918399365,3.2275651927018412e-10
3.5657034543125236e-09,0.47390494912176867,76.950000000000003,0.0,0.0,0.0,8.2796753377306789e-06,9.4999992803006919,0.0004847410388641548,0.0014566101340980464,6.1004937809312819e-09,2.5713347846861796e-11,6.7448010854380106e-11,6.6236277407816562e-06,0.035053774166302953,3.6186754477033314e-07,9.911889350840089e-20,1.2176503959546527e-11,2.653571890623176e-07,0.94320963719205997,4.840572361729828e-06,1.1244275986803716e-15,1.3385907392381148e-15,3.3158319588117066e-10,3.1663275594161652e-15,0.00061158122944847653,2.1490528583441472e-10,0.0022743799750202273,0.0022750009995699079,1.2858760816905252e-07,6.2991212549448223e-08,2.6579725798546303e-07,0.00081441769842085577,9.1642723851106669e-08,2.2438527495971541e-08,3.4307611101766676e-09,2.4961660950238389e-08,1.8691320835264914e-06,1.639531428805403e-07,0.014766066923660889,8.7194099791173876e-14,3.6817059692498788e-14,3.8293525984770298e-06,1.3671565800493677e-06,9.9081209424829616e-08,0.00025284047146208958,0.00072734396033777944,4.7338960489146689e-08,2.4886786574647432e-08,2.1756789662120722e-09,4.8003294062629568e-10,1.1477751265210162e-09,2.1379710048333848e-08,2.1539094385277656e-12,1.0237132408020053e-06,3.9094515430304957e-11,5.8309039970424356e-10,1.221096562332002e-08,7.2446681921409308e-13,9.9130616424373222e-13,2.1660412779565877e-15,0.00031895404124805882,3.2378739918702164e-10
3.583477348904326e-09,0.47390494912470804,76.950000000000003,0.0,0.0,0.0,8.2313641897228868e-06,9.4999992804562972,0.00048446258855715149,0.0014533723711176378,5.7223984188867125e-09,2.4119671337089238e-11,6.7298086954676438e-11,6.5835762371319796e-06,0.034757225385872004,3.6106318298093613e-07,9.2975646304619857e-20,1.1838119280983849e-11,2.6650221747979383e-07,0.94348823057126563,4.8407319758783924e-06,1.1219282129012567e-15,1.3443615089550547e-15,3.3302637100896213e-10,3.158332458633256e-15,0.0006117647453867714,2.0294002472032282e-10,0.0022743803123778284,0.0022750014352134178,1.2858762724694286e-07,6.2991221897923314e-08,2.6587577290931857e-07,0.00081764249523035135,9.200560129331702e-08,2.2527383993225752e-08,3.4307622824954286e-09,2.5060520084916973e-08,1.8766270817418679e-06,1.6400222041584759e-07,0.014781945006813986,8.7539426994412284e-14,3.6962871462738255e-14,3.8319100989452647e-06,1.368435713654227e-06,9.9011225073895043e-08,0.00025311900281564057,0.00072815526668840354,4.7339010522901405e-08,2.4986661694240014e-08,2.1757569907645535e-09,4.7966573655080409e-10,1.1482266578996665e-09,2.1464398278638281e-08,2.154761441798308e-12,1.0269652587454964e-06,3.9355038395882927e-11,5.8333723340598932e-10,1.2249759700101123e-08,7.2477746881904577e-13,9.9752393459054974e-13,2.1801263116588641e-15,0.0003201218720836473,3.2481597145136961e-10
3.6012512434961288e-09,0.4739049491275203,76.950000000000003,0.0,0.0,0.0,8.1835082689616014e-06,9.4999992806114619,0.00048418427974555287,0.0014501418541833454,5.367789937211986e-09,2.262499242612505e-11,6.7148498581551159e-11,6.543903685142514e-06,0.034463484459548173,3.6026062133653831e-07,8.7214011503564014e-20,1.1509132549565868e-11,2.6764553434686665e-07,0.94376405232171767,4.8408910942422825e-06,1.1194344206956689e-15,1.3501236567388558e-15,3.344673933883882e-10,3.150554535100085e-15,0.00061194643692281242,1.9171771456241837e-10,0.0022743806279280415,0.0022750018465086948,1.2858764509171281e-07,6.2991230642145046e-08,2.6595350671875556e-07,0.00082086007339319427,9.2367666441267058e-08,2.2616041586898239e-08,3.430763383002597e-09,2.51591579252987e-08,1.8841053025501765e-06,1.6405003171236024e-07,0.01479778859645875,8.7883981189288206e-14,3.7108356836109223e-14,3.8344717032714891e-06,1.3697132510903527e-06,9.894248437998738e-08,0.00025339803963159949,0.0007289679792754491,4.7339057363670042e-08,2.5086313245328112e-08,2.1758255468468278e-09,4.793079410181915e-10,1.1486660404884641e-09,2.1548896935942915e-08,2.155590525165048e-12,1.030209996961725e-06,3.9615621523936801e-11,5.8357744130064167e-10,1.2288466935325683e-08,7.2507978291455624e-13,1.0037305087942225e-12,2.1941920598289748e-15,0.00032128690395378048,3.2584224122978899e-10
3.6190251380879314e-09,0.47390494913021286,76.950000000000003,0.0,0.0,0.0,8.1361032655501464e-06,9.4999992807661915,0.0004839061125399758,0.0014469185670802464,5.0352090311405183e-09,2.1223160118444804e-11,6.699924498417478e-11,6.5046064960551454e-06,0.034172524796216089,3.5945985580883861e-07,8.1810278467707925e-20,1.1189283124116533e-11,2.6878713984951e-07,0.94403712869299627,4.8410497197307391e-06,1.1169462095465066e-15,1.3558771834989864e-15,3.3590626322479528e-10,3.1429879621632887e-15,0.00061212632133515917,1.8119219717886144e-10,0.002274380923116894,0.0022750022349675497,1.2858766178512884e-07,6.2991238822180089e-08,2.6603046681156323e-07,0.00082407044907041528,9.2728921113511587e-08,2.2704500722291983e-08,3.4307644163422839e-09,2.5257574966814593e-08,1.8915667835123909e-06,1.6409660939236419e-07,0.014813598003449216,8.822776410640246e-14,3.7253516543344663e-14,3.8370373698036346e-06,1.3709892061710978e-06,9.8874975607755463e-08,0.000253677582218705,0.00072978209949635939,4.7339101214303571e-08,2.5185741728432699e-08,2.1758848975418339e-09,4.7895932495938632e-10,1.1490935914670692e-09,2.1633206444661816e-08,2.1563972868848943e-12,1.0334474717491556e-06,3.9876263033430385e-11,5.8381119581373057e-10,1.2327087523421869e-08,7.2537397829704796e-13,1.0099258435275182e-12,2.2082384084044575e-15,0.00032244915637198154,3.2686621367727846e-10
3.636799032679734e-09,0.4739049491327937,76.950000000000003,0.0,0.0,0.0,8.089144910406579e-06,9.499999280920493,0.00048362808704914588,0.0014437024936296747,4.7232870701559762e-09,1.9908405612110079e-11,6.6850325413396559e-11,6.4656811150982575e-06,0.03388432005658551,3.586608823785435e-07,7.6742209825690466e-20,1.0878317568548246e-11,2.6992703418888154e-07,0.94430748568609169,4.8412078552253461e-06,1.114463566964656e-15,1.3616220902215958e-15,3.3734298074279995e-10,3.1356270660144453e-15,0.00061230441573873807,1.7132018240278913e-10,0.0022743811992981993,0.0022750026020078662,1.2858767740374287e-07,6.2991246475540037e-08,2.6610666051547217e-07,0.00082727363838687939,9.3089367124535669e-08,2.2792761843713446e-08,3.4307653868652883e-09,2.5355771703786992e-08,1.8990115621054312e-06,1.6414198524091792e-07,0.014829373535700777,8.8570777472483027e-14,3.7398351313542256e-14,3.839607057280479e-06,1.372263592578877e-06,9.880868713245905e-08,0.00025395763085787161,0.00073059762866366511,4.7339142264986055e-08,2.5284947642954696e-08,2.1759352986481941e-09,4.7861966430378835e-10,1.1495096200776723e-09,2.1717327228259286e-08,2.1571823102492274e-12,1.0366776993697734e-06,4.0136961180405112e-11,5.8403866508068168e-10,1.2365621658382674e-08,7.2566026637424793e-13,1.0161098975201415e-12,2.2222652479033534e-15,0.00032360864875836416,3.2788789393729896e-10
3.6545729272715366e-09,0.4739049491352696,76.950000000000003,0.0,0.0,0.0,8.0426289748771883e-06,9.4999992810743734,0.00048335020337991665,0.0014404936176891368,4.4307404638822332e-09,1.8675318550894015e-11,6.6701739121740916e-11,6.4271240211648856e-06,0.033598844150806453,3.5786369703534639e-07,7.1988949929857662e-20,1.0575989454189497e-11,2.7106521758122852e-07,0.9445751490557589,4.8413655035803275e-06,1.1119864804889307e-15,1.3673583779690422e-15,3.3877754618617076e-10,3.1284663218403202e-15,0.00061248073708639386,1.6206106987646664e-10,0.002274381457739341,0.0022750029489594396,1.2858769201921987e-07,6.2991253637341698e-08,2.6618209508881738e-07,0.00083046965743136675,9.3449006284763967e-08,2.288082539447481e-08,3.4307662986474391e-09,2.5453748629432046e-08,1.9064396757223513e-06,1.6418619022713883e-07,0.014845115498218008,8.8913023010393919e-14,3.7542861874168153e-14,3.8421807248279664e-06,1.3735364238664054e-06,9.8743607438925212e-08,0.00025423818580264698,0.00073141456800634704,4.7339180694018784e-08,2.5383931487177493e-08,2.1759769988814537e-09,4.7828873989784969e-10,1.1499144278084006e-09,2.1801259709251978e-08,2.1579461639294157e-12,1.0399006960491698e-06,4.039771425709672e-11,5.8426001304478871e-10,1.2404069533766936e-08,7.2593885328799838e-13,1.0222826315004215e-12,2.2362724732983413e-15,0.00032476540043978254,3.2890728714180036e-10
3.6723468218633392e-09,0.4739049491376472,76.950000000000003,0.0,0.0,0.0,7.9965512703536027e-06,9.4999992812278364,0.00048307246163728718,0.0014372919231522314,4.1563653780534102e-09,1.7518824752000669e-11,6.6553485363403534e-11,6.3889317264938956e-06,0.033316071236106859,3.5706829577790745e-07,6.753093900187217e-20,1.028205916743922e-11,2.7220169025779348e-07,0.94484014431284835,4.8415226676228584e-06,1.1095149376860044e-15,1.3730860478794128e-15,3.4020995981770882e-10,3.1215003500624926e-15,0.0006126553021704237,1.5337678191840322e-10,0.0022743816996267088,0.0022750032770694484,1.2858770569864469e-07,6.2991260340457589e-08,2.6625677772119557e-07,0.00083365852225665202,9.3807840400569601e-08,2.296869181689617e-08,3.4307671555068028e-09,2.5551506235862122e-08,1.9138511616725253e-06,1.6422925452495992e-07,0.014860824193122204,8.9254502439143513e-14,3.7687048951060486e-14,3.8447583319555825e-06,1.3748077134579315e-06,9.8679725120515056e-08,0.00025451924727966266,0.00073223291867117871,4.7339216668556019e-08,2.5482693758269399e-08,2.17601024006981e-09,4.7796633742351798e-10,1.1503083085731859e-09,2.1885004309210987e-08,2.1586894023156958e-12,1.0431164779766215e-06,4.0658520591074286e-11,5.8447539955335929e-10,1.2442431342700294e-08,7.2620994003478741e-13,1.0284440081385072e-12,2.2502599838940513e-15,0.00032591943064998657,3.299243984112468e-10
3.690120716455142e-09,0.473904949139933,76.950000000000003,0.0,0.0,0.0,7.9509076478935561e-06,9.4999992813808891,0.00048279486192442033,0.0014340973939485707,3.8990327788114381e-09,1.6434165317690872e-11,6.6405563394247706e-11,6.351100776354188e-06,0.033035975714452784,3.5627467461383362e-07,6.3349832612955582e-20,9.9962937226104914e-12,2.7333645246472159e-07,0.9451024967266175,4.8416793501533608e-06,1.1070489261503524e-15,1.3788051011660584e-15,3.4164022191913111e-10,3.1147239126646735e-15,0.00061282812762409754,1.452316067754041e-10,0.0022743819260707854,0.0022750035875075884,1.2858771850481022e-07,6.2991266615657239e-08,2.6633071553411661e-07,0.00083684024887958615,9.4165871274283343e-08,2.3056361552307791e-08,3.4307679610198175e-09,2.5649045014088326e-08,1.9212460571818351e-06,1.6427120753337115e-07,0.014876499919678694,8.9595217473893485e-14,3.7830913268433161e-14,3.8473398385527503e-06,1.3760774746504578e-06,9.8617028878099943e-08,0.0002548008154890803,0.00073305268172405447,4.7339250345295474e-08,2.5581234952286159e-08,2.1760352573444639e-09,4.7765224731665214e-10,1.1506915488881478e-09,2.1968561448763987e-08,2.1594125658494815e-12,1.0463250613051709e-06,4.0919378544401342e-11,5.8468498045204712e-10,1.2480707277876143e-08,7.2647372258401794e-13,1.034593991991032e-12,2.2642276832074814e-15,0.00032707075852978033,3.3093923285464189e-10
