Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448)
1.5879170010067053e-08,0.19298854808855515,76.950000000000003,0.0,0.0,0.0,0.99482524565742514,9.4989769791564349,0.00021911734441701339,0.0023265980050572841,0.0013296568718692754,0.00099988135020617525,2.0089955637164378e-09,6.7126476349068916e-09,7.1592701992992478e-05,1.3371159566535762e-05,2.1494622409916526e-11,9.7558056855823106e-06,7.4548161863449349e-06,7.8973936830617914e-05,0.00011149125320923484,1.8565238942217429e-13,4.430190110385941e-15,6.8511705637105209e-11,1.03457581427644e-13,2.5843280434442323e-09,2.734854326113429e-07,5.6536781875459961e-06,5.6602505335974901e-06,3.8794570359931402e-09,2.6187530227843641e-09,3.8987436611042895e-20,1.0218813644533769e-07,1.3970666029330898e-10,4.6594516802371993e-11,1.2338161109375932e-11,2.6242817690625862e-09,2.7977288079520573e-13,1.2371027042885697e-11,8.0924169102825432e-07,4.4442504339417598e-14,1.1906506429373682e-14,2.0176588209828385e-11,2.4537274439038183e-12,4.8408280212090763e-14,1.0929992020748121e-10,4.0415068788259968e-10,1.2358808206408803e-11,8.5686917113064766e-12,1.1799670059837204e-09,5.4479862247218247e-10,6.3506492593011062e-10,7.2541682741105282e-15
1.6325331398011923e-08,0.192988485052511,76.950000000000003,0.0,0.0,0.0,0.99467780099480707,9.4989480884893318,0.00022521818483353762,0.002391069183181594,0.0013660967933595367,0.0010275612796350399,2.0646602170193129e-09,6.7116900134340902e-09,7.3598719932570165e-05,1.3741685842735632e-05,2.2089662647247452e-11,1.0595228005186427e-05,8.0977837031161499e-06,8.118731706872179e-05,0.00011780814235044504,1.9079697604864573e-13,4.796588387683736e-15,7.4554319579939671e-11,1.1237910160029816e-13,2.6723524535703722e-09,2.8116712931246049e-07,5.9802771413897691e-06,5.9872360277590639e-06,4.1035556009060189e-09,2.7700357889274831e-09,4.0080164656178066e-20,1.0790027495223148e-07,1.4751572492583853e-10,4.9203405338187284e-11,1.4182611585994356e-11,2.8327605293993276e-09,2.9900036611910839e-13,1.423967293314749e-11,8.3193056056854252e-07,4.7972986912046643e-14,1.2852350924872483e-14,2.032692430244695e-11,2.4907107991668462e-12,4.8419121072321522e-14,1.1210882575394579e-10,4.1586294724069149e-10,1.4225205212310493e-11,9.2828684870854932e-12,1.317776546545942e-09,5.9874625329922266e-10,7.1891791414511902e-10,7.6597978719117042e-15
1.6771492785956793e-08,0.19298842202596367,76.950000000000003,0.0,0.0,0.0,0.99453025699699493,9.4989191930637915,0.0002313159823612076,0.002455476037003254,0.0014024828940347748,0.0010552000057714032,2.1202690237515763e-09,6.7107317162445717e-09,7.560442745131591e-05,1.4111840409740445e-05,2.2683817130267139e-11,1.1480951652261558e-05,8.7763397873671411e-06,8.3400387147668031e-05,0.00012429665171736094,1.9593640166421559e-13,5.1828292339372971e-15,8.0939030802905927e-11,1.2179421471277096e-13,2.7604109458534208e-09,2.8883761737162795e-07,6.3159150032807807e-06,6.323272117476675e-06,4.3338554280950997e-09,2.9255051137086065e-09,4.117273957829586e-20,1.1376186878262986e-07,1.5552907962475904e-10,5.1880848170725915e-11,1.6239671971826728e-11,3.0510253747687523e-09,3.1900632357764094e-13,1.6327103049294143e-11,8.5461714464720938e-07,5.1669177997014936e-14,1.3842590038063124e-14,2.0477247068641635e-11,2.5276905811863958e-12,4.8429968075880664e-14,1.1491860387129469e-10,4.2757884378735246e-10,1.6310052024770357e-11,1.0033910102025924e-11,1.467271170916839e-09,6.5620811430518362e-10,8.1094126239694269e-10,8.0760441011731871e-15
1.7217654173901662e-08,0.19298835900790345,76.950000000000003,0.0,0.0,0.0,0.99438261466625411,9.498890292435231,0.00023741073744714316,0.0025198174033462437,0.0014388142149284956,0.0010827968010497502,2.1758209797997328e-09,6.709772750098818e-09,7.7609824351921518e-05,1.448161658367113e-05,2.3277070218373679e-11,1.2414154708216563e-05,9.4913981974247942e-06,8.5613147000935413e-05,0.00013095655657590014,2.0107057346630264e-13,5.5894211208697939e-15,8.7674838353864138e-11,1.3171554152680528e-13,2.8484968043369113e-09,2.9649669415198202e-07,6.6605783441892911e-06,6.6683454676030011e-06,4.5703472515987602e-09,3.0851547418058596e-09,4.2265161344555007e-20,1.1977247282340699e-07,1.6374611415692381e-10,5.4626651896293228e-11,1.8526927557799271e-11,3.2792112945991507e-09,3.39801432714355e-13,1.8651894955284991e-11,8.7730149157452229e-07,5.5533362282390834e-14,1.4877835854542386e-14,2.0627556851107928e-11,2.5646668690085556e-12,4.8440821279708112e-14,1.1772925491653728e-10,4.3929837888649143e-10,1.8631887640369918e-11,1.082256770644497e-11,1.6290861679203706e-09,7.1729597480903879e-10,9.1165847756980518e-10,8.5028753423641797e-15
1.7663815561846532e-08,0.19298829599732525,76.950000000000003,0.0,0.0,0.0,0.99423487500369401,9.4988613861611064,0.00024350245054452865,0.0025840921244752978,0.0014750898024323241,0.0011103509419930371,2.2313150857505734e-09,6.7088131217495171e-09,7.9614910439101334e-05,1.4851007711933411e-05,2.386940635885573e-11,1.3396009076145343e-05,1.0243868399854686e-05,8.7825596562620883e-05,0.00013778762911481561,2.0619939908670034e-13,6.016870122776692e-15,9.4770699744053235e-11,1.4215563708327409e-13,2.9366042946408644e-09,3.0414415816516096e-07,7.0142534912024348e-06,7.0224425046521763e-06,4.8130216381440543e-09,3.248978304942328e-09,4.3357429922419208e-20,1.2593164292545961e-07,1.7216621961180106e-10,5.7440623219771538e-11,2.1062866099351571e-11,3.517448499687784e-09,3.6139619693125144e-13,2.1233632803236516e-11,8.9998365087314956e-07,5.9567743504398409e-14,1.5958678772279983e-14,2.0777854110165107e-11,2.601639743946717e-12,4.8451680750446596e-14,1.2054077920450086e-10,4.5102155396063852e-10,2.1210254424826106e-11,1.1649580656371281e-11,1.8038727485810045e-09,7.821211871626606e-10,1.0216094057812606e-09,8.9402600445297212e-15
1.8556138337736268e-08,0.19298816999461466,76.950000000000003,0.0,0.0,0.0,0.99393910768125027,9.4988035549164955,0.00025567675261665019,0.00271243702791345,0.0015474699901559526,0.0011653283878091604,2.3421257736919031e-09,6.7068919054088178e-09,8.3624149402138607e-05,1.558860838071448e-05,2.5051266034164557e-11,1.5510327829220946e-05,1.186466013676534e-05,9.2249564551522627e-05,0.00015196235071046003,2.1644064452611395e-13,6.9363515298941101e-15,1.1007820192212292e-10,1.6464201895819089e-13,3.1128652983156212e-09,3.1940344752845054e-07,7.7485833001763173e-06,7.7576521624238368e-06,5.3168795359953494e-09,3.5891212020176355e-09,4.5541507384737382e-20,1.3869390888669312e-07,1.8961321337096328e-10,6.3272295782239985e-11,2.6959367246856867e-11,4.0245745095915559e-09,4.0702583543970449e-13,2.725146832354475e-11,9.4534161067762195e-07,6.8155520393907781e-14,1.8259412668612557e-14,2.1078412490066486e-11,2.6755755890715669e-12,4.8473418725455545e-14,1.2616644891825825e-10,4.7447882968386135e-10,2.7219919182699811e-11,1.3421571903053171e-11,2.1950445896983155e-09,9.2342686837583211e-10,1.2714530793035252e-09,9.8465639246055219e-15
1.9448461113626004e-08,0.1929880440098734,76.950000000000003,0.0,0.0,0.0,0.99364296301219579,9.4987456958320671,0.00026783889232396153,0.0028405015977189473,0.001619615938778548,0.0012201266396565742,2.4526931892716117e-09,6.7049681210668832e-09,8.7632142818496684e-05,1.6324589840968343e-05,2.6229273545707471e-11,1.7833155604011596e-05,1.3645902088476355e-05,9.6672290604285711e-05,0.00016681893314149756,2.2665940800120391e-13,7.9452725400248217e-15,1.2693233889484956e-10,1.8935244271550199e-13,3.2891626601100623e-09,3.3461389636413867e-07,8.5187902165467832e-06,8.52878778865587e-06,5.8453503417033549e-09,3.9458806215355772e-09,4.7724971713419629e-20,1.520451287441213e-07,2.0786521058496007e-10,6.937432018581302e-11,3.4095819430923108e-11,4.573354423655326e-09,4.5597581744382774e-13,3.4558361100611844e-11,9.9069144411725094e-07,7.7448602626201825e-14,2.0749103423487993e-14,2.1378924876342875e-11,2.7494988030533612e-12,4.8495182450108664e-14,1.3179561585547451e-10,4.979506824406893e-10,3.4516392393745202e-11,1.5355568117698712e-11,2.646311541643358e-09,1.0810068820957435e-09,1.5651153071048987e-09,1.0794704420263596e-14
2.034078388951574e-08,0.19298791803521267,76.950000000000003,0.0,0.0,0.0,0.99334644895521684,9.4986878054451225,0.00027998887350921814,0.0029682767771090786,0.0016915202210424885,0.001274740063509589,2.5630095143693342e-09,6.7030418224076087e-09,9.1638889198431919e-05,1.7058900051280066e-05,2.740330777785822e-11,2.0373634654614716e-05,1.5594708012303584e-05,0.00010109377422765713,0.00018235544495014822,2.3685496694090141e-13,9.0475912846820501e-15,1.4540320142892579e-10,2.1638486709083176e-13,3.4654733646531189e-09,3.4977393452524372e-07,9.324756204466334e-06,9.3357323564062398e-06,6.3983526531968665e-09,4.3192016098494276e-09,4.9907822664945444e-20,1.6598177349699767e-07,2.2691737320237954e-10,7.5745150095462047e-11,4.2654449623765758e-11,5.1646708308607218e-09,5.0832402554277861e-13,4.3349747159375836e-11,1.0360335900135197e-06,8.7461924944059552e-14,2.3431752169870055e-14,2.1679393826803429e-11,2.8234101024453442e-12,4.8516972363931967e-14,1.3742828307054673e-10,5.2143712383553517e-10,4.3294641648315572e-11,1.7457073656039348e-11,3.1634476079223495e-09,1.255735090443255e-09,1.9074961326120041e-09,1.178443084540239e-14
2.1233106665405475e-08,0.1929877920628171,76.950000000000003,0.0,0.0,0.0,0.99304957344257883,9.4986298803293217,0.00029212670011116194,0.0030957536048652695,0.0017631755034407256,0.0013291630968353487,2.6730670134221734e-09,6.7011130629369612e-09,9.5644387084285612e-05,1.7791487519737324e-05,2.8573249151884361e-11,2.3140798666560694e-05,1.7718116108413119e-05,0.00010551401494714132,0.00019856990716952876,2.4702660640372828e-13,1.0247223705338706e-14,1.6556014745630706e-10,2.458360931494896e-13,3.641780500812094e-09,3.6488201154850594e-07,1.0166359447149905e-05,1.0178365159334312e-05,6.9758024745904854e-09,4.7090274621771316e-09,5.2090060005054267e-20,1.805003202222299e-07,2.4676487154728225e-10,8.2383237472301872e-11,5.2833600396106239e-11,5.7993415221376445e-09,5.6414570446844594e-13,5.383951027909777e-11,1.0813685056311322e-06,9.8209324409968577e-14,2.6311065963656103e-14,2.197982255141835e-11,2.8973102353167889e-12,4.8538788959320284e-14,1.4306445357283351e-10,5.449381658376923e-10,5.3768013146231337e-11,1.9731417083150815e-11,3.7524730444239016e-09,1.4484770170356702e-09,2.3037501912950822e-09,1.2815492946851902e-14
2.212542944129521e-08,0.19298766608494516,76.950000000000003,0.0,0.0,0.0,0.99275234437761262,9.4985719170957736,0.00030425237616411014,0.0032229232179918073,0.0018345745487048583,0.0013833902504784194,2.7828580357214277e-09,6.699181895966019e-09,9.9648635050371805e-05,1.8522301319219135e-05,2.97389796664606e-11,2.6143569735479494e-05,2.0023086868062305e-05,0.00010993301230827389,0.000215460293920819,2.5717361929007384e-13,1.1548042356905688e-14,1.8747178073368518e-10,2.7780173154573431e-13,3.81807172415559e-09,3.7993659711707175e-07,1.1043474389594331e-05,1.1056561858454067e-05,7.5776132455030757e-09,5.1152997423939719e-09,5.4271683509374452e-20,1.9559724948316941e-07,2.6740288077432267e-10,8.9287031630997496e-11,6.4848236705822325e-11,6.4781228878065807e-09,6.2351351687666305e-13,6.6260727924529934e-11,1.1266966663548877e-06,1.0970359796762048e-13,2.9390473204847952e-14,2.2280214507236613e-11,2.9711999796729881e-12,4.8560632747847115e-14,1.4870413036493221e-10,5.684538207610806e-10,6.6168971288908904e-11,2.2183755139259918e-11,4.4196513833433309e-09,1.6600894249607733e-09,2.7592841566510112e-09,1.3887640720218305e-14
2.3017752217184947e-08,0.1929875400939339,76.950000000000003,0.0,0.0,0.0,0.99245476963223789,9.4985139123941718,0.00031636590579751418,0.0033497768543096127,0.001905710218223751,0.0014374161104924769,2.8923750176532572e-09,6.6972483745942618e-09,0.00010365163170285489,1.9251291102311373e-05,3.0900382937044879e-11,2.9390755426356436e-05,2.2516500974448475e-05,0.00011435076587755871,0.0002330245330242873,2.6729530654929019e-13,1.295387524056172e-14,2.1120593001276927e-10,3.1237617070888051e-13,3.9943380466897219e-09,3.9493618146637383e-07,1.1955971782694877e-05,1.1970194530201391e-05,8.2036958713358253e-09,5.5379583034731317e-09,5.6452692963885842e-20,2.1126904293289824e-07,2.888265775900207e-10,9.6454978373589007e-11,7.8930432679829963e-11,7.2017131415302348e-09,6.8649759774187577e-13,8.0866406164819027e-11,1.1720185653620207e-06,1.2195655706292207e-13,3.2673138270944335e-14,2.258057291423591e-11,3.045080141662882e-12,4.8582504220069786e-14,1.5434731659489319e-10,5.9198410113185659e-10,8.0749827008443371e-11,2.4819076593392893e-11,5.1714863737515731e-09,1.8914199254439338e-09,3.2797540721369298e-09,1.500062423954963e-14
2.3910074993074683e-08,0.19298741408220002,76.950000000000003,0.0,0.0,0.0,0.99215685704452661,9.4984558629138292,0.00032846729323548818,0.0034763058549875008,0.0019765754743949811,0.0014912353399208135,3.0016104848853837e-09,6.6953125516931131e-09,0.00010765337567961743,1.9978407115863185e-05,3.2057344234154315e-11,3.2891045910619925e-05,2.5205157254189671e-05,0.00011876727524313721,0.00025126050662447968,2.7739097738180089e-13,1.4468504664794035e-14,2.3682962870376389e-10,3.4965254591291371e-13,4.1705728847231041e-09,4.0987927592759693e-07,1.2903718728579932e-05,1.291913171564071e-05,8.8539587543878957e-09,5.9769413084915515e-09,5.8633088165250608e-20,2.2751218109717255e-07,3.1103113721980173e-10,1.0388551919401103e-10,9.5329839143609333e-11,7.9707553859025913e-09,7.5316560749740502e-13,9.7930204278078831e-11,1.2173347132889359e-06,1.3497907958207357e-13,3.6161975431554637e-14,2.2880900982418182e-11,3.1189515556256584e-12,4.8604403863989347e-14,1.5999401553094134e-10,6.1552901971448271e-10,9.778345552875871e-11,2.764220599592002e-11,6.0147188376337021e-09,2.1433066119394657e-09,3.8710625731483223e-09,1.6154193499767414e-14
2.480239776896442e-08,0.19298728804224272,76.950000000000003,0.0,0.0,0.0,0.99185861441631284,9.4983977653847322,0.00034055654279630822,0.0036025016669980901,0.0020471633828966131,0.001544842680516214,3.1105570544887468e-09,6.6933744798898193e-09,0.00011165386565011836,2.0703600215110335e-05,3.3209750520337517e-11,3.6653011196033503e-05,2.8095770689845781e-05,0.00012318254001517204,0.00027016605182804155,2.8745994943519759e-13,1.609566614047189e-14,2.6440909513370146e-10,3.8972270939311914e-13,4.3467713841307102e-09,4.2476441348071382e-07,1.3886578727194169e-05,1.3903238470823006e-05,9.5283078258298792e-09,6.4321852522149246e-09,6.0812868921002385e-20,2.4432314134860622e-07,3.3401173063668978e-10,1.1157709055764007e-10,1.1431412922933261e-10,8.7858405060502559e-09,8.2358278371026627e-13,1.177471458200688e-10,1.2626456378938311e-06,1.4878115887524024e-13,3.9859661982220695e-14,2.3181202242909339e-11,3.1928150844008282e-12,4.8626332192100342e-14,1.6564423046866149e-10,6.3908858960228281e-10,1.1756400034791815e-10,3.0657807314777373e-11,6.9563234484778025e-09,2.4165777221935193e-09,4.5393560035748896e-09,1.7348098272690063e-14
2.5694720544854155e-08,0.1929871619666459,76.950000000000003,0.0,0.0,0.0,0.99156004951086074,9.4983396165785337,0.00035263365889188196,0.0037283558454903666,0.0021174671148715988,0.0015982329543943348,3.2192074369871963e-09,6.6914342115517001e-09,0.00011565310031524149,2.1426821877319651e-05,3.4357490485717751e-11,4.0685098458689458e-05,3.1194970499965663e-05,0.00012759655982599497,0.00028973896135292315,2.9750154899368635e-13,1.7839047313550037e-14,2.9400971346275894e-10,4.3267720160011176e-13,4.5229299730297093e-09,4.3959014919595461e-07,1.490441172416265e-05,1.4922376418316729e-05,1.0226646578557756e-08,6.9036249832772144e-09,6.2992035049619592e-20,2.6169839607239598e-07,3.577635220520319e-10,1.1952812325585447e-10,1.3616942059616916e-10,9.647509889195978e-09,8.9781199120496895e-13,1.4063431411491408e-10,1.307951883716385e-06,1.6337194983158115e-13,4.3768650588274204e-14,2.3481480442142058e-11,3.2666716184990401e-12,4.8648289732431651e-14,1.712979647460213e-10,6.6266282421137235e-10,1.4040756141025045e-10,3.3870387449647005e-11,8.0035054385883937e-09,2.7120513258179935e-09,5.291021435568798e-09,1.8582087976666934e-14
2.658704332074389e-08,0.19298703584808047,76.950000000000003,0.0,0.0,0.0,0.99126117005058378,9.4982814133095363,0.00036469864602719018,0.0038538600560807015,0.0021874799490265808,0.001651401065621948,3.327554438336786e-09,6.6894917987707624e-09,0.00011965107840713457,2.2148024214964864e-05,3.5500454582135559e-11,4.4995629474995971e-05,3.4509298285208834e-05,0.00013200933433012109,0.00030997698418870834,3.0751511116102889e-13,1.9702286934598053e-14,3.2569601524507077e-10,4.7860522354991007e-13,4.6990460413717967e-09,4.5435506063806386e-07,1.5957074159830325e-05,1.5976403799809183e-05,1.0948876100854801e-08,7.3911937269056992e-09,6.5170586380532375e-20,2.7963441100617623e-07,3.8228166664445607e-10,1.2773704182886936e-10,1.6120067504754903e-10,1.0556257987086935e-08,9.7591377078002096e-13,1.6693153259692216e-10,1.3532540117341171e-06,1.7875981229180712e-13,4.7891180915397641e-14,2.3781739323209441e-11,3.3405220749750945e-12,4.8670277010298355e-14,1.7695522180126846e-10,6.8625173723438695e-10,1.6665286790193121e-10,3.7284299635394186e-11,9.1636972370018431e-09,3.0305350303603333e-09,6.1326836014179574e-09,1.9855911558585217e-14
2.7479366096633626e-08,0.1929869096793068,76.950000000000003,0.0,0.0,0.0,0.99096198371481936,9.498223152435596,0.00037675150879970054,0.0039790060770659129,0.0022571952736486094,0.0017043420017427192,3.4355909618377421e-09,6.6875472933486635e-09,0.00012364779868903936,2.2867159988454257e-05,3.6638535055948716e-11,4.9592798149495371e-05,3.8045206237656069e-05,0.00013642086320419185,0.00033087782626808828,3.1749998003725911e-13,2.1688973863545316e-14,3.5953166160653861e-10,5.2759461021312067e-13,4.8751176841153514e-09,4.6905774830915022e-07,1.7044419019388494e-05,1.7065175529695671e-05,1.1694895110800725e-08,7.894823108150431e-09,6.7348522754094432e-20,2.9812764373564664e-07,4.0756130850194265e-10,1.3620226404976295e-10,1.8973207667585687e-10,1.1512534739505128e-08,1.0579463866891488e-12,1.9700203088543937e-10,1.3985525990148522e-06,1.9495235210698945e-13,5.2229290629597478e-14,2.408198266304631e-11,3.4143673969592863e-12,4.8692294551158556e-14,1.8261600516658195e-10,7.0985534265143439e-10,1.9666193655399987e-10,4.0903746747989869e-11,1.0444555038559748e-08,3.3728257009958238e-09,7.071201742953709e-09,2.1169317386946851e-14
2.8371688872523362e-08,0.19298678345317602,76.950000000000003,0.0,0.0,0.0,0.9906624981376535,9.4981648308590447,0.000388792251898755,0.0041037858015578596,0.0023266065885392904,0.0017570508352401759,3.5433100099787109e-09,6.6856007467820486e-09,0.00012764325995511308,2.3584182618407612e-05,3.7771625979481944e-11,5.4484668139097707e-05,4.1809055413732277e-05,0.00014083114614685613,0.00035243915114911451,3.2745550888914366e-13,2.3802646109876747e-14,3.955794260438594e-10,5.7973180494750843e-13,5.0511435007531929e-09,4.8369683608758234e-07,1.816629588409718e-05,1.8188543249665073e-05,1.2464599991434312e-08,8.4144431756223892e-09,6.9525844021524471e-20,3.1717454233692036e-07,4.3359757876463626e-10,1.4492220046616622e-10,2.2210738868369653e-10,1.2516747867309807e-08,1.1439658729501734e-12,2.3123309643460565e-10,1.4438482383655474e-06,2.1195645998679878e-13,5.678482580494857e-14,2.438221440573199e-11,3.4882085534325787e-12,4.8714342891407309e-14,1.8828031843484731e-10,7.3347365476511276e-10,2.3082071529868622e-10,4.4732784517985904e-11,1.1853955306287362e-08,3.7397091931768939e-09,8.1136663813055166e-09,2.2522053155371726e-14
