Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335)
4.4005864163177225e-08,0.3634615514755859,76.950000000000003,0.0,0.0,0.0,2.3932332237200294e-06,9.4999232060621459,7.8332041047852164e-05,7.985114739215e-06,9.9036952663147902e-12,4.6755551832703233e-14,4.5459566255523836e-13,3.4552782768743902e-06,0.0037383111078248149,2.398709822043495e-09,1.7290733046278571e-22,2.8186036832105997e-17,7.0192109813755008e-05,0.92231316211949321,4.2589965965297337e-06,7.2101641321270135e-18,5.2426477443628576e-13,1.0528690669637568e-07,4.13627642305625e-15,0.00066544467835906289,3.8339879002483133e-11,0.0022417454352332204,0.0022423634319544694,1.5679310717582309e-07,7.591155304089817e-08,5.6024349999946593e-07,0.0019835593239352161,2.7615409177905804e-07,6.6832480029379066e-08,3.1887118841307373e-09,6.1706270659948843e-08,5.5384634313612829e-06,1.4168007973632741e-07,0.053312692533840744,2.7598755424951652e-13,1.1844125738889721e-13,1.5201304106513459e-05,5.6665196353479442e-06,4.2047958854308132e-07,0.0019589847909110177,0.0055829551021040228,4.2190799581775146e-08,7.3051116525453587e-08,3.6405944578689709e-07,6.4870002354518995e-10,1.2733500459195027e-09,6.4919054425090087e-08,2.6266227592919108e-12,2.2876385904427928e-06,6.5695425496802373e-08,6.8876522427660514e-10,2.6020908476866859e-08,8.8269109345385275e-13,4.2380805042094954e-12,7.6535745579423671e-14,0.0039464016211350258,8.0761088062763607e-10,9.4061566668743277e-06,0.00016663925216396292,6.0961625093660579e-09,3.0219298297483158e-07,1.2503578557811519e-08,3.4051625112657568e-08,1.421081005144176e-09,4.3732028574259203e-09,1.8685315251295775e-16,1.1797109905960572e-08,1.1200436937374863e-05,2.5918828564855013e-06,1.0803113835924944e-08,3.1924184389126071e-09,2.4249666073327291e-06,7.5541348651031711e-05,3.4113348605115805e-08,1.8150236106255173e-07,3.4113379430305933e-08,0.0038664309165608243,6.9687559254452529e-18,4.1246507612413317e-18,1.6458171864327212e-15,1.8488239713398808e-10,1.6544385184855123e-08,7.8908587099734764e-18,1.1367470052011296e-11
4.420261063446687e-08,0.36346155148438375,76.950000000000003,0.0,0.0,0.0,2.3923665826793419e-06,9.4999231901180128,7.7765137773450782e-05,7.9667382170927183e-06,9.9164369179322396e-12,4.681542995986605e-14,4.5354962884774331e-13,3.4544068481436104e-06,0.003737367671233015,2.3931893842768565e-09,1.731287667337681e-22,2.8227306508404778e-17,7.0201466388565342e-05,0.92208053915265598,4.2590221977643026e-06,7.1935731117454607e-18,5.2433465881465139e-13,1.0530094540763995e-07,4.1362693190976423e-15,0.00066527684015693341,3.8344774846218197e-11,0.0022417464201106717,0.0022423644172686642,1.5679317658652783e-07,7.5911586696347366e-08,5.6010219805702509e-07,0.0019835744560181517,2.7615619938346466e-07,6.6832989901308185e-08,3.1887146858691972e-09,6.1706741482187321e-08,5.5385059934140141e-06,1.4168020418344109e-07,0.053456891710428361,2.7598966093166947e-13,1.1844216132326508e-13,1.5243284564682193e-05,5.6819554851210014e-06,4.2172933224718239e-07,0.0019691778680027052,0.0056120602424637386,4.219083664913355e-08,7.3051677946630315e-08,3.6600425926556522e-07,6.4869890882140675e-10,1.2733478585158508e-09,6.4919556751856308e-08,2.6266182425455454e-12,2.2876738481266472e-06,6.6380844873749379e-08,6.8876404106335093e-10,2.6021309523245251e-08,8.8268957558663989e-13,4.242253339584737e-12,7.6867345120885471e-14,0.0039680676574730019,8.0762337364645323e-10,9.4615377617198739e-06,0.00016664248436878927,6.0962807464556789e-09,3.0219775346015281e-07,1.2503821036122469e-08,3.4052285580133065e-08,1.421103441150783e-09,4.37327166099264e-09,1.8685677723983831e-16,1.1797304363510652e-08,1.1200621632401744e-05,2.6071932347506626e-06,1.0803118555907183e-08,3.1916132757539136e-09,2.4397449273970337e-06,7.5555543968609188e-05,3.4205643165534376e-08,1.8175268235962831e-07,3.4205673956193915e-08,0.0038954155535640797,6.9688659350037682e-18,4.1247158734191781e-18,1.6458143674942179e-15,1.8488255952629472e-10,1.6544704722893673e-08,7.8910111072927513e-18,1.1367689594491605e-11
4.4399357105756514e-08,0.3634615514931913,76.950000000000003,0.0,0.0,0.0,2.3915021898312456e-06,9.4999231741934285,7.7202439642008627e-05,7.9490399609166147e-06,9.9291464687274643e-12,4.6875129100383451e-14,4.5254178171179183e-13,3.4535357480766456e-06,0.0037364245949720034,2.3878728851168776e-09,1.7334954051881935e-22,2.8268492859761823e-17,7.0210802206893043e-05,0.9218479965258306,4.2590477816745421e-06,7.1775864706771703e-18,5.2440438569520043e-13,1.0531495284267413e-07,4.1362622107825487e-15,0.00066510905992069654,3.8349631976957633e-11,0.0022417474051232254,0.0022423654027148351,1.5679324390283987e-07,7.5911619214441127e-08,5.5996094213973431e-07,0.0019835890631494592,2.761582303596587e-07,6.6833481933609056e-08,3.1887174879763493e-09,6.1707195847152833e-08,5.5385470803340191e-06,1.4168032864758462e-07,0.053600832270102983,2.7599169013123965e-13,1.1844303246622173e-13,1.5285198278721072e-05,5.6973647292796455e-06,4.2297795494853416e-07,0.0019793840360874714,0.0056412029399658427,4.2190873721499355e-08,7.3052220166355526e-08,3.6794904623416309e-07,6.4869779426415392e-10,1.2733456713838394e-09,6.492004157261724e-08,2.6266137271844592e-12,2.2877078472024175e-06,6.7069914412654742e-08,6.887628579996611e-10,2.602169629776209e-08,8.826880579253749e-13,4.2464257388272695e-12,7.719881057546762e-14,0.0039897643299733037,8.0763542197724454e-10,9.5170297097665417e-06,0.00016664560052657575,6.0963947345855734e-09,3.0220235341919952e-07,1.2504054897250007e-08,3.4052922312508103e-08,1.4211250778299755e-09,4.3733380364818429e-09,1.8686027016890966e-16,1.1797491879946294e-08,1.1200799718876515e-05,2.6225345346655295e-06,1.0803123335800035e-08,3.190808325479483e-09,2.4545555854337058e-06,7.556971841708203e-05,3.429777235310023e-08,1.8200281650991591e-07,3.4297803008087663e-08,0.0039244924707320236,6.9689720690932115e-18,4.1247786892767837e-18,1.6458115198091398e-15,1.8488272194083882e-10,1.6545012789244135e-08,7.8911580265027641e-18,1.136790128223552e-11
4.459610357704616e-08,0.36346155150200815,76.950000000000003,0.0,0.0,0.0,2.3906400298304204e-06,9.4999231582876398,7.6643915434884612e-05,7.9319949401909385e-06,9.9418239364529751e-12,4.6934730927659576e-14,4.5157137760035025e-13,3.4526649810293123e-06,0.003735481878616997,2.3827523135209493e-09,1.7356995484953028e-22,2.8309594892628762e-17,7.0220118035039291e-05,0.92161553420729292,4.2590733498979941e-06,7.1621950025334681e-18,5.2447396428619975e-13,1.053289301561521e-07,4.1362551040848614e-15,0.00066494133762747909,3.8354451957648113e-11,0.0022417483902650013,0.0022423663882919567,1.5679331233170494e-07,7.5911652326107427e-08,5.5981973671816762e-07,0.0019836031649364694,2.7616019281451881e-07,6.683395688565147e-08,3.1887202904605601e-09,6.1707634356227615e-08,5.5385867477871309e-06,1.4168045312862803e-07,0.053744514946009347,2.7599365073230693e-13,1.1844387388582587e-13,1.5327045429511875e-05,5.7127474395966739e-06,4.2422545893812109e-07,0.0019896032270159351,0.0056703829993753349,4.2190910798834147e-08,7.3052743373947384e-08,3.6989380417634296e-07,6.4869667986211865e-10,1.2733434845048987e-09,6.4920509706470379e-08,2.6266092117077999e-12,2.2877406342806643e-06,6.7762633929309759e-08,6.8876167507448557e-10,2.6022069256022172e-08,8.8268654043633938e-13,4.2505977442398624e-12,7.7530142012235484e-14,0.004011491477380614,8.076470388890909e-10,9.5726321043543486e-06,0.00016664860491944473,6.096504630806566e-09,3.0220678920888807e-07,1.2504280306899299e-08,3.4053536233918921e-08,1.4211459386612161e-09,4.3734020243016851e-09,1.868636389358206e-16,1.1797672687324857e-08,1.1200971441006144e-05,2.6379066427320888e-06,1.0803128095308195e-08,3.1900036910279188e-09,2.4693984695511295e-06,7.5583872749330377e-05,3.4389736771249479e-08,1.8225276482969935e-07,3.4389767345830411e-08,0.0039536614233475608,6.9690743658633384e-18,4.1248392377460307e-18,1.6458086944642964e-15,1.8488288437745476e-10,1.6545309804995572e-08,7.891299680819871e-18,1.1368105359447739e-11
4.4792850048335804e-08,0.36346155151083376,76.950000000000003,0.0,0.0,0.0,2.3897800874937082e-06,9.4999231423999131,7.6089534165194806e-05,7.9155790469699218e-06,9.9544694680945971e-12,4.6994188660237261e-14,4.5063715615470506e-13,3.4517945469625022e-06,0.0037345395217459848,2.3778206805984967e-09,1.7378983675259279e-22,2.8350611897221819e-17,7.0229414611041335e-05,0.92138315216522138,4.2590989040128036e-06,7.1473782943919068e-18,5.2454340142498233e-13,1.0534287846015911e-07,4.1362480042387962e-15,0.00066477367325433164,3.8359235079903742e-11,0.0022417493755338123,0.0022423673739990131,1.5679338264557064e-07,7.5911686464465009e-08,5.5967858240280264e-07,0.0019836167802654392,2.7616209071514427e-07,6.6834415646666891e-08,3.1887230933222576e-09,6.1708057938762943e-08,5.5386250487036464e-06,1.4168057762644173e-07,0.053887940468909365,2.7599554788785125e-13,1.1844468768800563e-13,1.5368826197103627e-05,5.728103690269879e-06,4.2547184658388123e-07,0.001999835373038487,0.0056996002266019421,4.2190947881099484e-08,7.3053248392025098e-08,3.7183853060078447e-07,6.4869556560442525e-10,1.2733412978596678e-09,6.4920961708002223e-08,2.6266046961067275e-12,2.2877722541906848e-06,6.8459003232906666e-08,6.8876049227729421e-10,2.6022428900505215e-08,8.8268502310389656e-13,4.2547693964994905e-12,7.7861339499981721e-14,0.0040332489394261416,8.0765824157923596e-10,9.6283445386890657e-06,0.00016665150167263453,6.0966105950051078e-09,3.0221106690579338e-07,1.2504497568303561e-08,3.4054128166942223e-08,1.4211660545075505e-09,4.3734637053145158e-09,1.868668883347264e-16,1.1797847026014094e-08,1.1201137034030068e-05,2.6533094464402748e-06,1.080313279767214e-08,3.1891993907637893e-09,2.484273468761785e-06,7.5598007690444287e-05,3.4481536937488788e-08,1.825025285512458e-07,3.4481567520920235e-08,0.0039829221664127272,6.9691729745482788e-18,4.1248976043094782e-18,1.6458058920123244e-15,1.8488304683597496e-10,1.6545596178933789e-08,7.8914362651814239e-18,1.1368302102097109e-11
4.498959651962545e-08,0.3634615515196692,76.950000000000003,0.0,0.0,0.0,2.3889223478241355e-06,9.4999231265295609,7.553926507606873e-05,7.899769061977335e-06,9.9670832350105376e-12,4.7053432004425143e-14,4.4973693119926562e-13,3.4509244397255317e-06,0.0037335975239400623,2.3730714610322476e-09,1.7400892508229869e-22,2.8391546206641668e-17,7.0238692645726284e-05,0.92115085036770306,4.2591244455398658e-06,7.1330988254577284e-18,5.2461269761227659e-13,1.0535679882577994e-07,4.1362409012830856e-15,0.00066460606677823083,3.8363979836233962e-11,0.0022417503609349892,0.0022423683598349871,1.5679345065261447e-07,7.5911719360833757e-08,5.5953747354690809e-07,0.0019836299273343514,2.7616391954499189e-07,6.6834858583155189e-08,3.188725896545211e-09,6.170846699600252e-08,5.5386620335891087e-06,1.4168070214089624e-07,0.054031109567192474,2.7599737554808504e-13,1.1844547221196114e-13,1.5410540761044585e-05,5.7434335580948261e-06,4.2671711952617314e-07,0.0020100804068020474,0.0057288544286900568,4.2190984968256993e-08,7.3053736455944689e-08,3.7378322303993109e-07,6.4869445148063555e-10,1.2733391114278312e-09,6.4921398022174691e-08,2.6266001819916349e-12,2.2878027500097353e-06,6.9159022126100751e-08,6.8875930959807246e-10,2.6022775813029956e-08,8.8268350593729749e-13,4.2589407347182381e-12,7.8192403107161095e-14,0.0040550365568186482,8.0766904847894128e-10,9.6841666062509993e-06,0.00016665429476021666,6.0967127674565783e-09,3.0221519229136096e-07,1.2504707166916133e-08,3.4054698876929113e-08,1.4211854588975496e-09,4.3735232270785607e-09,1.8687001938584907e-16,1.1798015168010931e-08,1.1201296724528307e-05,2.6687428340025243e-06,1.0803137556610575e-08,3.1883952931317242e-09,2.4991804728245858e-06,7.5612123938760033e-05,3.4573173131275079e-08,1.8275210882641012e-07,3.4573203610539479e-08,0.0040122744546618712,6.9692681517577967e-18,4.1249539348041916e-18,1.6458030516573416e-15,1.8488320931622497e-10,1.6545872306110743e-08,7.8915679533491626e-18,1.1368491837540092e-11
4.5186342990915094e-08,0.3634615515285141,76.950000000000003,0.0,0.0,0.0,2.3880667958413269e-06,9.4999231106759154,7.499307763899436e-05,7.8845426241372948e-06,9.9796652432313197e-12,4.7112553200520284e-14,4.4886975927874917e-13,3.4500546616094647e-06,0.0037326558847804608,2.3684973998188899e-09,1.742275615552458e-22,2.8432398409472598e-17,7.0247952823680043e-05,0.92091862878270792,4.2591499759447299e-06,7.1193436543872697e-18,5.2468185896774654e-13,1.0537069228455867e-07,4.1362337941859057e-15,0.00066443851817608011,3.8368686927568088e-11,0.0022417513464655136,0.002242369345798868,1.5679351768006787e-07,7.5911751714654676e-08,5.5939641238810256e-07,0.0019836426236587699,2.7616568392976305e-07,6.6835286119507211e-08,3.1887287001290398e-09,6.1708861759372104e-08,5.5386977521100917e-06,1.4168082667186279e-07,0.054174022966889467,2.7599913776414723e-13,1.1844622882087156e-13,1.5452189300651964e-05,5.7587371151784636e-06,4.2796127969800635e-07,0.0020203382613467225,0.0057581454138089117,4.2191022060268549e-08,7.3054207783592836e-08,3.757278790488346e-07,6.4869333748069535e-10,1.2733369251924323e-09,6.4921819398737685e-08,2.6265956684565692e-12,2.2878321633760655e-06,6.9862690405066503e-08,6.8875812702701853e-10,2.6023110427195627e-08,8.8268198891568202e-13,4.2631117964991421e-12,7.8523332901958097e-14,0.0040768541712359703,8.0767947110637471e-10,9.7400979036561581e-06,0.00016665698801074554,6.0968112803708454e-09,3.0221917102913357e-07,1.2504909297469892e-08,3.4055249194348745e-08,1.4212041725132278e-09,4.3735806450222028e-09,1.8687303801440058e-16,1.179817733392891e-08,1.1201450730805838e-05,2.6842066929216394e-06,1.080314235480129e-08,3.1875914464399083e-09,2.5141193707088293e-06,7.562622216681283e-05,3.466464585564746e-08,1.8300150672993268e-07,3.4664676185510329e-08,0.004041718042574239,6.9693599521487378e-18,4.1250082681657328e-18,1.6458002051592756e-15,1.8488337181803779e-10,1.6546138562816679e-08,7.8916949326372155e-18,1.1368674800231154e-11
4.538308946220474e-08,0.3634615515373678,76.950000000000003,0.0,0.0,0.0,2.3872134166620873e-06,9.4999230948383069,7.4450941582494896e-05,7.8698783090339641e-06,9.992215581959385e-12,4.7171560460710634e-14,4.4803518543484028e-13,3.4491852169348551e-06,0.0037317146038500907,2.3640919738786141e-09,1.7444577747036099e-22,2.8473167326159437e-17,7.0257195800801532e-05,0.92068648737808856,4.2591754966323989e-06,7.1061072851458651e-18,5.2475089534783513e-13,1.053845598248133e-07,4.1362266956700131e-15,0.00066427102742470023,3.8373357834113709e-11,0.0022417523321184131,0.002242370331889646,1.5679358766515973e-07,7.5911785670962537e-08,5.5925540378281704e-07,0.0019836548860130213,2.7616739286543731e-07,6.6835699258589111e-08,3.1887315040833689e-09,6.1709243213787723e-08,5.5387322517351155e-06,1.4168095121921312e-07,0.054316681391364204,2.7600084586056362e-13,1.1844696156291049e-13,1.5493771994374987e-05,5.7740144327850318e-06,4.2920432978268686e-07,0.0020306088701542466,0.0057874729913924075,4.2191059157096216e-08,7.3054662690133864e-08,3.7767249620691757e-07,6.4869222359497401e-10,1.2733347391376572e-09,6.4922226444473435e-08,2.626591154251375e-12,2.2878605342338886e-06,7.0570007858693707e-08,6.8875694455473741e-10,2.6023433120659863e-08,8.8268047200859068e-13,4.2672826177957103e-12,7.885412895230554e-14,0.0040987016254451086,8.0768952254163089e-10,9.7961380285788695e-06,0.00016665958509348675,6.0969062808273255e-09,3.0222300857445231e-07,1.2505104087639116e-08,3.4055779884650908e-08,1.4212222184363062e-09,4.3736359826068739e-09,1.8687595110156634e-16,1.1798333711502762e-08,1.1201599262095437e-05,2.6997009112491647e-06,1.080314706975372e-08,3.1867879682964118e-09,2.5290900517137092e-06,7.5640303018932118e-05,3.4755955763545634e-08,1.8325072325279598e-07,3.4755986085380814e-08,0.0040712526843535339,6.9694484172095945e-18,4.1250606306590731e-18,1.6457973989428738e-15,1.8488353434125145e-10,1.6546395311094256e-08,7.8918173867454506e-18,1.1368851191804325e-11
4.5579835933494383e-08,0.36346155154623094,76.950000000000003,0.0,0.0,0.0,2.3863621956119893e-06,9.4999230790161349,7.3912826827578416e-05,7.8557553579513128e-06,1.0004734404500533e-11,4.7230399366857563e-14,4.4723123942363246e-13,3.4483161001508575e-06,0.00373077368073543,2.3598493057776991e-09,1.7466337051663065e-22,2.8513853136255877e-17,7.0266422212596788e-05,0.92045442612163064,4.2592010089642632e-06,7.0933560001058316e-18,5.248198069975282e-13,1.0539840240413381e-07,4.1362195959914586e-15,0.00066410359450085044,3.8377991430667021e-11,0.0022417533178985239,0.0022423713181063173,1.5679365675040188e-07,7.5911819143283673e-08,5.5911444261202678e-07,0.0019836667306634211,2.7616904212254283e-07,6.6836098289477879e-08,3.1887343083955599e-09,6.170961166658881e-08,5.5387655776454757e-06,1.4168107578281911e-07,0.054459085561969184,2.760024940599658e-13,1.184476688093379e-13,1.5535289020223467e-05,5.7892655865272933e-06,4.3044627141950653e-07,0.0020408921670367363,0.0058168369718197199,4.2191096258701982e-08,7.3055102244339558e-08,3.7961707211048139e-07,6.4869110981418343e-10,1.2733325532455318e-09,6.4922619570977339e-08,2.6265866407188135e-12,2.2878879011205919e-06,7.128097427041728e-08,6.8875576217232067e-10,2.6023744414313414e-08,8.8267895522178283e-13,4.2714532333892163e-12,7.918479132591229e-14,0.004120578763026587,8.0769921904612856e-10,9.8522865781256301e-06,0.00016666208956410961,6.0969978928821233e-09,3.0222671009881847e-07,1.2505291971921916e-08,3.4056291636731813e-08,1.4212396261823424e-09,4.3736893726657135e-09,1.8687875954878938e-16,1.1798484545134322e-08,1.1201742521099284e-05,2.715225378049187e-06,1.08031518083002e-08,3.1859847385121873e-09,2.5440924062137091e-06,7.5654367119397576e-05,3.4847103142489984e-08,1.8349975932677919e-07,3.4847133412494081e-08,0.0041008781340125889,6.9695337741609728e-18,4.1251111518539406e-18,1.6457945787595338e-15,1.8488369688569374e-10,1.6546642904211411e-08,7.8919354711095432e-18,1.1369021305604098e-11
4.577658240478403e-08,0.3634615515551034,76.950000000000003,0.0,0.0,0.0,2.3855131180614588e-06,9.4999230632087936,7.3378703505126388e-05,7.8421537339720489e-06,1.0017221797747258e-11,4.7289080642764895e-14,4.4645677458870121e-13,3.4474473109159337e-06,0.0037298331150236088,2.3557633142240617e-09,1.7488038037025463e-22,2.8554457256727581e-17,7.0275632672489621e-05,0.92022244498101857,4.2592265142553924e-06,7.0810717645188767e-18,5.248885983159882e-13,1.0541222094683592e-07,4.1362124941680544e-15,0.00066393621938122462,3.8382587706473721e-11,0.0022417543038049654,0.0022423723044478774,1.567937248557599e-07,7.5911852082929493e-08,5.5897352882751103e-07,0.0019836781733033383,2.7617063374330565e-07,6.6836483691723589e-08,3.1887371130611147e-09,6.1709967535872893e-08,5.5387977739519131e-06,1.4168120036255318e-07,0.054601236197866068,2.7600408418260727e-13,1.1844835134446134e-13,1.5576740555770774e-05,5.8044906494189301e-06,4.3168710661371429e-07,0.0020511880861662098,0.0058462371665001156,4.2191133365048102e-08,7.3055527003367943e-08,3.8156160437403268e-07,6.4868999612936038e-10,1.2733303675001055e-09,6.4922999315914346e-08,2.6265821278467767e-12,2.2879143013281298e-06,7.1995589417742035e-08,6.887545798710853e-10,2.6024044732370712e-08,8.8267743854568844e-13,4.2756236767915488e-12,7.9515320090209345e-14,0.0041424854284476311,8.0770857349052562e-10,9.9085431514820045e-06,0.00016666450485563857,6.0970862403203525e-09,3.0223028065371243e-07,1.2505473205488915e-08,3.4056785156606657e-08,1.4212564189984273e-09,4.3737408882032482e-09,1.8688146723645888e-16,1.1798630041769338e-08,1.1201880703542848e-05,2.7307799821612181e-06,1.0803156576170046e-08,3.1851817557268999e-09,2.5591263242891131e-06,7.5668415070776111e-05,3.4938088444560107e-08,1.8374861582033181e-07,3.4938118615515433e-08,0.0041305941453589059,6.9696161355412319e-18,4.1251598990904234e-18,1.6457917457185491e-15,1.8488385945119812e-10,1.6546881681366919e-08,7.892049347809827e-18,1.136918537458078e-11
