Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362)
1.899858342835693e-11,0.3934078506479543,76.950000000000003,0.0,0.0,0.0,0.99999798385416494,9.4999999779848157,2.1847186519483953e-08,2.2969871828201736e-08,9.3175872861860703e-07,1.6118251462786068e-14,1.6124815600500206e-14,9.1606297266910409e-07,9.9476878009777029e-08,1.6324873894287136e-11,1.9971190683509534e-09,1.043002657811965e-15,1.8854687725962682e-08,1.5478852142179187e-12,1.0965649003781887e-15,1.0687473849624681e-15,2.4164972872155258e-16,2.3445706628266647e-23,4.3386792841381807e-32,5.3897485529758185e-13,4.3386781543585347e-32,0.0,0.0,3.1599590030555613e-09,5.3722584017398191e-16,6.5641142684246907e-18
1.9607309875259266e-11,0.39340785064200834,76.950000000000003,0.0,0.0,0.0,0.99999791925811998,9.4999999766631049,2.2576953859275398e-08,2.3737140470616274e-08,9.6159814668197892e-07,1.7707571281723774e-14,1.7714791876738883e-14,9.4481240964764981e-07,1.0266416055448763e-07,1.7387350963093915e-11,1.9971189437881436e-09,1.1136753027883636e-15,2.0060481521960155e-08,1.6474082353314727e-12,1.1708655947022169e-15,1.1458965658367355e-15,2.6555790772062068e-16,2.6716984438396738e-23,5.4050475783048804e-32,5.5614486246634668e-13,5.4050461255819788e-32,0.0,0.0,3.2758557980557134e-09,5.7158290973694563e-16,7.2205682981206666e-18
2.0216036322161602e-11,0.3934078506359005,76.950000000000003,0.0,0.0,0.0,0.99999785466205038,9.4999999753053874,2.3306721151472396e-08,2.4504409059676525e-08,9.9143755208526403e-07,1.9397414170710336e-14,1.9405333327122947e-14,9.7352583767607978e-07,1.0585144194497854e-07,1.8483317360947139e-11,1.9971188185340287e-09,1.1866656668327475e-15,2.1302277269997774e-08,1.7499528309386673e-12,1.247602865855957e-15,1.226182791544754e-15,2.909890684957837e-16,3.0326675142110674e-23,6.6881369060886951e-32,5.7347639806667043e-13,6.6881350525191053e-32,0.0,0.0,3.3917612199332039e-09,6.0696580511751882e-16,7.9191260859325221e-18
2.0824762769063938e-11,0.3934078506296311,76.950000000000003,0.0,0.0,0.0,0.99999779006595624,9.4999999739117786,2.4036488395664221e-08,2.5271677594950664e-08,1.0212769470208546e-06,2.1190782954052402e-14,2.1199444051519559e-14,1.0022033759149148e-06,1.0903872218125007e-07,1.961277307051924e-11,1.997118693471964e-09,1.2619734825734408e-15,2.2579955813378422e-08,1.8555120803522895e-12,1.3267764248200244e-15,1.3096477661157445e-15,3.1798974903860995e-16,3.4298488588953271e-23,8.2234543788870146e-32,5.9075790268508512e-13,8.2234520309539593e-32,0.0,0.0,3.5076732877477031e-09,6.4337113419307392e-16,8.6610631686638838e-18
2.1433489215966274e-11,0.3934078506232008,76.950000000000003,0.0,0.0,0.0,0.99999772546983778,9.4999999724824011,2.4766255591740612e-08,2.6038946076322766e-08,1.0511163330932143e-06,2.3090673580084072e-14,2.3100121270902759e-14,1.0308451431302973e-06,1.1222600126330246e-07,2.0775718076418701e-11,1.9971185688394886e-09,1.3395984826683754e-15,2.3893398389768863e-08,1.964079082715327e-12,1.4083859826080181e-15,1.3963330789600048e-15,3.4660644579274839e-16,3.865707105684334e-23,1.005097257147632e-31,6.0792962430574424e-13,1.0050969617544907e-31,0.0,0.0,3.6235904566808578e-09,6.8079551387208703e-16,9.4476521616171443e-18
2.204221566286861e-11,0.3934078506166102,76.950000000000003,0.0,0.0,0.0,0.99999766087369468,9.4999999710173739,2.5496022739890604e-08,2.6806214503991602e-08,1.0809557111561605e-06,2.5100074204035179e-14,2.5110354409832248e-14,1.059451257641575e-06,1.1541327919113598e-07,2.1972152365276258e-11,1.9971184442308025e-09,1.419540399809295e-15,2.5242486683618551e-08,2.0756469596399833e-12,1.4924312502711897e-15,1.4862801898317556e-15,3.7688560815506595e-16,4.342814434256887e-23,1.2216150580528838e-31,6.2522693003927143e-13,1.2216146887655378e-31,0.0,0.0,3.7395116374417271e-09,7.1923556946254999e-16,1.0280162368918643e-17
2.2650942109770947e-11,0.3934078506098597,76.950000000000003,0.0,0.0,0.0,0.99999759627752705,9.499999969516816,2.622578984016999e-08,2.7573482878015827e-08,1.1107950822776301e-06,2.7221967421398223e-14,2.7233127330768882e-14,1.0880218374495451e-06,1.186005559647509e-07,2.3202075924542123e-11,1.9971183195265493e-09,1.5017989667135742e-15,2.662710269791466e-08,2.1902088487616803e-12,1.5789119388892441e-15,1.5795304663459955e-15,4.0887365203058862e-16,4.863821501546064e-23,1.4768878571074094e-31,6.424863988767417e-13,1.4768873982344631e-31,0.0,0.0,3.8554359254083634e-09,7.5868794118453952e-16,1.1159860732444636e-17
2.3259668556673283e-11,0.39340785060294986,76.950000000000003,0.0,0.0,0.0,0.99999753168133509,9.4999999679808464,2.6955556892566389e-08,2.8340751198382441e-08,1.1406344471300457e-06,2.9459329056170237e-14,2.9471417121801957e-14,1.1165570001671377e-06,1.2178783158414748e-07,2.4465488742529518e-11,1.997118194753856e-09,1.586373916129472e-15,2.8047128823500526e-08,2.3077579072278261e-12,1.667827759576199e-15,1.6761251641118992e-15,4.4261695258378002e-16,5.4314755167487312e-23,1.776476394028308e-31,6.5974571779891379e-13,1.7764758271326826e-31,0.0,0.0,3.971362610365125e-09,7.9914927736878483e-16,1.2088011316963832e-17
2.386839500357562e-11,0.3934078505958814,76.950000000000003,0.0,0.0,0.0,0.9999974670851185,9.4999999664095842,2.768532389705782e-08,2.9108019465068334e-08,1.1704738062580474e-06,3.1815127931466936e-14,3.1828193867165869e-14,1.1450568630064347e-06,1.2497510604932599e-07,2.5762390808285184e-11,1.9971180699605122e-09,1.673264980837009e-15,2.9502447852054452e-08,2.4282873123535454e-12,1.7591784234813696e-15,1.7761054232049242e-15,4.7816184291389661e-16,6.0486248506249422e-23,2.1265783465260666e-31,6.7700507583131838e-13,2.126577650026673e-31,0.0,0.0,4.0872911473756535e-09,8.406162383161643e-16,1.3065875212675771e-17
2.4477121450477955e-11,0.39340785058865446,76.950000000000003,0.0,0.0,0.0,0.99999740248887736,9.4999999648031412,2.8415090853633354e-08,2.9875287678062034e-08,1.2003131600791087e-06,3.429232595467793e-14,3.4306420732431534e-14,1.1735215427837302e-06,1.2816237936028669e-07,2.7092782111421316e-11,1.9971179451705354e-09,1.7624718936475886e-15,3.0992942971029948e-08,2.5517902613703315e-12,1.8529636417889525e-15,1.8795122698648567e-15,5.1555461463010817e-16,6.7182193176918496e-23,2.5340745667230921e-31,6.9426442548629985e-13,2.5340737154551079e-31,0.0,0.0,4.2032211189089359e-09,8.8308549560771058e-16,1.4094710571393112e-17
2.508584789738029e-11,0.39340785058126987,76.950000000000003,0.0,0.0,0.0,0.99999733789261191,9.4999999631616365,2.9144857762290743e-08,3.0642555837361193e-08,1.230152508925325e-06,3.6893879036247701e-14,3.6909054883677604e-14,1.2019511559722658e-06,1.3134965151702984e-07,2.8456662641928726e-11,1.9971178203892923e-09,1.8539943873999042e-15,3.2518497710921314e-08,2.6782599687750256e-12,1.949183125713481e-15,1.986386631898375e-15,5.5484152342552088e-16,7.4432980364998795e-23,3.0064886946040418e-31,7.1152377101961501e-13,3.0064876593961207e-31,0.0,0.0,4.3191521927584541e-09,9.2655373059828173e-16,1.5175772996918473e-17
2.6303300791184967e-11,0.39340785056602967,76.950000000000003,0.0,0.0,0.0,0.9999972087000073,9.4999999597739144,3.0604391435856767e-08,3.2177091994881824e-08,1.2898311926336429e-06,4.2481834973364973e-14,4.2499334648966454e-14,1.2587056462440722e-06,1.3772419236786459e-07,3.1284891346741996e-11,1.997117570843e-09,2.0439850492630828e-15,3.5674322407309401e-08,2.9400726290925709e-12,2.148923735469967e-15,2.2107009745586458e-15,6.392825416379785e-16,9.0726577415937343e-23,4.1808126302553282e-31,7.4604245750705788e-13,4.1808111204285696e-31,0.0,0.0,4.5510167065553717e-09,1.0164739226905411e-15,1.74995848748939e-17
2.7520753684989642e-11,0.393407850550165,76.950000000000003,0.0,0.0,0.0,0.99999707950730465,9.4999999562473363,3.2063924917774748e-08,3.3711627937650128e-08,1.3495098587606285e-06,4.8602502218944444e-14,4.8622549624426308e-14,1.3153212575599655e-06,1.4409872860183239e-07,3.4247076848326609e-11,1.9971173212853658e-09,2.2432348297809608e-15,3.8968998232738292e-08,3.2136714144398625e-12,2.3583979431838156e-15,2.4493735729041405e-15,7.3185410204569934e-16,1.096317004756091e-22,5.7271389358541583e-31,7.8056113267066322e-13,5.7271367713325701e-31,0.0,0.0,4.782883310296088e-09,1.1103504947370341e-15,2.0047295850148255e-17
2.8738206578794318e-11,0.39340785053367966,76.950000000000003,0.0,0.0,0.0,0.9999969503145042,9.4999999525828258,3.3523458208048182e-08,3.5246163665669845e-08,1.4091885081174206e-06,5.5279279389115199e-14,5.5302108365643449e-14,1.3717989074991884e-06,1.5047326021893527e-07,3.7343219074796114e-11,1.9971170717131674e-09,2.4517415928049634e-15,4.2401607637396272e-08,3.4990027561148001e-12,2.5776034398403993e-15,2.7027277956349475e-15,8.3292476697453311e-16,1.314299885987225e-22,7.7385524345262034e-31,8.1507979806784299e-13,7.7385493797261573e-31,0.0,0.0,5.0147511919937882e-09,1.2081573023649436e-15,2.2828845098235574e-17
2.9955659472598994e-11,0.3934078505165777,76.950000000000003,0.0,0.0,0.0,0.99999682112160559,9.4999999487812889,3.4982991306671392e-08,3.6780699178935092e-08,1.468867141215494e-06,6.2535459081470684e-14,6.2561313364640134e-14,1.4281395075931562e-06,1.5684778721917544e-07,4.0573317955591508e-11,1.9971168221428582e-09,2.6695032026778837e-15,4.5971239119104706e-08,3.7960133900910468e-12,2.8065379169712068e-15,2.9710852978101166e-15,9.4286246967634028e-16,1.5642025898444914e-22,1.0325748681467723e-30,8.4959845402872648e-13,1.0325744431786945e-30,0.0,0.0,5.246619839330353e-09,1.3098683735208018e-15,2.5854126749159069e-17
3.1173112366403666e-11,0.39340785049886356,76.950000000000003,0.0,0.0,0.0,0.99999669192860918,9.4999999448436352,3.6442524213643505e-08,3.8315234477444955e-08,1.5285457583879113e-06,7.0394228709123766e-14,7.0423361884284397e-14,1.4843439633786481e-06,1.6322230960255498e-07,4.393737342094298e-11,1.9971165725806452e-09,2.896517524232716e-15,4.9676987170126919e-08,4.104650354437068e-12,3.0451990666525406e-15,3.2547660433967954e-15,1.0620345213560111e-15,1.8491884128463942e-22,1.3619407436383535e-30,8.8411710074169577e-13,1.3619401602178202e-30,0.0,0.0,5.4784889184005664e-09,1.4154579069548663e-15,2.9132990241779953e-17
3.239056526020834e-11,0.3934078504805413,76.950000000000003,0.0,0.0,0.0,0.99999656273551474,9.4999999407707687,3.7902056928969021e-08,3.9849769561204272e-08,1.5882243598411372e-06,7.8878670803596234e-14,7.891134626130876e-14,1.5404131744204179e-06,1.6959682736907601e-07,4.7435385401639832e-11,1.9971163230211221e-09,3.1327824227938637e-15,5.3517952254558912e-08,4.4248609882708907e-12,3.293584581506859e-15,3.5540883187179106e-15,1.19080761494191e-15,2.1725997465640926e-22,1.7772769969609488e-30,9.1863573832541394e-13,1.7772762057333215e-30,0.0,0.0,5.7103582218979478e-09,1.524900271576896e-15,3.2675240452541419e-17
