Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302)
8.401597357744665e-16,0.2616347078789833,76.950000000000003,0.0,0.0,0.0,0.99999543890234788,9.4999999999996838,7.0414264641781977e-09,1.0118282303992284e-07,1.0118272105379428e-07,2.0928132866594106e-13,1.0414722151710094e-14,4.3443693973615968e-06,1.8114279357804189e-09,9.688047837053529e-14,9.5406374205444603e-22,7.6725924246968238e-24,8.5581470377653258e-23,5.5095338210445465e-09,5.738218958164987e-15,3.4576021197298371e-22,1.6620632753415782e-23,3.0019597648962335e-31,0.0,1.2937293302830162e-17
9.867504801261247e-16,0.26163470787898296,76.950000000000003,0.0,0.0,0.0,0.99999464310432296,9.4999999999995666,8.2700085163100214e-09,1.1883704825334346e-07,1.1883690546727264e-07,2.8867777271424684e-13,1.2279427038179413e-14,5.100854723770589e-06,2.4981922345572873e-09,1.3361227540425602e-13,1.316754668673395e-21,1.243025959919334e-23,1.3912972348156533e-22,7.5983562127161837e-09,7.915303385752201e-15,4.7695854263406749e-22,2.6432605123342096e-23,5.727163487705935e-31,0.0,2.0955139659052566e-17
1.1333412244777827e-15,0.2616347078789825,76.950000000000003,0.0,0.0,0.0,0.99999384731238705,9.4999999999994333,9.4985895873141524e-09,1.3649123948537007e-07,1.3649104904335103e-07,3.8081313949809755e-13,1.4144236033775324e-14,5.856889550249188e-06,3.2949313227493139e-09,1.7622688507662305e-13,1.7377399328383362e-21,1.8834413321522392e-23,2.1151635084818088e-22,1.0021671561482798e-08,1.0441760620898372e-14,6.2918339772704971e-22,3.9323795033207335e-23,9.9936879795471687e-31,0.0,3.1744720546343233e-17
1.2799319688294408e-15,0.26163470787898213,76.950000000000003,0.0,0.0,0.0,0.99999305152653695,9.499999999999277,1.0727169677198065e-08,1.541453967396651e-07,1.5414515178297944e-07,4.8568671629349456e-13,1.6009012300438784e-14,6.6124741447346622e-06,4.2015797035828809e-09,2.2472101907716168e-13,2.2170162732901354e-21,2.7129891893151228e-23,3.0566388798511119e-22,1.2779280663605522e-08,1.3317589435113392e-14,8.0242302407533663e-22,5.5626687667894903e-23,1.6300232591593201e-30,0.0,4.5716873563327896e-17
1.4265227131810988e-15,0.26163470787898163,76.950000000000003,0.0,0.0,0.0,0.9999922557467692,9.4999999999991047,1.1955748785969239e-08,1.7179952001976278e-07,1.7179921368710777e-07,6.0329779039518041e-13,1.7873745390024322e-14,7.3676087750125324e-06,5.2180719173780064e-09,2.7909139083489639e-13,2.7545804280324592e-21,3.7561599132536626e-23,4.2452019226754398e-22,1.5870984428163139e-08,1.654278859994993e-14,9.9666567471934041e-22,7.5648228848301696e-23,2.521762006301234e-30,0.0,6.328220215037485e-17
1.719704201884415e-15,0.2616347078789804,76.950000000000003,0.0,0.0,0.0,0.99999066420546856,9.4999999999986997,1.4412904060203266e-08,2.0710766467132917e-07,2.0710721499266283e-07,8.7672958008521913e-13,2.1603203341778444e-14,8.8765292132181623e-06,7.5803262176504598e-09,4.0544771139427005e-13,4.0045591368588735e-21,6.5813541377324825e-23,7.4826051260667161e-22,2.3055880227254688e-08,2.404129306842325e-14,1.4481130969977252e-21,1.2796262563108613e-22,5.3533655968492151e-30,0.0,1.1083345934491457e-16
2.012885690587731e-15,0.2616347078789789,76.950000000000003,0.0,0.0,0.0,0.99998907268845927,9.4999999999982219,1.6870055410075966e-08,2.4241567346813827e-07,2.4241505296761192e-07,1.2011028080083228e-12,2.5332690393749362e-14,1.0383653003852026e-05,1.0381171352374023e-08,5.5526959221321049e-13,5.4876499731572705e-21,1.0555053856250215e-22,1.2067538073370865e-21,3.1574768683530583e-08,3.293726420081843e-14,1.9834318247971834e-21,1.9828134283204632e-22,1.0097247425941606e-29,0.0,1.7767823273726149e-16
2.3060671792910473e-15,0.2616347078789773,76.950000000000003,0.0,0.0,0.0,0.99998748119571568,9.4999999999976694,1.9327202835647034e-08,2.777235464383616e-07,2.777227276195484e-07,1.5764117743062945e-12,2.9062153489943694e-14,1.188898228332651e-05,1.3620085079456675e-08,7.285308083778692e-13,7.203826853957058e-21,1.587337995767134e-22,1.8243129857993318e-21,4.1426061435128282e-08,4.3230692173013861e-14,2.6025281242489073e-21,2.883170209821535e-22,1.7475160708545876e-29,0.0,2.6709229315165043e-16
2.8924301566976795e-15,0.2616347078789733,76.950000000000003,0.0,0.0,0.0,0.99998429828292179,9.4999999999963407,2.4241485914122633e-08,3.4833888501135081e-07,3.4833758698474397e-07,2.4798141255420021e-12,3.6521025892611971e-14,1.4894265841815914e-05,2.141003242996226e-08,1.1452664923604426e-12,1.1335334430447437e-20,3.1328869098262107e-22,3.6350171446221439e-21,6.5119515767647197e-08,6.8009879346230605e-14,4.0916790218676211e-21,5.3322939981641884e-22,4.3624114743689866e-29,0.0,5.2671187267239864e-16
3.4787931341043116e-15,0.2616347078789684,76.950000000000003,0.0,0.0,0.0,0.99998111546688129,9.4999999999947189,2.9155753296106228e-08,4.1895368061462086e-07,4.18951793148946e-07,3.5868910473650534e-12,4.3979821761435663e-14,1.7892396929235737e-05,3.0946002738143638e-08,1.6554455479146121e-12,1.639887325915748e-20,5.4518663350070193e-22,6.3792561717411237e-21,9.4123574060994677e-08,9.8378776019856524e-14,5.9148180058368726e-21,8.7192242319833438e-22,9.1995292079632321e-29,0.0,9.1582007581295306e-16
4.065156111510944e-15,0.2616347078789627,76.950000000000003,0.0,0.0,0.0,0.99997793274738844,9.4999999999927951,3.4070004982072963e-08,4.8956793347197086e-07,4.8956534617281263e-07,4.8975969631558984e-12,5.1438572841142742e-14,2.0883392545684041e-05,4.2223840361243614e-08,2.258859225039461e-12,2.2394234777803666e-20,8.701510855952523e-22,1.0258453876108433e-20,1.2842559722580581e-07,1.343373036451877e-13,8.0711989556808031e-21,1.3110001087222433e-21,1.7274978963103948e-28,0.0,1.4604823781335409e-15
4.651519088917576e-15,0.2616347078789561,76.950000000000003,0.0,0.0,0.0,0.99997475012423842,9.4999999999905764,3.898424097249696e-08,5.6018164380674897e-07,5.6017824611696204e-07,6.4118863061504816e-12,5.889726748462405e-14,2.3867269650888959e-05,5.523939952487601e-08,2.9552992383109433e-12,2.9321210469204712e-20,1.3039205238492675e-21,1.5475799877132115e-20,1.6801297618665689e-07,1.7588538369307335e-13,1.0560077411428055e-20,1.8552226121393297e-21,2.9803801498460492e-28,0.0,2.1867019785827418e-15
5.82424504373084e-15,0.26163470787894016,76.950000000000003,0.0,0.0,0.0,0.99996838516614939,9.4999999999852527,4.8812665868608369e-08,7.0140743779948068e-07,7.014020870083902e-07,1.0051033056626102e-11,7.3814483707923143e-14,2.9813735965173279e-05,8.6467148585638074e-08,4.6264274490153871e-12,4.5969170530032748e-20,2.5609030835121232e-21,3.0742850952778599e-20,2.6299351486177427e-07,2.7574988703847805e-13,1.6532357283730707e-20,3.2725952058074022e-21,7.4087147060869595e-28,0.0,4.2875153246114686e-15
6.996970998544105e-15,0.2616347078789207,76.950000000000003,0.0,0.0,0.0,0.99996202059098493,9.4999999999787423,5.8641027988213501e-08,8.4263106436967389e-07,8.4262331630740199e-07,1.4503966963786675e-11,8.873146729010525e-14,3.573193074543114e-05,1.245962803800218e-07,6.6671731578849768e-12,6.6341086215314823e-20,4.4423415786065171e-21,5.3825926604816372e-20,3.7896491559404061e-07,3.9797165821586608e-13,2.3825735044807631e-20,5.140557842523995e-21,1.5579307691289218e-27,0.0,7.425044678650982e-15
8.169696953357369e-15,0.26163470787889764,76.950000000000003,0.0,0.0,0.0,0.99995565639712236,9.4999999999710525,6.846932733506941e-08,9.838525252863404e-07,9.8384193449754808e-07,1.9770323851911399e-11,1.0364822434625667e-13,4.1621988224419783e-05,1.6959398195779091e-07,9.0758867194343013e-12,9.0435291027622668e-20,7.0746826538779371e-21,8.6378445879657967e-20,5.1582738014890522e-07,5.4255006969817313e-13,3.2434314482590939e-20,7.4664811925169831e-21,2.9190632770128247e-27,0.0,1.180508641373517e-14
9.342422908170633e-15,0.2616347078788711,76.950000000000003,0.0,0.0,0.0,0.99994929258294762,9.4999999999621831,7.8297563912917268e-08,1.1250718223106981e-06,1.1250579420617603e-06,2.5849739704388246e-11,1.1856475291944829e-13,4.7484041997524173e-05,2.2142759617348535e-07,1.1850925830101945e-11,1.182501191976226e-19,1.0584612198552026e-20,1.3005670290065317e-19,6.7348158416084922e-07,7.0948449426985009e-13,4.2352225626736357e-20,1.0253622345294397e-20,5.0266585643515435e-27,0.0,1.7632453667366241e-14
1.0515148862983898e-14,0.261634707878841,76.950000000000003,0.0,0.0,0.0,0.99994292914685423,9.4999999999521361,8.8125737725482399e-08,1.2662889571961988e-06,1.2662713394823562e-06,3.2741850663531727e-11,1.3348105291262527e-13,5.3318225025894721e-05,2.8006462091940599e-07,1.4990655494312983e-11,1.4978390568324167e-19,1.5099055218330794e-20,1.8651783314195987e-19,8.518286748005629e-07,8.987743050252573e-13,5.357362462732274e-20,1.3503165046252699e-20,8.1156858473597918e-27,0.0,2.5110981181678058e-14
1.1687874817797162e-14,0.2616347078788075,76.950000000000003,0.0,0.0,0.0,0.99993656608724313,9.499999999940913,9.7953848776474424e-08,1.4075039316885622e-06,1.4074821272410378e-06,4.0446293030486897e-11,1.4839712475750866e-13,5.9124669639447488e-05,3.4547270839222926e-07,1.8493447992062658e-11,1.850349861692282e-19,2.0745175683501982e-20,2.5741916826440408e-19,1.0507702685444077e-06,1.1104188753672546e-12,6.6092693638988736e-20,1.7214870783660778e-20,1.2453689090486937e-26,0.0,3.4443529931657374e-14
1.4033326727423691e-14,0.2616347078787298,76.950000000000003,0.0,0.0,0.0,0.99992384109110899,9.4999999999149498,1.1760988260849905e-07,1.6899274064383101e-06,1.6898958756964164e-06,5.8290717986350991e-11,1.7822858462939533e-13,7.0654869802708122e-05,4.9647344764315504e-07,2.6581746801173133e-11,2.6668237551442348e-19,3.594229865841846e-20,4.4917036558845857e-19,1.5100457650529176e-06,1.600769789957439e-12,9.500069967626447e-20,2.6019133677180238e-20,2.610960397434057e-26,0.0,5.9477292608375675e-14
1.637877863705022e-14,0.26163470787863813,76.950000000000003,0.0,0.0,0.0,0.99991111758190454,9.4999999998843077,1.372656654383556e-07,1.9723422603723952e-06,1.9722991912693305e-06,7.9380108155640184e-11,2.080591338355464e-13,8.2075688614286093e-05,6.7417409012601444e-07,3.6102944795226015e-11,3.6317898723795972e-19,5.7198065898279798e-20,7.1855663572245431e-19,2.050530308089508e-06,2.1805322313828151e-12,1.2903021672928058e-19,3.6652510006555532e-20,4.8785814818138046e-26,0.0,9.433732746096307e-14
1.8724230546676748e-14,0.2616347078785325,76.950000000000003,0.0,0.0,0.0,0.99989839554710824,9.4999999998490079,1.5692119729516116e-07,2.2547485071817772e-06,2.2546920777915423e-06,1.0371155965944582e-10,2.3788877388480262e-13,9.3388162291027237e-05,8.7832133455925659e-07,4.7044278872071582e-11,4.7451153295608019e-19,8.5538375076939582e-20,1.0788065935556323e-18,2.6714534999738564e-06,2.8497011978361857e-12,1.6813562653788083e-19,4.9099573388013145e-20,8.3793991929912347e-26,0.0,1.4061193249898451e-13
2.1069682456303277e-14,0.261634707878413,76.950000000000003,0.0,0.0,0.0,0.99988567497431735,9.4999999998090559,1.7657647820778792e-07,2.5371461604369902e-06,2.5370745390852012e-06,1.312821711540101e-10,2.6771750623815317e-13,0.00010459331723320515,1.1086642793088794e-06,5.9393099277463093e-11,6.0066673588608314e-19,1.2199293163532707e-19,1.5431300263700405e-18,3.3720522413812344e-06,3.6082716923179354e-12,2.1227171597336283e-19,6.334465568809172e-20,1.3496531642569763e-25,0.0,1.9987426231537769e-13
2.5760586275556335e-14,0.2616347078781324,76.950000000000003,0.0,0.0,0.0,0.99986023816572711,9.499999999715282,2.1588628731478234e-07,3.1019157399713705e-06,3.1018082012278545e-06,1.9612928140183495e-10,3.2737225344786084e-13,0.00012668572798654195,1.6469455259278261e-06,8.8263160792518374e-11,8.9739206419075027e-19,2.2338261690020003e-19,2.8367454600995978e-18,5.0092600550358025e-06,5.3935973011513199e-12,3.1545708540813453e-19,9.7162945099380419e-20,3.0371495319505684e-25,0.0,3.6357985289169232e-13
3.0451490094809395e-14,0.2616347078777968,76.950000000000003,0.0,0.0,0.0,0.99983480705924133,9.4999999996030997,2.5519509298550435e-07,3.6666511051719836e-06,3.6665002080849962e-06,2.7389827876305618e-10,3.8702338664758173e-13,0.00014836093925468176,2.2870577519357188e-06,1.2261416025793107e-10,1.2532489895041076e-18,3.6968072617828702e-19,4.7047081394588876e-18,6.9561923122466895e-06,7.5364691764278386e-12,4.3823258678891595e-19,1.3798058125180921e-19,5.9604493419425911e-25,0.0,5.9774188186775105e-13
3.652948890407053e-14,0.2616347078772806,76.950000000000003,0.0,0.0,0.0,0.99980186432858076,9.4999999994305746,3.061259763220609e-07,4.398327367883328e-06,4.3981091038913937e-06,3.9384401095891857e-10,4.6430793601703711e-13,0.00017583783493246269,3.2647626091784036e-06,1.751156968393874e-10,1.802104057744137e-18,6.3971943705283653e-19,8.1507704783267642e-18,9.9299301352609278e-06,1.084468767198246e-11,6.2588143205024379e-19,2.0107269864605578e-19,1.2401146211095841e-24,0.0,1.025600624135618e-12
4.260748771333166e-14,0.2616347078766734,76.950000000000003,0.0,0.0,0.0,0.99976893080905627,9.4999999992276134,3.5705517590165277e-07,5.1299465877601158e-06,5.1296481834833686e-06,5.3539446578322929e-10,5.4158645994562042e-13,0.00020264425867459361,4.4061067959733749e-06,2.3644857973591068e-10,2.4498240782019159e-18,1.0175835956093817e-18,1.2965034549939446e-17,1.3401386770666419e-05,1.4753014328311012e-11,8.4509553880390116e-19,2.7543989645393463e-19,2.302904603489161e-24,0.0,1.6176119347662542e-12
4.8685486522592794e-14,0.26163470787597587,76.950000000000003,0.0,0.0,0.0,0.99973600630326642,9.4999999989944683,4.0798269218864266e-07,5.8615089821881695e-06,5.8611175118633123e-06,6.9849956584787268e-10,6.1885898119368737e-13,0.00022879654633656355,5.7070970436366379e-06,3.0641034768331514e-10,3.1961798927163603e-18,1.5218098766864414e-18,1.9374397284176483e-17,1.7358416978115223e-05,1.9261362936655812e-11,1.0951512639643105e-18,3.6082767269765923e-19,3.9352955703971549e-24,0.0,2.3987984626031259e-12
5.4763485331853925e-14,0.2616347078751888,76.950000000000003,0.0,0.0,0.0,0.99970309061861784,9.4999999987313899,4.5890852563746076e-07,6.5930147636401931e-06,6.5925171536337423e-06,8.8310934694173777e-10,6.9612552300972219e-13,0.00025431063576691383,7.1638373757353242e-06,3.8480316585038964e-10,4.0409428610335138e-18,2.1711040930868636e-18,2.7604985664115536e-17,2.1789171424650267e-05,2.436964748458682e-11,1.3753415003805496e-18,4.5697865372391949e-19,6.311219315096451e-24,0.0,3.3935688780853152e-12
6.084148414111506e-14,0.2616347078743129,76.950000000000003,0.0,0.0,0.0,0.99967018356720871,9.4999999984386161,5.0983267669284704e-07,7.3244641397885626e-06,7.3238471730045697e-06,1.0891739577630757e-09,7.7338610754389281e-13,0.00027920207651168353,8.7725267358490518e-06,4.7143372003801001e-10,4.9838848595817363e-18,2.9843406047800278e-18,3.7882170725425749e-17,2.6682089469712061e-05,3.0077782151540426e-11,1.6849752986796383e-18,5.6363759097329832e-19,9.6275768675728576e-24,0.0,4.625732844162672e-12
6.691948295037619e-14,0.26163470787334886,76.950000000000003,0.0,0.0,0.0,0.99963728496571425,9.4999999981163921,5.6075514579008609e-07,8.0558573136150864e-06,8.0551076338001558e-06,1.3166436596631089e-09,8.5064075404149716e-13,0.00030348603924300815,1.0529456682762335e-05,5.6611311371646306e-10,6.0247782802984047e-18,3.9805617266408418e-18,5.0430569049403883e-17,3.202589215523194e-05,3.6385681304499353e-11,2.0233774992542731e-18,6.8056830543255637e-19,1.4104159222148647e-23,0.0,6.118515561698367e-12
7.299748175963732e-14,0.2616347078722973,76.950000000000003,0.0,0.0,0.0,0.99960439463527551,9.4999999977649452,6.1167593335523847e-07,8.7871944835188542e-06,8.7862985994662287e-06,1.5654688263756359e-09,9.2788948371506376e-13,0.00032717732501251121,1.2431009128485098e-05,6.6865676683277479e-10,7.1633960293927096e-18,5.1789771426680427e-18,6.5474072273666821e-17,3.7809575325984041e-05,4.3293259493725781e-11,2.3898883705770329e-18,8.0754234657256629e-19,1.9983568679257332e-23,0.0,7.8945720445352369e-12
7.907548056889845e-14,0.2616347078711592,76.950000000000003,0.0,0.0,0.0,0.99957151240139042,9.49999999738451,6.6259503980536435e-07,9.5184758434209349e-06,9.5174201330766393e-06,1.8355999437686933e-09,1.0051323225031946e-12,0.00035029037421759984,1.447365414645513e-05,7.7888431759836868e-10,8.39951152620928e-18,6.5989633152251612e-18,8.3235884788779916e-17,4.4022402963390574e-05,5.0800431448659486e-11,2.7838632581668717e-18,9.4431883962696152e-19,2.7531142182480876e-23,0.0,9.9760009517282703e-12
8.515347937815958e-14,0.2616347078699349,76.950000000000003,0.0,0.0,0.0,0.99953863809380772,9.4999999969753102,7.1351246554874366e-07,1.0249701582867786e-05,1.0248472297339941e-05,2.1269876095667358e-09,1.0823692876890295e-12,0.00037283927545127943,1.6653947808211345e-05,8.966195254253188e-10,9.7328987019564637e-18,8.2600629056818388e-18,1.0393852204719156e-16,5.065390060591894e-05,5.8907112073816183e-11,3.2046722376608134e-18,1.0906636254852043e-18,3.7034876971039391e-23,0.0,1.238435823999176e-11
9.123147818742071e-14,0.26163470786862525,76.950000000000003,0.0,0.0,0.0,0.99950577154642384,9.4999999965375679,7.6442821098508925e-07,1.0980871887130787e-05,1.0979455154605857e-05,2.4395825331166717e-09,1.1596003861086219e-12,0.00039483777399795442,1.8968530106609263e-05,1.0216901775717075e-09,1.1163331998635739e-17,1.0181984183230156e-17,1.2780380594116047e-16,5.7693849032690871e-05,6.7613216444918836e-11,3.6516997811431378e-18,1.2463704895010867e-18,4.880535900464915e-23,0.0,1.5140670270144252e-11
9.730947699668184e-14,0.2616347078672309,76.950000000000003,0.0,0.0,0.0,0.99947291259717963,9.4999999960715016,8.1534227650575744e-07,1.1711986937305503e-05,1.1710368766871533e-05,2.7733355350931578e-09,1.2368256487602427e-12,0.00041629928031105997,2.1414122883472585e-05,1.1539279958799608e-09,1.2690586367694092e-17,1.2384600455045347e-17,1.5505291205631654e-16,6.5132277960583626e-05,7.6918659804930539e-11,4.1243444238071495e-18,1.4112307323810371e-18,6.3175690241885426e-23,0.0,1.8265446885334085e-11
1.094654746152041e-13,0.2616347078641904,76.950000000000003,0.0,0.0,0.0,0.99940721686452838,9.499999995055239,9.1716536932489244e-07,1.3174051979453264e-05,1.3171988502664422e-05,3.504119612356072e-09,1.3912587682524296e-12,0.00045766333148025717,2.6685624852711493e-05,1.4392511662437764e-09,1.6034660669977112e-17,1.7712232853592896e-17,2.2058418465200704e-16,8.1165905498065716e-05,9.7327225278193877e-11,5.1441475864184566e-18,1.7675341398492771e-18,1.0116048122185339e-22,0.0,2.5699924064298578e-11
1.1940994335657107e-13,0.2616347078614563,76.950000000000003,0.0,0.0,0.0,0.99935349437346732,9.4999999941414028,1.0004588915528574e-06,1.4369962065772378e-05,1.4367491722376909e-05,4.1644709177554133e-09,1.5175787973651072e-12,0.00049001402728182598,3.1361072318092006e-05,1.6926094259231572e-09,1.9056438489736498e-17,2.3078571111036487e-17,2.8614230746429954e-16,9.538660680483633e-05,1.1580496421401719e-10,6.0497021627006558e-18,2.0844143408177082e-18,1.4320554854053111e-22,0.0,3.304501005408534e-11
1.2935441209793804e-13,0.2616347078585031,76.950000000000003,0.0,0.0,0.0,0.99929979034642302,9.4999999931543044,1.0837479212904192e-06,1.5565726346433718e-05,1.5562810333410335e-05,4.8808551244943599e-09,1.6438834369779447e-12,0.00052108244554913423,3.6349284138746542e-05,1.9631975597590256e-09,2.2334627382740448e-17,2.944874942973875e-17,3.6348199765804895e-16,0.00011055861609138527,1.358860636330341e-10,7.0168402694405405e-18,2.4232650920337407e-18,1.9713489981559872e-22,0.0,4.161371964987156e-11
