Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794)
2.356090848642703e-07,0.22126477879628412,76.950000000000003,0.0,0.0,0.0,0.61069005107765972,9.4406841567293771,0.011918614955571666,0.051275722458862895,0.023882588965863247,0.0054276149795909126,2.2197538829385412e-08,1.2732686328656762e-07,0.027009279108480104,0.00014481136214776721,7.1448693162020032e-11,0.045590847505906765,0.054113137111046261,0.040664291711557832,0.099665799425660062,1.2955680190088691e-12,5.260020010447064e-11,1.7239358868154789e-06,3.0140719985075941e-09,3.1313121131838656e-06,1.6454740610225296e-05,0.015997054544331642,0.026569138654680715,6.3195199466426087e-06,3.95709546819441e-06,2.3514602875420673e-15,0.0003346607406648647,2.6307271548037275e-07,8.2291221710516515e-08,0.00020390847590852525,4.8509522138842804e-06,1.4528888232595449e-08,0.0028071618023544241,0.00061656925539820061,5.9004494352275168e-11,1.7680670475983961e-11,1.0442769848429644e-08,2.6818361622139354e-09,7.5421238190879798e-12,5.343809994886222e-07,2.0465600291833413e-06,0.0022698334125632737,1.1962574202689182e-07,0.00024505629947310859,3.9924693928073165e-05,0.00041343748441116429,1.6644144235708264e-10,6.1471028056500884e-05,6.3029845147018248e-08,0.0017419638552069038,5.3527413092793605e-05,2.009395777778577e-09,2.1386091341817205e-05,0.0012125921414991522,0.00018467828827851222,8.5259574737816347e-08,1.7204068705100372e-11,7.7037369904245382e-13,1.3799569085876736e-05,6.584920657457749e-09,1.0866999710474623e-05,9.7189017595536633e-09,2.514780586276297e-08,2.4718782998758678e-06,3.9168902044443539e-09,5.3343196174168934e-15,1.6136641294929585e-08,5.3117789781534917e-05,2.2194056117803779e-12,1.1328179205184743e-10,2.1412193805777101e-12,2.21826640546852e-12,0.0058798854536204447,4.1373349162741281e-11
2.409982780528283e-07,0.22126339208990456,76.950000000000003,0.0,0.0,0.0,0.60488116278051385,9.4396056326642022,0.012066237121281695,0.050984538859124177,0.023553063886839892,0.0053522197299508741,2.2069100684421623e-08,1.2623030893613083e-07,0.02747611499066975,0.00014397346694604947,7.0456196074854594e-11,0.046519962369678702,0.055508845900985537,0.041406278546313548,0.10179956170014852,1.2880717133981374e-12,5.3950631105276111e-11,1.7684621410877419e-06,3.0755921564566625e-09,3.1887193680017233e-06,1.6227735272194769e-05,0.016077047068164343,0.027128086103974609,6.3504347346443848e-06,3.9764535979749181e-06,2.3943666337878605e-15,0.00033959734747439173,2.6692450181720599e-07,8.3496483565285384e-08,0.00020628416686484358,4.9226867215494888e-06,1.4765985312562911e-08,0.0029470343626017705,0.0006321921509475296,5.9870570882784393e-11,1.7940189914879966e-11,1.0689349794196583e-08,2.7482819421870634e-09,7.602539501032994e-12,5.7437307055471636e-07,2.2000746850844745e-06,0.0023670374873480814,1.2158619524538061e-07,0.00025212493808788439,4.076709714740048e-05,0.00042743725731607987,1.7291862140262182e-10,6.3550273681564363e-05,6.7651084307186598e-08,0.0018396517341860697,5.5367474782138741e-05,2.1567252968957847e-09,2.2124839627733605e-05,0.001286489544721455,0.00019603710940542589,9.1726256531713338e-08,1.8510115266514198e-11,8.2816105812741492e-13,1.5151519503434435e-05,7.2292685118070927e-09,1.1657437790788055e-05,1.0669916219921568e-08,2.7608687557283194e-08,2.6514481939874714e-06,4.2017926780231175e-09,5.8563186165535999e-15,1.736655813211034e-08,5.7168342899323098e-05,2.3858879511307301e-12,1.1384825603276779e-10,2.1800540334432079e-12,2.384663619958493e-12,0.0059862819409290131,4.2410588611387643e-11
2.4584855192253046e-07,0.221262172822726,76.950000000000003,0.0,0.0,0.0,0.59973238120106809,9.4386529869861207,0.012195690446660499,0.050717444677378001,0.023261193383245046,0.0052854536851949076,2.1951392062170162e-08,1.2525867936427274e-07,0.027891889291270185,0.00014320556776719937,6.9577293156455864e-11,0.047336776114068335,0.056750391085616962,0.042068651472506588,0.10369184129798262,1.2812016335705815e-12,5.5151686003535146e-11,1.8080704112976845e-06,3.1296790580731612e-09,3.2399663511081118e-06,1.6026666380418659e-05,0.016142230341117971,0.027624551279674333,6.3755738544939555e-06,3.9921951411964241e-06,2.4326692028502297e-15,0.00034392175106502817,2.7029770791159896e-07,8.4551990228110544e-08,0.0002082370904979273,4.9855033795630148e-06,1.4974296460389579e-08,0.0030738087833499907,0.00064623408802092842,6.0628772870106185e-11,1.81673847959747e-11,1.0911028368767887e-08,2.8080080057603252e-09,7.6571948972925171e-12,6.1289077183185737e-07,2.3479259911394139e-06,0.0024539306537774931,1.2330847140025432e-07,0.00025844281792450206,4.1508472500690243e-05,0.000440030273480192,1.7887279924657336e-10,6.5420472673294975e-05,7.1969545662588935e-08,0.0019294009081683543,5.7022770428643568e-05,2.2944021623049673e-09,2.2789339312945981e-05,0.0013545607447085148,0.00020650852330951673,9.7959558042420836e-08,1.972966089823968e-11,8.8381989933187728e-13,1.6448049262340551e-05,7.8471356863685906e-09,1.23937661663172e-05,1.1581846976779359e-08,2.9968443158057274e-08,2.8187076643177818e-06,4.4671920429288585e-09,6.3568668812245559e-15,1.8514879054172292e-08,6.0950258826610763e-05,2.5462382833744117e-12,1.1430984894057105e-10,2.2147168606524306e-12,2.5449333580925035e-12,0.0060802937692775449,4.3342582334917042e-11
2.5069882579223263e-07,0.2212609806748715,76.950000000000003,0.0,0.0,0.0,0.59465712620401934,9.4377170798088503,0.012321976626915521,0.050446199948024406,0.022973808207159409,0.0052197261342269465,2.1831945265429062e-08,1.2430121829950793e-07,0.028303575939207289,0.00014242632884004812,6.8712060887924596e-11,0.048135553491034481,0.057978146016156085,0.042725970467446743,0.10555773667138887,1.2742301016537057e-12,5.6339204295530833e-11,1.847238884892311e-06,3.1825741087721765e-09,3.2908217851146663e-06,1.5828684747653173e-05,0.01620142861398494,0.028114873890358029,6.3983549885897926e-06,4.0064601713989806e-06,2.4706795216497663e-15,0.00034813811427867014,2.7358581284470981e-07,8.5580865320544164e-08,0.00021002506425810803,5.0467304840244432e-06,1.5177967176871198e-08,0.0032013210555724334,0.00066025547427098587,6.1367601588877977e-11,1.8388774486002816e-11,1.113242947099599e-08,2.8676505623110344e-09,7.7120943661389357e-12,6.5392019231611807e-07,2.5054143629182447e-06,0.0025401740534114771,1.2499223417622257e-07,0.00026471862079656096,4.2234222193000058e-05,0.00045261508314608812,1.8494512068243442e-10,6.7289347096819317e-05,7.6438556317741055e-08,0.0020208456882484355,5.8677096981142512e-05,2.4368788688173659e-09,2.3453384082059421e-05,0.0014240812040209984,0.00021721078895077953,1.0461108134388675e-07,2.0990728852369035e-11,9.4311006142644179e-13,1.7822631697131662e-05,8.5021332210331417e-09,1.315352129064277e-05,1.2548579683004221e-08,3.2470014999895928e-08,2.991271354429672e-06,4.7410352433754874e-09,6.8874970210225315e-15,1.9702154457781143e-08,6.4860549634815836e-05,2.7170504142959289e-12,1.1472905935733698e-10,2.2491107037220081e-12,2.7156610749460874e-12,0.006172693746932279,4.4272955497714606e-11
2.555490996619348e-07,0.22125981547948975,76.950000000000003,0.0,0.0,0.0,0.58965396751504429,9.4367975843260634,0.0124451525770417,0.050171343475842199,0.022690918277005437,0.0051550385647202018,2.1710992645042624e-08,1.2335764650800833e-07,0.028711231576753999,0.00014163726599265768,6.7860518852873476e-11,0.048916620192392096,0.059192164324512249,0.043378307649166607,0.10739749952720977,1.2671706791410993e-12,5.7513246024011467e-11,1.8859692480322513e-06,3.2342988029576582e-09,3.3412912627467217e-06,1.5633797608768591e-05,0.016255063963821696,0.028599149116487855,6.4189453743516721e-06,4.0193534084530809e-06,2.5084017605088433e-15,0.00035225043632723983,2.7679199005326053e-07,8.6584101854902094e-08,0.00021165792623669693,5.1064271588522206e-06,1.5377156553295549e-08,0.0033294769436712536,0.0006742537245400692,6.208778293520677e-11,1.8604576499402777e-11,1.1353510731494885e-08,2.9271984870650574e-09,7.7672174267310061e-12,6.9757818295096733e-07,2.6729874444335952e-06,0.002625688499479291,1.2663880533823506e-07,0.00027095196449130639,4.2944620084332623e-05,0.00046519017051092844,1.9113542498353661e-10,6.9156675061865999e-05,8.1057590925080633e-08,0.0021139498686867158,6.0330242509579753e-05,2.5841386710658431e-09,2.4116888425875511e-05,0.0014950204331603727,0.00022813956912626484,1.1170778069221423e-07,2.2293031325280623e-11,1.006200546724077e-12,1.9277626986933599e-05,9.1953793790661125e-09,1.3936496339476414e-05,1.3571764821614091e-08,3.5117674555147014e-08,3.1690914955244155e-06,5.0232477334999522e-09,7.4491150950608606e-15,2.092809639855271e-08,6.8898268156822339e-05,2.8988112516378872e-12,1.1510887619955647e-10,2.2832395275183158e-12,2.8973336372235527e-12,0.0062635209213848589,4.5201546994676024e-11
2.60399373531637e-07,0.22125867704058025,76.950000000000003,0.0,0.0,0.0,0.58472150977184434,9.4358941747079452,0.01256527414815021,0.049893367238664832,0.022412517312665386,0.0050913888075908255,2.1588746208950131e-08,1.2242769162027683e-07,0.029114911766617201,0.00014083976233840792,6.7022638497654943e-11,0.049680304799795884,0.060392517009280049,0.044025733768292226,0.1092113961168142,1.2600357401823867e-12,5.8673887789099832e-11,1.9242637436974781e-06,3.2848748296669294e-09,3.3913802705938489e-06,1.5442000985650654e-05,0.016303532403399806,0.029077472188136107,6.4375018729841462e-06,4.030973074920488e-06,2.5458400106776784e-15,0.00035626260580775751,2.799193237283556e-07,8.7562664927023536e-08,0.00021314518947125767,5.1646508827927858e-06,1.5572020085036581e-08,0.0034581882793796189,0.00068822641756435083,6.2790022272202919e-11,1.8815002197909617e-11,1.1574232429376745e-08,2.9866413574151563e-09,7.8225446393325372e-12,7.4398276714542492e-07,2.8510973424668702e-06,0.0027104021283172728,1.2824947680167871e-07,0.00027714254658653159,4.3639943648222496e-05,0.00047775419787080242,1.9744341153134027e-10,7.1022261092525799e-05,8.5826005887577816e-08,0.0022086778336279011,6.1982019810713851e-05,2.7361610534004193e-09,2.4779777021812765e-05,0.0015673483194923355,0.00023929057640319039,1.1927780774907171e-07,2.363624707033519e-11,1.0732620549041236e-12,2.0815365907584207e-05,9.9279782642509837e-09,1.4742467581430333e-05,1.4653031977175462e-08,3.791563921821206e-08,3.3521165150887461e-06,5.3137488734608752e-09,8.0426156915097604e-15,2.2192385488037909e-08,7.3062363496759276e-05,3.0920125939036193e-12,1.1545210381114683e-10,2.3171072168908512e-12,3.090442807205983e-12,0.0063528135297806175,4.612820624483152e-11
2.6524964740133915e-07,0.22125756513328518,76.950000000000003,0.0,0.0,0.0,0.579858391255754,9.4350065270606009,0.012682396150469155,0.049612720621591756,0.022138585421229696,0.0050287716255515875,2.1465399469715836e-08,1.2151108787960354e-07,0.029514671017900913,0.00014003508032907312,6.6198350879035394e-11,0.050426937247438221,0.061579290213136961,0.044668318239568121,0.11099970507890554,1.2528365794171608e-12,5.9821220594021585e-11,1.9621251004797347e-06,3.3343239705404829e-09,3.4410941915633737e-06,1.5253281475678514e-05,0.016347204930810988,0.029549938065911587,6.4541713922933863e-06,4.0414111608080548e-06,2.5829982861573066e-15,0.00036017839948469419,2.8297080799931895e-07,8.8517491459181807e-08,0.00021449600792807963,5.2214574711406349e-06,1.5762709533693924e-08,0.0035873726989117025,0.00070217128804533945,6.3475004239792856e-11,1.9020256733565528e-11,1.1794557364283241e-08,3.0459694189652734e-09,7.8780575552779982e-12,7.9325299515896759e-07,3.0402000694153844e-06,0.0027942500115532829,1.29825509462047e-07,0.00028329013541525996,4.4320472505517646e-05,0.00049030598722337631,2.0386864748237869e-10,7.2885933384844734e-05,9.0743046947265203e-08,0.0023049945705601056,6.3632263844781218e-05,2.8929219718365493e-09,2.5441983667530015e-05,0.0016410351537129667,0.00025065957731237832,1.2735051885237652e-07,2.5020023742999383e-11,1.144466772379297e-12,2.2438148155904365e-05,1.0701019034308719e-08,1.5571195635529377e-05,1.5793988674861254e-08,4.086806930051795e-08,3.5402913227425318e-06,5.6124523826919599e-09,8.6688812901736838e-15,2.349467312321088e-08,7.7351688381646985e-05,3.2971505234964214e-12,1.1576136939611416e-10,2.3507175787399167e-12,3.2954846358209262e-12,0.0064406089704451622,4.7052792669399101e-11
2.700999212710413e-07,0.22125647950903876,76.950000000000003,0.0,0.0,0.0,0.57506328272158502,9.4341343202303687,0.012796572375651087,0.049329814235125058,0.021869091327528657,0.0049671792203160887,2.1341129109175543e-08,1.2060757591018392e-07,0.029910562811147286,0.00013922437261479773,6.5387553340991529e-11,0.051156847516570556,0.062752583244599147,0.045306129172271052,0.11276271551524281,1.2455835091347476e-12,6.0955347930803232e-11,1.999556469205961e-06,3.3826680131673038e-09,3.4904383072465215e-06,1.5067617794414264e-05,0.016386428631721985,0.030016641173473833,6.4690913296165212e-06,4.0507537009162605e-06,2.6198805254583197e-15,0.00036400148186087599,2.8594934673328685e-07,8.944949013593419e-08,0.00021571915234851188,5.2769010694012698e-06,1.5949372829500294e-08,0.0037169533713685273,0.00071608621897193726,6.4143392708865794e-11,1.9220539034980228e-11,1.2014450732505833e-08,3.1051735526514073e-09,7.9337386691088303e-12,8.4550880132765717e-07,3.2407549971306541e-06,0.0028771737666240501,1.3136813236609269e-07,0.00028939456200346059,4.4986487176074302e-05,0.00050284450377068718,2.1041057525202309e-10,7.4747541349787163e-05,9.5807856444772144e-08,0.0024028656798763684,6.5280829449086982e-05,3.0543940855146748e-09,2.6103450332651504e-05,0.0017160516513426184,0.00026224239579091072,1.3595648062869122e-07,2.6443980138267748e-11,1.2199881657662243e-12,2.4148240832586776e-05,1.1515575189941572e-08,1.642242666416004e-05,1.6996219331125533e-08,4.3979065314363795e-08,3.7335575813029514e-06,5.9192667698853142e-09,9.3287816863445525e-15,2.4834583612809994e-08,8.1765006173253654e-05,3.5147248116793893e-12,1.1603913082406644e-10,2.3840743440177975e-12,3.5129588675131246e-12,0.0065269437834629919,4.7975175188326341e-11
2.749501951407435e-07,0.22125541989722272,76.950000000000003,0.0,0.0,0.0,0.57033488631349016,9.43327723647519,0.012907855618441112,0.049045023365095565,0.021603994299359046,0.0049066016699572676,2.1216096481963352e-08,1.1971690250244645e-07,0.030302639622537288,0.00013840869185294716,6.4590115272062458e-11,0.051870364529131852,0.063912506814890718,0.0459392333996183,0.11450072527079962,1.2382859470299899e-12,6.2076384076561072e-11,2.0365613664547385e-06,3.4299286776326325e-09,3.539417800205506e-06,1.4884982107096982e-05,0.016421527810833232,0.030477675174255304,6.4823900260571883e-06,4.0590810592673268e-06,2.6564905933014253e-15,0.00036773540539840338,2.8885775384477508e-07,9.03595414996765e-08,0.00021682299470905412,5.3310341566906318e-06,1.6132154007111789e-08,0.0038468587231670253,0.00072996923420672554,6.4795830853632086e-11,1.9416041829012745e-11,1.2233880007434332e-08,3.1642452429994342e-09,7.9895713729571921e-12,9.0087086406279225e-07,3.4532243215116213e-06,0.0029591211701484529,1.3287854216944512e-07,0.00029545571285961397,4.5638268016654916e-05,0.00051536884111067621,2.1706851981732911e-10,7.6606953409236858e-05,1.0101948025638762e-07,0.0025022573811158927,6.6927589284453893e-05,3.2205469778784507e-09,2.6764126307297188e-05,0.0017923689699409226,0.00027403491597758717,1.4512747402162054e-07,2.7907708323454996e-11,1.300000779360779e-12,2.5947877072565173e-05,1.2372703934486092e-08,1.7295893508091913e-05,1.8261284308592646e-08,4.7252665526480054e-08,3.9318539647084099e-06,6.2340957420960863e-09,1.0023173471865827e-14,2.6211716203644524e-08,8.6300997550169432e-05,3.7452383350709055e-12,1.1628768464253071e-10,2.4171811696724838e-12,3.7433683566279388e-12,0.0066118536387657868,4.8895231735894272e-11
2.798004690104457e-07,0.22125438600827863,76.950000000000003,0.0,0.0,0.0,0.56567193455905018,9.4324349620146446,0.01301629769772265,0.048758691079025501,0.021343245794166816,0.004847027303199105,2.1090448970018154e-08,1.1883882041401495e-07,0.030690952947281913,0.00013758899954474034,6.3805883032496274e-11,0.05256781522252741,0.065059181474538694,0.046567696507215817,0.11621403940510648,1.2309524952609728e-12,6.3184452581469345e-11,2.0731436244674779e-06,3.476127555077377e-09,3.5880377561852058e-06,1.4705341167792956e-05,0.016452805141109403,0.030933132788215405,6.494187226753554e-06,4.0664682173115118e-06,2.6928322822624973e-15,0.00037138361131478116,2.9169875404107721e-07,9.1248498182849086e-08,0.0002178154998926689,5.3839075577410069e-06,1.6311193172160345e-08,0.0039770221609768093,0.00074381849134548788,6.5432941324938683e-11,1.9606951692705432e-11,1.2452814824466715e-08,3.223176547557998e-09,8.0455399128679847e-12,9.5946046907149291e-07,3.6780725393402481e-06,0.003040045776706901,1.3435790284696162e-07,0.00030147352357786321,4.6276094328212222e-05,0.00052787820801469137,2.2384169582252966e-10,7.8464055026255375e-05,1.0637687440613347e-07,0.0026031365161916695,6.857243199648388e-05,3.3913473674911376e-09,2.7423967439424332e-05,0.0018699587224195631,0.00028603308441734783,1.5489649673721336e-07,2.9410775665748716e-11,1.384680037271189e-12,2.7839254817941628e-05,1.3273445600422121e-08,1.8191316764388736e-05,1.9590719069621472e-08,5.0692843767051672e-08,4.13511640261852e-06,6.5568385932612278e-09,1.0752899570385395e-14,2.7625647006322335e-08,9.095826685824624e-05,3.9891965055612068e-12,1.1650917421513212e-10,2.4500416404801884e-12,3.9872184972271807e-12,0.0066953733308509414,4.9812848793617859e-11
2.8465074288014785e-07,0.22125337753591415,76.950000000000003,0.0,0.0,0.0,0.56107318942901074,9.4316071874804024,0.013121949476991388,0.048471131035059574,0.021086790875394196,0.0047884430209734399,2.096432120613749e-08,1.1797308818379361e-07,0.031075553322281617,0.00013676617401758531,6.3034684187198783e-11,0.053249523774416829,0.066192736221512297,0.047191582860648271,0.11790296882851177,1.2235910118637133e-12,6.4279684925276642e-11,2.1093073465563292e-06,3.5212860562068249e-09,3.636303166257579e-06,1.4528657299117962e-05,0.016480542811612677,0.031383105641396014,6.5045945398717487e-06,4.0729850613358652e-06,2.7289093143680271e-15,0.0003749494308275258,2.9447498391468932e-07,9.2117185248890229e-08,0.00021870422298502756,5.4355704616588879e-06,1.6486626491987739e-08,0.0041073817970539708,0.0007576322748546069,6.6055326504445698e-11,1.9793449129448254e-11,1.267122687040939e-08,3.281960067521478e-09,8.1016293470921501e-12,1.021399375869963e-06,3.9157659377491713e-06,0.003119906546699264,1.3580734560616632e-07,0.00030744797316961957,4.6900243604206151e-05,0.00054037191660605689,2.3072921445986097e-10,8.0318746945672563e-05,1.1187891136893051e-07,0.0027054705501375711,7.0215260571396387e-05,3.5667593090033175e-09,2.808293545266008e-05,0.0019487929870734726,0.00029823291176767021,1.6529776417504017e-07,3.0952726760232514e-11,1.4742020503143144e-12,2.9824535722187184e-05,1.4218823138200148e-08,1.9108405808707507e-05,2.0986033421847747e-08,5.4303507476757642e-08,4.3432783122786845e-06,6.8873905726745247e-09,1.1518788823096249e-14,2.907593082588263e-08,9.5735348147570564e-05,4.2471067139516694e-12,1.1670559784989087e-10,2.4826592708243259e-12,4.2450166666250763e-12,0.0067775367786945132,5.0727920942728552e-11
