Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109)
1.9493188777701056e-09,0.1991976114583955,76.950000000000003,0.0,0.0,0.0,0.66235233919184033,9.4984138935473048,0.0024860282313430683,0.033334162493583223,0.034755489576307773,7.2641327958460453e-09,0.0015026304443940715,3.7371228398362728e-05,0.078602970365566793,8.1194149609964938e-07,4.4300135798465185e-05,0.18474339285748015,9.5654106915192962e-12,0.0020436610768002649,5.7666584472773856e-05,3.9168598820934017e-05
1.998192229163536e-09,0.19919754940421622,76.950000000000003,0.0,0.0,0.0,0.65578758162543804,9.4983866515561726,0.0025357085006223676,0.033865416357697409,0.035307798255236347,7.3795501866397322e-09,0.0015267063901636053,3.701386578993972e-05,0.080166427454330391,8.0389398968244698e-07,4.5004228223673526e-05,0.1885033183097484,9.7186727997872524e-12,0.0021212964098363484,6.1286883470172828e-05,4.163043618542472e-05
2.047065580556966e-09,0.19919748831757875,76.950000000000003,0.0,0.0,0.0,0.64929804088755494,9.4983598343191868,0.0025848673979780405,0.034385909236225407,0.035848799721489306,7.4926040148384084e-09,0.001550294275127471,3.6660604095515728e-05,0.081713079441109518,7.9593869123487994e-07,4.5693901910703102e-05,0.19222730023963977,9.8688280216754676e-12,0.002199359648467208,6.5021203923777427e-05,4.4170001314928559e-05
2.0959389319503964e-09,0.1991974281753929,76.950000000000003,0.0,0.0,0.0,0.64288267556929712,9.4983334316995673,0.0026335108712687025,0.034895866667380017,0.036378729871768344,7.6033436115832788e-09,0.0015734043425541804,3.6311386307398246e-05,0.083243118036388078,7.880743240587437e-07,4.6369457786536051e-05,0.19591575058014582,1.0015941563556979e-11,0.0022778117124037721,6.886893027147146e-05,4.6786886745642899e-05
2.1448122833438267e-09,0.1991973689552006,76.950000000000003,0.0,0.0,0.0,0.63654046194805003,9.4983074338381535,0.0026816447866308589,0.035395509070340815,0.036897819293279226,7.7118171837075424e-09,0.00159604660270932,3.596615638928334e-05,0.08475673232341728,7.8029963313316248e-07,4.7031189993913286e-05,0.19956907554737258,1.0160077148531163e-11,0.002356615021784724,7.2829391241047172e-05,4.948064718110502e-05
2.193685634737257e-09,0.19919731063515636,76.950000000000003,0.0,0.0,0.0,0.63027039362751835,9.4982818311447836,0.0027292749298568572,0.035885051872279354,0.037406293393870638,7.818071869992052e-09,0.0016182308386583444,3.562485925697211e-05,0.086254108802406429,7.7261338468354434e-07,4.7679386069929513e-05,0.20318767573781038,1.0301297053426324e-11,0.0024357334446396392,7.6901863744476714e-05,5.2250802131195087e-05
2.2425589861306873e-09,0.1991972531940088,76.950000000000003,0.0,0.0,0.0,0.62407148118623179,9.4982566142899962,0.0027764070077449638,0.036364705631939519,0.03790437252870768,7.9221537529704436e-09,0.0016399666119017112,3.528744075886522e-05,0.087735431433821759,7.6501436574846171e-07,4.8314327104880378e-05,0.20677194622362335,1.0439662144638938e-11,0.002515132246217259,8.1085576573511226e-05,5.5096838416214888e-05
2.2914323375241176e-09,0.19919719661108223,76.950000000000003,0.0,0.0,0.0,0.6179427518342937,9.4982317741970341,0.002823046649422204,0.036834676159855209,0.038392272123574982,8.0241078637546521e-09,0.0016612632678675231,3.4953847656540217e-05,0.089200881680813124,7.575013837486346e-07,4.8936287888003279e-05,0.21032227664600397,1.057523191305337e-11,0.0025947780401098172,8.5379713906067045e-05,5.8018212542506184e-05
2.340305688917548e-09,0.19919714086625867,76.950000000000003,0.0,0.0,0.0,0.61188324907816294,9.4982073020340376,0.002869199407640596,0.03729516463531312,0.038870202794870815,8.1239782458713275e-09,0.0016821299412568341,3.4624027606957748e-05,0.090650638550788809,7.5007326608818315e-07,4.9545537075683149e-05,0.21383905130663697,1.0708064508153503e-11,0.0026746387411071709,8.978341863239877e-05,6.1014352955760358e-05
2.3891790403109782e-09,0.19919708593996072,76.950000000000003,0.0,0.0,0.0,0.60589203239324807,9.4981831892066175,0.0029148707600474147,0.037746367720169989,0.039338370466429289,8.2218079673432659e-09,0.0017025755612333153,3.4297929144409619e-05,0.092084878636159037,7.4272885975378846e-07,5.0142337340697065e-05,0.21732264925731817,1.0838216771031115e-11,0.0027546835197168468,9.429579550962572e-05,6.4084662177834041e-05
2.4380523917044085e-09,0.19919703181313614,76.950000000000003,0.0,0.0,0.0,0.59996817690411619,9.4981594273505987,0.0029600661104300743,0.038188477669602386,0.039796976483265432,8.3176391093148258e-09,0.0017226088564764636,3.397550166212149e-05,0.093503776154266721,7.3546703090750012e-07,5.0726945499742365e-05,0.22077344438777174,1.0965744266477314e-11,0.0028348827582884107,9.891591415282032e-05,6.7228518832657014e-05
2.486925743097839e-09,0.19919697846724077,76.950000000000003,0.0,0.0,0.0,0.59411077307211613,9.4981360083250674,0.0030047907899362182,0.038621682439875807,0.040246217722279772,8.411512839042066e-09,0.0017422383601057134,3.3656695395827853e-05,0.094907502986524825,7.2828666451739439e-07,5.1299612671841108e-05,0.22419180551170614,1.1090701314437468e-11,0.0029152080086831123,0.00010364281187047519,7.0445279566581454e-05
2.535799094491269e-09,0.19919692588422333,76.950000000000003,0.0,0.0,0.0,0.58831892639022065,9.4981129242055768,0.0030490500582696072,0.039046165793235041,0.040686286700055349,8.5034694265310514e-09,0.0017614724144648904,3.3341461407167009e-05,0.096296228716777801,7.2118666398857372e-07,5.1860584421200454e-05,0.22757809645115029,1.1213141020453788e-11,0.0029956319514321556,0.00010847549635175906,7.3734280868210142e-05
2.5846724458846994e-09,0.19919687404651146,76.950000000000003,0.0,0.0,0.0,0.58259175708490207,9.4980901672777005,0.0030928491048623332,0.039462107399995103,0.041117371677849464,8.5935482113847422e-09,0.0017803191757758382,3.3029751566138424e-05,0.097670120668906388,7.1416595077655347e-07,5.2410100866117401e-05,0.23093267611911114,1.1333115305169635e-11,0.0030761283563289325,0.00011341294821264065,7.7094840792498915e-05
2.6335457972781297e-09,0.19919682293699678,76.950000000000003,0.0,0.0,0.0,0.57692839982485955,9.4980677300306802,0.0031361930500239253,0.039869682937904473,0.04153965676378734,8.6817876857403672e-09,0.0017987866186749933,3.2721518535904536e-05,0.099029343943691409,7.0722346404401858e-07,5.2948396827373223e-05,0.23425589860058885,1.1450674933343463e-11,0.0031566720444028752,0.00011845412340763027,8.0526260593749834e-05
2.68241914867156e-09,0.19919677253902007,76.950000000000003,0.0,0.0,0.0,0.57132800343642054,9.498045605151356,0.0031790869460678714,0.040269064188869157,0.041953322012384602,8.7682255220397694e-09,0.0018168825406270079,3.241671575766994e-05,0.10037406145495456,7.0035816032395416e-07,5.3475701968551787e-05,0.23754811323198879,1.1565869541958475e-11,0.0032372388512246003,0.00012359795551355473,8.4027826271868716e-05
2.7312925000649903e-09,0.19919672283636,76.950000000000003,0.0,0.0,0.0,0.56578973062544202,9.498023785518301,0.0032215357784160601,0.040660419133118103,0.042358543521516814,8.8528985111639975e-09,0.0018346145662153518,3.2115297433832446e-05,0.10170443396499276,6.9356901315076684e-07,5.39922408859643e-05,0.24080966467896811,1.1678747667356868e-11,0.0033178055914936753,0.00012884335789149911,8.7598810036029163e-05
2.7801658514584206e-09,0.19919667381321868,76.950000000000003,0.0,0.0,0.0,0.56031275770554878,9.4980022641961259,0.0032635444666816601,0.041043912040873917,0.042755493526812322,8.9358426545868059e-09,0.0018519901513234657,3.1817218513834506e-05,0.10302062011932141,6.8685501273915929e-07,5.4498233245731031e-05,0.24404089301274978,1.1789356772015587e-11,0.0033983500248624147,0.00013418922573275294,9.1238471689723111e-05
2.829039202851851e-09,0.19919662545420863,76.950000000000003,0.0,0.0,0.0,0.55489627433254385,9.497981034429948,0.003305117865730916,0.041419703561602926,0.043144340493582269,9.0170932129645661e-09,0.0018690165872075198,3.1522434680610673e-05,0.1043227764807423,6.8021516568039851e-07,5.4993893926090926e-05,0.24724213378494117,1.1897743270534471e-11,0.0034788508229510713,0.00013963443799430751,9.4946059940992066e-05
2.877912554245281e-09,0.19919657774434257,76.950000000000003,0.0,0.0,0.0,0.54953948324483193,9.4979600896401433,0.0033462607667243431,0.041787950810921966,0.043525249206433823,9.0966846073820335e-09,0.0018857010044564526,3.1230902334294283e-05,0.10561105756275256,6.7364849458899605e-07,5.5479433088366759e-05,0.2504137181008918,1.2003952554588865e-11,0.0035592875375110677,0.00014517785922922119,9.8720813641425871e-05
2.9267859056387115e-09,0.19919653066902068,76.950000000000003,0.0,0.0,0.0,0.54424160000970734,9.497939423417149,0.0033869778981377788,0.0421488074552233,0.043898380856510044,9.1746505173592096e-09,0.0019020503768482926,3.0942578578886037e-05,0.1068856158623081,6.6715403779875479e-07,5.5955056299979499e-05,0.25355597269162145,1.210802901765444e-11,0.0036396405696947631,0.00015081834131690285,0.00010256196295735475
2.9756592570321418e-09,0.19919648421401806,76.950000000000003,0.0,0.0,0.0,0.53900185277534984,9.4979190295165115,0.0034272739267637554,0.042502423794079751,0.04426389312644783,9.2510239640173644e-09,0.0019180715251091388,3.065742121040318e-05,0.10814660189195591,6.6073084909381438e-07,5.6420964683956908e-05,0.25666921998435011,1.2210016079076022e-11,0.0037198911403921679,0.00015655472509809901,0.00010646873047652008
3.0453847348106784e-09,0.19919641898514143,76.950000000000003,0.0,0.0,0.0,0.53162566845708026,9.4978903938225301,0.0034840426769689194,0.042994669800794597,0.044772468653559688,9.3572896268015538e-09,0.0019403732010538199,3.025599869154579e-05,0.10992239532764542,6.5168869344767047e-07,5.7069227522197485e-05,0.26106117058880263,1.2351983580856558e-11,0.0038341683630966775,0.00016490226718205459,0.00011215437926760221
3.115110212589215e-09,0.1991963549516831,76.950000000000003,0.0,0.0,0.0,0.52436410443982961,9.4978622829217692,0.0035399768659370428,0.043472893562212254,0.045266285661696597,9.460470549998068e-09,0.001962039239970308,2.9860818208319605e-05,0.11167129112866488,6.4278704899067675e-07,5.769867320435627e-05,0.26539563745505917,1.2489904758535587e-11,0.0039481510013330227,0.00017343920176293213,0.00011796969211244716
3.1848356903677516e-09,0.1991962920760517,76.950000000000003,0.0,0.0,0.0,0.51721504652695005,9.4978346803108149,0.0035950894168891375,0.043937497874297411,0.045745766950792972,9.5606554841638403e-09,0.0019830879186782937,2.9471764186550407e-05,0.11339370614128785,6.3402332395585169e-07,5.8309841031889788e-05,0.26967351303107079,1.2623895959070965e-11,0.0040617924992327236,0.00018216208276953378,0.00012391235620990966
3.2545611681462883e-09,0.1991962303220077,76.950000000000003,0.0,0.0,0.0,0.51017642796516827,9.4978075700793507,0.0036493930165662531,0.044388873122448227,0.046211322373414743,9.6579300011758955e-09,0.0020035369499921394,2.9088723651274608e-05,0.11509004960251802,6.2539498468842538e-07,5.890325370865409e-05,0.27389567327708936,1.2754069938049975e-11,0.0041750491571429403,0.00019106744635118112,0.00012998004628065512
3.324286645924825e-09,0.1991961696545984,76.950000000000003,0.0,0.0,0.0,0.50324622819043652,9.4977809368868584,0.0037029001204119259,0.04482739768733969,0.046663349254510836,9.7523766425778427e-09,0.0020234035012139861,2.8711586154000351e-05,0.1167607233064332,6.1689955401930234e-07,5.9479417783034849e-05,0.27806297803034574,1.2880535977560785e-11,0.0042878799943688048,0.0002001518172867256,0.00013617042890486959
3.3940121237033615e-09,0.1991961100401376,76.950000000000003,0.0,0.0,0.0,0.4964224715633736,9.4977547659384456,0.0037556229577870893,0.045253438355071993,0.047102232814915074,9.8440768410658927e-09,0.0020427042128012551,2.8340243727039053e-05,0.11840612177156098,6.0853461008768099e-07,6.0038824681155291e-05,0.28217627137201146,1.3003400009039134e-11,0.0044002466097715735,0.00020941171560531302,0.00014248116700351076
3.463737601481898e-09,0.19919605144610625,76.950000000000003,0.0,0.0,0.0,0.48970322617616152,9.4977290429636234,0.0038075735369346082,0.045667350700154416,0.047528346568165208,9.9331082001702206e-09,0.0020614552158213025,2.7974590791145138e-05,0.12002663240024887,6.0029778452846661e-07,6.0581950700986734e-05,0.28623638197644929,1.3122764718208359e-11,0.004512113054718935,0.0002188436622003509,0.0001489099236382996
3.526490531482581e-09,0.19919599955800685,76.950000000000003,0.0,0.0,0.0,0.48374370004668066,9.497706263915326,0.0038536785278171348,0.046029787232649451,0.047901230336100629,1.0011016728486323e-08,0.0020778740527698167,2.7650282281623377e-05,0.12146412744167484,5.9299226728366348e-07,6.1057225879854936e-05,0.28984568303182551,1.3227283376558572e-11,0.0046123373793974789,0.00022747664461842673,0.00015479478179374889
3.589243461483264e-09,0.19919594844894484,76.950000000000003,0.0,0.0,0.0,0.4778659485676508,9.4976838268678137,0.0038991759933427743,0.046382923221217245,0.04826432050250111,1.0086878816264241e-08,0.0020938713688157143,2.7330424919416179e-05,0.12288204419944831,5.8578699592118011e-07,6.1520014835824403e-05,0.29341314818142067,1.3329118727524748e-11,0.0047121063423893736,0.00023624364791432538,0.0001607716483411509
3.6519963914839468e-09,0.1991958980975234,76.950000000000003,0.0,0.0,0.0,0.4720686497087756,9.4976617224261162,0.0039440742470957177,0.046726996027383852,0.048617866527139453,1.0160746453604489e-08,0.0021094579307961623,2.7014946479096181e-05,0.12428065091428434,5.7868034986354166e-07,6.1970635809133131e-05,0.2969393508537006,1.3428339310029027e-11,0.0048113983638178219,0.00024514215707531841,0.00016683883311864787
3.7084740284845614e-09,0.19919585341187912,76.950000000000003,0.0,0.0,0.0,0.46691879595617036,9.4976421052795494,0.0039839771130600905,0.047029103492476881,0.04892809843125108,1.0225563459704995e-08,0.0021231433036022836,2.6734701298576189e-05,0.12552310511069184,5.723673789879057e-07,6.2366046817224473e-05,0.30007812029327974,1.3515457344776011e-11,0.0049003366299801357,0.00025326118394786965,0.00017237513096642916
3.7649516654851755e-09,0.1991958093084619,76.950000000000003,0.0,0.0,0.0,0.46183213132241735,9.4976227437324567,0.0040234071177973731,0.04732422083814028,0.049230968610947126,1.0288842099543088e-08,0.0021365118889459284,2.64578950101841e-05,0.12675032152132304,5.661318702785605e-07,6.2752072255444695e-05,0.30318432914448956,1.3600558781452987e-11,0.0049888582622187551,0.00026148288823174526,0.00017798200391068154
3.82142930248579e-09,0.1991957657730185,76.950000000000003,0.0,0.0,0.0,0.45680774474423108,9.4976036315291683,0.0040623700496285097,0.047612508006392343,0.049526645230726189,1.0350617363119596e-08,0.0021495709411102513,2.6184477847276727e-05,0.12796248692860923,5.5997270685296782e-07,6.3128926557393794e-05,0.30625837648332527,1.368368979885359e-11,0.0050769501701678089,0.00026980546551982448,0.00018365823887714342
3.877906939486404e-09,0.19919572279170664,76.950000000000003,0.0,0.0,0.0,0.45184474106775629,9.4975847625889926,0.0041008716140151389,0.047894121032019295,0.049815292367758397,1.0410923547491356e-08,0.0021623275369379875,2.5914400915852704e-05,0.12915978544739645,5.538887913230032e-07,6.3496818939920628e-05,0.30930065562005998,1.3764895446582439e-11,0.0051646000272619541,0.00027822712300475913,0.00018940263045458974
3.934384576487018e-09,0.1991956803510506,76.950000000000003,0.0,0.0,0.0,0.44694224071236344,9.4975661310006565,0.0041389174350029397,0.048169212146634818,0.050097070119858193,1.0469794117655399e-08,0.002174788580565426,2.5647616176357364e-05,0.13034239857129323,5.4787904540514855e-07,6.3855953558390239e-05,0.31231155420063827,1.3844219674833374e-11,0.0052517962391204825,0.00028674608051104471,0.00019521398159415098
3.990862213487632e-09,0.19919563843796584,76.950000000000003,0.0,0.0,0.0,0.4420993793467729,9.4975477310170433,0.0041765130566203887,0.048437929878210585,0.050372134708851733,1.0527261728166479e-08,0.002186960807948988,2.5384076425052884e-05,0.13151050521759111,5.4194240950669029e-07,6.4206529618655763e-05,0.31529145430491495,1.3921705363204662e-11,0.0053385279138443136,0.0002953605713916948,0.00020109110421709841
4.0473398504882464e-09,0.19919559703972198,76.950000000000003,0.0,0.0,0.0,0.43731530757306453,9.4975295570501146,0.0042136639442488417,0.048700419147729837,0.050640638580968796,1.0583358244143055e-08,0.002198850791263867,2.5123735276922681e-05,0.1326642817712648,5.3607784234261744e-07,6.454874151127299e-05,0.31824073254286395,1.3997394348699755e-11,0.00542478483349596,0.00030406884334506403,0.00020703281976865504
4.160295124489476e-09,0.19919551573858457,76.950000000000003,0.0,0.0,0.0,0.42792020803609698,9.4974938655802568,0.0042866529938424746,0.049207274509673889,0.051158555663482978,1.06915616275262e-08,0.0022218095209647864,2.4612467242337375e-05,0.13492953773643804,5.2456083836085017e-07,6.5208827020037918e-05,0.32404890307290407,1.4143544508317433e-11,0.0055958367422992089,0.00032175979742549756,0.00021910536606669568
4.273250398490705e-09,0.19919543635263204,76.950000000000003,0.0,0.0,0.0,0.4187504339795175,9.4974590148842264,0.0043579267844604955,0.049690868990146103,0.051651969093008031,1.0794644167258888e-08,0.002243714232010377,2.4113456727874123e-05,0.1371395285243919,5.1332005510475832e-07,6.5837673572471237e-05,0.32973897282310366,1.4282985019939965e-11,0.0057648826739191018,0.00033980523888400192,0.00023142240127659429
