Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787)
1.178487573338691e-08,0.2238295751922169,76.950000000000003,0.0,0.0,0.0,0.00020071823775315387,9.499933038409706,0.0031289915302541407,0.024450585576185228,0.00035049748308567109,8.6378132239614077e-06,3.6514860784666529e-09,2.7417047434047597e-06,0.16868811488699356,2.1543185778055151e-05,4.5923922447253496e-14,2.7211524326635817e-05,0.00028007607748737874,0.7703160900410686,0.0017630402785095819,8.7303159648304317e-14,1.327406394002255e-12,1.0816268577296923e-07,0.0,0.00024874420052942967,3.1500469281253502e-06,0.027538990127437699,0.027562768353718011,4.7325445361715282e-06,2.5110995219596327e-06,1.3946645931322768e-09,0.0029446540791697702,1.0064123555620225e-06,2.6682978182422485e-07,8.2672911110670258e-06,1.0485278100310002e-06
1.1811791805179166e-08,0.22382958499128802,76.950000000000003,0.0,0.0,0.0,0.00020035306106700777,9.4999331260690276,0.0031279519942879848,0.024442900813225078,0.00034686489839584589,8.5482900918915519e-06,3.6503383033820238e-09,2.738920051357642e-06,0.16851278507032111,2.1536414014415841e-05,4.5447962469319138e-14,2.7214002920615522e-05,0.00028063545669138772,0.77049332423929728,0.0017630588532362361,8.7275717259106277e-14,1.330055946212075e-12,1.0837982409662186e-07,0.0,0.00024880167164275161,3.1174040394110413e-06,0.027542728842230919,0.027566512719524199,4.7331868751340665e-06,2.5114403714972928e-06,1.3949854806833737e-09,0.0029512158196976397,1.0086549799107224e-06,2.6742442305454982e-07,8.2696250233046881e-06,1.0508654812737894e-06
1.1836016269792197e-08,0.22382959372362696,76.950000000000003,0.0,0.0,0.0,0.00020002907904770152,9.4999332041995377,0.0031270166816530433,0.02443598699341008,0.00034362777618757553,8.4685129270907743e-06,3.6493056655758506e-09,2.7364175341333607e-06,0.1683551454755661,2.153032167755618e-05,4.5023818045681244e-14,2.7216210730765765e-05,0.00028113857870343359,0.77065267246371094,0.0017630755436457562,8.7251028240475953e-14,1.3324382768183639e-12,1.0857512447924282e-07,0.0,0.0002488533428433364,3.0883148291424765e-06,0.027546060544173429,0.027569849457857318,4.733759300826941e-06,2.5117441161428932e-06,1.3952739851769593e-09,0.0029571196075806787,1.0106727347436842e-06,2.6795943909803994e-07,8.271705133441265e-06,1.052968751913323e-06
1.1860240734405228e-08,0.2238296023745046,76.950000000000003,0.0,0.0,0.0,0.00019970942323881813,9.4999332816144157,0.0031260816248874453,0.024429075508875246,0.00034042086789738316,8.3894803712599789e-06,3.6482733831980325e-09,2.7339185408997981e-06,0.16819765472686585,2.152423137313956e-05,4.4603632418753972e-14,2.7218397044825399e-05,0.00028164139863830971,0.77081186691348313,0.0017630922089096107,8.7226347451651374e-14,1.3348196026989346e-12,1.0877030743851583e-07,0.0,0.00024890496409629882,3.059497125187551e-06,0.027549361152762301,0.027573155056342166,4.7343263765597953e-06,2.512045025378849e-06,1.3955622112528436e-09,0.0029630217110612656,1.0126899137200657e-06,2.6849430250352697e-07,8.2737660889453617e-06,1.0550714226367701e-06
1.1884465199018259e-08,0.22382961094468515,76.950000000000003,0.0,0.0,0.0,0.00019939399507076656,9.4999333583202876,0.0031251468243017203,0.02442216635783357,0.00033724389152306223,8.3111854745120244e-06,3.6472414504132242e-09,2.73142302679027e-06,0.16804031270954525,2.1518143127971087e-05,4.4187368640752421e-14,2.7220562074554916e-05,0.0002821439168706347,0.77097090780274313,0.001763108849297529,8.7201675007872496e-14,1.3371995002140703e-12,1.0896537312143624e-07,0.0,0.00024895653547310053,3.0309483934321454e-06,0.02755263095817501,0.027576429805588779,4.7348881598648182e-06,2.5123431262934262e-06,1.3958501593017566e-09,0.0029689221306966364,1.0147065173567942e-06,2.6902901335460864e-07,8.2758080637853263e-06,1.0571734936364122e-06
1.190868966363129e-08,0.22382961943491667,76.950000000000003,0.0,0.0,0.0,0.000199082698235025,9.4999334343237489,0.0031242122801976948,0.0244152595385294,0.00033409656763010187,8.2336213502429426e-06,3.6462098669485113e-09,2.7289309606616855e-06,0.16788311930841629,2.1512056945958555e-05,4.3774990098258561e-14,2.7222706029635961e-05,0.0002826461337729961,0.77112979534386217,0.0017631254650734057,8.7177010924975556e-14,1.3395779707390647e-12,1.0916032167419634e-07,0.0,0.00024900805704458872,3.0026661228359277e-06,0.027555870247955024,0.027579673993561486,4.7354447003725517e-06,2.5126384451826287e-06,1.3961378297086374e-09,0.0029748208670441513,1.0167225458530391e-06,2.6956357170468464e-07,8.2778312304318747e-06,1.0592749651093406e-06
1.1932914128244321e-08,0.22382962784594923,76.950000000000003,0.0,0.0,0.0,0.00019877543869760043,9.4999335096313509,0.0031232779928684422,0.024408355049223982,0.000330978619396729,8.1567811762403828e-06,3.6451786325337199e-09,2.7264423151103232e-06,0.16772607440777967,2.1505972822768571e-05,4.3366460520199748e-14,2.7224829117637094e-05,0.00028314804971591524,0.77128852974744555,0.0017631420564952693,8.7152355185399565e-14,1.3419550162794601e-12,1.0935515324217134e-07,0.0,0.00024905952888099243,2.9746478258371235e-06,0.027559079306957956,0.027582887905532521,4.7359960468869133e-06,2.51293100797594e-06,1.396425222854617e-09,0.0029807179206609614,1.0187379993924524e-06,2.7009797760229441e-07,8.2798357598321494e-06,1.0613758372533522e-06
1.1981363057470383e-08,0.22382964443336198,76.950000000000003,0.0,0.0,0.0,0.00019817266640735826,9.4999336581848031,0.0031214101896641128,0.024394553053684574,0.00032482975557554051,8.005245709435129e-06,3.6431172097779995e-09,2.7214751738495289e-06,0.16741242964273895,2.1493810748163489e-05,4.2560804870424198e-14,2.7229013512215486e-05,0.00028415098019526447,0.77160553997586523,0.0017631751672806369,8.7103068717193226e-14,1.3467048391449919e-12,1.0974446600121481e-07,0.0,0.00024916232362645613,2.9193933187906215e-06,0.027565407858725303,0.027589226029211062,4.7370833515243068e-06,2.5135079679672324e-06,1.3969991788738253e-09,0.002992506981929881,1.0227671823631056e-06,2.7116633224221669e-07,8.2837895831135899e-06,1.0655757843441328e-06
1.2029811986696445e-08,0.2238296607127535,76.950000000000003,0.0,0.0,0.0,0.00019758496952223788,9.4999338040317696,0.0031195434168655232,0.024380760357453228,0.0003187951369383106,7.8565257644657579e-06,3.6410571800084216e-09,2.7165213867623538e-06,0.16709937747916637,2.1481656891761353e-05,4.1770118264674893e-14,2.7233116877311216e-05,0.00028515271123214604,0.77192194013895621,0.0017632081836054336,8.705381555302515e-14,1.3514489825843214e-12,1.1013331254547169e-07,0.0,0.00024926492025943015,2.8651654341643903e-06,0.027571618839378292,0.027595446405786032,4.7381504562377982e-06,2.5140742092059871e-06,1.3975720303486909e-09,0.0030042893189559197,1.0267940677841414e-06,2.7223407767615185e-07,8.2876708711272737e-06,1.0697733364873376e-06
1.2078260915922507e-08,0.22382967668984785,76.950000000000003,0.0,0.0,0.0,0.0001970116724866069,9.499933947222404,0.0031176776765219653,0.02436697694690089,0.00031287264062984335,7.7105690240662378e-06,3.6389985411087893e-09,2.7115807469155433e-06,0.16678691697455852,2.1469511241494452e-05,4.0994122552220228e-14,2.7237140799518133e-05,0.00028615324571815403,0.77223773186181399,0.0017632411073360348,8.7004595643991315e-14,1.3561874602684043e-12,1.1052169400924518e-07,0.0,0.00024936731932078375,2.8119450956675707e-06,0.027577714433386826,0.027601551222929607,4.7391977363498675e-06,2.5146299308528474e-06,1.3981437802216945e-09,0.0030160649361878505,1.0308186571688721e-06,2.733012143054557e-07,8.291480937771137e-06,1.0739684952602826e-06
1.2126709845148568e-08,0.22382969237026104,76.950000000000003,0.0,0.0,0.0,0.00019645213119408813,9.4999340878059488,0.0031158129705616613,0.024353202808529813,0.00030706018323291019,7.5673241429276358e-06,3.6369412909840776e-09,2.7066530564292177e-06,0.16647504717963232,2.1457373784816424e-05,4.0232544749849688e-14,2.7241086833742486e-05,0.00028715258651365328,0.77255291674487458,0.0017632739402577008,8.6955408939247906e-14,1.3609202857212872e-12,1.1090961151449022e-07,0.0,0.00024946952134274046,2.7597135814059126e-06,0.027583696784641364,0.027607542627677523,4.740225560205344e-06,2.5151753283629536e-06,1.3987144313906305e-09,0.0030278338380706343,1.0348409520291296e-06,2.7436774253095652e-07,8.2952210737763145e-06,1.0781612622390064e-06
1.217515877437463e-08,0.22382970775950525,76.950000000000003,0.0,0.0,0.0,0.00019590573147695826,9.4999342258307244,0.0031139493007975626,0.024339437928970396,0.00030135572001749192,7.4267407291946044e-06,3.6348854275599108e-09,2.7017381257848082e-06,0.16616376713874886,2.1445244509496372e-05,3.9485116943497875e-14,2.7244956503874791e-05,0.00028815073644836007,0.77286749636499508,0.0017633066840784693,8.6906255389229554e-14,1.3656474723224072e-12,1.1129706617104321e-07,0.0,0.00024957152684925967,2.7084525171352898e-06,0.027589567997225402,0.027613422727202522,4.7412342893115597e-06,2.5157105935641389e-06,1.3992839867106068e-09,0.0030395960290453758,1.0388609538755592e-06,2.7543366275321348e-07,8.2988925471036095e-06,1.082351638998216e-06
1.2223607703600692e-08,0.22382972286299,76.950000000000003,0.0,0.0,0.0,0.00019537188773111625,9.4999343613441631,0.0031120866689326337,0.024325682294979188,0.00029575724423967569,7.2887693271859794e-06,3.6328309487822409e-09,2.696835773508926e-06,0.16585307589029941,2.1433123403422266e-05,3.8751576196376578e-14,2.7248751303415786e-05,0.00028914769832188373,0.77318147227643752,0.0017633393404326977,8.6857134944852627e-14,1.3703690333092591e-12,1.116840590768362e-07,0.0,0.00024967333635638378,2.6581438699614212e-06,0.027595330136136777,0.027619193589536635,4.7422242784600925e-06,2.5162359147206554e-06,1.3998524489958137e-09,0.0030513515135492668,1.0428786642175101e-06,2.7649897537244029e-07,8.3024966033149152e-06,1.0865396271112802e-06
1.2320505562052818e-08,0.22382975223381965,76.950000000000003,0.0,0.0,0.0,0.00019433966111000799,9.4999346250223464,0.0031083645251908324,0.024298198711345982,0.00028487041394924907,7.0204693178428244e-06,3.6287261370498379e-09,2.6870681163059687e-06,0.16523345589650382,2.1408905651118239e-05,3.7325128494599036e-14,2.7256122116326533e-05,0.00029113806893637113,0.77380761908269335,0.0017634043969297277,8.6758993178935274e-14,1.379795330694844e-12,1.1245666396957223e-07,0.0,0.00024987636939891625,2.5603133661087907e-06,0.027606535261622822,0.027630415683180077,4.7441494231802895e-06,2.5172574605145118e-06,1.4009861055237522e-09,0.0030748423808734846,1.0509072164188695e-06,2.7862777940092848e-07,8.3095073367582327e-06,1.0949084436856752e-06
1.2417403420504943e-08,0.22382978052404423,76.950000000000003,0.0,0.0,0.0,0.00019335128918169741,9.4999348792026179,0.0031046465509469842,0.02427075195412421,0.00027438437197881642,6.7620465483493838e-06,3.6246268397478457e-09,2.6773487802854303e-06,0.16461617939959267,2.1384720433262082e-05,3.5951194268754769e-14,2.726321063587398e-05,0.0002931237201720321,0.77443136918063193,0.001763469121475127,8.6660983257960709e-14,1.3891992810335541e-12,1.1322743474606025e-07,0.0,0.00025007862445262967,2.4660843986678096e-06,0.027617327926278402,0.027641224696993483,4.74600370301126e-06,2.5182414030417628e-06,1.4021154227326451e-09,0.0030983064754610771,1.0589266206817736e-06,2.8075415781116689e-07,8.3162628044908375e-06,1.1032677245218306e-06
1.2514301278957068e-08,0.22382980777345615,76.950000000000003,0.0,0.0,0.0,0.00019240298770577014,9.4999351242338026,0.0031009327563560709,0.024243341921689678,0.00026428436201853976,6.5131373537974542e-06,3.6205330411403363e-09,2.6676765674066704e-06,0.16400123852754847,2.136056765701582e-05,3.4627840052744367e-14,2.7270027777855711e-05,0.00029510467339578946,0.77505273428239108,0.001763533524819938,8.6563104805705643e-14,1.3985809853678041e-12,1.1399637978254112e-07,0.0,0.00025028010539315777,2.3753243653148474e-06,0.027627723314879206,0.027651635838136381,4.7477897268760725e-06,2.519189126683792e-06,1.4032404218286476e-09,0.0031217438326647941,1.0669368890333991e-06,2.8287811379223382e-07,8.3227722017867509e-06,1.1116174821571138e-06
1.2611199137409194e-08,0.22382983402035186,76.950000000000003,0.0,0.0,0.0,0.00019149131599843972,9.4999353604519037,0.0030972231502493764,0.024215968514234881,0.00025455617110122105,6.2733914600014153e-06,3.6164447257839052e-09,2.6580503764953427e-06,0.16338862534459239,2.1336447231258446e-05,3.335320357377742e-14,2.7276584028616668e-05,0.00029708094954254352,0.77567172581988653,0.0017635976168282256,8.6465357452904704e-14,1.4079405427019053e-12,1.1476350728445646e-07,0.0,0.00025048081599817314,2.2879055462954071e-06,0.027637736053126732,0.027661663753899245,4.7495100076402836e-06,2.5201019648506186e-06,1.4043611235104746e-09,0.0031451544877713761,1.07493803347922e-06,2.8499965052745189e-07,8.3290443999927692e-06,1.1199577291062869e-06
1.2708096995861319e-08,0.22382985930165122,76.950000000000003,0.0,0.0,0.0,0.00019061314576358906,9.4999355881805823,0.0030935177402543232,0.02418863163370626,0.00024518610966451477,6.0424714921145736e-06,3.6123618785175019e-09,2.6484691944965836e-06,0.16277833185988991,2.131235906653661e-05,3.2125491139875024e-14,2.7282889462397843e-05,0.00029905256913051822,0.77628835496717608,0.0017636614065571576,8.6367740837050732e-14,1.4172780500741456e-12,1.1552882529252257e-07,0.0,0.00025068075995528266,2.2037049252587327e-06,0.027647380228161947,0.027671322552244207,4.7511669656366713e-06,2.5209812018513003e-06,1.4054775480098992e-09,0.0031685384760007382,1.0829300660027379e-06,2.8711877119431876e-07,8.3350879573658787e-06,1.128288477861224e-06
1.2804994854313445e-08,0.22382988365289286,76.950000000000003,0.0,0.0,0.0,0.00018976563255864438,9.4999358077315961,0.0030898165329042056,0.024161331183743421,0.00023616099227938988,5.8200524996668904e-06,3.6082844844525792e-09,2.6389320884712432e-06,0.16217035003551183,2.1288303075005451e-05,3.0942975114678483e-14,2.7288953758009921e-05,0.00030101955227607895,0.77690263266094572,0.0017637249023302708,8.6270254602154846e-14,1.4265936026264307e-12,1.1629234168859557e-07,0.0,0.00025087994086926029,2.1226040160795618e-06,0.02765666940839347,0.027680625821659515,4.7527629320721412e-06,2.5218280747017491e-06,1.4065897151288502e-09,0.003191895832505291,1.0909129985652676e-06,2.8923547896445005e-07,8.340911129612299e-06,1.1366097408906865e-06
1.290189271276557e-08,0.2238299071083155,76.950000000000003,0.0,0.0,0.0,0.00018894618974432193,9.4999360194052578,0.0030861195337383808,0.024134067069620371,0.00022746811904104743,5.6058214979306674e-06,3.6042125289635772e-09,2.6294381982884326e-06,0.16156467179369227,2.1264279170371602e-05,2.9803991479067501e-14,2.7294786214842094e-05,0.00030298191870802715,0.77751456961922649,0.0017637881118043278,8.6172898398515574e-14,1.435887293671482e-12,1.1705406420132951e-07,0.0,0.00025107836226865492,2.0444886956329414e-06,0.027665616662644214,0.027689586650331711,4.7543001523175324e-06,2.5226437748704013e-06,1.4076976442733086e-09,0.0032152265923693886,1.0988868431057531e-06,2.9134977700353028e-07,8.3465218801352383e-06,1.1449215306401269e-06
1.2998790571217695e-08,0.22382992970089574,76.950000000000003,0.0,0.0,0.0,0.00018815246488303224,9.4999362234908364,0.0030824267473930707,0.024106839198188856,0.00021909525766241142,5.3994770266025369e-06,3.6001459976787242e-09,2.6199867300045404e-06,0.16096128902339424,2.124028726783926e-05,2.8706937484842546e-14,2.7300395768176592e-05,0.00030493968778134403,0.77812417635836839,0.0017638510420298519,8.6075671882500336e-14,1.4451592147574735e-12,1.1781400041161567e-07,0.0,0.00025127602761178139,1.9692490428825985e-06,0.027674234578575069,0.027698217644594087,4.7557807890731649e-06,2.5234294499579662e-06,1.4088013544840427e-09,0.003238530790608902,1.1068516115406296e-06,2.9346166847127537e-07,8.3519278899719316e-06,1.1532238595315435e-06
1.309568842966982e-08,0.22382995146239548,76.950000000000003,0.0,0.0,0.0,0.0001873823183963701,9.4999364202669749,0.0030787381776834905,0.024079647477823828,0.00021103062626096769,5.2007287255743899e-06,3.5960848764712203e-09,2.6105769498759377e-06,0.1603601935862364,2.1216327284058085e-05,2.7650269399262342e-14,2.7305791003825591e-05,0.00030689287849038809,0.77873146320840636,0.0017639136995058421,8.5978574716334152e-14,1.4544094557301305e-12,1.1857215775780638e-07,0.0,0.00025147294029214442,1.8967791841999109e-06,0.027682535280395375,0.027706530946660961,4.757206925411888e-06,2.5241862053121695e-06,1.4099008644644368e-09,0.0032618084621709054,1.1148073157637237e-06,2.9557115652140739e-07,8.3571365674106375e-06,1.1615167399633741e-06
1.3192586288121946e-08,0.22382997242340807,76.950000000000003,0.0,0.0,0.0,0.00018663380418732959,9.4999366100020755,0.0030750538276784309,0.024052491818370877,0.00020326287678663308,5.0092969265036802e-06,3.5920291514507145e-09,2.6012081789226772e-06,0.15976137732186454,2.1192399137072887e-05,2.6632500333580771e-14,2.7310980172146143e-05,0.00030884150948158791,0.77933644032702121,0.0017639760902294261,8.5881606567895927e-14,1.46363810479246e-12,1.1932854354073904e-07,0.0,0.00025166910364336618,1.8269771444433908e-06,0.027690530445913797,0.027714538251701729,4.758580567708726e-06,2.5249151055823206e-06,1.4109961926057711e-09,0.0032850596419334581,1.1227539676461805e-06,2.9767824430163429e-07,8.3621550573004808e-06,1.1698001843104194e-06
1.3289484146574071e-08,0.22382999261340014,76.950000000000003,0.0,0.0,0.0,0.00018590515199092439,9.4999367929546708,0.0030713736997682087,0.02402537213109545,0.00019578107904660248,4.8249122590974137e-06,3.5879788089550857e-09,2.5918797879769561e-06,0.15916483205283502,2.1168502746275167e-05,2.5652198149810516e-14,2.7315971201480052e-05,0.0003107855990656686,0.77993911771227442,0.0017640382197410675,8.578476711052197e-14,1.4728452485623201e-12,1.2008316492857487e-07,0.0,0.00025186452094368031,1.7597447034027778e-06,0.027698231322974998,0.027722250824299872,4.7599036484650402e-06,2.5256171762179048e-06,1.4120873570102846e-09,0.0033082843647054654,1.1306915790364189e-06,2.9978293495363861e-07,8.3669902500741371e-06,1.1780742049237945e-06
