Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054)
5.5916153718379596e-08,0.315527716821338,76.950000000000003,0.0,0.0,0.0,5.0965875894532764e-05,9.4999778317753147,0.0017725377210825904,0.010597709815291009,4.3181848414760158e-10,7.4277641451763954e-12,1.1155608235720798e-09,5.8752417967357524e-07,0.029632028727589278,6.5742733366232457e-06,3.9287740452846118e-20,1.2922076631852574e-08,0.00043825975969433867,0.91476439560630662,0.00087351528521205997,2.6526378550599738e-14,1.4893540709831258e-12,1.7265940314909423e-07,1.7151151247881265e-12,0.00029849282976639879,1.5002999825980806e-10,0.019226423069286753,0.019802044662980477,2.3314423075082427e-06,1.2356577495852371e-06,1.7783292584588856e-09,0.0077144935634405774,1.8605189569167084e-06,4.9275156660752774e-07,2.7793606655141223e-06,1.9021170536800272e-06,5.2233615924153573e-06,0.00023278033071990912,0.012712334281281457,1.140973423679377e-11,4.3282809087678955e-12,1.322512817389786e-06,4.347673883341839e-07,7.5498709753961364e-09,0.00012083797240432473,0.00038196867086123912,5.0467555432872767e-05,6.3527482226265085e-07,4.3452930905741628e-06,3.3328968212355823e-07,4.0766076333408589e-06,4.7743460408977134e-08,3.5703180244093954e-08,2.562333941417897e-06,2.3086014909240133e-06,1.3697458341943509e-06,4.173104659020195e-08,1.2204435432963675e-08,8.1912550348358455e-07,7.2165975636401274e-09,0.00020171114846555952,3.9323469543484975e-10,3.889982685509837e-08,0.0005981042479866242,5.0363197669744927e-08,6.0772938741783087e-07,9.256142758091312e-08,2.5971627533939407e-07,1.0451133498034063e-08,2.3787240392856481e-09,4.8573523658673686e-15,7.5455938300052668e-09,1.0968985191816955e-05,2.5371231093928093e-08
5.626040264594449e-08,0.3155277167567414,76.950000000000003,0.0,0.0,0.0,5.0577432866610822e-05,9.4999778336561516,0.0017648386834561557,0.010557026502070525,4.2565478536357094e-10,7.3217225111700219e-12,1.1112783223174208e-09,5.8151845507264831e-07,0.029255285747842429,6.5490355045622083e-06,3.8726853479568226e-20,1.2406957232893078e-08,0.00044035883313853111,0.91513187722329425,0.0008735424978796385,2.642454702421195e-14,1.4964864198050282e-12,1.7348736297097934e-07,1.7121783278023247e-12,0.00029861317897403436,1.4993990312959206e-10,0.019226382292292094,0.019802044841061052,2.3314373636963212e-06,1.2356551293244982e-06,1.7790436602752579e-09,0.0077453678117722895,1.8679649707110801e-06,4.9472366518522692e-07,2.7793487623082275e-06,1.9097305938047948e-06,5.2443151271214131e-06,0.00023280110094998498,0.012728237573692206,1.1455403605638297e-11,4.3456055758454597e-12,1.3240574897563382e-06,4.3529965441939841e-07,7.5543702264680788e-09,0.00012136296143331005,0.00038363199746537706,5.0467278425658786e-05,6.3782421671686751e-07,4.3326236651425586e-06,3.3300754335797743e-07,4.0738028267273418e-06,4.7935199264044733e-08,3.5678621670135906e-08,2.5809167915694193e-06,2.3217860438334942e-06,1.3688039990496437e-06,4.2033697853600461e-08,1.2196044992738848e-08,8.2366227451498364e-07,7.256686484903375e-09,0.00020290626205751749,3.9609128197734185e-10,3.9069300037416324e-08,0.00060360607241500175,5.0826477697887589e-08,6.1218670570948008e-07,9.3412880620946505e-08,2.6210549965206469e-07,1.0527793269399832e-08,2.3961014744234672e-09,4.9020369138062026e-15,7.6024595861240718e-09,1.1051671174151374e-05,2.5481765591917589e-08
5.6604651573509386e-08,0.31552771669501994,76.950000000000003,0.0,0.0,0.0,5.0193361282964779e-05,9.4999778355300144,0.0017571728674232307,0.010516503788372336,4.1966249699314656e-10,7.2186313853812705e-12,1.1070127264713472e-09,5.7559630733042659e-07,0.028883806042764821,6.5238973001153026e-06,3.8181572661693967e-20,1.1912372482141853e-08,0.00044245099296638598,0.91549411165852512,0.00087356948176297254,2.6323117482558625e-14,1.5035952788071279e-12,1.7431259618430793e-07,1.709311849899882e-12,0.00029873180989704195,1.4985187381195873e-10,0.019226343165566082,0.019802045017766338,2.3314326199700506e-06,1.2356526150966497e-06,1.7797478613044886e-09,0.0077760875652972405,1.8753737246089803e-06,4.9668589536697525e-07,2.7793373408402784e-06,1.9173060356354761e-06,5.265163807531069e-06,0.00023282103352017722,0.012744079672618687,1.1500844444180124e-11,4.3628435499409051e-12,1.3255972318618201e-06,4.3582997980885461e-07,7.5588977446186108e-09,0.0001218884339201296,0.00038529685430718818,5.0467012621554683e-05,6.4036085354832532e-07,4.3199872423856103e-06,3.327273602847144e-07,4.070996755665351e-06,4.8125985879556844e-08,3.5654051827562706e-08,2.5995029320161939e-06,2.3349170592798911e-06,1.3678616479618508e-06,4.2336402719069693e-08,1.2187649754146745e-08,8.2817853121136427e-07,7.2965956486615366e-09,0.00020410189986158221,3.9894837258653528e-10,3.9238929222080252e-08,0.00060911563150179034,5.1290409023067307e-08,6.1664399347769246e-07,9.4265530670164243e-08,2.6449808351803137e-07,1.0604452535618527e-08,2.4134783761208154e-09,4.9467842939024849e-15,7.6593345385478193e-09,1.1134370654427773e-05,2.5592401838970822e-08
5.694890050107428e-08,0.315527716636057,76.950000000000003,0.0,0.0,0.0,4.9813605020865776e-05,9.4999778373969157,0.0017495401331728663,0.010476141023395702,4.1383045984737803e-10,7.1182985450561536e-12,1.1027639674391344e-09,5.697565686399456e-07,0.028517515976819546,6.4988583194867634e-06,3.7650881237695113e-20,1.1437503787539413e-08,0.00044453625516700177,0.91585117195120802,0.00087359623943206058,2.6222088298250585e-14,1.5106807023112692e-12,1.7513510908983993e-07,1.7065130998890269e-12,0.00029884874645374392,1.4976580000002383e-10,0.019226305622518629,0.019802045193127272,2.3314280682695831e-06,1.2356502026978889e-06,1.780442003591181e-09,0.0078066536274907341,1.882745412462026e-06,4.9863830848080833e-07,2.7793263816698554e-06,1.9248435773037805e-06,5.2859081789673534e-06,0.00023284016221858394,0.012759861358195184,1.1546057940382124e-11,4.379995281949961e-12,1.3271321050231973e-06,4.3635838908096709e-07,7.5634531007558017e-09,0.000122414388291896,0.00038696323643941719,5.0466757568565646e-05,6.4288479910745559e-07,4.3073844250387071e-06,3.3244909709625677e-07,4.0681899826068683e-06,4.8315825177981092e-08,3.5629475649848392e-08,2.6180919570463436e-06,2.3479947531237334e-06,1.3669189739154714e-06,4.2639154578660092e-08,1.2179251445515306e-08,8.3267436508159962e-07,7.336325853780289e-09,0.0002052980707690411,4.0180590491981005e-10,3.9408713903224726e-08,0.00061463274267753421,5.1754976272929886e-08,6.2110116092195539e-07,9.5119349475868233e-08,2.6689394764643771e-07,1.0681109752013929e-08,2.4308543981805227e-09,4.9915930232335256e-15,7.7162174527733233e-09,1.1217081836575693e-05,2.5703139506226038e-08
5.7637398356204065e-08,0.3155277165259608,76.950000000000003,0.0,0.0,0.0,4.9066817760542666e-05,9.4999778411099474,0.0017343733534687367,0.010395892750074775,4.0260849717277794e-10,6.925242237989969e-12,1.0943166875262646e-09,5.5831972851368674e-07,0.027800215359571688,6.4490764236020087e-06,3.6629746765108433e-20,1.0543802193922576e-08,0.00044868615088345781,0.9165500571768942,0.00087364908622982178,2.6021224514497174e-14,1.5247814608445975e-12,1.7677199927579868e-07,1.7011089267727339e-12,0.00029907763047505099,1.4959913322927926e-10,0.019226235034431206,0.019802045539931999,2.3314195102489697e-06,1.235645666877978e-06,1.7818006698634565e-09,0.0078673278698288569,1.8973783595880986e-06,5.0251388737772623e-07,2.7793057763526795e-06,1.9398057473021259e-06,5.3270861613109825e-06,0.00023287613638705578,0.01279124655524699,1.1635807629268503e-11,4.4140418107278866e-12,1.3301874854887497e-06,4.3740955586675089e-07,7.5726456371913131e-09,0.00012346773651900859,0.00039030055716439584,5.0466277998407756e-05,6.4789487999704198e-07,4.2822818479394074e-06,3.3189819311913885e-07,4.0625764555651621e-06,4.8692681383843573e-08,3.5580322928926483e-08,2.6552770565510868e-06,2.373991047026548e-06,1.36503338616642e-06,4.32447731514902e-08,1.2162452149046462e-08,8.416051313359375e-07,7.4152525923949205e-09,0.00020769204654364756,4.0752204816199226e-10,3.9748747774928271e-08,0.0006256888987384141,5.268595770096448e-08,6.3001477982029025e-07,9.6830381529295794e-08,2.7169520289137051e-07,1.0834411928886984e-08,2.4656024342357766e-09,5.081388660682564e-15,7.8300022858463396e-09,1.1382532204494977e-05,2.5924917806410957e-08
5.825704642582087e-08,0.31552771643522765,76.950000000000003,0.0,0.0,0.0,4.8408920009230807e-05,9.4999778444281162,0.0017208349998596097,0.01032420985573301,3.9296765312852887e-10,6.7593897709577842e-12,1.0867710363655074e-09,5.4829702680635865e-07,0.02717167554711377,6.4046080475147298e-06,3.5752501806340218e-20,9.799336705533253e-09,0.00045239762851570823,0.91716207035816089,0.00087369589975583761,2.5841800125135735e-14,1.5373925422314212e-12,1.7823596058379038e-07,1.6964528393438948e-12,0.00029927806453671326,1.4945492598168257e-10,0.019226176306711903,0.019802045847738443,2.3314123902133656e-06,1.2356418932055994e-06,1.7829904527377344e-09,0.0079214170344135137,1.9104231682817271e-06,5.0596884314078657e-07,2.7792886331936736e-06,1.9531440473699474e-06,5.3637950185817055e-06,0.00023290607575628409,0.012819294223390936,1.1715816630545694e-11,4.4443932113814657e-12,1.3329212738014589e-06,4.3834929243228975e-07,7.58100993705408e-09,0.00012441738267768008,0.00039330931421061439,5.0465878982061133e-05,6.5236120687153156e-07,4.259809826807209e-06,3.3140861028691374e-07,4.0575270232523523e-06,4.9028660988036496e-08,3.5536108924550494e-08,2.6887495169167902e-06,2.3972075469040494e-06,1.3633370175820479e-06,4.3789925529798816e-08,1.2147338089542597e-08,8.4957389645735645e-07,7.4856826656549313e-09,0.00020984853344046045,4.1266747385142255e-10,4.0055305147409672e-08,0.00063566346729618207,5.3525864274144551e-08,6.3803574150715158e-07,9.8374028948646276e-08,2.7602676936265774e-07,1.0972361675576361e-08,2.4968692503291005e-09,5.1623999280724306e-15,7.9324237123216002e-09,1.1531459873516946e-05,2.6124861928418963e-08
5.887669449543768e-08,0.31552771635181565,76.950000000000003,0.0,0.0,0.0,4.7764165194523458e-05,9.499977847724109,0.0017074016814310428,0.010253035198359947,3.8371986095429727e-10,6.6003013689493011e-12,1.0792788842198433e-09,5.3852390155368701e-07,0.02655885123603301,6.3604549551328559e-06,3.4911033999890464e-20,9.1074362963500492e-09,0.00045608700862684049,0.9177584094271225,0.00087374201872046392,2.566364787038834e-14,1.5499285444726513e-12,1.7969120692685069e-07,1.6919803267968867e-12,0.00029947336583223671,1.4931577902774902e-10,0.019226121790960126,0.019802046151605898,2.3314057808894134e-06,1.2356383903521211e-06,1.7841497644856407e-09,0.0079750205353288951,1.9233508484699255e-06,5.0939277702893274e-07,2.779272719545532e-06,1.9663625831763817e-06,5.4001742603114911e-06,0.00023293387695758988,0.012847157793771175,1.1795107231819588e-11,4.4744720876064418e-12,1.3356402017046596e-06,4.392831875437255e-07,7.5894580205366891e-09,0.00012536856675560276,0.000396322939634128,5.046550856011199e-05,6.5678742943803497e-07,4.2374545818197949e-06,3.3092474330535506e-07,4.0524829744351158e-06,4.9361646632882116e-08,3.5491941566811177e-08,2.722225181835577e-06,2.4202547051666116e-06,1.3616422308733461e-06,4.4335130143060127e-08,1.2132237622808179e-08,8.5747792180018567e-07,7.5555454024590332e-09,0.00021200687767671699,4.1781338685228834e-10,4.0362358816975337e-08,0.00064565973531918763,5.4367598054046855e-08,6.4605495469834522e-07,9.9921034564720072e-08,2.8036776118807535e-07,1.111028141121982e-08,2.5281279778075042e-09,5.2435874735064734e-15,8.0348522503920014e-09,1.1680398270253848e-05,2.6325129751971502e-08
5.9496342565054483e-08,0.3155277162751968,76.950000000000003,0.0,0.0,0.0,4.7132252506846529e-05,9.4999778509980555,0.0016940726021571091,0.010182365080303075,3.7483192373615636e-10,6.4474054571808236e-12,1.0718398423487593e-09,5.2899411121962872e-07,0.025961348898531352,6.3166148531510584e-06,3.4102320336017897e-20,8.4643893578081579e-09,0.00045975438608446858,0.91833946478609529,0.00087378745687546086,2.5486758485814905e-14,1.5623897897458182e-12,1.8113777569223246e-07,1.687679605448598e-12,0.00029966366220754225,1.4918134571509897e-10,0.019226071186161587,0.019802046451669768,2.3313996457446344e-06,1.2356351385597144e-06,1.7852793638182209e-09,0.0080281429019101631,1.9361624920809358e-06,5.1278597833126976e-07,2.7792579475332198e-06,1.9794624716801181e-06,5.4362269605880807e-06,0.00023295969272519321,0.012874841434820834,1.187368613612976e-11,4.5042809808093912e-12,1.3383445968086496e-06,4.4021137252691378e-07,7.5979875890009585e-09,0.00012632128040531034,0.00039934140717872173,5.0465164689193068e-05,6.6117392172544271e-07,4.2152185208940646e-06,3.304464226641338e-07,4.047446772779977e-06,4.9691666077815109e-08,3.5447842466668842e-08,2.7557018169308023e-06,2.4431338255220659e-06,1.3599498718883485e-06,4.4880350600956987e-08,1.2117158325229708e-08,8.6531774511172989e-07,7.6248455004370367e-09,0.00021416712478731416,4.2295944371266544e-10,4.0669906106145235e-08,0.00065567669293420242,5.5211073999628233e-08,6.5407192539471315e-07,1.0147124208197396e-07,2.8471773979117142e-07,1.1248162638868189e-08,2.5593767117017044e-09,5.3249430943692311e-15,8.1372811032953459e-09,1.1829337504604349e-05,2.65257195249286e-08
6.011599063467129e-08,0.31552771620487924,76.950000000000003,0.0,0.0,0.0,4.6512888416433632e-05,9.4999778542500906,0.0016808469715723364,0.01011219583182277,3.6627608247078685e-10,6.3002240009260274e-12,1.064453524115221e-09,5.1970157074363548e-07,0.025378784865954841,6.2730854646795389e-06,3.3323832174417172e-20,7.8667464152533416e-09,0.00046339985617183821,0.91890561707460428,0.00087383222763540527,2.5311122792641175e-14,1.5747766017577375e-12,1.8257570443183218e-07,1.6835397116578956e-12,0.00029984907831149247,1.4905133047666396e-10,0.01922602421280967,0.01980204674805653,2.3313939509038673e-06,1.2356321201597546e-06,1.7863799908852174e-09,0.0080807886190854914,1.9488591810609984e-06,5.1614873353975468e-07,2.7792442355615062e-06,1.9924448188531484e-06,5.471956163361023e-06,0.00023298366488040071,0.012902349210370144,1.1951559975415257e-11,4.5338224078170902e-12,1.3410347784957137e-06,4.4113397541129331e-07,7.6065964054886977e-09,0.00012727551549940639,0.00040236469128009697,5.0464845471916331e-05,6.6552105409581473e-07,4.193103781023095e-06,3.2997348861331213e-07,4.0424206811891132e-06,5.0018746806397327e-08,3.5403831474378512e-08,2.7891772249840362e-06,2.4658462204669203e-06,1.3582607177178063e-06,4.542555111699745e-08,1.2102107157694265e-08,8.7309390414000615e-07,7.6935876579932309e-09,0.00021632931860785537,4.2810530679168619e-10,4.0977944402161251e-08,0.00066571334575563903,5.6056208382179343e-08,6.6208616797672628e-07,1.0302449761721104e-07,2.8907627330916197e-07,1.1385997005408166e-08,2.5906135801340304e-09,5.4064587138276802e-15,8.2397035867446949e-09,1.1978267851332229e-05,2.6726629547177933e-08
6.07356387042881e-08,0.31552771614040764,76.950000000000003,0.0,0.0,0.0,4.5905786493367058e-05,9.4999778574803422,0.0016677240047450238,0.010042523810872686,3.5802887686260106e-10,6.1583530012199012e-12,1.0571195458021614e-09,5.1064034744250098e-07,0.024810785081622273,6.2298645300561542e-06,3.2573432488948892e-20,7.311301585743133e-09,0.00046702351456418174,0.91945723741397589,0.0008738763440870954,2.5136731681029961e-14,1.5870893055456867e-12,1.8400503085284813e-07,1.6795504450070503e-12,0.00030002973567598996,1.4892547836713167e-10,0.01922598061136754,0.019802047040885038,2.3313886649333776e-06,1.2356293187634633e-06,1.7874523673491321e-09,0.0081329621278404974,1.9614419867484887e-06,5.1948132634269046e-07,2.7792315078656144e-06,2.005310719827182e-06,5.5073648827565193e-06,0.0002330059251125808,0.0129296850823011,1.202873531669933e-11,4.5630988607854589e-12,1.3437110581315548e-06,4.4205112101403614e-07,7.6152822889902208e-09,0.00012823126412226735,0.00040539276703973557,5.0464549146437805e-05,6.6982919328247537e-07,4.1711122484913817e-06,3.2950579049978434e-07,4.0374067763227599e-06,5.0342916033734056e-08,3.5359926806859739e-08,2.8226492454487383e-06,2.4883932096135271e-06,1.3565754816672436e-06,4.5970696501946395e-08,1.2087090510094929e-08,8.8080693617745368e-07,7.7617765702659343e-09,0.00021849350133251074,4.3325064408352825e-10,4.1286471160276532e-08,0.00067576871468828402,5.690291876048055e-08,6.7009720509466236e-07,1.0458064965309567e-07,2.9344293651890246e-07,1.1523776299937913e-08,2.6218367431878334e-09,5.4881263792111527e-15,8.3421131282965377e-09,1.2127179747906002e-05,2.692785816301773e-08
6.135528677390491e-08,0.3155277160813581,76.950000000000003,0.0,0.0,0.0,4.5310667232164381e-05,9.4999778606889347,0.0016547029222503506,0.0099733454028816566,3.5007025329531353e-10,6.0214473273111217e-12,1.0498375276613111e-09,5.0180465695556567e-07,0.024256984859936166,6.1869498077765835e-06,3.184929611860237e-20,6.7950753613126791e-09,0.00047062545730570607,0.91999468764571424,0.00087391981899867098,2.4963576089799547e-14,1.5993282272548873e-12,1.8542579280868694e-07,1.675702315868676e-12,0.00030020575279403902,1.4880356686375962e-10,0.019225940140841658,0.019802047330267577,2.3313837585633684e-06,1.235626718261377e-06,1.7884971962738519e-09,0.0081846678256775694,1.9739119690614988e-06,5.2278403759651883e-07,2.7792196940943642e-06,2.0180612590601825e-06,5.5424561033887902e-06,0.00023302659570366061,0.012956852913133905,1.2105218669604454e-11,4.5921128070399487e-12,1.346373739271861e-06,4.4296293102205566e-07,7.6240431075662705e-09,0.00012918851856209257,0.00040842561019985708,5.0464274076774117e-05,6.7409870242761536e-07,4.149245577635005e-06,3.2904318615059648e-07,4.0324069620771175e-06,5.0664200716145228e-08,3.5316145165915861e-08,2.8561157539695507e-06,2.5107761181467842e-06,1.3548948178714011e-06,4.6515752157787023e-08,1.2072114242634934e-08,8.8845737764635042e-07,7.8294169254551043e-09,0.00022065971356983257,4.3839512901726246e-10,4.1595483909012447e-08,0.00068584183573248254,5.7751123953835479e-08,6.781045675601816e-07,1.0613954898882359e-07,2.97817310769919e-07,1.1661492452339839e-08,2.6530443915998228e-09,5.5699382605054708e-15,8.4445032669790254e-09,1.2276063792366177e-05,2.712940375178446e-08
6.197493484352173e-08,0.3155277160273379,76.950000000000003,0.0,0.0,0.0,4.4727257880690178e-05,9.4999778638760048,0.0016417829501432792,0.009904657020540544,3.4238287212099141e-10,5.8892084426813891e-12,1.0426070917914795e-09,4.9318885997852595e-07,0.023717028651484104,6.144339072134885e-06,3.114984386782156e-20,6.315298600183562e-09,0.00047420578078718144,0.920518320563953,0.00087396266482846338,2.4791647045470294e-14,1.6114936943519112e-12,1.8683802829010822e-07,1.6719864926070794e-12,0.00030037724519586817,1.4868539948083672e-10,0.019225902577453571,0.019802047616310631,2.3313792046652561e-06,1.235624304514557e-06,1.7895151636394692e-09,0.0082359100670674271,1.9862701784330422e-06,5.2605714545610819e-07,2.7792087289228465e-06,2.0306975103578951e-06,5.5772327806671406e-06,0.00023304579020119533,0.012983856468548412,1.2181016473463168e-11,4.6208666901823916e-12,1.349023117856413e-06,4.4386952407054189e-07,7.6328767877314044e-09,0.00013014727130327371,0.00041146319711939821,5.0464018743803869e-05,6.783299411201636e-07,4.127505208275994e-06,3.2858554129901854e-07,4.0274229821107245e-06,5.0982627541555965e-08,3.5272501848049e-08,2.8895746619124528e-06,2.5329962753986881e-06,1.3532193255829236e-06,4.7060684066637193e-08,1.2057183724216211e-08,8.9604576372177463e-07,7.8965134014813331e-09,0.00022282799439664317,4.4353844063488922e-10,4.1904980232627611e-08,0.00069593175979164985,5.8600744046494804e-08,6.8610779423810232e-07,1.0770104874906478e-07,3.0219898386947097e-07,1.1799137530678441e-08,2.6842347480931202e-09,5.6518866487465279e-15,8.5468676497083729e-09,1.2424910741222487e-05,2.733126474110655e-08
