Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971)
2.8780528350379865e-07,0.26593628898859184,76.950000000000003,0.0,0.0,0.0,0.64676804590489889,9.4502267319734994,0.012524977791085584,0.048020718524680685,0.024082308129328777,0.0049932900700689221,1.813410385232449e-08,1.0060780638817341e-07,0.025135998768665395,0.00011855013490557674,6.8490925251754395e-11,0.036429227606244195,0.048380141284284618,0.036935068135943015,0.088312211730862525,1.1002359847326043e-12,3.6834920427423416e-11,1.3929952662411912e-06,2.0581375357458758e-09,2.6870008810226818e-06,1.4980761091675266e-05,0.015771219334419575,0.025841038629696868,5.3728321617797045e-06,3.3863325348680933e-06,1.4150395188356073e-15,0.000311957363334421,2.1149545858904542e-07,6.6588491187112868e-08,0.0001954566281656758,4.3795061687054731e-06,1.2406674912530922e-08,0.0026692067518060548,0.00055273179853957419,4.5072599994194931e-11,1.3377064926637274e-11,8.6412561119352137e-09,2.2095232253804008e-09,5.4536453612818869e-12,4.2320446604884048e-07,1.6323171077881158e-06,0.0021655362672063187,9.9408332370795448e-08,0.00018985232579261731,2.6413784335872241e-05,0.0003324099219488683,1.2096235450430647e-10,4.5543666657562664e-05,3.9409281669358124e-08,0.0013245986456492541,4.1455088430753763e-05,1.2907073318266239e-09,1.5885832304914291e-05,0.00092369851776829897,0.0001273312361613252,7.2673658273037864e-08,1.0677618007494885e-11,2.89051946695586e-13,1.0361366206270499e-05,4.3620864923173978e-09,7.4756447919520104e-06,6.3794279206512856e-09,1.6441617191671188e-08,1.5512302924470077e-06,2.4521043304787042e-09,3.8559243921311043e-15,1.0411155644605238e-08,3.5428095966367062e-05,8.7083763246198752e-13,9.4368533390573818e-11,1.4477480771377854e-12,7.7261744354976669e-13,0.0009483504026618465,2.8949922606914931e-11,0.0055663724121535413,2.871704969006218e-11,4.8162737252264071e-10,3.0338523654420479e-14,1.7332497124712108e-14,1.8987250349576549e-11,3.3037092800789746e-07,8.1221246471867446e-09,4.3883811339317981e-18,1.9621058038845274e-12,2.2005096320122745e-14
2.929246643540369e-07,0.2659353467341786,76.950000000000003,0.0,0.0,0.0,0.64247947443294029,9.4494640454491829,0.012645475445467097,0.04783654396423722,0.02386251392395718,0.004947375817825843,1.8063159949007372e-08,1.0000855461750297e-07,0.025484791354294319,0.00011808634791235432,6.786113816265369e-11,0.037040227808767485,0.049416459964943982,0.037474623486259809,0.089864239985908423,1.0959316864747641e-12,3.7620818307560036e-11,1.4228689523490386e-06,2.0927029843988432e-09,2.7264181785039468e-06,1.4844058634435708e-05,0.015847861580466475,0.026290053390891913,5.3985255803958796e-06,3.4025264445731239e-06,1.4357107530728145e-15,0.00031567013830975963,2.1399607033058158e-07,6.7376053525954601e-08,0.00019761905251453065,4.4318370542231852e-06,1.2566846969390691e-08,0.0027771186332775405,0.00056391396798282365,4.5607654738976936e-11,1.3535863439876826e-11,8.8056752908788186e-09,2.2533604048043819e-09,5.4936740629956253e-12,4.4635634473627773e-07,1.7218097370829354e-06,0.0022416138440903613,1.006968792656935e-07,0.00019419637046539658,2.6870890748203074e-05,0.00034131510922078668,1.2427687262664229e-10,4.6762391561608011e-05,4.1646804703728955e-08,0.0013836224507380228,4.2580802825975806e-05,1.3639909739239775e-09,1.6319306799306606e-05,0.0009686517539396844,0.00013352888651744366,7.6808123961308787e-08,1.1316611278610101e-11,3.0490293626124541e-13,1.1119140017938995e-05,4.6807447667012509e-09,7.9077962154107985e-06,6.8454566861696231e-09,1.7640794058432581e-08,1.6408032670522203e-06,2.5938537703082291e-09,4.1371580071438249e-15,1.1037888410522801e-08,3.7561693597603737e-05,9.185928413522779e-13,9.4827131164950324e-11,1.4687837474106188e-12,8.1498940407339418e-13,0.00094849521397490533,2.9530025782770399e-11,0.0056929217914684707,2.9295715225219535e-11,5.0924799778819686e-10,3.2090366577115665e-14,1.8333330677668688e-14,1.9502849834730856e-11,3.4380190423348762e-07,8.6696636172587491e-09,4.6821930994721954e-18,2.0943777744831302e-12,2.3257005539368419e-14
2.980440452042751e-07,0.26593442204497353,76.950000000000003,0.0,0.0,0.0,0.63823958554041627,9.4487113908118232,0.012763399352741711,0.047648063629334124,0.023644880657323671,0.0049019207187902484,1.7990618938345219e-08,9.941627346110534e-08,0.025830899631603337,0.00011761211976310605,6.7237649091004445e-11,0.037640282868479653,0.050444642056668577,0.038010997135073166,0.091399811831726768,1.0915304862977505e-12,3.8400438721151489e-11,1.452508228862575e-06,2.1266504811572074e-09,2.7656027678149548e-06,1.4708697990864724e-05,0.015919409785188639,0.026734971946434892,5.4224852267590268e-06,3.4176276028971604e-06,1.4562600911469189e-15,0.00031929887479397232,2.1643954276049681e-07,6.8145619222603198e-08,0.00019965138851461427,4.4829705864070365e-06,1.2723720030688598e-08,0.0028858802021931858,0.00057509450002231723,4.6130351362656081e-11,1.3690994195249433e-11,8.9700935107637724e-09,2.2971930680531695e-09,5.5338435504992574e-12,4.7077377729035603e-07,1.8161937282202872e-06,0.002317472045556798,1.0195878471492343e-07,0.0001985159145754094,2.7320188792082498e-05,0.00035021617873890593,1.2764087357219158e-10,4.7980482401555338e-05,4.3956496796772162e-08,0.0014437154508463168,4.370607508552967e-05,1.4396383842200269e-09,1.6752577577441994e-05,0.0010145333947095255,0.00013985457219264349,8.1168697613342053e-08,1.1975986827481037e-11,3.2162058778196078e-13,1.1917141466046857e-05,5.0162918646537316e-09,8.352959073606005e-06,7.3361848857247789e-09,1.8903498754868907e-08,1.7330654715783412e-06,2.7398710595580359e-09,4.4332903095868671e-15,1.1684575387810429e-08,3.9763258955873399e-05,9.6895911915792529e-13,9.5255248179167398e-11,1.4896929420013004e-12,8.5967829460163116e-13,0.00094862898111413175,3.0109900639817289e-11,0.005818776902003631,2.9874235876882914e-11,5.3838242217319691e-10,3.3894804698599757e-14,1.9364212038559387e-14,2.0018246813142144e-11,3.5734031607752631e-07,9.2454904650014955e-09,4.9911519812512889e-18,2.2334834021320021e-12,2.4577379882555596e-14
3.0316342605451336e-07,0.2659335149841104,76.950000000000003,0.0,0.0,0.0,0.63404762080060972,9.4479686449592553,0.012878789228153878,0.047455678614315329,0.023429476404888978,0.0048569385725829471,1.7916632178297123e-08,9.8830852698507731e-08,0.02617435308059169,0.00011712843996162968,6.6620647320505724e-11,0.03822952526515027,0.051464638175226611,0.038544225127822296,0.092918989471770297,1.0870415675537719e-12,3.9173747419727466e-11,1.4819116564074265e-06,2.1599874895591139e-09,2.8045572874288244e-06,1.4574721772751931e-05,0.015986154515055109,0.027175835364685118,5.4448104646526056e-06,3.4316986361681621e-06,1.4766889140180115e-15,0.00032284595705737925,2.1882750944809697e-07,6.8897702734507628e-08,0.00020155939179753978,4.5329408828021971e-06,1.2877381021625827e-08,0.0029954232429134173,0.00058627150858391172,4.6641044687548578e-11,1.3842562500214368e-11,9.1344823855427681e-09,2.3410137675947064e-09,5.5741430634383525e-12,4.9650992284150682e-07,1.9156742845533675e-06,0.0023930485101383322,1.0319475125752839e-07,0.00020281061877153221,2.776176802059124e-05,0.00035911200225751782,1.3105457518881464e-10,4.9197786135250433e-05,4.6338284081839899e-08,0.0015048592222544315,4.4830755255986992e-05,1.5176471449985674e-09,1.7185586214471502e-05,0.0010613281933742301,0.00014630619615303288,8.5767657206323704e-08,1.2655663323702661e-11,3.3924134546869844e-13,1.2756503258802955e-05,5.3692016057012734e-09,8.8110612226339834e-06,7.8523054673679428e-09,2.023151405649137e-08,1.8280015839102934e-06,2.8901325349529885e-09,4.7447393999231381e-15,1.2351129742400657e-08,4.2032497041656789e-05,1.0220462723790434e-12,9.5654623069112013e-11,1.510477144739598e-12,9.0678161758362518e-13,0.00094875330289535462,3.0689453796958406e-11,0.0059439328526358559,3.0452515029695829e-11,5.6911291147712873e-10,3.5751538353276052e-14,2.0424970007455863e-14,2.0533372603157976e-11,3.7097758799384169e-07,9.8504072812837363e-09,5.3156878306404605e-18,2.3796164523202976e-12,2.5969937472527711e-14
3.082828069047516e-07,0.2659326255891317,76.950000000000003,0.0,0.0,0.0,0.62990283733369379,9.4472356817102625,0.012991684172231564,0.0472597609387038,0.023216355865376712,0.0048124404108846027,1.7841339984598496e-08,9.8252184389318793e-08,0.026515180732099141,0.00011663622582442708,6.6010284168379822e-11,0.038808092363734836,0.052476412211440913,0.039074342967659242,0.094421846937628909,1.0824734436429111e-12,3.9940720182001269e-11,1.5110781796729924e-06,2.1927217506848038e-09,2.8432843360858916e-06,1.4442164243496858e-05,0.016048372562547691,0.027612685868629711,5.4655959223118174e-06,3.4447991860385614e-06,1.4969985818699407e-15,0.00032631372944295461,2.2116157583772469e-07,6.9632809669375404e-08,0.00020334875910107869,4.5817814898739508e-06,1.302791581310299e-08,0.0031056828598942316,0.00059744319600507851,4.7140083430228955e-11,1.3990671850117351e-11,9.2988148509369516e-09,2.3848154042666582e-09,5.6145622885899029e-12,5.2361859941034212e-07,2.0204591419332078e-06,0.0024682850829183148,1.0440547295087681e-07,0.00020708019170981117,2.8195722003166804e-05,0.00036800155772470845,1.3451813915562342e-10,5.0414164264039845e-05,4.8792043464164018e-08,0.0015670355259993077,4.595470745286431e-05,1.5980132260820535e-09,1.7618279850949048e-05,0.0011090209805727416,0.00015288167223431764,9.0617777480817958e-08,1.335554507932754e-11,3.5780211157486413e-13,1.3638348210601431e-05,5.7399435835239434e-09,9.2820221069247946e-06,8.3945051989702688e-09,2.162660683622971e-08,1.9255945495229885e-06,3.044611774106882e-09,5.0719196491070306e-15,1.3037450543168059e-08,4.4369064799367019e-05,1.0779654883673446e-12,9.6026912052684546e-11,1.531137815497186e-12,9.5639810823062961e-13,0.00094886955420841199,3.1268596350860822e-11,0.0060683857566104548,3.1030460653351621e-11,6.0152512849609115e-10,3.7660233993562721e-14,2.1515414027540515e-14,2.1048164966979097e-11,3.8470555975477671e-07,1.0485208886253945e-08,5.6562267985397159e-18,2.5329689341097567e-12,2.7438546901787266e-14
3.1340218775498983e-07,0.2659317538739502,76.950000000000003,0.0,0.0,0.0,0.62580450723704673,9.4465123724443512,0.013102122681599541,0.047060655755112694,0.023005561945925745,0.0047684348236252099,1.7764872487913175e-08,9.7680162788637732e-08,0.026853411176827716,0.00011613632808194131,6.5406677459139548e-11,0.039376125503263255,0.053479940089743765,0.039601385625890405,0.095908468887117015,1.0778340099943701e-12,4.0701341859046063e-11,1.5400070915026271e-06,2.2248612315447987e-09,2.8817864735619776e-06,1.4311052305252576e-05,0.016106327206923243,0.028045566599597473,5.4849315889987082e-06,3.4569859703350357e-06,1.5171904345106171e-15,0.00032970449385611003,2.2344331771208388e-07,7.0351436298906518e-08,0.00020502509781875397,4.629525346295665e-06,1.3175409086547653e-08,0.0032165974003222175,0.00060860785003767355,4.7627809859530854e-11,1.413542382667816e-11,9.4630651195222774e-09,2.4285912154776562e-09,5.6550913484865493e-12,5.5215423414121043e-07,2.1307583768097874e-06,0.0025431276747525594,1.055916342982811e-07,0.00021132438554920287,2.8622147623184931e-05,0.00037688391998066652,1.380316730138936e-10,5.162949155665055e-05,5.131760511632907e-08,0.0016302263200088588,4.7077808626240278e-05,1.6807310665696202e-09,1.8050610700939066e-05,0.0011575966824263985,0.0001595789276273394,9.5732334491316479e-08,1.4075522845035387e-11,3.7734021264141982e-13,1.4563788481185328e-05,6.1289828505503846e-09,9.7657532495684767e-06,8.9634642069508645e-09,2.3090526877579638e-08,2.0258256837707227e-06,3.2032797563516813e-09,5.4152414202408414e-15,1.3743423551571772e-08,4.6772573808242233e-05,1.1368292336540907e-12,9.6373690489978985e-11,1.5516763909046763e-12,1.0086276445102565e-12,0.00094897891929423194,3.1847243731313756e-11,0.0061921326292506658,3.1607985142470494e-11,6.3570817226917654e-10,3.9620526190440457e-14,2.2635335328027227e-14,2.1562567545294352e-11,3.9851647707469981e-07,1.115068229478182e-08,6.0131908486511315e-18,2.69373097099847e-12,2.8987228612180781e-14
3.1852156860522806e-07,0.265930899830558,76.950000000000003,0.0,0.0,0.0,0.62175191706143629,9.4457985866660277,0.013210142659502292,0.046858683377380771,0.022797127170635645,0.0047249282514468076,1.7687350407950325e-08,9.7114684269304542e-08,0.027189072574044064,0.00011562953593957642,6.4809915536315698e-11,0.039933769191194096,0.054475208635746376,0.040125387552022454,0.097378949506560258,1.0731305910376685e-12,4.1455605504227944e-11,1.5686980001500181e-06,2.2564140794402006e-09,2.920066221407189e-06,1.4181406377554073e-05,0.016160268531399773,0.028474521409214019,5.5029029247699829e-06,3.4683128522636076e-06,1.5372657917573912e-15,0.00033302050774956619,2.256742798506935e-07,7.1054069135832514e-08,0.00020659390074789848,4.6762047534794723e-06,1.3319944222303013e-08,0.0033281083659599288,0.00061976384085943531,4.8104559498468978e-11,1.4276918009528609e-11,9.6272086359844356e-09,2.472334763435408e-09,5.695720785553375e-12,5.8217181384317846e-07,2.246784215510457e-06,0.0026175261129817115,1.0675390934966256e-07,0.00021554299186289451,2.9041144455921893e-05,0.00038575825229755838,1.4159523223198872e-10,5.2843654887218885e-05,5.3914754898661621e-08,0.0016944137693323041,4.8199947438574735e-05,1.7657936541148359e-09,1.8482535605284747e-05,0.0012070403363226595,0.00016639590503946783,1.0112510963677981e-07,1.4815474579926745e-11,3.9789336594308988e-13,1.5533924869460262e-05,6.5367796240617585e-09,1.0262158725241795e-05,9.5598555464619288e-09,2.4625005769368432e-08,2.1286747701914602e-06,3.3661050178586964e-09,5.7751108093729502e-15,1.4468921984878158e-08,4.924259288325436e-05,1.1987511528826957e-12,9.6696454781207757e-11,1.5720942847467843e-12,1.0635711576702373e-12,0.00094908241988520014,3.2425315543216928e-11,0.0063151712967329061,3.2185005158058931e-11,6.717546141277774e-10,4.1632019556057833e-14,2.3784508022552801e-14,2.2076529343296891e-11,4.1240298083944504e-07,1.1847606221606474e-08,6.3869974920877063e-18,2.8620906813768956e-12,3.0620156117049985e-14
3.236409494554663e-07,0.26593006343045467,76.950000000000003,0.0,0.0,0.0,0.61774436732775306,9.4450941925003278,0.01331578142605566,0.046654141145022344,0.022591074930941934,0.0046819252501317486,1.7608885739821339e-08,9.6555647250403954e-08,0.027522192659988953,0.00011511658156760379,6.4220060889918147e-11,0.040481170391168907,0.055462214542651905,0.040646382683450603,0.098833391507704954,1.0683699818744517e-12,4.2203511605050201e-11,1.5971507993773723e-06,2.2873885816123448e-09,2.9581260636581331e-06,1.4053241180204174e-05,0.016210433784827286,0.028899594676317336,5.5195909821941613e-06,3.4788309171225829e-06,1.5572259538074032e-15,0.00033626398253929878,2.2785597486917435e-07,7.1741184568894286e-08,0.00020806052547723799,4.7218513523783486e-06,1.3461603215755563e-08,0.0034401603165887312,0.00063090961811026699,4.8570660866696336e-11,1.4415251899785545e-11,9.7912220327789751e-09,2.5160399234302555e-09,5.7364415403175458e-12,6.1372683594106661e-07,2.3687508450767776e-06,0.0026914339861358466,1.0789296095194261e-07,0.00021973583792973453,2.9452814217914207e-05,0.00039462379869072736,1.4520882228821585e-10,5.4056552175584098e-05,5.6583236702513053e-08,0.0017595802546841708,4.9321023244082499e-05,1.85319260167737e-09,1.8914015625667209e-05,0.0012573371045956885,0.0001733305645669756,1.0681039317701998e-07,1.55752661945821e-11,4.1949964620333841e-13,1.6549846159595994e-05,6.9637890139158655e-09,1.0771135616047279e-05,1.0184344803192905e-08,2.6231755880677818e-08,2.2341201547933052e-06,3.5330538011627611e-09,6.1519294050946229e-15,1.5213807252646113e-08,5.1778650584930294e-05,1.2638459685497958e-12,9.6996624530887015e-11,1.5923928882960437e-12,1.1213305434750478e-12,0.00094918093907633491,3.300273540006667e-11,0.0064375003145183077,3.2761441478362804e-11,7.097605305733341e-10,4.3694290587760822e-14,2.4962690162674605e-14,2.2590004263211403e-11,4.2635809523920034e-07,1.2576750624182484e-08,6.7780595422326222e-18,3.0382340680905276e-12,3.2341657067619657e-14
3.2876033030570453e-07,0.2659292446263851,76.950000000000003,0.0,0.0,0.0,0.61378117207989891,9.4443990571369589,0.013419075728243714,0.046447305137596179,0.022387420605579491,0.0046394287194798716,1.752958242581333e-08,9.600295213101371e-08,0.027852798756016567,0.00011459814448974243,6.3637153295284858e-11,0.041018477894098834,0.056440963427721501,0.04116440445482189,0.10027190521080842,1.0635584890045712e-12,4.2945067356502133e-11,1.6253656411583155e-06,2.3177931296092496e-09,2.9959684475259518e-06,1.3926566429912884e-05,0.01625704777774788,0.029320831146021156,5.5350725497742703e-06,3.488588562668235e-06,1.5770722015964975e-15,0.0003394370823955369,2.2998988259119952e-07,7.2413248662622374e-08,0.00020943017788684076,4.7664961057738575e-06,1.3600466599425062e-08,0.0035527007670926392,0.00064204370796672845,4.9026435339837637e-11,1.4550520878288381e-11,9.9550830863734258e-09,2.5597008723256407e-09,5.777244942107168e-12,6.4687525991402556e-07,2.4968742260656053e-06,0.0027648084847481059,1.0900944014424496e-07,0.00022390278336684681,2.9857260279942322e-05,0.0004034798769163195,1.4887240074863897e-10,5.5268091427586883e-05,5.9322754715321139e-08,0.0018257083794973815,5.0440945160054638e-05,1.9429182217146706e-09,1.9345015675137124e-05,0.0013084722863370038,0.00018038088531036888,1.1280298724161579e-07,1.6354752267433586e-11,4.4219745263431092e-13,1.7612628517047899e-05,7.4104607734156653e-09,1.1292574449298437e-05,1.0837589729021628e-08,2.7912469423242789e-08,2.3421388373402829e-06,3.7040901987581193e-09,6.5460940686512939e-15,1.5977929666539391e-08,5.4380237638352977e-05,1.3322293817243803e-12,9.7275544917565047e-11,1.6125735710416333e-12,1.1820085742916789e-12,0.00094927524160902518,3.3579430787503003e-11,0.0065591188942784586,3.3337218842759488e-11,7.4982553301470196e-10,4.5806889453435457e-14,2.6169624757844092e-14,2.3102950678949481e-11,4.4037521506421096e-07,1.3338876281856286e-08,7.1867848891110803e-18,3.2223449167792103e-12,3.4156214165644334e-14
3.3387971115594277e-07,0.2659284433538753,76.950000000000003,0.0,0.0,0.0,0.60986165847012508,9.4437130472207329,0.013520061749675027,0.046238431751705368,0.022186172555720758,0.0045974401082347722,1.7449536963832751e-08,9.5456501228731118e-08,0.028180917776482871,0.00011407485556051057,6.3061212624031738e-11,0.041545841764015309,0.057411468971097959,0.041679485807100465,0.1016946077065165,1.0587019672397009e-12,4.3680285992298989e-11,1.6533429107817074e-06,2.3476361878859499e-09,3.0335957840622171e-06,1.3801387460231998e-05,0.016300323304456067,0.02973827578853443,5.5494202977750911e-06,3.4976315910545575e-06,1.5968057971473559e-15,0.00034254192336216822,2.320774495019227e-07,7.3070716984776567e-08,0.00021070789927906007,4.810169285380131e-06,1.3736613378681107e-08,0.003665680079912768,0.00065316471026519564,4.9472197027545321e-11,1.4682818169410479e-11,1.0118770674241261e-08,2.6033120772439756e-09,5.8181226959935436e-12,6.8167345932715085e-07,2.6313719076429947e-06,0.0028376102400433085,1.1010398567008795e-07,0.00022804371706793415,3.0254587236996062e-05,0.00041232587208966958,1.5258587933840126e-10,5.6478189860592082e-05,6.2132975607872023e-08,0.0018927809756543084,5.1559631221199678e-05,2.0349595978242458e-09,1.9775504181803616e-05,0.0013604313275408242,0.00018754486676063117,1.1911820833879872e-07,1.7153776734651442e-11,4.6602547637367325e-13,1.872333493224083e-05,7.8772390685234501e-09,1.1826359618286352e-05,1.1520239904496427e-08,2.9668817584093794e-08,2.452706558829264e-06,3.8791762911089205e-09,6.9579967305281065e-15,1.6761129123693384e-08,5.7046809262070017e-05,1.404017973961407e-12,9.7534489219257622e-11,1.6326376810508466e-12,1.2457088122261324e-12,0.00094936599109548289,3.415533291506089e-11,0.0066800268383642603,3.3912265797475883e-11,7.9205279440126993e-10,4.7969341702354016e-14,2.7405040752820302e-14,2.3615331048779504e-11,4.5444809239013878e-07,1.4134734409500443e-08,7.6135762922651232e-18,3.4146047025407817e-12,3.6068465924566094e-14
