Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552)
9.707735645812616e-09,0.4673658613005649,76.950000000000003,0.0,0.0,0.0,2.230849785230988e-06,9.4999716142571451,0.00020401430415920688,0.00010147810971760457,5.1341330548658574e-12,1.6395409100061946e-14,4.2577697879894331e-12,5.3108955907140366e-06,0.0040875556872536885,2.2119189043752215e-08,5.8424204161749196e-23,3.3384113106081296e-18,2.3952105898998721e-05,0.95851885552994198,1.3863550083710644e-06,6.4556664560233617e-17,1.5689473902798312e-13,4.2275230269956733e-08,8.9530895817272159e-16,0.00076352470412544221,3.5949231187127006e-11,0.0013508133302630645,0.0013509996441753204,7.0007105850987185e-08,3.3531897476926999e-08,1.1889051460383386e-06,0.0011035364914073786,1.1385133264494241e-07,2.7259877002227397e-08,6.7548228066399675e-10,2.120428264648218e-08,3.6665093341104994e-06,2.7757228807214479e-08,0.029275609896027992,7.2563226308508173e-14,3.161268231869696e-14,9.4639754617395311e-06,3.582397269486966e-06,3.2077697623544539e-07,0.00064925433766334221,0.0018191562470390374,8.5966010354075498e-09,2.9141309208371781e-08,1.3525771061491395e-08,1.3595659162974986e-10,2.1366941793565273e-10,4.4208967369409533e-08,2.927490290429928e-13,1.117955537783013e-06,3.7904713406311668e-10,1.2230232521663157e-10,1.2166970306374156e-08,9.8189332081519084e-14,2.0578946199921317e-13,1.0293751585537271e-15,0.001181179581825106,4.3676286358112365e-10,3.8616640865423206e-06,6.0917828057488876e-05,1.5965814346619976e-09,1.3913453704720482e-07,3.316954130061595e-09,8.9589448721173893e-09,4.4291391255403462e-10,2.3706137026029913e-09,4.2485306381164915e-17,6.1073467443558326e-09,5.509752258842777e-06,9.4924884272185587e-07,8.6361258991289978e-09,3.222149735260187e-09,8.4577545405038461e-07,2.7959583335604746e-05,1.6666612596787328e-08,2.3508042974482949e-08,1.6666664219136832e-08,0.00076074049849399195,2.0863602322113315e-18,1.2372714610270272e-18,3.1536362590216677e-16,4.0079389275947176e-11,4.3823757200036192e-09,2.0926025286246687e-18,3.1698996158360932e-12,3.8890615225022284e-06,8.8583756589092117e-07,1.271660778343642e-06,2.3209768118110567e-05,2.9364396094389725e-05,1.1115767376420094e-08,1.5380962515019376e-09,1.0432404073630692e-08,5.1327372003289689e-14,6.3011203113986677e-07,1.0265468054717142e-13
9.825176413147604e-09,0.4673658613034072,76.950000000000003,0.0,0.0,0.0,2.2299688429370726e-06,9.4999715286782269,0.00020298754521539281,9.8428667017872739e-05,5.1473501063033262e-12,1.6437621786594956e-14,4.1298226986583952e-12,5.3095530939942667e-06,0.0040862320867651415,2.1454500440657557e-08,5.8574626916684978e-23,3.3527433540847214e-18,2.4012579090585014e-05,0.95829340097981686,1.3864731528859372e-06,6.2616716443579965e-17,1.5729085737909002e-13,4.2382612568075932e-08,8.9530685700789646e-16,0.00076334511757646952,3.5961327450814837e-11,0.0013508139894449986,0.0013510003034833634,7.0007139382541057e-08,3.3531913538195187e-08,1.1886255020521026e-06,0.0011054186289532423,1.1404551389138671e-07,2.7306374227524544e-08,6.7548293990246051e-10,2.1240454261458086e-08,3.6728300831930835e-06,2.7757255872147951e-08,0.029456278598486055,7.268700873081166e-14,3.1666608979332018e-14,9.5214860881955254e-06,3.6043909380280356e-06,3.2261859600260394e-07,0.00065527693605567036,0.0018360852440980951,8.5966094230323598e-09,2.9191572198816775e-08,1.382358845431476e-08,1.3595627249730247e-10,2.1366894340859503e-10,4.4285574670750965e-08,2.9274837648469389e-13,1.1225110173213629e-06,3.9208850807337746e-10,1.2230205265188354e-10,1.2216551245576605e-08,9.8189112239591501e-14,2.0684465291325281e-13,1.0426131535835141e-15,0.0011931131324059317,4.3854817016161756e-10,3.902297696000659e-06,6.1285542062129646e-05,1.6062187864651287e-09,1.3969365510086773e-07,3.336976172456572e-09,9.0130117813874153e-09,4.4469421437705488e-10,2.3800971630297503e-09,4.274170367428584e-17,6.1336631860741537e-09,5.5335074635295838e-06,9.5927604166166432e-07,8.6361301135236193e-09,3.221391821516354e-09,8.5506574171712933e-07,2.8044520845197058e-05,1.6769444761273021e-08,2.3711148228254161e-08,1.6769496264358667e-08,0.00077296567418884507,2.0947464012145493e-18,1.2422446997894184e-18,3.153629230766251e-16,4.0079428353725738e-11,4.408553368047687e-09,2.1051013577425645e-18,3.1888346963337911e-12,3.9284159515719983e-06,9.0448800995848586e-07,1.2845292237902495e-06,2.3514373395720717e-05,2.9751814638123733e-05,1.1262424732756048e-08,1.5583892390243597e-09,1.0569368439704802e-08,5.2408019383648268e-14,6.3648883261100987e-07,1.0481597493719519e-13
9.942617180482593e-09,0.4673658613062484,76.950000000000003,0.0,0.0,0.0,2.2290945569575116e-06,9.4999714447698906,0.00020196600367345275,9.5474605707428049e-05,5.1605425373477406e-12,1.6479752962409667e-14,4.0058775786796153e-12,5.3082225739723412e-06,0.0040849542456513829,2.0810602177667916e-08,5.8724759213284459e-23,3.367016185916993e-18,2.4071237867086715e-05,0.95806797952560796,1.386588077811879e-06,6.0737446633016011e-17,1.5767509072524366e-13,4.2486772257535526e-08,8.9530478541150406e-16,0.00076316555658675206,3.5973391911992713e-11,0.001350814648851917,0.0013510009630164526,7.0007172938154887e-08,3.353192961047782e-08,1.1883458990960072e-06,0.0011072208784032511,1.1423145302836931e-07,2.7350897910091696e-08,6.7548359936628725e-10,2.1275090657695566e-08,3.6788830016358978e-06,2.7757282946403023e-08,0.029636627146001855,7.2805537484171948e-14,3.17182468428339e-14,9.5789083842912665e-06,3.6263473852274751e-06,3.2445899515057582e-07,0.00066132387101188589,0.0018530831120058156,8.5966178135311542e-09,2.9239705551162993e-08,1.4123783691288576e-08,1.3595595785545804e-10,2.13668475047666e-10,4.4358970365775221e-08,2.92747732418236e-13,1.1269685040882872e-06,4.054147314154382e-10,1.223017836480262e-10,1.2265065646070882e-08,9.818889527808965e-14,2.0788561963774656e-13,1.0558519881534745e-15,0.0012051021237466119,4.4029503049568597e-10,3.9431305971155322e-06,6.16467936697597e-05,1.6156867662703703e-09,1.4023991485707719e-07,3.3566463366930752e-09,9.0661281964754027e-09,4.4643357291596806e-10,2.3893619105615958e-09,4.2993593512762011e-17,6.1594022725859995e-09,5.556741706855981e-06,9.6935266873369933e-07,8.6361343292722214e-09,3.2206340195625708e-09,8.6440409198646468e-07,2.8127786410842947e-05,1.687209504762777e-08,2.3912513697117745e-08,1.6872146431748887e-08,0.00078527776607751232,2.1029397055642761e-18,1.2471035642776208e-18,3.1536222943437796e-16,4.0079467444968861e-11,4.4342677249240904e-09,2.1173789720477806e-18,3.2074346643615922e-12,3.9679536345566592e-06,9.232497166726631e-07,1.2974575923482686e-06,2.3816160615410271e-05,3.0135663465720523e-05,1.14077307836869e-08,1.5784952456994706e-09,1.0705066025158442e-08,5.3495113559085112e-14,6.4289533122586411e-07,1.0699016292375232e-13
9.999999999999999e-09,0.4673658613090889,76.950000000000003,0.0,0.0,0.0,2.2286696062721636e-06,9.4999714043624301,0.00020146875695214143,9.4065003230311365e-05,5.1669791670349852e-12,1.6500307840862916e-14,3.946734139158979e-12,5.3075763785207053e-06,0.0040843447664413203,2.0503350403985926e-08,5.8798005474885969e-23,3.3739686659179844e-18,2.4099256499575927e-05,0.95795784993692124,1.3866430883245953e-06,5.9840707168553408e-17,1.5785862153148355e-13,4.2536524334964082e-08,8.9530378366514034e-16,0.00076307783185419157,3.59792750092625e-11,0.0013508149711268574,0.0013510012853530627,7.0007189342403206e-08,3.3531937467460843e-08,1.1882092991414745e-06,0.0011080732824798145,1.1431939605611658e-07,2.737195615041541e-08,6.7548392166917232e-10,2.1291472558243493e-08,3.6817459973861383e-06,2.7757296178557761e-08,0.029724631231665532,7.2861597763281706e-14,3.1742669887431042e-14,9.6069334567273935e-06,3.6370620331838177e-06,3.2535778629401563e-07,0.0006642872586483052,0.001861413329504294,8.5966219142618736e-09,2.9262472412358604e-08,1.4271319537486874e-08,1.359558057063548e-10,2.1366824838204685e-10,4.4393698691900163e-08,2.927474207234862e-13,1.1291115438085497e-06,4.1203034612879709e-10,1.2230165346912318e-10,1.228839006297094e-08,9.818879028700552e-14,2.0838921673123087e-13,1.0623209645783606e-15,0.0012109801805086516,4.4113485871675826e-10,3.9631542142973557e-06,6.1820990618763954e-05,1.6202522633870897e-09,1.4050224490984683e-07,3.3661313672764821e-09,9.0917410364492453e-09,4.4726886389934956e-10,2.3938108949283322e-09,4.3115055288947049e-17,6.1717729032837856e-09,5.5679085410043216e-06,9.7429413112183524e-07,8.6361363896158004e-09,3.2202637958117502e-09,8.6898434273379652e-07,2.8167879347692345e-05,1.6922185094133492e-08,2.4010283351655603e-08,1.6922236420241163e-08,0.00079132524370860121,2.1068743706124761e-18,1.249436933507865e-18,3.1536189376093471e-16,4.0079486550256602e-11,4.4466661394983088e-09,2.1232987332460915e-18,3.2164028106577487e-12,3.9873386367580664e-06,9.3245676000384757e-07,1.303796266026976e-06,2.3962585884334641e-05,3.0321909625742899e-05,1.1478234309000746e-08,1.5882508223533052e-09,1.0770905765909714e-08,5.4028589713232974e-14,6.4603638636041866e-07,1.0805711505632503e-13
1.0060057947817581e-08,0.4673658613090889,76.950000000000003,0.0,0.0,0.0,2.2282263209372101e-06,9.4999713624776714,0.00020094965303064214,9.2612940336550285e-05,5.17370911186218e-12,1.652179872346776e-14,3.8858091658724464e-12,5.3069025805423785e-06,0.0040837164449767467,2.0186843514171641e-08,5.8874587139046318e-23,3.3812303365335189e-18,2.412813895734087e-05,0.95784259676629813,1.3866998751179058e-06,5.8916955891993779e-17,1.580478106577868e-13,4.25878100953104e-08,8.9530274240974295e-16,0.00076298602571789808,3.5985424037258242e-11,0.0013508153084832238,0.0013510016227739898,7.0007206517309218e-08,3.3531945693823287e-08,1.18806634412286e-06,0.0011089460749577583,1.1440944256599114e-07,2.7393518089586409e-08,6.7548425905488812e-10,2.1308246318414465e-08,3.684677589487564e-06,2.7757310029956625e-08,0.029816656471863774,7.2918999015669785e-14,3.1767677136219783e-14,9.636242502573058e-06,3.648266706084597e-06,3.2629816150272782e-07,0.00066739494338466734,0.0018701492898037927,8.5966262068964421e-09,2.9285784802493896e-08,1.4426331878607345e-08,1.359556475561776e-10,2.1366801264847743e-10,4.4429267944411186e-08,2.9274709656221282e-13,1.1313303155448883e-06,4.1902807573724747e-10,1.2230151808707318e-10,1.2312538730861675e-08,9.8188681101587248e-14,2.089128328273879e-13,1.0690917759896677e-15,0.0012171463699667102,4.4200435473233049e-10,3.9841619505914121e-06,6.2001701108402879e-05,1.6249884727068722e-09,1.4077363979226959e-07,3.3759710602964219e-09,9.1183115147792635e-09,4.4813301819543301e-10,2.3984134612929353e-09,4.3241058399000132e-17,6.1845779024247194e-09,5.5794675250158382e-06,9.7947852059119523e-07,8.6361385464208349e-09,3.2198763482211786e-09,8.7379035084141261e-07,2.8209434611484124e-05,1.6974563983405501e-08,2.4112182513589404e-08,1.6974615248845089e-08,0.00079767693279199716,2.1109449972216154e-18,1.251850931844702e-18,3.1536154467013799e-16,4.0079506549643356e-11,4.4595273600352814e-09,2.1294394636230953e-18,3.2257057184332025e-12,4.0076739718710162e-06,9.4212073008087309e-07,1.3104456879985426e-06,2.4115109047430691e-05,3.0515915531778358e-05,1.1551675290613999e-08,1.5984128548411167e-09,1.0839487492671238e-08,5.4588541197493544e-14,6.4933142994391059e-07,1.0917701784245702e-13
1.0294939482487559e-08,0.46736586131477165,76.950000000000003,0.0,0.0,0.0,2.2265059431372933e-06,9.4999712025322829,0.0001989324190911803,8.715532031511066e-05,5.1999606129812211e-12,1.6605622009006113e-14,3.6568209107672334e-12,5.3042892712358368e-06,0.0040813416325199059,1.8997243315841622e-08,5.9173287141586314e-23,3.4094854516719997e-18,2.4236886174779601e-05,0.95739196623350176,1.3869144418526623e-06,5.5445010298892499e-17,1.587601388761832e-13,4.2780907578998872e-08,8.9529873844956667e-16,0.00076262706974238753,3.6009389295205506e-11,0.0013508166284165641,0.0013510029429599738,7.000727374445523e-08,3.3531977894444188e-08,1.1875074016090969e-06,0.0011121761815070181,1.1474269453056595e-07,2.7473316520141276e-08,6.7548557910396722e-10,2.1370324359791984e-08,3.6955282035435897e-06,2.7757364224864512e-08,0.030175761130941097,7.3131435380802508e-14,3.186022649342722e-14,9.750646843842083e-06,3.6919943474462529e-06,3.2997275358198646e-07,0.00067960873216257617,0.0019044844105407623,8.5966430021958712e-09,2.9372070666798721e-08,1.5038390445308041e-08,1.3595503941648802e-10,2.1366710494996178e-10,4.4561003990828981e-08,2.927458483997076e-13,1.139775890136271e-06,4.4712510101501407e-10,1.2230099684051713e-10,1.240445866464801e-08,9.8188260736915103e-14,2.1092780706646956e-13,1.0955746509977587e-15,0.0012413998177295796,4.4531392067870022e-10,4.0668167714965804e-06,6.2692945500966992e-05,1.6431051745798394e-09,1.4180473632146633e-07,3.413609342772676e-09,9.219946847048333e-09,4.5141615284576982e-10,2.4158983055558667e-09,4.3723035719938344e-17,6.2332926179618954e-09,5.623442436200915e-06,9.9987711284872885e-07,8.6361469851628606e-09,3.2183614609777125e-09,8.9270599855163391e-07,2.8368088623749683e-05,1.7178959880211706e-08,2.4506598822922389e-08,1.7179010908978827e-08,0.00082273709670461646,2.1264103086010813e-18,1.26102230508741e-18,3.1536020060390278e-16,4.0079584799149799e-11,4.5087159396751404e-09,2.1529250634738096e-18,3.2612852980154954e-12,4.0876599864479637e-06,9.8018303150295982e-07,1.3366002030002741e-06,2.4704418487155254e-05,3.1265536398755558e-05,1.1835444472568533e-08,1.6376780100180645e-09,1.1104470059206467e-08,5.6793953867843803e-14,6.6229200305622753e-07,1.1358784248493382e-13
1.0506332863690537e-08,0.4673658613198909,76.950000000000003,0.0,0.0,0.0,2.2249736176787963e-06,9.4999710635966643,0.00019713439824336346,8.2531377400000194e-05,5.2234894316306754e-12,1.6680743122885006e-14,3.4628116924939043e-12,5.3019621628222454e-06,0.004079297344864799,1.798936016507735e-08,5.9440977399770911e-23,3.4347222540355603e-18,2.4329280975379773e-05,0.95698657396642151,1.3870977260784912e-06,5.2503420787705511e-17,1.5936535359831753e-13,4.2944966302645157e-08,8.9529522351920439e-16,0.00076230414731142824,3.6030842679605018e-11,0.0013508178171177995,0.0013510041318887901,7.000733432533435e-08,3.3532006911358794e-08,1.1870045706487558e-06,0.0011148463132857863,1.1501817355113292e-07,2.7539281176088855e-08,6.7548676791068094e-10,2.142164081538133e-08,3.7044992521120156e-06,2.7757413031841051e-08,0.030497872712769897,7.3307044624324167e-14,3.1936731862294865e-14,9.8533108195506025e-06,3.7312232002109644e-06,3.3327557291370917e-07,0.00069068180580121705,0.0019356143235339377,8.5966581276910731e-09,2.9443410472485532e-08,1.5597052336214506e-08,1.359545055511343e-10,2.1366630648963201e-10,4.4670034069038367e-08,2.9274475048778331e-13,1.1470717656452974e-06,4.7341671011879247e-10,1.2230053838452258e-10,1.2483865490327673e-08,9.8187891036618207e-14,2.1269866988483695e-13,1.1194135776699557e-15,0.0012634147741993516,4.4817282319888896e-10,4.1418768438366501e-06,6.329451018375205e-05,1.6588714763031849e-09,1.4269292643254512e-07,3.4463645605222137e-09,9.3083954660075885e-09,4.5424425368446607e-10,2.4309579168836635e-09,4.4142478717318902e-17,6.2753411235520227e-09,5.6614003613822368e-06,1.0184022625280092e-06,8.636154584856027e-09,3.2169986531550492e-09,9.0989246291848816e-07,2.8505858723071772e-05,1.7362301130695688e-08,2.4856187608567465e-08,1.7362351947338999e-08,0.00084559051658638328,2.1397321685751678e-18,1.2689225501641422e-18,3.1535901844765988e-16,4.0079655269293049e-11,4.551513217901461e-09,2.1733590369256074e-18,3.2922418569312606e-12,4.1602651964517254e-06,1.0147940326599646e-06,1.3603412834687659e-06,2.5224927834650562e-05,3.1927683788421164e-05,1.208610057861673e-08,1.6723613054457177e-09,1.1338517728330691e-08,5.8799390664317258e-14,6.7405663714586539e-07,1.175987154695694e-13
1.0717726244893515e-08,0.46736586132501834,76.950000000000003,0.0,0.0,0.0,2.223454383933716e-06,9.4999709291258849,0.00019535278975130218,7.8164468652702128e-05,5.2469220973561006e-12,1.6755549470940386e-14,3.2795869967242816e-12,5.2996536997218204e-06,0.0040773218211804735,1.7037502902744455e-08,5.9707546006849795e-23,3.4597823472627383e-18,2.4416785279501457e-05,0.95658136655526249,1.3872721929007045e-06,4.9725347417344056e-17,1.599385339880733e-13,4.3100338947078435e-08,8.9529178743016951e-16,0.00076198137093896813,3.6052184275362573e-11,0.0013508190065363596,0.0013510053215351181,7.0007394976304759e-08,3.353203596124108e-08,1.1865019689489593e-06,0.0011173067554991654,1.1527201875713434e-07,2.7600065683987734e-08,6.7548795743596481e-10,2.1468927622340714e-08,3.7127672146312908e-06,2.7757461868564518e-08,0.030818964030991113,7.3468864017705842e-14,3.2007229587963706e-14,9.9556916920334029e-06,3.7703332290021687e-06,3.3657426038681506e-07,0.00070183022669705942,0.0019669575052476056,8.5966732623517257e-09,2.9509159702316856e-08,1.6162976743703245e-08,1.3595398365920358e-10,2.1366552445073188e-10,4.4770626213524311e-08,2.9274367519144538e-13,1.1540910966964019e-06,5.0067291451903847e-10,1.2230008941257073e-10,1.2560262448982223e-08,9.8187529008280925e-14,2.14431636683265e-13,1.1432572258301545e-15,0.0012856053345557945,4.5092324269185131e-10,4.2175677998356639e-06,6.3877260428407259e-05,1.6741446732807243e-09,1.4354515451499358e-07,3.4780953303069195e-09,9.3940769832428852e-09,4.5695784477858557e-10,2.4454060647359899e-09,4.4548799503608417e-17,6.315764455348594e-09,5.6978917738640928e-06,1.0370839677708874e-06,8.6361621890366251e-09,3.2156364682258933e-09,9.272319237851994e-07,2.8639161416640215e-05,1.7545062734169515e-08,2.5200914073985755e-08,1.7545113339550259e-08,0.00086872827355688172,2.1525146267146777e-18,1.2765029144764502e-18,3.1535786074743378e-16,4.0079725782406213e-11,4.5929632477978757e-09,2.1931497241514031e-18,3.322223910533033e-12,4.2334510666023043e-06,1.0497303652889045e-06,1.3842722375121382e-06,2.5736020498259935e-05,3.2577889600741301e-05,1.2332236225294909e-08,1.7064191030862635e-09,1.1568332069744219e-08,6.0823677858662196e-14,6.859153717460009e-07,1.2164728926835874e-13
1.0929119626096493e-08,0.46736586133015645,76.950000000000003,0.0,0.0,0.0,2.221946665980937e-06,9.4999707988597297,0.00019358744378857894,7.4040295269176042e-05,5.2702559961166729e-12,1.6830034134321037e-14,3.1065468807222898e-12,5.2973601847659006e-06,0.0040754004854909676,1.6138554811216083e-08,5.9972968304581727e-23,3.4846720737196774e-18,2.4499670851451244e-05,0.95617635813337787,1.3874382916174459e-06,4.7101693802790985e-17,1.6048146018534841e-13,4.3247508197440832e-08,8.9528842553222994e-16,0.00076165875214221875,3.607341189674118e-11,0.0013508201966684601,0.0013510065118951717,7.0007455695137079e-08,3.3532065045180277e-08,1.1859996140909801e-06,0.0011195709121714071,1.1550561305431249e-07,2.7656001171816746e-08,6.7548914767601834e-10,2.1512442362326664e-08,3.7203770068789782e-06,2.7757510734884841e-08,0.031139040175978516,7.3617775031456866e-14,3.2072103689343246e-14,1.0057790498320209e-05,3.8093249783140162e-06,3.3986878028215955e-07,0.00071305300604669315,0.0019985111669800232,8.5966884061300907e-09,2.9569675493094981e-08,1.6736038612996934e-08,1.3595347303344616e-10,2.1366475785675606e-10,4.486331721836078e-08,2.9274262116558748e-13,1.1608454115218835e-06,5.2890619159108539e-10,1.2229964936095309e-10,1.2633775012621048e-08,9.8187174195994638e-14,2.1612895604815537e-13,1.167106155570624e-15,0.001307970051672576,4.5356970627001035e-10,4.2938854216029842e-06,6.4441809720790474e-05,1.6889408443136354e-09,1.443630167912826e-07,3.5088350565076029e-09,9.4770816666821632e-09,4.5956200888195117e-10,2.4592699588366463e-09,4.4942426149908451e-17,6.354631636297752e-09,5.7329789343837381e-06,1.0559212060803798e-06,8.6361697980299634e-09,3.2142749537991328e-09,9.447236013094855e-07,2.8768257389361658e-05,1.7727247573493689e-08,2.55410011503168e-08,1.7727297968251001e-08,0.00089215110018564807,2.1647816254900904e-18,1.2837775966123762e-18,3.1535672604626238e-16,4.0079796338273105e-11,4.6331104097406709e-09,2.2123183174917829e-18,3.3512635605381522e-12,4.3072128581220082e-06,1.0849818545826602e-06,1.4083915156975413e-06,2.6237652865374453e-05,3.3216095205045787e-05,1.2573829215413191e-08,1.7398483316384905e-09,1.1793893397519387e-08,6.2866225900540706e-14,6.9786743929587101e-07,1.2573238477983097e-13
1.114051300729947e-08,0.4673658613353093,76.950000000000003,0.0,0.0,0.0,2.2204492177798265e-06,9.4999706725526583,0.00019183821188523738,7.0145354293833529e-05,5.2934892867008154e-12,1.6904190946747297e-14,2.9431247928642744e-12,5.2950787209564792e-06,0.0040735219183241078,1.5289572638294696e-08,6.0237222323559596e-23,3.5093981021212222e-18,2.4578194345419217e-05,0.95577155972076,1.3875964489522511e-06,4.462386980782473e-17,1.6099581336422141e-13,4.3386929901607052e-08,8.9528513342285119e-16,0.00076133629990228675,3.609452356925682e-11,0.0013508213875102505,0.0013510077029650958,7.0007516480030649e-08,3.3532094159989061e-08,1.1854975196939416e-06,0.0011216513903170883,1.1572025711246284e-07,2.7707399079048945e-08,6.7549033862700155e-10,2.1552427300821565e-08,3.7273708745934555e-06,2.7757559630648459e-08,0.031458106165377774,7.3754606721807001e-14,3.2131715350237718e-14,1.0159608299428909e-05,3.8481989898513514e-06,3.4315910320213212e-07,0.00072434919286862515,0.0020302726259305501,8.5967035589775151e-09,2.9625293751328706e-08,1.7316118277150903e-08,1.3595297300647011e-10,2.1366400578623827e-10,4.4948612030539756e-08,2.9274158714148913e-13,1.167345717917423e-06,5.5812881528775412e-10,1.2229921769773356e-10,1.2704522988832002e-08,9.818682616953811e-14,2.1779274982542349e-13,1.1909609005047037e-15,0.0013305074147964644,4.5611653653641591e-10,4.3708256321612441e-06,6.4988750828360689e-05,1.7032755251194936e-09,1.4514803374487517e-07,3.5386160154008394e-09,9.5574967337783342e-09,4.6206158756772608e-10,2.4725755150881904e-09,4.5323772260147465e-17,6.3920085352365736e-09,5.7667212596862351e-06,1.0749129888851983e-06,8.6361774114362243e-09,3.2129141466398533e-09,9.6236673933792955e-07,2.8893392611252143e-05,1.7908858490248607e-08,2.5876663444596456e-08,1.790890867521088e-08,0.00091585967862870313,2.176555971295868e-18,1.2907601214017216e-18,3.1535561297691682e-16,4.0079866936672247e-11,4.6719975623180151e-09,2.2308852825246686e-18,3.3793918077989771e-12,4.3815456136232855e-06,1.1205386575505721e-06,1.4326974970873774e-06,2.6729800101867488e-05,3.3842266060447009e-05,1.2810866470991554e-08,1.7726471816443498e-09,1.201519047433354e-08,6.4926464465202408e-14,7.0991203673192796e-07,1.2985286135417396e-13
