Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971)
3.6400532185613306e-09,0.22586293011804648,76.950000000000003,0.0,0.0,0.0,0.94474950509962397,9.498649952385696,0.0011704870847120442,0.014657120892751568,0.012890503793009196,0.0012536017811183534,4.1324256271688037e-09,2.7885391942995491e-06,0.008459530165949327,2.629974597509357e-05,1.1464709818607355e-11,1.8745119646805133e-05,4.5104955224874745e-05,0.015307136315374014,0.00068406282442344708,1.70400209222213e-13,8.0819127348146585e-14,3.3628266720190196e-09,5.0556483502619626e-12,1.7895557845634064e-06,2.2300879387169915e-05,0.00052817523118864069,0.00052852815823421935,1.5006926772907811e-07,8.8442752357062709e-08,3.9457202462143258e-14,1.045544340010273e-05,5.9075663056136403e-09,1.731215179585775e-09,1.5714536299218054e-08,3.4422309024809765e-08,8.8922742936709533e-10,2.0866711119788307e-08,0.0001710785060677193,3.5857599033636403e-13,1.1728105518222846e-13,2.430201416377058e-08,3.2679986840522124e-09,2.6647425584427481e-10,1.9128449497844865e-07,6.1033533182876441e-07,2.0614306964457896e-08,1.5632507427879425e-09,5.5881541556214183e-08,3.830381671661783e-08,1.7795610506435421e-08,9.2735497355679016e-12,9.7253438795211097e-10,1.1894751863148142e-09,3.0299659828554882e-09,1.5802021525323905e-09,2.958882769988023e-11,1.1380285408992414e-10,1.1702863914564743e-10,6.3347452589542656e-12,2.7453679768391147e-09,6.6336889469963073e-14,9.7821073622131161e-13,1.6448199815731116e-08,4.5899717679002784e-12,3.8209062448534497e-11,7.3579427213400263e-12,1.9872647611748399e-11,3.6808720799514198e-12,3.712986691469989e-14,1.6945421119179808e-18,7.7059965775950902e-14,1.8635983916785726e-10,1.6261377081371502e-12,1.7611389238654821e-11,2.2667177206128987e-12,1.4107755464939273e-12,5.0495742486492607e-05,2.0733902148557902e-11,5.5886880146079404e-07,2.0719000959195247e-11,3.8479659191740856e-11,4.7049656195181982e-20,2.7117035843192123e-20,1.078960912448395e-15,3.1526681235116382e-12
3.724331864220394e-09,0.22586292082506498,76.950000000000003,0.0,0.0,0.0,0.94351335964154059,9.4986196033776,0.0011966185077966511,0.014974537466810886,0.013158012949060209,0.0012797708936974697,4.2219046761519924e-09,2.7850634701804892e-06,0.008649305192441125,2.6869323063706957e-05,1.1704037241105015e-11,2.0017609379630593e-05,4.7629136146167501e-05,0.015651864375257243,0.00071480684643139005,1.7409058917072667e-13,8.5199756078358159e-14,3.5568564004809532e-09,5.4012209628866355e-12,1.8348725426333671e-06,2.277493926453951e-05,0.00055258386938590619,0.00055296138135639767,1.5700415863174529e-07,9.2530200640233525e-08,4.0345889866654444e-14,1.0930173299672153e-05,6.1757881272326507e-09,1.8100177681102394e-09,1.7484443606906123e-08,3.6055627157301429e-08,9.3518963320796871e-10,2.339063869942273e-08,0.00017493316895740048,3.7558904568453208e-13,1.2284558654743534e-13,2.4401810463233301e-08,3.3011815525488843e-09,2.6627144818767499e-10,1.9527061928298092e-07,6.2461917522938797e-07,2.3100947345305567e-08,1.6484783308163471e-09,6.1017055522375314e-08,4.1519313283684443e-08,1.9738781653349472e-08,9.6949517253485441e-12,1.0805499313142469e-09,1.2225603815975571e-09,3.3942780457850633e-09,1.7758799091113678e-09,3.0412348556688248e-11,1.2906234124861119e-10,1.3582724158309656e-10,7.3667261691839662e-12,2.8764794480971701e-09,6.8184860617043846e-14,1.0016288561934906e-12,1.7288511999452605e-08,4.8244584003204954e-12,4.0591340075160665e-11,7.733840909903988e-12,2.0889605173549223e-11,3.9115248741814699e-12,3.9371139152034376e-14,1.7812581553791114e-18,8.1427464242342035e-14,1.9690469446731511e-10,1.6650910158233432e-12,1.8425335083811064e-11,2.3177588844800902e-12,1.4447529004753931e-12,5.2762984271477718e-05,2.1197839634850107e-11,6.1065207482932894e-07,2.11821602276501e-11,4.0365619649318993e-11,4.9997907170551593e-20,2.8816258192893704e-20,1.2125699770705419e-15,3.5632906027509303e-12
3.808610509879458e-09,0.22586291306219047,76.950000000000003,0.0,0.0,0.0,0.94227915789862526,9.4985892862221988,0.0012227071034824199,0.015290966127370733,0.013424173122280015,0.001305807668023194,4.3111046155031323e-09,2.7815932358806139e-06,0.0088388099220507825,2.7437123521334279e-05,1.1942154375214943e-11,2.1343516173332178e-05,5.0237243755203637e-05,0.01599616298112937,0.00074616756699912869,1.7776945804637976e-13,8.9722708391421295e-14,3.7575360425423727e-09,5.7614730073890342e-12,1.8801335321097739e-06,2.3246613714871316e-05,0.00057750367472008128,0.00057790723213221558,1.6408425030708251e-07,9.670323955694642e-08,4.1233470164047915e-14,1.1414805095294417e-05,6.4496033389459503e-09,1.8904684400870749e-09,1.9402654414312396e-08,3.7724688654882241e-08,9.8230396703308255e-10,2.615004358335076e-08,0.00017878313617922462,3.9297432838638929e-13,1.2853186376350808e-13,2.4501494877966307e-08,3.3343248759475412e-09,2.6606902403581992e-10,1.9925367806358522e-07,6.3889198159925989e-07,2.5818619579768342e-08,1.7359787728712983e-09,6.6487369460688429e-08,4.4914610549756904e-08,2.1839283825798101e-08,1.0125151534117471e-11,1.1974650554259025e-09,1.2558487170915102e-09,3.7925754319549763e-09,1.9899448428796472e-09,3.12409273287136e-11,1.4588892541083015e-10,1.5708806557069789e-10,8.5358139003199985e-12,3.0106025740819337e-09,7.0044342642466785e-14,1.0250294161513713e-12,1.8151750876648431e-08,5.0653417280737297e-12,4.3070432176166733e-11,8.1199935668781596e-12,2.1934348829168623e-11,4.1515827087534473e-12,4.1699577045344004e-14,1.8703435209802368e-18,8.5952447775569669e-14,2.0782890600544088e-10,1.7040151448275464e-12,1.9256328141954694e-11,2.3687361236569342e-12,1.4787050724493507e-12,5.5074987067485021e-05,2.1661228709701288e-11,6.6586434981268376e-07,2.1644752289675011e-11,4.229623353306065e-11,5.3066375286613665e-20,3.0584767605993898e-20,1.3587338751418608e-15,4.0153937003070331e-12
3.892889155538521e-09,0.2258629068196614,76.950000000000003,0.0,0.0,0.0,0.94104689917527451,9.4985589999633593,0.0012487529396873252,0.015606407428491766,0.01368898741858126,0.0013317124118384872,4.4000256029024175e-09,2.778128489714693e-06,0.0090280447769775039,2.800314835141516e-05,1.2179064035374816e-11,2.2723689373872453e-05,5.2930266038420822e-05,0.016340032818612758,0.00077814129249218259,1.8143682235060489e-13,9.4389659770238443e-14,3.9649465979888582e-09,6.1366457271139659e-12,1.9253386918762842e-06,2.3715908205526195e-05,0.00060293198703638006,0.00060336312751673273,1.7130878543596783e-07,1.0096142270195041e-07,4.2119945121808042e-14,1.1909297110319688e-05,6.7289883352018396e-09,1.9725602433786402e-09,2.1477364655737668e-08,3.9429343801958263e-08,1.0305668360317307e-09,2.9160608843825002e-08,0.00018262841916087333,4.1073027514177995e-13,1.3433937551570221e-13,2.4601067748626629e-08,3.3674287566431945e-09,2.658669834290498e-10,2.0323367788269536e-07,6.5315377443150947e-07,2.878259847586552e-08,1.8257454380077659e-09,7.23054853009969e-08,4.8494601432726925e-08,2.4105460967588107e-08,1.0564112220470676e-11,1.323760649201633e-09,1.2893392442528678e-09,4.2271451420482114e-09,2.2235780818159406e-09,3.2074540400646231e-11,1.6439443645800834e-10,1.8106272930845533e-10,9.856226602147789e-12,3.147734103468135e-09,7.1915286998730888e-14,1.0484124540051683e-12,1.9038046398382329e-08,5.312657953927637e-12,4.564890014767555e-11,8.5164587288957334e-12,2.3007035974395068e-11,4.4012937296265119e-12,4.411735966454118e-14,1.9618116298709682e-18,9.0638327122091293e-14,2.1914065255272859e-10,1.7429101581765236e-12,2.0104279699092831e-11,2.4196495396119495e-12,1.512632117111745e-12,5.7431396364553029e-05,2.212407060659042e-11,7.2464367322765137e-07,2.2106778518236709e-11,4.4271464934565178e-11,5.6258232395541002e-20,3.2424392177233074e-20,1.5182590881202386e-15,4.5119922491340684e-12
3.977167801197584e-09,0.22586290208776136,76.950000000000003,0.0,0.0,0.0,0.93981658275063928,9.4985287436576158,0.0012747560842882504,0.015920861941668793,0.013952458957312616,0.0013574854341724988,4.4886678009346848e-09,2.774669229922955e-06,0.0092170101792310964,2.8567398588610146e-05,1.2414769047784596e-11,2.4158963959275261e-05,5.570917950150435e-05,0.016683474573026439,0.00081072434242089142,1.8509268878715787e-13,9.9202266193291639e-14,4.1791681357648267e-09,6.5269764622089856e-12,1.9704879899479319e-06,2.4182828227817593e-05,0.00062886614921467366,0.00062932649040507249,1.7867700756663058e-07,1.0530430418125788e-07,4.300531650664458e-14,1.241360767938653e-05,7.0139195169513866e-09,2.0562862277361395e-09,2.3716980575659172e-08,4.1169442914842969e-08,1.0799745821209222e-09,3.2438651673889912e-08,0.0001864690293854506,4.2885532299173263e-13,1.4026761060087043e-13,2.4700529417223501e-08,3.4004932974982956e-09,2.6566532640298133e-10,2.0721062532276133e-07,6.6740457729178066e-07,3.2008766289403369e-08,1.9177715287286342e-09,7.8484548705770291e-08,5.2264142258848785e-08,2.6545857509098759e-08,1.1011796855790374e-11,1.4599294427862499e-09,1.3230310159957286e-09,4.7003698695723543e-09,2.4779999950851566e-09,3.2913164193434587e-11,1.8469502525046952e-10,2.0802143296923267e-10,1.1343249035920387e-11,3.2878707909246975e-09,7.3797645327557691e-14,1.0717780077849832e-12,1.9947527712494015e-08,5.5664430558500814e-12,4.8329400977049796e-11,8.9232940722142083e-12,2.4107823027992498e-11,4.6609153219730796e-12,4.6626748055914074e-14,2.0556758198899085e-18,9.5488600221537226e-14,2.3084831955552682e-10,1.7817761190963598e-12,2.0969101142432835e-11,2.4704992337602567e-12,1.5465340893328527e-12,5.9831855944161743e-05,2.2586366564751943e-11,7.8712993043501208e-07,2.2568240292875492e-11,4.6291278019900431e-11,5.9576768447011013e-20,3.4337028066764292e-20,1.6919788917089014e-15,5.0562360473588745e-12
4.0614464468566475e-09,0.22586289885681896,76.950000000000003,0.0,0.0,0.0,0.93858820787878761,9.4984985163740756,0.0013007166051202945,0.016234330255716817,0.014214590871066381,0.0013831270453219585,4.5770313770559507e-09,2.7712154546717376e-06,0.0094057065506268876,2.9129875298588992e-05,1.264927225023683e-11,2.5650160645312929e-05,5.8574949214353818e-05,0.017026488929382824,0.00084391304944260242,1.8873706426066891e-13,1.041621642111864e-13,4.4002797975749451e-09,6.9326986703670811e-12,2.0155814178371439e-06,2.4647379296671243e-05,0.0006553035071685155,0.00065579474965820294,1.8618816111437467e-07,1.0973143861198012e-07,4.388958608446799e-14,1.2927695149793101e-05,7.3043732924231119e-09,2.1416394450276621e-09,2.6130116094782077e-08,4.294483634671444e-08,1.1305234909651518e-09,3.6001131915691616e-08,0.00019030497839033283,4.4734790936940963e-13,1.4631605794411557e-13,2.4799880227057583e-08,3.4335186018325164e-09,2.6546405298844259e-10,2.1118452698614143e-07,6.8164441381794766e-07,3.5513620206257725e-08,2.012050099572259e-09,8.5037843520664108e-08,5.6228050961779953e-08,2.9169215601396831e-08,1.1468168525582043e-11,1.6064758476519202e-09,1.3569230867426095e-09,5.2147294949860245e-09,2.7544699783454665e-09,3.3756775165543534e-11,2.0691115735388943e-10,2.3825379582616993e-10,1.3013281542096538e-11,3.4310093971284176e-09,7.5691369467811219e-14,1.0951261156403524e-12,2.08803231650263e-08,5.8267327874067868e-12,5.1114691621799853e-11,9.3405569133532333e-12,2.5236865433426897e-11,4.9307145374082269e-12,4.9230088998001461e-14,2.1519493457120101e-18,1.0050685631601638e-13,2.42960508886513e-10,1.8206130910119896e-12,2.1850703960351951e-11,2.5212853074621871e-12,1.5804110441568389e-12,6.2276007941314433e-05,2.3048117829174547e-11,8.5346479287857671e-07,2.302913899956693e-11,4.8355637029827651e-11,6.3025396949139108e-20,3.632464264755868e-20,1.8807532092646419e-15,5.6514120078876449e-12
4.145725092515711e-09,0.2258628971172078,76.950000000000003,0.0,0.0,0.0,0.93736177378887187,9.4984683171943161,0.0013266345699760832,0.016546812976656902,0.014475386305486693,0.0014086375568326318,4.665116503562747e-09,2.7677671620538104e-06,0.0095941343127807222,2.9690579577833855e-05,1.2882576491947532e-11,2.7198085991018247e-05,6.1528528856254211e-05,0.017369076572383402,0.00087770375936333986,1.9236995587539873e-13,1.092709710235758e-13,4.6283598015023038e-09,7.3540419480164431e-12,2.0606189859943362e-06,2.5109566950285597e-05,0.00068224140984491396,0.00068276534012835083,1.938414913614747e-07,1.1424238112226572e-07,4.4772755620386934e-14,1.345151788286014e-05,7.6003260778923259e-09,2.2286129494649621e-09,2.8725590086831227e-08,4.4755374492544073e-08,1.1822097981975932e-09,3.9865660360152591e-08,0.00019413627776602614,4.6620647215138351e-13,1.5248420661557099e-13,2.4899120522673408e-08,3.4665047734126944e-09,2.6526316321124732e-10,2.1515538949499873e-07,6.9587330771981614e-07,3.9314279583583509e-08,2.1085740735722738e-09,9.1978786288326611e-08,6.0391105409791997e-08,3.1984472279147704e-08,1.1933190330802955e-11,1.7639157922958823e-09,1.3910145124758992e-09,5.7728025463554709e-09,3.0542862092749837e-09,3.4605349814235069e-11,2.3116760264329615e-10,2.7206970402175512e-10,1.4883889661673476e-11,3.5771466887775715e-09,7.7596411463676386e-14,1.1184568158399791e-12,2.1836560301697291e-08,6.093562678171749e-12,5.4007633418943586e-11,9.7683042097524504e-12,2.6394317660647842e-11,5.2109685242151752e-12,5.1929818783607547e-14,2.2506453790004201e-18,1.0569678023532414e-13,2.55486049025084e-10,1.8594211375466905e-12,2.2748999742388163e-11,2.572007862024128e-12,1.614263036801414e-12,6.4763492906278527e-05,2.3509325650614991e-11,9.2379166588855545e-07,2.3489476030591171e-11,5.0464506280025113e-11,6.6607660467708736e-20,3.838927767488209e-20,2.0854684448716198e-15,6.3009462546323193e-12
4.230003738174774e-09,0.22586289685934607,76.950000000000003,0.0,0.0,0.0,0.93613727968529403,9.4984381452123117,0.0013525100466050852,0.016858310727601935,0.014734848419078468,0.0014340172814808448,4.7529233575617617e-09,2.764324350088805e-06,0.0097822938871039346,3.0249512553445871e-05,1.3114684633386141e-11,2.8803532504015209e-05,6.4570860761249603e-05,0.017711238186413666,0.00091209283113896915,1.9599137093404897e-13,1.1453028455642471e-13,4.8634854456431482e-09,7.7912320519282809e-12,2.1056007201327003e-06,2.5569396749793553e-05,0.00070967720922483681,0.00071023570268404672,2.0163624445727238e-07,1.1883668735135802e-07,4.5654826878706611e-14,1.3985034255285395e-05,7.9017542984448273e-09,2.3171997978287714e-09,3.1512423572746927e-08,4.6600907793996213e-08,1.2350296949346858e-09,4.4050506819693083e-08,0.00019796293915503159,4.8542944970940088e-13,1.5877154584733595e-13,2.4998250649838764e-08,3.4994519164429172e-09,2.6506265709258601e-10,2.1912321949122183e-07,7.1009128277879197e-07,4.3428492952050721e-08,2.2073362568347783e-09,9.9320920825587205e-08,6.4758041853942572e-08,3.5000756557960705e-08,1.2406825389183568e-11,1.9327765538839275e-09,1.4253043507901117e-09,6.3772676263589696e-09,3.3787853749736306e-09,3.5458864676867364e-11,2.5759342098982988e-10,3.0980016833243024e-10,1.6973854373153064e-11,3.7262794386054526e-09,7.95127235731101e-14,1.1417701467713184e-12,2.2816365869418199e-08,6.3669680341521145e-12,5.7011196523523674e-11,1.0206592560452225e-11,2.7580333207925646e-11,5.5019649604417615e-12,5.4728467026837309e-14,2.3517770085630302e-18,1.1106215685662394e-13,2.6843400566427704e-10,1.8982003225211286e-12,2.366390017925574e-11,2.6226669986983643e-12,1.6480901226570858e-12,6.7293949865976423e-05,2.3969991285630826e-11,9.9825563675822836e-07,2.3949252784398266e-11,5.261785016131151e-11,7.0327236162098265e-20,4.0533052476922841e-20,2.3070372972111568e-15,7.0084061657383231e-12
4.314282383833837e-09,0.22586289807369608,76.950000000000003,0.0,0.0,0.0,0.93491472474787063,9.498407999534324,0.0013783431027129327,0.017168824148642275,0.014992980383017034,0.0014592665332550749,4.8404521209355898e-09,2.7608870167239443e-06,0.009970185694798411,3.080667538292972e-05,1.3345599546107659e-11,3.0467278745663004e-05,6.7702875963717479e-05,0.01805297445553734,0.00094707663687585342,1.9960131693626576e-13,1.1994168353956137e-13,5.1057331117580288e-09,8.2444909212156849e-12,2.1505266582723676e-06,2.6026874278925441e-05,0.00073760826032442462,0.00073820328423480528,2.0957166741853936e-07,1.2351391344980693e-07,4.6535801622892385e-14,1.4528202660489182e-05,8.2086343887375259e-09,2.4073930496926408e-09,3.4499836838579577e-08,4.8481286744298876e-08,1.2889793326657923e-09,4.8574607975679564e-08,0.00020178497425071869,5.0501528096032503e-13,1.6517756504979468e-13,2.5097270955527607e-08,3.5323601355547407e-09,2.6486253464903949e-10,2.2308802363635189e-07,7.2429836284753374e-07,4.7874644781201404e-08,2.3083293514507572e-09,1.0707791286414243e-07,6.933355349039495e-08,3.8227386471495225e-08,1.2889036836544146e-11,2.113596586165575e-09,1.4597916609448987e-09,7.030904805472902e-09,3.7293423728326199e-09,3.6317296332214585e-11,2.8632194422953185e-10,3.5179819128517451e-10,1.930322290729858e-11,3.87840442539385e-09,8.1440258276573228e-14,1.1650661469397894e-12,2.3819865817857335e-08,6.6469839382242131e-12,6.0128464374792713e-11,1.0655478206793074e-11,2.8795064603744499e-11,5.8040024897289013e-12,5.7628660493812378e-14,2.4553572405140953e-18,1.166068757371107e-13,2.8181369274068385e-10,1.9369507099523808e-12,2.4595317062888815e-11,2.6732628186807722e-12,1.6818923572861751e-12,6.9867016385015334e-05,2.4430115996523983e-11,1.0770034231026937e-06,2.4408470665471112e-11,5.4815633139868387e-11,7.4187941356129265e-20,4.2758167165546732e-20,2.5463985553148415e-15,7.777502364195163e-12
4.398561029492901e-09,0.22586290075076534,76.950000000000003,0.0,0.0,0.0,0.93369410813199938,9.4983778792788183,0.0014041338059607494,0.01747835389673124,0.015249785380958461,0.0014843856273376043,4.9277029803117845e-09,2.7574551598343541e-06,0.010157810156851665,3.1362069253994136e-05,1.3575324112585676e-11,3.2190089436007599e-05,7.0925494244140897e-05,0.018394286063490049,0.00098265156183100963,2.0319980157736761e-13,1.2550672758460437e-13,5.3551782689392112e-09,8.7140366996962523e-12,2.1953968483592595e-06,2.6482005143673415e-05,0.00076603192119689581,0.00076666553775543939,2.1764700812999004e-07,1.2827361607977111e-07,4.7415681615560549e-14,1.5080981509950966e-05,8.5209427937533047e-09,2.4991857676454208e-09,3.7697246483045224e-08,5.0396361893085833e-08,1.3440548275909851e-09,5.3457575002288082e-08,0.00020560239479620678,5.249624054163228e-13,1.7170175382804063e-13,2.5196181787888962e-08,3.565229535797406e-09,2.6466279589222067e-10,2.2704980861149532e-07,7.3849457184961407e-07,5.2671762010026799e-08,2.4115459669385153e-09,1.1526354475483605e-07,7.4122289130427903e-08,4.1673866053374402e-08,1.3379787828102117e-11,2.3069253439696347e-09,1.4944755039188656e-09,7.7365969811900326e-09,4.1073699864047172e-09,3.7180621401806916e-11,3.1749075460758682e-10,3.9843964298486327e-10,2.1893360101946892e-11,4.0335184339864239e-09,8.3378968286003077e-14,1.188344854968178e-12,2.4847185301050492e-08,6.9336452505822977e-12,6.336263818842497e-11,1.111501703313509e-11,3.0038663408752228e-11,6.117391159716567e-12,6.0633126955732964e-14,2.5613989984404264e-18,1.2233493591810143e-13,2.9563468388362989e-10,1.9756723640529354e-12,2.5543162286503272e-11,2.7237954231114909e-12,1.7156697964219305e-12,7.2482328626347788e-05,2.4889701051302045e-11,1.1601833215082656e-06,2.4867131084198387e-11,5.7057819757461645e-11,7.8193739141861294e-20,4.5066905866039397e-20,2.8045168772478404e-15,8.6120906562132653e-12
4.482839675151964e-09,0.2258629048811046,76.950000000000003,0.0,0.0,0.0,0.9324754289688244,9.4983477835763743,0.0014298822239644801,0.017786900645570546,0.015505266608850616,0.0015093748800862447,5.0146761270333046e-09,2.754028777223415e-06,0.010345167694031928,3.1915695384362867e-05,1.3803861226043834e-11,3.3972715558535303e-05,7.4239624175076769e-05,0.018735173693672724,0.0010188140044117674,2.0678683274722436e-13,1.3122695726323405e-13,5.6118954772941121e-09,9.2000837585935498e-12,2.2402113463410138e-06,2.6934794971957031e-05,0.00079494555293513022,0.0007956199223100131,2.2586151534496248e-07,1.3311535241542092e-07,4.8294468618480378e-14,1.5643329234536595e-05,8.8386559695492368e-09,2.5925710175121752e-09,4.1114262400377635e-08,5.2345983851208226e-08,1.4002522644717532e-09,5.8719700968472183e-08,0.00020941521258325372,5.4526926323608254e-13,1.7834360199863937e-13,2.5294983496207478e-08,3.5980602226279657e-09,2.6446344082920773e-10,2.3100858111722488e-07,7.5267993377918588e-07,5.7839520344862767e-08,2.5169786303888767e-09,1.2389171023561194e-07,7.9128851972030045e-08,4.5349882268678978e-08,1.3879041539770694e-11,2.5133231045719976e-09,1.5293549424642165e-09,8.497331203136556e-09,4.5143185377489437e-09,3.8048816551288932e-11,3.5124165988542889e-10,4.5012414501461406e-10,2.4767000259312445e-11,4.191618255302037e-09,8.5328806554050791e-14,1.2116063095962919e-12,2.5898448679058322e-08,7.2269866092029596e-12,6.6717041472977332e-11,1.15852645676018e-11,3.1311280217767447e-11,6.442452862854301e-12,6.3744699062767082e-14,2.6699151235723683e-18,1.2825045089889402e-13,3.0990682427970895e-10,2.0143653492297254e-12,2.6507347844680666e-11,2.7742649130750528e-12,1.7494224959678159e-12,7.5139521411552931e-05,2.5348747723690633e-11,1.2479451564808918e-06,2.5325235456743676e-11,5.9344374631661473e-11,8.2348744014121318e-20,4.7461639964563332e-20,3.0823825527286353e-15,9.5161739177514281e-12
