Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063)
1.5880036984102154e-07,0.2357389695316253,76.950000000000003,0.0,0.0,0.0,5.7944667567936686e-05,9.4998622903036356,0.0011477181444117122,0.011606406612897047,8.0103561016486655e-10,2.3814314898215328e-11,1.830402719066155e-09,1.6355714104609998e-07,0.011379347846867905,1.0987335208778925e-05,1.380355393293868e-19,7.8705292842692717e-09,0.0046886287067827975,0.89442999348630303,0.0043253541724499883,4.7915861491497471e-14,1.7569558198169476e-11,1.380737856642698e-06,7.9671664080812915e-12,0.00024627625382061505,6.31881426714534e-10,0.034188279156907628,0.038748914668095012,6.087109576600541e-06,3.2906108803302403e-06,5.0753137168824183e-10,0.015893497886022161,5.6272698979577883e-06,1.5200775408648235e-06,1.9487873343489156e-05,8.0397240882488401e-06,7.9310207196484506e-06,0.0018771937620681424,0.01417951462977223,6.7003831737239813e-11,2.4738941518463324e-11,1.1823393696007872e-06,3.7952478004190015e-07,4.70911346932505e-09,0.00016343602638823132,0.00052885832634347676,0.00037894219155274551,2.0289687368601548e-06,1.3026427011537331e-05,1.6605914340150146e-06,3.0380011377702082e-05,6.8782094574324652e-08,4.7451910398775298e-07,5.7787059480702116e-06,8.3375025310337804e-05,9.1836182794540355e-06,1.0175387386154685e-07,1.6293319348289198e-07,5.3698766379095039e-05,8.410045869720064e-07,0.00030478854529324286,7.4123000937151425e-10,2.7782721680677802e-08,0.0021288594234884,2.8032196020206201e-07,1.5708951333960111e-06,5.0264076967533316e-07,1.4085153300989327e-06,4.6697744188493607e-08,4.6328556053445631e-09,3.4653079002268471e-14,1.5616482340243371e-08,2.4951098137084551e-05,2.1669749890399814e-08,1.0136801677755763e-08,5.895504549823259e-10,2.1668550832060511e-08
1.5923624061342246e-07,0.23573896955515802,76.950000000000003,0.0,0.0,0.0,5.7660605128592715e-05,9.4998622996529942,0.001142728603848492,0.011569877965500557,7.9475828154930561e-10,2.362768816267457e-11,1.8246419251460013e-09,1.627568815852541e-07,0.011295788231300525,1.0952754956644878e-05,1.3695378987249824e-19,7.6625289720863528e-09,0.0046951553237332142,0.89451142104872894,0.0043253958613045798,4.7765056719914262e-14,1.7594013429599195e-11,1.3826611072068011e-06,7.954584425227557e-12,0.00024629873232186905,6.3182476605393318e-10,0.034188277341079251,0.038748914836273178,6.0871092586984846e-06,3.2906107084694563e-06,5.0757757682610385e-10,0.015909899661672642,5.6330771394844144e-06,1.5216462628848192e-06,1.9487871247098428e-05,8.0480219826224601e-06,7.9392189983868008e-06,0.0018771948104581262,0.014190388879653145,6.7072987247184372e-11,2.4764474895150588e-11,1.1832333413962099e-06,3.7981452854028026e-07,4.7122616969712287e-09,0.00016387834818171575,0.00053029121043448788,0.00037894213750757451,2.0310667185044235e-06,1.2960962273980147e-05,1.658046261460571e-06,3.0333957997363769e-05,6.8853608170079659e-08,4.7379980680626579e-07,5.7946260431933303e-06,8.3440698097126886e-05,9.1696755679443219e-06,1.0203420385657887e-07,1.6268572416371438e-07,5.3761496627500912e-05,8.4199043128314613e-07,0.00030577882672065893,7.4327221699712543e-10,2.7858024347240142e-08,0.00213597051762918,2.8125832890842318e-07,1.5751229493389384e-06,5.0431975788685511e-07,1.4132203842191534e-06,4.6823430341857488e-08,4.6452741664494445e-09,3.4768835365444587e-14,1.5659571045910044e-08,2.5019958324976661e-05,2.1728484123655167e-08,1.0136801139403797e-08,5.8960412731319888e-10,2.1727284423320198e-08
1.5967211138582338e-07,0.2357389695786769,76.950000000000003,0.0,0.0,0.0,5.7378354505762248e-05,9.4998623089731637,0.0011377607206953589,0.01153347316365531,7.8854846575063799e-10,2.3443068739831828e-11,1.8189006624111465e-09,1.6196392356227735e-07,0.011213002131072042,1.0918291944617798e-05,1.3588367546083252e-19,7.4600263953928344e-09,0.0047016603740070353,0.89459204871201414,0.0043254372737781743,4.7614763233972818e-14,1.7618387854451903e-11,1.3845780023025291e-06,7.9420700186501956e-12,0.00024632099004672517,6.3176867918449876e-10,0.034188275585254078,0.038748915003577585,6.0871089514384756e-06,3.2906105423677341e-06,5.0762332807182307e-10,0.015926225502141688,5.63885749527112e-06,1.523207722214403e-06,1.9487869219879808e-05,8.0562814602881279e-06,7.9473793230924206e-06,0.0018771958265703442,0.014201243921573322,6.7141822588470277e-11,2.4789890060097202e-11,1.1841258240892742e-06,3.8010377447158385e-07,4.7154075990464729e-09,0.00016432090588813241,0.00053172485948120075,0.00037894208522430884,2.0331549874988365e-06,1.2895902175508224e-05,1.655513027669166e-06,3.0288115416654067e-05,6.8924793652526039e-08,4.7308380195132771e-07,5.8105285183891939e-06,8.3505960746568071e-05,9.1557967020948937e-06,1.0231422359307352e-07,1.6243938816550557e-07,5.3823934936316547e-05,8.4297170715486842e-07,0.00030676985678546514,7.4531216170170055e-10,2.7933367242909763e-08,0.0021430762503456798,2.821939916392899e-07,1.5793457606066842e-06,5.0599748022843014e-07,1.4179218911901976e-06,4.6948967721718709e-08,4.6576779198455487e-09,3.4884504459659962e-14,1.5702610699835138e-08,2.5088740151049436e-05,2.1787249734748908e-08,1.0136800618783463e-08,5.8965727240604821e-10,2.1786049394735809e-08
1.601079821582243e-07,0.2357389696021801,76.950000000000003,0.0,0.0,0.0,5.7097902721743222e-05,9.4998623182642437,0.0011328144015600721,0.011497191744979528,7.8240534855167836e-10,2.3260432290152999e-11,1.8131788579573902e-09,1.6117819982079125e-07,0.011130982343396462,1.0883945734614562e-05,1.3482505500818128e-19,7.2628762335072144e-09,0.0047081439348301704,0.89467188377967433,0.0043254784120033245,4.7464979122600187e-14,1.7642681762097379e-11,1.3864885646885052e-06,7.9296225722355638e-12,0.0002463430290110511,6.3171315928037013e-10,0.034188273887545931,0.038748915170017093,6.0871086545093353e-06,3.2906103818502277e-06,5.0766862956833896e-10,0.015942475762381995,5.6446110910059646e-06,1.5247619527949841e-06,1.948786725965921e-05,8.0645027008170671e-06,7.9555018711849988e-06,0.0018771968114100392,0.014212079835173924,6.7210339257699048e-11,2.4815187565971168e-11,1.1850168233600549e-06,3.8039251986855204e-07,4.7185511676673842e-09,0.00016476369868385037,0.00053315927081561576,0.00037894203464763947,2.0352335892455635e-06,1.2831243766429422e-05,1.652991661424984e-06,3.0242482498153024e-05,6.8995652548118037e-08,4.7237107166095448e-07,5.8264133194749402e-06,8.3570816353680931e-05,9.1419813374628199e-06,1.0259393211666636e-07,1.6219417937432905e-07,5.388608300130384e-05,8.4394844110790421e-07,0.00030776163330515906,7.4734983655543663e-10,2.800875022726686e-08,0.0021501765796013935,2.8312894285947501e-07,1.5835635549781415e-06,5.0767392677207275e-07,1.4226198231985263e-06,4.707435596466286e-08,4.6700668303976165e-09,3.5000085600652085e-14,1.5745601163945182e-08,2.51574433946018e-05,2.1846046614279633e-08,1.0136800115397253e-08,5.8970989506874106e-10,2.1844845636818691e-08
1.6054385293062523e-07,0.23573896962566587,76.950000000000003,0.0,0.0,0.0,5.6819236901240289e-05,9.4998623275263245,0.001127889553447652,0.011461033249074494,7.7632812630765237e-10,2.307975491178492e-11,1.807476439179245e-09,1.6039964355934531e-07,0.011049721732751972,1.0849715890704841e-05,1.3377778997076838e-19,7.070937007155467e-09,0.0047146060831280449,0.89475093348771151,0.0043255192780937441,4.7315702484622698e-14,1.7666895440740144e-11,1.3883928170347955e-06,7.9172414798093815e-12,0.00024636485121207929,6.3165819977484528e-10,0.034188272246127603,0.038748915335600397,6.0871083675895367e-06,3.2906102267424535e-06,5.0771348542136799e-10,0.015958650795558225,5.6503380517328825e-06,1.5263089884028608e-06,1.9487865364330549e-05,8.0726858828742321e-06,7.9635868191876212e-06,0.0018771977659510952,0.014222896699600812,6.7278538743886402e-11,2.4840367962555053e-11,1.1859063448561808e-06,3.8068076675129082e-07,4.7216923949594728e-09,0.00016520672574954416,0.00053459444178366325,0.00037894198572398723,2.0373025689203131e-06,1.2766984120069601e-05,1.6504820920559314e-06,3.019705811027748e-05,6.9066186375609869e-08,4.7166159826167829e-07,5.8422803928508471e-06,8.3635267986625453e-05,9.1282291313659513e-06,1.0287332848338653e-07,1.6195009170747654e-07,5.3947942506308415e-05,8.4492065947673516e-07,0.00030875415409986504,7.4938523469996019e-10,2.8084173160672708e-08,0.0021572714637240593,2.8406317708169495e-07,1.5877763203757986e-06,5.0934908767815598e-07,1.4273141526692604e-06,4.7199594711589866e-08,4.6824408633886487e-09,3.5115578110011273e-14,1.5788542301784564e-08,2.5226067837392085e-05,2.190487465336599e-08,1.013679962871572e-08,5.8976200006994552e-10,2.1903673040655117e-08
1.6097972370302615e-07,0.2357389696491323,76.950000000000003,0.0,0.0,0.0,5.6542344270501689e-05,9.4998623367594988,0.0011229860837587478,0.011424997217514551,7.7031600587042176e-10,2.2901013063274098e-11,1.8017933337747789e-09,1.5962818838296112e-07,0.010969213230254626,1.0815601979063396e-05,1.3274174389679626e-19,6.8840709774344336e-09,0.0047210468955268753,0.89482920500523899,0.0043255598741444943,4.7166931428324707e-14,1.7691029177441129e-11,1.3902907819232832e-06,7.9049261448909675e-12,0.0002463864586285798,6.3160379420050752e-10,0.034188270659229102,0.038748915500336149,6.0871080903554447e-06,3.2906100768715817e-06,5.0775789969945443e-10,0.015974750953057011,5.6560385018597684e-06,1.5278488626487569e-06,1.9487863531853637e-05,8.0808311842380724e-06,7.9716343427364252e-06,0.0018771986911370144,0.014233694593508574,6.7346422528641987e-11,2.4865431796850875e-11,1.1867943941930367e-06,3.8096851712864146e-07,4.724831273013298e-09,0.00016564998627017339,0.00053603036974514135,0.00037894193840144801,2.0393619714698679e-06,1.270312033262249e-05,1.647984249428283e-06,3.0151841127284109e-05,6.9136396646182177e-08,4.7095536417356398e-07,5.8581296854964154e-06,8.3699318686953345e-05,9.1145397428857069e-06,1.0315241175974975e-07,1.61707119113515e-07,5.4009515123353536e-05,8.4588838841105719e-07,0.00030974741699242266,7.514183493493154e-10,2.8159635904265936e-08,0.0021643608614033772,2.8499668886629329e-07,1.5919840448648385e-06,5.1102295319394196e-07,1.4320048522677842e-06,4.7324683607659752e-08,4.6947999845169358e-09,3.5230981315228741e-14,1.5831433978470164e-08,2.5294613263622246e-05,2.1963733743645378e-08,1.01367991581906e-08,5.8981359213719722e-10,2.196253149790282e-08
1.61851465247828e-07,0.23573896969600108,76.950000000000003,0.0,0.0,0.0,5.5993827984062698e-05,9.4998623551395145,0.0011132429112189178,0.011353290723513097,7.584839495714593e-10,2.2549243114894981e-11,1.7904847754520915e-09,1.5810631950182167e-07,0.010810424602287256,1.0747720225764662e-05,1.3070277049982021e-19,6.5250254565163779e-09,0.0047338648176465971,0.89498344181583656,0.0043256402644154205,4.6870898529805196e-14,1.7739057967783704e-11,1.394067939216538e-06,7.8804904080765187e-12,0.00024642903693216311,6.3149661917906489e-10,0.034188267642183065,0.038748915827298933,6.0871075637444828e-06,3.2906097921887899e-06,5.078454196153294e-10,0.016006728037761236,5.6673603648511427e-06,1.5309072606397673e-06,1.9487860047607139e-05,8.0970088515180891e-06,7.9876178146137313e-06,0.0018772004570731667,0.014255233781961406,6.7481248883016292e-11,2.4915211953001486e-11,1.1885660986907577e-06,3.8154253634024842e-07,4.7311019510385622e-09,0.0001665372044373408,0.00053890448615640332,0.00037894184836005125,2.0434522238544483e-06,1.257656883234269e-05,1.6430234665110296e-06,3.0062024902231462e-05,6.9275852523393686e-08,4.6955254406563847e-07,5.88977471938235e-06,8.3826229324959907e-05,9.0873480639345803e-06,1.0370963535720234e-07,1.6122449509520585e-07,5.4131806323311411e-05,8.4781048166296037e-07,0.00031173616037673073,7.5547770139320681e-10,2.8310680270036901e-08,0.0021785230339820293,2.8686152359999741e-07,1.6003843240838811e-06,5.1436675946127605e-07,1.4413752536953317e-06,4.7574410448782048e-08,4.7194733560284314e-09,3.5461517152411681e-14,1.5917068416238731e-08,2.543146621529945e-05,2.2081544647315832e-08,1.0136798263622097e-08,5.8991525615147618e-10,2.2080341142078811e-08
1.6263603263814966e-07,0.23573896973810077,76.950000000000003,0.0,0.0,0.0,5.5506101536467406e-05,9.4998623715836121,0.0011045462492248086,0.01128916914808107,7.4805000116656663e-10,2.2239039327056215e-11,1.7803724057430472e-09,1.5676027123682682e-07,0.010670017473402677,1.0687018820239601e-05,1.2890472813157379e-19,6.2179260169580903e-09,0.0047453287414146476,0.89511966410774335,0.0043257117127659473,4.6606179188467355e-14,1.7782013334859848e-11,1.3974461024246126e-06,7.8587173414054306e-12,0.00024646664232163125,6.3140199247833908e-10,0.034188265096648622,0.03874891611875126,6.087107119967923e-06,3.2906095522857252e-06,5.0792271739897457e-10,0.016035254828258034,5.6774606106460544e-06,1.5336356606775872e-06,1.9487857107545662e-05,8.1114409652846821e-06,8.0018766916396452e-06,0.0018772019548985654,0.01427455495154578,6.7601527614299479e-11,2.495962088219616e-11,1.1901556536349251e-06,3.8205747548340268e-07,4.7367374516695966e-09,0.00016733649111419296,0.0005414937536391579,0.00037894177231031861,2.0471011435314292e-06,1.2463997651188357e-05,1.6385981745877039e-06,2.9981888450749473e-05,6.9400271253533667e-08,4.6830090991542535e-07,5.9181939196091192e-06,8.3939107686867721e-05,9.0630870052087215e-06,1.042100566660285e-07,1.6079388696165592e-07,5.4240903781587894e-05,8.4952527032793405e-07,0.00031352854561475589,7.5912324212031508e-10,2.8446754971498908e-08,0.0021912498185686713,2.8853735051811172e-07,1.6079272186313775e-06,5.1737165874628803e-07,1.4497959314446328e-06,4.7798648641800077e-08,4.7416280560921539e-09,3.5668687358468699e-14,1.5993968930506278e-08,2.5554361519736601e-05,2.2187679580501719e-08,1.0136797508859548e-08,5.9000504604515197e-10,2.2186474949150707e-08
1.6342060002847131e-07,0.235738969780114,76.950000000000003,0.0,0.0,0.0,5.5023926116233796e-05,9.4998623879355168,0.0010959174311258606,0.011225437316819208,7.378151146007956e-10,2.1934753766453499e-11,1.7703215010721981e-09,1.5543622802350643e-07,0.010531940219223289,1.0626686370332348e-05,1.2714098973985069e-19,5.9252822795274642e-09,0.0047567247150209968,0.89525347356530072,0.0043257823179369687,4.6343068865731965e-14,1.7824714103968981e-11,1.4008042414724909e-06,7.8371484713233776e-12,0.00024650358175745343,6.3130906304780654e-10,0.034188262702659164,0.038748916407587111,6.0871067031149669e-06,3.2906093269378536e-06,5.0799864604798124e-10,0.016063544406136655,5.6874768685725686e-06,1.5363413728991474e-06,1.9487854342193116e-05,8.1257530697572128e-06,8.0160170048402434e-06,0.0018772033709962041,0.014293815857857666,6.7720806176300868e-11,2.5003660532074566e-11,1.1917405246632579e-06,3.8257083663441188e-07,4.7423652260902908e-09,0.00016813652170328056,0.00054408543334726533,0.00037894170071215262,2.0507197220808517e-06,1.2352664921861975e-05,1.6342098106320638e-06,2.990240675109289e-05,6.9523664816684769e-08,4.6705950189763479e-07,5.9465547117853339e-06,8.4050733139699133e-05,9.0390242543824255e-06,1.0470944950150546e-07,1.6036679898523747e-07,5.4349097195807349e-05,8.5122591161512864e-07,0.00031532330152386995,7.6276128215281248e-10,2.8582956530900473e-08,0.0022039582009221706,2.9021075428767974e-07,1.6154536014487661e-06,5.2037221312453536e-07,1.4582044340861376e-06,4.802239599031965e-08,4.7637339269242161e-09,3.5875558025737874e-14,1.6070707161212536e-08,2.5676997564430494e-05,2.2293913460526638e-08,1.0136796799026145e-08,5.9009324554879934e-10,2.2292707710039115e-08
1.6420516741879297e-07,0.23573896982203232,76.950000000000003,0.0,0.0,0.0,5.4547230787507294e-05,9.4998624041957616,0.0010873559309751899,0.011162092626243533,7.2777502683822663e-10,2.1636259670492088e-11,1.7603316508573574e-09,1.5413382526409394e-07,0.010396153943156789,1.0566720411361373e-05,1.2541082056621123e-19,5.6464138282494299e-09,0.0047680531746964287,0.89538490966045348,0.0043258520914958038,4.6081556813001502e-14,1.7867161909448453e-11,1.4041424849180145e-06,7.8157806414764491e-12,0.00024653986613439906,6.31217795842606e-10,0.034188260451737527,0.038748916693853323,6.0871063116810588e-06,3.2906091153307067e-06,5.0807322796000604e-10,0.016091598757704221,5.697409841907613e-06,1.539024587280393e-06,1.9487851741778275e-05,8.1399461698435591e-06,8.0300397470423267e-06,0.0018772047098875957,0.014313016942366521,6.7839092944024037e-11,2.5047333994845455e-11,1.1933207433892024e-06,3.8308263107599609e-07,4.7479852339804364e-09,0.00016893729160367225,0.00054667951037624095,0.00037894163331694944,2.0543082135770171e-06,1.224255451635328e-05,1.629857984410356e-06,2.9823573449710235e-05,6.9646041755666855e-08,4.6582822078875384e-07,5.9748568071648613e-06,8.4161122491915356e-05,9.0151578871735341e-06,1.0520780877906523e-07,1.5994319700834766e-07,5.4456395901859481e-05,8.5291255153738176e-07,0.00031712041551611045,7.6639178454624859e-10,2.8719284164161697e-08,0.0022166479529133316,2.9188170486925462e-07,1.6229634079719981e-06,5.2336836873220648e-07,1.4666006106689582e-06,4.8245650574658328e-08,4.7857907831216271e-09,3.6082125440445004e-14,1.6147282375500511e-08,2.5799373177151529e-05,2.2400245675843483e-08,1.0136796131619324e-08,5.901798806787748e-10,2.2399038813117612e-08
1.6498973480911463e-07,0.23573896986384837,76.950000000000003,0.0,0.0,0.0,5.4075945613387852e-05,9.499862420364888,0.0010788612268495686,0.011099132492797505,7.179255741845043e-10,2.1343433260812902e-11,1.7504024476547151e-09,1.5285270434346234e-07,0.010262620399627572,1.0507118497611699e-05,1.2371350315150287e-19,5.3806722307230497e-09,0.0047793145536314521,0.89551401121142693,0.0043259210448280865,4.5821632364548569e-14,1.7909358374235221e-11,1.4074609604230041e-06,7.7946107811629476e-12,0.0002465755061667993,6.3112815664208589e-10,0.0341882583358772,0.038748916977595721,6.0871059442388541e-06,3.2906089166932978e-06,5.0814648516213092e-10,0.01611941985139681,5.7072602275971813e-06,1.5416854920900808e-06,1.9487849297072368e-05,8.1540212614121884e-06,8.0439459021394615e-06,0.001877205975844063,0.014332158641698319,6.7956396217127548e-11,2.5090644334872947e-11,1.1948963411070126e-06,3.8359286997005457e-07,4.7535974363899431e-09,0.00016973879625786605,0.0005492759699621553,0.0003789415698899005,2.0578668698081607e-06,1.2133650534525053e-05,1.6255423109318058e-06,2.9745382254548646e-05,6.976741053661808e-08,4.6460696832537144e-07,6.0030999227904542e-06,8.4270292292120064e-05,8.9914859978800123e-06,1.0570512951615784e-07,1.5952304720297509e-07,5.4562809118863297e-05,8.5458533428228823e-07,0.00031891987503861164,7.7001471309696691e-10,2.8855737094615184e-08,0.0022293188500335111,2.9355017270011653e-07,1.6304565750619986e-06,5.2636007256108506e-07,1.4749843126375656e-06,4.846841051751019e-08,4.8077984434229325e-09,3.6288385947742158e-14,1.6223693855803197e-08,2.5921487210076453e-05,2.2506675620651583e-08,1.0136795504259123e-08,5.902649770221881e-10,2.2505467652527821e-08
1.6577430219943629e-07,0.2357389699055553,76.950000000000003,0.0,0.0,0.0,5.3610001641098753e-05,9.4998624364434239,0.0010704328008200119,0.011036554352675119,7.0826268988996418e-10,2.1056153639197991e-11,1.7405334871353315e-09,1.5159251262726438e-07,0.010131301983352044,1.044787820206486e-05,1.2204833673076875e-19,5.1274395624171329e-09,0.0047905092819990744,0.89564081639343707,0.0043259891891408884,4.5563284936177365e-14,1.7951305109963734e-11,1.4107597947599774e-06,7.7736359020944969e-12,0.00024661051239150409,6.3104011200408088e-10,0.034188256347516696,0.03874891725885922,6.0871055994403532e-06,3.2906087302974856e-06,5.0821843931656612e-10,0.016147009637957337,5.7170287163228627e-06,1.5443242739046787e-06,1.9487846999359581e-05,8.1679793313795428e-06,8.0577364451808194e-06,0.001877207172900325,0.014351241387704957,6.8072724220662965e-11,2.5133594588975646e-11,1.196467348796124e-06,3.8410156435920143e-07,4.7592017957758653e-09,0.00017054103115143719,0.0005518747974804976,0.00037894151020924279,2.0613959402992707e-06,1.2025937301285197e-05,1.6212624103598139e-06,2.9667826934980292e-05,6.9887779549752787e-08,4.6339564720283683e-07,6.0312837814277657e-06,8.4378258833363038e-05,8.9680066993607651e-06,1.0620140683100885e-07,1.5910631607037428e-07,5.4668345950800592e-05,8.5624440223771511e-07,0.00032072166757499723,7.7363003233468479e-10,2.8992314552927047e-08,0.0022419706713544215,2.9521612868899566e-07,1.6379330409882223e-06,5.2934727244829093e-07,1.4833553938055012e-06,4.8690673983444825e-08,4.8297567306600767e-09,3.6494335951066699e-14,1.6299940899643247e-08,2.6043338539508358e-05,2.2613202694870295e-08,1.0136794914697728e-08,5.9034855974227619e-10,2.2611993628131687e-08
