Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135)
9.286442185022211e-07,0.157456355758567,76.950000000000003,0.0,0.0,0.0,0.94397660021657859,9.4823327626632956,0.0018027316845908687,0.0068763779627259176,0.0013722317614899826,0.0038000154166096486,1.2887349944635259e-08,1.9828499764507571e-10,0.00011368016169014494,8.7214067624242396e-05,1.3736410615682479e-10,0.013761531722906487,0.012921748809536259,9.6246822515845526e-05,0.015100427612415172,1.9363866902062826e-12,4.4450114959062419e-12,3.7874825694188268e-08,2.3439599997913489e-11,1.943304173376784e-09,8.5947768760141279e-08,7.5981955635662295e-05,7.7431861670095435e-05,9.7684601776966977e-08,7.1145330514913816e-08,3.8269875262642404e-22,1.2464561730940543e-06,3.1972830436945235e-09,1.1615231826114477e-09,1.6141728367064171e-07,7.2325039265521319e-07,2.3109200706271631e-12,2.4049261332636694e-07,1.2880149017820695e-06,1.8311225879924626e-11,4.3717569459120498e-12,3.7657812644579172e-12,8.0866784749844861e-13,4.7909252044010195e-16,5.4973316331504153e-11,2.4948128669131323e-10,2.3862815407362684e-07,9.7530871248062042e-10,4.8655933996834122e-07,1.2793885333751652e-07,1.1974220505385727e-06,2.1044881563596252e-14,2.6524790475271687e-06,1.4927770567870112e-12,9.8722901131863374e-06,4.1167415083183649e-08,8.9450296165124589e-14,6.0435172449882362e-07,1.7855102754236935e-06,3.9499566471457221e-06,1.5764134377503707e-12,1.1479977537869707e-17,5.5665516550251207e-19,6.6035388447844839e-10,1.7754505056670998e-12
9.392611850483066e-07,0.1574560016253044,76.950000000000003,0.0,0.0,0.0,0.94334205943092597,9.4821348367282887,0.00181962783611124,0.00688067689711141,0.0013700750897571393,0.0037939678148415238,1.2895166624534914e-08,1.9815447682317448e-10,0.00011494095666804046,8.7266967180011591e-05,1.3714549564483056e-10,0.01396492253468859,0.013119908191118764,9.7319889700349412e-05,0.015316691213752716,1.9375612023957755e-12,4.5130780356575441e-12,3.8456200861302674e-08,2.3786061854619906e-11,1.9651824831927446e-09,8.5812744107502708e-08,7.6933542259770036e-05,7.843473613321847e-05,9.8906147589228441e-08,7.20350049611466e-08,3.8696550968462464e-22,1.2584361273637417e-06,3.2279527049320535e-09,1.1726934337921193e-09,1.6698531961246605e-07,7.336536629178358e-07,2.3497440960847001e-12,2.500528682306796e-07,1.3072131122545496e-06,1.8574269551248501e-11,4.434557928732489e-12,3.8182199359247894e-12,8.2045997321557089e-13,4.8079746397149055e-16,5.5968581070976727e-11,2.5401458661660331e-10,2.4808817260588492e-07,9.9255128590470159e-10,4.9420612970303604e-07,1.2984347841614413e-07,1.2211857432551065e-06,2.1247153946651501e-14,2.7052146577921474e-06,1.5046870750151329e-12,1.0169050284919056e-05,4.2220017932528018e-08,9.0163996515102446e-14,6.2074158520809717e-07,1.850359421284167e-06,4.0936677246720458e-06,1.6195591360711728e-12,1.1571569809600429e-17,5.6677045631155157e-19,6.7342481320431019e-10,1.810559787762189e-12
9.498781515943921e-07,0.15745564789510705,76.950000000000003,0.0,0.0,0.0,0.94270815549553644,9.4819371322883139,0.0018364488940414137,0.0068847640236123454,0.0013679364642267926,0.0037879706627722818,1.2902586324248012e-08,1.9802408891365292e-10,0.00011620088849467565,8.7317179942589953e-05,1.3692870849952733e-10,0.014168036569537256,0.013317940349171734,9.8392323986468827e-05,0.01553294171425784,1.9386760617222326e-12,4.5810983547632624e-12,3.9037203661051785e-08,2.4132052287313173e-11,1.9870478935595385e-09,8.5678845900438496e-08,7.7882416924734399e-05,7.943604037856604e-05,1.0012416330802045e-07,7.2922108382472371e-08,3.9122975015177983e-22,1.2703338292469518e-06,3.2584103057273094e-09,1.1837866231361471e-09,1.7265317902297851e-07,7.4400609921399672e-07,2.388553851710932e-12,2.5985214370357694e-07,1.3264908980212581e-06,1.8836016804556955e-11,4.4970493951663654e-12,3.8708753248850347e-12,8.3230092526643327e-13,4.8250809079023675e-16,5.6974511836372248e-11,2.5859648228882835e-10,2.5778326834402552e-07,1.0097941859571828e-09,5.0185210511859289e-07,1.317455316877707e-07,1.2450017670565628e-06,2.1448037813838828e-14,2.758065898221035e-06,1.5165098207581411e-12,1.0470274258286208e-05,4.3279937437258284e-08,9.0872467028363992e-14,6.3726062983651506e-07,1.9165008480872168e-06,4.2402476190261527e-06,1.6634822136588226e-12,1.1662490922209718e-17,5.7699418359111664e-19,6.8657013853219079e-10,1.8458678168796827e-12
9.604951181404775e-07,0.15745529456941643,76.950000000000003,0.0,0.0,0.0,0.94207489281618406,9.4817396501444584,0.0018531951384448075,0.0068886464206306969,0.0013658163227439619,0.0037820251689296893,1.290962232268765e-08,1.9789383181575766e-10,0.00011745995803498034,8.7364796457666053e-05,1.3671378923477089e-10,0.014370871739150859,0.01351584043453345,9.9464125494382351e-05,0.015749172542565009,1.9397332754394455e-12,4.6490707396356997e-12,3.9617819812224264e-08,2.4477567738494443e-11,2.0089004067241633e-09,8.5546101920459957e-08,7.8828584661855007e-05,8.0435787727393919e-05,1.0133865611849157e-07,7.3806645987405103e-08,3.9549147462837627e-22,1.282149995666844e-06,3.2886577147589715e-09,1.1948034211691242e-09,1.7842058893575438e-07,7.5430715854466701e-07,2.4273445169466057e-12,2.6989269419224341e-07,1.3458475239126869e-06,1.9096454074797505e-11,4.5592281065845607e-12,3.9237454290177979e-12,8.4419025290954016e-13,4.8422436159832371e-16,5.7991156221434001e-11,2.6322719031339234e-10,2.6771559858850074e-07,1.027035051372136e-09,5.0949716236537119e-07,1.3364499223284277e-07,1.2688676771629228e-06,2.1647544851632904e-14,2.8110272998532831e-06,1.5282462663978991e-12,1.0775956036284717e-05,4.4346952412263169e-08,9.1575766067572025e-14,6.5390505138475614e-07,1.9839363832334767e-06,4.3897003648028048e-06,1.7081908971360361e-12,1.1752748360920651e-17,5.8732683070451678e-19,6.9978872714868635e-10,1.8813715394206946e-12
9.711120846865629e-07,0.15745494164960624,76.950000000000003,0.0,0.0,0.0,0.94144227565088756,9.4815423910497678,0.0018698668485057212,0.0068923308114766406,0.0013637150273690904,0.0037761323329648187,1.2916287270965891e-08,1.9776370894740565e-10,0.00011871816615966273,8.7409901746101701e-05,1.3650077332028048e-10,0.014573426217678301,0.013713603898283494,0.00010053529435565275,0.015965377358230337,1.9407347336547563e-12,4.7169936750930899e-12,4.0198035918780445e-08,2.482260509271711e-11,2.0307400251735503e-09,8.5414535199687139e-08,7.9772050930860964e-05,8.143399179721245e-05,1.0254963293895551e-07,7.4688622840407436e-08,3.997506835368259e-22,1.2938853238868101e-06,3.3186967206006994e-09,1.2057444707003226e-09,1.8428725918759985e-07,7.6455634440558361e-07,2.4661114160367669e-12,2.8017675024086062e-07,1.3652822616372489e-06,1.9355568805270032e-11,4.6210910651287205e-12,3.9768282646760783e-12,8.5612750977298614e-13,4.8594621232393515e-16,5.9018560874251186e-11,2.6790692299057006e-10,2.7788729585762874e-07,1.0442715918213113e-09,5.1714120831592558e-07,1.355418416934858e-07,1.292781142204137e-06,2.1845687178034903e-14,2.864093647795705e-06,1.539897350791816e-12,1.1086089568258938e-05,4.5420846768400481e-08,9.2273949836300624e-14,6.7067112264155022e-07,2.0526677002897433e-06,4.5420296525767493e-06,1.7536934481206476e-12,1.1842349339773075e-17,5.9776887144676141e-19,7.130794605524379e-10,1.9170679378476021e-12
9.817290512326483e-07,0.15745458913695273,76.950000000000003,0.0,0.0,0.0,0.94081030811409649,9.4813453557106691,0.0018864643025288401,0.0068958235873605098,0.0013616328713564017,0.0037702929652077347,1.2922593151783408e-08,1.9763372239537215e-10,0.00011997551374501813,8.745257665466292e-05,1.362896896903508e-10,0.014775698419381516,0.013911226470494841,0.00010160583071279608,0.016181550040302705,1.9416822328059354e-12,4.7848657281603659e-12,4.0777839406898112e-08,2.5167161644614631e-11,2.052566751625284e-09,8.5284164460437856e-08,8.0712821563059387e-05,8.243066644888487e-05,1.0375710137583996e-07,7.556804448593181e-08,4.0400737739278854e-22,1.3055404924637507e-06,3.3485290712858229e-09,1.2166103999071938e-09,1.9025288310782362e-07,7.7475320417723302e-07,2.5048500137008552e-12,2.9070651873343578e-07,1.3847943895586857e-06,1.9613349591476907e-11,4.6826355479958753e-12,4.0301218662879549e-12,8.6811225217144111e-13,4.876735860960209e-16,6.005677150710155e-11,2.7263588836027857e-10,2.8830046814061187e-07,1.0615015858056725e-09,5.2478415966340337e-07,1.3743606405621944e-07,1.3167399393292601e-06,2.2042476421372046e-14,2.9172599702754228e-06,1.5514639810768957e-12,1.1400668756316393e-05,4.6501409502836261e-08,9.2967072648468369e-14,6.8755519668522529e-07,2.1226963254910781e-06,4.6972388434781044e-06,1.7999981624757799e-12,1.1931300832124669e-17,6.0832077011614303e-19,7.2644123465822225e-10,1.952954034752934e-12
9.923460177787337e-07,0.1574542370326435,76.950000000000003,0.0,0.0,0.0,0.94017899418071516,9.481148544789507,0.0019029877779388473,0.006899130828511524,0.0013595700869022149,0.0037645077032508571,1.2928551361012847e-08,1.97503868704372e-10,0.00012123200167274232,8.7492899276303104e-05,1.3608056256038109e-10,0.014977686978092857,0.014108704140582594,0.00010267573471887389,0.016397684676669737,1.9425775024088204e-12,4.8526854521918499e-12,4.1357218466326043e-08,2.5511235068665206e-11,2.0743805890188322e-09,8.5155004509430574e-08,8.1650902710242798e-05,8.3425825738674738e-05,1.0496107023794402e-07,7.6444917303242901e-08,4.0826155697834556e-22,1.3171161621933563e-06,3.3781564977760997e-09,1.2274018304197224e-09,1.9631713817915347e-07,7.8489732665843189e-07,2.5435559102650567e-12,3.0148418312621188e-07,1.4043831924844006e-06,1.9869786245853004e-11,4.743859122916094e-12,4.0836242857681148e-12,8.8014404143625197e-13,4.8940645033653472e-16,6.1105832906060266e-11,2.7741429024529799e-10,2.9895719914003273e-07,1.0787228786227505e-09,5.3242594209898825e-07,1.393276454523153e-07,1.3407419495336781e-06,2.2237923147688251e-14,2.9705215281470792e-06,1.5629470343744785e-12,1.1719687461193822e-05,4.7588434680562202e-08,9.3655187190337625e-14,7.0455370719261952e-07,2.1940236439469968e-06,4.8553309831044885e-06,1.8471133695678772e-12,1.2019609593657947e-17,6.1898298154303475e-19,7.3987295942498912e-10,1.9890268945353083e-12
9.999999999999997e-07,0.15745388533782093,76.950000000000003,0.0,0.0,0.0,0.93972427502748324,9.4810067994471456,0.0019148541448182493,0.0069014032624279253,0.0013580951022242624,0.0037603708329562221,1.2932637239860342e-08,1.9741033836170235e-10,0.00012213729602927935,8.7520550918346711e-05,1.3593102210259518e-10,0.015123127931864509,0.014250977702566975,0.0001034466576135524,0.016553473609746749,1.9431914417484072e-12,4.9015448635149766e-12,4.177463479309394e-08,2.5758983612719765e-11,2.0900986243900408e-09,8.5062648084946399e-08,8.2325519315211516e-05,8.4142323827666351e-05,1.0582686911113819e-07,7.7075494652348551e-08,4.1132692027338449e-22,1.3254123406430489e-06,3.3993893128728853e-09,1.2351357098234452e-09,2.0074997390951034e-07,7.9217750123473954e-07,2.5714370694177132e-12,3.0940900736522971e-07,1.4185523140300924e-06,2.0053817418896781e-11,4.7877960801279346e-12,4.1223236907943383e-12,8.8884693727248892e-13,4.9065907919829855e-16,6.1868877814841979e-11,2.8088991422674917e-10,3.0679209307093221e-07,1.0911314751179566e-09,5.3793429237362788e-07,1.4068967905816856e-07,1.3580711417533801e-06,2.2377998032697955e-14,3.0089753709847263e-06,1.5711740298598874e-12,1.1952424846720655e-05,4.8375988315295612e-08,9.4148184576260727e-14,7.1687729461372829e-07,2.2462512428876532e-06,4.9710926624977153e-06,1.881587129319337e-12,1.2082878114730592e-17,6.2673826224063999e-19,7.4959894268499054e-10,2.0151467548317426e-12
1.002962984324819e-06,0.15745388533782093,76.950000000000003,0.0,0.0,0.0,0.93954833768999901,9.4809519589079798,0.0019194375512801326,0.0069022583271538323,0.0013575268498783643,0.0037587770295069759,1.2934172812062503e-08,1.9737415140791325e-10,0.00012248763082974061,8.7530942813957761e-05,1.3587340865758746e-10,0.015179390728337827,0.014306033139148721,0.00010374500653710081,0.016613775554101481,1.9434221703132337e-12,4.9204516016521533e-12,4.1936161997773022e-08,2.5854823374857915e-11,2.0961815405072738e-09,8.502706662419884e-08,8.2586300802218622e-05,8.4419483874827555e-05,1.0616154765241997e-07,7.7319247241738387e-08,4.1251322283420682e-22,1.3286129771333495e-06,3.4075806504475065e-09,1.2381193561893337e-09,2.0247968667536779e-07,7.9498833973701762e-07,2.5822248386969338e-12,3.1251190367393086e-07,1.4240479614711732e-06,2.0124869356281318e-11,4.8047595427984048e-12,4.1373335920026944e-12,8.9222244337423554e-13,4.9114474078292627e-16,6.2165788940591665e-11,2.8224232829553478e-10,3.0985954850810251e-07,1.0959333804054439e-09,5.4006648953956879e-07,1.4121657397439359e-07,1.3647851531030222e-06,2.2432038601321251e-14,3.023873804697952e-06,1.5743473598871955e-12,1.2043139507640772e-05,4.8681721407616533e-08,9.433834429399479e-14,7.2166316857020979e-07,2.2666509056392853e-06,5.0163088149644848e-06,1.895047431532502e-12,1.2107282148411659e-17,6.297559512882271e-19,7.5337355851315091e-10,2.0252836135493954e-12
1.0135799508709045e-06,0.15745353405354073,76.950000000000003,0.0,0.0,0.0,0.93891834234933325,9.4807555986478089,0.0019358138982165951,0.0069052116055411793,0.0013555032847594271,0.0037531012866552924,1.2939467858050193e-08,1.9724457385494455e-10,0.00012374240210795325,8.7566776787241675e-05,1.35668239639855e-10,0.015380808688031268,0.014503209921241456,0.00010481364634048157,0.016829817148940208,1.9442177828686354e-12,4.9881630178904333e-12,4.2514659563607353e-08,2.6197924885324816e-11,2.1179696094494778e-09,8.490035889351318e-08,8.351902250371635e-05,8.5411655178309527e-05,1.0735854209977452e-07,7.8191040492579822e-08,4.1676237554246119e-22,1.340031565453001e-06,3.4368031406133374e-09,1.2487635571167082e-09,2.0874017627544702e-07,8.0502590818890156e-07,2.6208526609419371e-12,3.2379181764913258e-07,1.4437879936425539e-06,2.0378590450874831e-11,4.8653347849950109e-12,4.1912478703629946e-12,9.0434702570756838e-13,4.9288839564658363e-16,6.3236682573051435e-11,2.8712019803137678e-10,3.2100955207585043e-07,1.1131310642323989e-09,5.4770574342097648e-07,1.4310283950792435e-07,1.3888676252402875e-06,2.2624833746749743e-14,3.0773124958660665e-06,1.585665780411209e-12,1.2371018689340449e-05,4.9781073796860295e-08,9.5016593177042068e-14,7.3888017592120011e-07,2.3405792311615413e-06,5.1801747933426565e-06,1.9438087425478071e-12,1.2194324817912801e-17,6.4064011572528996e-19,7.6694196894613171e-10,2.0617213246922696e-12
1.0241969174169899e-06,0.1574531831807693,76.950000000000003,0.0,0.0,0.0,0.93828901173785495,9.4805594645525133,0.0019521170935315414,0.0069079959315830894,0.0013534994713915859,0.0037474806895422411,1.2944446356121184e-08,1.9711513093245939e-10,0.0001249963164041857,8.7600469240461308e-05,1.3546506486219051e-10,0.015581940042568162,0.0147002311508618,0.00010588165431146915,0.017045804118410522,1.9449658449391741e-12,5.055818459970716e-12,4.3092701341205221e-08,2.6540538216089141e-11,2.1397447994027084e-09,8.4774886510615045e-08,8.4449074675022395e-05,8.6402354047349113e-05,1.0855206352956135e-07,7.9060304250366924e-08,4.210090160652347e-22,1.3513725402469916e-06,3.4658255848712538e-09,1.2593350141425443e-09,2.1509824065106272e-07,8.1500973159975848e-07,2.6594353630527973e-12,3.3532603955079668e-07,1.4636025920133775e-06,2.0630942196324981e-11,4.9255830986721609e-12,4.2453652222135013e-12,9.1651736064104537e-13,4.9463739050429655e-16,6.4318555867939113e-11,2.9204809088488598e-10,3.3240922207156204e-07,1.130313964306841e-09,5.5534365206303085e-07,1.4498643357648573e-07,1.4129875319284464e-06,2.2816318130970368e-14,3.1308335009368325e-06,1.5969030936290793e-12,1.2703318773394205e-05,5.0886300927145177e-08,9.5689981803233879e-14,7.5620140486164529e-07,2.4158096171702082e-06,5.3469310955182565e-06,1.9934057281155847e-12,1.2280743750736226e-17,6.5163590202608946e-19,7.8057714079095588e-10,2.098337202049952e-12
1.0348138839630753e-06,0.15745283272045113,76.950000000000003,0.0,0.0,0.0,0.93766034930996711,9.4803635571312395,0.0019683474111276689,0.0069106163382782358,0.0013515154483698555,0.0037419153389084978,1.2949117806187253e-08,1.9698582599354204e-10,0.00012624937461993069,8.7632083817519539e-05,1.3526388729544881e-10,0.015782784130195675,0.014897093686632397,0.00010694903064163003,0.017261731292479418,1.9456677719389136e-12,5.1234168938058105e-12,4.3670278081433664e-08,2.6882662235919947e-11,2.1615071141156413e-09,8.4650652074924064e-08,8.5376464342233532e-05,8.739159492545332e-05,1.0974212083936274e-07,7.9927045028584863e-08,4.2525314506088367e-22,1.3626365004819062e-06,3.4946495177866521e-09,1.2698342802608919e-09,2.2155350003382654e-07,8.2493954240424172e-07,2.6979690527507176e-12,3.4711666130798056e-07,1.4834910653316669e-06,2.0881917831018461e-11,4.9855028695468552e-12,4.2996837644926711e-12,9.2873302518669498e-13,4.9639166213380994e-16,6.5411450001183327e-11,2.9702619424293185e-10,3.4406054733412368e-07,1.1474801741984536e-09,5.6298017006395502e-07,1.4686734919968914e-07,1.4371431258747542e-06,2.3006502218305811e-14,3.1844329134646486e-06,1.6080600740278261e-12,1.3040033504441851e-05,5.1997216796134693e-08,9.6358556539854272e-14,7.7362361119834313e-07,2.4923429416791659e-06,5.5165796336308337e-06,2.0438468443498316e-12,1.2366544896523057e-17,6.6274372837717156e-19,7.9427803687022115e-10,2.1351284479679156e-12
1.0454308505091607e-06,0.1574524826734557,76.950000000000003,0.0,0.0,0.0,0.93703235839876498,9.4801678768587418,0.0019845051240271376,0.0069130776381016402,0.0013495512160666095,0.0037364052339564813,1.2953491234369319e-08,1.9685666433452783e-10,0.00012750157766120706,8.7661680604490572e-05,1.3506470562597481e-10,0.015983340428628992,0.015093794568596188,0.00010801577553133726,0.01747759366622028,1.9463249028550116e-12,5.1909573987401672e-12,4.4247381070196371e-08,2.7224296048629673e-11,2.1832565575217505e-09,8.4527655859064025e-08,8.6301198664956636e-05,8.8379392272612005e-05,1.1092872284893569e-07,8.0791269281662921e-08,4.2949476313814922e-22,1.3738240317385686e-06,3.5232764303985053e-09,1.2802618929902337e-09,2.2810556176280496e-07,8.3481510403412726e-07,2.7364499565467804e-12,3.591657524783869e-07,1.5034527279317409e-06,2.1131511319777396e-11,5.0450926567342831e-12,4.3542016293271792e-12,9.4099359762408269e-13,4.9815114075759284e-16,6.6515405269443264e-11,3.0205469148996462e-10,3.5596549352120906e-07,1.1646278451491491e-09,5.7061525774373946e-07,1.4874558076269262e-07,1.4613327426084825e-06,2.3195396533605579e-14,3.2381070125547371e-06,1.6191374741882081e-12,1.3381156608425636e-05,5.3113640267517654e-08,9.7022362336783265e-14,7.9114363048002322e-07,2.5701799691382108e-06,5.6891220660616603e-06,2.0951405772727799e-12,1.2451734031967465e-17,6.7396400408778369e-19,8.0804363247192056e-10,2.1720922974805347e-12
1.056047817055246e-06,0.15745213304055453,76.950000000000003,0.0,0.0,0.0,0.93640504221930521,9.4799724241761893,0.0020005905043717193,0.0069153844337688508,0.001347606742811148,0.0037309502804468474,1.2957575229366675e-08,1.9672763889482594e-10,0.00012875292643840778,8.768931949852412e-05,1.3486751853306644e-10,0.016183608542754122,0.015290331005990743,0.00010908188918948369,0.0176933863926786,1.9469385598522431e-12,5.2584388908014965e-12,4.4824002091280782e-08,2.7565438986938035e-11,2.2049931337330445e-09,8.4405896021057148e-08,8.7223284905258323e-05,8.936576053941642e-05,1.1211188030000521e-07,8.1652984761520886e-08,4.3373387143913526e-22,1.3849357068755619e-06,3.5517078457754158e-09,1.2906183998990285e-09,2.3475402080648511e-07,8.4463620917029606e-07,2.7748744147097153e-12,3.7147536043567679e-07,1.5234868995894002e-06,2.1379717744146813e-11,5.1043512859267385e-12,4.4089169636226752e-12,9.5329866001266752e-13,4.9991581153571518e-16,6.763046109911811e-11,3.071337620474343e-10,3.6812600330612793e-07,1.181755184440488e-09,5.7824888065985878e-07,1.5062112389642331e-07,1.4855547968461232e-06,2.3383009693000779e-14,3.29185225467525e-06,1.6301360256523806e-12,1.3726681795999764e-05,5.4235395013516369e-08,9.768144323598233e-14,8.087583774326966e-07,2.649321355211883e-06,5.864559808144744e-06,2.1472954421183086e-12,1.2536316801536168e-17,6.8529712952055642e-19,8.218729150723102e-10,2.2092260273021434e-12
