Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63)
9.744818623234446e-12,0.4351409840604447,76.950000000000003,0.0,0.0,0.0,0.9506632379480433,9.499995835618007,7.9058793920104627e-05,0.00066575480632586508,0.00065871343052970987,3.9297557715914812e-06,4.2351685637919334e-11,0.0011991704733845146,0.011565402316859425,2.345793079104827e-07,1.8005806813946125e-14,4.5534343691948836e-12,6.2945192254726938e-11,0.035159573442496359,2.5782978303466803e-07,8.3932433219307346e-16,1.6956466309222289e-16,2.8944096107644962e-15,0.0,1.3201552492006935e-06,3.3463584566371419e-06
9.976967062532067e-12,0.4351409834349516,76.950000000000003,0.0,0.0,0.0,0.94951920767782516,9.4999957099130494,8.0893686428325015e-05,0.0006808081197433825,0.00067349387473423735,4.0500001087911332e-06,4.3309296953691856e-11,0.0011977390924565261,0.0118408418927048,2.4003862346587781e-07,1.8556756259701715e-14,4.8975427098564577e-12,6.6578677954903978e-11,0.035997568331446919,2.6983308850819775e-07,8.5885775455899996e-16,1.7331382809878189e-16,3.1265266004381418e-15,0.0,1.3828878474034462e-06,3.5044501842894254e-06
1e-11,0.43514098280965446,76.950000000000003,0.0,0.0,0.0,0.94940577815709482,9.499995697442797,8.1075616982898018e-05,0.00068229967978512276,0.00067495817085722097,4.061929296419524e-06,4.3404182027501342e-11,0.0011975971723978175,0.011868151501624992,2.4057956061475798e-07,1.8611414794735982e-14,4.9325833666652897e-12,6.6945997928272031e-11,0.03608065652767227,2.7103784584756598e-07,8.6079322681651616e-16,1.7368481773546149e-16,3.15025042976311e-15,0.0,1.3891849643132229e-06,3.5203266120056238e-06
1.0209115501829687e-11,0.43514098280965446,76.950000000000003,0.0,0.0,0.0,0.94837659018705023,9.4999955842475199,8.2726362372448733e-05,0.00069582522557939919,0.00068823462251547788,4.1702181401761063e-06,4.4264604913109401e-11,0.0011963094793149857,0.012115941962087925,2.4548480718158419e-07,1.9107585175216631e-14,5.258249864879047e-12,7.0337698324618206e-11,0.03683456124739716,2.8208967571241082e-07,8.7834419122342399e-16,1.7704487829105914e-16,3.3714932398112107e-15,0.0,1.4469570319089207e-06,3.6660441432966012e-06
1.0441263941127308e-11,0.43514098218467273,76.950000000000003,0.0,0.0,0.0,0.94723538364500948,9.4999954586453565,8.4556824489442453e-05,0.00071080621205643841,0.0007029357955591302,4.2903858869224861e-06,4.5217615128613938e-11,0.0011948816316696047,0.012390702944269034,2.5091789105678398e-07,1.9658183691468722e-14,5.6359008738637939e-12,7.4223889904260836e-11,0.037670553433949615,2.9459827501528163e-07,8.9778375667936445e-16,1.8075789267701732e-16,3.6297194284577874e-15,0.0,1.5123549586657048e-06,3.8311308838965081e-06
1.0673412380424928e-11,0.43514098156011555,76.950000000000003,0.0,0.0,0.0,0.94609558622357148,9.4999953331284903,8.6385075512727019e-05,0.00072575116717798799,0.00071759751327922538,4.4104813940141027e-06,4.6168333198712941e-11,0.0011934555472311603,0.012665125257966155,2.5633790701122616e-07,2.0208451212358148e-14,6.0308372001300194e-12,7.8238875595265544e-11,0.038505546133069356,3.0735762184188825e-07,9.1717656513563425e-16,1.8445294993948111e-16,3.9016188936788038e-15,0.0,1.579073820725741e-06,3.9997009850507928e-06
1.0905560819722549e-11,0.4351409809360824,76.950000000000003,0.0,0.0,0.0,0.94495719609717954,9.4999952077169745,8.8211118172182529e-05,0.00074066017872905909,0.00073221989298475601,4.5304845646935671e-06,4.7116764708014247e-11,0.0011920312237131069,0.012939209321355455,2.6174488688541889e-07,2.0758295656175702e-14,6.4433967769331917e-12,8.238426473628495e-11,0.039339540585085209,3.2036645665523585e-07,9.3652273051752409e-16,1.8813012844231786e-16,4.1876091152407063e-15,0.0,1.6471058480769977e-06,4.1717450539254513e-06
1.113770925902017e-11,0.43514098031266496,76.950000000000003,0.0,0.0,0.0,0.94382021144284667,9.4999950824291783,9.0034955194153089e-05,0.00075553333427674329,0.00074680305003273001,4.650377008446394e-06,4.8062915227262596e-11,0.0011906086588331628,0.013212955552071633,2.6713886244081532e-07,2.1307632759078377e-14,6.8739140541797699e-12,8.6661653180724442e-11,0.040172538028690932,3.3362352493715415e-07,9.5582236646745699e-16,1.9178950622815903e-16,4.4881112508599436e-15,0.0,1.7164433074768872e-06,4.3472537254092808e-06
1.136985769831779e-11,0.4351409796899467,76.950000000000003,0.0,0.0,0.0,0.94268463044015149,9.4999949572818938,9.185658930145202e-05,0.00077037072117076887,0.00076134709796876721,4.770141901408162e-06,4.9006790313374056e-11,0.0011891878503129947,0.013486364367208748,2.725198653600116e-07,2.1856385435486137e-14,7.3227200453376273e-12,9.1072623375358843e-11,0.041004539700947903,3.4712757716926456e-07,9.7507558634571394e-16,1.9543116101723751e-16,4.8035500624336096e-15,0.0,1.7870785022864212e-06,4.5262176616671938e-06
1.160200613761541e-11,0.43514097906800386,76.950000000000003,0.0,0.0,0.0,0.94155045127123549,9.4999948322904633,9.3676023213366764e-05,0.00078517242654405474,0.000775852148656255,4.889763858177656e-06,4.9948395509470346e-11,0.0011877687958771644,0.01375943618332123,2.7788792724695622e-07,2.2404483190740384e-14,7.7901423742872808e-12,9.5618744439796849e-11,0.041835546837288344,3.6087736881402171e-07,9.9428250323117683e-16,1.9905517021531584e-16,5.1343538430154401e-15,0.0,1.8590037723051051e-06,4.7086275517254954e-06
1.183415457691303e-11,0.43514097844690647,76.950000000000003,0.0,0.0,0.0,0.94041767212079652,9.4999947074689253,9.5493259645663736e-05,0.00079993853731326347,0.00079031831239499857,5.0092288141048652e-06,5.0887736344915752e-11,0.0011863514932528856,0.014032171416424708,2.8324307962715403e-07,2.295186158175724e-14,8.2765053219000768e-12,1.0030157224658852e-10,0.042665560671517846,3.7487166029582473e-07,1.0134432299220445e-15,2.0266161091161541e-16,5.4809543445355882e-15,0.0,1.9322114936065658e-06,4.8944741110865677e-06
1.2298451455508272e-11,0.4351409772074972,76.950000000000003,0.0,0.0,0.0,0.93815630662690941,9.4999944583856859,9.9121150916895166e-05,0.000829364321628122,0.00081913441303070958,5.247637450812261e-06,5.2759646982727658e-11,0.0011835221343645646,0.014576633794976807,2.9391478157827929e-07,2.4044229926015014e-14,9.3073337587280546e-12,1.1008350582783376e-10,0.044322613360745146,4.0358880916523855e-07,1.0516265625136563e-15,2.0982209356655192e-16,6.223289385862204e-15,0.0,2.0824439747436867e-06,5.2764402300434854e-06
1.2716318646243988e-11,0.4351409760955042,76.950000000000003,0.0,0.0,0.0,0.93612584758672401,9.4999942349091704,0.00010237876485336547,0.00085572666150525553,0.00084493698841597419,5.4615505940140062e-06,5.4436677633451516e-11,0.0011809816798266763,0.015065502984243574,3.0347547748594504e-07,2.5024361978085337e-14,1.0303042629733102e-11,1.1937012325464644e-10,0.045810576032139741,4.3025809809706502e-07,1.085834717250497e-15,2.1620721057894066e-16,6.9498153494847451e-15,0.0,2.2219634448459238e-06,5.6318705339860361e-06
1.3134185836979704e-11,0.43514097498708953,76.950000000000003,0.0,0.0,0.0,0.93409989649130976,9.4999940121515198,0.00010562930103107,0.00088197501676713262,0.00087061522463247043,5.6747861532790376e-06,5.6106457123189428e-11,0.0011784468659609567,0.015553288089882643,3.1299483331190448e-07,2.6001389398403669e-14,1.1365014340164366e-11,1.2912327053647492e-10,0.047295339518726928,4.5770051342789154e-07,1.1198949572407855e-15,2.2253659017126514e-16,7.7343879002887762e-15,0.0,2.3655211305080527e-06,5.9982924286972206e-06
1.355205302771542e-11,0.4351409738824808,76.950000000000003,0.0,0.0,0.0,0.93207844284577712,9.4999937901591878,0.00010887277516169779,0.00090810988656457473,0.00089616972088828141,5.8872974978762396e-06,5.7769017206303626e-11,0.0011759176796297469,0.016039991518708864,3.2247303010249843e-07,2.6975098528741555e-14,1.2495025129263635e-11,1.3935155318370989e-10,0.048776910957544828,4.85909002905256e-07,1.1538079302680639e-15,2.2881067062407412e-16,8.5796408257073769e-15,0.0,2.5130738592074213e-06,6.3756526823889024e-06
1.3969920218451136e-11,0.4351409727818762,76.950000000000003,0.0,0.0,0.0,0.93006147618176238,9.4999935689713375,0.00011210920292036952,0.00093413176782182678,0.00092160106663104506,6.0990452748589881e-06,5.9424389495495088e-11,0.0011733941077277574,0.016525615671939754,3.319102480963463e-07,2.7945309057088203e-14,1.3694819611211217e-11,1.5006344409008327e-10,0.050255297468743028,5.1487656488290643e-07,1.1875742812258128e-15,2.350298870141114e-16,9.4882387116040121e-15,0.0,2.664578826351154e-06,6.7638983183466522e-06
1.4387787409186853e-11,0.43514097168543775,76.950000000000003,0.0,0.0,0.0,0.92804898605735264,9.4999933486209027,0.00011533859994572966,0.00096004115524675514,0.00094690984260589934,6.3099963652851435e-06,6.107260546245423e-11,0.0011708761371826291,0.01701016294520951,3.413066667280415e-07,2.891186923513426e-14,1.4966111516173687e-11,1.6126728504376722e-10,0.051730506155626847,5.4459624797579825e-07,1.2211946521307022e-15,2.4119467121827076e-16,1.0462875699292405e-14,0.0,2.8199935922920525e-06,7.1629766109690281e-06
1.480565459992257e-11,0.435140970593304,76.950000000000003,0.0,0.0,0.0,0.92604096205701036,9.4999931291354969,0.00011856098184003873,0.00098583854134099867,0.00097209662176338848,6.5201229900043735e-06,6.2713696438506625e-11,0.0011683637549555384,0.017493635728582878,3.5066246463182468e-07,2.9874651781060243e-14,1.6310584393263749e-11,1.729712882233066e-10,0.053202544104701419,5.7506115071746613e-07,1.2546696821357947e-15,2.473054519139787e-16,1.1506274266653171e-14,0.0,2.9792760793687272e-06,7.572835082229328e-06
1.5223521790658285e-11,0.4351409695055889,76.950000000000003,0.0,0.0,0.0,0.92403739379149741,9.4999929105381327,0.0001217763641692652,0.0010115244164100679,0.00099716197003958782,6.7294019428158138e-06,6.4347693615253588e-11,0.0011658569480408288,0.017976036406569276,3.5997781964524874e-07,3.0833550365930673e-14,1.7729892277714474e-11,1.8518353767752497e-10,0.054671418385716465,6.0626442121970311e-07,1.2880000075435627e-15,2.5336265464970765e-16,1.2621184032434492e-14,0.0,3.1423845689692341e-06,7.9934214984976745e-06
1.5641388981394e-11,0.43514096842238775,76.950000000000003,0.0,0.0,0.0,0.92203827089779944,9.4999926928479255,0.00012498476246317693,0.0010370992685733991,0.0010221064470211764,6.937813938308416e-06,6.5974628045214664e-11,0.0011633557034654493,0.018457367358136932,3.6925290881283443e-07,3.1788476625550617e-14,1.9225660322175129e-11,1.9791199078778297e-10,0.05613713605171089,6.3819925683458319e-07,1.321186261818988e-15,2.5936670185177388e-16,1.3810380583922533e-14,0.0,3.3092776986185649e-06,8.4246838676881398e-06
1.6059256172129717e-11,0.4351409673437788,76.950000000000003,0.0,0.0,0.0,0.92004358303905187,9.4999924760806138,0.00012818619221543264,0.0010625635837743584,0.0010469306065167469,7.1453430531475542e-06,6.7594530642464836e-11,0.0011608600082889345,0.018937630956726802,3.78487908389703e-07,3.2739357600483322e-14,2.0799485395579743e-11,2.1116447971231325e-10,0.057599704139056969,6.7085890381877593e-07,1.3542290756026567e-15,2.6531801280672332e-16,1.5076664327248403e-14,0.0,3.4799144590894606e-06,8.8665704366714734e-06
1.6477123362865434e-11,0.435140966269826,76.950000000000003,0.0,0.0,0.0,0.91805331990446459,9.499992260249071,0.00013138066888367309,0.0010879178457901982,0.001071634997049485,7.351976245720771e-06,6.9207432183265009e-11,0.0011583698496036088,0.019416829570266445,3.8768299384518741e-07,3.3686133535110272e-14,2.245293665047225e-11,2.2494871281153688e-10,0.059059129667504158,7.0423665700013665e-07,1.3871290767235598e-15,2.7121700374344742e-16,1.6422859359942401e-14,0.0,3.654254191536328e-06,9.3190296889113094e-06
1.689499055360115e-11,0.4351409652005813,76.950000000000003,0.0,0.0,0.0,0.91606747120924803,9.499992045363685,0.00013456820788961153,0.0011131625362419675,0.0010962201622827644,7.5577029426304902e-06,7.0813363306695845e-11,0.0011558852145344969,0.019894965561183871,3.9683833986642895e-07,3.4628755982974195e-14,2.4187556060714263e-11,2.3927227605421966e-10,0.060515419640223021,7.3832585944655141e-07,1.4198868902119607e-15,2.7706408784770559e-16,1.7851812365299693e-14,0.0,3.8322565846520144e-06,9.7820103422916954e-06
1.7312857744336866e-11,0.435140964136086,76.950000000000003,0.0,0.0,0.0,0.91408602669453831,9.4999918314327481,0.00013774882461912468,0.0011382981346043759,0.0011206866413866695,7.762514684044327e-06,7.2412354515287058e-11,0.001153406090239052,0.020372041286421481,4.0595412036195954e-07,3.5567186181798027e-14,2.6004858930779941e-11,2.5414263440426816e-10,0.061968581043849127,7.7311990213702668e-07,1.4525031383123645e-15,2.8285967522086334e-16,1.9366391528268083e-14,0.0,4.0138816718473437e-06,1.0255461347113548e-05
1.7730724935072582e-11,0.43514096307637196,76.950000000000003,0.0,0.0,0.0,0.91210897612732333,9.4999916184627313,0.00014092253442234278,0.0011633251182156048,0.0011450349693531516,7.9664048202135918e-06,7.400443617563741e-11,0.0011509324639070318,0.020848059097449814,4.1503050846526696e-07,3.6501393662962792e-14,2.7906334378673475e-11,2.695671331884534e-10,0.063418620848526744,8.0861222363501092e-07,1.4849784404961211e-15,2.8860417297387435e-16,2.0969485472518941e-14,0.0,4.1990898284532441e-06,1.0739331884238667e-05
1.8148592125808298e-11,0.4351409620214638,76.950000000000003,0.0,0.0,0.0,0.91013630930036959,9.4999914064585553,0.00014408935261373961,0.0011882439622870828,0.0011692656772673616,8.1693682516477958e-06,7.5589638519039709e-11,0.0011484643227605068,0.02132302134028137,4.2406767653833989e-07,3.7431355061009007e-14,2.9893445794424982e-11,2.8555299944533532e-10,0.064865546007952204,8.4479630976393414e-07,1.5173134134740799e-15,2.9429798525733312e-16,2.2664002218342919e-14,0.0,4.387841768945307e-06,1.1233571363360198e-05
1.8566459316544015e-11,0.4351409609713796,76.950000000000003,0.0,0.0,0.0,0.90816801603214869,9.4999911954238296,0.00014724929447222242,0.0012130551399132025,0.0011933792925419603,8.3714012061506503e-06,7.7167991642102945e-11,0.0011460016540538024,0.021796930355484256,4.3306579617519754e-07,3.8357053092026639e-14,3.1967631276238513e-11,3.0210734325581737e-10,0.066309363459417237,8.8166569328494752e-07,1.5495086712094311e-15,2.9994151318911691e-16,2.4452868160993173e-14,0.0,4.580098544190553e-06,1.1738129421380622e-05
1.898432650727973e-11,0.43514095992613155,76.950000000000003,0.0,0.0,0.0,0.90620408616676329,9.4999909853610109,0.00015040237524122142,0.0012377591220810015,0.0012173763391198685,8.5725010472844105e-06,7.8739525507361331e-11,0.0011435444450733575,0.022269788478195909,4.4202503820540252e-07,3.9278475676060341e-14,3.4130304046066913e-11,3.1923715905574365e-10,0.067750080123852321,9.192139535768462e-07,1.5815648249301047e-15,3.0553515495788973e-16,2.6339027069121267e-14,0.0,4.7758215387162198e-06,1.2252955920882048e-05
1.9402193698015447e-11,0.43514095888572696,76.950000000000003,0.0,0.0,0.0,0.90424450957387514,9.4999907762715949,0.00015354861012877895,0.0012623563776797899,0.0012412573376497508,8.7726661099689427e-06,8.0304269943890458e-11,0.0011410926831375979,0.02274159803813677,4.5094557269755771e-07,4.019561518384071e-14,3.6382852846235907e-11,3.3694932693099581e-10,0.069187702905869675,9.5743471631815899e-07,1.6134824831411878e-15,3.1107930587980848e-16,2.832543910297129e-14,0.0,4.9749724680004289e-06,1.2778000948676805e-05
1.9820060888751163e-11,0.4351409578501692,76.950000000000003,0.0,0.0,0.0,0.90228927614863186,9.4999905681562478,0.00015668801430763864,0.0012868473735107382,0.0012650228056379036,8.971895559567674e-06,8.1862254647923037e-11,0.001138646355596875,0.023212361359623884,4.5982756896278553e-07,4.110846779111716e-14,3.8726642318602182e-11,3.552506138955428e-10,0.070622238693806266,9.9632165317139837e-07,1.6452622516376757e-15,3.1657435828712801e-16,3.0415079852009695e-14,0.0,5.177513375784515e-06,1.3313214814428106e-05
2.023792807948688e-11,0.4351409568194581,76.950000000000003,0.0,0.0,0.0,0.90033837581159448,9.4999903610149197,0.000159820602915334,0.0013112325742964154,0.0012886732575798526,9.1701892711481474e-06,8.3413509183446729e-11,0.0011362054498333946,0.023682080761584425,4.686711955581906e-07,4.2017032925446332e-14,4.116301336770277e-11,3.7414767515291838e-10,0.072053694359766496,1.0358684814694452e-06,1.6769047335166798e-15,3.2202070163552937e-16,3.2610939391668494e-14,0.0,5.3834066314069011e-06,1.3858548049331562e-05
2.1073662460958312e-11,0.43514095477256,76.950000000000003,0.0,0.0,0.0,0.89644953421101559,9.4999899496511802,0.00016606539379184645,0.0013596874392860347,0.0013356311568878231,9.5639719589098679e-06,8.6495945347330416e-11,0.0011313398533256268,0.024618397055766485,4.8624401021848112e-07,4.3821312132227445e-14,4.6318747179892592e-11,4.1375518972936744e-10,0.074907392733268977,1.1169169082218496e-06,1.7397802363945221e-15,3.3276880491456607e-16,3.7333342092542069e-14,0.0,5.8051012757114113e-06,1.4979375851601771e-05
2.18258234042826e-11,0.4351409529468694,76.950000000000003,0.0,0.0,0.0,0.89296429533300214,9.4999895827433516,0.00017166254746928312,0.0014029396185952787,0.0013775050148966781,9.9151860757911016e-06,8.9247414618215192e-11,0.0011269792330137912,0.025457534669351124,5.0192999479024847e-07,4.5430545722168362e-14,5.1288514606293197e-11,4.5150402037908846e-10,0.077465255862369561,1.19205521743047e-06,1.7959046642195229e-15,3.422793619093247e-16,4.1977033539879426e-14,0.0,6.1957205477567383e-06,1.602223733703059e-05
2.2567256689148045e-11,0.43514095116247187,76.950000000000003,0.0,0.0,0.0,0.88954235276767846,9.4999892241341826,0.00017715848818110637,0.0014452464074380309,0.00141842462486456,1.0258444219941409e-05,9.1938743089613206e-11,0.001122697808064906,0.026281428834821208,5.1727311577040611e-07,4.7003325713291258e-14,5.6500328281638637e-11,4.9069992873584155e-10,0.079976974178114779,1.2681209420445916e-06,1.850802326659578e-15,3.5150560922754377e-16,4.6937298676852534e-14,0.0,6.5908414673646251e-06,1.7081571856669339e-05
