Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197),S(793),S(853),S(958),S(950),S(1019),S(954),HO2(43),OO(1086),C5H8O(834),S(873)
1.059647914254679e-12,0.3683526408958917,76.950000000000003,0.0,0.0,0.0,0.99999680630908594,9.499999997576861,2.5521730432547325e-07,1.7661268344270906e-07,1.1672791337340727e-06,5.98838042620177e-15,5.9896368719405913e-15,1.1663664978411216e-06,8.5752271691694241e-08,4.8827572171617251e-12,3.3973720678374082e-07,8.335454462955537e-15,1.6658362251926913e-09,2.6794072945736118e-12,5.7681653504451393e-15,3.9051376583378513e-16,1.7226557032201273e-13,2.5585124968395514e-24,3.4685050787707189e-34,3.0608450055699761e-13,3.4685034671924205e-34,2.0894169544571618e-25,1.4681105323362918e-30,7.561180602320766e-10,2.197105532388241e-17,9.8964272172571527e-19,2.6680045858519791e-19,2.9580060809726439e-10,3.6865809210354255e-34,6.7765153900396333e-18,3.8282669739012632e-18,2.6369862525440449e-20,9.8354913459276749e-21,8.0951748599192074e-26,1.2797356461884498e-25,1.2093186556888593e-29,1.1685273168270346e-33,1.5264491661818045e-34,4.1563786258356844e-39,2.2737515319807253e-39,8.821428902252823e-13,1.6491712608512985e-21,6.8904367570905646e-44,3.7134708667776389e-30
1.066619867484766e-12,0.3683526408957635,76.950000000000003,0.0,0.0,0.0,0.99999678535503855,9.4999999975464302,2.5777512558423713e-07,1.7838271874049198e-07,1.174955680653755e-06,6.1072618253364478e-15,6.1085467413244438e-15,1.1740296172481634e-06,8.6316477285721763e-08,4.9468510890775157e-12,3.4042804615798461e-07,8.4801099872012505e-15,1.6877417296993046e-09,2.714724663113223e-12,5.8682671866668109e-15,3.9581044527597356e-16,1.7453960961004254e-13,2.6271564480457619e-24,3.631335698591628e-34,3.0813286558389321e-13,3.6313340002508451e-34,2.145691104638969e-25,1.517488154970578e-30,7.6463298871871993e-10,2.2259981948264394e-17,1.0114902075458069e-18,2.7342315329718081e-19,2.9675552125204918e-10,3.8596487506411169e-34,6.8528292096178314e-18,3.9059873779065061e-18,2.6668448819841041e-20,1.0030807156493938e-20,8.2781885938623956e-26,1.3177027065173368e-25,1.2537314284757329e-29,1.2196904480718571e-33,1.5932923879443657e-34,4.3678112348359669e-39,2.3804183253388152e-39,8.9022871524336682e-13,1.6754107746852044e-21,7.2637194907638976e-44,3.845253469294681e-30
1.073591820714853e-12,0.3683526408956346,76.950000000000003,0.0,0.0,0.0,0.99999676440133944,9.4999999975158254,2.6033810855650947e-07,1.8015632598752893e-07,1.1826321957765453e-06,6.2277049690487975e-15,6.2290187963186455e-15,1.1816925941429955e-06,8.6880682860685788e-08,5.0113593775742477e-12,3.411098120666991e-07,8.6262090506945411e-15,1.7097891773285536e-09,2.7502725226877822e-12,5.9693679460858889e-15,4.0114463083575864e-16,1.7682855801621836e-13,2.6971809104628448e-24,3.8006736137652829e-34,3.1011176491740801e-13,3.8006718246026354e-34,2.2031040050304086e-25,1.5681913014136891e-30,7.7317944661586416e-10,2.255077847203507e-17,1.0336616072219714e-18,2.8016296544638013e-19,2.9770242140434846e-10,4.0396329664547341e-34,6.929425614424749e-18,3.9847739602364378e-18,2.6968152039624656e-20,1.0228690452409972e-20,8.4640352084943756e-26,1.3565250667176414e-25,1.2994571914976828e-29,1.2727256369823908e-33,1.6625818435320394e-34,4.5884700882595364e-39,2.4913461170531055e-39,8.9834436696002022e-13,1.7019151771676324e-21,7.6546067133920452e-44,3.9807417091311303e-30
1.08056377394494e-12,0.36835264089550496,76.950000000000003,0.0,0.0,0.0,0.99999674344798373,9.4999999974850464,2.6290618544845847e-07,1.8193345826986219e-07,1.1903086791805992e-06,6.3497200154691121e-15,6.3510631987035944e-15,1.1893554285477507e-06,8.7444888416586504e-08,5.0762820349786677e-12,3.4178262367917158e-07,8.7737545359679499e-15,1.7319785459567273e-09,2.7860508588014113e-12,6.0714696232510284e-15,4.0651635853888915e-16,1.7913241551831548e-13,2.7686045447171253e-24,3.9767340364440101e-34,3.1215857824799489e-13,3.9767321522384353e-34,2.2616712276074322e-25,1.6202467080826419e-30,7.8175721839408035e-10,2.2843449318990845e-17,1.0561593522893734e-18,2.8702111359098161e-19,2.9864137579340004e-10,4.2267623091156753e-34,7.0063026676760036e-18,4.0646345371645685e-18,2.7268964609202596e-20,1.0429157965767264e-20,8.6527384719645865e-26,1.3962159184306146e-25,1.3465254181763379e-29,1.3276880184867863e-33,1.7343895974319561e-34,4.818691654309902e-39,2.6066758785316066e-39,9.0648984534091037e-13,1.7286858062851633e-21,8.063807018061752e-44,4.1200123041406499e-30
1.087535727175027e-12,0.36835264089537473,76.950000000000003,0.0,0.0,0.0,0.99999672249496696,9.499999997454097,2.6547928935664431e-07,1.837140692896938e-07,1.1979851312143209e-06,6.4733171220855429e-15,6.4746901096206118e-15,1.1970181204845586e-06,8.8009093953424108e-08,5.1416190140144658e-12,3.4244659859954114e-07,8.9227492875349377e-15,1.7543098134635716e-09,2.8220596569595394e-12,6.1745741864009607e-15,4.1192566440952638e-16,1.8145118209451995e-13,2.8414461438227457e-24,4.1597378322791339e-34,3.14138962146354e-13,4.1597358486425519e-34,2.3214084581662993e-25,1.6736814758561747e-30,7.9036608999718923e-10,2.31379894011161e-17,1.0789858741927965e-18,2.9399881943115435e-19,2.9957245109421957e-10,4.4212715281026398e-34,7.0834584561496539e-18,4.145576935832642e-18,2.7570879004770967e-20,1.0632226428037475e-20,8.8443221873770844e-26,1.4367885635702406e-25,1.3949660348813907e-29,1.3846339602397126e-33,1.8087893260730522e-34,5.0588222785766379e-39,2.7265522930521349e-39,9.1466515035211884e-13,1.7557240025196041e-21,8.4920526964420396e-44,4.2631429802122483e-30
1.094507680405114e-12,0.36835264089524367,76.950000000000003,0.0,0.0,0.0,0.99999670154228526,9.499999997422977,2.6805735425632547e-07,1.8549811335729258e-07,1.2056615519589342e-06,6.598506445744216e-15,6.5999096895719984e-15,1.204680669975546e-06,8.8573299471198759e-08,5.2073702677993576e-12,3.4310185288735499e-07,9.0731961123892072e-15,1.7767829577322694e-09,2.8582989026689057e-12,6.2786835778100368e-15,4.1737258447041016e-16,1.8378485772342504e-13,2.9157246333223256e-24,4.3499116309537781e-34,3.1618429110539037e-13,4.3499095433256277e-34,2.3823314964817022e-25,1.7285230727309392e-30,7.9900584883227795e-10,2.3434403304955145e-17,1.1021436042836223e-18,3.010973077755051e-19,3.0049571342233505e-10,4.623401499212293e-34,7.1608910690552227e-18,4.2276089942510036e-18,2.7873887753956617e-20,1.0837912570072899e-20,9.0388101927518511e-26,1.4782564144848408e-25,1.4448094247029543e-29,1.4436210814831484e-33,1.8858563425093334e-34,5.3092184041931189e-39,2.8511238289167916e-39,9.2287028196013521e-13,1.7830311088494454e-21,8.9401003726772616e-44,4.4102124764744198e-30
1.101479633635201e-12,0.3683526408951118,76.950000000000003,0.0,0.0,0.0,0.99999668058993352,9.4999999973916793,2.7064031498991742e-07,1.872855453830086e-07,1.213337941754055e-06,6.7252981426493067e-15,6.7267320984210886e-15,1.212343077042835e-06,8.9137504969910681e-08,5.2735357498414089e-12,3.4374850107785493e-07,9.2250977804975121e-15,1.799397956649458e-09,2.8947685814375555e-12,6.3837997141292476e-15,4.2285715474269754e-16,1.8613344238402931e-13,2.9914590714248286e-24,4.5474879381429367e-34,3.1816609417440779e-13,4.54748574178456e-34,2.4444562564648717e-25,1.7847993364813854e-30,8.0767628375961294e-10,2.3732685777144761e-17,1.1256349738169568e-18,3.0831780650787992e-19,3.0141122833848097e-10,4.833399343554834e-34,7.2385986196442787e-18,4.3107385612931467e-18,2.8177983435465605e-20,1.104623312210697e-20,9.2362263609874652e-26,1.5206329941184935e-25,1.4960864312294294e-29,1.5047082720633201e-33,1.9656676213079456e-34,5.5702467953533746e-39,2.980542813527646e-39,9.3110524013185802e-13,1.8106084707483509e-21,9.40873165006776e-44,4.5613005504746332e-30
1.108451586865288e-12,0.3683526408949793,76.950000000000003,0.0,0.0,0.0,0.99999665963790796,9.4999999973602112,2.7322810725560387e-07,1.8907632086939093e-07,1.2210143006837528e-06,6.8537023683631464e-15,6.8551674953923173e-15,1.2200053417085449e-06,8.9701710449560048e-08,5.3401154140361546e-12,3.4438665620199705e-07,9.3784570252859426e-15,1.8221547881052107e-09,2.9314686787748422e-12,6.4899244867227534e-15,4.2837941124612381e-16,1.8849693605573309e-13,3.0686686491461793e-24,4.7527052489098365e-34,3.2021000315047984e-13,4.7527029388987244e-34,2.5077987663216338e-25,1.8425384773233291e-30,8.1637718508278837e-10,2.4032841572587724e-17,1.1494624139488917e-18,3.1566154655450966e-19,3.0231906085325474e-10,5.0515185480760979e-34,7.3165792227410021e-18,4.3949734966960379e-18,2.8483158678733946e-20,1.1257204813754722e-20,9.4365945998251382e-26,1.5639319361722927e-25,1.5488283623308668e-29,1.5679557116040109e-33,2.0483018236423593e-34,5.842284764215852e-39,3.1149655084843621e-39,9.3937002483458819e-13,1.8384574361865728e-21,9.8987537707138727e-44,4.7164879833343473e-30
1.115423540095375e-12,0.3683526408948462,76.950000000000003,0.0,0.0,0.0,0.99999663868620425,9.4999999973285707,2.7582066759609719e-07,1.9087039590341068e-07,1.2286906290791508e-06,6.9837292778063061e-15,6.985226039071263e-15,1.2276674639947914e-06,9.0265915910147018e-08,5.4071092146629968e-12,3.4501642980620894e-07,9.5332765441198513e-15,1.8450534299930551e-09,2.9683991801914276e-12,6.5970597619999983e-15,4.3393938999884611e-16,1.9087533871833642e-13,3.1473726904471107e-24,4.9658081625476497e-34,3.221931628612186e-13,4.9658057337715407e-34,2.5723751687104311e-25,1.9017690805812092e-30,8.2510834453878004e-10,2.4334865266866669e-17,1.1736283557338986e-18,3.2312976185149688e-19,3.0321927543173238e-10,5.2780190876157854e-34,7.3948310177356443e-18,4.4803216710547161e-18,2.8789406163580997e-20,1.1470844374013262e-20,9.6399388518139869e-26,1.6081669852654352e-25,1.6030669939478263e-29,1.6334248888364649e-33,2.1338393225909457e-34,6.1257204012218861e-39,3.2545521856154593e-39,9.4766463603602974e-13,1.8665793556294834e-21,1.0411000288300404e-43,4.8758565848797504e-30
1.122395493325462e-12,0.36835264089471215,76.950000000000003,0.0,0.0,0.0,0.99999661773481785,9.4999999972967579,2.7841793338754647e-07,1.9266772714878454e-07,1.2363669270269536e-06,7.1153890252576972e-15,7.1169178874047187e-15,1.2353294439236871e-06,9.0830121351671816e-08,5.4745171063823599e-12,3.4563793197188722e-07,9.6895589987774595e-15,1.8680938602099531e-09,3.00556007119928e-12,6.705207381743458e-15,4.3953712701759924e-16,1.9326865035203578e-13,3.2275906523737469e-24,5.1870474988756271e-34,3.2423571343499721e-13,5.1870449460264463e-34,2.6382017209003101e-25,1.962520109359031e-30,8.3386955528822635e-10,2.4638761789046911e-17,1.1981352301223516e-18,3.3072368931263793e-19,3.0411193599804613e-10,5.5131675485114368e-34,7.4733521446913783e-18,4.5667909658225643e-18,2.9096718619864912e-20,1.1687168531262258e-20,9.846283094277532e-26,1.6533519970961526e-25,1.6588345738857281e-29,1.7011786210861015e-33,2.2223622286412649e-34,6.4209528088567334e-39,3.3994672040463434e-39,9.5598907370428248e-13,1.8949755820389527e-21,1.0946331754200002e-43,5.0394891987484208e-30
1.129367446555549e-12,0.3683526408945775,76.950000000000003,0.0,0.0,0.0,0.9999965967837452,9.4999999972647728,2.8101984282859137e-07,1.9446827183840054e-07,1.2440431948500758e-06,7.2486917643546537e-15,7.2502531977007474e-15,1.24299128151734e-06,9.1394326774134574e-08,5.5423390442321623e-12,3.4625127133463908e-07,9.8473070159172764e-15,1.8912760566563196e-09,3.0429513373116743e-12,6.8143691634320984e-15,4.4517265831754449e-16,1.9567687093742202e-13,3.309342125195429e-24,5.4166804159986435e-34,3.2622016999843132e-13,5.4166777335662962e-34,2.7052947949288711e-25,2.0248209072149911e-30,8.4266061190561826e-10,2.4944525537753559e-17,1.2229854679581644e-18,3.3844456879758092e-19,3.0499710593992389e-10,5.7572372537577901e-34,7.5521407688085284e-18,4.6543892733059724e-18,2.9405088827140652e-20,1.1906194013264389e-20,1.0055651339281354e-25,1.6995009386024902e-25,1.7161638256146855e-29,1.7712810739162668e-33,2.3139544154003444e-34,6.7283923388810528e-39,3.5498790882134536e-39,9.6434333780784469e-13,1.9236474708719124e-21,1.1505636417075185e-43,5.2074697074720772e-30
1.136339399785636e-12,0.3683526408944421,76.950000000000003,0.0,0.0,0.0,0.99999657583298174,9.499999997232619,2.8362633492955984e-07,1.9627198776684228e-07,1.2517194326376551e-06,7.3836476480930286e-15,7.3852421266287292e-15,1.2506529767978559e-06,9.1958532177535505e-08,5.610574983625003e-12,3.4685655510327054e-07,1.0006523187539336e-14,1.9145999972360041e-09,3.0805729640431936e-12,6.9245469005605589e-15,4.5084601991242051e-16,1.9810000045547701e-13,3.3926468325452642e-24,5.6549705295392452e-34,3.2826142106532061e-13,5.654967711805256e-34,2.7736708777601747e-25,2.0887012008397932e-30,8.5148131036971115e-10,2.5252161622218755e-17,1.2481814999765468e-18,3.4629364308031116e-19,3.0587484811319037e-10,6.0105083897310879e-34,7.6311950550169923e-18,4.7431244966645499e-18,2.9714509614320268e-20,1.2127937547165814e-20,1.0268067633601847e-25,1.7466278881229359e-25,1.7750879520748142e-29,1.8437977809292381e-33,2.4087015455112546e-34,7.0484608330607607e-39,3.7059606069300306e-39,9.7272742831560663e-13,1.9525963800817019e-21,1.2089830936160177e-43,5.3798830375356266e-30
1.143311353015723e-12,0.3683526408943059,76.950000000000003,0.0,0.0,0.0,0.99999655488252381,9.4999999972002911,2.8623734950180685e-07,1.9807883328301172e-07,1.2593956407046721e-06,7.520266828827292e-15,7.5218948302194362e-15,1.2583145297873364e-06,9.2522737561874766e-08,5.6792248803447089e-12,3.4745388907852644e-07,1.0167210071440403e-14,1.9380656598563053e-09,3.1184249369097279e-12,7.0357423629541703e-15,4.5655724781439713e-16,2.005380388875718e-13,3.4775246315579289e-24,5.9021880333512132e-34,3.3024711731247655e-13,5.9021850743822001e-34,2.8433465714426214e-25,2.1541911027386401e-30,8.6033144805385114e-10,2.556166425800303e-17,1.2737257568018645e-18,3.5427215781796575e-19,3.0674522484623e-10,6.2732681344879635e-34,7.7105131940047971e-18,4.8330045499058435e-18,3.0024973859335493e-20,1.2352415859496649e-20,1.0483556058696029e-25,1.7947470355569091e-25,1.8356406394870208e-29,1.9187956637247081e-33,2.5066910967762697e-34,7.3815918674232539e-39,3.867888853410551e-39,9.8114134519684851e-13,1.9818236701166673e-21,1.2699861108404868e-43,5.5568151644126943e-30
1.15028330624581e-12,0.368352640894169,76.950000000000003,0.0,0.0,0.0,0.99999653393236709,9.4999999971677962,2.8885282714719509e-07,1.9988876728284913e-07,1.2670718191425066e-06,7.6585594582706083e-15,7.6602214638650715e-15,1.2659759405078788e-06,9.308694292715253e-08,5.7482886905435529e-12,3.4804337767158363e-07,1.0329370191663196e-14,1.9616730224279568e-09,3.1565072414284737e-12,7.1479572970798199e-15,4.6230637803422102e-16,2.0299098621546322e-13,3.5639955130101818e-24,6.1586098217236965e-34,3.3228712519990477e-13,6.15860671536468e-34,2.9143385932667861e-25,2.2213211139169104e-30,8.6921082371651533e-10,2.587303874071674e-17,1.2996206689456075e-18,3.6238136151996891e-19,3.0760829794441364e-10,6.5458107876485282e-34,7.7900933751995678e-18,4.9240373578854949e-18,3.0336474488802643e-20,1.2579645676171407e-20,1.0702140730672367e-25,1.8438726825251111e-25,1.8978560611692579e-29,1.9963430520159621e-33,2.6080123884869213e-34,7.7282310000679525e-39,4.0358453263616438e-39,9.895850884212389e-13,2.0113307039214711e-21,1.3336702609664798e-43,5.7383531175778051e-30
1.157255259475897e-12,0.36835264089403147,76.950000000000003,0.0,0.0,0.0,0.99999651298250802,9.499999997135129,2.9147270924771127e-07,2.0170174920214804e-07,1.2747479682584679e-06,7.7985356874949334e-15,7.800232182319336e-15,1.2736372089815789e-06,9.3651148273368995e-08,5.8177663707388636e-12,3.4862512392230062e-07,1.0493006038939706e-14,1.9854220628651436e-09,3.1948198631179344e-12,7.261193426352738e-15,4.6809344658107412e-16,2.0545884242129182e-13,3.6520796014586513e-24,6.4245196130849221e-34,3.3427400646724385e-13,6.4245163529524822e-34,2.9866637759232189e-25,2.2901221265695178e-30,8.7811923749177124e-10,2.618627909653824e-17,1.3258686668044498e-18,3.7062250551748935e-19,3.0846412869448631e-10,6.8284379018732156e-34,7.8699338144609185e-18,5.0162308563020256e-18,3.064900447768991e-20,1.2809643722489454e-20,1.0923845800262541e-25,1.8940192425297397e-25,1.9617688813582394e-29,2.0765097039039717e-33,2.7127566079612269e-34,8.0888360225592924e-39,4.2100160120442791e-39,9.9805865795883067e-13,2.0411188469357275e-21,1.4001361750122193e-43,5.9245849854954165e-30
1.1642272127059841e-12,0.36835264089389325,76.950000000000003,0.0,0.0,0.0,0.99999649203294239,9.4999999971022913,2.9409693795522094e-07,2.0351773900946521e-07,1.2824240881459954e-06,7.9402056669311067e-15,7.941937139697499e-15,1.2812983352305269e-06,9.4215353600524268e-08,5.8876578778102972e-12,3.491992295172288e-07,1.0658120071128692e-14,2.0093127590854797e-09,3.233362787497921e-12,7.3754524514392601e-15,4.7391848946271551e-16,2.0794160748757896e-13,3.7417971553803058e-24,6.7002080752145578e-34,3.3631282504682691e-13,6.7002046546898045e-34,3.0603390676602079e-25,2.3606254267739535e-30,8.8705649087994431e-10,2.6501390813881732e-17,1.3524721806584113e-18,3.7899684393321243e-19,3.0931277786891987e-10,7.1214584159430357e-34,7.9500327253483069e-18,5.1095929916969375e-18,3.0962556848986719e-20,1.3042426723135485e-20,1.1148695452794152e-25,1.9452012411145763e-25,2.0274142590366237e-29,2.1593668263096271e-33,2.8210168372883995e-34,8.4638772149301766e-39,4.3905914674173354e-39,1.0065620537800592e-12,2.0711894670952725e-21,1.469487624412454e-43,6.115599920585993e-30
1.1711991659360711e-12,0.36835264089375425,76.950000000000003,0.0,0.0,0.0,0.99999647108366674,9.499999997069283,2.9672545618135676e-07,2.053366971991232e-07,1.2901001791049784e-06,8.0835795463689359e-15,8.0853464894764237e-15,1.2889593192768112e-06,9.4779558908618573e-08,5.9579631689964976e-12,3.4976579480738665e-07,1.082471471364744e-14,2.0333450890100295e-09,3.2721360000895487e-12,7.4907360505555993e-15,4.7978154268534316e-16,2.1043928139722464e-13,3.8331685673102272e-24,6.9859729519737214e-34,3.3830083906663844e-13,6.9859693641951116e-34,3.1353815324415036e-25,2.4328626971870013e-30,8.9602238673820999e-10,2.6818367723007756e-17,1.3794336406691004e-18,3.8750563365142701e-19,3.1015430573022828e-10,7.4251887894527865e-34,8.0303883485830938e-18,5.2041317214495402e-18,3.1277124673375547e-20,1.3278011402179944e-20,1.1376713908164285e-25,1.9974333160249496e-25,2.0948278517656477e-29,2.2449870955643259e-33,2.9328880802813279e-34,8.8538376043240783e-39,4.577766904265096e-39,1.0150952758557402e-12,2.1015439348308428e-21,1.5418315994628464e-43,6.3114881441692775e-30
1.1781711191661581e-12,0.3683526408936145,76.950000000000003,0.0,0.0,0.0,0.99999645013467697,9.4999999970361042,2.9935820758753986e-07,2.0715858478430516e-07,1.297776241230746e-06,8.2286674749572778e-15,8.2304703844946602e-15,1.2966201611425152e-06,9.5343764197652016e-08,6.0286822018924085e-12,3.5032491882579998e-07,1.0992792359897839e-14,2.0575190305632882e-09,3.3111394864152407e-12,7.6070458797627063e-15,4.8568264225373227e-16,2.129518641335043e-13,3.926214363982039e-24,7.2821191915616867e-34,3.4033851986144281e-13,7.282115429417654e-34,3.2118083501040137e-25,2.5068660197451377e-30,9.0501672927138587e-10,2.7137215511781633e-17,1.406755476878048e-18,3.9615013428842139e-19,3.1098877203524629e-10,7.7399531391268718e-34,8.1109989214936381e-18,5.2998550137770199e-18,3.1592701068905889e-20,1.35164144830795e-20,1.1607925420813927e-25,2.050730217367576e-25,2.1640458195232078e-29,2.3334446781591322e-33,3.0484672896371208e-34,9.2592132273039205e-39,4.7717422744210437e-39,1.0236583241570651e-12,2.1321836230693033e-21,1.6172783892438101e-43,6.5123409513849741e-30
