Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844)
7.471817523887497e-10,0.19882795664039318,76.950000000000003,0.0,0.0,0.0,0.9981147399680188,9.4998498786010082,6.1030459996847576e-05,0.00076829260018363788,0.00062201683608377597,0.0001476719025912221,3.7205116459896091e-10,2.0250268054531415e-07,0.00011303744118314973,2.4237593494481535e-06,1.9420939730775666e-12,2.4794697015142465e-08,1.947589248192908e-08,0.00016363794758971959,4.083469672637206e-06,2.1666019836004058e-14,1.8086409396238689e-16,3.2118241303341333e-13,1.5780746273424459e-15,3.9070311537439905e-09,3.4141145289749971e-07,6.9259542062300084e-07,6.9309273784093674e-07,3.0600503598832157e-10,1.9126742340003087e-10,9.5480875451777436e-18,1.7073582975610147e-08,1.5011673309097327e-11,4.5643772867126933e-12,7.6909274920388885e-15,4.9211843239819442e-11,1.4670352544522016e-13,7.3455971869502817e-15,1.7586529499684137e-06,6.7005171569606207e-16,2.0082824269507507e-16,8.4163763000503421e-10,7.6960327595036936e-11,6.015684423833541e-12,1.3038755236333558e-09,2.0187102864724384e-09,7.3427491423958595e-15,3.1707605552673778e-13,1.9129269355936753e-12,1.797720585952352e-12,1.2059839829258044e-13,4.9185745537122798e-15,9.4856208294073086e-15,4.6928305260535803e-12,1.757366096593505e-14,1.0701061386959264e-15,1.4821532392344402e-13,3.8474373647719353e-17,8.6962913877040609e-18,6.4005419673871049e-19,3.7553532070277391e-13,1.538710792700494e-16,7.1481812691679009e-16,6.3342482727497818e-12,3.3778723895289875e-15,8.2916189729408914e-15,4.9858955164801784e-15,1.250021822683731e-14,1.7768635858593642e-15,5.4472932473139904e-18,2.6453719813897179e-21,1.4083478648708366e-17
7.643528109149065e-10,0.19882794846593824,76.950000000000003,0.0,0.0,0.0,0.99807139711183646,9.4998462454554797,6.2430660758488706e-05,0.00078591281269480093,0.00063606964440807092,0.00015124756711252182,3.8058374922669128e-10,2.024943001720899e-07,0.00011563433574535706,2.4794213526037184e-06,1.9891190111851796e-12,2.65735608050276e-08,2.0875366348410149e-08,0.00016739768302261265,4.2730595175291951e-06,2.2163583293849822e-14,1.8608544819945902e-16,3.4843450645672976e-13,1.6914542943244668e-15,4.067152663412071e-09,3.5105751798639831e-07,7.303698182992988e-07,7.3089427709383913e-07,3.2269812518144595e-10,2.0170965319462306e-10,9.7675854050369447e-18,1.7865370274731818e-08,1.5707967596469686e-11,4.7767906645583011e-12,8.7640653360295941e-15,5.25113018224918e-11,1.5474256662420628e-13,8.3736718719573216e-15,1.7990786291425092e-06,7.1497612547013422e-16,2.1429293666403065e-16,8.4376572859269547e-10,7.7137354782946847e-11,6.0160974447666835e-12,1.3208255274447533e-09,2.0789462211411013e-09,8.3703449001752133e-15,3.4076835402820154e-13,2.0978337424534656e-12,1.9687755514395413e-12,1.3505403002718883e-13,5.1477737557220071e-15,1.0761081778110507e-14,4.8416284127407376e-12,1.9728486612914435e-14,1.2241678610407104e-15,1.5295140396213242e-13,4.4988459870547086e-17,1.0194757263053012e-17,7.6044904001536921e-19,3.9674304093077346e-13,1.5875040131089976e-16,7.375870413411273e-16,6.7025459436382545e-12,3.5743369076485462e-15,8.8027654341130956e-15,5.2759041559867779e-15,1.3237804484096998e-14,1.8921301809381672e-15,5.7462622531015164e-18,2.8014644271097229e-21,1.4953990480192203e-17
7.815238694410633e-10,0.19882794029496959,76.950000000000003,0.0,0.0,0.0,0.99802805350570956,9.4998426127898501,6.38307561341034e-05,0.00080353137731239315,0.00065012028157433526,0.00015482267315741055,3.8911553003265346e-10,2.0248591950285723e-07,0.00011823110955224867,2.535078112540791e-06,2.03613670453903e-12,2.8435323696738591e-08,2.2340237271826511e-08,0.0001711572605229765,4.4669396258818939e-06,2.2661099882496769e-14,1.91379070486629e-16,3.7724640738606242e-13,1.8101313166693305e-15,4.2296265498520899e-09,3.6070959887945697e-07,7.6919694408492449e-07,7.6974930177537536e-07,3.3985652733470671e-10,2.1244319857522894e-10,9.9870740445744886e-18,1.8675018911081227e-08,1.6419971654901874e-11,4.9940338593311887e-12,9.9553173555369468e-15,5.5947429345554895e-11,1.6302753326259314e-13,9.5154125650837282e-15,1.8395027618490001e-06,7.6176137031654082e-16,2.2831535494574572e-16,8.4576585508871875e-10,7.7313813650656069e-11,6.0164752117881031e-12,1.3376915309359304e-09,2.1392715198369159e-09,9.5115405331828035e-15,3.6560101086156352e-13,2.2957943377423186e-12,2.1515916952321926e-12,1.508497249084759e-13,5.3821679297518504e-15,1.217106461645107e-14,4.9909641119949448e-12,2.208954713680203e-14,1.3960466218238108e-15,1.5770487290933098e-13,5.2414084291017925e-17,1.1908259894406621e-17,8.9983932236068369e-19,4.1857459530076981e-13,1.6364736239113945e-16,7.6039900810144774e-16,7.0823570988202927e-12,3.7769451692818952e-15,9.3354065130756154e-15,5.574982401285688e-15,1.3998817094310847e-14,2.0124700291348816e-15,6.0555876643666941e-18,2.9625144976867267e-21,1.5861192434942165e-17
7.986949279672201e-10,0.19882793212748592,76.950000000000003,0.0,0.0,0.0,0.99798470915230886,9.4998389806028189,6.5230746125989034e-05,0.00082114829180662829,0.00066416874531015553,0.00015839722014678988,3.9764650594519748e-10,2.02477538478882e-07,0.00012082776260227156,2.5907296222264002e-06,2.0831470455236895e-12,3.0381858832759934e-08,2.3871990289974593e-08,0.00017491668013184971,4.6651092254278892e-06,2.3158569539083515e-14,1.9674657481971389e-16,4.0766478260654156e-13,1.9342262192776272e-15,4.3944102579930698e-09,3.7036691644294141e-07,8.0907741097206286e-07,8.0965842537534086e-07,3.5748051323888994e-10,2.2346822980080876e-10,1.0206553466196125e-17,1.9502523704296887e-08,1.7147680911712974e-11,5.2161066741598411e-12,1.1274308227055448e-14,5.9522387118075593e-11,1.7156056806451484e-13,1.0780150684213953e-14,1.8799253376875886e-06,8.1043687669966953e-16,2.4290431709849339e-16,8.4764884341635609e-10,7.7489752282112618e-11,6.0168207267950415e-12,1.3544810466550782e-09,2.1996782363580607e-09,1.0775660244682082e-14,3.9159926736006858e-13,2.5074050303897264e-12,2.3466782113356682e-12,1.680748069331822e-13,5.6217555710848211e-15,1.3725977792325179e-14,5.1408105947873288e-12,2.4671285177506416e-14,1.5873178281041705e-15,1.6247485082173536e-13,6.08530504068451e-17,1.3861739419238135e-17,1.0606688483544898e-18,4.4103085815274253e-13,1.6856107594626501e-16,7.8325019481368123e-16,7.4737220456362258e-12,3.98571869188675e-15,9.8900924672420114e-15,5.8831620213847005e-15,1.4783340775132566e-14,2.1380177842207304e-15,6.3754674474130354e-18,3.1285401215693104e-21,1.6806025453886471e-17
8.158659864933769e-10,0.19882792396348523,76.950000000000003,0.0,0.0,0.0,0.99794136405430511,9.4998353488931038,6.6630630736446637e-05,0.00083876355394860809,0.00067821503334362259,0.0001619712075025058,4.0617667589257468e-10,2.0246915758641581e-07,0.00012342429489366254,2.6463758746279387e-06,2.1301500265354538e-12,3.2415038545406515e-08,2.5472109914414706e-08,0.00017867594188919966,4.86756754339785e-06,2.3655992200707999e-14,2.0218957584564303e-16,4.3973636545389178e-13,2.063859506468368e-15,4.5614619986753078e-09,3.8002877210738418e-07,8.5001175142085062e-07,8.5062218079652855e-07,3.755703180554722e-10,2.3478489474893712e-10,1.0426023672167037e-17,2.0347879502157387e-08,1.7891090818990918e-11,5.443008902263173e-12,1.2731177743940217e-14,6.3238304763200825e-11,1.8034380373943529e-13,1.2177724519858875e-14,1.9203463471417528e-06,8.6103163960905386e-16,2.5806851336096757e-16,8.4942461013995328e-10,7.7665214536057839e-11,6.0171366911503667e-12,1.3712009141793161e-09,2.2601591342074424e-09,1.2172534526181665e-14,4.1878824682980211e-13,2.7332751152199167e-12,2.554553599337484e-12,1.8682231013412443e-13,5.8665351832466582e-15,1.5436748390424406e-14,5.29114283357142e-12,2.7488800555882994e-14,1.799654660752912e-15,1.6726052291868407e-13,7.0415748166469427e-17,1.6082371194745667e-17,1.2456271844372863e-18,4.6411262527141574e-13,1.7349072106137007e-16,8.0613711159385495e-16,7.8766790800743388e-12,4.2006779185162787e-15,1.0467380619892193e-14,6.2004731989148277e-15,1.5591455953877994e-14,2.2689098996993411e-15,6.7061021250124908e-18,3.2995583192596055e-21,1.7789442583682112e-17
8.330370450195337e-10,0.19882791580296574,76.950000000000003,0.0,0.0,0.0,0.99789801821436841,9.4998317176594096,6.8030409967780966e-05,0.00085637716151031875,0.00069225914340355257,0.00016554463464714229,4.1470603878355589e-10,2.0246077646926645e-07,0.0001260207064250009,2.7020168627181426e-06,2.1771456399799935e-12,3.4536734355826704e-08,2.7142080129725036e-08,0.00018243504583473667,5.0743138065208848e-06,2.415336780458241e-14,2.0770969544980615e-16,4.7350794879738622e-13,2.1991516614502765e-15,4.7307407348653365e-09,3.8969453951968885e-07,8.920004256858727e-07,8.9264102868730498e-07,3.9412614500100312e-10,2.4639332122997085e-10,1.0645484664857295e-17,2.1211081180128508e-08,1.8650196853173689e-11,5.6747403270817853e-12,1.4336594048997116e-14,6.7097280671677998e-11,1.8937936305560552e-13,1.3718492860046106e-14,1.9607657815123183e-06,9.1357422873567014e-16,2.7381650650343726e-16,8.5110223212458238e-10,7.7840240444467972e-11,6.0174256139543746e-12,1.3878573605136569e-09,2.3207076230615477e-09,1.3712513751017682e-14,4.4719295510638138e-13,2.9740268525611485e-12,2.7757455803543607e-12,2.071890411088993e-13,6.1165052778757417e-15,1.7314833562337677e-14,5.4419376537091772e-12,3.0557864758573308e-14,2.0348316073467579e-15,1.7206113474499525e-13,8.1221648148859865e-17,1.8599709503068609e-17,1.4576676739176435e-18,4.8782062090186714e-13,1.7843553759771966e-16,8.2905658037939992e-16,8.2912646356383604e-12,4.4218422973443878e-15,1.1067835356688795e-14,6.5269446475495474e-15,1.6423239085108996e-14,2.4052846279019213e-15,7.0476947751492174e-18,3.4755852705230399e-21,1.8812408970731883e-17
8.502081035456905e-10,0.19882790764592548,76.950000000000003,0.0,0.0,0.0,0.99785467163516883,9.499828086900445,6.9430083822300451e-05,0.00087398911226463404,0.00070630107321935137,0.00016911750100417449,4.232345935475762e-10,2.0245239488992237e-07,0.00012861699719482573,2.7576525794730886e-06,2.2241338782758771e-12,3.6748816972989329e-08,2.8883384392745191e-08,0.00018619399200737303,5.2853472410249e-06,2.4650696287937116e-14,2.1330854575341721e-16,5.0902637861150865e-13,2.3402231461876918e-15,4.9022061681190565e-09,3.9936365706079714e-07,9.3504382927937582e-07,9.3571536491027987e-07,4.131481686484141e-10,2.5829361906123824e-10,1.0864936446573739e-17,2.2092123640915546e-08,1.9424994514677441e-11,5.9113007224031021e-12,1.6101766822404842e-14,7.1101382448873426e-11,1.9866935889106287e-13,1.541334860297334e-14,2.001183632842882e-06,9.6809279455846273e-16,2.9015673365193085e-16,8.5269001763588717e-10,7.8014866564660785e-11,6.0176898112321295e-12,1.4044560550718903e-09,2.381317700941032e-09,1.5406481754870268e-14,4.7683828111020187e-13,3.2302954478557967e-12,3.0107910136800141e-12,2.2927564089853871e-13,6.3716643745943913e-15,1.937223184434105e-14,5.5931735959296035e-12,3.3894935414871551e-14,2.2947280275335657e-15,1.7687598769299491e-13,9.3399810793876627e-17,2.1445836969358959e-17,1.7000262899441009e-18,5.1215550413695566e-13,1.8339482168152829e-16,8.5200570700495191e-16,8.7175134211619127e-12,4.649230355276857e-15,1.1692028122215927e-14,6.8626037206948137e-15,1.7278762944637185e-14,2.5472820190877726e-15,7.4004510296383139e-18,3.6566363766057267e-21,1.9875901855253099e-17
8.673791620718473e-10,0.1988278994923623,76.950000000000003,0.0,0.0,0.0,0.99781132431937458,9.4998244566149239,7.0829652302317137e-05,0.00089159940398531913,0.00072034082052107413,0.00017268980599792109,4.3176233911895152e-10,2.0244401346005091e-07,0.00013121316720134471,2.8132830178685031e-06,2.2711147338520118e-12,3.9053156292668163e-08,3.0697505631814673e-08,0.00018995278044481537,5.5006670726369532e-06,2.5147977587929504e-14,2.1898773777058269e-16,5.463385480866808e-13,2.4871944010914653e-15,5.075818725288523e-09,4.0903562113894814e-07,9.7914229966084229e-07,9.7984552723677896e-07,4.3263653788663223e-10,2.7048588192619616e-10,1.1084379019431301e-17,2.2991001814033881e-08,2.0215479327521912e-11,6.1526898524867089e-12,1.8038460425413322e-14,7.5252647355381421e-11,2.0821589428279966e-13,1.7273732357742323e-14,2.0415998938524794e-06,1.0246150743446518e-15,3.0709750808662961e-16,8.541955714464921e-10,7.8189126301875496e-11,6.0179313434086294e-12,1.4210021597389042e-09,2.441983901569767e-09,1.7265869403532602e-14,5.0774899739972953e-13,3.502729031271079e-12,3.2602358141280977e-12,2.5318664622268694e-13,6.6320110008818637e-15,2.1621494363312168e-14,5.7448307890003642e-12,3.7517170765586876e-14,2.5813317496801182e-15,1.8170443485705271e-13,1.0708941067331324e-16,2.465551978061796e-17,1.9762413426569262e-18,5.3711787473298083e-13,1.8836792152748724e-16,8.7498185578541736e-16,9.1554585483909053e-12,4.8828597661008852e-15,1.2340537416540899e-14,7.207476512112915e-15,1.8158096901699219e-14,2.6950439205504299e-15,7.7645790728024666e-18,3.8427263178342073e-21,2.0980910565373918e-17
9.017212791241609e-10,0.19882788319565756,76.950000000000003,0.0,0.0,0.0,0.99772462748867818,9.4998171974590484,7.3628473148108902e-05,0.00092681500142530442,0.00074841375850764078,0.00017983272959524668,4.4881539833456742e-10,2.0242724986489673e-07,0.00013640514491877691,2.9245280315073129e-06,2.3650542665913621e-12,4.3946080550600176e-08,3.4550128104403305e-08,0.00019746988426353439,5.9441628275913354e-06,2.6142398386991419e-14,2.3059362227584306e-16,6.2653188406090647e-13,2.7993178721548646e-15,5.4293304677644635e-09,4.2838633076853408e-07,1.0705055341819659e-06,1.0712744246742833e-06,4.7301279523719316e-10,2.9574660622128292e-10,1.1523236547466669e-17,2.4842245146775054e-08,2.1843492618921988e-11,6.6499533270834513e-12,2.2476319408769289e-14,8.4004666458729823e-11,2.2808694696126568e-13,2.1539666380485581e-14,2.122427618882833e-06,1.1437796940061825e-15,3.4281334325285974e-16,8.5698722532054003e-10,7.853666606447243e-11,6.0183539585562411e-12,1.4539549681399288e-09,2.5634652119137427e-09,2.1529443530115396e-14,5.7346511255721691e-13,4.0987481844263397e-12,3.8045519638412002e-12,3.0691986011801119e-13,7.168260990617828e-15,2.6748645750315442e-14,6.0493367062066983e-12,4.5689358307688678e-14,3.2431766189780522e-15,1.9139976068790498e-13,1.3961347963173099e-16,3.2319021498532993e-17,2.6460322369369542e-18,5.889272104741847e-13,1.9835319960852583e-16,9.210058378786709e-16,1.0066562967622129e-11,5.3689094382345885e-15,1.3712854848883998e-14,7.9249618614668022e-15,1.9988456999131343e-14,3.0084376233436596e-15,8.5277960176420119e-18,4.2300781285867204e-21,2.3319493179462354e-17
9.318426173103636e-10,0.198827868913307,76.950000000000003,0.0,0.0,0.0,0.99764858363361542,9.4998108320280288,7.6082961145178035e-05,0.00095769698166604171,0.00077302921561055572,0.00018609590631347268,4.6376989582245704e-10,2.0241254601677659e-07,0.00014095861085335686,3.0220831552403933e-06,2.4474238854678708e-12,4.8559378343691658e-08,3.8183257694961262e-08,0.00020406258794496574,6.3472579863878353e-06,2.701444506057065e-14,2.4105316467367321e-16,7.0322687862449152e-13,3.0936636770651708e-15,5.7460977556452309e-09,4.4536424082487032e-07,1.154116283335662e-06,1.1549452691664311e-06,5.0996324442343727e-10,3.1886470650386041e-10,1.1908126487725752e-17,2.6524644521719786e-08,2.3323028683360522e-11,7.101998750192315e-12,2.7057833256339552e-14,9.2184602866696884e-11,2.4638051743038783e-13,2.5947422696607472e-14,2.1933160091778564e-06,1.2551549731534117e-15,3.7619455942227439e-16,8.5922624065860166e-10,7.8840553751955708e-11,6.0186669136530555e-12,1.4827257202044299e-09,2.6701572104326849e-09,2.5934665102843231e-14,6.3550690073803727e-13,4.6812213249058542e-12,4.3348030732753226e-12,3.6113893576665737e-13,7.6556712179130564e-15,3.2009172004741671e-14,6.3176410404932188e-12,5.3975164455366228e-14,3.9329591805014016e-15,1.9994292659751318e-13,1.7467014093202559e-16,4.0629722411413023e-17,3.3855935884878593e-18,6.364399341809465e-13,2.0715137075530042e-16,9.6144125779150311e-16,1.0904493474018625e-11,5.8159283687603912e-15,1.5002274475498053e-14,8.5848334314879894e-15,2.1672868491179038e-14,3.3036933294236133e-15,9.2367056638667455e-18,4.5865434148457882e-21,2.5517099499897892e-17
9.619639554965662e-10,0.1988278546416199,76.950000000000003,0.0,0.0,0.0,0.99757253755093833,9.4998044680350233,7.8537124918806484e-05,0.00098857382421336029,0.00079763792354000252,0.0001923573472062936,4.7872188753972644e-10,2.0239784251881201e-07,0.00014551170515391968,3.1196219338399755e-06,2.5297706757896449e-12,5.348388857201313e-08,4.2062130976500482e-08,0.00021065480677273581,6.7635318571945757e-06,2.7886345624676393e-14,2.5178353434204699e-16,7.8612910483549146e-13,3.407925231743201e-15,6.0689228756726462e-09,4.6234548479014472e-07,1.2409766665567434e-06,1.2418680875946549e-06,5.4835004581307167e-10,3.4288206900812589e-10,1.2292988121402731e-17,2.8261854703797368e-08,2.4850772588484512e-11,7.5688992672879607e-12,3.2364176355993217e-14,1.0084594096359151e-10,2.6549386061848204e-13,3.1056584794658028e-14,2.2641994231300238e-06,1.3730848036689167e-15,4.115402858145492e-16,8.6129884333542334e-10,7.9143693384428225e-11,6.0189339931930483e-12,1.5113926038498271e-09,2.7769604809497452e-09,3.1040784046351116e-14,7.0180004136066701e-13,5.3234679698430937e-12,4.9177282942523352e-12,4.2267329367242081e-13,8.1590232425778231e-15,3.8068346183976717e-14,6.5870079074462409e-12,6.3420770380363141e-14,4.7389871115400575e-15,2.0852031536632712e-13,2.1689917780274796e-16,5.0698504018985712e-17,4.2960896157884801e-18,6.8589027554585981e-13,2.1598438897483663e-16,1.0019302160136623e-15,1.1778842927551315e-11,6.2823810643889057e-15,1.6375284289831093e-14,9.2733938876211086e-15,2.3431440739647228e-14,3.618839204027839e-15,9.9837627872742464e-18,4.9587030435498075e-21,2.7857446014453161e-17
9.92085293682769e-10,0.19882784038058138,76.950000000000003,0.0,0.0,0.0,0.99749648925503798,9.4997981054730829,8.0990964481596404e-05,0.0010194455170796275,0.00082223987008096268,0.00019861704917881984,4.9367136760736427e-10,2.0238313713847907e-07,0.00015006442781322489,3.2171443294969562e-06,2.6120945968523397e-12,5.8729677868101347e-08,4.6194735190269311e-08,0.00021724654093138523,7.1929802439652203e-06,2.875809974155405e-14,2.6279346266091145e-16,8.7549269566199929e-13,3.7427519144766783e-15,6.3976147067020225e-09,4.7932866283514961e-07,1.3310871845093998e-06,1.3320433814737261e-06,5.8817341870227964e-10,3.6779883232902102e-10,1.2677821459597007e-17,3.005384915956097e-08,2.6426700909451057e-11,8.0506533049534044e-12,3.8478765941111519e-14,1.0999872412190364e-10,2.8543800850467872e-13,3.6948656689014451e-14,2.3350778380597401e-06,1.4977059237752153e-15,4.4889150495119072e-16,8.632289550498086e-10,7.9446189514700998e-11,6.0191618836280623e-12,1.5399713490672296e-09,2.8838583358385785e-09,3.6929225041405284e-14,7.7247447036515142e-13,6.0294120452980831e-12,5.5565645262713892e-12,4.9222326103673392e-13,8.6783093614284509e-15,4.5013509793335086e-14,6.8573702065979642e-12,7.4143708954310888e-14,5.6760194935102058e-15,2.1712974263719975e-13,2.6745411594840446e-16,6.2822354865031025e-17,5.4092721345156802e-18,7.3728005104215093e-13,2.2485005334222388e-16,1.0424646692825098e-15,1.2689749626365538e-11,6.7683413269069028e-15,1.7835240136525561e-14,9.9907521892788601e-15,2.5264461947646324e-14,3.9547003075085833e-15,1.0770175491868806e-17,5.3466180059476912e-21,3.0346272479266211e-17
9.999999999999999e-10,0.19882782613017644,76.950000000000003,0.0,0.0,0.0,0.99747650638010987,9.4997964338778917,8.163568349352629e-05,0.0010275565313363126,0.00082870317348900742,0.0002002615644745532,4.9759908723809181e-10,2.0237927279151938e-07,0.00015126064311340063,3.2427666675577509e-06,2.6337222954209466e-12,6.0162625263178573e-08,4.7323714911923495e-08,0.00021897850975540384,7.3080075901091012e-06,2.8987138195138095e-14,2.6573390718547664e-16,9.0007771263586485e-13,3.8342242657092012e-15,6.4849320269690216e-09,4.8379134729139816e-07,1.355303935264505e-06,1.3562775412234409e-06,5.9887578536741341e-10,3.7449520308068087e-10,1.2778935874754306e-17,3.0533800544169061e-08,2.6848784044532453e-11,8.1797033952300609e-12,4.0230595095508087e-14,1.1248647861169038e-10,2.9081775178553199e-13,3.8637571516429945e-14,2.3537010738158113e-06,1.5315783154137365e-15,4.5904367608867152e-16,8.6371510627294411e-10,7.95255783775497e-11,6.0192159897734122e-12,1.5474678183714526e-09,2.9119607676378326e-09,3.8617077462322731e-14,7.9178795348456722e-13,6.2259773509454418e-12,5.7341146149635005e-12,5.1191987968940769e-13,8.8173999280659214e-15,4.699695240698385e-14,6.9285684445168666e-12,7.7188674134120815e-14,5.9459464460546614e-15,2.1939703308103293e-13,2.8227748808827501e-16,6.6389990733279474e-17,5.7398290837774108e-18,7.5110522250091944e-13,2.2718477179649873e-16,1.0531222026516479e-15,1.2935181517922312e-11,6.8992777291105727e-15,1.8233710514608779e-14,1.0184036369660912e-14,2.5758493429211067e-14,4.0464931033791853e-15,1.0983496708209238e-17,5.4511679162267891e-21,3.1025601455006151e-17
