Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895)
1.600643274619476e-09,0.3802164040985293,76.950000000000003,0.0,0.0,0.0,5.0812613936292201e-06,9.4999994753170931,0.00027687213909612047,0.0010335447285039188,1.4899250098828382e-08,5.753596445107278e-11,5.2875612479697446e-11,1.318735193918347e-05,0.032138692689712915,2.7404038504614429e-07,2.035322139002213e-19,8.1596252497674415e-10,7.4600985229488932e-08,0.94885824073721392,1.8696291755211772e-06,7.9633043760666404e-16,6.1241844441999129e-16,1.3349558299126034e-10,0.0,0.00076673924243666363,7.4569493950190691e-10,0.0015972164628500218,0.0015974571608397823,1.0101215219542832e-07,4.8304781381717086e-08,1.3113599700026363e-06,0.00056151566006120627,7.069250441787899e-08,1.6897911761685009e-08,1.1114097141376306e-09,1.2808647948547448e-08,1.8901453150561891e-06,4.4579118377463117e-08,0.014743132149014269,5.3749321691414224e-14,2.3469611824009907e-14
1.6030744481833036e-09,0.3802164041000382,76.950000000000003,0.0,0.0,0.0,5.0729331930999285e-06,9.4999994753775603,0.00027684283814993478,0.0010328611264089379,1.4639125017904706e-08,5.65314426078409e-11,5.28406603028065e-11,1.3165474480657252e-05,0.032056536804938564,2.738591305517407e-07,2.0016155664655209e-19,8.1596258013705241e-10,7.4697633606807631e-08,0.9489345669680167,1.86965630859263e-06,7.9580350577925701e-16,6.1320972396121801e-16,1.3367117690493225e-10,0.0,0.00076680249396519537,7.3346744899575297e-10,0.0015972167449990803,0.0015974574519160803,1.0101217074509834e-07,4.830478992929061e-08,1.3114654754500937e-06,0.00056219680378883198,7.0778260352698554e-08,1.6918412615523188e-08,1.1114101377721054e-09,1.2824189342614883e-08,1.8924872449527085e-06,4.4583568024826819e-08,0.014748957986809558,5.381453370788377e-14,2.3498085608579953e-14
1.6055056217471313e-09,0.38021640410152663,76.950000000000003,0.0,0.0,0.0,5.0646294216263509e-06,9.4999994754379706,0.00027681353949393276,0.0010321779788547865,1.4383544461223189e-08,5.5544470305386389e-11,5.2805745267189745e-11,1.31436612645336e-05,0.031974622424866941,2.7367799657826429e-07,1.9698354410621651e-19,8.1596263431010086e-10,7.4794239375830459e-08,0.94901065437624599,1.8696834210025781e-06,7.9527677080943141e-16,6.1400007205633211e-16,1.338466936849746e-10,0.0,0.000766865547870423,7.2145355785140204e-10,0.0015972170224419953,0.0015974577382157772,1.0101219003991252e-07,4.8304798322376137e-08,1.3115706507645861e-06,0.00056287749457778035,7.0863959293670878e-08,1.693889983501195e-08,1.1114105544297289e-09,1.2839720403089858e-08,1.8948276175420835e-06,4.4587982154966381e-08,0.014754781249447062,5.3879698617605069e-14,2.3526538239150861e-14
1.607936795310959e-09,0.3802164041029943,76.950000000000003,0.0,0.0,0.0,5.0563500074213311e-06,9.4999994754983259,0.00027678424313040857,0.0010314952855393707,1.4132429274470857e-08,5.4574741874910694e-11,5.2770803780668402e-11,1.312191210189478e-05,0.031892948839760897,2.7349698304372164e-07,1.9340628343276747e-19,8.1596268751349821e-10,7.4890802537909559e-08,0.94908650366387148,1.8697105127801911e-06,7.9475093418512096e-16,6.1479206433765187e-16,1.3402213333335426e-10,0.0,0.00076692840473321672,7.0964954579024324e-10,0.0015972172952647401,0.0015974580198220565,1.0101220670991112e-07,4.8304806577256294e-08,1.3116754969407482e-06,0.00056355773272935756,7.0949601119677833e-08,1.6959373434867416e-08,1.1114109642320141e-09,1.2855241134118602e-08,1.8971664338597343e-06,4.459236104988701e-08,0.014760601944370975,5.3944832557514346e-14,2.3554979615883535e-14
1.6103679688747866e-09,0.3802164041044419,76.950000000000003,0.0,0.0,0.0,5.0480948788898448e-06,9.4999994755586297,0.00027675494906164908,0.001030813046160671,1.3885701557936064e-08,5.3621956491486625e-11,5.2735881136301862e-11,1.3100226804469209e-05,0.031811515341796298,2.7331608986831207e-07,1.8984777223717192e-19,8.1596273976456708e-10,7.4987323094429392e-08,0.94916211553097041,1.8697375839545675e-06,7.9422549569712103e-16,6.155838948611041e-16,1.3419749585208937e-10,0.0,0.00076699106513288169,6.9805175150008121e-10,0.0015972175635466819,0.0015974582968167829,1.0101222268723938e-07,4.8304814699343556e-08,1.3117800149404781e-06,0.00056423751854441583,7.1035185984555532e-08,1.6979833421216329e-08,1.1114113672985928e-09,1.2870751543986376e-08,1.8995036949404518e-06,4.4596704989564105e-08,0.014766420079005405,5.4009924404341666e-14,2.3583402790915325e-14
1.6127991424386142e-09,0.3802164041058696,76.950000000000003,0.0,0.0,0.0,5.0398639645974047e-06,9.4999994756188748,0.00027672565728993577,0.0010301312604168206,1.3643284460908253e-08,5.268581738111664e-11,5.2701021155101177e-11,1.3078605184459631e-05,0.031730321224741356,2.7313531697303177e-07,1.8671402362531649e-19,8.159627910803908e-10,7.5083801046797768e-08,0.9492374906760449,1.8697646345547455e-06,7.9369997128840309e-16,6.1637379271942334e-16,1.3437278124324083e-10,0.0,0.0007670535296474192,6.8665656297190243e-10,0.0015972178273657971,0.0015974585692807191,1.0101224020510472e-07,4.8304822684228964e-08,1.3118842057153359e-06,0.00056491685232366135,7.1120714035429363e-08,1.7000279799447463e-08,1.1114117637474867e-09,1.2886251641324691e-08,1.9018394018184996e-06,4.4601014252281035e-08,0.014772235660757782,5.4074963135273489e-14,2.3611800973688517e-14
1.6152303160024419e-09,0.3802164041072779,76.950000000000003,0.0,0.0,0.0,5.0316571933410007e-06,9.4999994756790613,0.00027669636781754112,0.0010294499280062632,1.3405102605751406e-08,5.1766033459171936e-11,5.2666180016175164e-11,1.3057047054590575e-05,0.031649365784644307,2.7295466427759323e-07,1.8359844022523281e-19,8.1596284147771751e-10,7.518023639645226e-08,0.94931262979534292,1.869791664609679e-06,7.9317484414886311e-16,6.1716350665515266e-16,1.3454798950893046e-10,0.0,0.00076711579885296519,6.7546043743137947e-10,0.001597218086802586,0.0015974588372930801,1.0101225742486947e-07,4.8304830533616013e-08,1.3119880702337532e-06,0.00056559573436779185,7.1206185204695496e-08,1.7020712581415854e-08,1.1114121536944209e-09,1.2901741431633535e-08,1.9041735555273875e-06,4.4605289113913799e-08,0.014778048697011608,5.4139959593005231e-14,2.364018091454626e-14
1.6176614895662695e-09,0.3802164041086672,76.950000000000003,0.0,0.0,0.0,5.0234744941234265e-06,9.4999994757391963,0.00027666708064673037,0.0010287690486276238,1.3171081913371875e-08,5.0862318655459242e-11,5.2631328214696603e-11,1.3035552228101498e-05,0.031568648319585564,2.7277413170138587e-07,1.8022596012690978e-19,8.1596289097299962e-10,7.5276629144860763e-08,0.94938753358310113,1.8698186741482456e-06,7.9265043953519299e-16,6.1795423063851678e-16,1.3472312065133478e-10,0.0,0.00076717787332399165,6.6445989313584028e-10,0.0015972183419358597,0.0015974591009317158,1.0101227282940865e-07,4.8304838255091975e-08,1.3120916094649157e-06,0.00056627416497727703,7.1291599457822461e-08,1.7041131778675872e-08,1.1114125372531304e-09,1.2917220920554901e-08,1.90650615709995e-06,4.4609529848200396e-08,0.014783859195129078,5.4204921270253159e-14,2.3668547210384459e-14
1.6200926631300971e-09,0.38021640411003765,76.950000000000003,0.0,0.0,0.0,5.015315796116845e-06,9.4999994757992763,0.00027663779577976277,0.0010280886219796097,1.2941149364546995e-08,4.9974390991927032e-11,5.2596517280412952e-11,1.301412051874668e-05,0.031488168129326734,2.7259371916492083e-07,1.7707309733751685e-19,8.1596293958244844e-10,7.5372979293519124e-08,0.94946220273189452,1.8698456631992594e-06,7.9212618835458151e-16,6.1874390611334233e-16,1.3489817467267544e-10,0.0,0.00076723975363359538,6.536514981566804e-10,0.001597218592839683,0.0015974593602733624,1.0101228854491635e-07,4.8304845850408567e-08,1.3121948243592264e-06,0.000566952144452236,7.1376956950263688e-08,1.7061537397049399e-08,1.1114129145357534e-09,1.293269011649496e-08,1.9088372075684652e-06,4.4613736727117937e-08,0.014789667162454749,5.4269835459534345e-14,2.3696891942580456e-14
1.6225238366939248e-09,0.38021640411138957,76.950000000000003,0.0,0.0,0.0,5.0071810287762078e-06,9.4999994758593012,0.00027660851321888662,0.0010274086477612325,1.271523367315725e-08,4.9101975183545213e-11,5.2561764701923109e-11,1.2992751741033408e-05,0.031407924516426093,2.7241342658889773e-07,1.7430180020284447e-19,8.159629873218814e-10,7.5469286843963039e-08,0.94953663793153165,1.8698726317914305e-06,7.9160189716364651e-16,6.1953181935865825e-16,1.3507315157524954e-10,0.0,0.000767301440352584,6.4303190202136295e-10,0.0015972188395874372,0.0015974596153929344,1.0101230556820129e-07,4.8304853317611201e-08,1.3122977158633476e-06,0.00056762967309259007,7.1462257764416504e-08,1.7081929443887041e-08,1.1114132856517561e-09,1.2948149027106158e-08,1.911166707964278e-06,4.4617910019730535e-08,0.014795472606303846,5.4334697704316865e-14,2.3725212388002452e-14
1.6249550102577524e-09,0.3802164041127236,76.950000000000003,0.0,0.0,0.0,4.9990701217308171e-06,9.499999475919271,0.00027657923296634451,0.0010267291256717736,1.2493264603889219e-08,4.8244800004102355e-11,5.2526987435508083e-11,1.2971445709860243e-05,0.031327916785159192,2.7223325389300242e-07,1.7114181808527479e-19,8.159630342068765e-10,7.556555179774933e-08,0.94961083987012229,1.8698995799534054e-06,7.9107848206230339e-16,6.2032128394263565e-16,1.3524805136140037e-10,0.0,0.00076736293405035903,6.3259780364537006e-10,0.0015972190822557053,0.0015974598663642437,1.0101232058925335e-07,4.8304860660157921e-08,1.3124002849386032e-06,0.00056830675119831642,7.1547501755481672e-08,1.710230793318474e-08,1.1114136507089549e-09,1.2963597656820752e-08,1.9134946593181606e-06,4.462204999332103e-08,0.014801275533973583,5.439952852505965e-14,2.3753521328239103e-14
1.62738618382158e-09,0.38021640411403973,76.950000000000003,0.0,0.0,0.0,4.9909830048735433e-06,9.4999994759791928,0.0002765499550243689,0.0010260500554106914,1.2275173480776847e-08,4.7402600248385601e-11,5.2492179887374503e-11,1.2950202240819089e-05,0.031248144242407423,2.7205320099703234e-07,1.6753940217561761e-19,8.1596308025265871e-10,7.5661774156476413e-08,0.94968480923319942,1.869926507713732e-06,7.9055600443275655e-16,6.2111254489669027e-16,1.3542287403354186e-10,0.0,0.00076742423529419066,6.223459752337087e-10,0.0015972193209167504,0.0015974601132594608,1.0101233297963547e-07,4.8304867885608133e-08,1.3125025325392843e-06,0.00056898337906897934,7.1632688940771724e-08,1.7122672875161388e-08,1.111414009812795e-09,1.2979036011896283e-08,1.9158210626600109e-06,4.4626156912488949e-08,0.014807075952733855,5.4464329571125077e-14,2.37818196983457e-14
1.6298173573854077e-09,0.3802164041153383,76.950000000000003,0.0,0.0,0.0,4.9829196082342488e-06,9.4999994760390543,0.00027652067939518761,0.0010253714366774227,1.2060892426667163e-08,4.6575113794528704e-11,5.2457489884224309e-11,1.2929021149955765e-05,0.03116860619641549,2.7187326782229901e-07,1.6486373867484496e-19,8.1596312547427001e-10,7.5757953921769017e-08,0.94975854670494719,1.8699534151009089e-06,7.9003283237057763e-16,6.2189970336933139e-16,1.3559761959412468e-10,0.0,0.00076748534465023201,6.1227322653570267e-10,0.0015972195556355837,0.0015974603561499194,1.010123485354677e-07,4.8304874992796803e-08,1.3126044595937143e-06,0.00056965955700367856,7.1717819673366072e-08,1.7143024270185452e-08,1.1114143630675494e-09,1.2994464103351194e-08,1.9181459190192706e-06,4.4630231040439491e-08,0.014812873869840232,5.4529064394262312e-14,2.3810084777160813e-14
1.6322485309492353e-09,0.3802164041166195,76.950000000000003,0.0,0.0,0.0,4.9748798620806566e-06,9.4999994760988606,0.00027649140608101942,0.0010246932691718668,1.1850354932756143e-08,4.5762083806942242e-11,5.2422834350465012e-11,1.2907902253904835e-05,0.031089301957776306,2.7169345428951835e-07,1.6234625492499775e-19,8.1596316988644268e-10,7.5854091095277467e-08,0.94983205296722739,1.8699803021433457e-06,7.8950988227141079e-16,6.226860261275673e-16,1.3577228804566325e-10,0.0,0.00076754626268271491,6.0237643161325269e-10,0.0015972197864839353,0.0015974605951055141,1.0101236490504072e-07,4.8304881976551948e-08,1.3127060670428946e-06,0.00057033528530174734,7.1802893837105754e-08,1.7163362130258423e-08,1.1114147105753195e-09,1.30098819365476e-08,1.9204692294245924e-06,4.4634272637980731e-08,0.014818669292523672,5.4593753003738409e-14,2.3838329213138005e-14
1.634679704513063e-09,0.3802164041178841,76.950000000000003,0.0,0.0,0.0,4.9668636969130984e-06,9.4999994761586191,0.00027646213508407484,0.001024015552594135,1.1643495795674859e-08,4.4963258491097704e-11,5.2388143889759269e-11,1.2886845369824007e-05,0.031010230839373796,2.7151376031812663e-07,1.5934117329334258e-19,8.1596321350361279e-10,7.595018567868655e-08,0.94990532869963618,1.8700071688693671e-06,7.8898791970971063e-16,6.2347432185498301e-16,1.3594687939073432e-10,0.0,0.00076760698995399649,5.9265252588387836e-10,0.0015972200135332146,0.0015974608301947673,1.010123786726437e-07,4.8304888847611913e-08,1.3128073558423123e-06,0.00057101056426230317,7.1887911305334688e-08,1.7183686469866324e-08,1.1114150524361939e-09,1.3025289515657603e-08,1.9227909949038517e-06,4.4638281963599272e-08,0.01482446222799111,5.4658412984671807e-14,2.3866563804078354e-14
1.6371108780768906e-09,0.38021640411913205,76.950000000000003,0.0,0.0,0.0,4.9588710434185064e-06,9.4999994762183224,0.00027643286640655751,0.0010233382866443987,1.144025084553185e-08,4.4178390042283622e-11,5.2353473278576782e-11,1.2865850315435373e-05,0.030931392155943968,2.7133418582878179e-07,1.5635530077018516e-19,8.15963256339982e-10,7.6046237673713467e-08,0.94997837457993761,1.8700340153072296e-06,7.8846633973073184e-16,6.2426241101677887e-16,1.3612139363196497e-10,0.0,0.00076766752702491707,5.8309849333867505e-10,0.0015972202368483897,0.0015974610614851164,1.0101239179249073e-07,4.8304895608124357e-08,1.3129083269251856e-06,0.00057168539418401328,7.1972872224001626e-08,1.7203997295213212e-08,1.1114153887487198e-09,1.3040686848851752e-08,1.9251112164842992e-06,4.4642259273917991e-08,0.014830252683430044,5.4723030917284649e-14,2.389478015577772e-14
1.6395420516407183e-09,0.38021640412036356,76.950000000000003,0.0,0.0,0.0,4.950901832439479e-06,9.4999994762779743,0.0002764036000506654,0.0010226614710229841,1.1240556776550009e-08,4.3407233992786721e-11,5.2318871155538339e-11,1.2844916908897986e-05,0.030852785223764393,2.7115473074260077e-07,1.5383975920841837e-19,8.1596329840955601e-10,7.6142247082098249e-08,0.95005119128437066,1.8700608414851314e-06,7.8794460508316941e-16,6.2504833029765859e-16,1.3629583077202441e-10,0.0,0.00076772787445505638,5.7371135858222581e-10,0.0015972204564932201,0.0015974612890430893,1.0101240652604118e-07,4.8304902255444169e-08,1.3130089812170635e-06,0.00057235977536538988,7.2057776741630686e-08,1.7224294611738481e-08,1.1114157196101204e-09,1.3056073944657847e-08,1.9274298951926654e-06,4.4646204824006344e-08,0.0148360406660118,5.4787594586317148e-14,2.3922970735384711e-14
1.641973225204546e-09,0.3802164041215789,76.950000000000003,0.0,0.0,0.0,4.9429559950423166e-06,9.4999994763375692,0.00027637433601858825,0.0010219851054305402,1.1044351496396938e-08,4.2649550561773291e-11,5.2284285600820956e-11,1.2824044968913883e-05,0.030774409361319973,2.709753949800252e-07,1.5131246982239421e-19,8.1596333972606522e-10,7.6238213905609659e-08,0.95012377948699189,1.8700876474311883e-06,7.8742328841366647e-16,6.2583414763699467e-16,1.3647019081364183e-10,0.0,0.00076778803280218712,5.6448820325117521e-10,0.0015972206725343124,0.0015974615129339404,1.0101242101122039e-07,4.8304908792308013e-08,1.3131093196535329e-06,0.00057303370810493691,7.2142624795300409e-08,1.7244578431107412e-08,1.111416045115719e-09,1.3071450808581878e-08,1.9297470320549299e-06,4.465011886672345e-08,0.014841826182884569,5.4852116796292384e-14,2.3951143528668875e-14
1.6444043987683735e-09,0.38021640412277885,76.950000000000003,0.0,0.0,0.0,4.9350334624924622e-06,9.4999994763971198,0.00027634507431250846,0.0010213091895678894,1.0851573982414139e-08,4.1905104098975325e-11,5.224968443197327e-11,1.280323431469482e-05,0.030696263889063088,2.7079617846133964e-07,1.4847360319817568e-19,8.1596338030299792e-10,7.6334138146046557e-08,0.95019613985991158,1.8701144331734436e-06,7.8690274454470531e-16,6.2662116466833122e-16,1.3664447375960037e-10,0.0,0.0007678480026224717,5.5542615925698302e-10,0.0015972208850368269,0.0015974617332217983,1.0101243370988946e-07,4.8304915224055664e-08,1.313209343169949e-06,0.00057370719270093628,7.2227416348095458e-08,1.7264848764733552e-08,1.1114163653592004e-09,1.3086817446250545e-08,1.9320626280964022e-06,4.4654001652965584e-08,0.014847609241175893,5.4916605709404614e-14,2.3979303547014026e-14
1.6468355723322012e-09,0.3802164041239631,76.950000000000003,0.0,0.0,0.0,4.9271341662196292e-06,9.4999994764566136,0.00027631581493460261,0.0010206337231359235,1.0662164085011538e-08,4.1173662324786269e-11,5.2215127945427593e-11,1.2782484765920792e-05,0.030618348129073662,2.7061708110746119e-07,1.4588173110093668e-19,8.1596342015364485e-10,7.6430019805235795e-08,0.95026827307362993,1.8701411987398799e-06,7.8638230755887027e-16,6.2740697735079083e-16,1.3681867961272759e-10,0.0,0.00076790778447074061,5.4652239954544081e-10,0.0015972210940613251,0.0015974619499698757,1.0101244677373072e-07,4.8304921551167832e-08,1.3133090526886575e-06,0.00057438022945132468,7.2312151551053984e-08,1.7285105618505936e-08,1.1114166804329397e-09,1.3102173865960075e-08,1.9343766843418394e-06,4.4657853432012404e-08,0.014853389847996249,5.4981046494756423e-14,2.4007441534405865e-14
1.6492667458960288e-09,0.3802164041251321,76.950000000000003,0.0,0.0,0.0,4.9192580379273416e-06,9.4999994765160558,0.00027628655788703712,0.0010199587058358471,1.0476063082242281e-08,4.0454998473103234e-11,5.2180634517399572e-11,1.276179614299693e-05,0.030540661406139192,2.7043810283944547e-07,1.4370720539895387e-19,8.1596345929097371e-10,7.6525858885043042e-08,0.95034017979596985,1.8701679441583789e-06,7.8586177422261573e-16,6.2819083495751432e-16,1.3699280837592526e-10,0.0,0.00076796737889960835,5.3777416416176147e-10,0.0015972212996680165,0.0015974621632398839,1.0101246121211651e-07,4.8304927772885934e-08,1.3134084491282466e-06,0.0005750528186538352,7.2396830488737906e-08,1.7305348999754123e-08,1.1114169904271105e-09,1.3117520075292121e-08,1.9366892018150724e-06,4.4661674450469329e-08,0.014859168010427706,5.5045434460432833e-14,2.4035554626416695e-14
1.6516979194598565e-09,0.38021640412628627,76.950000000000003,0.0,0.0,0.0,4.9114050094876275e-06,9.4999994765754501,0.00027625730317197225,0.0010192841373691446,1.0293213117760729e-08,3.9748889121575636e-11,5.2146107273194709e-11,1.2741168266736457e-05,0.0304632030467097,2.7025924357781331e-07,1.4105076595481232e-19,8.1596349772775566e-10,7.662165538735423e-08,0.95041186069310957,1.870194669456761e-06,7.853422134015386e-16,6.289765957116007e-16,1.3716686005214076e-10,0.0,0.00076802678646032871,5.2917873383453258e-10,0.0015972215019205607,0.0015974623730926252,1.0101247367292171e-07,4.830493389331947e-08,1.3135075334161324e-06,0.00057572496060625524,7.2481453021984437e-08,1.7325578922205649e-08,1.1114172954305181e-09,1.3132856078720411e-08,1.9390001815393636e-06,4.4665464953306544e-08,0.014864943735534913,5.5109793471842961e-14,2.4063657713185426e-14
