Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516)
1.3929878563086452e-09,0.36111130984857454,76.950000000000003,0.0,0.0,0.0,0.024420529985217074,9.4999359651488913,0.0021530136708644712,0.011354636028660502,0.004916611889484869,5.7519228727661637e-05,9.3702105868699523e-10,2.3324656905967142e-05,0.22603357023013107,5.4106292843666046e-06,2.7911642336991573e-13,4.9151577253888915e-07,3.3686810328607458e-06,0.72414209337070734,0.00021960179135091631,2.030614832432546e-14,1.2308758668203432e-14,1.7068377226689285e-09,0.0,0.00027815145697357728,6.1068657300045019e-05,0.0063299930234321415,0.0063306055634152524,6.1253998311489594e-07
1.4071972506225639e-09,0.3611115152959813,76.950000000000003,0.0,0.0,0.0,0.023526340876450193,9.4999365132028206,0.0021545842141210986,0.011355044128250941,0.0048690344459768097,5.6962685417878753e-05,9.3705425722572322e-10,2.2701082725944345e-05,0.22601856747686944,5.4108213447090482e-06,2.7641575472047012e-13,4.9505169477430959e-07,3.4101008041574614e-06,0.72504868484782203,0.00021991550997195992,2.030686912888239e-14,1.2454627971850559e-14,1.7286814029874762e-09,0.0,0.00027855378189887216,6.0478222835818143e-05,0.0063791967864156767,0.0063798140877697768,6.1730135410402638e-07
1.4214066449364825e-09,0.36111171875794,76.950000000000003,0.0,0.0,0.0,0.022665102688121642,9.4999370563458978,0.0021560788851459427,0.011355416111207606,0.0048218865404866277,5.6411160666325837e-05,9.3708448011214846e-10,2.2100245784376547e-05,0.22599513447579211,5.410996195690216e-06,2.7373943899539637e-13,4.9854317279862891e-07,3.4514983938666527e-06,0.72593090385264314,0.00022021776937683338,2.0307525346473599e-14,1.2600568575078906e-14,1.7505135206327098e-09,0.0,0.00027894479053154668,5.989308014598954e-05,0.0064279246577606331,0.0064285466744297857,6.2201666915455095e-07
1.435616039250401e-09,0.3611119202521829,76.950000000000003,0.0,0.0,0.0,0.021835598492421528,9.4999375945943871,0.0021575004838302364,0.011355754592861502,0.0047751665458101956,5.5864635960260398e-05,9.3711194292736659e-10,2.1521306604495942e-05,0.22596359175972633,5.4111550855512105e-06,2.7108738637445676e-13,5.0199080049135079e-07,3.4928738091296907e-06,0.72678963875275637,0.0002205089905175208,2.0308121661666315e-14,1.274653974008755e-14,1.772334043502931e-09,0.0,0.00027932489631659458,5.9313212254478655e-05,0.006476180915151797,0.0064768076014941464,6.2668634235207229e-07
1.4498254335643197e-09,0.3611121197963892,76.950000000000003,0.0,0.0,0.0,0.021036656486111978,9.4999381279666739,0.0021588517066694129,0.011356061999480506,0.0047288726647199287,5.5323090758895644e-05,9.3713684570986762e-10,2.0963456841043428e-05,0.22592424801446287,5.411299170889855e-06,2.6845949718685932e-13,5.0539516540728118e-07,3.5342270728472163e-06,0.72762574511941536,0.00022078957894198345,2.0308662415540704e-14,1.2892540529151321e-14,1.7941429507324334e-09,0.0,0.00027969449741871178,5.8738599836914221e-05,0.0065239698215645752,0.0065246011323509216,6.313107863476138e-07
1.4640348278782383e-09,0.36111231740817856,76.950000000000003,0.0,0.0,0.0,0.020267148304185831,9.4999386564830761,0.0021601351505964295,0.011356340581952246,0.0046830029450874089,5.478650267316694e-05,9.3715937456351096e-10,2.0425918111106877e-05,0.22587740051795047,5.4114295262763633e-06,2.6585566276566852e-13,5.0875684864507177e-07,3.5755582223395196e-06,0.7284400469435206,0.00022105992535005682,2.0309151640735164e-14,1.3038607236461549e-14,1.8159402317672373e-09,0.0,0.00028005397728999925,5.8169221425695194e-05,0.0065712956234478545,0.0065719315138600149,6.3589041216319506e-07
1.4782442221921569e-09,0.3611125131051022,76.950000000000003,0.0,0.0,0.0,0.019525987397487968,9.499939180165681,0.0021613533166718775,0.011356592428479096,0.004637555293881877,5.4254847632139302e-05,9.3717970156381284e-10,1.9907940880090484e-05,0.22582333556308309,5.4115471487631844e-06,2.6327576632075739e-13,5.1207642473679814e-07,3.6168673081075389e-06,0.72923333780615696,0.00022132040613020306,2.0309593078992809e-14,1.3184691511909348e-14,1.837725885509742e-09,0.0,0.00028040370521636862,5.7605053599833185e-05,0.0066181625490665382,0.0066188029746956333,6.4042562909678267e-07
1.4924536165060755e-09,0.3611127069046376,76.950000000000003,0.0,0.0,0.0,0.01881212747180586,9.4999396990381975,0.0021625086136363228,0.011356819476353246,0.0045925274901265408,5.3728100037029202e-05,9.3719798626702341e-10,1.9408803386639449e-05,0.22576232886470457,5.4116529613292563e-06,2.6071968364372957e-13,5.1535446155672792e-07,3.6581543926867931e-06,0.73000638200542267,0.00022157138387766671,2.030999019475279e-14,1.333078337860991e-14,1.8594999195272577e-09,0.0,0.00028074403684347048,5.7046071160686646e-05,0.0066645748069921254,0.006665219723836659,6.4491684453539795e-07
1.506663010819994e-09,0.3611128988241804,76.950000000000003,0.0,0.0,0.0,0.018124560986037732,9.4999402131257789,0.0021636033613300805,0.011357023522872364,0.0045479171968887348,5.3206232903745767e-05,9.3721437747949752e-10,1.8927810598668439e-05,0.22569464595143029,5.4117478218696859e-06,2.5818728376129694e-13,5.1859152024758206e-07,3.6994195495876793e-06,0.7307599156412109,0.00022181320789459226,2.031034620747379e-14,1.3476939337812694e-14,1.8812623493197421e-09,0.0,0.00028107531468291898,5.6492247294615524e-05,0.0067105365847301979,0.0067111859491939775,6.4936446378269638e-07
1.5208724051339127e-09,0.3611130888810399,76.950000000000003,0.0,0.0,0.0,0.017462317707143835,9.4999407224549106,0.0021646397939854459,0.011357206235468448,0.004503721972374336,5.2689217994787657e-05,9.3722901258083062e-10,1.8464293221468314e-05,0.2256205425428543,5.4118325271174288e-06,2.5567842966504211e-13,5.2178815516273487e-07,3.7406628623159384e-06,0.73149464765951966,0.00022204621467264801,2.0310664106930639e-14,1.3623104126535357e-14,1.903013197642406e-09,0.0,0.00028139786859956908,5.5943553723510528e-05,0.0067560520474745055,0.0067567058163645289,6.5376889002621832e-07
1.5350817994478313e-09,0.3611132770924336,76.950000000000003,0.0,0.0,0.0,0.016824463319680034,9.4999412270532737,0.0021656200633961968,0.011357369161105271,0.004459939280191819,5.217702594127155e-05,9.3724201872505728e-10,1.8017606742933728e-05,0.22554026491269694,5.4119078135660714e-06,2.5319297886216485e-13,5.2494491382291011e-07,3.7818844234669109e-06,0.73221126085782606,0.000222270728358686,2.0310946657840311e-14,1.3769251653196056e-14,1.9247524938791753e-09,0.0,0.00028171201628056526,5.5399960844081162e-05,0.0068011253369784329,0.0068017834675026187,6.5813052419108118e-07
1.5492911937617499e-09,0.36111346347548257,76.950000000000003,0.0,0.0,0.0,0.016210098087802133,9.4999417269496327,0.0021665462419690022,0.01135751373498734,0.0044165664988464427,5.1669626355812089e-05,9.3725351499249198e-10,1.7587130500437059e-05,0.22545405023842768,5.4119743659287082e-06,2.5073078385414736e-13,5.2806233688605791e-07,3.8230843338884907e-06,0.7329104128530074,0.0002224870612039767,2.0311196429755404e-14,1.3915464466103134e-14,1.9464802734632661e-09,0.0,0.00028201806368685259,5.486143785672246e-05,0.0068457605705350083,0.0068464230202997757,6.6244976477087346e-07
1.5635005880756685e-09,0.3611136480472069,76.950000000000003,0.0,0.0,0.0,0.01561835556771401,9.4999422221737237,0.0021674203256611914,0.011357641288641659,0.0043736009305207525,5.1166987936921355e-05,9.3726361112490554e-10,1.7172266796485872e-05,0.22536212693786525,5.412032821218601e-06,2.4829169276206419e-13,5.3114095812920928e-07,3.8642627019079453e-06,0.7335927370132036,0.00022269551399754336,2.0311415812778933e-14,1.4061683051737272e-14,1.9681965773414303e-09,0.0,0.00028231630548782006,5.4327952884720412e-05,0.0068899618400571055,0.0068906285670649534,6.6672700785181766e-07
1.577709982389587e-09,0.3611138308245219,76.950000000000003,0.0,0.0,0.0,0.015048401368614617,9.4999427127561571,0.002168244236809171,0.011357753057419468,0.0043310398091934562,5.0669078565545121e-05,9.3727240829148449e-10,1.6772440052029017e-05,0.22526471499324893,5.4120837671262125e-06,2.4587554976278361e-13,5.3418130444117928e-07,3.9054196426172979e-06,0.73425884335498126,0.00022289637648409489,2.0311607013348014e-14,1.4207855197006602e-14,1.989901451478654e-09,0.0,0.00028260702547971121,5.3799473084500825e-05,0.0069337332112506065,0.0069344041738976132,6.7096264700842781e-07
1.5919193767035057e-09,0.3611140118242354,76.950000000000003,0.0,0.0,0.0,0.014499431960277559,9.4999431987283227,0.0021690198268515893,0.011357850187445414,0.0042888803081449021,5.0175865394310065e-05,9.37280001882871e-10,1.63870959717854e-05,0.22516202626325815,5.4121277498117015e-06,2.4348219540845557e-13,5.3718389582510543e-07,3.9465552772132405e-06,0.73490931940712956,0.00022308992776706604,2.0311772081144038e-14,1.4354095855523345e-14,2.0115949464003403e-09,0.0,0.00028289049698841954,5.3275964747574905e-05,0.0069770787228735356,0.0069777538799466517,6.7515707311835468e-07
1.6061287710174243e-09,0.3611141910630433,76.950000000000003,0.0,0.0,0.0,0.013970673525470271,9.4999436801223016,0.0021697488789512317,0.011357933742065661,0.0042471195468939509,4.9687314930014081e-05,9.3728647967777387e-10,1.60157007540984e-05,0.22505426478342502,5.4121652789548917e-06,2.4111146717809522e-13,5.4014924540988691e-07,3.9876697323880333e-06,0.73554473104231421,0.00022327643669726446,2.0311912928048609e-14,1.4500347038377615e-14,2.0332771167692209e-09,0.0,0.00028316698325725942,5.2757393394787296e-05,0.0070200023860743027,0.0070206816967487368,6.7931067443779297e-07
1.620338165331343e-09,0.36111436855752826,76.950000000000003,0.0,0.0,0.0,0.013461380855492467,9.4999441569708019,0.0021704331105194354,0.011358004707837984,0.0042057545976077106,4.9203393109852121e-05,9.3729192194704197e-10,1.5657740341614321e-05,0.22494162705537743,5.4121968236173486e-06,2.3876319983762568e-13,5.4307785946964894e-07,4.0287631397667737e-06,0.73616562327780466,0.00022345616224758464,2.03120313154695e-14,1.4646516740647508e-14,2.0549480209944279e-09,0.0,0.00028343673782027908,5.2243723863428211e-05,0.0070625081838034719,0.0070631916076400163,6.8342383654694395e-07
1.6345475596452615e-09,0.3611145443241562,76.950000000000003,0.0,0.0,0.0,0.012970836287182003,9.4999446293070555,0.0021710741756466893,0.011358064000077668,0.0041647824910226033,4.8724065371834868e-05,9.3729640519164996e-10,1.5312719674560395e-05,0.22482430232534034,5.4122228189651026e-06,2.3643722560605335e-13,5.4597023745044796e-07,4.0698356353878845e-06,0.73677252104645652,0.00022362935387426448,2.0312128876756216e-14,1.4792758505310152e-14,2.0766077208703794e-09,0.0,0.00028370000486166279,5.1734920387730463e-05,0.0071046000702935262,0.00710528756723565,6.8749694212852741e-07
1.6487569539591801e-09,0.3611147183792749,76.950000000000003,0.0,0.0,0.0,0.01249834867980119,9.4999450971647921,0.0021716736674429423,0.011358112468001336,0.004124200221912456,4.8249296719824606e-05,9.3729999981616331e-10,1.4980161982454353e-05,0.22470247285228956,5.4122436731443759e-06,2.3413337465590055e-13,5.4882687200349444e-07,4.1108873592243903e-06,0.73736592993904682,0.00022379625186515106,2.0312207142279127e-14,1.4939026328308916e-14,2.0982562812432563e-09,0.0,0.00028395701956174577,5.123094667323417e-05,0.0071462819706009477,0.0071469735009720295,6.9153037108645339e-07
1.6629663482730987e-09,0.3611148907391113,76.950000000000003,0.0,0.0,0.0,0.01204325243027958,9.49994556057813,0.002172233120291008,0.011358150899511402,0.0040840047541366867,4.777905178358109e-05,9.3730276921529676e-10,1.4659608122639134e-05,0.22457631416614429,5.4122597608048265e-06,2.3185147543755488e-13,5.5164824902422244e-07,4.1519184547418605e-06,0.73794633691902345,0.00022395708767540033,2.0312267519282698e-14,1.5085170374889608e-14,2.119893769703049e-09,0.0,0.00028420800843014876,5.073176596546682e-05,0.0071875577802062978,0.0071882533047068512,6.9552450055658407e-07
1.6771757425870173e-09,0.36111506141977046,76.950000000000003,0.0,0.0,0.0,0.011604906525350457,9.4999460195815715,0.0021727540120163114,0.011358180025623324,0.0040441930252992425,4.7313294874181292e-05,9.3730477479517926e-10,1.43506159128662e-05,0.22444599531638315,5.4122714280484003e-06,2.2959135468943679e-13,5.5443484769658531e-07,4.1929290684904737e-06,0.73851421101074144,0.00022411208425104275,2.0312311307251513e-14,1.5231387551079603e-14,2.1415202562992843e-09,0.0,0.00028445318962651414,5.0237341113353872e-05,0.0072284313646680297,0.0072291308443726554,6.9947970462798366e-07
1.691385136900936e-09,0.3611152304372339,76.950000000000003,0.0,0.0,0.0,0.011182693629174513,9.4999464742098958,0.0021732377659761282,0.011358200524567593,0.0040047619510467656,4.6851990035152359e-05,9.3730607333076951e-10,1.4052759493380261e-05,0.22431167911143432,5.4122790019855925e-06,2.2735283790046054e-13,5.5718714054204103e-07,4.233919349729818e-06,0.73907000396215616,0.00022426145634085536,2.0312339731837993e-14,1.5377661056666297e-14,2.1631358132786774e-09,0.0,0.00028469277326931226,4.9747634627744917e-05,0.0072689065593252227,0.0072696099556797122,7.0339635449191663e-07
1.7055945312148545e-09,0.3611153978073582,76.950000000000003,0.0,0.0,0.0,0.010776019205099859,9.4999469244981434,0.0021736857530713092,0.011358213025612258,0.0039657084290323306,4.6395101089630203e-05,9.3730671451531671e-10,1.3765628744621112e-05,0.2241735223491777,5.4122827823482706e-06,2.2513574964470862e-13,5.5990559347269255e-07,4.2748894500827009e-06,0.73961415088290705,0.00022440541079692369,2.0312353919218261e-14,1.5523760290215671e-14,2.1847405148430921e-09,0.0,0.00028492696173316627,4.9262608735412199e-05,0.0073089871690458887,0.0073096944438644281,7.0727481854240497e-07
1.7198039255287731e-09,0.36111556354587454,76.950000000000003,0.0,0.0,0.0,0.010384310670261502,9.4999473704815731,0.0021740992936834093,0.011358218112598956,0.0039270293425692215,4.5942591683833698e-05,9.3730674762459633e-10,1.348882869233394e-05,0.22403167603890881,5.4122830436413482e-06,2.2293991342580588e-13,5.6259066584811115e-07,4.3158395232156518e-06,0.74014707085875986,0.00022454414686428465,2.031235490079756e-14,1.5669926864782556e-14,2.2063344369262979e-09,0.0,0.00028515594993512632,4.8782225428852541e-05,0.0073486769680177434,0.0073493880834797623,7.1111546201973251e-07
1.7340133198426917e-09,0.3611157276683867,76.950000000000003,0.0,0.0,0.0,0.010007016581773038,9.4999478121956002,0.0021744796595399934,0.011358216327212262,0.0038887215639974537,4.5494425327126378e-05,9.3730621890073017e-10,1.3221978929351481e-05,0.22388628561507512,5.4122800481469969e-06,2.2076515210258404e-13,5.6524281053543353e-07,4.3567697245459003e-06,0.74066916754327339,0.000224677856460061,2.0312343658190509e-14,1.5816199794723365e-14,2.2279176569881488e-09,0.0,0.00028537992561030687,4.8306446512199578e-05,0.0073879796995772011,0.0073886946182243661,7.1491864716844988e-07
1.7482227141566104e-09,0.3611158901903716,76.950000000000003,0.0,0.0,0.0,0.0096436058533118044,9.4999482496757626,0.0021748280755108105,0.011358208172034163,0.0038507819577840064,4.5050565428913337e-05,9.3730516684306492e-10,1.2964713104192144e-05,0.22373749114308042,5.4122740364271885e-06,2.1861128828931509e-13,5.6786247397232048e-07,4.3976802109713302e-06,0.7411808297275021,0.00022480672444243719,2.0312321095467643e-14,1.5962239753917743e-14,2.2494902538248665e-09,0.0,0.00028559906957728928,4.7835233643531021e-05,0.007426899076073982,0.0074276177608074414,7.1868473346251471e-07
1.762432108470529e-09,0.36111605112717804,76.950000000000003,0.0,0.0,0.0,0.0092935670009470124,9.4999486829577116,0.002175145721337418,0.011358194113370825,0.0038132073833763553,4.4610975332604775e-05,9.3730363085817083e-10,1.2716678393792156e-05,0.22358542751747246,5.4122652253453051e-06,2.1647814401966246e-13,5.7045009623241092e-07,4.4385711406209625e-06,0.74168243188861338,0.00022493092886982045,2.0312288028646211e-14,1.6108327871182376e-14,2.2710523073942513e-09,0.0,0.00028581355599366929,4.7368548373834749e-05,0.0074654387787693012,0.0074661611928464522,7.2241407715329665e-07
1.7766415027844476e-09,0.36111621049402626,76.950000000000003,0.0,0.0,0.0,0.008956407417103995,9.4999491120771307,0.0021754337332987308,0.011358174583856163,0.0037759946978273198,4.4175618346863597e-05,9.3730164926412252e-10,1.2477534975162296e-05,0.22343022465279608,5.4122538250677596e-06,2.1436554112050956e-13,5.7300611109296027e-07,4.4794426726271479e-06,0.74217433471819838,0.00022505064125057263,2.0312245242872767e-14,1.6254598179634321e-14,2.2926038986547067e-09,0.0,0.00028602355260212134,4.690635218287849e-05,0.0075036024577637426,0.0075043285647951449,7.2610703140247777e-07
1.7908508970983662e-09,0.3611163683060076,76.950000000000003,0.0,0.0,0.0,0.0086316526715998244,9.4999495370697531,0.0021756932058148927,0.011358149984892318,0.0037391407582080382,4.3744457774335013e-05,9.3729925136302493e-10,1.224695557657499e-05,0.22327200766736291,5.4122400297520457e-06,2.122733017458758e-13,5.7553094610435929e-07,4.5202949669159529e-06,0.74265688563097121,0.00022516602678363239,2.0312193467772192e-14,1.6400570297408185e-14,2.314145109417046e-09,0.0,0.00028622922096733459,4.6448606512210179e-05,0.0075413937319527488,0.0075421234958994261,7.2976394667784485e-07
1.8050602914122848e-09,0.36111652457808524,76.950000000000003,0.0,0.0,0.0,0.008318845838729003,9.4999499579713138,0.0021759251929917771,0.011358120688912747,0.0037026424238246077,4.3317456938040864e-05,9.3729646833556149e-10,1.2024625014861274e-05,0.22311089706022608,5.4122240098492892e-06,2.1020124784463863e-13,5.7802502266122848e-07,4.5611281840130147e-06,0.74313041925465684,0.0002252772445903226,2.0312133346534559e-14,1.6546548583534497e-14,2.3356760222081276e-09,0.0,0.00028643071670415924,4.5995272795499219e-05,0.0075788161890086797,0.0075795495741788725,7.3338517019459886e-07
