Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271)
1.974502469222115e-12,0.29485977698509447,76.950000000000003,0.0,0.0,0.0,0.99999866512693403,9.4999999974673592,7.2072176695358452e-08,5.6078500931888623e-07,5.5975127941242034e-07,1.7831848376341217e-09,2.3441871462326125e-13,4.1769519059780321e-08,4.300249451255513e-08,7.4922052833717373e-10,2.9228194264015801e-17,6.1172340772612802e-18,8.6940232796593134e-18,5.495641787715599e-08,3.528982829831136e-12,8.154090458049825e-18,1.8545437494340326e-20,3.1775378629334416e-25
2.000554032009103e-12,0.29485977698488186,76.950000000000003,0.0,0.0,0.0,0.9999986475243906,9.4999999974042879,7.3023094333680306e-08,5.6817793612533496e-07,5.6711301983441369e-07,1.8303136371759782e-09,2.3750854822856731e-13,4.183950536591251e-08,4.3776779436540513e-08,7.6515985400658312e-10,3.0000705340586711e-17,6.3663843973996576e-18,9.0341305417200045e-18,5.5945940209012564e-08,3.6226869630361157e-12,8.3275670631279262e-18,1.8941208434719722e-20,3.3457733445856612e-25
2.026605594796091e-12,0.29485977698466687,76.950000000000003,0.0,0.0,0.0,0.99999862992190669,9.4999999973405203,7.3974011924369833e-08,5.7557077510270181e-07,5.7447415149675624e-07,1.8780509355230402e-09,2.4059936888922534e-13,4.1906541517770146e-08,4.4552333091742295e-08,7.8118674693029983e-10,3.0783191815038956e-17,6.622308899549768e-18,9.3828278858517832e-18,5.6937083959073766e-08,3.7176183158453356e-12,8.5019967245403212e-18,1.9339164796516693e-20,3.5205412093162361e-25
2.078708720370067e-12,0.2948597769842297,76.950000000000003,0.0,0.0,0.0,0.99999859471710673,9.4999999972109048,7.5875846962852164e-08,5.9035619648570385e-07,5.8919458948938532e-07,1.9753500817388347e-09,2.4678034328635162e-13,4.2032255477633813e-08,4.6107034954574171e-08,8.134963226582461e-10,3.2378072323824061e-17,7.1548644876432273e-18,1.0106396692648661e-17,5.8923965240157529e-08,3.9111626226533007e-12,8.8536400085564778e-18,2.0141461296729748e-20,3.8903306216624526e-25
2.130811845944043e-12,0.29485977698378346,76.950000000000003,0.0,0.0,0.0,0.99999855951251515,9.4999999970785272,7.7777681810805895e-08,6.0514128695212516e-07,6.0391259528318048e-07,2.0750803834143905e-09,2.5296119574280734e-13,4.2147594210008754e-08,4.7666198737664392e-08,8.4613577173622958e-10,3.4012804326497039e-17,7.7156708741487889e-18,1.0865536423309238e-17,6.0916548785258481e-08,4.1096156378261231e-12,9.2088735575920109e-18,2.0951990503946308e-20,4.2882381833009878e-25
2.1829149715180192e-12,0.2948597769833278,76.950000000000003,0.0,0.0,0.0,0.99999852430811453,9.4999999969434086,7.9679516468231449e-08,6.1992605945642176e-07,6.1862817076954119e-07,2.1772399491550638e-09,2.5914186774519488e-13,4.2253414015086048e-08,4.9229456179620513e-08,8.7909213977193765e-10,3.5687356782245897e-17,8.3055012202821344e-18,1.166105225848507e-17,6.2914363962977434e-08,4.3129772533220798e-12,9.5675563792197781e-18,2.1770429138174975e-20,4.7156263584107764e-25
2.2350180970919953e-12,0.294859776982863,76.950000000000003,0.0,0.0,0.0,0.99999848910388911,9.4999999968055526,8.1581350935129105e-08,6.3471052644417836e-07,6.3334131783839543e-07,2.2818268890375404e-09,2.6532245015012255e-13,4.2350500527300753e-08,5.0796469409642088e-08,9.1235298109412834e-10,3.7401698756005065e-17,8.9251318118887818e-18,1.2493747966058339e-17,6.4916978980542093e-08,4.5212473653153084e-12,9.9295530175779916e-18,2.2596466614613222e-20,5.1738879300873959e-25
2.2871212226659713e-12,0.2948597769823891,76.950000000000003,0.0,0.0,0.0,0.999998453899824,9.4999999966649806,8.3483185211499286e-08,6.4949469987228334e-07,6.4805203837820039e-07,2.3888393146086908e-09,2.7150290419240051e-13,4.2439574508571814e-08,5.2366928456073553e-08,9.4590633885767425e-10,3.9155799272281444e-17,9.5753420554643693e-18,1.3364426025988145e-17,6.6923997699782821e-08,4.7344258740309419e-12,1.0294733337165296e-17,2.3429804547169847e-20,5.6644459431877721e-25
2.3392243482399474e-12,0.2948597769819059,76.950000000000003,0.0,0.0,0.0,0.99999841869590589,9.499999996521705,8.5385019297342243e-08,6.6427859122797583e-07,6.6276033427594357e-07,2.4982753388844304e-09,2.7768323955487672e-13,4.252129721196384e-08,5.3940548939702052e-08,9.7974072581685243e-10,4.0949627402148434e-17,1.0256914474166105e-17,1.4273887750879981e-17,6.8935056689208745e-08,4.9525126835857755e-12,1.0662972313454066e-17,2.4270156268663638e-20,6.1887536514127495e-25
2.3913274738139234e-12,0.29485977698141375,76.950000000000003,0.0,0.0,0.0,0.99999838349212222,9.4999999963757347,8.7286853192658242e-08,6.7906221154740406e-07,6.7746620741714466e-07,2.6101330763485676e-09,2.8386346212663922e-13,4.2596275320676223e-08,5.5517069949690348e-08,1.0138451058213086e-09,4.2783152238485302e-17,1.0970634703827918e-17,1.5222933401941589e-17,7.0949822509488809e-08,5.1755077018349175e-12,1.1034149831538865e-17,2.5117246369055899e-20,6.7482944687330147e-25
2.4434305993878994e-12,0.29485977698091254,76.950000000000003,0.0,0.0,0.0,0.9999983482884619,9.4999999962270874,8.9188686897447572e-08,6.9384557143335281e-07,6.9216965968585609e-07,2.7244106429516688e-09,2.9004357564359391e-13,4.2665065460807737e-08,5.7096252102812414e-08,1.0482088760853132e-09,4.4656342897807437e-17,1.1717291488988787e-17,1.6212362300002473e-17,7.2967989233189502e-08,5.4034108402248464e-12,1.1408150493154676e-17,2.5970810252980511e-20,7.3445819253068333e-25
2.4955337249618755e-12,0.2948597769804024,76.950000000000003,0.0,0.0,0.0,0.99999831308491449,9.4999999960757737,9.1090520411710446e-08,7.0862868107223766e-07,7.0687069296466396e-07,2.8411061561099125e-09,2.9622358455672232e-13,4.2728178323437666e-08,5.867787577070669e-08,1.0828218501918841e-09,4.6569168520858815e-17,1.2497676678931886e-17,1.7242972931836685e-17,7.4989276179237022e-08,5.6362220136525663e-12,1.1784863431697413e-17,2.6830593715612372e-20,7.9791596277036436e-25
2.5476368505358515e-12,0.2948597769798832,76.950000000000003,0.0,0.0,0.0,0.99999827788147033,9.4999999959218027,9.2992353735447116e-08,7.2341155025043895e-07,7.2156930913469005e-07,2.9602177347039523e-09,3.024034929424515e-13,4.2786082447733943e-08,6.0261739452908497e-08,1.1176742417583258e-09,4.8521598272337751e-17,1.3312585223728253e-17,1.8315563052256737e-17,7.7013425833681798e-08,5.8739411403302467e-12,1.2164182134443579e-17,2.7696352535041483e-20,8.6536012230889307e-25
2.5997399761098276e-12,0.2948597769793551,76.950000000000003,0.0,0.0,0.0,0.99999824267812099,9.4999999957651902,9.489418686865778e-08,7.3819418837001773e-07,7.3626551007559227e-07,3.0817434990777776e-09,3.085833047218833e-13,4.2839207701346841e-08,6.184765828006823e-08,1.1527566487218666e-09,5.0513601340934843e-17,1.4162815170283589e-17,1.9430929782245607e-17,7.9040201936838464e-08,6.1165681416549837e-12,1.2546004271518747e-17,2.8567852080121306e-20,9.3695103671390182e-25
2.6518431016838036e-12,0.2948597769788182,76.950000000000003,0.0,0.0,0.0,0.99999820747485824,9.4999999956059398,9.6796019811342597e-08,7.5297660446381796e-07,7.5095929766556624e-07,3.205681571037573e-09,3.1476302367592996e-13,4.2887948476713713e-08,6.343546263934483e-08,1.1880600382368421e-09,5.2545146939310144e-17,1.5049167658390353e-17,2.058986970318406e-17,8.1069387726563935e-08,6.364102942083638e-12,1.2930231531522002e-17,2.9444866933578137e-20,1.012852069559118e-24
2.7039462272577796e-12,0.2948597769782724,76.950000000000003,0.0,0.0,0.0,0.99999817227167476,9.4999999954440728,9.8697852563501725e-08,7.6775880720996682e-07,7.656506737813459e-07,3.3320300738505826e-09,3.2094265343191416e-13,4.2932666619931401e-08,6.5024996914811995e-08,1.223575732173592e-09,5.4616204304072801e-17,1.597244691678685e-17,2.1793178947236636e-17,8.3100784328518693e-08,6.6165454690126809e-12,1.3316769463699299e-17,3.0327180530136261e-20,1.0932295799341501e-24
2.7560493528317557e-12,0.29485977697771787,76.950000000000003,0.0,0.0,0.0,0.99999813706856389,9.4999999952795893,1.0059968512513536e-07,7.8254080494580146e-07,7.8033964029820587e-07,3.4607871322439737e-09,3.2712219747555643e-13,4.2973694114769345e-08,6.661611833316839e-08,1.2592953931932802e-09,5.6726742695763112e-17,1.6933460259222644e-17,2.3041653284060387e-17,8.5134209281005871e-08,6.8738956526627682e-12,1.3705527326385011e-17,3.1214584809015065e-20,1.1782529202942939e-24
2.8081524784057317e-12,0.29485977697715443,76.950000000000003,0.0,0.0,0.0,0.99999810186551918,9.4999999951125016,1.025015174962436e-07,7.9732260568124766e-07,7.950261990899608e-07,3.5919508724036964e-09,3.3330165915576483e-13,4.3011335545747032e-08,6.8208695904463956e-08,1.2952110113678663e-09,5.887673139883375e-17,1.7933018080529244e-17,2.4336088204033238e-17,8.7169495181238383e-08,7.1361534259678781e-12,1.4096417941376824e-17,3.2106879880030303e-20,1.268094434633442e-24
2.8602556039797078e-12,0.29485977697658244,76.950000000000003,0.0,0.0,0.0,0.99999806666253532,9.499999994942824,1.0440334967682665e-07,8.1210421711167883e-07,8.0971035202896834e-07,3.7255194219733585e-09,3.394810416898429e-13,4.3045870359793456e-08,6.9802609449448193e-08,1.3313148913215268e-09,6.1066139721631267e-17,1.8971933852695774e-17,2.5677278998154149e-17,8.9206488442307603e-08,7.4033187244687357e-12,1.4489357553985909e-17,3.3003873702708159e-20,1.3629294569659089e-24
2.9123587295536838e-12,0.29485977697600146,76.950000000000003,0.0,0.0,0.0,0.99999803145960686,9.4999999947705582,1.0630518166688456e-07,8.2688564663027065e-07,8.2439210098612881e-07,3.8614909100530824e-09,3.4566034816877824e-13,4.3077554941730338e-08,7.1397748706985487e-08,1.367599639876225e-09,6.3294936996377442e-17,2.0051024120949919e-17,2.7066020834726634e-17,9.1245048152476462e-08,7.6753914862104308e-12,1.4884265698574206e-17,3.390538177798019e-20,1.4629363101058578e-24
2.96446185512766e-12,0.294859776975412,76.950000000000003,0.0,0.0,0.0,0.99999799625672903,9.4999999945957221,1.0820701346641749e-07,8.4166690133986861e-07,8.3907144783088746e-07,3.9998634671983759e-09,3.5183958156217168e-13,4.3106624517710828e-08,7.2994012515460407e-08,1.4040581541841221e-09,6.5563092579150689e-17,2.1171108499844489e-17,2.8503108832936345e-17,9.3285045029029959e-08,7.9523716516440874e-12,1.5281065069390293e-17,3.4811226852027247e-20,1.5682963047333196e-24
3.016564980701636e-12,0.2948597769748138,76.950000000000003,0.0,0.0,0.0,0.99999796105389749,9.4999999944183173,1.1010884507542552e-07,8.5644798806438856e-07,8.5374839443123461e-07,4.1406352254189988e-09,3.5801874472300624e-13,4.3133294901011579e-08,7.4591308061980182e-08,1.4406836103271543e-09,6.7870575849867477e-17,2.233300966934939e-17,2.9989338133448765e-17,9.5326360458769772e-08,8.2342591635323582e-12,1.5679681396489845e-17,3.5721238631781541e-20,1.6791937387350279e-24
3.068668106275612e-12,0.2948597769742071,76.950000000000003,0.0,0.0,0.0,0.99999792585110825,9.4999999942383582,1.1201067649390875e-07,8.7122891335976981e-07,8.6842294265370807e-07,4.2838043181778359e-09,3.6419784039222855e-13,4.3157764093905824e-08,7.6189550193471634e-08,1.4774694523639028e-09,7.0217356212263956e-17,2.3537553370948698e-17,3.15255039661541e-17,9.7368885617608445e-08,8.5210539668586673e-12,1.6080043326524298e-17,3.6635253511590977e-20,1.7958158968083045e-24
3.120771231849588e-12,0.29485977697359167,76.950000000000003,0.0,0.0,0.0,0.99999789064835742,9.4999999940558482,1.1391250772186725e-07,8.860096835244982e-07,8.8309509436339265e-07,4.429368880389755e-09,3.7037687120314728e-13,4.3180213757688969e-08,7.7788660784480259e-08,1.514409381805878e-09,7.2603403093877184e-17,2.478556840374288e-17,3.3112401715174213e-17,9.9412520662628102e-08,8.8127560087400091e-12,1.6482082308203175e-17,3.7553114310599181e-20,1.9183530503171361e-24
3.172874357423564e-12,0.2948597769729677,76.950000000000003,0.0,0.0,0.0,0.99999785544564168,9.499999993870798,1.1581433875930115e-07,9.0079030460971761e-07,8.9776485142392324e-07,4.5773270484204947e-09,3.7655583968566011e-13,4.3200810561449565e-08,7.9388568157116424e-08,1.5514973475069528e-09,7.5028685946026759e-17,2.6077886620556063e-17,3.4750826981235611e-17,1.0145717399078211e-07,9.1093652383431302e-12,1.6885732482252993e-17,3.8474670020435804e-20,2.046998457390414e-24
3.22497748299754e-12,0.2948597769723352,76.950000000000003,0.0,0.0,0.0,0.99999782024295814,9.4999999936832094,1.1771616960621052e-07,9.1557078242894232e-07,9.1243221569748389e-07,4.7276769600855218e-09,3.827347482703156e-13,4.3219707419372737e-08,8.0989206548939174e-08,1.5887275359501764e-09,7.7493174243796369e-17,2.7415342924048486e-17,3.6441575641509583e-17,1.0350276155886035e-07,9.4108816068040756e-12,1.7290930575701218e-17,3.9399775562823342e-20,2.1819483632526599e-24
3.277080608571516e-12,0.2948597769716943,76.950000000000003,0.0,0.0,0.0,0.9999977850403039,9.4999999934930965,1.1961800026259539e-07,9.3035112256738964e-07,9.2709718904481075e-07,4.8804167546489066e-09,3.8891359929221407e-13,4.323704462583333e-08,8.2590515624796902e-08,1.626094361916208e-09,7.9996837486015094e-17,2.8798775262833896e-17,3.8185443907020414e-17,1.0554920625963028e-07,9.7173050671508209e-12,1.7697615800313641e-17,4.032829155670732e-20,2.3234020007777041e-24
3.3812868597194686e-12,0.2948597769703868,76.950000000000003,0.0,0.0,0.0,0.99999771463507248,9.4999999931053196,1.2342166100379195e-07,9.5991141105385743e-07,9.5641997039646826e-07,5.193058556763311e-09,4.0127113753286126e-13,4.3267544104710121e-08,8.5794929069079761e-08,1.7012166745016922e-09,8.5121566917733463e-17,3.1706935047259016e-17,4.1835726089490994e-17,1.0964439004447647e-07,1.0344873084638035e-11,1.8515216342108455e-17,4.2195024550079723e-20,2.6266323458992057e-24
3.4750724857526257e-12,0.2948597769691811,76.950000000000003,0.0,0.0,0.0,0.99999765127044005,9.4999999927477496,1.2684495501927571e-07,9.8651525148926566e-07,9.8280231528252018e-07,5.4825909408953294e-09,4.1239274668557281e-13,4.3290843648770923e-08,8.868068570694199e-08,1.7692423902863187e-09,8.986749621407265e-17,3.4489985421509197e-17,4.5310645425755223e-17,1.1333233609447397e-07,1.0926466119576578e-11,1.9255580498934615e-17,4.3885458648445435e-20,2.9238423249874933e-24
3.5688581117857828e-12,0.29485977696794824,76.950000000000003,0.0,0.0,0.0,0.99999758790586757,9.499999992382099,1.3026824841746113e-07,1.0131187231768185e-06,1.0091769424396425e-06,5.7798376735431855e-09,4.2351420166881319e-13,4.3310796397776298e-08,9.1567881472287342e-08,1.8376334737450227e-09,9.4739879059569687e-17,3.7435168734617408e-17,4.8970075804045562e-17,1.1702212135779168e-07,1.1523957480638598e-11,1.999992123293648e-17,4.5585012615221863e-20,3.245359519221595e-24
3.66264373781894e-12,0.2948597769666882,76.950000000000003,0.0,0.0,0.0,0.99999752454134527,9.4999999920084104,1.3369154119834831e-07,1.0397218515375423e-06,1.035543862667413e-06,6.0847879551258726e-09,4.3463551311075074e-13,4.3327883192622441e-08,9.4456309574156497e-08,1.9063645038371045e-09,9.9738538427565455e-17,4.0547481529779219e-17,5.2818679556169258e-17,1.207134815593236e-07,1.2137346953152811e-11,2.0747961867392655e-17,4.7293052059157009e-20,3.5924540302382607e-24
3.756429363852098e-12,0.29485977696540117,76.950000000000003,0.0,0.0,0.0,0.99999746117686472,9.4999999916267068,1.3711483336193763e-07,1.0663246602233985e-06,1.0619030867502915e-06,6.3974310011795821e-09,4.4575669089992928e-13,4.334251569267018e-08,9.7345792973876518e-08,1.9754118285892873e-09,1.0486329753920129e-16,4.3831952017345515e-17,5.6861126353689574e-17,1.2440619044684753e-07,1.2766634337108523e-11,2.1499444979701906e-17,4.9008986736605171e-20,3.9664274349755687e-24
3.850214989885255e-12,0.2948597769640873,76.950000000000003,0.0,0.0,0.0,0.99999739781241881,9.4999999912370274,1.4053812490822913e-07,1.0929271712405897e-06,1.0882546254576405e-06,6.7177560423365531e-09,4.5687774423682374e-13,4.3355046369291775e-08,1.0023618008722529e-07,2.0447534417848014e-09,1.1011397986307274e-16,4.7293640002281858e-17,6.1102093955152981e-17,1.2810005429846929e-07,1.3411819446133707e-11,2.225413105929576e-17,5.0732267474287782e-20,4.3686128268409776e-24
3.944000615918413e-12,0.2948597769627466,76.950000000000003,0.0,0.0,0.0,0.99999733444800132,9.4999999908394059,1.4396141583722311e-07,1.1195294050641908e-06,1.1145984895437492e-06,7.0457523243039423e-09,4.6799868168176583e-13,4.336577705456721e-08,1.0312734110796993e-07,2.1143688683373229e-09,1.1549040911488429e-16,5.0937636811791443e-17,6.5546268898082202e-17,1.3179490722417074e-07,1.4072902106545077e-11,2.3011797260075179e-17,5.2462383308782763e-20,4.8003748618500735e-24
4.03778624195157e-12,0.29485977696137927,76.950000000000003,0.0,0.0,0.0,0.99999727108360725,9.4999999904338672,1.4738470614891971e-07,1.1461313807448404e-06,1.1409346897478502e-06,7.3814091078427084e-09,4.791195111995498e-13,4.3374966258716756e-08,1.0601916486092362e-07,2.1842390575947253e-09,1.2099240925710132e-16,5.4769065223096196e-17,7.0198347140561076e-17,1.3549060714407393e-07,1.4749882156463892e-11,2.3772236239153055e-17,5.4198858823903046e-20,5.2631098092846963e-24
4.131571867984728e-12,0.29485977695998533,76.950000000000003,0.0,0.0,0.0,0.99999720771923184,9.4999999900204415,1.5080799584331904e-07,1.1727331160078095e-06,1.1672632367941443e-06,7.7247156687465539e-09,4.9024024020084827e-13,4.3382835379062076e-08,1.0891155613171313e-07,2.25434628427392e-09,1.2661980449860549e-16,5.8793079391379467e-17,7.506303465432246e-17,1.3918703237593188e-07,1.5442759444994971e-11,2.4535255078651895e-17,5.5941251678509831e-20,5.7582456066825922e-24
4.225357494017885e-12,0.29485977695856475,76.950000000000003,0.0,0.0,0.0,0.9999971443548713,9.4999999895991554,1.5423128492042123e-07,1.1993346273451573e-06,1.1935841413918208e-06,8.0756612978208773e-09,5.0136087558074955e-13,4.338957401071049e-08,1.1180443338286017e-07,2.3246740563048571e-09,1.3237241929435172e-16,6.3014864777886412e-17,8.0145047973945485e-17,1.4288407871632207e-07,1.6151533831462982e-11,2.5300674282699704e-17,5.7689150306742691e-20,6.2872419187254471e-24
4.319143120051043e-12,0.29485977695711796,76.950000000000003,0.0,0.0,0.0,0.99999708099052231,9.4999999891700373,1.5765457338022645e-07,1.2259359301014986e-06,1.2198974142350765e-06,8.4342353008617586e-09,5.1248142375460857e-13,4.3395344506907598e-08,1.1469772679255116e-07,2.395207029059962e-09,1.3825007834502072e-16,6.7439638078181151e-17,8.5449114705505972e-17,1.4658165693422949e-07,1.6876205184701654e-11,2.6068326843922572e-17,5.9442171777598205e-20,6.851590199708092e-24
4.4129287460842004e-12,0.2948597769556448,76.950000000000003,0.0,0.0,0.0,0.99999701762618198,9.4999999887331121,1.6107786122273478e-07,1.2525370385538632e-06,1.2462030660031399e-06,8.8004269986349748e-09,5.2360189069143344e-13,4.3400285900050393e-08,1.1759137656836211e-07,2.4659309254988795e-09,1.4425260659667582e-16,7.2072647150559946e-17,9.0979973997681684e-17,1.5027969061601763e-07,1.7616773382391979e-11,2.6838057374318521e-17,6.1199959802126915e-20,7.4528137593049639e-24
