Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170)
7.813779090560049e-07,0.2103366223639393,76.950000000000003,0.0,0.0,0.0,0.55132209089091389,9.4041712740724144,0.012397392707005971,0.027873134686212667,0.010559203797886619,0.0041690713938874833,1.6379148514675388e-08,2.2886531389841714e-08,0.015918957998230232,0.00010798990022168643,6.9130793634787007e-11,0.08617741927071472,0.096489755009257813,0.021155455003890471,0.15113729077924773,1.1875080458268923e-12,7.0127600506488652e-11,1.7541099060528911e-06,2.3857902392812025e-09,1.1896388663211362e-06,4.1311122439503589e-06,0.0072710021576137106,0.017569658255649719,3.654477548549495e-06,2.3723258337161212e-06,1.2538797196619708e-16,0.00015274254890218874,1.5284915017346487e-07,4.9570662480780042e-08,0.00011716713861856312,5.4137648228011477e-06,3.8417778498394104e-09,0.0028926836929856889,0.00042651397375291993,7.5390350093624792e-11,2.1418481394756258e-11,4.5928180983476663e-09,1.1589441624274844e-09,1.2938842080340942e-12,1.9646589597408839e-07,7.8325006336930848e-07,0.0021364638157226209,7.9044248869071754e-08,0.00018086733698424791,2.6053827934263749e-05,0.00042078568016972563,3.3923444363871272e-10,0.00011456680348772948,1.0797998401904371e-09,0.0041835694627431891,4.4154806362938069e-05,3.9973902043322895e-11,4.0583544975186419e-05,0.0029218120847366675,0.00079647766627068866,5.3159075512893372e-08,2.5115047408648979e-14,8.7240128198853171e-14,1.1007659306423851e-06,7.5878650473115644e-10,0.00011746579059964123,1.0639877032980442e-09,2.6575226054224805e-09,4.6437322521851337e-05,2.5103323770165859e-08,9.8608715504367404e-16
7.946995568855921e-07,0.21033491435809007,76.950000000000003,0.0,0.0,0.0,0.54692322748173317,9.4032087256763486,0.012451266970155271,0.027657454168743666,0.010458652118874102,0.0041290316633371587,1.625087619486008e-08,2.2722277997859497e-08,0.01611435719406399,0.00010714418353244391,6.8466862008664945e-11,0.087010181483348048,0.097740939388347881,0.021431442806244313,0.15290188544396144,1.1782081449018212e-12,7.1030202297542721e-11,1.7768675283414452e-06,2.4088643304290887e-09,1.205196491143725e-06,4.0917793014592322e-06,0.0072713108997363718,0.017797987592206743,3.6542883383485974e-06,2.3722030140619182e-06,1.2702374750721404e-16,0.00015378116728702134,1.5387399206170163e-07,4.9903054166893566e-08,0.00011720125324023465,5.4501810051410254e-06,3.8712980081458987e-09,0.0029664272433884754,0.00043405254081402012,7.5890318050354192e-11,2.1560522840773961e-11,4.6721916732114294e-09,1.1792835250499751e-09,1.3077927310206474e-12,2.0232669180602649e-07,8.0663012807473685e-07,0.0021766966039302726,7.9645082935691306e-08,0.00018356638246352908,2.6311997786556756e-05,0.00042881095198810993,3.5182128796074857e-10,0.00011674624207102265,1.0877545015159628e-09,0.0043196176389313397,4.5003942919054098e-05,4.0268382894912808e-11,4.1363500172625692e-05,0.0030213594248568541,0.00082358555273631391,5.5586346304190366e-08,2.5300078832042329e-14,8.9844402957783618e-14,1.1242134207144386e-06,7.7487644901990101e-10,0.0001220780724748747,1.086549390120619e-09,2.7138760357308355e-09,4.8256420811685099e-05,2.6089003659744748e-08,1.0069973793416359e-15
8.080212047151792e-07,0.2103332451926472,76.950000000000003,0.0,0.0,0.0,0.54259048461673742,9.4022622831067437,0.012502251256044445,0.027444052895713604,0.010359796887947468,0.0040896737799303124,1.6123991484143657e-08,2.2560559278832921e-08,0.01630797344459076,0.0001063076155271185,6.7814236649506752e-11,0.087824519726657196,0.098975282698352526,0.021705466281555112,0.15463837612482551,1.169008847234442e-12,7.1920509095749864e-11,1.7993187907514038e-06,2.4314285349543036e-09,1.2206432708912104e-06,4.0531099113482934e-06,0.0072712028599114242,0.018024150996688384,3.6538952380765105e-06,2.3719478372209578e-06,1.2864788050802326e-16,0.0001548172027536289,1.5489629031061188e-07,5.023461799172385e-08,0.00011721963034975474,5.4864928754111426e-06,3.9007282064804372e-09,0.0030400325194931844,0.00044156407135731456,7.6388854717623337e-11,2.1702157655940869e-11,4.7512862737858234e-09,1.1995503962668456e-09,1.3216791247816475e-12,2.0825235801703326e-07,8.3026903722448823e-07,0.0022162089970078967,8.024397818075474e-08,0.00018623919842196925,2.6564655263071178e-05,0.00043682090468036169,3.6459093063684675e-10,0.0001189213864262941,1.0957007053036884e-09,0.0044570115174164052,4.5851457643508821e-05,4.0562550498086262e-11,4.2141874681452547e-05,0.0031219671750545496,0.00085098083066060225,5.8081275142945413e-08,2.548491379902577e-14,9.247751236343927e-14,1.1476764701780802e-06,7.9097527818341962e-10,0.00012675830837763369,1.1091235355116175e-09,2.7702605768432997e-09,5.0102121257263517e-05,2.7089205864997584e-08,1.0279191474602739e-15
8.213428525447664e-07,0.2103316139816312,76.950000000000003,0.0,0.0,0.0,0.53832242999894353,9.4013315687463503,0.012550422494550352,0.027232931786278912,0.010262587938643243,0.0040509774781159486,1.5998493401915714e-08,2.2401319603060141e-08,0.016499832644504376,0.00010548018974203819,6.7172581517582777e-11,0.088620867784495322,0.10019314293602991,0.021977555538040358,0.15634733320176736,1.1599100817471591e-12,7.2798785845446247e-11,1.8214702058954456e-06,2.4534948571960253e-09,1.2359809058150477e-06,4.0150844474267334e-06,0.0072707192289708312,0.018248184771411716,3.6533188719032719e-06,2.3715736915682514e-06,1.3026054941966688e-16,0.00015585184609658619,1.5591723608996598e-07,5.0565740451947155e-08,0.00011722381653688341,5.5227435318044934e-06,3.9300997447100425e-09,0.0031134911400015038,0.00044904880556288963,7.6886560062192877e-11,2.1843556291469871e-11,4.8301043012359222e-09,1.219745414108642e-09,1.3355432579613638e-12,2.1424197981266689e-07,8.5416314270238093e-07,0.0022550053684003224,8.0841584722419224e-08,0.00018888604265068494,2.681192991619466e-05,0.00044481557681248432,3.7753993125055778e-10,0.00012109225089249065,1.1036458520984054e-09,0.0045957216699287883,4.6697354707405568e-05,4.0856678828402329e-11,4.2918674856915804e-05,0.003223612264779322,0.00087865720711980289,6.0644403129879085e-08,2.5669724430772276e-14,9.5139050001141317e-14,1.1711584518224339e-06,8.0708535866183152e-10,0.00013150515673867452,1.1317134577470836e-09,2.8266845166305682e-09,5.1973892618890971e-05,2.8103643682247009e-08,1.0488555346557767e-15
8.346645003743535e-07,0.21033001986169242,76.950000000000003,0.0,0.0,0.0,0.53411766970330932,9.400416216248372,0.012595855719455479,0.027024087716620088,0.010166977556502834,0.0040129234818862981,1.5874378639591265e-08,2.224450483933612e-08,0.016689960138040177,0.00010466188436469956,6.6541576981591596e-11,0.089399646364910892,0.10139486964262057,0.022247740044535173,0.158029314317189,1.1509116085793633e-12,7.3665291097176795e-11,1.8433281326025682e-06,2.4750749396213071e-09,1.2512110600425468e-06,3.9776842432016054e-06,0.0072698971563795838,0.018470124155714078,3.6525778282002462e-06,2.3710926439210977e-06,1.3186192890357496e-16,0.00015688621920410882,1.5693795121152457e-07,5.0896785539384946e-08,0.00011721521011566268,5.55897356115943e-06,3.9594422026460726e-09,0.003186795594044192,0.00045650701612630411,7.7383998874591713e-11,2.198487920496795e-11,4.9086485035082094e-09,1.2398693046751402e-09,1.3493850768651178e-12,2.2029467212752912e-07,8.7830891492721432e-07,0.0022930908602713357,8.1438516714339687e-08,0.00019150716998647931,2.705394738714222e-05,0.0004527950055490858,3.9066486986442707e-10,0.0001232588492974143,1.1115969388679518e-09,0.004735719355633803,4.7541638114569591e-05,4.1151026920551118e-11,4.3693906811194422e-05,0.0033262721654792218,0.00090660853790671498,6.3276256636868488e-08,2.5854673461867666e-14,9.7828622660516284e-14,1.1946628900868006e-06,8.2320915922897872e-10,0.00013631728736379834,1.1543226185977677e-09,2.8831565014122326e-09,5.3871208374379844e-05,2.9132032838736477e-08,1.0698097491886015e-15
8.479861482039407e-07,0.21032846199162694,76.950000000000003,0.0,0.0,0.0,0.52997484709001341,9.3995158701362413,0.01263862411653862,0.026817514008709912,0.010072920309931723,0.0039754934367206901,1.5751641846975782e-08,2.2090062312459073e-08,0.016878380733599943,0.00010385266412182948,6.5920918690165463e-11,0.090161263590929061,0.10258080401248652,0.022516048646550782,0.15968486449881247,1.1420130398494509e-12,7.4520277099264055e-11,1.8648987778878291e-06,2.496180076409342e-09,1.2663353624839444e-06,3.9408915256518913e-06,0.0072687701347281869,0.018690003377300909,3.6516888538156858e-06,2.3705155656548365e-06,1.3345218992674374e-16,0.00015792137919092128,1.5795949231046553e-07,5.1228096097803657e-08,0.00011719507458180738,5.5952211905411992e-06,3.9887835390934564e-09,0.0032599391568025222,0.00046393900500066646,7.7881702903120853e-11,2.212627746670901e-11,4.9869219408575666e-09,1.2599228733324821e-09,1.3632045989078273e-12,2.2640957931948898e-07,9.0270294163527612e-07,0.0023304712876923025,8.2035354428611383e-08,0.00019410283239091429,2.7290829553388924e-05,0.00046075922705401392,4.0396234852950732e-10,0.0001254211950723722,1.1195605832258662e-09,0.0048769765005158743,4.8384311745612807e-05,4.144583976510552e-11,4.4467576457934948e-05,0.0034299248739195157,0.0009348288229238744,6.5977347776128386e-08,2.6039914803696626e-14,1.0054585019994657e-13,1.2181934461802657e-06,8.3934924077721635e-10,0.00014119338176721397,1.176954609005123e-09,2.9396855001762441e-09,5.5793546840006063e-05,3.0174091563873468e-08,1.0907851190469265e-15
8.613077960335278e-07,0.21032693955188062,76.950000000000003,0.0,0.0,0.0,0.52589264173709571,9.3986301854186145,0.012678799070429122,0.026613200868049768,0.0099803728946500428,0.0039386698469889335,1.563027588854277e-08,2.1937940761485947e-08,0.01706511871797254,0.00010305248196907552,6.5310316533904392e-11,0.090906115469962398,0.10375127901550207,0.022782509581965277,0.16131451630772203,1.1332138582354608e-12,7.5363989898728253e-11,1.8861881991730964e-06,2.5168212264441026e-09,1.2813554077187655e-06,3.9046893543254379e-06,0.0072673683495663678,0.018907855700161104,3.650667030789863e-06,2.3698522474191204e-06,1.3503149985473474e-16,0.00015895832227462436,1.5898285476591812e-07,5.1559995095056487e-08,0.00011716455096810005,5.6315224293495207e-06,4.0181501850099718e-09,0.0033329158127642787,0.00047134510039044457,7.8380172853785249e-11,2.2267893327816688e-11,5.0649279540307845e-09,1.2799069965899254e-09,1.3770019065344516e-12,2.3258587481817168e-07,9.2734192648037688e-07,0.0023671530519258901,8.2632646214284244e-08,0.00019667327902265152,2.7522694669650184e-05,0.00046870827684800473,4.1742899264405897e-10,0.00012757930135480649,1.1275430461252881e-09,0.0050194656775173667,4.9225379397676372e-05,4.1741349148676848e-11,4.5239689552748612e-05,0.0035345488961412725,0.00096331220175463429,6.8748174862907454e-08,2.6225594072271868e-14,1.0329036539068512e-13,1.2417539043657139e-06,8.5550824690801669e-10,0.00014613213346302022,1.1996131358872364e-09,2.9962807716207879e-09,5.7740391275356719e-05,3.1229540651522359e-08,1.1117850797173714e-15
8.74629443863115e-07,0.2103254517440472,76.950000000000003,0.0,0.0,0.0,0.52186976839436305,9.3977588272193735,0.012716450210226804,0.026411135775128155,0.009889293990724397,0.0039024360184098275,1.5510272072436393e-08,2.1788090298812612e-08,0.017250197870149784,0.00010226128060086638,6.4709493691233595e-11,0.091634586342565355,0.10490661953088394,0.023047150496338084,0.16291879000773729,1.1245134335782137e-12,7.6196669449906756e-11,1.9072023067166725e-06,2.5370090257351367e-09,1.2962727568609959e-06,3.8690615653629851e-06,0.0072657189970901847,0.019123713469278287,3.6495259367876593e-06,2.369111503284212e-06,1.3660002254244344e-16,0.00015999798740841241,1.6000897637381558e-07,5.1892786814856334e-08,0.00011712466917494859,5.667911202446489e-06,4.0475671310743791e-09,0.0034057201860658763,0.00047872565398092323,7.8879880263211351e-11,2.240986075236232e-11,5.1426701349371412e-09,1.2998226146128093e-09,1.3907771415839971e-12,2.3882276073385529e-07,9.5222268747593775e-07,0.0024031430621331944,8.3230910337718962e-08,0.00019921875630262787,2.7749657502618463e-05,0.00047664219012259751,4.3106145217184542e-10,0.00012973318107868196,1.1355502531041391e-09,0.00516316008741282,5.0064844819597017e-05,4.2037774440437033e-11,4.6010251729454937e-05,0.0036401232320454396,0.00099205294940803396,7.1589222870974484e-08,2.6411849082368015e-14,1.0606181374336732e-13,1.2653481593322877e-06,8.7168889527544727e-10,0.00015113224821796366,1.2223020100004517e-09,3.0529518338332695e-09,5.9711229973283511e-05,3.2298103514021599e-08,1.1328131629342342e-15
8.879510916927021e-07,0.21032399779036567,76.950000000000003,0.0,0.0,0.0,0.51790497595998153,9.3969014704222449,0.012751645453891408,0.026211303834409602,0.0097996441313308435,0.00386677600522185,1.5391620354452009e-08,2.1640462370135609e-08,0.017433641474738484,0.00010147899379529696,6.4118185752397242e-11,0.092347049311173227,0.10604714249064465,0.023309998457842523,0.16449819375306243,1.1159110376703023e-12,7.7018549729486904e-11,1.9279468662186821e-06,2.5567537992842388e-09,1.311088938402722e-06,3.833992720115968e-06,0.0072638465718778628,0.019337608152329586,3.6482777903655654e-06,2.3683012650424043e-06,1.3815791842260423e-16,0.00016104125968123884,1.6103874078349449e-07,5.222675797189191e-08,0.00011707635832913533,5.704419474735489e-06,4.0770580098821888e-09,0.0034783474774445263,0.00048608103838973998,7.9381269250717879e-11,2.2552305915130105e-11,5.2201522996631608e-09,1.3196707243351224e-09,1.4045305000736596e-12,2.4511946743177313e-07,9.7734215529907238e-07,0.0024384486649244985,8.3830636709517487e-08,0.00020173950797292359,2.7971829459651856e-05,0.00048456100201290948,4.4485640272880871e-10,0.00013188284705337389,1.1435878141502041e-09,0.0053080335404001987,5.090271174242864e-05,4.2335323327547846e-11,4.6779268531724093e-05,0.0037466273605863193,0.0010210454722329168,7.4500963880314815e-08,2.6598810309556155e-14,1.0885985331914258e-13,1.2889802045923124e-06,8.8789396963795476e-10,0.00015619244426812116,1.2450251347941999e-09,3.1097084364502438e-09,6.1705556335997798e-05,3.3379506228491161e-08,1.1538729863492902e-15
9.012727395222893e-07,0.2103225769332172,76.950000000000003,0.0,0.0,0.0,0.51399704648065703,9.3960577993295136,0.012784451051435075,0.026013688085384918,0.009711385582245222,0.0038316745616625019,1.5274309519674897e-08,2.1495009715331931e-08,0.01761547233497833,0.00010070554761170905,6.3536139914897619e-11,0.093043866649795429,0.10717315703070406,0.023571079971819921,0.16605322379090834,1.1074058574252597e-12,7.7829858856551922e-11,1.9484275015663825e-06,2.5760655724248772e-09,1.3258054490364405e-06,3.799468057965357e-06,0.0072617731273780803,0.019549570378614857,3.6469335824465924e-06,2.3674286675561825e-06,1.3970534459205259e-16,0.00016208897349995294,1.620729807129002e-07,5.2562178755106078e-08,0.00011702045622933159,5.7410773677174019e-06,4.1066451730655378e-09,0.0035507934072165981,0.0004934116448235044,7.9884758157036252e-11,2.2695347667179415e-11,5.2973784636525855e-09,1.3394523731258295e-09,1.4182622273725048e-12,2.514752530770547e-07,1.0026973714775161e-06,0.0024730775810474612,8.4432288504291306e-08,0.0002042357751504291,2.8189318711711279e-05,0.00049246474783331412,4.5881054654916824e-10,0.00013402831203219575,1.1516610422751653e-09,0.0054540604383758887,5.1738983905813687e-05,4.2634192502793944e-11,4.7546745440605228e-05,0.0038540412255442407,0.0010502843039928644,7.748385751668592e-08,2.6786601322210289e-14,1.1168415452774803e-13,1.3126541218225385e-06,9.0412631256268791e-10,0.00016131145250280796,1.2677864961808328e-09,3.1665605351029967e-09,6.3722868938600934e-05,3.4473477576135906e-08,1.1749682440496987e-15
9.145943873518764e-07,0.21032118843462425,76.950000000000003,0.0,0.0,0.0,0.51014479417600089,9.3952275073342033,0.012814931626962848,0.025818269780370322,0.0096244822310069776,0.0037971170973332396,1.5158327344549009e-08,2.1351686330281275e-08,0.017795712785379416,9.9940861459243548e-05,6.2963114243364662e-11,0.093725390195770544,0.10828496464771527,0.023830420994963086,0.16758436467580753,1.0989970066278622e-12,7.8630819216253245e-11,1.9686496976839404e-06,2.5949540816650174e-09,1.3404237544564619e-06,3.7654734529287424e-06,0.007259518511965362,0.019759629975475184,3.6455031954318694e-06,2.3665001260806256e-06,1.4124245489579047e-16,0.00016314191556932915,1.6311248095864029e-07,5.2899303804404383e-08,0.00011695771795264005,5.7779132686019199e-06,4.1363497636914757e-09,0.0036230541636689505,0.00050071788092134056,8.0390741077881641e-11,2.2839097971533983e-11,5.374352818860028e-09,1.359168652959927e-09,1.4319726137314426e-12,2.5788940315552557e-07,1.0282854864802097e-06,0.0025070378484725693,8.5036303680742084e-08,0.00020670779637581172,2.8402230310880525e-05,0.0005003534632795479,4.7292061334262898e-10,0.00013616958877153872,1.1597749708947702e-09,0.0056012157578552591,5.2573665080779789e-05,4.293456830801762e-11,4.8312687898653168e-05,0.0039623452218431896,0.0010797641020924001,8.0538351382785629e-08,2.6975339185746185e-14,1.1453439991484471e-13,1.3363740710641345e-06,9.2038881872287344e-10,0.00016648801661917406,1.2905901531370471e-09,3.2235182679403827e-09,6.5762671581409487e-05,3.5579749075284686e-08,1.196102697846682e-15
9.279160351814636e-07,0.2103198315757504,76.950000000000003,0.0,0.0,0.0,0.50634706448754085,9.3944102966051002,0.012843150219595645,0.025625028632883379,0.0095388994848485918,0.0037630896360855959,1.504366074163811e-08,2.1210447429650001e-08,0.01797438470399014,9.9184849051279646e-05,6.239887698781266e-11,0.094391961724545059,0.10938285936004397,0.024088046949134485,0.16909208949294852,1.0906835364295943e-12,7.9421647586001419e-11,1.988618803458205e-06,2.6134287850599876e-09,1.3549452901397102e-06,3.7319953737001393e-06,0.0072571005829214141,0.019967816002416972,3.6439955111456334e-06,2.3655214063368972e-06,1.4276940000888631e-16,0.000164200827683901,1.6415798121507574e-07,5.3238373125398926e-08,0.00011688882369781003,5.8149539324937757e-06,4.1661917842574078e-09,0.0036951263563430037,0.0005080001687698362,8.0899589299748878e-11,2.2983662311093105e-11,5.4510797127147786e-09,1.3788206950523596e-09,1.4456619901412079e-12,2.6436122997482563e-07,1.0541037577293301e-06,0.0025403377712482286,8.5643096408857059e-08,0.00020915580765810547,2.8610666302759591e-05,0.0005082271846003852,4.8718336105268922e-10,0.00013830669008149825,1.1679343700996303e-09,0.005749475033507593,5.3406759089253332e-05,4.3236627336483252e-11,4.9077101330902102e-05,0.0040715201823854586,0.0011094796439466556,8.3664881480789103e-08,2.7165134841057558e-14,1.1741028394059729e-13,1.3601442817087734e-06,9.3668442873776499e-10,0.00017172089325043135,1.3134402290661223e-09,3.2805919340521228e-09,6.7824473332225811e-05,3.6698055008794118e-08,1.2172801692693826e-15
9.412376830110507e-07,0.21031850565640642,76.950000000000003,0.0,0.0,0.0,0.50260273315269866,9.393605877784184,0.012869168323299856,0.025433943039513407,0.0094546041766533778,0.003729578778132563,1.493029588880179e-08,2.1071249410649736e-08,0.018151509524303559,9.843741925711891e-05,6.1843205955378264e-11,0.095043913308264491,0.11046712787173586,0.024343982734822918,0.1705768600885047,1.0824644447141719e-12,8.0202555263353511e-11,2.0083400347192454e-06,2.631498872137213e-09,1.3693714621061171e-06,3.6990208468337816e-06,0.0072545354002386013,0.020174156783111852,3.6424185085752822e-06,2.3644976879611153e-06,1.4428632751623275e-16,0.0001652664093431321,1.6521017871421915e-07,5.3579612946007817e-08,0.00011681438592800492,5.8522245780846148e-06,4.1961901605413054e-09,0.0037670069737912024,0.00051525894307687613,8.141165264404995e-11,2.3129140070502545e-11,5.5275636287627927e-09,1.3984096649210069e-09,1.4593307244956386e-12,2.7089007214945786e-07,1.0801495475481619e-06,0.0025729858736191552,8.6253058409692919e-08,0.00021158004251550075,2.8814725833972149e-05,0.00051608594874187359,5.0159557652404744e-10,0.00014043962886881961,1.1761437618862516e-09,0.0058988143422810764,5.4238269820476012e-05,4.3540536996748223e-11,4.9839991162764312e-05,0.0041815473653814142,0.001139425823488385,8.6863872626024265e-08,2.7356093458768783e-14,1.2031151275110251e-13,1.38396904421245e-06,9.5301612351462628e-10,0.00017700885207004615,1.3363409038641166e-09,3.3377919736505687e-09,6.9907788559462038e-05,3.7828132446315942e-08,1.2385045322112042e-15
