Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534)
3.1013045648827794e-09,0.30514546201145903,76.950000000000003,0.0,0.0,0.0,0.020489156631803507,9.4998839322541393,0.0030942501958744996,0.018331785554820797,0.0057252659930253401,9.7487383683341321e-05,1.9565321108544484e-09,1.1057603563024817e-05,0.22504641571253314,1.1490200772404647e-05,5.0758629082532507e-13,3.4564478824852058e-06,2.5327459523020082e-05,0.70366169972862247,0.00073762287847434205,4.5749527402538249e-14,9.2505985102280624e-14,1.0318625602346219e-08,1.2677041216530183e-11,0.00023586164587226959,5.5300314604898897e-05,0.013035525751474963,0.013087077141495209,1.6080593324812472e-06,8.4925227588661337e-07,1.7029618468307353e-09,0.00057895123076738531,1.4204420076895761e-07,3.7476543016529122e-08,1.1657721774396578e-06,1.3663588407449462e-07,4.0078193856451798e-07,1.3505809638261003e-05,0.0085821102491493717,8.4200679603955973e-13,3.2094987498378621e-13,1.1119636289327001e-06,3.2590153970789598e-07,1.4084997003160926e-08,5.3903024883385983e-05,0.00016873944819852205,9.8754573902410905e-06,4.6287170159385161e-08,8.1199861945410091e-07,3.2861421450509031e-07,4.8337172790779405e-07
3.150344901901467e-09,0.3051459053142791,76.950000000000003,0.0,0.0,0.0,0.019297142240327081,9.4998859484354021,0.0030963046198149097,0.018321391423336032,0.0056033693638578019,9.5411812017863687e-05,1.9554203304347077e-09,1.0643477870821648e-05,0.22486318279615053,1.148367202962957e-05,4.9677943886995378e-13,3.4699480674349743e-06,2.5792935518789653e-05,0.70501374953524787,0.00073901281859575893,4.572353247848518e-14,9.4189498151250513e-14,1.0512179477817952e-08,1.2744433585030519e-11,0.0002363484507509962,5.412329870991963e-05,0.013159624028673173,0.013213003204611965,1.6233666713508757e-06,8.5733717114692822e-07,1.7062345758910481e-09,0.0005892555711309043,1.445722238888009e-07,3.8143751273910283e-08,1.1893723680908501e-06,1.3907193849840713e-07,4.0819153985372401e-07,1.4045739226742944e-05,0.008599854051950866,8.5701772425605284e-13,3.2667162469800157e-13,1.1066378061549882e-06,3.257762371436408e-07,1.3766240002027116e-08,5.407564871862948e-05,0.0001693131135892661,1.0214124453318486e-05,4.7147422034767361e-08,8.3453488878887073e-07,3.3341925247371119e-07,5.0110289188157459e-07
3.1993852389201545e-09,0.3051463390837591,76.950000000000003,0.0,0.0,0.0,0.01817523506139318,9.4998879234165265,0.0030981209498760743,0.018310898609719652,0.0054839831982989749,9.3378975890922054e-05,1.954298073140251e-09,1.0253211171094249e-05,0.2246617957674571,1.147708170602852e-05,4.8619509748637511e-13,3.4824028173152253e-06,2.625769569514488e-05,0.70631499693972566,0.00074032148863573002,4.5697292363443383e-14,9.5870955751680374e-14,1.0705433020423757e-08,1.2807927130014195e-11,0.000236816318192995,5.2970478546828923e-05,0.013281021254585291,0.013336248033316329,1.6383408030936032e-06,8.6524607655426612e-07,1.7093843232944637e-09,0.00059955433433140021,1.4709887634805228e-07,3.8810597874136225e-08,1.2126896488571916e-06,1.4150667395018441e-07,4.1559632833331425e-07,1.4594049541597629e-05,0.0086169852850222339,8.7202051065852637e-13,3.3239027097671302e-13,1.1016631224309304e-06,3.2567276808567824e-07,1.3466103260730604e-08,5.4245254147210533e-05,0.00016987556593529699,1.055485673524495e-05,4.8007116294158255e-08,8.5715558613019167e-07,3.3811219852683865e-07,5.1903057967622303e-07
3.248425575938842e-09,0.3051467635163459,76.950000000000003,0.0,0.0,0.0,0.017119298912559762,9.4998898578644884,0.0030997132643849918,0.01830031937538178,0.0053670655311286912,9.1388162539571578e-05,1.9531666464407948e-09,9.8853968919397128e-06,0.22444338757829924,1.1470437486079337e-05,4.7582955554107446e-13,3.4938464101060925e-06,2.6721748221814364e-05,0.70756836606826234,0.00074155370340783257,4.5670837654025464e-14,9.7550355314824698e-14,1.0898389434739264e-08,1.2867637153806806e-11,0.00023726634087991953,5.1841455077214993e-05,0.013399773478600496,0.013456866861244065,1.6529886436286603e-06,8.7298264483982373e-07,1.712418167763725e-09,0.00060984744681549482,1.4962414022110691e-07,3.9477078077728271e-08,1.2357196894548021e-06,1.4394007299258566e-07,4.2299625080229141e-07,1.5150538286240043e-05,0.0086335392735587078,8.8701504852297204e-13,3.3810577313984134e-13,1.0970187873762409e-06,3.2558981710176356e-07,1.3183488553681429e-08,5.4412018210847259e-05,0.00017042746351833728,1.0897447701858597e-05,4.886624652164507e-08,8.7985402071273291e-07,3.4269425908910522e-07,5.3714689398647381e-07
3.2974659129575297e-09,0.3051471788052798,76.950000000000003,0.0,0.0,0.0,0.016125442949809034,9.4998917524560866,0.0031010948111960439,0.018289664580001717,0.0052525739414385512,8.9438651212816724e-05,1.952027208219845e-09,9.5387118969794858e-06,0.22420902420970618,1.1463746175086648e-05,4.6567906030921735e-13,3.5043121092449821e-06,2.7185101590258793e-05,0.70877660869600856,0.00074271399264274609,4.5644195446317934e-14,9.9227697315044403e-14,1.1091052092860803e-08,1.2923676236192401e-11,0.00023769954703960308,5.0735824130036873e-05,0.013515935816449127,0.013574913997294496,1.6673169936005866e-06,8.8055046785631567e-07,1.7153427707935641e-09,0.00062013484184843769,1.5214799925136279e-07,4.0143187586585286e-08,1.2584587219542e-06,1.4637211981377909e-07,4.3039126210416277e-07,1.5715002866176054e-05,0.0086495492604644689,9.0200124111694083e-13,3.4381809431579528e-13,1.0926852457846109e-06,3.2552614727868732e-07,1.2917362810124402e-08,5.4576107518219819e-05,0.00017096942578530822,1.1241695103828046e-05,4.9724807265469402e-08,9.026237215129998e-07,3.4716674082044663e-07,5.5544405701631677e-07
3.3465062499762172e-09,0.30514758514054835,76.950000000000003,0.0,0.0,0.0,0.015190006966778614,9.4998936078750056,0.0031022780569315202,0.018278943841689783,0.0051404657173596798,8.752971600064237e-05,1.9508807838671227e-09,9.2119114851105453e-06,0.22395970864251208,1.1457013799621553e-05,4.5573983220458272e-13,3.5138321848006744e-06,2.7647764548222381e-05,0.7099423144671364,0.00074380661777225323,4.5617389735792518e-14,1.0090298492292727e-13,1.1283424503033816e-08,1.2976154242545456e-11,0.00023811690427314193,4.9653178076831283e-05,0.013629562439681791,0.013690442815792798,1.6813325370862414e-06,8.8795307589431458e-07,1.7181644013915462e-09,0.00063041645880776377,1.5467043867804839e-07,4.0808922498174944e-08,1.2809035073037373e-06,1.4880280005849398e-07,4.3778132422146548e-07,1.628724063983528e-05,0.0086650465298331782,9.1697900065995626e-13,3.495272010452127e-13,1.0886441034037535e-06,3.2548059546744462e-07,1.2666754208371501e-08,5.4737678862777226e-05,0.00017150203565261115,1.1587401101876708e-05,5.058279392960027e-08,9.254584307155791e-07,3.5153103893294827e-07,5.7391441562838813e-07
3.3955465869949048e-09,0.305147982708854,76.950000000000003,0.0,0.0,0.0,0.014309547592059617,9.4998954248092726,0.0031032747332727533,0.018268165678781867,0.0050306979994743121,8.5660628302284457e-05,1.9497282814141751e-09,8.9038246957438742e-06,0.22369638459020844,1.1450245696522664e-05,4.4600807763109723e-13,3.5224379356816896e-06,2.810974604249123e-05,0.71106792050260526,0.00074483558774570118,4.5590441771671829e-14,1.0257622371882405e-13,1.1475510282180735e-08,1.3025178339616715e-11,0.00023851932315210967,4.8593107291642944e-05,0.013740706568822415,0.013803505750259707,1.6950418407541935e-06,8.9519393723770418e-07,1.7208889593366512e-09,0.00064069224255664447,1.5719144508255024e-07,4.1474279264888872e-08,1.3030513035413092e-06,1.5123210067824388e-07,4.4516640546659772e-07,1.6867049152652725e-05,0.0086800605230299924,9.3194824740111028e-13,3.5523306292937019e-13,1.0848780572695283e-06,3.2545206782453271e-07,1.243074850876874e-08,5.4896879803628101e-05,0.00017202584167219366,1.193437237345876e-05,5.1440202676803665e-08,9.4835209732057304e-07,3.5578862636723995e-07,5.9255044577499329e-07
3.4445869240135923e-09,0.3051483716935949,76.950000000000003,0.0,0.0,0.0,0.013480825327206307,9.4998972039489722,0.0031040958804835852,0.018257337635410546,0.0049232279054575237,8.3830658971960917e-05,1.9485705049381758e-09,8.6133499001367462e-06,0.22341994000867085,1.144344659165575e-05,4.364800001548954e-13,3.530159712601562e-06,2.8571055168876569e-05,0.71215572043335884,0.00074580467393086899,4.5563370370522448e-14,1.0424742141948238e-13,1.1667313131862908e-08,1.3070853017842969e-11,0.00023890766060013973,4.7555201421038216e-05,0.013849420469715368,0.013914154290312912,1.7084513534173963e-06,9.022764579268519e-07,1.7235219970469386e-09,0.00065096214288747501,1.5971100625194869e-07,4.2139254657952237e-08,1.3248998356199484e-06,1.5366000979835547e-07,4.5254647975860054e-07,1.7454226355291101e-05,0.0086946189478312938,9.4690890880008517e-13,3.6093565231800816e-13,1.0813708303042595e-06,3.2543953562960005e-07,1.2208485610280859e-08,5.5053849211779208e-05,0.00017254136006793685,1.228242020219209e-05,5.2297030342012262e-08,9.7129887089835155e-07,3.5994104377909509e-07,6.1134475626623856e-07
3.49362726103228e-09,0.30514875227485616,76.950000000000003,0.0,0.0,0.0,0.012700792372493446,9.4998989459843468,0.0031047518883347441,0.018246466392723669,0.0048180126381676038,8.203908017492462e-05,1.9474081664294016e-09,8.3394506607455454e-06,0.22313121039634351,1.1436620669629591e-05,4.2715181016826953e-13,3.5370269415726523e-06,2.9031701128572738e-05,0.71320787289397014,0.00074671742414896241,4.5536192193836155e-14,1.0591658759585657e-13,1.1858836817272916e-08,1.3113280119216419e-11,0.00023928272307207054,4.6539050486416469e-05,0.013955755452651725,0.014022438981289138,1.7215674059300729e-06,9.0920398170358946e-07,1.7260687401409882e-09,0.00066122611402753394,1.6222911105787432e-07,4.2803845735376446e-08,1.3464472667741043e-06,1.5608651659984465e-07,4.5992152597682098e-07,1.8048570806847288e-05,0.0087087478810451407,9.6186091880018461e-13,3.6663494403223323e-13,1.0781071099085878e-06,3.2544203136174627e-07,1.199915631647741e-08,5.5208717783823404e-05,0.00017304907665028501,1.2631360551271112e-05,5.3153274354933223e-08,9.9429309549576203e-07,3.6398989028848967e-07,6.3029009192715324e-07
3.5426675980509675e-09,0.30514912462940985,76.950000000000003,0.0,0.0,0.0,0.011966581191311635,9.4999006516040687,0.0031052525345861,0.018235557867385642,0.0047150095791092771,8.0285166996092486e-05,1.9462418963057575e-09,8.0811518417693583e-06,0.22283098189753092,1.1429771635648776e-05,4.1801973326534339e-13,3.5430681477361773e-06,2.949169319014851e-05,0.71422640950932548,0.00074757717589130166,4.5508921994300844e-14,1.0758373347533674e-13,1.2050085148905144e-08,1.315255886985792e-11,0.00023964526954293704,4.5544245838372056e-05,0.014059761873913111,0.014128409426229015,1.7343962113819994e-06,9.1597979011347442e-07,1.7285341067721369e-09,0.00067148411419961772,1.6474574934879485e-07,4.3468049813470499e-08,1.367692171357516e-06,1.585116112144463e-07,4.6729152738345619e-07,1.8649881863842486e-05,0.0087224718650063936,9.7680421718204992e-13,3.7233091511817735e-13,1.0750724902958953e-06,3.2545864501793149e-07,1.1801999297774027e-08,5.5361608525035653e-05,0.00017354944861648473,1.2981014122007659e-05,5.4008932670895757e-08,1.017329303696413e-06,3.6793681494522602e-07,6.4937933619231722e-07
3.591707935069655e-09,0.30514948893072286,76.950000000000003,0.0,0.0,0.0,0.011275493767257483,9.4999023214938099,0.0031056070211741985,0.018224617298809427,0.0046141763689826693,7.8568198829420644e-05,1.9450722527253981e-09,7.8375359554118088e-06,0.22251999422067692,1.1422902770234507e-05,4.0908001747599304e-13,3.548310979363661e-06,2.9951040656513253e-05,0.71521324240496931,0.00074838706876318903,4.5481572833680826e-14,1.0924887175401362e-13,1.2241061966592324e-08,1.3188785916549188e-11,0.0002399960143183356,4.4570380980505121e-05,0.014161489139412491,0.014232114289907637,1.7469438655502198e-06,9.2260710274399499e-07,1.7309227258096052e-09,0.00068173610523134529,1.6726091185418855e-07,4.4131864441502362e-08,1.388633509086563e-06,1.6093528463129032e-07,4.7465647110775688e-07,1.9257959855757687e-05,0.0087358139983163673,9.9173874898884426e-13,3.7802354462789002e-13,1.0722534183343909e-06,3.2548852065773576e-07,1.1616298237908298e-08,5.5512637203716346e-05,0.00017404290624335609,1.3331206398583873e-05,5.4864003709065499e-08,1.0404022108365717e-06,3.7178350886715462e-07,6.6860551318350083e-07
3.6407482720883426e-09,0.3051498453489731,76.950000000000003,0.0,0.0,0.0,0.01062499151077085,9.4999039563349719,0.0031058240082440028,0.018213649326410824,0.0045154709768535483,7.6887460566105786e-05,1.9438997298279561e-09,7.6077397291564957e-06,0.22219894338282681,1.1416016977607541e-05,4.0032893945250169e-13,3.5527822318908768e-06,3.0409752836269395e-05,0.71617017126994931,0.00074915005619839822,4.5454156275459374e-14,1.1091201636964715e-13,1.2431771125628672e-08,1.3222055366577139e-11,0.00024033562967702113,4.361705227798914e-05,0.014260985710145505,0.014333601304627672,1.7592163475759504e-06,9.2908907758164006e-07,1.7332389539362258e-09,0.00069198205220750433,1.6977459009940063e-07,4.4795287379172751e-08,1.4092706006241158e-06,1.6335752861386842e-07,4.8201634768534686e-07,1.9872606247842162e-05,0.008748796021175672,1.0066644640155629e-12,3.8371281342467877e-13,1.0696371426767312e-06,3.2553085316006678e-07,1.1441379153059525e-08,5.5661912778516624e-05,0.00017452985447911318,1.3681767680042594e-05,5.5718486297273875e-08,1.0635067093773643e-06,3.7553169800892767e-07,6.8796178931307026e-07
3.68978860910703e-09,0.3051501940510697,76.950000000000003,0.0,0.0,0.0,0.010012685774896161,9.4999055568035953,0.0031059116461553777,0.01820265805803345,0.0044188517592957067,7.5242243611917188e-05,1.9427247650385066e-09,7.390950880120419e-06,0.22186848429079398,1.140911682868275e-05,3.9176280976657717e-13,3.5565078718657003e-06,3.0867839018927198e-05,0.71709888999927429,0.00074986891648564453,4.5426682556022014e-14,1.1257318236730256e-13,1.2622216484731333e-08,1.32524588302957e-11,0.00024066474835593419,4.2683859564575893e-05,0.014358299109198024,0.014432917277523938,1.7712195208327748e-06,9.3542881147025086e-07,1.7354868917285434e-09,0.00070222192316042337,1.722867763297748e-07,4.5458316576548676e-08,1.4296031044398321e-06,1.6577833562609966e-07,4.8937115064684125e-07,2.049362379188788e-05,0.0087614383956376753,1.0215813163540404e-12,3.8939870400968536e-13,1.0672116659713115e-06,3.2558488517846854e-07,1.1276607872713308e-08,5.5809537800376051e-05,0.00017501067444036125,1.4032533100482729e-05,5.6572379622759796e-08,1.0866378634331601e-06,3.7918313652110259e-07,7.0744147445322731e-07
3.738828946125717e-09,0.3051505352006799,76.950000000000003,0.0,0.0,0.0,0.0094363289424275309,9.4999071235694625,0.0031058776055866042,0.018191647130559995,0.00432427751070042,7.3631846757453895e-05,1.9415477455402883e-09,7.1864050838388314e-06,0.22152923316888762,1.1402204599111918e-05,3.8337797744034423e-13,3.5595130607096458e-06,3.1325308453521218e-05,0.71800099294137432,0.00075054626314629798,4.5399160736131941e-14,1.1423238578133197e-13,1.2812401895621448e-08,1.3280085465892808e-11,0.00024098396588720806,4.1770406660224024e-05,0.014453475930086631,0.014530108099158997,1.7829591339572997e-06,9.4162934065515599e-07,1.7376703987807577e-09,0.00071245568879397397,1.7479746344293652e-07,4.6120950156163114e-08,1.4496309948848731e-06,1.6819769876644239e-07,4.9672087615060443e-07,2.1120816665627868e-05,0.0087737603810895386,1.0364892639870029e-12,3.9508120036714309e-13,1.0649656999628712e-06,3.256499042822411e-07,1.1121387672494182e-08,5.5955608790600921e-05,0.00017548572482000511,1.4383342638368956e-05,5.7425683188184055e-08,1.1097909034552714e-06,3.8273960066130406e-07,7.2703802270850161e-07
3.7878692831444044e-09,0.3051508689582594,76.950000000000003,0.0,0.0,0.0,0.0088938060492181076,9.4999086572952809,0.0031057291058494037,0.018180619763603842,0.0042317075058165843,7.2055576910201903e-05,1.9403690139998558e-09,6.9933831255234006e-06,0.22118176984242857,1.1395282302852622e-05,3.7517083375799201e-13,3.5618221782131903e-06,3.178217033022398e-05,0.71887798077433296,0.00075118455470056002,4.5371598834590108e-14,1.1588964344123671e-13,1.3002331194032813e-08,1.3305022025938041e-11,0.00024129384279608914,4.0876301810024766e-05,0.014546561846236459,0.014625218753217106,1.7944408220224733e-06,9.4769364140248016e-07,1.739793107929866e-09,0.00072268332223734142,1.7730664492854072e-07,4.6783186397071896e-08,1.4693545414218404e-06,1.706156117091216e-07,5.0406552265501719e-07,2.1753990601382515e-05,0.0087857801052479024,1.0513882684269038e-12,4.0076028782671273e-13,1.0628886233031427e-06,3.2572524027158829e-07,1.0975157049519652e-08,5.610021659651394e-05,0.0001759553432114384,1.4734041115809516e-05,5.8278396772372526e-08,1.1329612210694684e-06,3.8620288322106245e-07,7.4674503282638024e-07
3.8369096201630916e-09,0.305151195481087,76.950000000000003,0.0,0.0,0.0,0.0083831269107185278,9.4999101586360393,0.0031054729415228291,0.018169578807070957,0.0041411015354487568,7.0512749707680707e-05,1.9391888736434257e-09,6.8112082223239957e-06,0.22082663988570816,1.1388351722079652e-05,3.6713781545838297e-13,3.5634588456997809e-06,3.2238433764600416e-05,0.71973126603318471,0.00075178610385736753,4.5344003947324391e-14,1.1754497288035114e-13,1.3192008191978769e-08,1.3327352905312278e-11,0.00024159490666814896,4.0001158053797201e-05,0.014637601621424402,0.014718293327127117,1.8056701078296989e-06,9.5362463068149809e-07,1.7418584386361584e-09,0.00073290479882516578,1.7981431481445034e-07,4.7445023720616115e-08,1.4887742889534569e-06,1.7303206865166402e-07,5.1140509062610974e-07,2.2392953004545936e-05,0.0087975146309386635,1.0662782943933385e-12,4.0643595294052875e-13,1.0609704419041733e-06,3.2581026265605018e-07,1.0837387631276691e-08,5.6243446726018384e-05,0.00017641984735404712,1.5084478188604074e-05,5.9130520395304381e-08,1.1561443640653228e-06,3.895747884338486e-07,7.6655624827856934e-07
3.885949957181779e-09,0.30515151492330217,76.950000000000003,0.0,0.0,0.0,0.0079024187208860015,9.4999116282384257,0.0031051155075068971,0.018158526783292564,0.0040524199361305227,6.9002690032722951e-05,1.9380075927593991e-09,6.639243506315219e-06,0.2204643566425207,1.1381414433670461e-05,3.5927540741774232e-13,3.5644459488023108e-06,3.2694107784186343e-05,0.72056217830921676,0.00075235308616142184,4.5316382352848791e-14,1.191983922795462e-13,1.3381436671127287e-08,1.3347160190172879e-11,0.00024188765409365449,3.914459353467861e-05,0.014726639121035655,0.01480937502346482,1.8166524032982964e-06,9.5942516689842339e-07,1.74386960956979e-09,0.00074312009590103277,1.8232046761848102e-07,4.8106460677673906e-08,1.5078910391958658e-06,1.754470642680212e-07,5.1873958227686608e-07,2.3037513062475215e-05,0.0088089800189138368,1.0811593095239815e-12,4.121081833730105e-13,1.0592017516773609e-06,3.2590437828593527e-07,1.0707582210130325e-08,5.6385379662337826e-05,0.00017687953630475669,1.5434508327815545e-05,5.9982054286890587e-08,1.1793360315350366e-06,3.9285712733167549e-07,7.8646555704317137e-07
