Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663)
2.519243248509978e-09,0.43737221167400786,76.950000000000003,0.0,0.0,0.0,3.1178041034999118e-06,9.4999826060065704,0.00026408971614409044,0.00066939334453384363,2.0349167975530806e-11,6.7944576133890858e-14,2.9728916996150423e-11,8.1456713241776215e-06,0.01305236583124744,1.5401421105391337e-07,2.4055522192034681e-22,9.6164289923001851e-14,1.3886632240319738e-05,0.96315150410675876,1.3985105681405952e-06,4.4721092504581463e-16,9.9316805190585956e-14,2.5096133037462793e-08,1.0315319517704934e-15,0.00078068167801685108,4.024072474820931e-11,0.00137872544681365,0.0013789240689615317,7.5703988689235405e-08,3.6192140784174317e-08,1.3562980703467232e-06,0.00066570889774598973,7.2766604745320502e-08,1.7389374536865044e-08,7.1451015379687274e-10,1.3122808920173017e-08,2.2658403431385982e-06,2.8941007903745462e-08,0.017868087044556929,4.7851343780127928e-14,2.0902488501432295e-14,6.1089359463321858e-06,2.2680366365361291e-06,2.389154658298109e-07,0.00036357024741600833,0.0010137017834633629,9.0307790312828878e-09,1.8386269795411953e-08,1.4694083215672862e-09,1.5529670269051297e-10,2.3263753706192895e-10,2.7593581143547895e-08,3.3120737062012688e-13,6.1035275361549569e-07,1.5951150029283346e-11,1.344599634115844e-10,6.5902802021787753e-09,1.1101852781497958e-13,9.4537406266864822e-14,2.6804076277745305e-16,0.00053573512301943879,2.4162783378809318e-10,2.0644557223037401e-06,2.6786908552731141e-05,7.3939698274767949e-10,6.9763161556177479e-08,1.5395741428305512e-09,4.1501545118803646e-09,2.3148237992082921e-10,1.2252306070027883e-09,1.9179920661128659e-17,3.0750769802743244e-09,2.7488929930435772e-06,4.9568353923094298e-07,9.2683310166563109e-09,3.5997886504071292e-09,4.2355483501768792e-07,1.6963618539425018e-05,1.1140295092998696e-08,7.1861260287712403e-09,1.1140362813109181e-08,0.00018190601270869268,1.0827723515767887e-18,6.4234397708822212e-19,3.5145527879120246e-16,4.2546607984557111e-11,2.0361191013970832e-09,9.7252722986671645e-19,1.4864013295071779e-12,1.8844183093980002e-06,8.6777417240005741e-08
2.5363449090948557e-09,0.43737221167509,76.950000000000003,0.0,0.0,0.0,3.0992217659415017e-06,9.4999825398345479,0.00026389121211068404,0.00066611503590899345,1.8682549103411156e-11,6.2371734305625169e-14,2.9583321400596857e-11,8.0963000888760135e-06,0.01286845294318527,1.5325993560199406e-07,2.2082878168780127e-22,9.0392659975867376e-14,1.3950864487232639e-05,0.96329644591544739,1.3986188068494092e-06,4.4502073698287875e-16,9.9776188750668725e-14,2.5213593934442889e-08,1.0310627838696895e-15,0.00078080263449939089,4.0161295865639391e-11,0.001378725555121076,0.0013789241790634363,7.570399405194798e-08,3.6192143389758445e-08,1.3565022195264551e-06,0.00066868337399747936,7.3091742656128219e-08,1.7467080960767488e-08,7.145102685196872e-10,1.3181454870346138e-08,2.2761239464605487e-06,2.8941897836328432e-08,0.017902079391029377,4.8065191777104983e-14,2.099590178399005e-14,6.1177330287664664e-06,2.2719868807570152e-06,2.389350234109358e-07,0.00036401973117774567,0.0010149693647547972,9.0307804885576729e-09,1.8469778564759771e-08,1.4840984346257477e-09,1.5525157679068353e-10,2.3266822760054359e-10,2.7717382123458661e-08,3.3125138164212164e-13,6.1371479040240091e-07,1.6174108355992638e-11,1.3447942955875917e-10,6.6265856202395725e-09,1.1103484455390529e-13,9.5199598330906914e-14,2.704810826051883e-16,0.00053784970825372744,2.4296862677717931e-10,2.0680076144009852e-06,2.6994363618793915e-05,7.4512339296764881e-10,7.0190099425141212e-08,1.5514978420124549e-09,4.1823074371913475e-09,2.3289973035702416e-10,1.2327097207648136e-09,1.9328515264389783e-17,3.0945291270593586e-09,2.7662866719354464e-06,4.96545302439822e-07,9.2683317454852562e-09,3.600330365833973e-09,4.2437350664332072e-07,1.7029823056902434e-05,1.116141067445274e-08,7.2459097546107868e-09,1.1161478381190471e-08,0.00018317181363241634,1.0894020914763552e-18,6.4627700483577363e-19,3.5150616096184826e-16,4.2547993968591399e-11,2.0518024823798675e-09,9.8001768323309539e-19,1.4978505031226902e-12,1.8919472070355799e-06,8.8084081254996317e-08
2.5534465696797334e-09,0.43737221167616824,76.950000000000003,0.0,0.0,0.0,3.0810213542964721e-06,9.4999824739698635,0.00026369284543705131,0.00066285288520285656,1.7208241204376584e-11,5.7442009577659671e-14,2.9438443454282646e-11,8.0479467947089511e-06,0.012688345350629272,1.5250937775478431e-07,2.0337548570467016e-22,8.4967421207298756e-14,1.4014782710249761e-05,0.96343763702839813,1.3987265273833009e-06,4.4284134272975447e-16,1.0023332663981563e-13,2.5330480563163947e-08,1.0306180831510946e-15,0.00078092047877583771,4.0091014933697265e-11,0.0013787256633187761,0.0013789242889573111,7.5703999457941015e-08,3.6192145976274115e-08,1.3567010861400156e-06,0.00067164227707467729,7.3415178257440388e-08,1.7544380551121921e-08,7.1451038298659349e-10,1.3239793777010272e-08,2.2863536943674757e-06,2.8942738689247841e-08,0.017936016386629991,4.8277920191830549e-14,2.1088826033152654e-14,6.1265554167668587e-06,2.2759358071332011e-06,2.389606302150214e-07,0.00036447237705784932,0.0010162455980699161,9.0307819392712267e-09,1.8552849990345236e-08,1.4989094584407426e-09,1.5520860166332599e-10,2.3269739271200773e-10,2.7840539632399629e-08,3.3129320550223416e-13,6.1706912347583431e-07,1.63993180226759e-11,1.3449793064623166e-10,6.6628078564152412e-09,1.110503526589816e-13,9.5859052624362254e-14,2.7292122831645948e-16,0.00053995403962339033,2.4430636620453875e-10,2.0715764788975574e-06,2.7201633090047111e-05,7.5084468056434896e-10,7.0616027510198444e-08,1.5634108748212638e-09,4.2144316175521373e-09,2.3431372975620807e-10,1.2401709960639601e-09,1.9476977020228741e-17,3.1139414542308718e-09,2.7836447952437755e-06,4.9741113416518131e-07,9.2683324730014939e-09,3.6008580632211037e-09,4.2519559316985776e-07,1.7095719445879141e-05,1.1182492961886024e-08,7.3056955514164251e-09,1.118256065466733e-08,0.00018443837223857336,1.0960161561419394e-18,6.5020073318142323e-19,3.5155452086104122e-16,4.2549303494248749e-11,2.0674713264294786e-09,9.8750119006194678e-19,1.5092890650133679e-12,1.8994391045310741e-06,8.9400821117708602e-08
2.570548230264611e-09,0.4373722116772423,76.950000000000003,0.0,0.0,0.0,3.0631949607262919e-06,9.4999824084108901,0.00026349461629765074,0.00065960681276889177,1.5903701426428743e-11,5.3080013743638227e-14,2.9294279579752594e-11,8.00059036153558e-06,0.012511964252614121,1.5176251917280439e-07,1.8792625691158497e-22,7.986778744770847e-14,1.4078388452121848e-05,0.96357515515773906,1.3988337330717538e-06,4.406726891635541e-16,1.0068822985710268e-13,2.5446795744852465e-08,1.0301965742018596e-15,0.00078103527532841276,4.0028815908867985e-11,0.0013787257714251919,0.0013789243986670988,7.5704004950141198e-08,3.6192148549243108e-08,1.3568947796515107e-06,0.00067458569112014896,7.3736920752209906e-08,1.7621275504482217e-08,7.145104972252885e-10,1.3297827299415161e-08,2.2965298779629767e-06,2.8943533182908382e-08,0.017969898986866323,4.8489535059263963e-14,2.118126387936794e-14,6.1354025457318356e-06,2.2798834219339795e-06,2.3899216222192857e-07,0.00036492816704307039,0.0010175304371797282,9.0307833843023854e-09,1.8635486436191128e-08,1.5138413982783417e-09,1.5516767740826633e-10,2.3272510626244108e-10,2.7963057111127138e-08,3.3133294809052101e-13,6.2041571810713122e-07,1.6626797009800243e-11,1.3451551328538954e-10,6.6989465355592956e-09,1.1106509117070216e-13,9.6515779302356423e-14,2.7536118631503116e-16,0.00054204826760034916,2.4564103807371237e-10,2.0751622409529416e-06,2.7408711014647288e-05,7.5656068106600766e-10,7.1040941896825903e-08,1.5753128988245727e-09,4.2465261302369415e-09,2.3572436510830787e-10,1.2476143665526795e-09,1.9625301664605185e-17,3.133313702277855e-09,2.8009671303536434e-06,4.9828101661107373e-07,9.268333198730646e-09,3.6013720337759357e-09,4.260210809691581e-07,1.7161309344404863e-05,1.1203542526800201e-08,7.3654817165877868e-09,1.1203610204876831e-08,0.00018570569999342944,1.1026144849483768e-18,6.5411512621177026e-19,3.5160048033463563e-16,4.255054079943857e-11,2.0831251902356682e-09,9.9497753856063607e-19,1.5207166916347886e-12,1.9068945421201828e-06,9.0727627744290379e-08
2.587649890849489e-09,0.4373722116783129,76.950000000000003,0.0,0.0,0.0,3.0457348410986759e-06,9.4999823431560042,0.00026329652486103348,0.00065637673935302549,1.4749037550679244e-11,4.9219222955749294e-14,2.9150826192079987e-11,7.9542101507023942e-06,0.01233923248000679,1.510193417441851e-07,1.7426209986899436e-22,7.5074219517232385e-14,1.4141683248044406e-05,0.96370907640630687,1.3989404272032247e-06,4.385147266306132e-16,1.011409087904111e-13,2.5562542286919244e-08,1.0297970406005669e-15,0.00078114708730401736,3.997375794923158e-11,0.0013787258794565106,0.0013789245082139504,7.5704010297034613e-08,3.6192151154141285e-08,1.3570834071314097e-06,0.00067751369980029565,7.4056979311661276e-08,1.7697767995124789e-08,7.1451061126033992e-10,1.3355557093818377e-08,2.306652786702385e-06,2.894428388695438e-08,0.018003728127594824,4.8700042347235021e-14,2.127321786496259e-14,6.144273862614198e-06,2.2838297312932085e-06,2.3902949792847455e-07,0.00036538708303124779,0.0010188238355240908,9.0307848244205893e-09,1.8717690252934344e-08,1.5288942546684037e-09,1.5512870856566195e-10,2.3275143863208863e-10,2.8084937981185125e-08,3.3137071030117277e-13,6.2375454033092393e-07,1.6856563298819271e-11,1.3453222189572549e-10,6.7350012908524718e-09,1.11079097294715e-13,9.7169788688457016e-14,2.7780094378342288e-16,0.00054413254099464894,2.4697262859606756e-10,2.0787648250254606e-06,2.7615591526492213e-05,7.6227123205395604e-10,7.1464838759054341e-08,1.5872035771041119e-09,4.2785900658115597e-09,2.3713162369430004e-10,1.2550397664073675e-09,1.9773485002773958e-17,3.1526456281845901e-09,2.8182534489385899e-06,4.991549317689505e-07,9.2683339257463965e-09,3.6018725588013238e-09,4.2684995625924093e-07,1.7226594380501558e-05,1.1224559931456889e-08,7.4252665728035911e-09,1.1224627595448751e-08,0.00018697380829010323,1.109197019750202e-18,6.5802015005012106e-19,3.5164415454155203e-16,4.2551709887218237e-11,2.0987636369046893e-09,1.0024465220201787e-18,1.5321330626612118e-12,1.9143140541009633e-06,9.2064491763398374e-08
2.6047515514343665e-09,0.43737221167937945,76.950000000000003,0.0,0.0,0.0,3.0286334117250033e-06,9.499982278203591,0.00026309857128996745,0.00065316258609207959,1.3726696141940378e-11,4.5800934796933723e-14,2.9008079902036921e-11,7.9087859431744921e-06,0.012170074461716559,1.5027982722422876e-07,1.6216155591599189e-22,7.0568350457049288e-14,1.4204668625694455e-05,0.96383947530098046,1.3990466130259913e-06,4.3636739910365961e-16,1.0159137499027087e-13,2.5677722983026688e-08,1.0294183447071809e-15,0.00078125597654188578,3.9925010687980623e-11,0.0013787259874264339,0.0013789246176165585,7.5704015675001339e-08,3.6192153741939667e-08,1.3572670736410826e-06,0.00068042638630828466,7.4375362998194439e-08,1.7773860209480111e-08,7.1451072511355233e-10,1.3412984793499858e-08,2.3167227084027006e-06,2.8944993228621412e-08,0.018037504725427044,4.890944810077211e-14,2.1364690701097635e-14,6.1531688256710243e-06,2.2877747412084121e-06,2.3907251835619912e-07,0.00036584910683960461,0.001020125746236604,9.0307862602990823e-09,1.8799463777906721e-08,1.5440680235318706e-09,1.5509160393248084e-10,2.3277645687394304e-10,2.8206185645005273e-08,3.3140658825976201e-13,6.2708555693684079e-07,1.7088634871419947e-11,1.3454809880404845e-10,6.7709717635401418e-09,1.110924064848053e-13,9.7821091261903782e-14,2.8024048864581372e-16,0.00054620700696715444,2.4830112420949793e-10,2.0823841548183927e-06,2.7822268844327577e-05,7.6797617465033668e-10,7.1887714356927901e-08,1.5990825775243141e-09,4.3106225279950884e-09,2.3853549308383697e-10,1.2624471323862369e-09,1.9921522884097163e-17,3.171936970702716e-09,2.8355035269572333e-06,5.0003286152963855e-07,9.2683346520487616e-09,3.6023599190103251e-09,4.2768220511539917e-07,1.7291576172249266e-05,1.1245545720807865e-08,7.485048467718429e-09,1.1245613370243421e-08,0.00018824270844814537,1.1157637007945234e-18,6.6191576857730563e-19,3.5168565504081625e-16,4.2552814538802801e-11,2.1143862358885587e-09,1.009907933096022e-18,1.5435378650405724e-12,1.9216981688784251e-06,9.3411403520333869e-08
2.6218532120192443e-09,0.4373722116804422,76.950000000000003,0.0,0.0,0.0,3.011883245945454e-06,9.4999822135520482,0.00026290075574155901,0.00064996427451157477,1.2821187404425493e-11,4.2773348096340812e-14,2.8866037192606243e-11,7.8642979400651055e-06,0.0120044161916005,1.4954395750485356e-07,1.5143439071604211e-22,6.6332915239270769e-14,1.4267346105267163e-05,0.96396642482531048,1.3991522937489835e-06,4.3423065340782575e-16,1.0203963943872307e-13,2.5792340613155652e-08,1.029059401492267e-15,0.0007813620036006653,3.988184124013033e-11,0.0013787260953467839,0.0013789247268914413,7.5704021196122866e-08,3.619215630612549e-08,1.357445882019726e-06,0.00068332383336682661,7.4692080853744628e-08,1.7849554309785556e-08,7.1451083880428464e-10,1.3470112027951484e-08,2.326739929252459e-06,2.8945663500625819e-08,0.018071229678127302,4.9117758261501095e-14,2.1455684992768132e-14,6.1620869042401641e-06,2.2917184575463061e-06,2.391211069590129e-07,0.00036631422021280076,0.0010214361221687238,9.0307876925265837e-09,1.8880809335214931e-08,1.5593626963029468e-09,1.5505627638561309e-10,2.3280022486554712e-10,2.8326803486027634e-08,3.314406735407251e-13,6.3040873546079551e-07,1.7323029708791097e-11,1.3456318433947172e-10,6.8068576029121053e-09,1.1110505252234591e-13,9.8469697645514018e-14,2.8267980953263623e-16,0.00054827181104229997,2.496265118461079e-10,2.0860201534114612e-06,2.8028737270865679e-05,7.7367535150267546e-10,7.2309565036382144e-08,1.610949572154867e-09,4.3426226335229039e-09,2.399359611325911e-10,1.2698364028928509e-09,2.0069411224877433e-17,3.1911874815825234e-09,2.8527171445843153e-06,5.0091478760985219e-07,9.2683353761625292e-09,3.6028343889027399e-09,4.2851781347782667e-07,1.7356256327870724e-05,1.1266500431068395e-08,7.5448257736629182e-09,1.1266568064894692e-08,0.00018951241171315665,1.1223144712084989e-18,6.6580194795884689e-19,3.5172508750322989e-16,4.255385832585422e-11,2.1299925629221204e-09,1.0173615685798094e-18,1.5549307895041687e-12,1.9290474090093356e-06,9.4768353081135237e-08
2.638954872604122e-09,0.4373722116815015,76.950000000000003,0.0,0.0,0.0,2.9954770708126146e-06,9.4999821491997825,0.00026270307836737171,0.00064678172652364433,1.2018842413786682e-11,4.0090751119093334e-14,2.8724694488374624e-11,7.8207267603828801e-06,0.011842185196054815,1.4881171478798595e-07,1.4194216523721096e-22,6.2351684687596668e-14,1.432971719951222e-05,0.96408999645147353,1.3992574725425896e-06,4.3210444218237674e-16,1.0248571208231651e-13,2.5906397943672096e-08,1.0287191696010344e-15,0.00078146522778493367,3.9843602737277693e-11,0.0013787262032280753,0.0013789248360532018,7.5704026538569213e-08,3.6192158913015353e-08,1.3576199327718188e-06,0.00068620612323099688,7.5007141908400114e-08,1.7924852427827536e-08,7.1451095234973137e-10,1.3526940428616565e-08,2.3367047338215336e-06,2.8946296868617314e-08,0.018104903865002075,4.9324978669260837e-14,2.1546203195134324e-14,6.1710275785207878e-06,2.2956608860480667e-06,2.3917514954070526e-07,0.00036678240483072457,0.0010227549159131204,9.0307891216175105e-09,1.8961729235820105e-08,1.5747782600464275e-09,1.5502264271139126e-10,2.3282280345424251e-10,2.844679486882519e-08,3.3147305337546149e-13,6.3372404417681161e-07,1.7559765790912829e-11,1.3457751692433238e-10,6.8426584663496077e-09,1.1111706759235067e-13,9.9115618594230623e-14,2.8511889574678877e-16,0.00055032709712088672,2.5094877863525729e-10,2.0896727433458783e-06,2.8234991191908689e-05,7.7936860686524178e-10,7.2730387229978277e-08,1.6228042385611087e-09,4.3745895120109141e-09,2.413330159795091e-10,1.277207516340558e-09,2.021714601468784e-17,3.2103969372189282e-09,2.8698940861610978e-06,5.0180069152298427e-07,9.2683361021248668e-09,3.6032962312986331e-09,4.2935676715974004e-07,1.7420636445814913e-05,1.1287424591961343e-08,7.6045968873481086e-09,1.1287492211007111e-08,0.00019078292925643893,1.1288492775475522e-18,6.6967865740497466e-19,3.5176255098355415e-16,4.2554844622090339e-11,2.1455821999590118e-09,1.0248072316031205e-18,1.5663115288824612e-12,1.9363622912472323e-06,9.6135330236628447e-08
2.6560565331889997e-09,0.43737221168255724,76.950000000000003,0.0,0.0,0.0,2.9794077640795042e-06,9.499982085145211,0.00026250553931354294,0.00064361486442561261,1.1307598908202671e-11,3.7712805193732252e-14,2.8584048483008561e-11,7.7780534152947457e-06,0.011683310502281935,1.4808308109853962e-07,1.3352738863647975e-22,5.8609403356861844e-14,1.4391783413770104e-05,0.96421026017158307,1.3993621525394488e-06,4.2998870970909758e-16,1.0292960441153084e-13,2.60198977273933e-08,1.0283966822214235e-15,0.00078156570717117049,3.9809724211911393e-11,0.0013787263110789972,0.0013789249451147496,7.5704031881645156e-08,3.6192161507563423e-08,1.357789324571912e-06,0.00068907333769114101,7.5320555065474248e-08,1.7999756715482491e-08,7.1451106576517281e-10,1.3583471600333962e-08,2.346617405070873e-06,2.8946895378219068e-08,0.018138528147281636,4.953111528369544e-14,2.1636247994071742e-14,6.179990339333642e-06,2.2996020323270396e-06,2.3923453428536909e-07,0.00036725364231600903,0.0010240820798263015,9.0307905480210301e-09,1.9042225777617153e-08,1.5903146975704513e-09,1.5499062344133503e-10,2.3284425059611955e-10,2.8566163139197161e-08,3.3150381085141372e-13,6.370314520890391e-07,1.7798861095865978e-11,1.3459113316119579e-10,6.8783740190253548e-09,1.1112848235626159e-13,9.9758864984280885e-14,2.8755773723139256e-16,0.00055237300749292305,2.5226791185753151e-10,2.093341846527906e-06,2.8441025075480135e-05,7.8505578890294431e-10,7.3150177453841018e-08,1.6346462590877468e-09,4.4065223058212382e-09,2.427266460444579e-10,1.2845604138501139e-09,2.0364723280172345e-17,3.2295650889153055e-09,2.8870341402065221e-06,5.0269055472801667e-07,9.2683368280942189e-09,3.6037457099339523e-09,4.3019905185832059e-07,1.7484718114839451e-05,1.1308318715024498e-08,7.6643602295726936e-09,1.1308386319035515e-08,0.00019205427217467726,1.1353680637227552e-18,6.7354586285674203e-19,3.5179814219809855e-16,4.255577661425179e-11,2.1611547351012124e-09,1.032244723525562e-18,1.5776797838752702e-12,1.9436433265875983e-06,9.7512324506435074e-08
2.6731581937738774e-09,0.4373722116836095,76.950000000000003,0.0,0.0,0.0,2.9636683509939841e-06,9.499982021386753,0.00026230813872089799,0.00064046361089784725,1.0676812278575267e-11,3.5603912560373898e-14,2.8444095731684588e-11,7.7362593084753728e-06,0.011527722607209695,1.47358038537446e-07,1.2604981499507433e-22,5.5091731134695052e-14,1.4453546246008143e-05,0.96432728452833327,1.3994663368352191e-06,4.2788340219468716e-16,1.0337132749504728e-13,2.613284270365383e-08,1.028091018279582e-15,0.00078166349863318752,3.9779701671839841e-11,0.0013787264189069042,0.001378925054087501,7.5704037443574825e-08,3.6192164063509111e-08,1.3579541540572491e-06,0.00069192555807558588,7.5632329204096719e-08,1.8074269303360549e-08,7.145111790641952e-10,1.363970714223104e-08,2.3564782243621811e-06,2.8947460961678042e-08,0.018172103368493547,4.9736173963585296e-14,2.1725821984829896e-14,6.1889746879101951e-06,2.3035419018736636e-06,2.3929915167282174e-07,0.00036772791424132645,0.0010254175660505147,9.0307919721289911e-09,1.9122301245513222e-08,1.6059719875349141e-09,1.5496014269405558e-10,2.3286462148891984e-10,2.8684911624285616e-08,3.3153302510248722e-13,6.403309289231721e-07,1.8040333599160801e-11,1.3460406791610964e-10,6.9140039338507713e-09,1.1113932602159648e-13,1.0039944780291461e-13,2.8999632453902908e-16,0.00055440968285049908,2.5358389934305359e-10,2.0970273843551196e-06,2.8646833470969728e-05,7.9073674725626455e-10,7.3568932307252963e-08,1.6464753198284733e-09,4.4384201699291282e-09,2.4411684002556419e-10,1.2918950385618703e-09,2.0512139110933582e-17,3.2486916973397264e-09,2.9041370993448033e-06,5.0358435855610936e-07,9.2683375511890555e-09,3.6041830841711566e-09,4.3104465316154852e-07,1.754850291409186e-05,1.1329183302806939e-08,7.7241142449332204e-09,1.1329250890322338e-08,0.0001933264514896573,1.1418707762680026e-18,6.7740353224723903e-19,3.5183195294376116e-16,4.2556657312461113e-11,2.1767097625382763e-09,1.0396738491217776e-18,1.5890352592888483e-12,1.9508910203132064e-06,9.8899325142939025e-08
